Time (s),MLR (g/m2/s),T Back (K),T Top (K)
637.05,0.006173902,536.89773,801.27027
638.05,0.006182002,537.2964,801.33575
639.05,0.006190117,537.69583,801.40116
640.05,0.006198186,538.09579,801.46652
641.05,0.006206333,538.49617,801.53183
642.05,0.006214373,538.89746,801.59709
643.05,0.006222488,539.29905,801.66229
644.05,0.006230569,539.70155,801.72741
645.05,0.006238629,540.10465,801.79248
646.05,0.006246724,540.50831,801.85749
647.05,0.006254795,540.91297,801.92244
648.05,0.006262837,541.31802,801.98733
649.05,0.006270951,541.72414,802.05218
650.05,0.006278957,542.13091,802.11698
651.05,0.006287045,542.53841,802.18172
652.05,0.006295097,542.94699,802.24641
653.05,0.006303152,543.35608,802.31105
654.05,0.006311199,543.7664,802.37563
655.05,0.006319246,544.17738,802.44014
656.05,0.006327282,544.58933,802.5046
657.05,0.006335319,545.00239,802.56902
658.05,0.006343352,545.41612,802.63339
659.05,0.006351377,545.83124,802.69771
660.05,0.00635941,546.24701,802.762
661.05,0.006367422,546.66406,802.82622
662.05,0.006375449,547.08215,802.89038
663.05,0.006383497,547.50117,802.95448
664.05,0.006391452,547.92165,803.01854
665.05,0.006399539,548.34285,803.08255
666.05,0.006407512,548.76563,803.14654
667.05,0.006415541,549.1893,803.21049
668.05,0.006423571,549.61428,803.27439
669.05,0.006431581,550.04063,803.33823
670.05,0.006439618,550.46799,803.40201
671.05,0.00644763,550.89705,803.46574
672.05,0.006455685,551.32699,803.52944
673.05,0.006463702,551.75869,803.5931
674.05,0.006471763,552.19149,803.65674
675.05,0.006479787,552.6258,803.72032
676.05,0.006487868,553.06162,803.78386
677.05,0.006495914,553.49864,803.84734
678.05,0.006503976,553.93752,803.91077
679.05,0.006512108,554.37745,803.97418
680.05,0.006520137,554.81938,804.03756
681.05,0.006528302,555.26244,804.10089
682.05,0.006536389,555.70738,804.16419
683.05,0.006544529,556.15379,804.22746
684.05,0.006552693,556.60181,804.29068
685.05,0.006560851,557.05164,804.35387
686.05,0.006569051,557.50284,804.41701
687.05,0.006577267,557.95615,804.48012
688.05,0.00658549,558.4107,804.54321
689.05,0.006593759,558.86749,804.60626
690.05,0.006602036,559.32554,804.66928
691.05,0.006610346,559.78584,804.73226
692.05,0.0066187,560.24756,804.79521
693.05,0.006627059,560.71139,804.85812
694.05,0.006635467,561.17689,804.921
695.05,0.006643916,561.64432,804.98385
696.05,0.006652359,562.11368,805.04668
697.05,0.006660916,562.58481,805.10949
698.05,0.006669433,563.05809,805.17228
699.05,0.006678061,563.53301,805.23502
700.05,0.006686687,564.01024,805.29773
701.05,0.006695404,564.48904,805.36043
702.05,0.006704125,564.97025,805.42311
703.05,0.006712938,565.45299,805.48577
704.05,0.00672177,565.93824,805.54839
705.05,0.00673069,566.42504,805.61098
706.05,0.006739642,566.91435,805.67357
707.05,0.006748688,567.4052,805.73613
708.05,0.006757771,567.89862,805.79866
709.05,0.006766921,568.39362,805.86119
710.05,0.006776175,568.89118,805.92369
711.05,0.006785429,569.39035,805.98618
712.05,0.006794863,569.89211,806.04865
713.05,0.006804275,570.3955,806.11111
714.05,0.006813836,570.90146,806.17355
715.05,0.006823439,571.40909,806.23598
716.05,0.00683316,571.91927,806.29841
717.05,0.006842937,572.43115,806.36082
718.05,0.00685282,572.94556,806.42322
719.05,0.006862821,573.46173,806.4856
720.05,0.00687288,573.98038,806.54797
721.05,0.00688305,574.50081,806.61035
722.05,0.006893364,575.02366,806.67272
723.05,0.006903686,575.54838,806.73507
724.05,0.006914237,576.07543,806.79742
725.05,0.006924797,576.60442,806.85977
726.05,0.006935518,577.13563,806.92211
727.05,0.006946343,577.66888,806.98444
728.05,0.006957289,578.20422,807.04679
729.05,0.006968328,578.74171,807.10914
730.05,0.006979538,579.28116,807.1715
731.05,0.006990825,579.82285,807.23385
732.05,0.007002258,580.36635,807.29621
733.05,0.007013829,580.91216,807.35857
734.05,0.007025519,581.45973,807.42094
735.05,0.007037306,582.00962,807.48332
736.05,0.00704931,582.56125,807.5457
737.05,0.00706134,583.11508,807.60808
738.05,0.007073601,583.67077,807.67048
739.05,0.007085925,584.22849,807.73289
740.05,0.007098437,584.78818,807.79532
741.05,0.007111058,585.34973,807.85776
742.05,0.007123823,585.91338,807.92021
743.05,0.007136713,586.4787,807.98268
744.05,0.007149755,587.04617,808.04518
745.05,0.007162926,587.6153,808.1077
746.05,0.007176232,588.18647,808.17025
747.05,0.007189698,588.75947,808.23282
748.05,0.00720328,589.33424,808.29541
749.05,0.007216976,589.91103,808.35802
750.05,0.007230876,590.48944,808.42066
751.05,0.007244809,591.0699,808.48332
752.05,0.007258978,591.65196,808.54602
753.05,0.007273191,592.23593,808.60874
754.05,0.007287573,592.8217,808.67149
755.05,0.007302078,593.40911,808.73427
756.05,0.007316683,593.99849,808.79709
757.05,0.007331431,594.58943,808.85994
758.05,0.007346286,595.18229,808.92283
759.05,0.007361251,595.77679,808.98579
760.05,0.007376323,596.37301,809.04879
761.05,0.007391531,596.97112,809.11183
762.05,0.007406803,597.57073,809.17491
763.05,0.007422221,598.17225,809.23803
764.05,0.007437671,598.77541,809.30119
765.05,0.00745329,599.38021,809.3644
766.05,0.007468924,599.98689,809.42766
767.05,0.007484693,600.59511,809.49098
768.05,0.007500533,601.20519,809.55434
769.05,0.00751642,601.81689,809.61776
770.05,0.007532397,602.43024,809.68123
771.05,0.007548469,603.04547,809.74476
772.05,0.007564525,603.66217,809.80837
773.05,0.007580745,604.2807,809.87206
774.05,0.007596895,604.90094,809.93582
775.05,0.007613223,605.52273,809.99964
776.05,0.007629485,606.14639,810.06351
777.05,0.007645847,606.77159,810.12746
778.05,0.007662227,607.39847,810.19147
779.05,0.007678618,608.02719,810.25555
780.05,0.007695052,608.65738,810.31971
781.05,0.007711528,609.28937,810.38394
782.05,0.007727964,609.92305,810.44824
783.05,0.007744467,610.5582,810.51264
784.05,0.007760926,611.1952,810.57713
785.05,0.007777452,611.83374,810.64172
786.05,0.007793877,612.47379,810.7064
787.05,0.007810413,613.11562,810.77116
788.05,0.007826825,613.7589,810.83601
789.05,0.007843307,614.40371,810.90095
790.05,0.00785973,615.0502,810.96599
791.05,0.007876122,615.69802,811.03112
792.05,0.007892522,616.34734,811.09635
793.05,0.00790882,616.99819,811.16167
794.05,0.007925165,617.65028,811.22712
795.05,0.007941354,618.30381,811.29268
796.05,0.007957607,618.95866,811.35835
797.05,0.007973683,619.61459,811.42414
798.05,0.007989799,620.27185,811.49004
799.05,0.008005782,620.93024,811.55605
800.05,0.008021673,621.58956,811.62218
801.05,0.008037544,622.24999,811.68843
802.05,0.008053245,622.91133,811.7548
803.05,0.008068886,623.57337,811.8213
804.05,0.008084381,624.2363,811.88795
805.05,0.008099781,624.89987,811.95474
806.05,0.008114996,625.56383,812.02165
807.05,0.008130129,626.22843,812.08871
808.05,0.008145004,626.89339,812.1559
809.05,0.008159783,627.55839,812.22323
810.05,0.008174295,628.22373,812.2907
811.05,0.008188662,628.88908,812.35833
812.05,0.008202703,629.55413,812.42611
813.05,0.008216572,630.21915,812.49405
814.05,0.008230087,630.88381,812.56216
815.05,0.008243369,631.54776,812.63043
816.05,0.008256232,632.21131,812.69886
817.05,0.00826883,632.87409,812.76746
818.05,0.008280939,633.5358,812.83622
819.05,0.008292681,634.19671,812.90517
820.05,0.008303974,634.85647,812.97429
821.05,0.008314698,635.51478,813.0436
822.05,0.008324991,636.17196,813.11309
823.05,0.008334613,636.82762,813.18277
824.05,0.008343663,637.48153,813.25265
825.05,0.008352049,638.13403,813.32272
826.05,0.008359695,638.78472,813.39298
827.05,0.008366617,639.43348,813.46344
828.05,0.008372708,640.08061,813.53412
829.05,0.008377943,640.72576,813.60502
830.05,0.008382273,641.36897,813.67612
831.05,0.008385634,642.01051,813.74745
832.05,0.008387983,642.65003,813.819
833.05,0.008389242,643.28782,813.89078
834.05,0.008389416,643.92402,813.96277
835.05,0.008388345,644.55841,814.03501
836.05,0.008386125,645.19149,814.10751
837.05,0.008382558,645.82329,814.18024
838.05,0.008377688,646.45383,814.25322
839.05,0.008371457,647.08369,814.32646
840.05,0.008363742,647.7128,814.39996
841.05,0.008354613,648.34145,814.47373
842.05,0.008343933,648.97026,814.54777
843.05,0.008331672,649.59912,814.6221
844.05,0.008317893,650.22869,814.69672
845.05,0.008302338,650.85934,814.77163
846.05,0.008285239,651.49128,814.84684
847.05,0.008266325,652.12524,814.92237
848.05,0.008245697,652.76149,814.99822
849.05,0.008223239,653.40051,815.07441
850.05,0.008198964,654.04307,815.15093
851.05,0.00817279,654.68941,815.2278
852.05,0.008144707,655.34023,815.30504
853.05,0.008114626,655.99629,815.38266
854.05,0.008082521,656.65797,815.46067
855.05,0.008048374,657.32608,815.53909
856.05,0.008012033,658.00146,815.61794
857.05,0.007973487,658.68456,815.69722
858.05,0.007932679,659.3763,815.77698
859.05,0.007889447,660.07765,815.85722
860.05,0.007843748,660.78932,815.93797
861.05,0.007795473,661.51215,816.01925
862.05,0.007744462,662.24732,816.10108
863.05,0.007690611,662.99597,816.1835
864.05,0.007633771,663.75895,816.26655
865.05,0.007573736,664.53754,816.35026
866.05,0.007510337,665.33317,816.43465
867.05,0.007443372,666.14721,816.51976
868.05,0.0073726,666.98109,816.60566
869.05,0.007297762,667.83648,816.69238
870.05,0.007218563,668.71514,816.77997
871.05,0.007134699,669.61899,816.86847
872.05,0.007045849,670.55013,816.95795
873.05,0.006951611,671.51077,817.04848
874.05,0.006851565,672.50336,817.14013
875.05,0.006745286,673.53055,817.23294
876.05,0.006632307,674.59523,817.32701
877.05,0.0065121,675.70042,817.42243
878.05,0.006384125,676.84941,817.51927
879.05,0.006247836,678.04576,817.61764
880.05,0.006102727,679.2934,817.71764
881.05,0.005948223,680.59594,817.81938
882.05,0.00578386,681.95745,817.92298
883.05,0.005609324,683.38219,818.02856
884.05,0.005424429,684.87384,818.13628
885.05,0.005229308,686.4362,818.24627
886.05,0.005024417,688.07179,818.35871
887.05,0.004810821,689.78269,818.47375
888.05,0.004590206,691.56913,818.59159
889.05,0.004365048,693.42915,818.71243
890.05,0.004138662,695.3585,818.83649
891.05,0.003915034,697.3497,818.96398
892.05,0.003698492,699.39228,819.09516
893.05,0.00349311,701.47295,819.23029
894.05,0.003301989,703.5771,819.36963
895.05,0.003126559,705.68989,819.51346
896.05,0.002966327,707.79837,819.6621
897.05,0.002819159,709.8927,819.81582
898.05,0.00268205,711.96682,819.97492
899.05,0.002552039,714.01796,820.1397
900.05,0.002426873,716.04572,820.31042
901.05,0.002305242,718.05085,820.48734
902.05,0.002186667,720.03433,820.67067
903.05,0.002071233,721.99702,820.86059
904.05,0.001959337,723.93939,821.05724
905.05,0.001851505,725.86137,821.2607
906.05,0.001748302,727.76278,821.47101
907.05,0.001650261,729.64306,821.68817
908.05,0.00155786,731.50153,821.91214
909.05,0.00147149,733.33739,822.14281
910.05,0.00139145,735.15,822.38006
911.05,0.001317931,736.93856,822.62374
912.05,0.001251013,738.70236,822.87368
913.05,0.001190673,740.44087,823.12966
914.05,0.001136784,742.15369,823.39146
915.05,0.001089128,743.84057,823.65886
916.05,0.001047408,745.50135,823.9316
917.05,0.001011258,747.13601,824.20941
918.05,0.000980267,748.74477,824.49207
919.05,0.000953985,750.32787,824.77927
920.05,0.00093195,751.88574,825.07074
921.05,0.000913689,753.41894,825.36622
922.05,0.000898743,754.92804,825.66543
923.05,0.000886669,756.41374,825.96807
924.05,0.000877051,757.87673,826.27388
925.05,0.000869509,759.3178,826.58259
926.05,0.000863696,760.73776,826.89392
927.05,0.000859304,762.13738,827.20761
928.05,0.000856062,763.51745,827.52339
929.05,0.00085376,764.87872,827.841
930.05,0.00085219,766.22193,828.16021
931.05,0.000851185,767.54781,828.48077
932.05,0.000850614,768.85698,828.80244
933.05,0.000850368,770.15019,829.125
934.05,0.000850362,771.42804,829.44825
935.05,0.000850526,772.69114,829.77198
936.05,0.000850809,773.94034,830.09599
937.05,0.000851169,775.17689,830.42009
938.05,0.000851577,776.40128,830.74413
939.05,0.000852008,777.6137,831.06792
940.05,0.000852446,778.81437,831.39133
941.05,0.000852878,780.00352,831.7142
942.05,0.000853295,781.18139,832.0364
943.05,0.000853691,782.34817,832.3578
944.05,0.000854061,783.50409,832.6783
945.05,0.000854404,784.64933,832.99778
946.05,0.000854716,785.78407,833.31615
947.05,0.000854997,786.9085,833.63331
948.05,0.000855245,788.02277,833.94918
949.05,0.000855461,789.12704,834.26369
950.05,0.000855644,790.22145,834.57676
951.05,0.000855795,791.30614,834.88832
952.05,0.000855913,792.38124,835.19833
953.05,0.000855999,793.44686,835.50672
954.05,0.000856052,794.50312,835.81344
955.05,0.000856073,795.55013,836.11846
956.05,0.000856063,796.588,836.42172
957.05,0.000856022,797.6168,836.7232
958.05,0.000855949,798.63665,837.02285
959.05,0.000855845,799.64762,837.32065
960.05,0.000855711,800.64981,837.61657
961.05,0.000855546,801.64328,837.91058
962.05,0.000855352,802.62811,838.20266
963.05,0.000855128,803.60438,838.4928
964.05,0.000854874,804.57216,838.78097
965.05,0.000854591,805.5315,839.06715
966.05,0.000854279,806.48249,839.35136
967.05,0.000853939,807.42516,839.63354
968.05,0.00085357,808.35959,839.9137
969.05,0.000853173,809.28583,840.19185
970.05,0.000852748,810.20394,840.46796
971.05,0.000852296,811.11398,840.74202
972.05,0.000851817,812.01598,841.01405
973.05,0.000851311,812.91,841.28402
974.05,0.000850778,813.7961,841.55193
975.05,0.000850219,814.67432,841.81779
976.05,0.000849634,815.5447,842.08161
977.05,0.000849023,816.40729,842.34336
978.05,0.000848387,817.26214,842.60305
979.05,0.000847725,818.1093,842.86069
980.05,0.000847038,818.94879,843.11628
981.05,0.000846327,819.78066,843.36982
982.05,0.000845592,820.60497,843.6213
983.05,0.000844832,821.42174,843.87075
984.05,0.000844049,822.23102,844.11815
985.05,0.000843242,823.03286,844.36352
986.05,0.000842412,823.82728,844.60685
987.05,0.000841559,824.61431,844.84816
988.05,0.000840683,825.39402,845.08745
989.05,0.000839785,826.16644,845.32471
990.05,0.000838865,826.9316,845.55997
991.05,0.000837923,827.68952,845.79323
992.05,0.000836959,828.44027,846.02448
993.05,0.000835975,829.18388,846.25375
994.05,0.000834969,829.92039,846.48103
995.05,0.000833942,830.6498,846.70633
996.05,0.000832896,831.37219,846.92967
997.05,0.000831829,832.0876,847.15104
998.05,0.000830742,832.79603,847.37045
999.05,0.000829635,833.49753,847.58792
1000.05,0.00082851,834.19216,847.80344
1001.05,0.000827365,834.87994,848.01704
1002.05,0.000826201,835.56088,848.22871
1003.05,0.000825019,836.23507,848.43847
1004.05,0.000823819,836.90252,848.64631
1005.05,0.000822601,837.56322,848.85226
1006.05,0.000821365,838.21729,849.05632
1007.05,0.000820112,838.86472,849.25849
1008.05,0.000818842,839.50552,849.45879
1009.05,0.000817554,840.13981,849.65722
1010.05,0.00081625,840.76754,849.8538
1011.05,0.00081493,841.38877,850.04853
1012.05,0.000813594,842.00359,850.24142
1013.05,0.000812242,842.61194,850.43247
1014.05,0.000810874,843.21395,850.6217
1015.05,0.000809491,843.8096,850.80913
1016.05,0.000808093,844.39892,850.99474
1017.05,0.00080668,844.98202,851.17856
1018.05,0.000805253,845.55882,851.3606
1019.05,0.000803811,846.12947,851.54085
1020.05,0.000802355,846.69392,851.71934
1021.05,0.000800886,847.25226,851.89607
1022.05,0.000799403,847.80451,852.07105
1023.05,0.000797907,848.35068,852.24428
1024.05,0.000796397,848.89088,852.41578
1025.05,0.000794875,849.42503,852.58556
1026.05,0.000793341,849.9533,852.75363
1027.05,0.000791794,850.47559,852.91999
1028.05,0.000790235,850.99208,853.08465
1029.05,0.000788664,851.50266,853.24762
1030.05,0.000787082,852.0075,853.40892
1031.05,0.000785488,852.50651,853.56855
1032.05,0.000783883,852.99986,853.72652
1033.05,0.000782267,853.48745,853.88284
1034.05,0.000780641,853.96945,854.03752
1035.05,0.000779004,854.44576,854.19056
1036.05,0.000777357,854.91656,854.34199
1037.05,0.0007757,855.38174,854.49179
1038.05,0.000774034,855.84146,854.64
1039.05,0.000772357,856.29567,854.78661
1040.05,0.000770672,856.74446,854.93164
1041.05,0.000768977,857.18785,855.07509
1042.05,0.000767274,857.62584,855.21697
1043.05,0.000765562,858.05856,855.35728
1044.05,0.000763841,858.4859,855.49604
1045.05,0.000762112,858.90807,855.63329
1046.05,0.000760375,859.32495,855.769
1047.05,0.000758631,859.73668,855.90319
1048.05,0.000756878,860.14327,856.03585
1049.05,0.000755119,860.54469,856.16701
1050.05,0.000753352,860.94111,856.29667
1051.05,0.000751578,861.33241,856.42487
1052.05,0.000749797,861.71875,856.5516
1053.05,0.00074801,862.10013,856.67685
1054.05,0.000746216,862.47651,856.80063
1055.05,0.000744416,862.84807,856.92297
1056.05,0.00074261,863.21473,857.04387
1057.05,0.000740799,863.57652,857.16335
1058.05,0.000738981,863.93361,857.28141
1059.05,0.000737158,864.28587,857.39806
1060.05,0.00073533,864.63342,857.51331
1061.05,0.000733497,864.97634,857.62716
1062.05,0.000731659,865.31453,857.73962
1063.05,0.000729816,865.64813,857.85072
1064.05,0.000727968,865.9772,857.96045
1065.05,0.000726116,866.30166,858.06882
1066.05,0.00072426,866.62162,858.17585
1067.05,0.0007224,866.93716,858.28154
1068.05,0.000720536,867.2482,858.3859
1069.05,0.000718668,867.55482,858.48895
1070.05,0.000716797,867.85716,858.59068
1071.05,0.000714922,868.15511,858.69111
1072.05,0.000713044,868.4487,858.79025
1073.05,0.000711163,868.73812,858.8881
1074.05,0.000709279,869.02329,858.98469
1075.05,0.000707392,869.30421,859.08
1076.05,0.000705503,869.58097,859.17406
1077.05,0.000703611,869.85368,859.26688
1078.05,0.000701717,870.12224,859.35846
1079.05,0.000699821,870.38669,859.44881
1080.05,0.000697923,870.64717,859.53794
1081.05,0.000696023,870.90369,859.62585
1082.05,0.000694121,871.1562,859.71256
1083.05,0.000692217,871.40473,859.79808
1084.05,0.000690313,871.64945,859.88242
1085.05,0.000688406,871.89032,859.96558
1086.05,0.000686499,872.12732,860.04757
1087.05,0.000684591,872.36049,860.12841
1088.05,0.000682681,872.58993,860.2081
1089.05,0.000680771,872.8157,860.28664
1090.05,0.000678861,873.03774,860.36406
1091.05,0.000676949,873.25607,860.44035
1092.05,0.000675038,873.47075,860.51553
1093.05,0.000673126,873.68192,860.5896
1094.05,0.000671214,873.88952,860.66258
1095.05,0.000669302,874.09355,860.73446
1096.05,0.00066739,874.29404,860.80527
1097.05,0.000665478,874.49105,860.87501
1098.05,0.000663566,874.68472,860.94368
1099.05,0.000661655,874.87496,861.0113
1100.05,0.000659745,875.0618,861.07788
1101.05,0.000657835,875.24526,861.14341
1102.05,0.000655926,875.42538,861.20792
1103.05,0.000654017,875.60228,861.27141
1104.05,0.00065211,875.77597,861.33389
1105.05,0.000650204,875.9464,861.39537
1106.05,0.000648299,876.11362,861.45585
1107.05,0.000646395,876.27765,861.51534
1108.05,0.000644492,876.43853,861.57386
1109.05,0.000642591,876.59639,861.6314
1110.05,0.000640692,876.7512,861.68799
1111.05,0.000638794,876.90294,861.74362
1112.05,0.000636898,877.05166,861.7983
1113.05,0.000635004,877.19737,861.85205
1114.05,0.000633111,877.3401,861.90487
1115.05,0.000631221,877.47992,861.95677
1116.05,0.000629333,877.61692,862.00776
1117.05,0.000627447,877.75106,862.05784
1118.05,0.000625563,877.88234,862.10702
1119.05,0.000623682,878.0108,862.15532
1120.05,0.000621803,878.13646,862.20274
1121.05,0.000619926,878.25936,862.24928
1122.05,0.000618052,878.37952,862.29496
1123.05,0.000616181,878.49699,862.33978
1124.05,0.000614312,878.61187,862.38375
1125.05,0.000612447,878.72412,862.42688
1126.05,0.000610584,878.83373,862.46918
1127.05,0.000608724,878.94075,862.51065
1128.05,0.000606867,879.0452,862.5513
1129.05,0.000605013,879.14711,862.59114
1130.05,0.000603163,879.24649,862.63018
1131.05,0.000601315,879.3434,862.66842
1132.05,0.000599471,879.43784,862.70588
1133.05,0.00059763,879.52991,862.74255
1134.05,0.000595793,879.61963,862.77845
1135.05,0.000593959,879.70696,862.81358
1136.05,0.000592128,879.79194,862.84796
1137.05,0.000590302,879.87459,862.88159
1138.05,0.000588478,879.95494,862.91447
1139.05,0.000586659,880.03301,862.94662
1140.05,0.000584843,880.10882,862.97804
1141.05,0.000583031,880.18242,863.00873
1142.05,0.000581223,880.2538,863.03871
1143.05,0.000579419,880.32302,863.06799
1144.05,0.000577619,880.39009,863.09656
1145.05,0.000575822,880.45503,863.12444
1146.05,0.00057403,880.51793,863.15163
1147.05,0.000572242,880.57878,863.17815
1148.05,0.000570458,880.63759,863.20399
1149.05,0.000568678,880.69436,863.22917
1150.05,0.000566903,880.74913,863.25368
1151.05,0.000565131,880.80192,863.27755
1152.05,0.000563365,880.85274,863.30077
1153.05,0.000561602,880.90163,863.32335
1154.05,0.000559844,880.94861,863.3453
1155.05,0.00055809,880.99371,863.36663
1156.05,0.000556341,881.03693,863.38734
1157.05,0.000554596,881.07832,863.40744
1158.05,0.000552856,881.11788,863.42693
1159.05,0.00055112,881.15564,863.44582
1160.05,0.000549389,881.19163,863.46412
1161.05,0.000547662,881.22586,863.48184
1162.05,0.000545941,881.25836,863.49898
1163.05,0.000544223,881.28916,863.51554
1164.05,0.000542511,881.31827,863.53154
1165.05,0.000540804,881.3457,863.54697
1166.05,0.000539101,881.37149,863.56186
1167.05,0.000537403,881.39564,863.57619
1168.05,0.00053571,881.41819,863.58998
1169.05,0.000534021,881.43916,863.60324
1170.05,0.000532338,881.45857,863.61597
1171.05,0.000530659,881.47644,863.62817
1172.05,0.000528986,881.49283,863.63985
1173.05,0.000527317,881.50773,863.65102
1174.05,0.000525654,881.52114,863.66169
1175.05,0.000523995,881.53307,863.67186
1176.05,0.000522342,881.54355,863.68153
1177.05,0.000520693,881.5526,863.69071
1178.05,0.00051905,881.56027,863.69941
1179.05,0.000517412,881.56654,863.70764
1180.05,0.000515779,881.57144,863.71539
1181.05,0.00051415,881.57498,863.72268
1182.05,0.000512528,881.57719,863.7295
1183.05,0.00051091,881.57808,863.73588
1184.05,0.000509297,881.57767,863.7418
1185.05,0.00050769,881.57598,863.74728
1186.05,0.000506087,881.57303,863.75233
1187.05,0.00050449,881.56884,863.75694
1188.05,0.000502898,881.56342,863.76112
1189.05,0.000501312,881.5568,863.76489
1190.05,0.000499731,881.54897,863.76824
1191.05,0.000498154,881.53994,863.77117
1192.05,0.000496584,881.52978,863.7737
1193.05,0.000495018,881.51847,863.77583
1194.05,0.000493458,881.50604,863.77757
1195.05,0.000491903,881.49249,863.77891
1196.05,0.000490353,881.47783,863.77986
1197.05,0.000488808,881.46209,863.78044
1198.05,0.000487269,881.44529,863.78064
1199.05,0.000485735,881.42747,863.78047
1200.05,0.000484207,881.40862,863.77993
1201.05,0.000482684,881.38876,863.77903
1202.05,0.000481166,881.36792,863.77778
1203.05,0.000479653,881.34609,863.77617
1204.05,0.000478146,881.32329,863.77422
1205.05,0.000476644,881.29953,863.77192
1206.05,0.000475148,881.27484,863.76929
1207.05,0.000473657,881.24923,863.76632
1208.05,0.000472171,881.22272,863.76302
1209.05,0.00047069,881.19531,863.7594
1210.05,0.000469215,881.16703,863.75546
1211.05,0.000467746,881.13788,863.7512
1212.05,0.000466281,881.10787,863.74664
1213.05,0.000464822,881.07703,863.74176
1214.05,0.000463368,881.04537,863.73659
1215.05,0.00046192,881.0129,863.73112
1216.05,0.000460477,880.97963,863.72535
1217.05,0.000459039,880.94557,863.7193
1218.05,0.000457607,880.91074,863.71296
1219.05,0.00045618,880.87516,863.70634
1220.05,0.000454758,880.83883,863.69945
1221.05,0.000453342,880.80176,863.69228
1222.05,0.000451931,880.76397,863.68484
1223.05,0.000450525,880.72548,863.67714
1224.05,0.000449125,880.68628,863.66918
1225.05,0.00044773,880.64639,863.66096
1226.05,0.00044634,880.60583,863.65249
1227.05,0.000444955,880.56461,863.64377
1228.05,0.000443576,880.52273,863.63481
1229.05,0.000442202,880.48019,863.6256
1230.05,0.000440833,880.437,863.61616
1231.05,0.00043947,880.39321,863.60648
1232.05,0.000438112,880.34885,863.59658
1233.05,0.000436759,880.3039,863.58644
1234.05,0.000435412,880.25837,863.57609
1235.05,0.000434069,880.21228,863.56551
1236.05,0.000432732,880.16564,863.55471
1237.05,0.0004314,880.11846,863.54371
1238.05,0.000430074,880.07074,863.53249
1239.05,0.000428752,880.02249,863.52107
1240.05,0.000427436,879.97373,863.50945
1241.05,0.000426125,879.92447,863.49763
1242.05,0.000424819,879.87471,863.48561
1243.05,0.000423519,879.82447,863.47341
1244.05,0.000422223,879.77375,863.46101
1245.05,0.000420933,879.72256,863.44842
1246.05,0.000419648,879.67091,863.43566
1247.05,0.000418367,879.61881,863.42271
1248.05,0.000417093,879.56627,863.40959
1249.05,0.000415823,879.51328,863.3963
1250.05,0.000414558,879.45984,863.38284
1251.05,0.000413298,879.406,863.36921
1252.05,0.000412044,879.35177,863.35542
1253.05,0.000410794,879.29717,863.34146
1254.05,0.00040955,879.24219,863.32735
1255.05,0.00040831,879.18684,863.31309
1256.05,0.000407076,879.13113,863.29867
1257.05,0.000405847,879.07508,863.2841
1258.05,0.000404622,879.01867,863.26939
1259.05,0.000403403,878.96192,863.25453
1260.05,0.000402189,878.90485,863.23953
1261.05,0.000400979,878.84745,863.2244
1262.05,0.000399775,878.78973,863.20913
1263.05,0.000398575,878.73171,863.19373
1264.05,0.000397381,878.67338,863.1782
1265.05,0.000396191,878.61475,863.16254
1266.05,0.000395006,878.55583,863.14675
1267.05,0.000393826,878.49662,863.13085
1268.05,0.000392651,878.4371,863.11482
1269.05,0.000391481,878.37733,863.09868
1270.05,0.000390316,878.31733,863.08243
1271.05,0.000389156,878.2571,863.06606
1272.05,0.000388,878.19663,863.04958
1273.05,0.000386849,878.13592,863.033
1274.05,0.000385703,878.075,863.01631
1275.05,0.000384562,878.01386,862.99952
1276.05,0.000383425,877.95251,862.98263
1277.05,0.000382293,877.89095,862.96564
1278.05,0.000381166,877.82919,862.94855
1279.05,0.000380044,877.76724,862.93137
1280.05,0.000378926,877.7051,862.9141
1281.05,0.000377813,877.64277,862.89675
1282.05,0.000376705,877.58026,862.8793
1283.05,0.000375602,877.51757,862.86177
1284.05,0.000374503,877.45468,862.84416
1285.05,0.000373408,877.39164,862.82647
1286.05,0.000372318,877.32846,862.8087
1287.05,0.000371233,877.26516,862.79086
1288.05,0.000370153,877.20172,862.77294
1289.05,0.000369077,877.13816,862.75495
1290.05,0.000368005,877.07447,862.73688
1291.05,0.000366938,877.01066,862.71876
1292.05,0.000365876,876.94674,862.70056
1293.05,0.000364818,876.8827,862.6823
1294.05,0.000363765,876.81856,862.66398
1295.05,0.000362716,876.75432,862.64559
1296.05,0.000361671,876.68998,862.62715
1297.05,0.000360631,876.62554,862.60865
1298.05,0.000359596,876.56101,862.5901
1299.05,0.000358564,876.49638,862.57149
1300.05,0.000357537,876.43164,862.55283
1301.05,0.000356515,876.36685,862.53412
1302.05,0.000355497,876.30201,862.51537
1303.05,0.000354483,876.23711,862.49656
1304.05,0.000353474,876.17217,862.47772
1305.05,0.000352468,876.10718,862.45882
1306.05,0.000351468,876.04214,862.43989
1307.05,0.000350471,875.97706,862.42092
1308.05,0.000349479,875.91194,862.4019
1309.05,0.000348491,875.84679,862.38286
1310.05,0.000347507,875.78161,862.36377
1311.05,0.000346527,875.7164,862.34466
1312.05,0.000345552,875.65116,862.32551
1313.05,0.000344581,875.58589,862.30632
1314.05,0.000343614,875.5206,862.28711
1315.05,0.000342651,875.45526,862.26787
1316.05,0.000341692,875.38992,862.24861
1317.05,0.000340737,875.3246,862.22932
1318.05,0.000339787,875.25928,862.21001
1319.05,0.00033884,875.19398,862.19067
