Time (s),MLR (g/m2/s),T Back (K),T Top (K)
1.11E+03,1.97E-04,1022.17261,1017.47395
1.11E+03,1.97E-04,1022.13419,1017.465
1.11E+03,1.97E-04,1022.09599,1017.45611
1.11E+03,1.96E-04,1022.05804,1017.44727
1.11E+03,1.96E-04,1022.02031,1017.43848
1.11E+03,1.95E-04,1021.98282,1017.42974
1.11E+03,1.95E-04,1021.94555,1017.42105
1.11E+03,1.95E-04,1021.90851,1017.41242
1.11E+03,1.94E-04,1021.87171,1017.40383
1.11E+03,1.94E-04,1021.83512,1017.39529
1.12E+03,1.93E-04,1021.79876,1017.38681
1.12E+03,1.93E-04,1021.76262,1017.37837
1.12E+03,1.93E-04,1021.72671,1017.36999
1.12E+03,1.92E-04,1021.69101,1017.36165
1.12E+03,1.92E-04,1021.65554,1017.35337
1.12E+03,1.91E-04,1021.62028,1017.34513
1.12E+03,1.91E-04,1021.58523,1017.33694
1.12E+03,1.91E-04,1021.5504,1017.3288
1.12E+03,1.90E-04,1021.51578,1017.32071
1.12E+03,1.90E-04,1021.48136,1017.31266
1.13E+03,1.90E-04,1021.44715,1017.30467
1.13E+03,1.89E-04,1021.41316,1017.29672
1.13E+03,1.89E-04,1021.37939,1017.28881
1.13E+03,1.89E-04,1021.34582,1017.28096
1.13E+03,1.88E-04,1021.31246,1017.27315
1.13E+03,1.88E-04,1021.27932,1017.26539
1.13E+03,1.87E-04,1021.24637,1017.25767
1.13E+03,1.87E-04,1021.21364,1017.25
1.13E+03,1.87E-04,1021.18111,1017.24238
1.13E+03,1.86E-04,1021.14878,1017.2348
1.14E+03,1.86E-04,1021.11665,1017.22727
1.14E+03,1.86E-04,1021.08472,1017.21978
1.14E+03,1.85E-04,1021.05299,1017.21233
1.14E+03,1.85E-04,1021.02146,1017.20494
1.14E+03,1.85E-04,1020.99012,1017.19758
1.14E+03,1.84E-04,1020.95898,1017.19027
1.14E+03,1.84E-04,1020.92803,1017.183
1.14E+03,1.84E-04,1020.89728,1017.17578
1.14E+03,1.83E-04,1020.86672,1017.1686
1.14E+03,1.83E-04,1020.83635,1017.16146
1.15E+03,1.83E-04,1020.80617,1017.15437
1.15E+03,1.82E-04,1020.77617,1017.14732
1.15E+03,1.82E-04,1020.74637,1017.14031
1.15E+03,1.82E-04,1020.71675,1017.13335
1.15E+03,1.81E-04,1020.68731,1017.12642
1.15E+03,1.81E-04,1020.65806,1017.11954
1.15E+03,1.81E-04,1020.62899,1017.1127
1.15E+03,1.80E-04,1020.6001,1017.1059
1.15E+03,1.80E-04,1020.57139,1017.09914
1.15E+03,1.80E-04,1020.54286,1017.09243
1.16E+03,1.80E-04,1020.5145,1017.08575
1.16E+03,1.79E-04,1020.48631,1017.07911
1.16E+03,1.79E-04,1020.45829,1017.07252
1.16E+03,1.79E-04,1020.43046,1017.06596
1.16E+03,1.78E-04,1020.4028,1017.05945
1.16E+03,1.78E-04,1020.37532,1017.05297
1.16E+03,1.78E-04,1020.34801,1017.04653
1.16E+03,1.77E-04,1020.32088,1017.04013
1.16E+03,1.77E-04,1020.29392,1017.03377
1.16E+03,1.77E-04,1020.26712,1017.02745
1.17E+03,1.77E-04,1020.2405,1017.02117
1.17E+03,1.76E-04,1020.21404,1017.01492
1.17E+03,1.76E-04,1020.18775,1017.00872
1.17E+03,1.76E-04,1020.16163,1017.00255
1.17E+03,1.75E-04,1020.13567,1016.99642
1.17E+03,1.75E-04,1020.10988,1016.99032
1.17E+03,1.75E-04,1020.08425,1016.98427
1.17E+03,1.74E-04,1020.05877,1016.97825
1.17E+03,1.74E-04,1020.03346,1016.97226
1.17E+03,1.74E-04,1020.00831,1016.96632
1.18E+03,1.74E-04,1019.98332,1016.96041
1.18E+03,1.73E-04,1019.95849,1016.95453
1.18E+03,1.73E-04,1019.93381,1016.94869
1.18E+03,1.73E-04,1019.90929,1016.94289
1.18E+03,1.73E-04,1019.88492,1016.93712
1.18E+03,1.72E-04,1019.86071,1016.93139
1.18E+03,1.72E-04,1019.83665,1016.92569
1.18E+03,1.72E-04,1019.81274,1016.92003
1.18E+03,1.71E-04,1019.78898,1016.91441
1.18E+03,1.71E-04,1019.76537,1016.90881
1.19E+03,1.71E-04,1019.74192,1016.90325
1.19E+03,1.71E-04,1019.7186,1016.89773
1.19E+03,1.70E-04,1019.69544,1016.89224
1.19E+03,1.70E-04,1019.67242,1016.88678
1.19E+03,1.70E-04,1019.64955,1016.88136
1.19E+03,1.70E-04,1019.62682,1016.87597
1.19E+03,1.69E-04,1019.60423,1016.87061
1.19E+03,1.69E-04,1019.58179,1016.86529
1.19E+03,1.69E-04,1019.55948,1016.86
1.19E+03,1.69E-04,1019.53732,1016.85474
1.20E+03,1.68E-04,1019.51529,1016.84951
1.20E+03,1.68E-04,1019.4934,1016.84432
1.20E+03,1.68E-04,1019.47164,1016.83915
1.20E+03,1.68E-04,1019.45002,1016.83402
1.20E+03,1.67E-04,1019.42854,1016.82892
1.20E+03,1.67E-04,1019.40773,1016.82398
