Time (s),MLR (g/m2/s),T Back (K),T Top (K)
5.38E+02,1.26E-04,1018.28705,1017.16536
5.39E+02,1.26E-04,1018.27294,1017.15837
5.40E+02,1.25E-04,1018.25892,1017.15142
5.41E+02,1.25E-04,1018.24498,1017.14451
5.42E+02,1.25E-04,1018.23114,1017.13764
5.43E+02,1.24E-04,1018.21739,1017.13081
5.44E+02,1.24E-04,1018.20372,1017.12403
5.45E+02,1.23E-04,1018.19014,1017.11729
5.46E+02,1.23E-04,1018.17665,1017.11058
5.47E+02,1.22E-04,1018.16324,1017.10392
5.48E+02,1.22E-04,1018.14992,1017.0973
5.49E+02,1.21E-04,1018.13668,1017.09071
5.50E+02,1.21E-04,1018.12353,1017.08417
5.51E+02,1.20E-04,1018.11046,1017.07767
5.52E+02,1.20E-04,1018.09747,1017.07121
5.53E+02,1.20E-04,1018.08457,1017.06479
5.54E+02,1.19E-04,1018.07174,1017.0584
5.55E+02,1.19E-04,1018.059,1017.05206
5.56E+02,1.18E-04,1018.04634,1017.04575
5.57E+02,1.18E-04,1018.03376,1017.03949
5.58E+02,1.17E-04,1018.02126,1017.03325
5.59E+02,1.17E-04,1018.00884,1017.02706
5.60E+02,1.16E-04,1017.9965,1017.0209
5.61E+02,1.16E-04,1017.98423,1017.01478
5.62E+02,1.16E-04,1017.97204,1017.0087
5.63E+02,1.15E-04,1017.95993,1017.00266
5.64E+02,1.15E-04,1017.94789,1016.99665
5.65E+02,1.14E-04,1017.93593,1016.99068
5.66E+02,1.14E-04,1017.92405,1016.98475
5.67E+02,1.14E-04,1017.91224,1016.97884
5.68E+02,1.13E-04,1017.90051,1016.97298
5.69E+02,1.13E-04,1017.88884,1016.96715
5.70E+02,1.12E-04,1017.87725,1016.96135
5.71E+02,1.12E-04,1017.86574,1016.95559
5.72E+02,1.12E-04,1017.85429,1016.94987
5.73E+02,1.11E-04,1017.84292,1016.94418
5.74E+02,1.11E-04,1017.83162,1016.93853
5.75E+02,1.10E-04,1017.82039,1016.9329
5.76E+02,1.10E-04,1017.80923,1016.92731
5.77E+02,1.10E-04,1017.79814,1016.92176
5.78E+02,1.09E-04,1017.78712,1016.91624
5.79E+02,1.09E-04,1017.77617,1016.91075
5.80E+02,1.08E-04,1017.76529,1016.9053
5.81E+02,1.08E-04,1017.75448,1016.89988
5.82E+02,1.08E-04,1017.74373,1016.89449
5.83E+02,1.07E-04,1017.73305,1016.88913
5.84E+02,1.07E-04,1017.72244,1016.8838
5.85E+02,1.07E-04,1017.71189,1016.87851
5.86E+02,1.06E-04,1017.70141,1016.87325
5.87E+02,1.06E-04,1017.69099,1016.86802
5.88E+02,1.06E-04,1017.68064,1016.86282
5.89E+02,1.05E-04,1017.67036,1016.85765
5.90E+02,1.05E-04,1017.66013,1016.85252
5.91E+02,1.04E-04,1017.64997,1016.84741
5.92E+02,1.04E-04,1017.63988,1016.84234
5.93E+02,1.04E-04,1017.62985,1016.83729
5.94E+02,1.03E-04,1017.61987,1016.83228
5.95E+02,1.03E-04,1017.60996,1016.82729
5.96E+02,1.03E-04,1017.60012,1016.82234
5.97E+02,1.02E-04,1017.59033,1016.81741
5.98E+02,1.02E-04,1017.5806,1016.81252
5.99E+02,1.02E-04,1017.57094,1016.80765
6.00E+02,1.01E-04,1017.56133,1016.80282
