Time (s),MLR (g/m2/s),T Back (K),T Top (K)
1.09E+03,1.23E-03,491.76694,620.50863
1.09E+03,1.23E-03,491.85555,620.52737
1.09E+03,1.24E-03,491.94401,620.54607
1.10E+03,1.24E-03,492.03224,620.56474
1.10E+03,1.24E-03,492.1203,620.58339
1.10E+03,1.24E-03,492.20829,620.60201
1.10E+03,1.24E-03,492.29619,620.62061
1.10E+03,1.24E-03,492.38398,620.63917
1.10E+03,1.24E-03,492.47169,620.6577
1.10E+03,1.25E-03,492.55932,620.67619
1.10E+03,1.25E-03,492.64683,620.69466
1.10E+03,1.25E-03,492.73421,620.71309
1.10E+03,1.25E-03,492.82146,620.7315
1.11E+03,1.25E-03,492.90858,620.74987
1.11E+03,1.25E-03,492.99552,620.7682
1.11E+03,1.25E-03,493.08224,620.7865
1.11E+03,1.25E-03,493.16889,620.80477
1.11E+03,1.26E-03,493.25544,620.82301
1.11E+03,1.26E-03,493.3419,620.84124
1.11E+03,1.26E-03,493.42826,620.85943
1.11E+03,1.26E-03,493.51454,620.87759
1.11E+03,1.26E-03,493.60074,620.89572
1.11E+03,1.26E-03,493.68681,620.91386
1.12E+03,1.26E-03,493.77276,620.93196
1.12E+03,1.26E-03,493.85857,620.95003
1.12E+03,1.27E-03,493.94424,620.96808
1.12E+03,1.27E-03,494.0297,620.98613
1.12E+03,1.27E-03,494.11499,621.00415
1.12E+03,1.27E-03,494.20022,621.02213
1.12E+03,1.27E-03,494.28537,621.04007
1.12E+03,1.27E-03,494.37042,621.05799
1.12E+03,1.27E-03,494.45538,621.07586
1.12E+03,1.27E-03,494.54027,621.09369
1.13E+03,1.28E-03,494.62507,621.11149
1.13E+03,1.28E-03,494.70975,621.12926
1.13E+03,1.28E-03,494.7943,621.14699
1.13E+03,1.28E-03,494.87873,621.16469
1.13E+03,1.28E-03,494.96302,621.18235
1.13E+03,1.28E-03,495.04709,621.19998
1.13E+03,1.28E-03,495.13105,621.21758
1.13E+03,1.28E-03,495.21493,621.23516
1.13E+03,1.29E-03,495.29873,621.2527
1.13E+03,1.29E-03,495.38244,621.27023
1.14E+03,1.29E-03,495.46606,621.28774
1.14E+03,1.29E-03,495.54963,621.30521
1.14E+03,1.29E-03,495.63309,621.32267
1.14E+03,1.29E-03,495.71643,621.34011
1.14E+03,1.29E-03,495.79966,621.35752
1.14E+03,1.29E-03,495.88276,621.37491
1.14E+03,1.29E-03,495.96572,621.39227
1.14E+03,1.30E-03,496.04846,621.40962
1.14E+03,1.30E-03,496.13109,621.42693
1.14E+03,1.30E-03,496.21365,621.4442
1.15E+03,1.30E-03,496.29613,621.46145
1.15E+03,1.30E-03,496.37853,621.47866
1.15E+03,1.30E-03,496.46085,621.49584
1.15E+03,1.30E-03,496.54312,621.51299
1.15E+03,1.30E-03,496.6253,621.53011
1.15E+03,1.31E-03,496.70735,621.54721
1.15E+03,1.31E-03,496.7893,621.56427
1.15E+03,1.31E-03,496.87113,621.5813
1.15E+03,1.31E-03,496.95283,621.59831
1.15E+03,1.31E-03,497.03434,621.61531
1.16E+03,1.31E-03,497.11572,621.63231
1.16E+03,1.31E-03,497.19703,621.64928
1.16E+03,1.31E-03,497.27827,621.66622
1.16E+03,1.32E-03,497.35943,621.68313
1.16E+03,1.32E-03,497.44051,621.70001
1.16E+03,1.32E-03,497.52153,621.71687
1.16E+03,1.32E-03,497.60248,621.7337
1.16E+03,1.32E-03,497.68332,621.75049
1.16E+03,1.32E-03,497.76405,621.76729
1.16E+03,1.32E-03,497.84466,621.78406
1.17E+03,1.32E-03,497.92516,621.8008
1.17E+03,1.33E-03,498.00549,621.8175
1.17E+03,1.33E-03,498.08564,621.83419
1.17E+03,1.33E-03,498.16573,621.85086
1.17E+03,1.33E-03,498.24575,621.86749
1.17E+03,1.33E-03,498.3257,621.8841
1.17E+03,1.33E-03,498.40558,621.90069
1.17E+03,1.33E-03,498.48538,621.91726
1.17E+03,1.33E-03,498.56515,621.9338
1.17E+03,1.33E-03,498.64482,621.95031
1.18E+03,1.34E-03,498.72438,621.96681
1.18E+03,1.34E-03,498.80383,621.98328
1.18E+03,1.34E-03,498.88318,621.99973
1.18E+03,1.34E-03,498.96241,622.01613
1.18E+03,1.34E-03,499.04145,622.03251
1.18E+03,1.34E-03,499.12039,622.04886
1.18E+03,1.34E-03,499.19926,622.06518
1.18E+03,1.34E-03,499.27807,622.08146
1.18E+03,1.35E-03,499.35681,622.09772
1.18E+03,1.35E-03,499.43547,622.11394
1.19E+03,1.35E-03,499.51409,622.13014
1.19E+03,1.35E-03,499.59265,622.14632
1.19E+03,1.35E-03,499.67111,622.16248
1.19E+03,1.35E-03,499.74946,622.17863
1.19E+03,1.35E-03,499.82772,622.19475
1.19E+03,1.35E-03,499.90586,622.21087
1.19E+03,1.35E-03,499.98388,622.22698
1.19E+03,1.36E-03,500.0617,622.24306
1.19E+03,1.36E-03,500.13945,622.25911
1.19E+03,1.36E-03,500.21715,622.27516
1.20E+03,1.36E-03,500.29478,622.29119
1.20E+03,1.36E-03,500.37235,622.3072
1.20E+03,1.36E-03,500.44985,622.32317
1.20E+03,1.36E-03,500.52732,622.33912
1.20E+03,1.36E-03,500.60473,622.35506
1.20E+03,1.37E-03,500.68203,622.37096
1.20E+03,1.37E-03,500.75924,622.38684
1.20E+03,1.37E-03,500.83635,622.40268
1.20E+03,1.37E-03,500.91337,622.41851
1.20E+03,1.37E-03,500.99025,622.43431
1.21E+03,1.37E-03,501.06697,622.45008
1.21E+03,1.37E-03,501.14362,622.46584
1.21E+03,1.37E-03,501.22022,622.48158
1.21E+03,1.37E-03,501.29675,622.49729
1.21E+03,1.38E-03,501.37323,622.51298
1.21E+03,1.38E-03,501.44964,622.52865
1.21E+03,1.38E-03,501.52602,622.54429
1.21E+03,1.38E-03,501.60235,622.5599
1.21E+03,1.38E-03,501.67857,622.57549
1.21E+03,1.38E-03,501.75471,622.59105
1.22E+03,1.38E-03,501.83075,622.60658
1.22E+03,1.38E-03,501.90669,622.6221
1.22E+03,1.39E-03,501.98252,622.63765
1.22E+03,1.39E-03,502.05816,622.65316
1.22E+03,1.39E-03,502.13375,622.66865
1.22E+03,1.39E-03,502.20929,622.68412
1.22E+03,1.39E-03,502.28477,622.69956
1.22E+03,1.39E-03,502.36019,622.71499
1.22E+03,1.39E-03,502.43555,622.73038
1.22E+03,1.39E-03,502.51089,622.74576
1.23E+03,1.39E-03,502.58619,622.76111
1.23E+03,1.40E-03,502.6614,622.77644
1.23E+03,1.40E-03,502.73652,622.79176
1.23E+03,1.40E-03,502.81155,622.80704
1.23E+03,1.40E-03,502.88649,622.8223
1.23E+03,1.40E-03,502.96134,622.83753
1.23E+03,1.40E-03,503.03603,622.85273
1.23E+03,1.40E-03,503.11062,622.86793
1.23E+03,1.40E-03,503.18518,622.88312
1.23E+03,1.40E-03,503.25968,622.89828
1.24E+03,1.41E-03,503.33413,622.91342
1.24E+03,1.41E-03,503.40852,622.92853
1.24E+03,1.41E-03,503.48287,622.94363
1.24E+03,1.41E-03,503.55721,622.95873
1.24E+03,1.41E-03,503.63147,622.97381
1.24E+03,1.41E-03,503.70565,622.98887
1.24E+03,1.41E-03,503.77974,623.00391
1.24E+03,1.41E-03,503.85375,623.01893
1.24E+03,1.41E-03,503.92767,623.03393
1.24E+03,1.42E-03,504.00147,623.04891
1.25E+03,1.42E-03,504.07511,623.06387
1.25E+03,1.42E-03,504.14872,623.07881
1.25E+03,1.42E-03,504.22229,623.09373
1.25E+03,1.42E-03,504.2958,623.10862
1.25E+03,1.42E-03,504.36927,623.1235
1.25E+03,1.42E-03,504.44269,623.13835
1.25E+03,1.42E-03,504.51609,623.15317
1.25E+03,1.42E-03,504.58947,623.16797
1.25E+03,1.43E-03,504.66276,623.18275
1.25E+03,1.43E-03,504.73598,623.19752
1.26E+03,1.43E-03,504.80911,623.21226
1.26E+03,1.43E-03,504.88217,623.22698
1.26E+03,1.43E-03,504.95514,623.24168
1.26E+03,1.43E-03,505.02797,623.25636
1.26E+03,1.43E-03,505.1007,623.27101
1.26E+03,1.43E-03,505.17341,623.28565
1.26E+03,1.43E-03,505.24607,623.30025
1.26E+03,1.43E-03,505.31869,623.31484
1.26E+03,1.44E-03,505.39126,623.32942
1.26E+03,1.44E-03,505.46379,623.34399
1.27E+03,1.44E-03,505.53632,623.35854
1.27E+03,1.44E-03,505.60881,623.37307
1.27E+03,1.44E-03,505.68121,623.38759
1.27E+03,1.44E-03,505.75354,623.40211
1.27E+03,1.44E-03,505.82579,623.41662
1.27E+03,1.44E-03,505.89797,623.43111
1.27E+03,1.44E-03,505.97006,623.44557
1.27E+03,1.45E-03,506.04199,623.46002
1.27E+03,1.45E-03,506.19178,623.47445
1.27E+03,1.45E-03,506.27232,623.48887
1.28E+03,1.45E-03,506.34415,623.50328
1.28E+03,1.45E-03,506.41595,623.5177
1.28E+03,1.45E-03,506.4877,623.53207
1.28E+03,1.45E-03,506.55944,623.54642
1.28E+03,1.45E-03,506.63113,623.56074
1.28E+03,1.45E-03,506.70276,623.57504
1.28E+03,1.46E-03,506.77434,623.58932
1.28E+03,1.46E-03,506.84585,623.60358
1.28E+03,1.46E-03,506.91729,623.61782
1.28E+03,1.46E-03,506.98866,623.63204
1.29E+03,1.46E-03,507.05993,623.64626
1.29E+03,1.46E-03,507.13115,623.66047
1.29E+03,1.46E-03,507.2023,623.67465
1.29E+03,1.46E-03,507.27341,623.68881
1.29E+03,1.46E-03,507.34447,623.70296
1.29E+03,1.46E-03,507.4155,623.7171
1.29E+03,1.47E-03,507.4865,623.73121
1.29E+03,1.47E-03,507.55748,623.74531
1.29E+03,1.47E-03,507.62841,623.75939
1.29E+03,1.47E-03,507.6993,623.77345
1.30E+03,1.47E-03,507.77014,623.78749
1.30E+03,1.47E-03,507.84091,623.80152
1.30E+03,1.47E-03,507.91161,623.81553
1.30E+03,1.47E-03,507.98226,623.82952
1.30E+03,1.47E-03,508.05279,623.84349
1.30E+03,1.47E-03,508.12328,623.85744
1.30E+03,1.48E-03,508.19371,623.87137
1.30E+03,1.48E-03,508.2641,623.88528
1.30E+03,1.48E-03,508.33445,623.89917
1.30E+03,1.48E-03,508.40477,623.91305
1.31E+03,1.48E-03,508.47505,623.92693
1.31E+03,1.48E-03,508.54534,623.94078
1.31E+03,1.48E-03,508.61558,623.95462
1.31E+03,1.48E-03,508.68578,623.96846
1.31E+03,1.48E-03,508.75593,623.98229
1.31E+03,1.48E-03,508.82604,623.99609
1.31E+03,1.49E-03,508.89608,624.00987
1.31E+03,1.49E-03,508.96606,624.02364
1.31E+03,1.49E-03,509.03596,624.03739
1.31E+03,1.49E-03,509.1058,624.05113
1.32E+03,1.49E-03,509.17559,624.06486
1.32E+03,1.49E-03,509.24534,624.07858
1.32E+03,1.49E-03,509.31505,624.09228
1.32E+03,1.49E-03,509.38473,624.10597
1.32E+03,1.49E-03,509.45439,624.11963
1.32E+03,1.49E-03,509.52404,624.13328
1.32E+03,1.50E-03,509.59366,624.1469
1.32E+03,1.50E-03,509.66325,624.16051
1.32E+03,1.50E-03,509.7328,624.17409
1.32E+03,1.50E-03,509.8023,624.18766
1.33E+03,1.50E-03,509.87174,624.20122
1.33E+03,1.50E-03,509.94112,624.21475
1.33E+03,1.50E-03,510.01045,624.22827
1.33E+03,1.50E-03,510.07969,624.24177
1.33E+03,1.50E-03,510.14889,624.25525
1.33E+03,1.50E-03,510.21805,624.26871
1.33E+03,1.51E-03,510.28717,624.28216
1.33E+03,1.51E-03,510.35627,624.29559
1.33E+03,1.51E-03,510.42535,624.30902
1.33E+03,1.51E-03,510.49441,624.32244
1.34E+03,1.51E-03,510.56348,624.33585
1.34E+03,1.51E-03,510.6325,624.34926
1.34E+03,1.51E-03,510.7015,624.36267
1.34E+03,1.51E-03,510.77045,624.37607
1.34E+03,1.51E-03,510.83937,624.38946
1.34E+03,1.51E-03,510.90822,624.40286
1.34E+03,1.52E-03,510.97703,624.41623
1.34E+03,1.52E-03,511.04575,624.42958
1.34E+03,1.52E-03,511.11444,624.44291
1.34E+03,1.52E-03,511.18308,624.45623
1.35E+03,1.52E-03,511.25169,624.46952
1.35E+03,1.52E-03,511.32027,624.48279
1.35E+03,1.52E-03,511.38884,624.49604
1.35E+03,1.52E-03,511.45739,624.50928
1.35E+03,1.52E-03,511.52594,624.5225
1.35E+03,1.52E-03,511.59448,624.53572
1.35E+03,1.52E-03,511.66298,624.54893
1.35E+03,1.53E-03,511.73146,624.56211
1.35E+03,1.53E-03,511.79991,624.57528
1.35E+03,1.53E-03,511.86831,624.58843
1.36E+03,1.53E-03,511.93665,624.60157
1.36E+03,1.53E-03,512.00496,624.61469
1.36E+03,1.53E-03,512.07319,624.6278
1.36E+03,1.53E-03,512.14139,624.6409
1.36E+03,1.53E-03,512.20956,624.65399
1.36E+03,1.53E-03,512.2777,624.66706
1.36E+03,1.53E-03,512.34582,624.68012
1.36E+03,1.54E-03,512.41394,624.69316
1.36E+03,1.54E-03,512.48203,624.70619
1.36E+03,1.54E-03,512.55015,624.7192
1.37E+03,1.54E-03,512.61823,624.7322
1.37E+03,1.54E-03,512.6863,624.74518
1.37E+03,1.54E-03,512.75433,624.75814
1.37E+03,1.54E-03,512.82234,624.77109
1.37E+03,1.54E-03,512.89029,624.78402
1.37E+03,1.54E-03,512.95821,624.79694
1.37E+03,1.54E-03,513.02606,624.80985
1.37E+03,1.54E-03,513.09386,624.82274
1.37E+03,1.55E-03,513.16164,624.83564
1.37E+03,1.55E-03,513.22939,624.84852
1.38E+03,1.55E-03,513.29711,624.86139
1.38E+03,1.55E-03,513.36483,624.87426
1.38E+03,1.55E-03,513.43255,624.88711
1.38E+03,1.55E-03,513.50025,624.89995
1.38E+03,1.55E-03,513.56797,624.91277
1.38E+03,1.55E-03,513.63567,624.92559
1.38E+03,1.55E-03,513.70335,624.93839
1.38E+03,1.55E-03,513.771,624.95118
1.38E+03,1.55E-03,513.83863,624.96397
1.38E+03,1.56E-03,513.9062,624.97674
1.39E+03,1.56E-03,513.97376,624.98949
1.39E+03,1.56E-03,514.04124,625.00223
1.39E+03,1.56E-03,514.1087,625.01495
1.39E+03,1.56E-03,514.17612,625.02765
1.39E+03,1.56E-03,514.24353,625.04034
1.39E+03,1.56E-03,514.31092,625.05301
1.39E+03,1.56E-03,514.37831,625.06567
1.39E+03,1.56E-03,514.44569,625.07832
1.39E+03,1.56E-03,514.51308,625.09098
1.39E+03,1.56E-03,514.58048,625.10361
1.40E+03,1.57E-03,514.64785,625.11623
1.40E+03,1.57E-03,514.71522,625.12885
1.40E+03,1.57E-03,514.78256,625.14147
1.40E+03,1.57E-03,514.84987,625.15406
1.40E+03,1.57E-03,514.91714,625.16665
1.40E+03,1.57E-03,514.98438,625.17923
1.40E+03,1.57E-03,515.05156,625.19179
1.40E+03,1.57E-03,515.11872,625.20434
1.40E+03,1.57E-03,515.18585,625.21689
1.40E+03,1.57E-03,515.25296,625.22943
1.41E+03,1.57E-03,515.32006,625.24195
1.41E+03,1.57E-03,515.38717,625.25446
1.41E+03,1.58E-03,515.45428,625.26696
1.41E+03,1.58E-03,515.52139,625.27945
1.41E+03,1.58E-03,515.58852,625.29193
1.41E+03,1.58E-03,515.65563,625.30442
1.41E+03,1.58E-03,515.72273,625.31689
1.41E+03,1.58E-03,515.78982,625.32935
1.41E+03,1.58E-03,515.85688,625.34179
1.41E+03,1.58E-03,515.9239,625.35421
1.42E+03,1.58E-03,515.9909,625.36662
1.42E+03,1.58E-03,516.05784,625.37902
1.42E+03,1.58E-03,516.12477,625.3914
1.42E+03,1.59E-03,516.19167,625.40377
1.42E+03,1.59E-03,516.25857,625.41613
1.42E+03,1.59E-03,516.32545,625.42848
1.42E+03,1.59E-03,516.39235,625.44081
1.42E+03,1.59E-03,516.45924,625.45314
1.42E+03,1.59E-03,516.52616,625.46545
1.42E+03,1.59E-03,516.59308,625.47774
1.43E+03,1.59E-03,516.65999,625.49003
1.43E+03,1.59E-03,516.72689,625.50231
1.43E+03,1.59E-03,516.79378,625.51457
1.43E+03,1.59E-03,516.86064,625.52682
1.43E+03,1.59E-03,516.92747,625.53906
1.43E+03,1.60E-03,516.99428,625.55128
1.43E+03,1.60E-03,517.06103,625.56349
1.43E+03,1.60E-03,517.12778,625.57569
1.43E+03,1.60E-03,517.1945,625.58787
1.43E+03,1.60E-03,517.26122,625.60004
1.44E+03,1.60E-03,517.32793,625.61221
1.44E+03,1.60E-03,517.39465,625.62438
1.44E+03,1.60E-03,517.46138,625.63655
1.44E+03,1.60E-03,517.52813,625.64871
1.44E+03,1.60E-03,517.59489,625.66086
1.44E+03,1.60E-03,517.66165,625.673
1.44E+03,1.60E-03,517.7284,625.68513
1.44E+03,1.61E-03,517.79514,625.69725
1.44E+03,1.61E-03,517.86186,625.70936
1.44E+03,1.61E-03,517.92856,625.72146
1.45E+03,1.61E-03,517.99523,625.73356
1.45E+03,1.61E-03,518.06185,625.74566
1.45E+03,1.61E-03,518.12848,625.75774
1.45E+03,1.61E-03,518.19509,625.76981
1.45E+03,1.61E-03,518.26169,625.78186
1.45E+03,1.61E-03,518.32829,625.7939
1.45E+03,1.61E-03,518.39491,625.80592
1.45E+03,1.61E-03,518.46152,625.81792
1.45E+03,1.61E-03,518.52817,625.82994
1.45E+03,1.62E-03,518.59483,625.84196
1.46E+03,1.62E-03,518.66149,625.85397
1.46E+03,1.62E-03,518.72814,625.86595
1.46E+03,1.62E-03,518.79479,625.87792
1.46E+03,1.62E-03,518.86142,625.88989
1.46E+03,1.62E-03,518.92803,625.90184
1.46E+03,1.62E-03,518.99462,625.91379
1.46E+03,1.62E-03,519.06115,625.92572
1.46E+03,1.62E-03,519.12769,625.93765
1.46E+03,1.62E-03,519.19421,625.94956
1.46E+03,1.62E-03,519.26073,625.96148
1.47E+03,1.62E-03,519.32725,625.97338
1.47E+03,1.63E-03,519.3938,625.98528
1.47E+03,1.63E-03,519.46035,625.99716
1.47E+03,1.63E-03,519.52693,626.00903
1.47E+03,1.63E-03,519.59352,626.02089
1.47E+03,1.63E-03,519.66012,626.03274
1.47E+03,1.63E-03,519.72672,626.04459
1.47E+03,1.63E-03,519.79332,626.05642
1.47E+03,1.63E-03,519.8599,626.06825
1.47E+03,1.63E-03,519.92646,626.08006
1.48E+03,1.63E-03,519.99301,626.09186
1.48E+03,1.63E-03,520.05951,626.10365
1.48E+03,1.63E-03,520.12602,626.11543
1.48E+03,1.64E-03,520.19251,626.12721
1.48E+03,1.64E-03,520.25901,626.13898
1.48E+03,1.64E-03,520.32551,626.15074
1.48E+03,1.64E-03,520.39203,626.16249
1.48E+03,1.64E-03,520.45856,626.17423
1.48E+03,1.64E-03,520.52512,626.18597
1.48E+03,1.64E-03,520.59171,626.19769
1.49E+03,1.64E-03,520.65829,626.20942
1.49E+03,1.64E-03,520.72488,626.22114
1.49E+03,1.64E-03,520.79147,626.23284
1.49E+03,1.64E-03,520.85804,626.24452
1.49E+03,1.64E-03,520.92459,626.25619
1.49E+03,1.64E-03,520.99114,626.26784
1.49E+03,1.65E-03,521.05763,626.27949
1.49E+03,1.65E-03,521.12414,626.29112
1.49E+03,1.65E-03,521.19064,626.30275
1.49E+03,1.65E-03,521.25713,626.31437
1.50E+03,1.65E-03,521.32363,626.326
1.50E+03,1.65E-03,521.39016,626.33763
1.50E+03,1.65E-03,521.4567,626.34926
1.50E+03,1.65E-03,521.52327,626.36089
1.50E+03,1.65E-03,521.58987,626.37252
1.50E+03,1.65E-03,521.65647,626.38416
1.50E+03,1.65E-03,521.72308,626.39578
1.50E+03,1.65E-03,521.78969,626.40738
1.50E+03,1.66E-03,521.85629,626.41897
1.50E+03,1.66E-03,521.92287,626.43054
1.51E+03,1.66E-03,521.98946,626.44211
1.51E+03,1.66E-03,522.05599,626.45366
1.51E+03,1.66E-03,522.12254,626.4652
1.51E+03,1.66E-03,522.18908,626.47674
1.51E+03,1.66E-03,522.25562,626.48827
1.51E+03,1.66E-03,522.32217,626.49978
1.51E+03,1.66E-03,522.38875,626.51129
1.51E+03,1.66E-03,522.45534,626.52279
1.51E+03,1.66E-03,522.52196,626.53428
1.51E+03,1.66E-03,522.58861,626.54577
1.52E+03,1.66E-03,522.65526,626.55724
1.52E+03,1.67E-03,522.72193,626.56871
1.52E+03,1.67E-03,522.7886,626.58017
1.52E+03,1.67E-03,522.85526,626.59162
1.52E+03,1.67E-03,522.9219,626.60306
1.52E+03,1.67E-03,522.98854,626.61452
1.52E+03,1.67E-03,523.05514,626.62596
1.52E+03,1.67E-03,523.12175,626.63738
1.52E+03,1.67E-03,523.18835,626.6488
1.52E+03,1.67E-03,523.25495,626.66021
1.53E+03,1.67E-03,523.32156,626.6716
1.53E+03,1.67E-03,523.3882,626.68299
1.53E+03,1.67E-03,523.45486,626.69437
1.53E+03,1.67E-03,523.52155,626.70575
1.53E+03,1.68E-03,523.58828,626.71713
1.53E+03,1.68E-03,523.655,626.7285
1.53E+03,1.68E-03,523.72175,626.73986
1.53E+03,1.68E-03,523.7885,626.75121
1.53E+03,1.68E-03,523.85524,626.76256
1.53E+03,1.68E-03,523.92197,626.7739
1.54E+03,1.68E-03,523.98869,626.78523
1.54E+03,1.68E-03,524.05538,626.79655
1.54E+03,1.68E-03,524.12208,626.80786
1.54E+03,1.68E-03,524.18878,626.81916
1.54E+03,1.68E-03,524.25548,626.83045
1.54E+03,1.68E-03,524.32219,626.84174
1.54E+03,1.68E-03,524.38893,626.85301
1.54E+03,1.69E-03,524.45569,626.86428
1.54E+03,1.69E-03,524.52249,626.87553
1.54E+03,1.69E-03,524.58931,626.88678
1.55E+03,1.69E-03,524.65614,626.89802
1.55E+03,1.69E-03,524.72298,626.90927
1.55E+03,1.69E-03,524.78984,626.92051
1.55E+03,1.69E-03,524.85668,626.93175
1.55E+03,1.69E-03,524.92351,626.94299
1.55E+03,1.69E-03,524.99034,626.95422
1.55E+03,1.69E-03,525.05712,626.96545
1.55E+03,1.69E-03,525.12393,626.97667
1.55E+03,1.69E-03,525.19073,626.98789
1.55E+03,1.69E-03,525.25753,626.99911
1.56E+03,1.70E-03,525.32435,627.01031
1.56E+03,1.70E-03,525.39119,627.0215
1.56E+03,1.70E-03,525.45806,627.03268
1.56E+03,1.70E-03,525.52496,627.04387
1.56E+03,1.70E-03,525.59189,627.05506
1.56E+03,1.70E-03,525.65883,627.06623
1.56E+03,1.70E-03,525.72579,627.0774
1.56E+03,1.70E-03,525.79276,627.08856
1.56E+03,1.70E-03,525.85971,627.09972
1.56E+03,1.70E-03,525.92666,627.11087
1.57E+03,1.70E-03,525.99361,627.12201
1.57E+03,1.70E-03,526.06052,627.13316
1.57E+03,1.70E-03,526.12745,627.1443
1.57E+03,1.70E-03,526.19438,627.15543
1.57E+03,1.71E-03,526.2613,627.16654
1.57E+03,1.71E-03,526.32825,627.17764
1.57E+03,1.71E-03,526.39523,627.18873
1.57E+03,1.71E-03,526.46222,627.19981
1.57E+03,1.71E-03,526.52926,627.21088
1.57E+03,1.71E-03,526.59631,627.22195
1.58E+03,1.71E-03,526.66338,627.233
1.58E+03,1.71E-03,526.73046,627.24405
1.58E+03,1.71E-03,526.79756,627.2551
1.58E+03,1.71E-03,526.86463,627.26614
1.58E+03,1.71E-03,526.93171,627.27717
1.58E+03,1.71E-03,526.99878,627.2882
1.58E+03,1.71E-03,527.06581,627.29922
1.58E+03,1.72E-03,527.13286,627.31025
1.58E+03,1.72E-03,527.1999,627.32127
1.58E+03,1.72E-03,527.26695,627.33228
1.59E+03,1.72E-03,527.33402,627.34329
1.59E+03,1.72E-03,527.40113,627.3543
1.59E+03,1.72E-03,527.46824,627.36529
1.59E+03,1.72E-03,527.53541,627.37628
1.59E+03,1.72E-03,527.60258,627.38726
1.59E+03,1.72E-03,527.66977,627.39823
1.59E+03,1.72E-03,527.73699,627.40921
1.59E+03,1.72E-03,527.8042,627.4202
1.59E+03,1.72E-03,527.87141,627.43118
1.59E+03,1.72E-03,527.93861,627.44215
1.60E+03,1.73E-03,528.0058,627.45311
1.60E+03,1.73E-03,528.07297,627.46406
1.60E+03,1.73E-03,528.14016,627.475
1.60E+03,1.73E-03,528.20734,627.48594
1.60E+03,1.73E-03,528.27452,627.49689
1.60E+03,1.73E-03,528.34173,627.50783
1.60E+03,1.73E-03,528.40896,627.51876
1.60E+03,1.73E-03,528.47621,627.52968
1.60E+03,1.73E-03,528.54351,627.5406
1.60E+03,1.73E-03,528.61082,627.5515
1.61E+03,1.73E-03,528.67814,627.56241
1.61E+03,1.73E-03,528.74548,627.57331
1.61E+03,1.73E-03,528.81282,627.5842
1.61E+03,1.73E-03,528.88015,627.59509
1.61E+03,1.74E-03,528.94748,627.60597
1.61E+03,1.74E-03,529.01479,627.61685
1.61E+03,1.74E-03,529.08207,627.62771
1.61E+03,1.74E-03,529.14938,627.63858
1.61E+03,1.74E-03,529.21667,627.64944
1.61E+03,1.74E-03,529.28397,627.66029
1.62E+03,1.74E-03,529.3513,627.67115
1.62E+03,1.74E-03,529.41865,627.68199
1.62E+03,1.74E-03,529.48602,627.69283
1.62E+03,1.74E-03,529.55344,627.70367
1.62E+03,1.74E-03,529.62086,627.71449
1.62E+03,1.74E-03,529.6883,627.7253
1.62E+03,1.74E-03,529.75576,627.73612
1.62E+03,1.75E-03,529.82321,627.74694
1.62E+03,1.75E-03,529.89065,627.75775
1.62E+03,1.75E-03,529.95809,627.76855
1.63E+03,1.75E-03,530.0255,627.77934
1.63E+03,1.75E-03,530.09291,627.79012
1.63E+03,1.75E-03,530.16032,627.8009
1.63E+03,1.75E-03,530.22772,627.81166
1.63E+03,1.75E-03,530.29514,627.82243
1.63E+03,1.75E-03,530.36258,627.83318
1.63E+03,1.75E-03,530.43005,627.84393
1.63E+03,1.75E-03,530.49753,627.85468
1.63E+03,1.75E-03,530.56506,627.86542
1.63E+03,1.75E-03,530.63259,627.87617
1.64E+03,1.75E-03,530.70014,627.88691
1.64E+03,1.76E-03,530.76771,627.89765
1.64E+03,1.76E-03,530.83526,627.90838
1.64E+03,1.76E-03,530.90281,627.91911
1.64E+03,1.76E-03,530.97035,627.92985
1.64E+03,1.76E-03,531.03787,627.94059
1.64E+03,1.76E-03,531.10539,627.95133
1.64E+03,1.76E-03,531.1729,627.96206
1.64E+03,1.76E-03,531.24042,627.97278
1.64E+03,1.76E-03,531.30795,627.9835
1.65E+03,1.76E-03,531.3755,627.9942
1.65E+03,1.76E-03,531.44307,628.0049
1.65E+03,1.76E-03,531.51066,628.01559
1.65E+03,1.76E-03,531.57829,628.02628
1.65E+03,1.77E-03,531.64592,628.03697
1.65E+03,1.77E-03,531.71356,628.04765
1.65E+03,1.77E-03,531.78122,628.05832
1.65E+03,1.77E-03,531.84886,628.069
1.65E+03,1.77E-03,531.91649,628.07968
1.65E+03,1.77E-03,531.98412,628.09035
1.66E+03,1.77E-03,532.05171,628.10102
1.66E+03,1.77E-03,532.11931,628.11169
1.66E+03,1.77E-03,532.1869,628.12234
1.66E+03,1.77E-03,532.25449,628.133
1.66E+03,1.77E-03,532.3221,628.14364
1.66E+03,1.77E-03,532.38973,628.15428
1.66E+03,1.77E-03,532.45737,628.16492
1.66E+03,1.77E-03,532.52505,628.17555
1.66E+03,1.78E-03,532.59274,628.18617
1.66E+03,1.78E-03,532.66044,628.19679
1.67E+03,1.78E-03,532.72816,628.20741
1.67E+03,1.78E-03,532.79588,628.21802
1.67E+03,1.78E-03,532.86358,628.22863
1.67E+03,1.78E-03,532.93128,628.23926
1.67E+03,1.78E-03,532.99897,628.24987
1.67E+03,1.78E-03,533.06663,628.26047
1.67E+03,1.78E-03,533.1343,628.27106
1.67E+03,1.78E-03,533.20195,628.28164
1.67E+03,1.78E-03,533.26961,628.29222
