##Temp./›C,Time/min,DSC/(uV/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
498.512,45.95452,-1.00057,18.02295,0.00E+00,70,-0.32372,1
499.012,46.00448,-0.99326,18.00795,0.00E+00,70,-0.33548,1
499.512,46.0545,-0.98439,17.99437,0.00E+00,70,-0.34852,1
500.012,46.10451,-0.9763,17.9808,0.00E+00,70,-0.36211,1
500.512,46.1545,-0.96752,17.96186,0.00E+00,70,-0.37527,1
501.012,46.20452,-0.95841,17.92886,0.00E+00,70,-0.38687,1
501.512,46.25455,-0.95233,17.91649,0.00E+00,70,-0.3957,1
502.012,46.30455,-0.94295,17.90201,0.00E+00,70,-0.40066,1
502.512,46.35457,-0.93601,17.87742,0.00E+00,70,-0.40096,1
503.012,46.4046,-0.92675,17.84485,0.00E+00,70,-0.39626,1
503.512,46.45457,-0.91973,17.81411,0.00E+00,70,-0.38679,1
504.012,46.50455,-0.91063,17.78739,0.00E+00,70,-0.3733,1
504.512,46.55453,-0.90328,17.76965,0.00E+00,70,-0.357,1
505.012,46.60451,-0.89471,17.75876,0.00E+00,70,-0.33931,1
505.512,46.65452,-0.8874,17.74741,0.00E+00,70,-0.32164,1
506.012,46.7046,-0.8806,17.73504,0.00E+00,70,-0.30512,1
506.512,46.75466,-0.8717,17.72381,0.00E+00,70,-0.29056,1
507.012,46.80479,-0.86478,17.7114,0.00E+00,70,-0.27819,1
507.512,46.85494,-0.85703,17.70015,0.00E+00,70,-0.26785,1
508.012,46.90509,-0.84877,17.6861,0.00E+00,70,-0.25907,1
508.512,46.95524,-0.84209,17.67153,0.00E+00,70,-0.25129,1
509.012,47.00545,-0.83501,17.66009,0.00E+00,70,-0.24397,1
509.512,47.05564,-0.82786,17.64369,0.00E+00,70,-0.23683,1
510.012,47.10584,-0.82029,17.63047,0.00E+00,70,-0.22986,1
510.512,47.15604,-0.8133,17.61918,0.00E+00,70,-0.22329,1
511.012,47.2062,-0.80726,17.60501,0.00E+00,70,-0.21751,1
511.512,47.25633,-0.79921,17.5943,0.00E+00,70,-0.21295,1
512.012,47.30647,-0.79425,17.597,0.00E+00,70,-0.20994,1
512.512,47.35657,-0.78689,17.58938,0.00E+00,70,-0.20862,1
513.012,47.40668,-0.78102,17.57839,0.00E+00,70,-0.2089,1
513.512,47.45682,-0.77453,17.56782,0.00E+00,70,-0.21051,1
514.012,47.50698,-0.76959,17.55148,0.00E+00,70,-0.21305,1
514.512,47.55714,-0.76252,17.53979,0.00E+00,70,-0.2161,1
515.012,47.60739,-0.75686,17.53128,0.00E+00,70,-0.21928,1
515.512,47.65766,-0.7517,17.52222,0.00E+00,70,-0.22233,1
516.012,47.70795,-0.74485,17.51076,0.00E+00,70,-0.22512,1
516.512,47.75827,-0.74067,17.4978,0.00E+00,70,-0.22764,1
517.012,47.80864,-0.73474,17.481,0.00E+00,70,-0.2299,1
517.512,47.85896,-0.72953,17.46792,0.00E+00,70,-0.23194,1
518.012,47.90926,-0.72571,17.46447,0.00E+00,70,-0.2337,1
518.512,47.95954,-0.7192,17.45439,0.00E+00,70,-0.23505,1
519.012,48.00979,-0.71527,17.44223,0.00E+00,70,-0.23573,1
519.512,48.05998,-0.71063,17.43012,0.00E+00,70,-0.23546,1
520.012,48.11018,-0.70616,17.41218,0.00E+00,70,-0.23397,1
520.512,48.16044,-0.70276,17.39672,0.00E+00,70,-0.23111,1
521.012,48.21074,-0.69858,17.38727,0.00E+00,70,-0.22689,1
521.512,48.26103,-0.69366,17.37918,0.00E+00,70,-0.22159,1
522.012,48.31133,-0.69035,17.36111,0.00E+00,70,-0.21567,1
522.512,48.36164,-0.68678,17.34648,0.00E+00,70,-0.20975,1
523.012,48.41188,-0.68286,17.33677,0.00E+00,70,-0.20451,1
523.512,48.46212,-0.67834,17.33718,0.00E+00,70,-0.20057,1
524.012,48.51242,-0.67628,17.33024,0.00E+00,70,-0.19835,1
524.512,48.56277,-0.67268,17.32037,0.00E+00,70,-0.19805,1
525.012,48.61318,-0.66899,17.31127,0.00E+00,70,-0.19962,1
525.512,48.66364,-0.66707,17.29957,0.00E+00,70,-0.20272,1
526.012,48.71415,-0.66436,17.2889,0.00E+00,70,-0.20683,1
526.512,48.76467,-0.66213,17.28068,0.00E+00,70,-0.21135,1
527.012,48.81517,-0.65932,17.27317,0.00E+00,70,-0.21568,1
527.512,48.86566,-0.65684,17.26293,0.00E+00,70,-0.21935,1
528.012,48.91618,-0.65447,17.24258,0.00E+00,70,-0.22207,1
528.512,48.96664,-0.65363,17.22305,0.00E+00,70,-0.22378,1
529.012,49.01705,-0.65271,17.21756,0.00E+00,70,-0.22463,1
529.512,49.0675,-0.65061,17.20889,0.00E+00,70,-0.2249,1
530.012,49.11797,-0.6491,17.19801,0.00E+00,70,-0.22492,1
530.512,49.16842,-0.6483,17.18487,0.00E+00,70,-0.22493,1
531.012,49.21888,-0.64814,17.1741,0.00E+00,70,-0.22504,1
531.512,49.26938,-0.64861,17.16734,0.00E+00,70,-0.22515,1
532.012,49.31986,-0.64792,17.15852,0.00E+00,70,-0.22505,1
532.512,49.37031,-0.64845,17.14569,0.00E+00,70,-0.22442,1
533.012,49.42079,-0.64759,17.1293,0.00E+00,70,-0.22298,1
533.512,49.47133,-0.64673,17.11538,0.00E+00,70,-0.22059,1
534.012,49.52187,-0.64752,17.1028,0.00E+00,70,-0.21731,1
534.512,49.57241,-0.64846,17.08848,0.00E+00,70,-0.21342,1
535.012,49.62299,-0.64803,17.0794,0.00E+00,70,-0.20938,1
535.512,49.67355,-0.64831,17.07205,0.00E+00,70,-0.20572,1
536.012,49.72407,-0.64894,17.0647,0.00E+00,70,-0.20296,1
536.512,49.77464,-0.65012,17.05599,0.00E+00,70,-0.20147,1
537.012,49.82525,-0.65127,17.04559,0.00E+00,70,-0.20139,1
537.512,49.87582,-0.65308,17.0361,0.00E+00,70,-0.20266,1
538.012,49.92641,-0.65532,17.02819,0.00E+00,70,-0.20502,1
538.512,49.97704,-0.65662,17.01992,0.00E+00,70,-0.20805,1
539.012,50.02761,-0.65936,17.00694,0.00E+00,70,-0.21133,1
539.512,50.07819,-0.66108,16.99592,0.00E+00,70,-0.21447,1
540.012,50.12884,-0.66332,16.98587,0.00E+00,70,-0.21723,1
540.512,50.17948,-0.66663,16.96557,0.00E+00,70,-0.21947,1
541.012,50.23008,-0.66833,16.95188,0.00E+00,70,-0.2212,1
541.512,50.2807,-0.67176,16.94729,0.00E+00,70,-0.22247,1
542.012,50.33129,-0.67546,16.94114,0.00E+00,70,-0.22335,1
542.512,50.38182,-0.67919,16.9299,0.00E+00,70,-0.22385,1
543.012,50.43232,-0.68305,16.91837,0.00E+00,70,-0.22398,1
543.512,50.48286,-0.68597,16.90392,0.00E+00,70,-0.2237,1
544.012,50.53339,-0.69027,16.88733,0.00E+00,70,-0.22305,1
544.512,50.58393,-0.69476,16.87711,0.00E+00,70,-0.22215,1
545.012,50.63447,-0.69862,16.86697,0.00E+00,70,-0.22122,1
545.512,50.68505,-0.70385,16.85521,0.00E+00,70,-0.22057,1
546.012,50.73561,-0.70825,16.84513,0.00E+00,70,-0.22054,1
546.512,50.78615,-0.71447,16.83385,0.00E+00,70,-0.2214,1
547.012,50.83669,-0.71752,16.82523,0.00E+00,70,-0.22328,1
547.512,50.88726,-0.72482,16.8188,0.00E+00,70,-0.22611,1
548.012,50.93783,-0.7296,16.81183,0.00E+00,70,-0.22964,1
548.512,50.9884,-0.73652,16.79321,0.00E+00,70,-0.23348,1
549.012,51.03902,-0.74244,16.77869,0.00E+00,70,-0.23716,1
549.512,51.08967,-0.74846,16.76656,0.00E+00,70,-0.24023,1
550.012,51.14027,-0.75523,16.75461,0.00E+00,70,-0.24231,1
550.512,51.19087,-0.76187,16.74516,0.00E+00,70,-0.2432,1
551.012,51.24153,-0.76896,16.72759,0.00E+00,70,-0.24281,1
551.512,51.29214,-0.77515,16.7099,0.00E+00,70,-0.24123,1
552.012,51.34274,-0.78404,16.70169,0.00E+00,70,-0.23864,1
552.512,51.39337,-0.79247,16.6911,0.00E+00,70,-0.23525,1
553.012,51.44393,-0.79987,16.67844,0.00E+00,70,-0.23132,1
553.512,51.4944,-0.80843,16.66709,0.00E+00,70,-0.22707,1
554.012,51.54489,-0.81621,16.65571,0.00E+00,70,-0.22267,1
554.512,51.59537,-0.82502,16.64574,0.00E+00,70,-0.21827,1
555.012,51.64589,-0.83365,16.63329,0.00E+00,70,-0.21397,1
555.512,51.69649,-0.84305,16.62198,0.00E+00,70,-0.20986,1
556.012,51.74718,-0.85299,16.60928,0.00E+00,70,-0.20603,1
556.512,51.79789,-0.86182,16.60269,0.00E+00,70,-0.20259,1
557.012,51.84864,-0.87235,16.59656,0.00E+00,70,-0.19965,1
557.512,51.89936,-0.88237,16.58405,0.00E+00,70,-0.19736,1
558.012,51.95003,-0.89159,16.57146,0.00E+00,70,-0.19589,1
558.512,52.00069,-0.9032,16.55893,0.00E+00,70,-0.19538,1
559.012,52.0514,-0.91346,16.55394,0.00E+00,70,-0.19599,1
559.512,52.10212,-0.92416,16.54626,0.00E+00,70,-0.19776,1
560.012,52.15288,-0.93518,16.53746,0.00E+00,70,-0.20065,1
560.512,52.20373,-0.94543,16.5285,0.00E+00,70,-0.20447,1
561.012,52.25452,-0.9575,16.51702,0.00E+00,70,-0.20886,1
561.512,52.30524,-0.96965,16.50583,0.00E+00,70,-0.21335,1
562.012,52.35593,-0.98045,16.49573,0.00E+00,70,-0.21736,1
562.512,52.40669,-0.99265,16.48603,0.00E+00,70,-0.22036,1
563.012,52.45736,-1.00466,16.47612,0.00E+00,70,-0.22183,1
563.512,52.50812,-1.01709,16.45484,0.00E+00,70,-0.22145,1
564.012,52.55896,-1.02988,16.43811,0.00E+00,70,-0.21909,1
564.512,52.60979,-1.04272,16.43225,0.00E+00,70,-0.21487,1
565.012,52.66054,-1.05474,16.42111,0.00E+00,70,-0.20913,1
565.512,52.71141,-1.06887,16.40862,0.00E+00,70,-0.20234,1
566.012,52.7622,-1.0808,16.3999,0.00E+00,70,-0.19512,1
566.512,52.81295,-1.09491,16.38993,0.00E+00,70,-0.18808,1
567.012,52.86369,-1.10811,16.37546,0.00E+00,70,-0.18179,1
567.512,52.91441,-1.12191,16.37377,0.00E+00,70,-0.1767,1
568.012,52.96505,-1.13552,16.36979,0.00E+00,70,-0.17314,1
568.512,53.01574,-1.14985,16.36114,0.00E+00,70,-0.17126,1
569.012,53.06644,-1.16382,16.35073,0.00E+00,70,-0.17106,1
569.512,53.11715,-1.17831,16.34155,0.00E+00,70,-0.17238,1
570.012,53.16785,-1.19314,16.33392,0.00E+00,70,-0.17484,1
570.512,53.21854,-1.20685,16.32459,0.00E+00,70,-0.17794,1
571.012,53.2692,-1.22141,16.31725,0.00E+00,70,-0.181,1
571.512,53.31988,-1.23769,16.31229,0.00E+00,70,-0.1833,1
572.012,53.37061,-1.25199,16.30509,0.00E+00,70,-0.18412,1
572.512,53.42141,-1.26686,16.29771,0.00E+00,70,-0.18283,1
573.012,53.47225,-1.2837,16.27362,0.00E+00,70,-0.17909,1
573.512,53.52306,-1.29902,16.23936,0.00E+00,70,-0.17287,1
574.012,53.57384,-1.31323,16.24276,0.00E+00,70,-0.16452,1
574.512,53.62456,-1.32839,16.26422,0.00E+00,70,-0.15472,1
575.012,53.67523,-1.34553,16.24785,0.00E+00,70,-0.14442,1
575.512,53.72593,-1.3611,16.21734,0.00E+00,70,-0.13467,1
576.012,53.77668,-1.37611,16.21405,0.00E+00,70,-0.12654,1
576.512,53.82747,-1.3908,16.21582,0.00E+00,70,-0.12093,1
577.012,53.87825,-1.40722,16.21731,0.00E+00,70,-0.11847,1
577.512,53.92897,-1.42266,16.22261,0.00E+00,70,-0.11936,1
578.012,53.97968,-1.43786,16.21908,0.00E+00,70,-0.12345,1
578.512,54.03032,-1.45532,16.20834,0.00E+00,70,-0.13021,1
579.012,54.08092,-1.47024,16.19796,0.00E+00,70,-0.13892,1
579.512,54.13156,-1.48767,16.19235,0.00E+00,70,-0.14877,1
580.012,54.18223,-1.50288,16.18427,0.00E+00,70,-0.15898,1
580.512,54.23285,-1.51949,16.17361,0.00E+00,70,-0.16889,1
581.012,54.28345,-1.53611,16.16465,0.00E+00,70,-0.17802,1
581.512,54.334,-1.55139,16.15511,0.00E+00,70,-0.1861,1
582.012,54.38448,-1.56821,16.14473,0.00E+00,70,-0.19304,1
582.512,54.43495,-1.58571,16.13607,0.00E+00,70,-0.19889,1
583.012,54.48546,-1.60052,16.12445,0.00E+00,70,-0.20384,1
583.512,54.53599,-1.61734,16.11268,0.00E+00,70,-0.20814,1
584.012,54.58655,-1.63302,16.10067,0.00E+00,70,-0.21212,1
584.512,54.63716,-1.64848,16.08762,0.00E+00,70,-0.21612,1
585.012,54.68774,-1.66539,16.07809,0.00E+00,70,-0.22042,1
585.512,54.73827,-1.68129,16.06927,0.00E+00,70,-0.22519,1
586.012,54.78876,-1.69719,16.06185,0.00E+00,70,-0.23041,1
586.512,54.83926,-1.71234,16.05112,0.00E+00,70,-0.23585,1
587.012,54.8897,-1.72918,16.04108,0.00E+00,70,-0.24108,1
587.512,54.94012,-1.7446,16.02655,0.00E+00,70,-0.24555,1
588.012,54.99055,-1.76042,16.00585,0.00E+00,70,-0.24869,1
588.512,55.04098,-1.77612,15.99613,0.00E+00,70,-0.25003,1
589.012,55.09136,-1.79101,15.98854,0.00E+00,70,-0.24927,1
589.512,55.14172,-1.80743,15.96321,0.00E+00,70,-0.24641,1
590.012,55.19209,-1.8244,15.9485,0.00E+00,70,-0.2417,1
590.512,55.24243,-1.83984,15.9363,0.00E+00,70,-0.23562,1
591.012,55.29279,-1.85611,15.92694,0.00E+00,70,-0.22878,1
591.512,55.34318,-1.87217,15.91842,0.00E+00,70,-0.22187,1
592.012,55.39352,-1.88765,15.90846,0.00E+00,70,-0.2155,1
592.512,55.44383,-1.90314,15.8995,0.00E+00,70,-0.21019,1
593.012,55.4941,-1.91893,15.89104,0.00E+00,70,-0.20633,1
593.512,55.54437,-1.93368,15.87879,0.00E+00,70,-0.20415,1
594.012,55.59458,-1.94956,15.86832,0.00E+00,70,-0.20378,1
594.512,55.64484,-1.96384,15.86095,0.00E+00,70,-0.20524,1
595.012,55.69503,-1.97915,15.84991,0.00E+00,70,-0.20835,1
595.512,55.74526,-1.99417,15.84093,0.00E+00,70,-0.21271,1
596.012,55.79543,-2.01015,15.83224,0.00E+00,70,-0.21757,1
596.512,55.84562,-2.0244,15.82362,0.00E+00,70,-0.22193,1
597.012,55.89574,-2.03815,15.81259,0.00E+00,70,-0.2245,1
597.512,55.94594,-2.05346,15.80128,0.00E+00,70,-0.22399,1
598.012,55.99609,-2.06739,15.7922,0.00E+00,70,-0.21934,1
598.512,56.04618,-2.08166,15.78535,0.00E+00,70,-0.21004,1
599.012,56.09628,-2.09493,15.75682,0.00E+00,70,-0.19632,1
599.512,56.14641,-2.11104,15.70386,0.00E+00,70,-0.17919,1
600.012,56.19655,-2.12262,15.69267,0.00E+00,70,-0.16039,1
600.512,56.24672,-2.13623,15.71464,0.00E+00,70,-0.14195,1
601.012,56.29695,-2.14963,15.7278,0.00E+00,70,-0.12589,1
601.512,56.34718,-2.16274,15.73689,0.00E+00,70,-0.11379,1
602.012,56.39741,-2.17634,15.73273,0.00E+00,70,-0.10655,1
602.512,56.44758,-2.18943,15.71799,0.00E+00,70,-0.10431,1
603.012,56.49774,-2.20155,15.70627,0.00E+00,70,-0.10662,1
603.512,56.54792,-2.21553,15.70608,0.00E+00,70,-0.11266,1
604.012,56.59802,-2.22742,15.7025,0.00E+00,70,-0.12147,1
604.512,56.64813,-2.24104,15.6988,0.00E+00,70,-0.13218,1
605.012,56.69829,-2.25365,15.69145,0.00E+00,70,-0.14412,1
605.512,56.74843,-2.26552,15.68274,0.00E+00,70,-0.15679,1
606.012,56.79855,-2.27786,15.67403,0.00E+00,70,-0.16988,1
606.512,56.84877,-2.29029,15.6653,0.00E+00,70,-0.18327,1
607.012,56.89897,-2.30374,15.65657,0.00E+00,70,-0.1968,1
607.512,56.94914,-2.31382,15.64786,0.00E+00,70,-0.21035,1
608.012,56.9993,-2.32718,15.63673,0.00E+00,70,-0.22371,1
608.512,57.04947,-2.33966,15.62053,0.00E+00,70,-0.2365,1
609.012,57.09955,-2.35058,15.60932,0.00E+00,70,-0.24805,1
609.512,57.14961,-2.36233,15.59565,0.00E+00,70,-0.25748,1
610.012,57.19962,-2.37502,15.58569,0.00E+00,70,-0.26367,1
610.512,57.24966,-2.38716,15.57575,0.00E+00,70,-0.26549,1
611.012,57.29963,-2.39853,15.56949,0.00E+00,70,-0.262,1
611.512,57.34967,-2.40924,15.55977,0.00E+00,70,-0.25276,1
612.012,57.39974,-2.4209,15.50152,0.00E+00,70,-0.23804,1
612.512,57.4498,-2.43342,15.45658,0.00E+00,70,-0.21892,1
613.012,57.49976,-2.44422,15.4601,0.00E+00,70,-0.19723,1
613.512,57.54978,-2.4538,15.4887,0.00E+00,70,-0.17506,1
614.012,57.59975,-2.4625,15.48758,0.00E+00,70,-0.15465,1
614.512,57.6497,-2.47471,15.47767,0.00E+00,70,-0.13777,1
615.012,57.69964,-2.48351,15.46647,0.00E+00,70,-0.12558,1
615.512,57.74966,-2.49403,15.46517,0.00E+00,70,-0.11842,1
616.012,57.79964,-2.50303,15.46642,0.00E+00,70,-0.11591,1
616.512,57.84961,-2.51315,15.46644,0.00E+00,70,-0.11705,1
617.012,57.89958,-2.52338,15.46275,0.00E+00,70,-0.12051,1
617.512,57.94963,-2.53315,15.45409,0.00E+00,70,-0.12495,1
618.012,57.99966,-2.54111,15.44168,0.00E+00,70,-0.12918,1
618.512,58.04969,-2.55078,15.43048,0.00E+00,70,-0.13242,1
619.012,58.09969,-2.55903,15.42054,0.00E+00,70,-0.13434,1
619.512,58.14968,-2.56867,15.41062,0.00E+00,70,-0.135,1
620.012,58.19957,-2.57824,15.40191,0.00E+00,70,-0.13474,1
620.512,58.24943,-2.5856,15.39938,0.00E+00,70,-0.13402,1
621.012,58.29932,-2.59542,15.39939,0.00E+00,70,-0.13324,1
621.512,58.34927,-2.60404,15.39695,0.00E+00,70,-0.13272,1
622.012,58.39917,-2.61322,15.39203,0.00E+00,70,-0.13257,1
622.512,58.44914,-2.62098,15.38346,0.00E+00,70,-0.1328,1
623.012,58.49912,-2.63016,15.36857,0.00E+00,70,-0.13339,1
623.512,58.54903,-2.63803,15.35857,0.00E+00,70,-0.13431,1
624.012,58.59892,-2.64615,15.35105,0.00E+00,70,-0.13569,1
624.512,58.64886,-2.65391,15.34973,0.00E+00,70,-0.13773,1
625.012,58.69878,-2.66177,15.34733,0.00E+00,70,-0.14072,1
625.512,58.74867,-2.66922,15.3424,0.00E+00,70,-0.14496,1
626.012,58.79854,-2.67783,15.33631,0.00E+00,70,-0.15067,1
626.512,58.84841,-2.68473,15.32524,0.00E+00,70,-0.15784,1
627.012,58.89818,-2.6932,15.31527,0.00E+00,70,-0.16616,1
627.512,58.94795,-2.70042,15.30663,0.00E+00,70,-0.17497,1
628.012,58.99773,-2.70713,15.29897,0.00E+00,70,-0.18323,1
628.512,59.04759,-2.71302,15.2988,0.00E+00,70,-0.18965,1
629.012,59.09741,-2.71926,15.29654,0.00E+00,70,-0.19286,1
629.512,59.1473,-2.72719,15.29057,0.00E+00,70,-0.19176,1
630.012,59.19714,-2.73411,15.27136,0.00E+00,70,-0.18579,1
630.512,59.24701,-2.741,15.21727,0.00E+00,70,-0.17522,1
631.012,59.29682,-2.745,15.19217,0.00E+00,70,-0.16115,1
631.512,59.34672,-2.74963,15.20104,0.00E+00,70,-0.14534,1
632.012,59.39668,-2.75667,15.21151,0.00E+00,70,-0.12993,1
632.512,59.44672,-2.76118,15.21529,0.00E+00,70,-0.11696,1
633.012,59.49675,-2.76741,15.22058,0.00E+00,70,-0.10795,1
633.512,59.54677,-2.77162,15.21582,0.00E+00,70,-0.10352,1
634.012,59.59672,-2.77787,15.21686,0.00E+00,70,-0.10342,1
634.512,59.64661,-2.78299,15.21237,0.00E+00,70,-0.10663,1
635.012,59.69644,-2.78799,15.20505,0.00E+00,70,-0.1117,1
635.512,59.7463,-2.79442,15.19527,0.00E+00,70,-0.11713,1
636.012,59.79614,-2.79957,15.18435,0.00E+00,70,-0.12169,1
636.512,59.84602,-2.80522,15.16957,0.00E+00,70,-0.12454,1
637.012,59.89591,-2.81034,15.15894,0.00E+00,70,-0.12538,1
637.512,59.94576,-2.8159,15.15724,0.00E+00,70,-0.12427,1
638.012,59.9956,-2.8208,15.15628,0.00E+00,70,-0.12156,1
638.512,60.04548,-2.8253,15.1516,0.00E+00,70,-0.1177,1
639.012,60.09524,-2.83037,15.14543,0.00E+00,70,-0.11313,1
639.512,60.14501,-2.83536,15.1393,0.00E+00,70,-0.10823,1
640.012,60.19484,-2.84052,15.13201,0.00E+00,70,-0.10333,1
640.512,60.24461,-2.84424,15.12441,0.00E+00,70,-9.88E-02,1
641.012,60.29437,-2.84787,15.11933,0.00E+00,70,-9.49E-02,1
641.512,60.34422,-2.85285,15.11422,0.00E+00,70,-9.20E-02,1
642.012,60.39403,-2.8569,15.11261,0.00E+00,70,-9.04E-02,1
642.512,60.4438,-2.86134,15.1116,0.00E+00,70,-9.03E-02,1
643.012,60.49365,-2.8659,15.109,0.00E+00,70,-9.17E-02,1
643.512,60.54348,-2.87009,15.10897,0.00E+00,70,-9.45E-02,1
644.012,60.59327,-2.8732,15.10491,0.00E+00,70,-9.83E-02,1
644.512,60.64311,-2.87728,15.09622,0.00E+00,70,-0.10253,1
645.012,60.69293,-2.88082,15.09085,0.00E+00,70,-0.1068,1
645.512,60.74272,-2.88469,15.08512,0.00E+00,70,-0.1106,1
646.012,60.79252,-2.88697,15.0766,0.00E+00,70,-0.11361,1
646.512,60.84234,-2.89102,15.06894,0.00E+00,70,-0.11573,1
647.012,60.89214,-2.89451,15.0617,0.00E+00,70,-0.11698,1
647.512,60.94196,-2.89843,15.05379,0.00E+00,70,-0.11754,1
648.012,60.99175,-2.90016,15.05177,0.00E+00,70,-0.11764,1
648.512,61.04153,-2.90521,15.05001,0.00E+00,70,-0.11749,1
649.012,61.09128,-2.90834,15.04334,0.00E+00,70,-0.11726,1
649.512,61.14103,-2.9114,15.03446,0.00E+00,70,-0.11699,1
650.012,61.19078,-2.91542,15.0288,0.00E+00,70,-0.11671,1
650.512,61.24057,-2.91799,15.02531,0.00E+00,70,-0.11637,1
651.012,61.29042,-2.92189,15.01865,0.00E+00,70,-0.11594,1
651.512,61.34027,-2.92415,15.00972,0.00E+00,70,-0.11543,1
652.012,61.39019,-2.92688,15.00412,0.00E+00,70,-0.11489,1
652.512,61.44009,-2.92875,14.99948,0.00E+00,70,-0.11441,1
653.012,61.48994,-2.93183,14.99325,0.00E+00,70,-0.1141,1
653.512,61.53972,-2.93467,14.98904,0.00E+00,70,-0.11403,1
654.012,61.58952,-2.9384,14.98562,0.00E+00,70,-0.11428,1
654.512,61.63926,-2.9395,14.98003,0.00E+00,70,-0.11483,1
655.012,61.68898,-2.94217,14.97248,0.00E+00,70,-0.11566,1
655.512,61.73875,-2.94268,14.96717,0.00E+00,70,-0.1167,1
656.012,61.78855,-2.94587,14.9613,0.00E+00,70,-0.11788,1
656.512,61.83833,-2.94846,14.95521,0.00E+00,70,-0.11911,1
657.012,61.88814,-2.95007,14.94782,0.00E+00,70,-0.1203,1
657.512,61.93802,-2.95116,14.94231,0.00E+00,70,-0.12133,1
658.012,61.98788,-2.95343,14.93744,0.00E+00,70,-0.12204,1
658.512,62.03777,-2.95505,14.93267,0.00E+00,70,-0.1222,1
659.012,62.08771,-2.95635,14.9258,0.00E+00,70,-0.12153,1
659.512,62.13771,-2.95734,14.91809,0.00E+00,70,-0.11968,1
660.012,62.18766,-2.95875,14.91169,0.00E+00,70,-0.11636,1
660.512,62.23768,-2.96061,14.90543,0.00E+00,70,-0.11136,1
661.012,62.28769,-2.96204,14.89958,0.00E+00,70,-0.10463,1
661.512,62.33771,-2.964,14.89039,0.00E+00,70,-9.64E-02,1
662.012,62.38769,-2.96582,14.88097,0.00E+00,70,-8.71E-02,1
662.512,62.43766,-2.9676,14.87501,0.00E+00,70,-7.75E-02,1
663.012,62.48755,-2.96973,14.87303,0.00E+00,70,-6.83E-02,1
663.512,62.53742,-2.97123,14.87288,0.00E+00,70,-6.03E-02,1
664.012,62.5872,-2.97245,14.87356,0.00E+00,70,-5.42E-02,1
664.512,62.63697,-2.97372,14.87702,0.00E+00,70,-5.03E-02,1
665.012,62.68677,-2.9764,14.87846,0.00E+00,70,-4.87E-02,1
665.512,62.73659,-2.97714,14.87501,0.00E+00,70,-4.91E-02,1
666.012,62.78638,-2.97897,14.87344,0.00E+00,70,-5.10E-02,1
666.512,62.83623,-2.98085,14.86945,0.00E+00,70,-5.38E-02,1
667.012,62.88607,-2.98225,14.86514,0.00E+00,70,-5.68E-02,1
667.512,62.93588,-2.98394,14.86169,0.00E+00,70,-5.95E-02,1
668.012,62.9857,-2.98605,14.85706,0.00E+00,70,-6.16E-02,1
668.512,63.03556,-2.98767,14.85183,0.00E+00,70,-6.29E-02,1
669.012,63.08539,-2.99038,14.84814,0.00E+00,70,-6.36E-02,1
669.512,63.13522,-2.99088,14.84288,0.00E+00,70,-6.39E-02,1
670.012,63.18504,-2.99186,14.84263,0.00E+00,70,-6.41E-02,1
670.512,63.23485,-2.99297,14.84248,0.00E+00,70,-6.47E-02,1
671.012,63.28463,-2.99415,14.84057,0.00E+00,70,-6.61E-02,1
671.512,63.33441,-2.99486,14.83498,0.00E+00,70,-6.87E-02,1
672.012,63.3842,-2.99422,14.83139,0.00E+00,70,-7.27E-02,1
672.512,63.43401,-2.99592,14.82817,0.00E+00,70,-7.85E-02,1
673.012,63.48382,-2.99706,14.82536,0.00E+00,70,-8.60E-02,1
673.512,63.53368,-2.99803,14.82189,0.00E+00,70,-9.52E-02,1
674.012,63.58358,-2.9983,14.81978,0.00E+00,70,-0.10562,1
674.512,63.63351,-2.99963,14.81877,0.00E+00,70,-0.11657,1
675.012,63.68346,-3.00067,14.81703,0.00E+00,70,-0.12724,1
675.512,63.73345,-3.00137,14.81142,0.00E+00,70,-0.13676,1
676.012,63.78344,-3.00199,14.79989,0.00E+00,70,-0.14433,1
676.512,63.83339,-3.00349,14.77622,0.00E+00,70,-0.14945,1
677.012,63.88339,-3.00387,14.76057,0.00E+00,70,-0.15197,1
677.512,63.93341,-3.00382,14.75591,0.00E+00,70,-0.15204,1
678.012,63.98341,-3.00354,14.75367,0.00E+00,70,-0.1501,1
678.512,64.03341,-3.00482,14.74824,0.00E+00,70,-0.14666,1
679.012,64.08343,-3.00595,14.74404,0.00E+00,70,-0.14218,1
679.512,64.13337,-3.00617,14.73699,0.00E+00,70,-0.13691,1
680.012,64.18326,-3.00655,14.72874,0.00E+00,70,-0.13088,1
680.512,64.23311,-3.00684,14.72157,0.00E+00,70,-0.12391,1
681.012,64.28294,-3.00729,14.7139,0.00E+00,70,-0.11574,1
681.512,64.33272,-3.00748,14.70756,0.00E+00,70,-0.10615,1
682.012,64.38251,-3.00734,14.70032,0.00E+00,70,-9.51E-02,1
682.512,64.4323,-3.00794,14.69459,0.00E+00,70,-8.28E-02,1
683.012,64.48208,-3.00812,14.68901,0.00E+00,70,-6.99E-02,1
683.512,64.53185,-3.00703,14.68278,0.00E+00,70,-5.72E-02,1
684.012,64.58158,-3.00782,14.67626,0.00E+00,70,-4.57E-02,1
684.512,64.63134,-3.00769,14.67367,0.00E+00,70,-3.62E-02,1
685.012,64.68114,-3.008,14.68806,0.00E+00,70,-2.95E-02,1
