Time (s),Mass (g)
2595,32.38
2600,32.32
2605,32.29
2610,32.24
2615,32.20
2620,32.16
2625,32.12
2630,32.07
2635,32.04
2640,31.98
2645,31.95
2650,31.91
2655,31.87
2660,31.82
2665,31.78
2670,31.75
2675,31.72
2680,31.66
2685,31.64
2690,31.60
2695,31.56
2700,31.51
2705,31.47
2710,31.45
2715,31.40
2720,31.37
2725,31.32
2730,31.29
2735,31.26
2740,31.22
2745,31.19
2750,31.15
2755,31.10
2760,31.07
2765,31.05
2770,31.01
2775,30.97
2780,30.94
2785,30.91
2790,30.86
2795,30.83
2800,30.80
2805,30.76
2810,30.74
2815,30.69
2820,30.67
2825,30.63
2830,30.59
2835,30.56
2840,30.52
2845,30.49
2850,30.47
2855,30.44
2860,30.40
2865,30.36
2870,30.33
2875,30.29
2880,30.26
2885,30.23
2890,30.20
2895,30.18
2900,30.14
2905,30.09
2910,30.07
2915,30.03
2920,30.01
2925,29.98
2930,29.95
2935,29.90
2940,29.88
2945,29.85
2950,29.83
2955,29.79
2960,29.77
2965,29.73
2970,29.70
2975,29.68
2980,29.64
2985,29.61
2990,29.59
2995,29.54
3000,29.52
