##Temp./›C,Time/min,DSC/(uV/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
215.60365,17.59445,-0.95419,97.07255,0.00E+00,70,-0.63022,1
216.10252,17.64369,-0.95771,97.0415,0.00E+00,70,-0.63237,1
216.6014,17.69293,-0.96012,97.01365,0.00E+00,70,-0.63378,1
217.10027,17.74215,-0.96393,96.98444,0.00E+00,70,-0.63459,1
217.59914,17.79142,-0.96671,96.95769,0.00E+00,70,-0.63508,1
218.09802,17.84073,-0.97056,96.92832,0.00E+00,70,-0.63552,1
218.59689,17.89012,-0.97272,96.89427,0.00E+00,70,-0.63607,1
219.09577,17.93952,-0.97647,96.86821,0.00E+00,70,-0.63674,1
219.59464,17.989,-0.9798,96.82765,0.00E+00,70,-0.63737,1
220.09351,18.03851,-0.98422,96.79443,0.00E+00,70,-0.63766,1
220.59239,18.08801,-0.98614,96.76979,0.00E+00,70,-0.63728,1
221.09126,18.13741,-0.9895,96.73943,0.00E+00,70,-0.63591,1
221.59014,18.18687,-0.99364,96.70521,0.00E+00,70,-0.63345,1
222.08901,18.23626,-0.99648,96.66942,0.00E+00,70,-0.63011,1
222.58788,18.28557,-1.00019,96.63546,0.00E+00,70,-0.62653,1
223.08676,18.33493,-1.00318,96.6096,0.00E+00,70,-0.62381,1
223.58563,18.38443,-1.00655,96.57233,0.00E+00,70,-0.62341,1
224.08451,18.43395,-1.00936,96.54518,0.00E+00,70,-0.62688,1
224.58338,18.48353,-1.01205,96.50364,0.00E+00,70,-0.63553,1
225.08225,18.5332,-1.01615,96.46993,0.00E+00,70,-0.64995,1
225.58113,18.58285,-1.01942,96.45013,0.00E+00,70,-0.66972,1
226.08,18.63245,-1.02198,96.47118,0.00E+00,70,-0.69346,1
226.57888,18.68206,-1.02471,96.47214,0.00E+00,70,-0.71915,1
227.07775,18.73168,-1.02811,96.40881,0.00E+00,70,-0.74463,1
227.57662,18.78132,-1.03228,96.31975,0.00E+00,70,-0.76821,1
228.0755,18.83107,-1.0357,96.24303,0.00E+00,70,-0.78913,1
228.57437,18.8809,-1.03924,96.18975,0.00E+00,70,-0.80761,1
229.07325,18.93073,-1.04331,96.14437,0.00E+00,70,-0.82458,1
229.57212,18.98056,-1.04701,96.1253,0.00E+00,70,-0.84116,1
230.07099,19.03046,-1.04927,96.14372,0.00E+00,70,-0.85799,1
230.56987,19.08027,-1.05184,96.17318,0.00E+00,70,-0.87476,1
231.06874,19.13001,-1.05501,96.08638,0.00E+00,70,-0.89028,1
231.56762,19.17977,-1.05944,95.96635,0.00E+00,70,-0.90289,1
232.06649,19.22951,-1.06299,95.898,0.00E+00,70,-0.91092,1
232.56536,19.27918,-1.06643,95.85299,0.00E+00,70,-0.9134,1
233.06424,19.32887,-1.07004,95.82557,0.00E+00,70,-0.91039,1
233.56311,19.37861,-1.07329,95.79009,0.00E+00,70,-0.90299,1
234.06199,19.42832,-1.07681,95.74924,0.00E+00,70,-0.89317,1
234.56086,19.47805,-1.08142,95.69141,0.00E+00,70,-0.88324,1
235.05973,19.52779,-1.08397,95.64192,0.00E+00,70,-0.87547,1
235.55861,19.57753,-1.08726,95.61418,0.00E+00,70,-0.87164,1
236.05748,19.62726,-1.09127,95.57966,0.00E+00,70,-0.87283,1
236.55636,19.67701,-1.09514,95.54771,0.00E+00,70,-0.87945,1
237.05523,19.72683,-1.09844,95.51249,0.00E+00,70,-0.89124,1
237.5541,19.77669,-1.10172,95.45432,0.00E+00,70,-0.90755,1
238.05298,19.82659,-1.10483,95.40638,0.00E+00,70,-0.92744,1
238.55185,19.8765,-1.10806,95.36069,0.00E+00,70,-0.94988,1
239.05073,19.92643,-1.11162,95.31533,0.00E+00,70,-0.97383,1
239.5496,19.97633,-1.11448,95.27361,0.00E+00,70,-0.99834,1
240.04847,20.02619,-1.11784,95.21569,0.00E+00,70,-1.02255,1
240.54735,20.07609,-1.12194,95.16504,0.00E+00,70,-1.0458,1
241.04622,20.12607,-1.12575,95.11555,0.00E+00,70,-1.06749,1
241.5451,20.17613,-1.12863,95.05415,0.00E+00,70,-1.08718,1
242.04397,20.22626,-1.13136,94.99478,0.00E+00,70,-1.10459,1
242.54284,20.27643,-1.1358,94.9385,0.00E+00,70,-1.11961,1
243.04172,20.32658,-1.1389,94.88222,0.00E+00,70,-1.13236,1
243.54059,20.37665,-1.14304,94.8276,0.00E+00,70,-1.1432,1
244.03947,20.4266,-1.14671,94.76934,0.00E+00,70,-1.15269,1
244.53834,20.47648,-1.14919,94.69992,0.00E+00,70,-1.16162,1
245.03721,20.52638,-1.15347,94.64408,0.00E+00,70,-1.17085,1
245.53609,20.57628,-1.1569,94.59177,0.00E+00,70,-1.1812,1
246.03496,20.6262,-1.15973,94.53584,0.00E+00,70,-1.19344,1
246.53384,20.67621,-1.16378,94.48171,0.00E+00,70,-1.20807,1
247.03271,20.72629,-1.16854,94.41178,0.00E+00,70,-1.22533,1
247.53158,20.77632,-1.17072,94.35733,0.00E+00,70,-1.24504,1
248.03046,20.82634,-1.17356,94.30649,0.00E+00,70,-1.26676,1
248.52933,20.87638,-1.17805,94.23954,0.00E+00,70,-1.28983,1
249.02821,20.92644,-1.18079,94.17092,0.00E+00,70,-1.31343,1
249.52708,20.97649,-1.18467,94.10011,0.00E+00,70,-1.33673,1
250.02595,21.02655,-1.18844,94.03212,0.00E+00,70,-1.35906,1
250.52483,21.07663,-1.19135,93.9617,0.00E+00,70,-1.37991,1
251.0237,21.12671,-1.19551,93.88532,0.00E+00,70,-1.399,1
251.52258,21.17672,-1.19964,93.81891,0.00E+00,70,-1.41625,1
252.02145,21.22672,-1.20348,93.75321,0.00E+00,70,-1.43179,1
252.52032,21.27673,-1.20666,93.67917,0.00E+00,70,-1.44586,1
253.0192,21.32677,-1.20986,93.60014,0.00E+00,70,-1.45877,1
253.51807,21.37686,-1.21385,93.52191,0.00E+00,70,-1.47086,1
254.01695,21.42697,-1.21745,93.45104,0.00E+00,70,-1.48252,1
254.51582,21.47709,-1.22083,93.38393,0.00E+00,70,-1.4942,1
255.01469,21.52726,-1.22387,93.30771,0.00E+00,70,-1.50645,1
255.51357,21.57742,-1.22878,93.22843,0.00E+00,70,-1.5198,1
256.01244,21.62754,-1.23263,93.15381,0.00E+00,70,-1.53486,1
256.51132,21.67768,-1.23584,93.07198,0.00E+00,70,-1.55216,1
257.01019,21.72781,-1.23978,92.99209,0.00E+00,70,-1.57204,1
257.50906,21.77788,-1.24304,92.92384,0.00E+00,70,-1.59453,1
258.00794,21.82794,-1.24729,92.85094,0.00E+00,70,-1.61936,1
258.50681,21.87804,-1.25025,92.77052,0.00E+00,70,-1.64585,1
259.00569,21.92815,-1.25383,92.69708,0.00E+00,70,-1.67299,1
259.50456,21.97833,-1.25855,92.60574,0.00E+00,70,-1.69965,1
260.00343,22.02857,-1.2623,92.50752,0.00E+00,70,-1.7247,1
260.50231,22.07877,-1.26633,92.4162,0.00E+00,70,-1.74725,1
261.00118,22.12893,-1.26956,92.31835,0.00E+00,70,-1.76689,1
261.50006,22.17906,-1.27264,92.23767,0.00E+00,70,-1.78376,1
261.99893,22.22915,-1.27508,92.15067,0.00E+00,70,-1.79849,1
262.4978,22.27924,-1.27866,92.05738,0.00E+00,70,-1.8121,1
262.99668,22.32934,-1.28268,91.95508,0.00E+00,70,-1.82577,1
263.49555,22.37947,-1.2864,91.8615,0.00E+00,70,-1.84054,1
263.99443,22.42959,-1.29065,91.7819,0.00E+00,70,-1.85715,1
264.4933,22.47973,-1.29362,91.69723,0.00E+00,70,-1.87583,1
264.99217,22.52978,-1.297,91.60656,0.00E+00,70,-1.89621,1
265.49105,22.57986,-1.30039,91.51939,0.00E+00,70,-1.91755,1
265.98992,22.62992,-1.30394,91.42863,0.00E+00,70,-1.93886,1
266.4888,22.67996,-1.30804,91.30797,0.00E+00,70,-1.95919,1
266.98767,22.72996,-1.3117,91.19814,0.00E+00,70,-1.97801,1
267.48654,22.77999,-1.31576,91.09485,0.00E+00,70,-1.99537,1
267.98542,22.82995,-1.3189,90.99881,0.00E+00,70,-2.0119,1
268.48429,22.87994,-1.32308,90.90675,0.00E+00,70,-2.02878,1
268.98317,22.93,-1.3259,90.79765,0.00E+00,70,-2.04737,1
269.48204,22.98011,-1.32912,90.69933,0.00E+00,70,-2.06891,1
269.98091,23.03026,-1.33293,90.60007,0.00E+00,70,-2.09413,1
270.47979,23.08048,-1.33622,90.4996,0.00E+00,70,-2.12311,1
270.97866,23.1307,-1.34034,90.40533,0.00E+00,70,-2.15507,1
271.47754,23.18089,-1.34275,90.31007,0.00E+00,70,-2.18864,1
271.97641,23.23109,-1.34623,90.19783,0.00E+00,70,-2.22215,1
272.47528,23.28129,-1.34975,90.066,0.00E+00,70,-2.25389,1
272.97416,23.33148,-1.35321,89.93443,0.00E+00,70,-2.28254,1
273.47303,23.38166,-1.3567,89.80035,0.00E+00,70,-2.30727,1
273.97191,23.43176,-1.36095,89.69603,0.00E+00,70,-2.32782,1
274.47078,23.48181,-1.36458,89.59696,0.00E+00,70,-2.34446,1
274.96965,23.53181,-1.36776,89.47636,0.00E+00,70,-2.35774,1
275.46853,23.58176,-1.37053,89.36193,0.00E+00,70,-2.3684,1
275.9674,23.63174,-1.37408,89.22711,0.00E+00,70,-2.37721,1
276.46628,23.68177,-1.3773,89.10078,0.00E+00,70,-2.38495,1
276.96515,23.73186,-1.38032,88.99151,0.00E+00,70,-2.39237,1
277.46402,23.78207,-1.38408,88.87802,0.00E+00,70,-2.40027,1
277.9629,23.83231,-1.3874,88.74087,0.00E+00,70,-2.40943,1
278.46177,23.88258,-1.39084,88.61918,0.00E+00,70,-2.42065,1
278.96065,23.93288,-1.39398,88.52036,0.00E+00,70,-2.43466,1
279.45952,23.98316,-1.3973,88.40355,0.00E+00,70,-2.45201,1
279.95839,24.03332,-1.40077,88.26709,0.00E+00,70,-2.47301,1
280.45727,24.08349,-1.40413,88.14671,0.00E+00,70,-2.49773,1
280.95614,24.13367,-1.40657,88.01374,0.00E+00,70,-2.52595,1
281.45502,24.18387,-1.40947,87.88522,0.00E+00,70,-2.55714,1
281.95389,24.2341,-1.41306,87.78534,0.00E+00,70,-2.5906,1
282.45276,24.28439,-1.41673,87.66782,0.00E+00,70,-2.62551,1
282.95164,24.33472,-1.41943,87.50961,0.00E+00,70,-2.661,1
283.45051,24.38497,-1.42289,87.35888,0.00E+00,70,-2.69615,1
283.94939,24.4352,-1.42648,87.2151,0.00E+00,70,-2.73035,1
284.44826,24.48545,-1.42944,87.08284,0.00E+00,70,-2.76302,1
284.94713,24.53567,-1.43282,86.9601,0.00E+00,70,-2.79371,1
285.44601,24.58583,-1.43619,86.83261,0.00E+00,70,-2.82204,1
285.94488,24.63604,-1.43902,86.6806,0.00E+00,70,-2.84788,1
286.44376,24.68616,-1.44254,86.51895,0.00E+00,70,-2.87115,1
286.94263,24.73623,-1.44484,86.36298,0.00E+00,70,-2.89219,1
287.4415,24.78638,-1.44802,86.22286,0.00E+00,70,-2.9118,1
287.94038,24.83655,-1.45256,86.0735,0.00E+00,70,-2.93122,1
288.43925,24.88673,-1.45477,85.93999,0.00E+00,70,-2.95219,1
288.93813,24.93708,-1.45803,85.78897,0.00E+00,70,-2.97685,1
289.437,24.98747,-1.46243,85.63596,0.00E+00,70,-3.00713,1
289.93587,25.03781,-1.46479,85.48142,0.00E+00,70,-3.04436,1
290.43475,25.08817,-1.46883,85.33862,0.00E+00,70,-3.08881,1
290.93362,25.13854,-1.47168,85.18564,0.00E+00,70,-3.13916,1
291.4325,25.18877,-1.47428,85.02959,0.00E+00,70,-3.19226,1
291.93137,25.23897,-1.47694,84.9126,0.00E+00,70,-3.24394,1
292.43024,25.28919,-1.47953,84.80058,0.00E+00,70,-3.28945,1
292.92912,25.33935,-1.48198,84.6129,0.00E+00,70,-3.32448,1
293.42799,25.38944,-1.48572,84.3218,0.00E+00,70,-3.34639,1
293.92687,25.43956,-1.48909,84.08306,0.00E+00,70,-3.35486,1
294.42574,25.48969,-1.49225,83.92792,0.00E+00,70,-3.35198,1
294.92461,25.53979,-1.49523,83.79787,0.00E+00,70,-3.34186,1
295.42349,25.58997,-1.49774,83.66508,0.00E+00,70,-3.32973,1
295.92236,25.64023,-1.49974,83.52551,0.00E+00,70,-3.32084,1
296.42124,25.69057,-1.50339,83.35634,0.00E+00,70,-3.31958,1
296.92011,25.74091,-1.50576,83.18486,0.00E+00,70,-3.32878,1
297.41898,25.79132,-1.50963,83.02924,0.00E+00,70,-3.34973,1
297.91786,25.84164,-1.51214,82.85559,0.00E+00,70,-3.38214,1
298.41673,25.89195,-1.51521,82.68643,0.00E+00,70,-3.42485,1
298.91561,25.94219,-1.51784,82.52559,0.00E+00,70,-3.4759,1
299.41448,25.99244,-1.52132,82.35683,0.00E+00,70,-3.5331,1
299.91335,26.04263,-1.52454,82.16589,0.00E+00,70,-3.59369,1
300.41223,26.09292,-1.52712,81.98629,0.00E+00,70,-3.65495,1
300.9111,26.14314,-1.52899,81.80973,0.00E+00,70,-3.71366,1
301.40998,26.19339,-1.53134,81.63215,0.00E+00,70,-3.76716,1
301.90885,26.24372,-1.53344,81.45525,0.00E+00,70,-3.81337,1
302.40772,26.29411,-1.53704,81.2541,0.00E+00,70,-3.85136,1
302.9066,26.34446,-1.5403,80.97497,0.00E+00,70,-3.88158,1
303.40547,26.39488,-1.54217,80.72735,0.00E+00,70,-3.90602,1
303.90435,26.44525,-1.54389,80.55745,0.00E+00,70,-3.92738,1
304.40322,26.49545,-1.54749,80.41847,0.00E+00,70,-3.94854,1
304.90209,26.54558,-1.54919,80.26002,0.00E+00,70,-3.9718,1
305.40097,26.59572,-1.55113,80.08022,0.00E+00,70,-3.99835,1
305.89984,26.64587,-1.55367,79.86516,0.00E+00,70,-4.02816,1
306.39872,26.69606,-1.55509,79.63391,0.00E+00,70,-4.06036,1
306.89759,26.74635,-1.55823,79.39256,0.00E+00,70,-4.09373,1
307.39646,26.79665,-1.5602,79.19659,0.00E+00,70,-4.1272,1
307.89534,26.84695,-1.5618,78.99859,0.00E+00,70,-4.16031,1
308.39421,26.89722,-1.56438,78.78927,0.00E+00,70,-4.19326,1
308.89309,26.94747,-1.56616,78.574,0.00E+00,70,-4.22676,1
309.39196,26.99771,-1.56829,78.37036,0.00E+00,70,-4.26169,1
309.89083,27.04798,-1.57072,78.17061,0.00E+00,70,-4.29882,1
310.38971,27.09818,-1.57144,77.94933,0.00E+00,70,-4.33852,1
310.88858,27.14837,-1.57406,77.73164,0.00E+00,70,-4.38095,1
311.38746,27.19856,-1.57639,77.5124,0.00E+00,70,-4.42599,1
311.88633,27.24875,-1.57699,77.29588,0.00E+00,70,-4.47338,1
312.3852,27.29893,-1.58005,77.02301,0.00E+00,70,-4.52277,1
312.88408,27.34911,-1.58185,76.80974,0.00E+00,70,-4.57369,1
313.38295,27.39934,-1.58307,76.60704,0.00E+00,70,-4.62547,1
313.88183,27.44957,-1.58575,76.39471,0.00E+00,70,-4.67703,1
314.3807,27.49976,-1.58658,76.16922,0.00E+00,70,-4.72705,1
314.87957,27.54993,-1.58946,75.8951,0.00E+00,70,-4.77421,1
315.37845,27.60018,-1.59091,75.63392,0.00E+00,70,-4.8175,1
315.87732,27.65031,-1.59358,75.38564,0.00E+00,70,-4.8561,1
316.3762,27.7004,-1.59368,75.15213,0.00E+00,70,-4.89013,1
316.87507,27.75048,-1.59554,74.88387,0.00E+00,70,-4.92034,1
317.37394,27.80059,-1.59667,74.6627,0.00E+00,70,-4.94792,1
317.87282,27.8506,-1.59863,74.40775,0.00E+00,70,-4.97426,1
318.37169,27.90071,-1.59944,74.1516,0.00E+00,70,-5.00082,1
318.87057,27.95087,-1.60037,73.90997,0.00E+00,70,-5.02865,1
319.36944,28.00101,-1.60119,73.66524,0.00E+00,70,-5.05835,1
319.86831,28.05114,-1.60192,73.40757,0.00E+00,70,-5.09006,1
320.36719,28.10134,-1.60305,73.1641,0.00E+00,70,-5.12357,1
320.86606,28.15154,-1.60399,72.89296,0.00E+00,70,-5.15832,1
321.36494,28.20177,-1.60564,72.61905,0.00E+00,70,-5.19363,1
321.86381,28.25209,-1.60621,72.36877,0.00E+00,70,-5.22885,1
322.36268,28.30245,-1.60646,72.11049,0.00E+00,70,-5.26335,1
322.86156,28.35277,-1.60759,71.84474,0.00E+00,70,-5.29664,1
323.36043,28.40309,-1.60799,71.57617,0.00E+00,70,-5.32857,1
323.85931,28.45333,-1.60906,71.30441,0.00E+00,70,-5.35929,1
324.35818,28.5035,-1.60994,71.02998,0.00E+00,70,-5.38936,1
324.85705,28.55365,-1.61028,70.73476,0.00E+00,70,-5.41965,1
325.35593,28.60382,-1.61154,70.47226,0.00E+00,70,-5.45125,1
325.8548,28.65395,-1.61219,70.22104,0.00E+00,70,-5.4851,1
326.35368,28.7042,-1.61255,69.95506,0.00E+00,70,-5.522,1
326.85255,28.75446,-1.61366,69.66274,0.00E+00,70,-5.56209,1
327.35142,28.80474,-1.61372,69.3781,0.00E+00,70,-5.60489,1
327.8503,28.85502,-1.61403,69.11383,0.00E+00,70,-5.64938,1
328.34917,28.90541,-1.61459,68.8339,0.00E+00,70,-5.69416,1
328.84805,28.95568,-1.61667,68.55451,0.00E+00,70,-5.73744,1
329.34692,29.00599,-1.61747,68.24233,0.00E+00,70,-5.778,1
329.84579,29.05629,-1.61784,67.92603,0.00E+00,70,-5.8149,1
330.34467,29.10659,-1.61808,67.63078,0.00E+00,70,-5.84799,1
330.84354,29.15679,-1.61887,67.33818,0.00E+00,70,-5.8777,1
331.34242,29.20711,-1.61931,67.05445,0.00E+00,70,-5.90523,1
331.84129,29.25738,-1.61904,66.76129,0.00E+00,70,-5.93183,1
332.34016,29.30766,-1.62032,66.45222,0.00E+00,70,-5.9589,1
332.83904,29.35793,-1.62047,66.1585,0.00E+00,70,-5.98753,1
333.33791,29.40827,-1.6207,65.85514,0.00E+00,70,-6.01846,1
333.83679,29.45855,-1.62153,65.55521,0.00E+00,70,-6.05182,1
334.33566,29.50886,-1.62186,65.25057,0.00E+00,70,-6.08742,1
334.83453,29.5592,-1.62191,64.97158,0.00E+00,70,-6.12462,1
335.33341,29.60955,-1.62133,64.65179,0.00E+00,70,-6.16261,1
335.83228,29.65989,-1.62089,64.31251,0.00E+00,70,-6.20049,1
336.33116,29.71019,-1.62167,63.99409,0.00E+00,70,-6.23754,1
336.83003,29.76045,-1.62155,63.69562,0.00E+00,70,-6.27325,1
337.3289,29.81066,-1.62125,63.38435,0.00E+00,70,-6.3075,1
337.82778,29.86086,-1.62021,63.08002,0.00E+00,70,-6.34051,1
338.32665,29.91106,-1.62092,62.74876,0.00E+00,70,-6.37283,1
338.82553,29.96125,-1.62007,62.3966,0.00E+00,70,-6.40523,1
339.3244,30.01145,-1.61967,62.07817,0.00E+00,70,-6.43864,1
339.82327,30.06165,-1.61973,61.76778,0.00E+00,70,-6.47388,1
340.32215,30.11184,-1.61942,61.46365,0.00E+00,70,-6.51155,1
340.82102,30.16199,-1.61854,61.14184,0.00E+00,70,-6.55185,1
341.3199,30.21214,-1.6169,60.81307,0.00E+00,70,-6.59461,1
341.81877,30.26234,-1.61667,60.46637,0.00E+00,70,-6.63936,1
342.31764,30.3126,-1.61571,60.12514,0.00E+00,70,-6.68541,1
342.81652,30.36288,-1.61486,59.79143,0.00E+00,70,-6.732,1
343.31539,30.41319,-1.61346,59.47152,0.00E+00,70,-6.77861,1
343.81427,30.46353,-1.61198,59.11705,0.00E+00,70,-6.82496,1
344.31314,30.51381,-1.61153,58.75294,0.00E+00,70,-6.87105,1
344.81201,30.56404,-1.60935,58.40853,0.00E+00,70,-6.91717,1
345.31089,30.61422,-1.60816,58.07254,0.00E+00,70,-6.96377,1
345.80976,30.66442,-1.60648,57.72754,0.00E+00,70,-7.01139,1
346.30864,30.71459,-1.60462,57.38095,0.00E+00,70,-7.06039,1
346.80751,30.76475,-1.60261,57.0235,0.00E+00,70,-7.11108,1
347.30638,30.81491,-1.60078,56.65607,0.00E+00,70,-7.16364,1
347.80526,30.86508,-1.59794,56.29845,0.00E+00,70,-7.21815,1
348.30413,30.91525,-1.59567,55.93485,0.00E+00,70,-7.27448,1
348.80301,30.96549,-1.59299,55.56614,0.00E+00,70,-7.33254,1
349.30188,31.01576,-1.59119,55.20381,0.00E+00,70,-7.39195,1
349.80075,31.06605,-1.58822,54.83172,0.00E+00,70,-7.45233,1
350.29963,31.11638,-1.58505,54.47052,0.00E+00,70,-7.51338,1
350.7985,31.16667,-1.58115,54.08979,0.00E+00,70,-7.57486,1
351.29738,31.21687,-1.57811,53.69384,0.00E+00,70,-7.6368,1
351.79625,31.26704,-1.57472,53.28208,0.00E+00,70,-7.69965,1
352.29512,31.31725,-1.56997,52.89784,0.00E+00,70,-7.76406,1
352.794,31.36745,-1.56653,52.51891,0.00E+00,70,-7.83059,1
353.29287,31.41769,-1.56222,52.1407,0.00E+00,70,-7.8997,1
353.79175,31.46799,-1.5572,51.76701,0.00E+00,70,-7.97159,1
354.29062,31.51826,-1.55192,51.36457,0.00E+00,70,-8.04595,1
354.78949,31.56845,-1.54838,50.93372,0.00E+00,70,-8.12231,1
355.28837,31.6186,-1.54385,50.51641,0.00E+00,70,-8.20035,1
355.78724,31.66877,-1.53872,50.09922,0.00E+00,70,-8.27984,1
356.28612,31.71891,-1.53358,49.68503,0.00E+00,70,-8.36068,1
356.78499,31.7692,-1.52804,49.27368,0.00E+00,70,-8.44315,1
357.28386,31.81963,-1.52281,48.84168,0.00E+00,70,-8.52731,1
357.78274,31.87009,-1.51778,48.41841,0.00E+00,70,-8.6128,1
358.28161,31.92054,-1.51248,47.99942,0.00E+00,70,-8.69909,1
358.78049,31.97102,-1.5079,47.54452,0.00E+00,70,-8.78548,1
359.27936,32.02143,-1.50403,47.10272,0.00E+00,70,-8.87087,1
359.77823,32.07173,-1.49865,46.64469,0.00E+00,70,-8.95425,1
360.27711,32.12197,-1.49163,46.17443,0.00E+00,70,-9.03493,1
360.77598,32.17223,-1.48507,45.71663,0.00E+00,70,-9.11251,1
361.27486,32.22245,-1.47877,45.26954,0.00E+00,70,-9.18665,1
361.77373,32.27261,-1.47155,44.82143,0.00E+00,70,-9.25725,1
362.2726,32.32282,-1.46524,44.33609,0.00E+00,70,-9.32443,1
362.77148,32.37302,-1.45805,43.85642,0.00E+00,70,-9.38809,1
363.27035,32.42317,-1.45149,43.39353,0.00E+00,70,-9.44809,1
363.76923,32.47336,-1.44461,42.92652,0.00E+00,70,-9.50443,1
364.2681,32.52357,-1.43763,42.43115,0.00E+00,70,-9.55692,1
364.76697,32.57379,-1.43091,41.94337,0.00E+00,70,-9.60543,1
365.26585,32.62411,-1.42255,41.45744,0.00E+00,70,-9.64996,1
365.76472,32.67448,-1.4155,40.96687,0.00E+00,70,-9.69031,1
366.2636,32.72484,-1.40857,40.48669,0.00E+00,70,-9.72619,1
366.76247,32.77522,-1.40002,39.99821,0.00E+00,70,-9.75719,1
367.26134,32.82554,-1.3932,39.50183,0.00E+00,70,-9.78259,1
367.76022,32.87579,-1.38565,39.00028,0.00E+00,70,-9.80147,1
368.25909,32.92605,-1.37841,38.49524,0.00E+00,70,-9.81274,1
368.75797,32.97628,-1.37166,38.00378,0.00E+00,70,-9.81519,1
369.25684,33.02646,-1.36384,37.52195,0.00E+00,70,-9.80763,1
369.75571,33.07667,-1.35773,37.01848,0.00E+00,70,-9.789,1
370.25459,33.1269,-1.35136,36.51192,0.00E+00,70,-9.75846,1
370.75346,33.17709,-1.34566,35.99963,0.00E+00,70,-9.71548,1
371.25234,33.22729,-1.33935,35.50135,0.00E+00,70,-9.65966,1
371.75121,33.27759,-1.33282,35.03083,0.00E+00,70,-9.59069,1
372.25008,33.32792,-1.32709,34.56225,0.00E+00,70,-9.50849,1
372.74896,33.37821,-1.32212,34.07451,0.00E+00,70,-9.41308,1
373.24783,33.42853,-1.31777,33.57543,0.00E+00,70,-9.30419,1
373.74671,33.47883,-1.31276,33.09628,0.00E+00,70,-9.18175,1
374.24558,33.529,-1.30817,32.63846,0.00E+00,70,-9.04584,1
374.74445,33.57913,-1.304,32.19294,0.00E+00,70,-8.89611,1
375.24333,33.62933,-1.30139,31.74857,0.00E+00,70,-8.73195,1
375.7422,33.67953,-1.29836,31.30216,0.00E+00,70,-8.55347,1
376.24108,33.72974,-1.2967,30.86242,0.00E+00,70,-8.36045,1
376.73995,33.77996,-1.2946,30.43369,0.00E+00,70,-8.15284,1
377.23882,33.83018,-1.29306,30.021,0.00E+00,70,-7.93085,1
377.7377,33.88032,-1.29294,29.63574,0.00E+00,70,-7.69507,1
378.23657,33.93043,-1.29273,29.25141,0.00E+00,70,-7.4456,1
378.73545,33.98051,-1.29266,28.87307,0.00E+00,70,-7.18292,1
379.23432,34.03061,-1.29441,28.50673,0.00E+00,70,-6.90728,1
379.73319,34.08066,-1.29629,28.1521,0.00E+00,70,-6.6198,1
380.23207,34.1307,-1.29763,27.8322,0.00E+00,70,-6.32142,1
380.73094,34.18072,-1.3012,27.53824,0.00E+00,70,-6.0137,1
381.22982,34.23074,-1.30581,27.22706,0.00E+00,70,-5.69875,1
381.72869,34.28073,-1.30835,26.95131,0.00E+00,70,-5.37976,1
382.22756,34.33074,-1.31255,26.67153,0.00E+00,70,-5.06019,1
382.72644,34.38077,-1.31749,26.40233,0.00E+00,70,-4.74422,1
383.22531,34.43078,-1.32387,26.17997,0.00E+00,70,-4.43619,1
383.72419,34.48076,-1.32996,25.99943,0.00E+00,70,-4.13969,1
384.22306,34.5307,-1.33615,25.83263,0.00E+00,70,-3.85716,1
384.72193,34.58064,-1.34253,25.68337,0.00E+00,70,-3.58939,1
385.22081,34.6306,-1.34863,25.51791,0.00E+00,70,-3.33579,1
385.71968,34.68059,-1.35592,25.34625,0.00E+00,70,-3.09503,1
386.21856,34.73056,-1.36184,25.18801,0.00E+00,70,-2.86553,1
386.71743,34.78051,-1.36869,25.04769,0.00E+00,70,-2.64587,1
387.2163,34.83041,-1.37595,24.90822,0.00E+00,70,-2.43571,1
387.71518,34.88023,-1.38106,24.79366,0.00E+00,70,-2.23566,1
388.21405,34.93002,-1.38646,24.6982,0.00E+00,70,-2.04703,1
388.71293,34.97979,-1.39302,24.61006,0.00E+00,70,-1.87181,1
389.2118,35.02959,-1.39863,24.54237,0.00E+00,70,-1.71207,1
389.71067,35.07945,-1.40365,24.48618,0.00E+00,70,-1.56943,1
390.20955,35.12938,-1.40707,24.42276,0.00E+00,70,-1.44482,1
390.70842,35.17935,-1.41154,24.3532,0.00E+00,70,-1.3382,1
391.2073,35.22936,-1.41539,24.30089,0.00E+00,70,-1.2486,1
391.70617,35.27935,-1.41996,24.24424,0.00E+00,70,-1.17429,1
392.20504,35.32935,-1.42263,24.19907,0.00E+00,70,-1.11304,1
392.70392,35.37932,-1.42582,24.15096,0.00E+00,70,-1.06266,1
393.20279,35.42925,-1.42838,24.09934,0.00E+00,70,-1.02108,1
393.70167,35.47923,-1.43064,24.05138,0.00E+00,70,-0.9866,1
394.20054,35.52928,-1.43369,23.9962,0.00E+00,70,-0.95808,1
394.69941,35.57934,-1.43512,23.94173,0.00E+00,70,-0.93481,1
395.19829,35.62947,-1.43714,23.90028,0.00E+00,70,-0.91635,1
395.69716,35.67962,-1.43938,23.86809,0.00E+00,70,-0.90236,1
396.19604,35.72978,-1.44068,23.83513,0.00E+00,70,-0.89244,1
396.69491,35.77995,-1.44292,23.79263,0.00E+00,70,-0.88592,1
397.19378,35.83009,-1.44511,23.74328,0.00E+00,70,-0.88192,1
397.69266,35.88016,-1.44603,23.70169,0.00E+00,70,-0.87934,1
