Time,Mass,HRR,Back Temp
811.2,5.747142857,31.2,187.3
812.2,5.727142857,31,187.5
813.2,5.717142857,31.3,187.8
814.2,5.727142857,31,188.1
815.3,5.717142857,31.1,188.3
816.3,5.717142857,31.4,188.5
817.3,5.707142857,31.2,188.8
818.3,5.687142857,31.2,189
819.3,5.677142857,31.9,189.3
820.3,5.667142857,30.9,189.5
821.3,5.657142857,30.7,189.8
822.4,5.637142857,31.4,190
823.4,5.617142857,31.3,190.3
824.4,5.567142857,30.8,190.5
825.4,5.557142857,31.5,190.8
826.4,5.557142857,31.3,191
827.4,5.527142857,31.6,191.3
828.4,5.507142857,31.1,191.5
829.4,5.477142857,31.5,191.8
830.5,5.457142857,30.3,192
831.5,5.437142857,27.5,192.3
832.5,5.427142857,28.2,192.5
833.5,5.417142857,28.1,192.8
834.5,5.397142857,28,193
835.5,5.377142857,28.5,193.3
836.5,5.367142857,28.7,193.5
837.6,5.357142857,27.6,193.7
838.6,5.367142857,27.5,194
839.6,5.357142857,27.8,194.2
840.6,5.327142857,27.8,194.5
841.6,5.287142857,28,194.7
842.6,5.267142857,28.1,194.9
843.6,5.247142857,27.8,195.2
844.7,5.227142857,28.3,195.4
845.7,5.227142857,28.9,195.7
846.7,5.227142857,28.3,195.9
847.7,5.227142857,28.5,196.2
848.7,5.197142857,28.3,196.4
849.7,5.177142857,28.2,196.6
850.7,5.157142857,28.6,196.9
851.8,5.147142857,28.8,197.1
852.8,5.147142857,27.8,197.3
853.8,5.147142857,28.2,197.5
854.8,5.127142857,27.7,197.8
855.8,5.107142857,28.7,198
856.8,5.097142857,28.6,198.2
857.8,5.087142857,28.5,198.5
858.9,5.077142857,28.6,198.6
859.9,5.077142857,28.5,198.9
860.9,5.047142857,28.7,199.2
861.9,5.037142857,28.2,199.4
862.9,5.027142857,27.8,199.6
863.9,5.007142857,28.7,199.8
864.9,4.987142857,28.7,200.1
866,4.977142857,28.8,200.3
867,4.967142857,28.5,200.5
868,4.957142857,28.6,200.8
869,4.947142857,28.6,201
870,4.927142857,28.2,201.2
871,4.907142857,28.4,201.5
872,4.907142857,29.3,201.9
873.9,4.877142857,28.3,202
874.6,4.867142857,28.4,202.2
875.4,4.857142857,28.4,202.4
876.1,4.847142857,28.4,202.6
877.1,4.837142857,28,202.8
878.1,4.827142857,28,203
879.1,4.807142857,28.5,203.3
880.1,4.787142857,28.7,203.5
881.2,4.777142857,28.5,203.7
882.2,4.777142857,28.7,203.9
883.2,4.767142857,24.9,204.2
884.2,4.737142857,25.4,204.4
885.2,4.717142857,24.6,204.7
886.2,4.697142857,25.6,204.9
887.2,4.677142857,25.3,205.1
888.3,4.667142857,25.4,205.3
889.3,4.657142857,25.1,205.6
890.3,4.647142857,25.7,205.8
891.3,4.637142857,25.1,206
892.3,4.617142857,28.4,206.2
893.3,4.597142857,25.2,206.5
894.3,4.597142857,25.4,206.7
895.4,4.587142857,25.3,206.9
896.4,4.597142857,25.4,207.1
897.4,4.567142857,25.2,207.4
898.4,4.547142857,25.2,207.6
899.4,4.527142857,25.4,207.8
900.4,4.527142857,25.6,208
901.4,4.517142857,25.2,208.2
902.5,4.517142857,25.1,208.5
903.5,4.497142857,25,208.7
904.5,4.467142857,24.8,208.9
905.5,4.427142857,25.1,209.1
906.5,4.447142857,25.4,209.4
907.5,4.447142857,25.1,209.6
908.5,4.437142857,24.6,209.8
909.6,4.447142857,24.9,210
910.6,4.447142857,25.4,210.2
911.6,4.427142857,24.9,210.5
912.6,4.397142857,25.1,210.7
913.6,4.367142857,25.4,210.9
914.6,4.337142857,25.5,211.1
915.6,4.307142857,24.7,211.3
916.7,4.277142857,25.2,211.6
917.7,4.257142857,25,211.8
918.7,4.237142857,25.2,212
919.7,4.227142857,25.6,212.2
920.7,4.227142857,25.7,212.4
921.7,4.227142857,25.6,212.6
922.7,4.227142857,25.2,212.8
923.7,4.207142857,26,213
924.8,4.187142857,25.8,213.3
925.8,4.177142857,25.5,213.5
926.8,4.167142857,25.4,213.6
927.8,4.147142857,25.4,213.8
928.8,4.117142857,25.9,214.1
929.8,4.087142857,25.5,214.3
930.8,4.077142857,25.3,214.5
931.9,4.057142857,25.1,214.7
932.9,4.047142857,25.4,214.9
933.9,4.057142857,24.9,215.1
934.9,4.047142857,25.4,215.3
935.9,4.027142857,25.9,215.5
936.9,4.027142857,25.7,215.8
937.9,4.007142857,25.8,216
939,3.997142857,25.4,216.1
940,3.987142857,25.4,216.3
941,3.967142857,25.1,216.6
942,3.957142857,25.2,216.8
943,3.947142857,25.5,216.9
944,3.937142857,25.8,217.2
945,3.927142857,25.4,217.4
946.1,3.907142857,25.6,217.6
947.1,3.897142857,25.6,217.8
948.1,3.887142857,25.7,218
949.1,3.867142857,26,218.2
950.1,3.847142857,25.4,218.4
951.1,3.847142857,25.7,218.6
952.1,3.847142857,25.6,218.8
953.2,3.847142857,26.1,219
954.2,3.827142857,25.3,219.2
955.2,3.817142857,25.7,219.4
956.2,3.807142857,25.3,219.6
957.2,3.797142857,25.5,219.9
958.2,3.787142857,25.9,220.1
959.2,3.767142857,25.7,220.2
960.3,3.757142857,25.5,220.4
961.3,3.737142857,25.7,220.7
962.3,3.727142857,25.2,220.9
963.3,3.707142857,25.4,221
964.3,3.677142857,25.2,221.2
965.3,3.667142857,25.2,221.5
966.3,3.647142857,25.4,221.7
967.3,3.637142857,25.1,221.9
968.4,3.627142857,26.1,222.1
969.4,3.607142857,25.6,222.3
970.4,3.597142857,25.6,222.5
971.4,3.587142857,26,222.7
972.4,3.587142857,25.8,222.9
973.4,3.577142857,26.2,223.3
975.3,3.507142857,25.8,223.4
976,3.497142857,25.8,223.6
976.8,3.507142857,25.3,223.7
977.5,3.517142857,25.4,223.9
978.5,3.517142857,25.6,224.1
979.5,3.487142857,26,224.3
980.5,3.467142857,25.5,224.5
981.5,3.457142857,25.6,224.7
982.6,3.447142857,25.9,224.9
983.6,3.427142857,25.9,225.1
984.6,3.407142857,25.9,225.3
985.6,3.387142857,25.4,225.5
986.6,3.377142857,25.8,225.7
987.6,3.377142857,25.5,225.9
988.6,3.367142857,25.4,226.1
989.7,3.337142857,25.5,226.3
990.7,3.317142857,25.9,226.4
991.7,3.307142857,25.4,226.7
992.7,3.287142857,26.6,226.8
993.7,3.287142857,26.4,227.1
994.7,3.277142857,26.1,227.2
995.7,3.267142857,25.7,227.4
996.8,3.247142857,26.1,227.6
997.8,3.237142857,25.5,227.8
998.8,3.237142857,25.5,228
999.8,3.227142857,26,228.2
1000.8,3.217142857,26.5,228.4
1001.8,3.217142857,25.8,228.6
1002.8,3.197142857,25.3,228.8
1003.9,3.187142857,26.1,228.9
1004.9,3.167142857,25.4,229.1
1005.9,3.167142857,26,229.3
1006.9,3.147142857,25.9,229.5
1007.9,3.137142857,25.2,229.7
1008.9,3.117142857,25.5,229.9
1009.9,3.107142857,26,230.1
1011,3.107142857,26.7,230.3
1012,3.077142857,26.5,230.5
1013,3.057142857,26,230.7
1014,3.047142857,26,230.8
1015,3.017142857,25.9,231
1016,3.017142857,22.3,231.2
1017,3.017142857,22.6,231.4
1018.1,2.997142857,22.5,231.6
1019.1,2.997142857,22.4,231.8
1020.1,2.987142857,22,232
1021.1,2.977142857,22.6,232.2
1022.1,2.957142857,22,232.3
1023.1,2.947142857,22.5,232.5
1024.1,2.947142857,22.3,232.7
1025.1,2.937142857,22.4,232.9
1026.2,2.917142857,21.7,233.1
1027.2,2.907142857,22.1,233.3
1028.2,2.907142857,22.5,233.4
1029.2,2.897142857,22.8,233.7
1030.2,2.887142857,22.5,233.8
1031.2,2.877142857,21.8,234
1032.2,2.847142857,22.6,234.2
1033.3,2.837142857,22.3,234.4
1034.3,2.837142857,22.6,234.6
1035.3,2.817142857,22.5,234.8
1036.3,2.797142857,22,234.9
1037.3,2.787142857,22.3,235.1
1038.3,2.777142857,22.3,235.3
1039.3,2.777142857,22.7,235.5
1040.4,2.757142857,22.6,235.7
1041.4,2.727142857,22,235.8
1042.4,2.727142857,22.4,236.1
1043.4,2.737142857,22.8,236.2
1044.4,2.717142857,22.3,236.4
1045.4,2.697142857,22.4,236.6
1046.4,2.687142857,22.6,236.8
1047.5,2.677142857,22.3,237
1048.5,2.677142857,22.6,237.2
1049.5,2.677142857,22.6,237.3
1050.5,2.667142857,22.5,237.5
1051.5,2.647142857,23.5,237.7
1052.5,2.617142857,22.7,237.9
1053.5,2.607142857,22.4,238.1
1054.6,2.597142857,22.8,238.2
1055.6,2.587142857,22.8,238.4
1056.6,2.587142857,22.9,238.6
1057.6,2.577142857,23,238.8
1058.6,2.567142857,23.1,239
1059.6,2.557142857,22.6,239.1
1060.6,2.547142857,22.9,239.3
1061.7,2.537142857,23.4,239.5
1062.7,2.537142857,23.2,239.7
1063.7,2.527142857,19.5,239.8
1064.7,2.517142857,23.1,240
1065.7,2.507142857,22.8,240.2
1066.7,2.507142857,23,240.4
1067.7,2.487142857,19.1,240.5
1068.8,2.477142857,19.2,240.7
1069.8,2.457142857,18.9,240.9
1070.8,2.447142857,19.3,241.1
1071.8,2.427142857,19.2,241.3
1072.8,2.427142857,19.5,241.4
1073.8,2.417142857,19.2,241.6
1074.8,2.397142857,19,241.9
1076.7,2.367142857,19,242.1
1077.5,2.357142857,19.2,242.2
1078.2,2.347142857,19.4,242.3
1079,2.337142857,18.4,242.5
1079.9,2.327142857,19,242.7
1080.9,2.317142857,19.8,242.9
1081.9,2.307142857,19.5,243
1082.9,2.307142857,19.3,243.2
1084,2.297142857,18.9,243.4
1085,2.287142857,19.7,243.6
1086,2.267142857,19.6,243.7
1087,2.257142857,19.8,243.9
1088,2.257142857,19.5,244.1
1089,2.227142857,19.6,244.3
1090,2.197142857,19.7,244.4
1091.1,2.187142857,19.6,244.6
1092.1,2.167142857,19.3,244.8
1093.1,2.147142857,19.9,244.9
1094.1,2.137142857,19.5,245.1
1095.1,2.137142857,19.4,245.3
1096.1,2.127142857,19.6,245.4
1097.1,2.107142857,19.4,245.6
1098.2,2.097142857,19.8,245.8
1099.2,2.087142857,19.3,245.9
1100.2,2.087142857,19.3,246.1
1101.2,2.077142857,19.3,246.3
1102.2,2.057142857,19.6,246.5
1103.2,2.047142857,19.6,246.6
1104.2,2.027142857,19.7,246.8
1105.3,2.017142857,19.8,246.9
1106.3,2.007142857,20,247.1
1107.3,1.987142857,19.7,247.3
1108.3,1.967142857,19.5,247.5
1109.3,1.967142857,19.1,247.6
1110.3,1.957142857,19.6,247.8
1111.3,1.957142857,19.8,248
1112.4,1.957142857,19.2,248.1
1113.4,1.957142857,19.3,248.3
1114.4,1.947142857,20,248.4
1115.4,1.947142857,19.9,248.6
1116.4,1.947142857,19.3,248.8
1117.4,1.927142857,19.5,248.9
1118.4,1.917142857,19.4,249.1
1119.5,1.927142857,18.8,249.3
1120.5,1.917142857,15.9,249.5
1121.5,1.907142857,16.5,249.6
1122.5,1.897142857,16,249.7
1123.5,1.877142857,15.9,249.9
1124.5,1.867142857,16,250.1
1125.5,1.847142857,16.4,250.2
1126.6,1.837142857,16.3,250.4
1127.6,1.847142857,16,250.6
1128.6,1.827142857,15.9,250.7
1129.6,1.797142857,15.7,250.8
1130.6,1.777142857,15.9,251
1131.6,1.757142857,16,251.2
1132.6,1.747142857,16.3,251.3
1133.7,1.727142857,16.5,251.5
1134.7,1.717142857,16.5,251.7
1135.7,1.707142857,16.1,251.8
1136.7,1.687142857,16.3,252
1137.7,1.687142857,16.2,252.2
1138.7,1.667142857,16.1,252.3
1139.7,1.657142857,16.1,252.5
1140.7,1.657142857,16.1,252.6
1141.8,1.647142857,16,252.7
1142.8,1.647142857,16.2,252.9
1143.8,1.647142857,16.3,253
1144.8,1.637142857,16.4,253.2
1145.8,1.617142857,16.5,253.4
1146.8,1.597142857,15.8,253.5
1147.8,1.587142857,16.9,253.7
1148.9,1.587142857,16.1,253.8
1149.9,1.577142857,16.5,254
1150.9,1.557142857,16.6,254.1
1151.9,1.547142857,16.5,254.3
1152.9,1.527142857,16.5,254.4
1153.9,1.527142857,16.6,254.6
1154.9,1.517142857,16.9,254.8
1156,1.517142857,16.8,254.9
1157,1.517142857,16.9,255
1158,1.477142857,16.3,255.2
1159,1.457142857,16.2,255.4
1160,1.447142857,16.5,255.5
1161,1.447142857,16.5,255.6
1162,1.437142857,16.4,255.8
1163.1,1.447142857,16.5,256
1164.1,1.427142857,16.7,256.1
1165.1,1.427142857,16.5,256.3
1166.1,1.437142857,16.9,256.4
1167.1,1.447142857,16.7,256.5
1168.1,1.437142857,16.4,256.7
1169.1,1.407142857,16.5,256.9
1170.2,1.397142857,16.3,257
1171.2,1.387142857,12.8,257.1
1172.2,1.357142857,13.4,257.3
1173.2,1.337142857,13,257.4
1174.2,1.327142857,13,257.6
1175.2,1.307142857,13.3,257.7
1176.2,1.297142857,12.9,258
1178.3,1.287142857,13,258.2
1180,1.277142857,13.1,258.3
1180.8,1.277142857,13,258.5
1181.5,1.277142857,13.5,258.6
1182.4,1.267142857,13,258.7
1183.3,1.257142857,13.3,258.9
1184.4,1.247142857,13.2,259
1185.4,1.227142857,13.3,259.1
1186.4,1.217142857,12.9,259.3
1187.4,1.217142857,13.2,259.5
1188.4,1.207142857,13,259.6
1189.4,1.197142857,12.8,259.7
1190.4,1.197142857,13,259.9
1191.5,1.187142857,13.1,260
1192.5,1.177142857,13.3,260.2
1193.5,1.177142857,13.5,260.3
1194.5,1.167142857,13.5,260.4
1195.5,1.157142857,13.7,260.6
1196.5,1.137142857,13.4,260.8
1197.5,1.147142857,13.6,260.9
1198.5,1.127142857,13.2,261
1199.6,1.127142857,13.7,261.2
1200.6,1.127142857,13.5,261.3
1201.6,1.107142857,13.3,261.5
1202.6,1.087142857,13.2,261.6
1203.6,1.077142857,13.4,261.7
1204.6,1.087142857,13.8,261.9
1205.6,1.087142857,10,262
1206.7,1.067142857,10.3,262.1
1207.7,1.077142857,10.1,262.3
1208.7,1.077142857,10.2,262.4
1209.7,1.067142857,9.9,262.6
1210.7,1.057142857,10.1,262.7
1211.7,1.047142857,9.8,262.9
1212.7,1.037142857,10,263
1213.8,1.027142857,10.1,263.1
1214.8,1.007142857,10.3,263.2
1215.8,0.997142857,10,263.4
1216.8,0.977142857,10.2,263.5
1217.8,0.967142857,10,263.7
1218.8,0.957142857,10.3,263.8
1219.8,0.967142857,10.2,263.9
1220.9,0.967142857,9.9,264.1
1221.9,0.957142857,10.1,264.2
1222.9,0.957142857,9.8,264.4
1223.9,0.947142857,10.1,264.5
1224.9,0.947142857,10.5,264.6
1225.9,0.957142857,10.4,264.8
1226.9,0.947142857,10.2,264.9
1228,0.927142857,10,265
1229,0.917142857,10.3,265.2
1230,0.907142857,10.3,265.3
1231,0.907142857,10.5,265.4
1232,0.897142857,9.9,265.6
1233,0.897142857,10,265.7
1234,0.887142857,10.2,265.8
1235.1,0.877142857,10.5,266
1236.1,0.877142857,10.7,266.1
1237.1,0.887142857,10.5,266.2
1238.1,0.877142857,10.5,266.3
1239.1,0.867142857,10.4,266.5
1240.1,0.857142857,10.6,266.6
1241.1,0.837142857,10.3,266.7
1242.2,0.827142857,10.4,266.8
1243.2,0.807142857,10.4,267
1244.2,0.787142857,10.5,267.1
1245.2,0.787142857,10.4,267.2
1246.2,0.787142857,10.7,267.4
1247.2,0.777142857,11.1,267.5
1248.2,0.777142857,10.7,267.7
1249.3,0.787142857,10.9,267.8
1250.3,0.797142857,10.6,267.9
1251.3,0.797142857,10.6,268.1
1252.3,0.787142857,10.6,268.3
1253.3,0.787142857,10.5,268.4
1254.3,0.777142857,10.7,268.5
1255.3,0.777142857,10.8,268.6
1256.3,0.767142857,10.7,268.7
1257.4,0.747142857,10.8,268.9
1258.4,0.737142857,11,269
1259.4,0.727142857,11.3,269.1
1260.4,0.717142857,11.2,269.2
1261.4,0.697142857,11.2,269.4
1262.4,0.687142857,11,269.5
1263.4,0.677142857,10.8,269.6
1264.5,0.667142857,11,269.7
1265.5,0.657142857,11.3,269.9
1266.5,0.657142857,8,270
1267.5,0.657142857,7.8,270.1
1268.5,0.647142857,7.9,270.2
1269.5,0.637142857,7.9,270.4
1270.5,0.617142857,7.8,270.5
1271.6,0.607142857,8,270.6
1272.6,0.597142857,7.7,270.7
1273.6,0.597142857,7.5,270.9
1274.6,0.607142857,7.6,271
1275.6,0.607142857,7.8,271.1
1276.6,0.587142857,7.6,271.2
1277.6,0.587142857,7.9,271.4
1278.7,0.577142857,7.8,271.6
1280.5,0.557142857,7.7,271.7
1281.3,0.557142857,7.7,271.8
1282,0.557142857,8,271.9
1282.8,0.547142857,7.8,272
1283.7,0.547142857,7.8,272.1
1284.7,0.547142857,7.6,272.2
1285.8,0.537142857,7.6,272.4
1286.8,0.527142857,7.7,272.5
1287.8,0.527142857,7.8,272.6
1288.8,0.517142857,7.8,272.7
1289.8,0.517142857,7.7,272.8
1290.8,0.517142857,7.8,273
1291.8,0.507142857,7.7,273.1
1292.9,0.497142857,7.9,273.2
1293.9,0.477142857,7.8,273.3
1294.9,0.467142857,7.8,273.4
1295.9,0.457142857,7.7,273.5
1296.9,0.447142857,7.8,273.7
1297.9,0.437142857,7.7,273.8
1298.9,0.437142857,7.6,273.9
1300,0.427142857,7.7,274
1301,0.417142857,7.6,274.2
1302,0.407142857,7.7,274.3
1303,0.407142857,7.6,274.4
1304,0.387142857,7.7,274.6
1305,0.347142857,7.7,274.7
1306,0.337142857,7.6,274.8
1307.1,0.377142857,8.1,274.9
1308.1,0.377142857,7.9,275.1
1309.1,0.377142857,8,275.1
1310.1,0.377142857,8.2,275.3
1311.1,0.377142857,8,275.4
1312.1,0.357142857,7.9,275.5
1313.1,0.337142857,7.9,275.6
1314.1,0.337142857,7.8,275.8
1315.2,0.327142857,8,275.8
1316.2,0.327142857,7.9,275.9
1317.2,0.317142857,8.3,276.1
1318.2,0.297142857,8.2,276.2
1319.2,0.287142857,8.2,276.3
1320.2,0.267142857,8,276.4
1321.2,0.267142857,8.3,276.5
1322.3,0.267142857,8.3,276.6
1323.3,0.257142857,8.4,276.7
1324.3,0.247142857,8.1,276.9
1325.3,0.237142857,8.1,276.9
1326.3,0.247142857,8,277
1327.3,0.247142857,7.9,277.1
1328.3,0.247142857,8.2,277.3
1329.4,0.247142857,8.1,277.4
1330.4,0.237142857,8.3,277.5
1331.4,0.217142857,8,277.6
1332.4,0.207142857,8,277.7
1333.4,0.217142857,7.9,277.8
1334.4,0.207142857,8,278
1335.4,0.197142857,8,278.1
1336.5,0.197142857,7.9,278.1
1337.5,0.207142857,7.9,278.3
1338.5,0.207142857,7.8,278.4
1339.5,0.197142857,7.9,278.5
1340.5,0.207142857,4.4,278.6
1341.5,0.217142857,4.6,278.7
1342.5,0.217142857,4.3,278.8
1343.6,0.197142857,4.4,278.9
1344.6,0.197142857,4.5,279
1345.6,0.187142857,4.3,279.1
1346.6,0.177142857,4.4,279.2
1347.6,0.177142857,4.5,279.3
1348.6,0.177142857,4.2,279.4
1349.6,0.167142857,4.4,279.6
1350.7,0.157142857,4.5,279.6
1351.7,0.147142857,4.5,279.8
1352.7,0.137142857,4.5,279.9
1353.7,0.127142857,4.3,280
1354.7,0.127142857,4.4,280.1
1355.7,0.127142857,4.5,280.2
1356.7,0.117142857,4.5,280.3
1357.8,0.107142857,4.5,280.4
1358.8,0.107142857,4.7,280.5
1359.8,0.097142857,4.5,280.6
1360.8,0.097142857,4.6,280.7
1361.8,0.077142857,4.6,280.8
1362.8,0.067142857,4.7,280.9
1363.8,0.057142857,4.5,281
1364.9,0.047142857,4.3,281.1
