Time,mass,HRR,Back surface temperature 1,Back surface temperature 2
821,2.3611,0.1713,,
822,2.4052,0.1734,,
823,2.3861,0.1708,,
824,2.3368,0.1668,,
825,2.3387,0.1685,,
826,2.3794,0.1635,,
827,2.3715,0.1642,,
828,2.3207,0.1638,,
829,2.3196,0.1714,,
830,2.3573,0.1733,,
831,2.3322,0.1790,,
832,2.2804,0.1803,,
833,2.2843,0.1809,,
834,2.3095,0.1846,,
835,2.3055,0.1875,,
836,2.2696,0.1802,,
837,2.2594,0.1735,,
838,2.3015,0.1746,,
839,2.2998,0.1721,,
840,2.2422,0.1632,,
841,2.2227,0.1542,,
842,2.2611,0.1533,,
843,2.2837,0.1545,,
844,2.2395,0.1576,,
845,2.1993,0.1623,,
846,2.2342,0.1531,,
847,2.2594,0.1450,,
848,2.2126,0.1442,,
849,2.1631,0.1472,,
850,2.1885,0.1383,,
851,2.2308,0.1406,,
852,2.2025,0.1408,,
853,2.1502,0.1372,,
854,2.1596,0.1389,,
855,2.1857,0.1368,,
856,2.1732,0.1400,,
857,2.1169,0.1511,,
858,2.1154,0.1500,,
859,2.1590,0.1473,,
860,2.1584,0.1445,,
861,2.1164,0.1523,,
862,2.1134,0.1590,,
863,2.1523,0.1579,,
864,2.1485,0.1507,,
865,2.0916,0.1545,,
866,2.0918,0.1542,,
867,2.1332,0.1576,,
868,2.1420,0.1627,,
869,2.0883,0.1625,,
870,2.0549,0.1547,,
871,2.0904,0.1484,,
872,2.1123,0.1470,,
873,2.0728,0.1426,,
874,2.0362,0.1479,,
875,2.0620,0.1368,,
876,2.0931,0.1327,,
877,2.0574,0.1304,,
878,2.0134,0.1267,,
879,2.0425,0.1283,,
880,2.0701,0.1222,,
881,2.0358,0.1188,,
882,1.9879,0.1186,,
883,2.0145,0.1179,,
884,2.0571,0.1217,,
885,2.0322,0.1230,,
886,1.9823,0.1163,,
887,2.0060,0.1138,,
888,2.0500,0.1108,,
889,2.0371,0.1123,,
890,1.9718,0.1092,,
891,1.9829,0.1064,,
892,2.0296,0.1098,,
893,2.0190,0.0983,,
894,1.9485,0.0950,,
895,1.9447,0.0939,,
896,1.9696,0.0949,,
897,1.9798,0.0974,,
898,1.9417,0.0978,,
899,1.9264,0.0942,,
900,1.9615,0.0941,,
901,1.9710,0.0947,,
902,1.9404,0.1026,,
903,1.9147,0.1054,,
904,1.9371,0.1106,,
905,1.9703,0.1110,,
906,1.9275,0.1089,,
907,1.8874,0.1087,,
908,1.9212,0.1142,,
909,1.9433,0.1209,,
910,1.9285,0.1206,,
911,1.8876,0.1178,,
912,1.9057,0.1217,,
913,1.9511,0.1240,,
914,1.9324,0.1296,,
915,1.8708,0.1322,,
916,1.8521,0.1262,,
917,1.9169,0.1201,,
918,1.9426,0.1154,,
919,1.8793,0.1158,,
920,1.8249,0.1111,,
921,1.8552,0.1088,,
922,1.8913,0.0989,,
923,1.8765,0.0971,,
924,1.8224,0.0974,,
925,1.8355,0.0905,,
926,1.8676,0.0921,,
927,1.8620,0.0861,,
928,1.8181,0.0812,,
929,1.7937,0.0762,,
930,1.8398,0.0739,,
931,1.8568,0.0691,,
932,1.8104,0.0694,,
933,1.7527,0.0712,,
934,1.7800,0.0619,,
935,1.8116,0.0577,,
936,1.7946,0.0585,,
937,1.7529,0.0597,,
938,1.7810,0.0630,,
939,1.8117,0.0617,,
940,1.7916,0.0584,,
941,1.7628,0.0580,,
942,1.7713,0.0582,,
943,1.8514,0.0543,,
944,1.8014,0.0539,,
945,1.7128,0.0529,,
946,1.7214,0.0510,,
947,1.7665,0.0435,,
948,1.7840,0.0438,,
949,1.7337,0.0444,,
950,1.6290,0.0454,,
951,1.6803,0.0439,,
952,1.7421,0.0488,,
953,1.7331,0.0506,,
954,1.7144,0.0531,,
955,1.7441,0.0555,,
956,1.7836,0.0555,,
957,1.7488,0.0542,,
958,1.6978,0.0524,,
959,1.7197,0.0521,,
960,1.7517,0.0537,,
961,1.7175,0.0497,,
962,1.6847,0.0477,,
963,1.7005,0.0403,,
964,1.7714,0.0366,,
965,1.7944,0.0351,,
966,1.7102,0.0361,,
967,1.7293,0.0379,,
968,1.7321,0.0423,,
969,1.6903,0.0368,,
970,1.6648,0.0358,,
971,1.6753,0.0367,,
972,1.7164,0.0377,,
973,1.7228,0.0400,,
974,1.6669,0.0386,,
975,1.6618,0.0361,,
976,1.7034,0.0357,,
977,1.7148,0.0357,,
978,1.6611,0.0410,,
979,1.6423,0.0467,,
980,1.6886,0.0447,,
981,1.7249,0.0443,,
982,1.6936,0.0438,,
983,1.6633,0.0447,,
984,1.6900,0.0466,,
985,1.6796,0.0463,,
986,1.6485,0.0391,,
987,1.6499,0.0359,,
988,1.6916,0.0352,,
989,1.7006,0.0364,,
990,1.6547,0.0399,,
991,1.6291,0.0350,,
992,1.6638,0.0296,,
993,1.6881,0.0341,,
994,1.6482,0.0368,,
995,1.6266,0.0386,,
996,1.6561,0.0415,,
997,1.6901,0.0399,,
998,1.6646,0.0384,,
999,1.6188,0.0379,,
1000,1.6550,0.0366,,
