Time,mass,HRR,Back surface temperature 1,Back surface temperature 2
391,27.046081,4.51766244,626.95,621.15
392,26.846165,4.603894635,628.55,622.35
393,26.645283,4.635346733,628.55,622.35
394,26.449101,4.604565525,630.45,623.45
395,26.248052,4.648887892,632.35,624.25
396,26.051629,4.719187484,634.75,625.45
397,25.845394,4.706693562,637.55,625.45
398,25.63467,4.641366418,637.55,626.25
399,25.418969,4.657250655,640.65,627.25
400,25.22755,4.602569102,645.05,628.25
401,25.025698,4.77848923,,
402,24.836179,4.634792217,,
403,24.62735,4.568021665,,
404,24.406124,4.604787263,,
405,24.181669,4.68801392,,
406,24.02282,4.735936072,,
407,23.83929,4.685245812,,
408,23.602448,4.707000417,,
409,23.378028,4.536306327,,
410,23.176317,4.631986436,,
411,22.961911,4.505908482,,
412,22.680129,4.529935044,,
413,22.688061,4.602608794,,
414,22.97963,4.423956416,,
415,22.884855,4.538375131,,
416,22.625807,4.426858523,,
417,22.489109,4.592929449,,
418,22.335105,4.504913152,,
419,22.174917,4.481759601,,
420,22.086012,4.359372364,,
421,21.914055,4.443091948,,
422,21.683972,4.550520009,,
423,21.448991,4.64820775,,
424,21.233576,4.371883591,,
425,21.033884,4.466464006,,
426,20.851656,4.404770102,,
427,20.680639,4.633269663,,
428,20.502372,4.435627158,,
429,20.321884,4.342744237,,
430,20.135985,4.523057404,,
431,19.954912,4.409912519,,
432,19.745251,4.277265986,,
433,19.556685,4.245314294,,
434,19.341716,4.165025929,,
435,19.142314,4.187848631,,
436,18.976847,3.995340174,,
437,18.821684,4.028934622,,
438,18.624205,3.913950943,,
439,18.396557,3.819723394,,
440,18.21806,3.68984641,,
441,18.07983,3.678497641,,
442,17.924141,3.533367054,,
443,17.782908,3.465379773,,
444,17.641496,3.448380053,,
445,17.498477,3.38322302,,
446,17.371428,3.331463054,,
447,17.268152,3.21005231,,
448,17.173185,3.10288166,,
449,17.059221,3.109759555,,
450,16.913932,3.032964294,,
451,16.665661,2.981548723,,
452,16.521516,2.817724673,,
453,16.406762,2.780988838,,
454,16.486804,2.7406882,,
455,16.476938,2.643523458,,
456,16.39248,2.484784841,,
457,16.298626,2.440914888,,
458,16.179944,2.480585416,,
459,16.061742,2.396481376,,
460,15.957589,2.302472329,,
461,15.844345,2.219942046,,
462,15.756552,2.115490665,,
463,15.667663,2.10617504,,
464,15.543446,2.068996888,,
465,15.415343,2.007283742,,
466,15.306238,1.931128874,,
467,15.204757,1.882353945,,
468,15.056125,1.893435067,,
469,14.955155,1.891757729,,
470,14.910111,1.884577879,,
471,14.783878,1.84918958,,
472,14.58811,1.831920778,,
473,14.414333,1.822689358,,
474,14.33098,1.780890781,,
475,14.362043,1.717694858,,
476,14.295229,1.71907072,,
477,14.203904,1.664907979,,
478,14.104617,1.606043122,,
479,14.018246,1.59804449,,
480,14.058462,1.553392551,,
481,13.909747,1.526787796,,
482,13.804979,1.478510119,,
483,13.741939,1.429540084,,
484,13.664297,1.413181182,,
485,13.619649,1.351384062,,
486,13.570325,1.345903261,,
487,13.52022,1.315865629,,
488,13.453645,1.292773464,,
489,13.412242,1.309464685,,
490,13.359793,1.283945742,,
491,13.304613,1.253832206,,
492,13.251879,1.270696339,,
493,13.203395,1.272052402,,
494,13.158542,1.261704596,,
495,13.106957,1.23925191,,
496,13.058697,1.22889676,,
497,13.007006,1.208856324,,
498,12.943013,1.180211175,,
499,12.890875,1.186985347,,
500,12.833417,1.159582464,,
501,12.796996,1.135531522,,
502,12.760512,1.125693347,,
503,12.712592,1.115854084,,
504,12.648736,1.115027618,,
505,12.597698,1.07109423,,
506,12.567612,1.097307431,,
507,12.512067,1.076240825,,
508,12.45012,1.074134654,,
509,12.396222,1.067728302,,
510,12.349104,1.051012339,,
511,12.298744,1.042268529,,
512,12.254912,1.050126832,,
513,12.204872,1.052413888,,
514,12.151852,1.025413471,,
515,12.090552,1.028222983,,
516,12.044667,1.007312473,,
517,12.005446,0.990431015,,
518,11.95683,1.018890915,,
519,11.933464,1.041634845,,
520,11.88947,1.002560828,,
521,11.837204,1.014593219,,
522,11.798675,0.993676655,,
523,11.766715,0.974424614,,
524,11.724764,0.979279517,,
525,11.662194,0.992482471,,
526,11.621425,1.01324945,,
527,11.57454,0.993762173,,
528,11.535147,0.97996535,,
529,11.506463,0.982004459,,
530,11.447604,0.969596329,,
531,11.395494,0.979339758,,
532,11.3608,0.961479178,,
533,11.332669,0.954311561,,
534,11.28155,0.932346356,,
535,11.239863,0.954436898,,
536,11.196604,0.969160818,,
537,11.151622,0.957971965,,
538,11.119349,0.946978736,,
539,11.082685,0.942598305,,
540,11.028868,0.935026118,,
541,10.975838,0.934162069,,
542,10.933495,0.939072504,,
543,10.900746,0.931725621,,
544,10.854651,0.946838414,,
545,10.825696,0.925181313,,
546,10.799395,0.892826746,,
547,10.776884,0.893477466,,
548,10.743042,0.894667193,,
549,10.685922,0.885699949,,
550,10.634369,0.88328184,,
551,10.587096,0.889376078,,
552,10.549639,0.874718951,,
553,10.513196,0.886537668,,
554,10.481201,0.890354141,,
555,10.442883,0.87311593,,
556,10.402271,0.872672521,,
557,10.371442,0.855822985,,
558,10.333093,0.848136103,,
559,10.313825,0.868215544,,
560,10.304416,0.869490345,,
561,10.297298,0.853242375,,
562,10.282783,0.83858106,,
563,10.508098,0.866509617,,
564,10.615436,0.823948796,,
565,10.595783,0.825352713,,
566,10.554568,0.826580394,,
567,10.531389,0.826515395,,
568,10.483414,0.828276637,,
569,10.450353,0.818840562,,
570,10.412871,0.805188317,,
571,10.365436,0.80479667,,
572,10.325154,0.812068182,,
573,10.291084,0.782936793,,
574,10.260927,0.798639371,,
575,10.243653,0.802880929,,
576,10.206545,0.819816979,,
577,10.157152,0.801936111,,
578,10.120438,0.802641749,,
579,10.100026,0.805668989,,
580,10.06771,0.800351513,,
581,10.014597,0.786172624,,
582,9.972258,0.784172552,,
583,9.916052,0.780549394,,
584,9.885487,0.781225382,,
585,9.856868,0.782059093,,
586,9.819885,0.776015801,,
587,9.774136,0.795376075,,
588,9.732983,0.783645805,,
589,9.699183,0.767482414,,
590,9.682449,0.785754161,,
591,9.664557,0.792394111,,
592,9.615465,0.794191805,,
593,9.561746,0.805911818,,
594,9.550364,0.799297755,,
595,9.525868,0.800919625,,
596,9.485591,0.794767063,,
597,9.464236,0.771249789,,
598,9.422376,0.7623103,,
599,9.38471,0.756326194,,
600,9.355269,0.740354738,,
601,9.313387,0.749597473,,
602,9.271373,0.751328925,,
603,9.233483,0.752811086,,
604,9.21138,0.743431762,,
605,9.195703,0.762576319,,
606,9.154628,0.769011291,,
607,9.120568,0.751240423,,
608,9.09144,0.756583703,,
609,9.07529,0.742191776,,
610,9.03059,0.752345351,,
611,8.987028,0.765750025,,
612,8.956507,0.765634433,,
613,8.950201,0.738498951,,
614,8.982038,0.758460217,,
615,8.969004,0.764368156,,
616,8.858645,0.765030638,,
617,8.829515,0.749576794,,
618,8.80695,0.768911533,,
619,8.777676,0.744625933,,
620,8.715116,0.741111343,,
621,8.671859,0.73299603,,
622,8.665816,0.741629927,,
623,8.660277,0.746388359,,
624,8.625428,0.758807594,,
625,8.58881,0.751489292,,
626,8.563497,0.744676624,,
627,8.533124,0.728329182,,
628,8.503956,0.716193059,,
629,8.434647,0.718474025,,
630,8.410914,0.704504828,,
631,8.407365,0.685252642,,
632,8.372558,0.672790844,,
633,8.347946,0.687140825,,
634,8.319852,0.70319935,,
635,8.300178,0.683604976,,
636,8.267042,0.681744567,,
637,8.236168,0.676565899,,
638,8.23995,0.671051901,,
639,8.232258,0.673633224,,
640,8.168164,0.680756563,,
641,8.125017,0.663871139,,
642,8.091136,0.679480857,,
643,8.071702,0.671828241,,
644,8.041858,0.670329486,,
645,8.015459,0.677705921,,
646,7.986315,0.67403109,,
647,7.961521,0.671749026,,
648,7.943219,0.683460975,,
649,7.905057,0.689746835,,
650,7.867578,0.684052815,,
651,7.829125,0.671328477,,
652,7.810381,0.680357619,,
653,7.780985,0.70649175,,
654,7.738071,0.695787506,,
655,7.723523,0.681957782,,
656,7.696958,0.681914876,,
657,7.673998,0.66766426,,
658,7.643243,0.680397576,,
659,7.606443,0.680835099,,
660,7.602453,0.684611897,,
661,7.579341,0.6759814,,
662,7.539659,0.685766694,,
663,7.50416,0.684675203,,
664,7.46464,0.688706453,,
665,7.449874,0.693749752,,
666,7.432636,0.690438112,,
667,7.374683,0.691654293,,
668,7.342635,0.672519658,,
669,7.33231,0.691679743,,
670,7.328556,0.701977358,,
671,7.298601,0.687151304,,
672,7.224939,0.700183821,,
673,7.215737,0.695659643,,
674,7.213717,0.688853565,,
675,7.157943,0.695610537,,
676,7.120741,0.699220454,,
677,7.102841,0.701199197,,
678,7.047232,0.677409641,,
679,6.99676,0.690298979,,
680,6.977235,0.691839116,,
681,7.000405,0.679921189,,
682,6.978166,0.689519661,,
683,6.950514,0.687090789,,
684,6.918022,0.69043857,,
685,6.892562,0.688079094,,
686,6.851604,0.693106432,,
687,6.792741,0.698883912,,
688,6.771248,0.688862682,,
689,6.749757,0.691487219,,
690,6.730968,0.673794969,,
691,6.721444,0.674001658,,
692,6.700353,0.703617841,,
693,6.681228,0.692301332,,
694,6.639136,0.67523151,,
695,6.592841,0.677488336,,
696,6.573475,0.670835815,,
697,6.54216,0.671339624,,
698,6.509901,0.674025432,,
699,6.46792,0.677646997,,
700,6.443556,0.685173195,,
701,6.425058,0.663839425,,
702,6.394069,0.677199716,,
703,6.370767,0.676893034,,
704,6.323278,0.678023158,,
705,6.28955,0.668471712,,
706,6.257672,0.660055392,,
707,6.246148,0.650935223,,
708,6.236872,0.636640376,,
709,6.203229,0.637339729,,
710,6.161701,0.630968137,,
711,6.1258,0.637835081,,
712,6.065902,0.636842521,,
713,6.045658,0.668191787,,
714,6.017996,0.666451303,,
715,6.019278,0.683972048,,
716,5.999924,0.701531369,,
717,5.956845,0.70614445,,
718,5.940566,0.697104437,,
719,5.926915,0.691270476,,
720,5.872749,0.685017275,,
721,5.827896,0.664030203,,
722,5.824901,0.673445352,,
723,5.81614,0.650166673,,
724,5.779142,0.64431844,,
725,5.758868,0.618969809,,
726,5.760053,0.635230684,,
727,5.727999,0.612896968,,
728,5.675272,0.619679248,,
729,5.654564,0.60469624,,
730,5.669091,0.615131442,,
731,5.603416,0.594610584,,
732,5.57487,0.587357911,,
733,5.566332,0.585015142,,
734,5.548287,0.576342951,,
735,5.525446,0.572469624,,
736,5.516946,0.56908133,,
737,5.50056,0.547173359,,
738,5.426127,0.557908513,,
739,5.394499,0.556970513,,
740,5.440058,0.541381529,,
741,5.44616,0.537143019,,
742,5.369753,0.534372197,,
743,5.331139,0.536113382,,
744,5.334086,0.538656748,,
745,5.310086,0.53256352,,
746,5.282898,0.517466936,,
747,5.269872,0.524360227,,
748,5.238196,0.510556784,,
749,5.21479,0.517116875,,
750,5.197303,0.497961303,,
751,5.171944,0.513356868,,
752,5.155321,0.505806205,,
753,5.144061,0.498819101,,
754,5.121785,0.486782404,,
755,5.085885,0.484309963,,
756,5.094984,0.48530775,,
757,5.096522,0.483485448,,
758,5.051852,0.477316482,,
759,5.02271,0.463545308,,
760,5.028604,0.473935783,,
761,5.017063,0.478194567,,
762,4.970331,0.465340812,,
763,4.949501,0.468600649,,
764,4.966124,0.453421526,,
765,4.944345,0.454584004,,
766,4.887673,0.459275458,,
767,4.861485,0.464977034,,
