Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2
770,4.823846,53.9601875,,
771,4.810586,52.15105179,,
772,4.830165,50.55767821,,
773,4.810766,52.2881481,,
774,4.760471,53.49317476,,
775,4.752432,52.66465381,,
776,4.767396,51.47652,,
777,4.740159,51.00374274,,
778,4.683168,50.46698119,,
779,4.677519,50.54930952,,
780,4.692314,51.15234333,,
781,4.659591,50.67981512,,
782,4.615804,48.80227786,,
783,4.610397,48.53079667,,
784,4.639605,48.55441726,,
785,4.613033,47.9468919,,
786,4.557044,46.94596381,,
787,4.550811,47.03957155,,
788,4.566646,47.77950798,,
789,4.547101,46.58887667,,
790,4.491182,46.83924548,,
791,4.4997,46.3767306,,
792,4.519159,46.16780964,,
793,4.47627,45.35740298,,
794,4.427711,45.02509024,,
795,4.437672,45.24094452,,
796,4.466824,44.7465781,,
797,4.444214,45.7191669,,
798,4.408516,45.4655975,,
799,4.395554,43.87733988,,
800,4.415239,43.91828321,,
801,4.40787,43.36577,,
802,4.353313,43.45795988,,
803,4.335338,42.60419274,,
804,4.359531,43.17163714,,
805,4.332808,42.04311226,,
806,4.282506,41.70667333,,
807,4.276064,41.51295988,,
808,4.289876,40.39096774,,
809,4.268524,40.95872595,,
810,4.213762,40.34462131,,
811,4.20219,40.18529476,,
812,4.227042,40.54236143,,
813,4.211485,40.08780417,,
814,4.159152,40.68878571,,
815,4.1496,39.99912536,,
816,4.178406,39.64474845,,
817,4.172763,38.99112238,,
818,4.116854,38.58151083,,
819,4.104181,38.35046143,,
820,4.126615,39.01661893,,
821,4.120707,38.39684786,,
822,4.068657,38.61971405,,
823,4.036639,37.91120036,,
824,4.067148,37.93350714,,
825,4.059805,36.40819357,,
826,4.011195,36.97066464,,
827,3.993766,36.59220857,,
828,4.01726,36.01103833,,
829,4.011706,36.91361976,,
830,3.946839,36.88171607,,
831,3.924903,36.1836125,,
832,3.956962,36.06490774,,
833,3.956894,36.92692643,,
834,3.899014,35.94834512,,
835,3.867163,35.9529319,,
836,3.905546,36.20684452,,
837,3.917628,36.21578024,,
838,3.86397,36.83779881,,
839,3.833144,36.04736679,,
840,3.858579,36.20292298,,
841,3.870586,35.48844036,,
842,3.822852,36.13739536,,
843,3.7743,36.4190631,,
844,3.799002,36.110645,,
845,3.813414,36.0546475,,
846,3.773546,36.32343452,,
847,3.729694,34.60683726,,
848,3.755035,35.87160417,,
849,3.789167,34.90218512,,
850,3.744783,34.48870452,,
851,3.690961,34.62302833,,
852,3.697734,35.02691452,,
853,3.727459,34.57514298,,
854,3.699738,34.35301012,,
855,3.646279,34.5188194,,
856,3.669138,35.49926298,,
857,3.697118,34.73096214,,
858,3.666102,34.56396262,,
859,3.615192,34.24983429,,
860,3.613066,34.85545595,,
861,3.64411,34.9603206,,
862,3.619885,34.41818048,,
863,3.56024,34.59446381,,
864,3.564016,33.96034845,,
865,3.598037,33.78506774,,
866,3.586514,33.03436048,,
867,3.529035,32.46192643,,
868,3.517,32.73261714,,
869,3.561167,31.84375714,,
870,3.560474,30.61451238,,
871,3.513432,30.6298575,,
872,3.487464,30.25879262,,
873,3.513593,30.19419512,,
874,3.512892,30.11887988,,
875,3.439296,30.45341643,,
876,3.410944,30.21028893,,
877,3.44813,30.25872679,,
878,3.459609,30.71881726,,
879,3.417416,30.88433655,,
880,3.393635,30.15229179,,
881,3.429479,29.53053345,,
882,3.430224,28.77709024,,
883,3.376997,28.03576738,,
884,3.336517,28.17023595,,
885,3.363716,27.60602833,,
886,3.400484,27.48435071,,
887,3.360268,25.72800869,,
888,3.321643,25.51010619,,
889,3.331132,25.63073393,,
890,3.339039,26.0919569,,
891,3.314501,26.07392,,
892,3.272994,25.6440681,,
893,3.327162,25.02638345,,
894,3.353225,24.82293357,,
895,3.315359,25.35889321,,
896,3.263483,25.48510131,,
897,3.27447,25.60691738,,
898,3.317769,24.57572274,,
899,3.275397,23.9508556,,
900,3.22092,23.42915667,,
901,3.242913,24.18640524,,
902,3.285776,24.20337929,,
903,3.257164,23.82354738,,
904,3.191174,24.10800976,,
905,3.202499,22.65934417,,
906,3.249092,22.48802036,,
907,3.237297,21.48794702,,
908,3.17319,22.1348481,,
909,3.168682,22.29162893,,
910,3.2179,21.74155786,,
911,3.217651,20.83887107,,
912,3.165412,20.92360714,,
913,3.148213,20.9057006,,
914,3.192461,21.29845464,,
915,3.189336,20.82409417,,
916,3.137059,21.15311274,,
917,3.105808,21.71947679,,
918,3.148497,21.40402881,,
919,3.164675,21.8539669,,
920,3.111815,22.29142726,,
921,3.084488,21.91948762,,
922,3.123219,21.78165631,,
923,3.149405,21.001275,,
924,3.101623,21.12252369,,
925,3.060516,20.68672036,,
926,3.096703,20.31206595,,
927,3.115046,19.73075167,,
928,3.070216,19.52271381,,
929,3.034328,18.9860175,,
930,3.068483,18.61940405,,
931,3.091729,18.83503083,,
932,3.055321,18.65917298,,
933,3.013127,17.98431417,,
934,3.022613,16.99800488,,
935,3.046556,16.57211036,,
936,3.038899,16.80220262,,
937,2.986907,18.42600786,,
938,2.967855,18.5353556,,
939,3.026412,18.44723298,,
940,3.068924,17.63117524,,
941,3.214468,16.88672512,,
942,3.056982,16.4700031,,
943,3.00161,16.17551583,,
944,3.02685,15.96238262,,
945,3.022526,15.84653036,,
946,2.966902,15.75959833,,
947,2.955809,15.80373631,,
948,2.990431,15.37041,,
949,3,14.28586726,,
950,2.963449,14.22467512,,
951,2.965322,13.08378762,,
952,2.992824,12.69559429,,
953,2.992506,12.89576274,,
954,2.9267,12.8393469,,
955,2.902171,13.53165369,,
956,2.869425,12.40426405,,
957,2.915989,11.72595381,,
958,2.907194,11.31621429,,
959,2.880485,10.68228952,,
960,2.922656,11.04037595,,
961,2.947597,11.41338845,,
962,2.912082,10.30772202,,
963,2.849215,9.836835119,,
964,2.862453,10.04115512,,
965,2.906732,10.3703831,,
966,2.891057,10.75558226,,
967,2.832604,9.860303571,,
968,2.838022,9.169756905,,
969,2.900277,8.88464369,,
970,2.918793,8.926790952,,
971,2.846695,9.15691631,,
972,2.810145,9.638137381,,
973,2.848599,9.300917381,,
974,2.874234,8.497091429,,
975,2.833802,8.186135952,,
976,2.78783,8.024609881,,
977,2.813478,8.276905357,,
978,2.832304,9.520115833,,
979,2.807189,9.557459405,,
980,2.771351,9.351047381,,
981,2.790722,9.455740238,,
982,2.825864,9.417047738,,
983,2.778486,9.464292738,,
984,2.749886,10.24122226,,
985,2.794228,10.95283381,,
986,2.843864,10.57016024,,
987,2.810872,10.29735155,,
988,2.756396,9.597093929,,
989,2.771221,9.970844048,,
990,2.799836,9.961871071,,
991,2.777773,8.815397262,,
992,2.737417,8.531420238,,
993,2.729,8.551741429,,
994,2.759617,8.621502976,,
995,2.772632,8.886327857,,
996,2.736127,8.932787262,,
997,2.746077,8.902686071,,
998,2.77264,8.722742857,,
999,2.795953,8.473161786,,
1000,2.748599,8.727928452,,
