Time,Mass,HRR,Back Surface Temperature
149,0,,394.75
150,0,402.5143693,395.736
151,0,,396.908
152,0,,398.011
153,0,,399.246
154,0,,400.299
155,0,397.7802938,401.341
156,0,,402.51
157,0,,403.502
158,0,,404.441
159,0,,405.557
160,0,404.9270325,406.512
161,0,,407.413
162,0,,408.28
163,0,,409.219
164,0,,410.298
165,0,418.5811518,411.104
166,0,,411.932
167,0,,412.791
168,0,,413.48
169,0,,414.188
170,0,407.5210295,414.877
171,0,,415.105
172,0,,415.007
173,0,,414.668
174,0,,414.488
175,0,411.2581122,414.428
176,0,,414.357
177,0,,414.463
178,0,,414.602
179,0,,414.751
180,0,416.9523134,415.093
181,0,,415.474
182,0,,415.853
183,0,,416.32
184,0,,416.897
185,0,426.6801518,417.485
186,0,,418.06
187,0,,418.699
188,0,,419.334
189,0,,419.935
190,0,432.0383603,420.736
191,0,,421.464
192,0,,422.199
193,0,,422.887
194,0,,423.6
195,0,437.8760849,424.287
196,0,,425.217
197,0,,425.873
198,0,,426.643
199,0,,427.577
200,0,423.0253588,428.273
201,0,,429.085
202,0,,429.881
203,0,,430.634
204,0,,431.543
205,0,429.76192,432.303
206,0,,433.068
207,0,,434.019
208,0,,434.738
209,0,,435.621
210,0,446.0609589,436.524
211,0,,437.355
212,0,,438.161
213,0,,439.062
214,0,,439.877
215,0,423.9945325,440.757
216,0,,441.612
217,0,,442.496
218,0,,443.332
219,0,,444.081
220,0,447.7710933,445.135
221,0,,445.897
222,0,,446.687
223,0,,447.679
224,0,,448.482
225,0,443.8741027,449.315
226,0,,450.197
227,0,,451.081
228,0,,452.003
229,0,,452.847
230,0,444.8348255,453.797
231,0,,454.744
232,0,,455.53
233,0,,456.446
234,0,,457.383
235,0,447.1631934,458.191
236,0,,459.279
237,0,,460.124
238,0,,460.894
239,0,,461.695
240,0,449.8335607,462.667
241,0,,463.449
242,0,,464.385
243,0,,465.278
244,0,,466.077
245,0,475.7188396,467.075
246,0,,467.92
247,0,,468.715
248,0,,469.673
249,0,,470.368
250,0,478.6723128,471.184
251,0,,472.254
252,0,,473.028
253,0,,473.78
254,0,,474.75
255,0,473.5124409,475.449
256,0,,476.496
257,0,,477.213
258,0,,478.01
259,0,,478.879
260,0,502.4076502,479.788
261,0,,480.455
262,0,,481.354
263,0,,482.125
264,0,,482.928
265,0,510.1323384,483.778
266,0,,484.476
267,0,,485.252
268,0,,486.216
269,0,,486.834
270,0,533.9656231,487.632
271,0,,488.396
272,0,,489.256
273,0,,490.123
274,0,,490.917
275,0,521.0019487,491.605
276,0,,492.389
277,0,,493.281
278,0,,493.885
279,0,,494.65
280,0,525.4069359,495.439
281,0,,496.067
282,0,,496.944
283,0,,497.629
284,0,,498.394
285,0,527.5407956,499.168
286,0,,499.971
287,0,,500.796
288,0,,501.533
289,0,,502.2
290,0,532.086811,503.031
291,0,,503.88
292,0,,504.68
293,0,,505.514
294,0,,506.392
295,0,545.4649494,507.167
296,0,,508.059
297,0,,508.864
298,0,,509.685
299,0,,510.494
300,0,548.6135162,511.308
301,0,,512.053
302,0,,512.916
303,0,,513.597
304,0,,514.516
305,0,580.5195961,515.545
306,0,,516.267
307,0,,517.144
308,0,,518.022
309,0,,518.829
310,0,562.1377631,519.514
311,0,,520.269
312,0,,520.983
313,0,,521.693
314,0,,522.324
315,0,576.0921781,523.103
316,0,,523.644
317,0,,524.176
318,0,,525.881
319,0,,527.524
320,0,550.7325592,529.378
321,0,,532.005
322,0,,534.094
323,0,,536.997
324,0,,539.018
325,0,563.8684403,542.369
326,0,,546.004
327,0,,549.733
328,0,,552.911
329,0,,555.957
330,0,571.099813,558.673
331,0,,561.372
332,0,,564.302
333,0,,566.551
334,0,,569.315
335,0,586.6802527,571.351
336,0,,573.291
337,0,,575.518
338,0,,577.228
339,0,,579.032
340,0,563.533726,580.513
341,0,,581.973
342,0,,583.745
343,0,,585.07
344,0,,586.387
345,0,571.4630396,587.944
346,0,,589.016
347,0,,590.234
348,0,,591.35
349,0,,592.478
350,0,555.3228475,593.586
351,0,,594.669
352,0,,595.601
353,0,,596.701
354,0,,597.661
355,0,598.8165078,598.844
356,0,,599.961
357,0,,600.784
358,0,,602.044
359,0,,603.154
360,0,582.2655179,603.998
361,0,,605.067
362,0,,606.239
363,0,,607.186
364,0,,608.574
365,0,597.3901075,611.338
366,0,,613.872
367,0,,616.478
368,0,,619.085
369,0,,621.28
370,0,596.1041132,623.35
371,0,,625.683
372,0,,627.712
373,0,,629.634
374,0,,632.059
375,0,600.3538926,634.395
376,0,,636.719
377,0,,639.758
378,0,,642.515
379,0,,645.585
380,0,626.9796704,648.883
381,0,,652.636
382,0,,657.759
383,0,,662.97
384,0,,670.833
385,0,604.1213926,680.958
386,0,,688.516
387,0,,695.742
388,0,,703.05
389,0,,710.471
390,0,594.7766634,718.068
391,0,,728.893
392,0,,748.253
393,0,,773.046
394,0,,797.304
395,0,596.7272679,819.203
396,0,,841.143
397,0,,856.283
398,0,,868.509
399,0,,880.437
400,0,603.687723,889.406
401,0,,897.277
402,0,,905.557
403,0,,911.986
404,0,,917.808
405,0,624.3069441,923.454
406,0,,927.309
407,0,,930.602
408,0,,935.356
409,0,,939.01
410,0,620.1268589,942.81
411,0,,947.443
412,0,,951.533
413,0,,955.488
414,0,,962.268
415,0,616.1862073,967.218
416,0,,960.096
417,0,,942.52
418,0,,917.67
419,0,,896.592
420,0,596.0131444,876.541
421,0,,855.7
422,0,,839.658
423,0,,826.177
424,0,,814.032
425,0,590.7843031,801.463
426,0,,791.954
427,0,,783.626
428,0,,774.754
429,0,,767.932
430,0,567.210402,761.578
431,0,,755.858
432,0,,749.855
433,0,,745.106
434,0,,740.742
435,0,540.6679977,736.319
436,0,,731.318
437,0,,726.909
438,0,,722.589
439,0,,718.04
440,0,497.3186184,714.605
441,0,,711.001
442,0,,707.252
443,0,,704.579
444,0,,701.756
445,0,449.7018641,698.936
446,0,,696.432
447,0,,694.157
448,0,,684.676
449,0,,657.081
450,0,376.6823344,638.373
451,0,,619.792
452,0,,589.987
453,0,,572.364
454,0,,555.637
455,0,336.7621206,538.587
456,0,,527.95
457,0,,517.504
458,0,,506.445
459,0,,496.05
460,0,288.4713252,488.25
461,0,,481.188
462,0,,474.685
463,0,,467.621
464,0,,461.93
465,0,239.8504432,456.387
466,0,,450.912
467,0,,445.01
468,0,,440.205
469,0,,435.591
470,0,206.7613195,430.503
471,0,,426.358
472,0,,421.659
473,0,,417.755
474,0,,414.027
475,0,163.9161111,410.375
476,0,,406.312
477,0,,403.015
478,0,,399.761
479,0,,396.139
480,0,127.0389053,393.168
481,0,,390.236
482,0,,387.451
483,0,,384.312
484,0,,381.783
485,0,71.53599054,379.353
486,0,,376.64
487,0,,374.404
488,0,,372.259
489,0,,369.798
490,0,34.18777429,367.823
491,0,,365.861
492,0,,363.666
493,0,,361.866
494,0,,360.078
495,0,16.75118978,358.109
496,0,,356.413
497,0,,354.783
498,0,,353.244
499,0,,351.464
500,0,13.38533898,350.04
