Time (s),m (g),T Back (K),T Top (K)
912,37.700442,584.909,1021.26
913,37.648368,585.008,1021.32
914,37.596348,585.106,1021.37
915,37.544364,585.204,1021.43
916,37.492434,585.303,1021.48
917,37.440558,585.401,1021.54
918,37.388718,585.498,1021.59
919,37.33695,585.596,1021.65
920,37.285218,585.694,1021.7
921,37.23354,585.791,1021.76
922,37.181916,585.889,1021.81
923,37.130346,585.986,1021.87
924,37.078812,586.083,1021.92
925,37.02735,586.18,1021.97
926,36.975924,586.277,1022.03
927,36.924552,586.374,1022.08
928,36.873234,586.47,1022.14
929,36.821952,586.567,1022.19
930,36.770742,586.664,1022.24
931,36.719568,586.76,1022.3
932,36.668448,586.856,1022.35
933,36.617382,586.953,1022.4
934,36.56637,587.049,1022.46
935,36.515412,587.145,1022.51
936,36.46449,587.241,1022.56
937,36.41364,587.337,1022.62
938,36.362826,587.433,1022.67
939,36.312066,587.528,1022.72
940,36.26136,587.624,1022.77
941,36.210708,587.72,1022.83
942,36.160092,587.816,1022.88
943,36.109548,587.911,1022.93
944,36.05904,588.007,1022.98
945,36.008586,588.102,1023.04
946,35.958204,588.198,1023.09
947,35.90784,588.293,1023.14
948,35.857548,588.389,1023.19
949,35.80731,588.484,1023.24
950,35.757126,588.579,1023.3
951,35.706978,588.675,1023.35
952,35.656884,588.77,1023.4
953,35.606862,588.865,1023.45
954,35.556876,588.961,1023.5
955,35.506944,589.056,1023.55
956,35.457048,589.151,1023.6
957,35.407224,589.246,1023.65
958,35.357454,589.342,1023.71
959,35.30772,589.437,1023.76
960,35.258058,589.532,1023.81
961,35.208432,589.627,1023.86
962,35.15886,589.723,1023.91
963,35.109342,589.818,1023.96
964,35.059878,589.913,1024.01
965,35.010468,590.009,1024.06
966,34.961112,590.104,1024.11
967,34.911792,590.2,1024.16
968,34.862544,590.295,1024.21
969,34.813332,590.39,1024.26
970,34.764174,590.486,1024.31
971,34.715088,590.581,1024.36
972,34.666038,590.677,1024.41
973,34.617042,590.773,1024.46
974,34.5681,590.868,1024.51
975,34.519212,590.964,1024.56
976,34.47036,591.06,1024.6
977,34.42158,591.156,1024.65
978,34.372854,591.252,1024.7
979,34.324164,591.347,1024.75
980,34.275528,591.443,1024.8
981,34.226964,591.54,1024.85
982,34.178436,591.636,1024.9
983,34.129962,591.732,1024.95
984,34.081542,591.828,1025
985,34.033176,591.925,1025.04
986,33.984864,592.021,1025.09
987,33.936606,592.118,1025.14
988,33.888384,592.214,1025.19
989,33.840234,592.311,1025.24
990,33.79212,592.408,1025.28
991,33.744078,592.504,1025.33
992,33.696072,592.601,1025.38
993,33.64812,592.699,1025.43
994,33.60024,592.796,1025.48
995,33.552396,592.893,1025.52
996,33.504606,592.99,1025.57
997,33.45687,593.088,1025.62
998,33.40917,593.185,1025.66
999,33.361542,593.283,1025.71
1000,33.313968,593.381,1025.76
1001,33.266448,593.479,1025.81
1002,33.218964,593.577,1025.85
1003,33.171552,593.675,1025.9
1004,33.124176,593.773,1025.95
1005,33.076854,593.872,1025.99
1006,33.029604,593.97,1026.04
1007,32.98239,594.069,1026.09
1008,32.93523,594.168,1026.13
1009,32.888124,594.267,1026.18
1010,32.841072,594.366,1026.23
1011,32.794074,594.465,1026.27
1012,32.747112,594.564,1026.32
1013,32.700222,594.664,1026.36
1014,32.653386,594.763,1026.41
1015,32.606586,594.863,1026.46
1016,32.559858,594.963,1026.5
1017,32.513166,595.063,1026.55
1018,32.466528,595.164,1026.59
1019,32.419962,595.264,1026.64
1020,32.373432,595.364,1026.68
1021,32.326956,595.465,1026.73
1022,32.280534,595.566,1026.77
1023,32.234166,595.667,1026.82
1024,32.187852,595.768,1026.86
1025,32.141574,595.87,1026.91
1026,32.095368,595.971,1026.96
1027,32.049216,596.073,1027
1028,32.0031,596.175,1027.04
1029,31.957056,596.277,1027.09
1030,31.911048,596.379,1027.13
1031,31.865112,596.482,1027.18
1032,31.819212,596.584,1027.22
1033,31.773366,596.687,1027.27
1034,31.727574,596.79,1027.31
1035,31.681836,596.893,1027.36
1036,31.636152,596.996,1027.4
1037,31.590522,597.1,1027.44
1038,31.544946,597.204,1027.49
1039,31.499406,597.308,1027.53
1040,31.453938,597.412,1027.58
1041,31.408524,597.516,1027.62
1042,31.363146,597.621,1027.66
1043,31.317822,597.725,1027.71
1044,31.27257,597.83,1027.75
1045,31.227354,597.935,1027.8
1046,31.182192,598.041,1027.84
1047,31.137084,598.146,1027.88
1048,31.09203,598.252,1027.93
1049,31.04703,598.358,1027.97
1050,31.002084,598.464,1028.01
1051,30.957192,598.571,1028.06
1052,30.912354,598.677,1028.1
1053,30.867552,598.784,1028.14
1054,30.822822,598.891,1028.18
1055,30.778128,598.999,1028.23
1056,30.733506,599.106,1028.27
1057,30.68892,599.214,1028.31
1058,30.644388,599.322,1028.36
1059,30.59991,599.43,1028.4
1060,30.555486,599.539,1028.44
1061,30.511116,599.648,1028.48
1062,30.4668,599.757,1028.53
1063,30.422538,599.866,1028.57
1064,30.37833,599.975,1028.61
1065,30.334176,600.085,1028.65
1066,30.290058,600.195,1028.69
1067,30.246012,600.305,1028.74
1068,30.202002,600.416,1028.78
1069,30.158064,600.526,1028.82
1070,30.114162,600.637,1028.86
1071,30.070314,600.749,1028.9
1072,30.02652,600.86,1028.95
1073,29.98278,600.972,1028.99
1074,29.939094,601.084,1029.03
1075,29.895462,601.196,1029.07
1076,29.851884,601.309,1029.11
1077,29.80836,601.422,1029.15
1078,29.76489,601.535,1029.19
1079,29.721456,601.648,1029.24
1080,29.678094,601.762,1029.28
1081,29.634768,601.876,1029.32
1082,29.591496,601.99,1029.36
1083,29.548296,602.104,1029.4
1084,29.505132,602.219,1029.44
1085,29.462022,602.334,1029.48
1086,29.418966,602.45,1029.52
1087,29.375964,602.565,1029.56
1088,29.333016,602.681,1029.6
1089,29.290122,602.797,1029.64
1090,29.247282,602.914,1029.69
1091,29.204478,603.031,1029.73
1092,29.161746,603.148,1029.77
1093,29.119068,603.265,1029.81
1094,29.076426,603.383,1029.85
1095,29.033838,603.501,1029.89
1096,28.991322,603.62,1029.93
1097,28.948842,603.738,1029.97
1098,28.906416,603.857,1030.01
1099,28.864044,603.977,1030.05
1100,28.821726,604.096,1030.09
1101,28.779462,604.216,1030.13
1102,28.737252,604.337,1030.17
1103,28.695096,604.457,1030.21
1104,28.652994,604.578,1030.25
1105,28.610946,604.699,1030.29
1106,28.568934,604.821,1030.33
1107,28.526994,604.943,1030.37
1108,28.48509,605.065,1030.41
1109,28.443258,605.188,1030.45
1110,28.401462,605.311,1030.48
1111,28.359738,605.434,1030.52
1112,28.31805,605.558,1030.56
1113,28.276416,605.682,1030.6
1114,28.234836,605.806,1030.64
1115,28.19331,605.931,1030.68
1116,28.151838,606.056,1030.72
1117,28.11042,606.182,1030.76
1118,28.069056,606.307,1030.8
1119,28.027746,606.434,1030.84
1120,27.98649,606.56,1030.88
1121,27.945288,606.687,1030.92
1122,27.904122,606.815,1030.95
1123,27.863028,606.942,1030.99
1124,27.821988,607.07,1031.03
1125,27.780984,607.199,1031.07
1126,27.740052,607.328,1031.11
1127,27.699156,607.457,1031.15
1128,27.658332,607.586,1031.19
1129,27.617544,607.716,1031.22
1130,27.57681,607.847,1031.26
1131,27.536148,607.978,1031.3
1132,27.495522,608.109,1031.34
1133,27.45495,608.241,1031.38
1134,27.414432,608.373,1031.42
1135,27.373986,608.505,1031.45
1136,27.333576,608.638,1031.49
1137,27.29322,608.771,1031.53
1138,27.252918,608.905,1031.57
1139,27.21267,609.039,1031.61
1140,27.172476,609.174,1031.64
1141,27.132336,609.309,1031.68
1142,27.09225,609.444,1031.72
1143,27.052218,609.58,1031.76
1144,27.01224,609.716,1031.79
1145,26.972316,609.853,1031.83
1146,26.932446,609.99,1031.87
1147,26.89263,610.128,1031.91
1148,26.85285,610.266,1031.94
1149,26.813142,610.404,1031.98
1150,26.773488,610.543,1032.02
1151,26.733888,610.683,1032.06
1152,26.694342,610.823,1032.09
1153,26.65485,610.963,1032.13
1154,26.615412,611.104,1032.17
1155,26.57601,611.246,1032.21
1156,26.53668,611.387,1032.24
1157,26.497404,611.53,1032.28
1158,26.458182,611.672,1032.32
1159,26.419014,611.816,1032.35
1160,26.3799,611.96,1032.39
1161,26.34084,612.104,1032.43
1162,26.301834,612.249,1032.47
1163,26.262882,612.394,1032.5
1164,26.223984,612.54,1032.54
1165,26.18514,612.686,1032.58
1166,26.14635,612.833,1032.61
1167,26.107614,612.98,1032.65
1168,26.068932,613.128,1032.69
1169,26.030304,613.277,1032.72
1170,25.991748,613.426,1032.76
1171,25.953228,613.575,1032.8
1172,25.914762,613.725,1032.83
1173,25.876368,613.876,1032.87
1174,25.83801,614.027,1032.91
1175,25.799706,614.179,1032.94
1176,25.761474,614.331,1032.98
1177,25.723296,614.484,1033.01
1178,25.685154,614.637,1033.05
1179,25.647084,614.791,1033.09
1180,25.609068,614.946,1033.12
1181,25.571106,615.101,1033.16
1182,25.533198,615.257,1033.2
1183,25.495344,615.413,1033.23
1184,25.457544,615.57,1033.27
1185,25.419798,615.727,1033.3
1186,25.382124,615.886,1033.34
1187,25.344486,616.044,1033.38
1188,25.30692,616.204,1033.41
1189,25.26939,616.364,1033.45
1190,25.231932,616.524,1033.48
1191,25.194528,616.686,1033.52
1192,25.157178,616.847,1033.56
1193,25.119882,617.01,1033.59
1194,25.08264,617.173,1033.63
1195,25.04547,617.337,1033.66
1196,25.008336,617.501,1033.7
1197,24.971274,617.667,1033.73
1198,24.934266,617.832,1033.77
1199,24.897312,617.999,1033.81
1200,24.860412,618.166,1033.84
1201,24.823566,618.334,1033.88
1202,24.786792,618.503,1033.91
1203,24.750054,618.672,1033.95
1204,24.713388,618.842,1033.98
1205,24.676776,619.012,1034.02
1206,24.640218,619.184,1034.05
1207,24.603732,619.356,1034.09
1208,24.567282,619.529,1034.12
1209,24.530904,619.702,1034.16
1210,24.49458,619.877,1034.2
1211,24.45831,620.052,1034.23
1212,24.422112,620.228,1034.27
1213,24.38595,620.404,1034.3
1214,24.34986,620.582,1034.34
1215,24.313824,620.76,1034.37
1216,24.27786,620.939,1034.41
1217,24.241932,621.118,1034.44
1218,24.206076,621.299,1034.48
1219,24.170274,621.48,1034.51
1220,24.134526,621.662,1034.55
1221,24.09885,621.845,1034.58
1222,24.063228,622.029,1034.62
1223,24.02766,622.214,1034.65
1224,23.992164,622.399,1034.69
1225,23.956704,622.585,1034.72
1226,23.921316,622.773,1034.76
1227,23.886,622.961,1034.79
1228,23.85072,623.149,1034.83
1229,23.81553,623.339,1034.86
1230,23.780376,623.53,1034.9
1231,23.745294,623.721,1034.93
1232,23.710266,623.914,1034.97
1233,23.675292,624.107,1035
1234,23.64039,624.302,1035.04
1235,23.605542,624.497,1035.07
1236,23.570748,624.693,1035.1
1237,23.536026,624.89,1035.14
1238,23.501358,625.088,1035.17
1239,23.466762,625.287,1035.21
1240,23.43222,625.487,1035.24
1241,23.397732,625.688,1035.28
1242,23.363316,625.89,1035.31
1243,23.328972,626.093,1035.35
1244,23.294664,626.297,1035.38
1245,23.260428,626.502,1035.42
1246,23.226264,626.708,1035.45
1247,23.192154,626.915,1035.49
1248,23.158116,627.123,1035.52
1249,23.124132,627.332,1035.55
1250,23.090202,627.542,1035.59
1251,23.056344,627.754,1035.62
1252,23.022558,627.966,1035.66
1253,22.988826,628.18,1035.69
1254,22.955166,628.394,1035.73
1255,22.92156,628.61,1035.76
1256,22.888008,628.827,1035.8
1257,22.854546,629.045,1035.83
1258,22.82112,629.264,1035.86
1259,22.787784,629.485,1035.9
1260,22.754502,629.706,1035.93
1261,22.721274,629.929,1035.97
1262,22.688136,630.153,1036
1263,22.655034,630.378,1036.04
1264,22.622022,630.605,1036.07
1265,22.589064,630.833,1036.1
1266,22.556178,631.062,1036.14
1267,22.523346,631.292,1036.17
1268,22.490586,631.523,1036.21
1269,22.457898,631.756,1036.24
1270,22.425264,631.99,1036.28
1271,22.39272,632.226,1036.31
1272,22.360212,632.462,1036.35
1273,22.327794,632.7,1036.38
1274,22.295448,632.94,1036.41
1275,22.263156,633.181,1036.45
1276,22.230936,633.423,1036.48
1277,22.19877,633.667,1036.52
1278,22.166694,633.912,1036.55
1279,22.134672,634.159,1036.59
1280,22.102722,634.407,1036.62
1281,22.070844,634.656,1036.65
1282,22.039038,634.907,1036.69
1283,22.007304,635.16,1036.72
1284,21.975642,635.414,1036.76
1285,21.944034,635.669,1036.79
1286,21.912516,635.926,1036.83
1287,21.881052,636.185,1036.86
1288,21.84966,636.445,1036.89
1289,21.818358,636.707,1036.93
1290,21.78711,636.971,1036.96
1291,21.755934,637.236,1037
1292,21.72483,637.503,1037.03
1293,21.693816,637.771,1037.07
1294,21.662856,638.042,1037.1
1295,21.631968,638.314,1037.13
1296,21.60117,638.587,1037.17
1297,21.570426,638.863,1037.2
1298,21.539772,639.14,1037.24
1299,21.50919,639.419,1037.27
1300,21.47868,639.7,1037.31
1301,21.448242,639.983,1037.34
1302,21.417876,640.268,1037.38
1303,21.387582,640.554,1037.41
1304,21.357378,640.843,1037.44
1305,21.327246,641.133,1037.48
1306,21.297186,641.426,1037.51
1307,21.267216,641.72,1037.55
1308,21.2373,642.016,1037.58
1309,21.207474,642.315,1037.62
1310,21.177738,642.615,1037.65
1311,21.148056,642.918,1037.69
1312,21.118482,643.222,1037.72
1313,21.088962,643.529,1037.76
1314,21.059532,643.838,1037.79
1315,21.030174,644.149,1037.82
1316,21.000906,644.462,1037.86
1317,20.97171,644.778,1037.89
1318,20.942604,645.096,1037.93
1319,20.913588,645.416,1037.96
1320,20.884626,645.738,1038
1321,20.855772,646.063,1038.03
1322,20.82699,646.39,1038.07
1323,20.798298,646.72,1038.1
1324,20.769678,647.052,1038.14
1325,20.741148,647.387,1038.17
1326,20.712708,647.724,1038.21
1327,20.68434,648.063,1038.24
1328,20.656062,648.405,1038.28
1329,20.627874,648.75,1038.31
1330,20.599776,649.097,1038.35
1331,20.571768,649.447,1038.38
1332,20.543832,649.8,1038.42
1333,20.515986,650.156,1038.45
1334,20.488248,650.514,1038.49
1335,20.460582,650.875,1038.52
1336,20.433006,651.239,1038.56
1337,20.40552,651.606,1038.59
1338,20.378124,651.975,1038.63
1339,20.350818,652.348,1038.67
1340,20.32362,652.724,1038.7
1341,20.296494,653.102,1038.74
1342,20.269476,653.484,1038.77
1343,20.242548,653.869,1038.81
1344,20.215692,654.257,1038.84
1345,20.188962,654.648,1038.88
1346,20.162304,655.043,1038.91
1347,20.135754,655.44,1038.95
1348,20.109294,655.841,1038.99
1349,20.082942,656.246,1039.02
1350,20.05668,656.654,1039.06
1351,20.030508,657.065,1039.09
1352,20.004444,657.48,1039.13
1353,19.97847,657.898,1039.17
1354,19.952604,658.32,1039.2
1355,19.926828,658.746,1039.24
1356,19.90116,659.175,1039.27
1357,19.8756,659.608,1039.31
1358,19.850148,660.045,1039.35
1359,19.824786,660.485,1039.38
1360,19.799532,660.93,1039.42
1361,19.774386,661.378,1039.46
1362,19.74933,661.831,1039.49
1363,19.7244,662.287,1039.53
1364,19.69956,662.748,1039.57
1365,19.674828,663.212,1039.6
1366,19.650222,663.681,1039.64
1367,19.625706,664.154,1039.68
1368,19.601316,664.632,1039.71
1369,19.577016,665.113,1039.75
1370,19.552842,665.6,1039.79
1371,19.528776,666.09,1039.82
1372,19.504818,666.586,1039.86
1373,19.480986,667.085,1039.9
1374,19.457262,667.59,1039.94
1375,19.433646,668.099,1039.97
1376,19.410156,668.613,1040.01
1377,19.386774,669.132,1040.05
1378,19.363518,669.655,1040.09
1379,19.34037,670.184,1040.13
1380,19.31733,670.717,1040.16
1381,19.294434,671.255,1040.2
1382,19.271646,671.799,1040.24
1383,19.248984,672.348,1040.28
1384,19.22643,672.902,1040.32
1385,19.20402,673.461,1040.35
1386,19.181718,674.025,1040.39
1387,19.159542,674.595,1040.43
1388,19.137492,675.17,1040.47
1389,19.115568,675.751,1040.51
1390,19.09377,676.337,1040.55
1391,19.072098,676.929,1040.59
1392,19.050552,677.527,1040.62
1393,19.029132,678.13,1040.66
1394,19.007856,678.739,1040.7
1395,18.986688,679.353,1040.74
1396,18.965664,679.974,1040.78
1397,18.944766,680.6,1040.82
1398,18.924012,681.232,1040.86
1399,18.903384,681.871,1040.9
1400,18.882882,682.515,1040.94
1401,18.862506,683.165,1040.98
1402,18.842292,683.821,1041.02
1403,18.822186,684.483,1041.06
1404,18.802224,685.151,1041.1
1405,18.782406,685.826,1041.14
1406,18.762714,686.506,1041.18
1407,18.743148,687.193,1041.22
1408,18.723744,687.886,1041.26
1409,18.704448,688.585,1041.31
1410,18.685314,689.289,1041.35
1411,18.666306,690.001,1041.39
1412,18.647442,690.718,1041.43
1413,18.628704,691.441,1041.47
1414,18.61011,692.17,1041.51
1415,18.59166,692.906,1041.55
1416,18.573336,693.647,1041.6
1417,18.555156,694.394,1041.64
1418,18.537102,695.147,1041.68
1419,18.51921,695.906,1041.72
1420,18.501426,696.671,1041.76
1421,18.483786,697.441,1041.81
1422,18.46629,698.217,1041.85
1423,18.44892,698.998,1041.89
1424,18.431694,699.784,1041.94
1425,18.414594,700.576,1041.98
1426,18.39762,701.373,1042.02
1427,18.38079,702.175,1042.07
1428,18.364086,702.981,1042.11
1429,18.347508,703.793,1042.15
1430,18.331056,704.608,1042.2
1431,18.31473,705.428,1042.24
1432,18.29853,706.252,1042.28
1433,18.282438,707.08,1042.33
1434,18.26649,707.912,1042.37
1435,18.25065,708.746,1042.42
1436,18.234918,709.585,1042.46
1437,18.219312,710.426,1042.51
1438,18.203814,711.269,1042.55
1439,18.188442,712.115,1042.6
1440,18.17316,712.963,1042.64
1441,18.157986,713.813,1042.69
1442,18.14292,714.665,1042.73
1443,18.127944,715.518,1042.78
1444,18.113076,716.371,1042.82
1445,18.09828,717.226,1042.87
1446,18.083592,718.08,1042.92
1447,18.068994,718.935,1042.96
1448,18.054468,719.789,1043.01
1449,18.040032,720.642,1043.06
1450,18.025686,721.495,1043.1
1451,18.011394,722.346,1043.15
1452,17.9971776,723.195,1043.19
1453,17.9830314,724.043,1043.24
1454,17.9689482,724.888,1043.29
1455,17.9549262,725.73,1043.34
1456,17.94096,726.57,1043.38
1457,17.9270478,727.406,1043.43
1458,17.9131878,728.239,1043.48
1459,17.8993728,729.068,1043.52
1460,17.8856028,729.893,1043.57
1461,17.8718724,730.714,1043.62
1462,17.858178,731.53,1043.67
1463,17.8445196,732.342,1043.71
1464,17.8308918,733.148,1043.76
1465,17.817291,733.95,1043.81
1466,17.8037172,734.746,1043.86
1467,17.790165,735.536,1043.9
1468,17.7766308,736.321,1043.95
1469,17.7631164,737.1,1044
1470,17.7496146,737.874,1044.05
1471,17.7361272,738.641,1044.1
1472,17.7226488,739.402,1044.14
1473,17.7091776,740.157,1044.19
1474,17.6957136,740.906,1044.24
1475,17.682255,741.649,1044.29
1476,17.6687982,742.385,1044.33
1477,17.6553414,743.115,1044.38
1478,17.6418864,743.839,1044.43
1479,17.6284278,744.556,1044.48
1480,17.6149674,745.268,1044.53
1481,17.6015016,745.973,1044.57
1482,17.5880322,746.672,1044.62
1483,17.5745574,747.365,1044.67
1484,17.5610754,748.051,1044.71
1485,17.5475844,748.732,1044.76
1486,17.534088,749.407,1044.81
1487,17.5205808,750.076,1044.86
1488,17.5070664,750.739,1044.9
1489,17.4935412,751.396,1044.95
1490,17.480007,752.048,1045
1491,17.4664638,752.695,1045.04
1492,17.452908,753.335,1045.09
1493,17.439345,753.971,1045.14
1494,17.4257694,754.601,1045.18
1495,17.4121848,755.226,1045.23
1496,17.3985894,755.846,1045.27
1497,17.3849832,756.461,1045.32
1498,17.3713662,757.071,1045.37
1499,17.3577402,757.676,1045.41
1500,17.3441034,758.276,1045.46
1501,17.3304576,758.871,1045.5
1502,17.3168028,759.462,1045.55
1503,17.3031372,760.049,1045.59
1504,17.2894626,760.631,1045.64
1505,17.275779,761.208,1045.68
1506,17.2620864,761.781,1045.72
1507,17.2483866,762.35,1045.77
1508,17.2346778,762.915,1045.81
1509,17.22096,763.476,1045.86
1510,17.207235,764.033,1045.9
1511,17.1935028,764.585,1045.94
1512,17.1797634,765.134,1045.99
1513,17.1660186,765.679,1046.03
1514,17.1522648,766.22,1046.07
1515,17.1385056,766.757,1046.11
1516,17.124741,767.291,1046.16
1517,17.110971,767.82,1046.2
1518,17.0971938,768.347,1046.24
1519,17.083413,768.869,1046.28
1520,17.0696268,769.388,1046.32
1521,17.0558352,769.904,1046.36
1522,17.0420418,770.416,1046.41
1523,17.028243,770.925,1046.45
1524,17.0144388,771.431,1046.49
1525,17.0006346,771.933,1046.53
1526,16.986825,772.432,1046.57
1527,16.9730136,772.928,1046.61
1528,16.9591986,773.42,1046.65
1529,16.9453818,773.91,1046.69
1530,16.9315632,774.396,1046.73
1531,16.9177428,774.879,1046.77
1532,16.9039206,775.359,1046.81
1533,16.8900984,775.836,1046.84
1534,16.8762744,776.31,1046.88
1535,16.8624486,776.782,1046.92
1536,16.8486246,777.25,1046.96
1537,16.8347988,777.715,1047
1538,16.8209748,778.178,1047.04
1539,16.807149,778.637,1047.07
1540,16.7933268,779.094,1047.11
1541,16.7795028,779.549,1047.15
1542,16.7656806,780,1047.19
1543,16.7518602,780.449,1047.22
1544,16.7380416,780.895,1047.26
1545,16.7242248,781.338,1047.3
1546,16.7104098,781.779,1047.33
1547,16.6965966,782.217,1047.37
1548,16.682787,782.653,1047.41
1549,16.6689792,783.086,1047.44
1550,16.655175,783.516,1047.48
1551,16.6413744,783.945,1047.51
1552,16.6275774,784.37,1047.55
1553,16.613784,784.793,1047.58
1554,16.5999942,785.214,1047.62
1555,16.586208,785.633,1047.65
1556,16.5724272,786.049,1047.69
1557,16.55865,786.462,1047.72
1558,16.5448782,786.874,1047.76
1559,16.5311118,787.283,1047.79
1560,16.517349,787.69,1047.83
1561,16.5035934,788.094,1047.86
1562,16.4898414,788.497,1047.89
1563,16.4760966,788.897,1047.93
1564,16.4623572,789.295,1047.96
1565,16.448625,789.691,1047.99
1566,16.4348982,790.085,1048.03
1567,16.4211786,790.476,1048.06
1568,16.4074662,790.866,1048.09
1569,16.3937592,791.254,1048.13
1570,16.3800612,791.639,1048.16
1571,16.3663686,792.023,1048.19
1572,16.352685,792.404,1048.22
1573,16.3390086,792.783,1048.26
1574,16.3253394,793.161,1048.29
1575,16.3116792,793.537,1048.32
1576,16.2980262,793.91,1048.35
1577,16.2843822,794.282,1048.38
1578,16.2707472,794.652,1048.41
1579,16.2571194,795.02,1048.45
1580,16.2435024,795.386,1048.48
1581,16.2298926,795.751,1048.51
1582,16.2162936,796.113,1048.54
1583,16.2027036,796.474,1048.57
1584,16.1891226,796.833,1048.6
1585,16.1755506,797.19,1048.63
1586,16.1619894,797.546,1048.66
1587,16.148439,797.9,1048.69
1588,16.1348976,798.252,1048.72
1589,16.121367,798.602,1048.75
1590,16.1078472,798.951,1048.78
1591,16.0943364,799.299,1048.81
1592,16.0808382,799.644,1048.84
1593,16.067349,799.988,1048.87
1594,16.0538724,800.331,1048.9
1595,16.0404066,800.671,1048.93
1596,16.0269516,801.011,1048.96
1597,16.0135074,801.349,1048.99
1598,16.0000758,801.685,1049.02
1599,15.9866568,802.02,1049.04
1600,15.9732486,802.353,1049.07
1601,15.9598512,802.685,1049.1
1602,15.9464682,803.015,1049.13
1603,15.933096,803.344,1049.16
1604,15.9197364,803.672,1049.19
1605,15.9063876,803.998,1049.22
1606,15.8930532,804.323,1049.24
1607,15.8797314,804.646,1049.27
1608,15.8664222,804.968,1049.3
1609,15.8531256,805.289,1049.33
1610,15.8398434,805.608,1049.35
1611,15.826572,805.926,1049.38
1612,15.813315,806.243,1049.41
1613,15.8000724,806.558,1049.44
1614,15.7868424,806.872,1049.46
1615,15.773625,807.185,1049.49
1616,15.7604238,807.497,1049.52
1617,15.7472334,807.807,1049.54
1618,15.7340592,808.117,1049.57
1619,15.7208976,808.425,1049.6
1620,15.7077522,808.731,1049.62
1621,15.6946194,809.037,1049.65
1622,15.681501,809.342,1049.68
1623,15.668397,809.645,1049.7
1624,15.6553074,809.947,1049.73
1625,15.6422322,810.248,1049.76
1626,15.6291714,810.548,1049.78
1627,15.6161268,810.847,1049.81
1628,15.6030966,811.145,1049.83
1629,15.5900808,811.442,1049.86
1630,15.5770812,811.738,1049.89
1631,15.5640942,812.032,1049.91
1632,15.5511252,812.326,1049.94
1633,15.5381706,812.618,1049.96
1634,15.5252304,812.91,1049.99
1635,15.5123064,813.201,1050.01
1636,15.4993986,813.49,1050.04
1637,15.4865052,813.779,1050.06
1638,15.473628,814.066,1050.09
1639,15.460767,814.353,1050.11
1640,15.4479222,814.639,1050.14
1641,15.4350936,814.924,1050.16
1642,15.4222794,815.208,1050.19
1643,15.4094814,815.491,1050.21
1644,15.3967014,815.773,1050.24
1645,15.3839358,816.054,1050.26
1646,15.3711882,816.334,1050.29
1647,15.358455,816.614,1050.31
1648,15.3457398,816.892,1050.33
1649,15.3330408,817.17,1050.36
1650,15.320358,817.447,1050.38
1651,15.3076914,817.723,1050.41
1652,15.2950428,817.999,1050.43
1653,15.2824104,818.273,1050.45
1654,15.2697942,818.547,1050.48
1655,15.257196,818.82,1050.5
1656,15.244614,819.092,1050.53
1657,15.2320482,819.363,1050.55
1658,15.2195004,819.634,1050.57
1659,15.2069706,819.904,1050.6
1660,15.194457,820.173,1050.62
1661,15.1819596,820.441,1050.64
1662,15.169482,820.709,1050.67
1663,15.1570206,820.976,1050.69
1664,15.1445754,821.242,1050.71
1665,15.1321482,821.507,1050.74
1666,15.119739,821.772,1050.76
1667,15.1073478,822.037,1050.78
1668,15.0949746,822.3,1050.81
1669,15.0826176,822.563,1050.83
1670,15.0702786,822.825,1050.85
1671,15.0579576,823.087,1050.87
1672,15.0456546,823.348,1050.9
1673,15.0333696,823.608,1050.92
1674,15.0211026,823.868,1050.94
1675,15.0088518,824.127,1050.96
1676,14.9966208,824.385,1050.99
1677,14.9844078,824.643,1051.01
1678,14.9722128,824.9,1051.03
1679,14.960034,825.157,1051.05
1680,14.947875,825.413,1051.07
1681,14.935734,825.669,1051.1
1682,14.923611,825.924,1051.12
1683,14.9115078,826.178,1051.14
1684,14.8994208,826.432,1051.16
1685,14.8873536,826.686,1051.18
1686,14.8753044,826.939,1051.21
1687,14.8632732,827.191,1051.23
1688,14.85126,827.443,1051.25
1689,14.8392648,827.694,1051.27
1690,14.8272894,827.945,1051.29
1691,14.815332,828.195,1051.31
1692,14.8033944,828.445,1051.34
1693,14.791473,828.695,1051.36
1694,14.7795732,828.943,1051.38
1695,14.7676896,829.192,1051.4
1696,14.7558258,829.44,1051.42
1697,14.74398,829.687,1051.44
1698,14.732154,829.934,1051.46
1699,14.720346,830.181,1051.49
1700,14.7085578,830.427,1051.51
1701,14.6967876,830.673,1051.53
1702,14.6850354,830.918,1051.55
1703,14.673303,831.163,1051.57
1704,14.6615886,831.408,1051.59
1705,14.649894,831.652,1051.61
1706,14.6382192,831.896,1051.63
1707,14.6265624,832.139,1051.65
1708,14.6149254,832.382,1051.67
1709,14.6033064,832.624,1051.69
1710,14.5917072,832.867,1051.71
1711,14.580126,833.108,1051.74
1712,14.5685646,833.35,1051.76
1713,14.557023,833.591,1051.78
1714,14.5454994,833.832,1051.8
1715,14.5339956,834.072,1051.82
1716,14.5225098,834.312,1051.84
1717,14.5110438,834.552,1051.86
1718,14.4995976,834.791,1051.88
1719,14.4881694,835.03,1051.9
1720,14.4767628,835.269,1051.92
1721,14.4653742,835.507,1051.94
1722,14.4540036,835.745,1051.96
1723,14.4426528,835.983,1051.98
1724,14.4313218,836.22,1052
1725,14.4200106,836.458,1052.02
1726,14.4087174,836.694,1052.04
