Time (s),m (g),T Back (K),T Top (K)
1809,69.938568,522.593,608.492
1810,69.913152,522.625,608.518
1811,69.887718,522.657,608.545
1812,69.86232,522.689,608.571
1813,69.836904,522.721,608.598
1814,69.811506,522.753,608.624
1815,69.786108,522.785,608.651
1816,69.760728,522.817,608.677
1817,69.735348,522.849,608.704
1818,69.709968,522.881,608.73
1819,69.684588,522.913,608.757
1820,69.659226,522.945,608.783
1821,69.633864,522.977,608.81
1822,69.60852,523.009,608.836
1823,69.583176,523.041,608.862
1824,69.557832,523.073,608.889
1825,69.532506,523.105,608.915
1826,69.50718,523.137,608.942
1827,69.481854,523.169,608.968
1828,69.456546,523.201,608.995
1829,69.43122,523.233,609.021
1830,69.40593,523.265,609.047
1831,69.380622,523.297,609.074
1832,69.355332,523.328,609.1
1833,69.33006,523.36,609.127
1834,69.30477,523.392,609.153
1835,69.279498,523.424,609.179
1836,69.254244,523.456,609.206
1837,69.228972,523.488,609.232
1838,69.203718,523.52,609.259
1839,69.178482,523.551,609.285
1840,69.153228,523.583,609.311
1841,69.127992,523.615,609.338
1842,69.102774,523.647,609.364
1843,69.077538,523.679,609.391
1844,69.052338,523.71,609.417
1845,69.02712,523.742,609.443
1846,69.00192,523.774,609.47
1847,68.97672,523.806,609.496
1848,68.95152,523.837,609.523
1849,68.926338,523.869,609.549
1850,68.901156,523.901,609.575
1851,68.875974,523.932,609.602
1852,68.85081,523.964,609.628
1853,68.825646,523.996,609.654
1854,68.8005,524.028,609.681
1855,68.775354,524.059,609.707
1856,68.750208,524.091,609.733
1857,68.725062,524.123,609.76
1858,68.699934,524.154,609.786
1859,68.674806,524.186,609.813
1860,68.649696,524.217,609.839
1861,68.624568,524.249,609.865
1862,68.599476,524.281,609.892
1863,68.574366,524.312,609.918
1864,68.549274,524.344,609.944
1865,68.524182,524.375,609.971
1866,68.499108,524.407,609.997
1867,68.474034,524.439,610.023
1868,68.44896,524.47,610.05
1869,68.423886,524.502,610.076
1870,68.39883,524.533,610.102
1871,68.373792,524.565,610.128
1872,68.348736,524.596,610.155
1873,68.323698,524.628,610.181
1874,68.29866,524.659,610.207
1875,68.27364,524.691,610.234
1876,68.24862,524.722,610.26
1877,68.2236,524.754,610.286
1878,68.198598,524.785,610.313
1879,68.173596,524.816,610.339
1880,68.148594,524.848,610.365
1881,68.12361,524.879,610.391
1882,68.098626,524.911,610.418
1883,68.073642,524.942,610.444
1884,68.048676,524.973,610.47
1885,68.02371,525.005,610.497
1886,67.998744,525.036,610.523
1887,67.973796,525.068,610.549
1888,67.948848,525.099,610.575
1889,67.9239,525.13,610.602
1890,67.89897,525.162,610.628
1891,67.87404,525.193,610.654
1892,67.84911,525.224,610.68
1893,67.824198,525.255,610.707
1894,67.799286,525.287,610.733
1895,67.774392,525.318,610.759
1896,67.74948,525.349,610.785
1897,67.724586,525.38,610.812
1898,67.69971,525.412,610.838
1899,67.674834,525.443,610.864
1900,67.649958,525.474,610.89
1901,67.625082,525.505,610.916
1902,67.600224,525.537,610.943
1903,67.575366,525.568,610.969
1904,67.550526,525.599,610.995
1905,67.525668,525.63,611.021
1906,67.500846,525.661,611.048
1907,67.476006,525.692,611.074
1908,67.451184,525.723,611.1
1909,67.426362,525.754,611.126
1910,67.401558,525.786,611.152
1911,67.376736,525.817,611.179
1912,67.35195,525.848,611.205
1913,67.327146,525.879,611.231
1914,67.30236,525.91,611.257
1915,67.277574,525.941,611.283
1916,67.252806,525.972,611.309
1917,67.228038,526.003,611.336
1918,67.20327,526.034,611.362
1919,67.178502,526.065,611.388
1920,67.153752,526.096,611.414
1921,67.129002,526.127,611.44
1922,67.10427,526.158,611.466
1923,67.079538,526.189,611.493
1924,67.054806,526.22,611.519
1925,67.030092,526.251,611.545
1926,67.005378,526.281,611.571
1927,66.980664,526.312,611.597
1928,66.955968,526.343,611.623
1929,66.931254,526.374,611.65
1930,66.906576,526.405,611.676
1931,66.88188,526.436,611.702
1932,66.857202,526.467,611.728
1933,66.832542,526.497,611.754
1934,66.807864,526.528,611.78
1935,66.783204,526.559,611.806
1936,66.758544,526.59,611.832
1937,66.733902,526.621,611.858
1938,66.70926,526.651,611.885
1939,66.684618,526.682,611.911
1940,66.659994,526.713,611.937
1941,66.63537,526.744,611.963
1942,66.610746,526.774,611.989
1943,66.58614,526.805,612.015
1944,66.561534,526.836,612.041
1945,66.536928,526.866,612.067
1946,66.51234,526.897,612.093
1947,66.487752,526.928,612.119
1948,66.463164,526.958,612.145
1949,66.438594,526.989,612.171
1950,66.414024,527.019,612.198
1951,66.389454,527.05,612.224
1952,66.364902,527.081,612.25
1953,66.34035,527.111,612.276
1954,66.315816,527.142,612.302
1955,66.291264,527.172,612.328
1956,66.26673,527.203,612.354
1957,66.242214,527.233,612.38
1958,66.21768,527.264,612.406
1959,66.193164,527.294,612.432
1960,66.168666,527.325,612.458
1961,66.144168,527.355,612.484
1962,66.11967,527.385,612.51
1963,66.095172,527.416,612.536
1964,66.070692,527.446,612.562
1965,66.046212,527.477,612.588
1966,66.021732,527.507,612.614
1967,65.99727,527.537,612.64
1968,65.972808,527.568,612.666
1969,65.948346,527.598,612.692
1970,65.923902,527.628,612.718
1971,65.899458,527.659,612.744
1972,65.875032,527.689,612.77
1973,65.850588,527.719,612.796
1974,65.826162,527.749,612.822
1975,65.801754,527.78,612.848
1976,65.777346,527.81,612.874
1977,65.752938,527.84,612.9
1978,65.72853,527.87,612.926
1979,65.70414,527.901,612.952
1980,65.67975,527.931,612.978
1981,65.65536,527.961,613.004
1982,65.630988,527.991,613.03
1983,65.606616,528.021,613.056
1984,65.582262,528.051,613.081
1985,65.55789,528.081,613.107
1986,65.533554,528.111,613.133
1987,65.5092,528.141,613.159
1988,65.484864,528.172,613.185
1989,65.460528,528.202,613.211
1990,65.436192,528.232,613.237
1991,65.411874,528.262,613.263
1992,65.387556,528.292,613.289
1993,65.363256,528.322,613.315
1994,65.338938,528.352,613.341
1995,65.314638,528.381,613.366
1996,65.290356,528.411,613.392
1997,65.266074,528.441,613.418
1998,65.241792,528.471,613.444
1999,65.21751,528.501,613.47
2000,65.193246,528.531,613.496
2001,65.168982,528.561,613.522
2002,65.144718,528.591,613.548
2003,65.120472,528.62,613.573
2004,65.096226,528.65,613.599
2005,65.071998,528.68,613.625
2006,65.047752,528.71,613.651
2007,65.023524,528.74,613.677
2008,64.999314,528.769,613.703
2009,64.975104,528.799,613.728
2010,64.950894,528.829,613.754
2011,64.926684,528.858,613.78
2012,64.902492,528.888,613.806
2013,64.8783,528.918,613.832
2014,64.854108,528.947,613.858
2015,64.829934,528.977,613.883
2016,64.80576,529.007,613.909
2017,64.781604,529.036,613.935
2018,64.75743,529.066,613.961
2019,64.733274,529.095,613.987
2020,64.709136,529.125,614.012
2021,64.68498,529.154,614.038
2022,64.660842,529.184,614.064
2023,64.636722,529.213,614.09
2024,64.612602,529.243,614.115
2025,64.588482,529.272,614.141
2026,64.564362,529.302,614.167
2027,64.54026,529.331,614.193
2028,64.516158,529.36,614.218
2029,64.492056,529.39,614.244
2030,64.467972,529.419,614.27
2031,64.443888,529.449,614.296
2032,64.419804,529.478,614.321
2033,64.395738,529.507,614.347
2034,64.371672,529.537,614.373
2035,64.347606,529.566,614.398
2036,64.323558,529.595,614.424
2037,64.29951,529.624,614.45
2038,64.275462,529.654,614.476
2039,64.251432,529.683,614.501
2040,64.227402,529.712,614.527
2041,64.203372,529.741,614.553
2042,64.17936,529.77,614.578
2043,64.155348,529.799,614.604
2044,64.131336,529.829,614.63
2045,64.107342,529.858,614.655
2046,64.08333,529.887,614.681
2047,64.059354,529.916,614.707
2048,64.03536,529.945,614.732
2049,64.011384,529.974,614.758
2050,63.987426,530.003,614.783
2051,63.96345,530.032,614.809
2052,63.939492,530.061,614.835
2053,63.915534,530.09,614.86
2054,63.891594,530.119,614.886
2055,63.867654,530.148,614.912
2056,63.843714,530.177,614.937
2057,63.819792,530.205,614.963
2058,63.795852,530.234,614.988
2059,63.771948,530.263,615.014
2060,63.748026,530.292,615.04
2061,63.724122,530.321,615.065
2062,63.700218,530.35,615.091
2063,63.676332,530.378,615.116
2064,63.652446,530.407,615.142
2065,63.62856,530.436,615.167
2066,63.604674,530.465,615.193
2067,63.580806,530.493,615.218
2068,63.556938,530.522,615.244
2069,63.533088,530.551,615.27
2070,63.50922,530.579,615.295
2071,63.485388,530.608,615.321
2072,63.461538,530.636,615.346
2073,63.437706,530.665,615.372
2074,63.413874,530.694,615.397
2075,63.390042,530.722,615.423
2076,63.366228,530.751,615.448
2077,63.342414,530.779,615.474
2078,63.3186,530.808,615.499
2079,63.294804,530.836,615.525
2080,63.271008,530.865,615.55
2081,63.24723,530.893,615.576
2082,63.223434,530.921,615.601
2083,63.199656,530.95,615.626
2084,63.175896,530.978,615.652
2085,63.152118,531.006,615.677
2086,63.128358,531.035,615.703
2087,63.104616,531.063,615.728
2088,63.080856,531.091,615.754
2089,63.057114,531.12,615.779
2090,63.033372,531.148,615.805
2091,63.009648,531.176,615.83
2092,62.985924,531.204,615.855
2093,62.9622,531.233,615.881
2094,62.938494,531.261,615.906
2095,62.914788,531.289,615.932
2096,62.891082,531.317,615.957
2097,62.867376,531.345,615.982
2098,62.843688,531.373,616.008
2099,62.82,531.401,616.033
2100,62.79633,531.429,616.058
2101,62.77266,531.457,616.084
2102,62.74899,531.485,616.109
2103,62.72532,531.513,616.134
2104,62.701668,531.541,616.16
2105,62.678016,531.569,616.185
2106,62.654382,531.597,616.21
2107,62.630748,531.625,616.236
2108,62.607114,531.653,616.261
2109,62.58348,531.681,616.286
2110,62.559864,531.709,616.312
2111,62.536248,531.736,616.337
2112,62.512632,531.764,616.362
2113,62.489034,531.792,616.388
2114,62.465436,531.82,616.413
2115,62.441838,531.847,616.438
2116,62.418258,531.875,616.463
2117,62.394678,531.903,616.489
2118,62.371098,531.931,616.514
2119,62.347536,531.958,616.539
2120,62.323974,531.986,616.564
2121,62.300412,532.013,616.59
2122,62.27685,532.041,616.615
2123,62.253306,532.069,616.64
2124,62.22978,532.096,616.665
2125,62.206236,532.124,616.69
2126,62.18271,532.151,616.716
2127,62.159184,532.179,616.741
2128,62.135676,532.206,616.766
2129,62.11215,532.233,616.791
2130,62.08866,532.261,616.816
2131,62.065152,532.288,616.842
2132,62.041662,532.316,616.867
2133,62.018172,532.343,616.892
2134,61.994682,532.37,616.917
2135,61.97121,532.398,616.942
2136,61.947738,532.425,616.967
2137,61.924284,532.452,616.993
2138,61.900812,532.479,617.018
2139,61.877358,532.507,617.043
2140,61.853922,532.534,617.068
2141,61.830468,532.561,617.093
2142,61.807032,532.588,617.118
2143,61.783596,532.615,617.143
2144,61.760178,532.642,617.168
2145,61.73676,532.669,617.193
2146,61.713342,532.697,617.218
2147,61.689942,532.724,617.243
2148,61.666542,532.751,617.269
2149,61.643142,532.778,617.294
2150,61.619742,532.805,617.319
2151,61.59636,532.832,617.344
2152,61.572978,532.858,617.369
2153,61.549614,532.885,617.394
2154,61.526232,532.912,617.419
2155,61.502886,532.939,617.444
2156,61.479522,532.966,617.469
2157,61.456176,532.993,617.494
2158,61.43283,533.02,617.519
2159,61.409484,533.046,617.544
2160,61.386156,533.073,617.569
2161,61.362828,533.1,617.594
2162,61.3395,533.127,617.619
2163,61.31619,533.153,617.644
2164,61.29288,533.18,617.669
2165,61.26957,533.207,617.694
2166,61.24626,533.233,617.718
2167,61.222968,533.26,617.743
2168,61.199694,533.286,617.768
2169,61.176402,533.313,617.793
2170,61.153128,533.339,617.818
2171,61.129854,533.366,617.843
2172,61.106598,533.392,617.868
2173,61.083324,533.419,617.893
2174,61.060068,533.445,617.918
2175,61.03683,533.472,617.943
2176,61.013592,533.498,617.967
2177,60.990354,533.524,617.992
2178,60.967116,533.551,618.017
2179,60.943896,533.577,618.042
2180,60.920676,533.603,618.067
2181,60.897456,533.63,618.092
2182,60.874254,533.656,618.117
2183,60.851052,533.682,618.141
2184,60.82785,533.708,618.166
2185,60.804648,533.734,618.191
2186,60.781464,533.761,618.216
2187,60.75828,533.787,618.241
2188,60.735114,533.813,618.265
2189,60.711948,533.839,618.29
2190,60.688782,533.865,618.315
2191,60.665616,533.891,618.34
2192,60.642468,533.917,618.364
2193,60.61932,533.943,618.389
2194,60.59619,533.969,618.414
2195,60.573042,533.995,618.439
2196,60.549912,534.021,618.463
2197,60.5268,534.047,618.488
2198,60.50367,534.073,618.513
2199,60.480558,534.098,618.537
2200,60.457464,534.124,618.562
2201,60.434352,534.15,618.587
2202,60.411258,534.176,618.611
2203,60.388164,534.202,618.636
2204,60.365088,534.227,618.661
2205,60.342012,534.253,618.685
2206,60.318936,534.279,618.71
2207,60.29586,534.304,618.735
2208,60.272802,534.33,618.759
2209,60.249744,534.356,618.784
2210,60.226704,534.381,618.809
2211,60.203646,534.407,618.833
2212,60.180606,534.432,618.858
2213,60.157584,534.458,618.882
2214,60.134544,534.483,618.907
2215,60.111522,534.509,618.932
2216,60.088518,534.534,618.956
2217,60.065496,534.56,618.981
2218,60.042492,534.585,619.005
2219,60.019488,534.61,619.03
2220,59.996502,534.636,619.054
2221,59.973516,534.661,619.079
2222,59.95053,534.686,619.103
2223,59.927544,534.712,619.128
2224,59.904576,534.737,619.152
2225,59.881608,534.762,619.177
2226,59.858658,534.787,619.201
2227,59.83569,534.812,619.226
2228,59.81274,534.838,619.25
2229,59.789808,534.863,619.275
2230,59.766858,534.888,619.299
2231,59.743926,534.913,619.324
2232,59.721012,534.938,619.348
2233,59.69808,534.963,619.373
2234,59.675166,534.988,619.397
2235,59.652252,535.013,619.422
2236,59.629356,535.038,619.446
2237,59.60646,535.063,619.47
2238,59.583564,535.088,619.495
2239,59.560668,535.113,619.519
2240,59.53779,535.138,619.544
2241,59.514912,535.162,619.568
2242,59.492052,535.187,619.592
2243,59.469174,535.212,619.617
2244,59.446314,535.237,619.641
2245,59.423472,535.261,619.665
2246,59.400612,535.286,619.69
2247,59.37777,535.311,619.714
2248,59.354928,535.336,619.738
2249,59.332104,535.36,619.763
2250,59.30928,535.385,619.787
2251,59.286456,535.409,619.811
2252,59.26365,535.434,619.836
2253,59.240826,535.458,619.86
2254,59.218038,535.483,619.884
2255,59.195232,535.507,619.908
2256,59.172444,535.532,619.933
2257,59.149656,535.556,619.957
2258,59.126868,535.581,619.981
2259,59.104098,535.605,620.005
2260,59.081328,535.63,620.03
2261,59.058558,535.654,620.054
2262,59.035806,535.678,620.078
2263,59.013054,535.703,620.102
2264,58.990302,535.727,620.126
2265,58.96755,535.751,620.151
2266,58.944816,535.775,620.175
2267,58.922082,535.799,620.199
2268,58.899366,535.824,620.223
2269,58.876632,535.848,620.247
2270,58.853934,535.872,620.271
2271,58.831218,535.896,620.295
2272,58.80852,535.92,620.32
2273,58.785822,535.944,620.344
2274,58.763124,535.968,620.368
2275,58.740444,535.992,620.392
2276,58.717764,536.016,620.416
2277,58.695084,536.04,620.44
2278,58.672404,536.064,620.464
2279,58.649742,536.088,620.488
2280,58.62708,536.112,620.512
2281,58.604436,536.136,620.536
2282,58.581792,536.159,620.56
2283,58.559148,536.183,620.584
2284,58.536504,536.207,620.608
2285,58.513878,536.231,620.632
2286,58.491252,536.254,620.656
2287,58.468626,536.278,620.68
2288,58.446018,536.302,620.704
2289,58.42341,536.325,620.728
2290,58.400802,536.349,620.752
2291,58.378212,536.373,620.776
2292,58.355622,536.396,620.8
2293,58.333032,536.42,620.824
2294,58.310442,536.443,620.848
2295,58.28787,536.467,620.872
2296,58.265298,536.49,620.896
2297,58.242744,536.514,620.92
2298,58.220172,536.537,620.944
2299,58.197618,536.561,620.968
2300,58.175082,536.584,620.991
2301,58.152528,536.607,621.015
2302,58.129992,536.631,621.039
2303,58.107474,536.654,621.063
2304,58.084938,536.677,621.087
2305,58.06242,536.701,621.111
2306,58.039902,536.724,621.135
2307,58.017402,536.747,621.158
2308,57.994902,536.77,621.182
2309,57.972402,536.793,621.206
2310,57.949902,536.816,621.23
2311,57.92742,536.84,621.254
2312,57.904938,536.863,621.277
2313,57.882456,536.886,621.301
2314,57.859992,536.909,621.325
2315,57.837528,536.932,621.349
2316,57.815064,536.955,621.372
2317,57.792618,536.978,621.396
2318,57.770172,537.001,621.42
2319,57.747726,537.024,621.443
2320,57.725298,537.046,621.467
2321,57.70287,537.069,621.491
2322,57.680442,537.092,621.515
2323,57.658014,537.115,621.538
2324,57.635604,537.138,621.562
2325,57.613194,537.16,621.586
2326,57.590784,537.183,621.609
2327,57.568392,537.206,621.633
2328,57.546,537.229,621.656
2329,57.523608,537.251,621.68
2330,57.501234,537.274,621.704
2331,57.47886,537.297,621.727
2332,57.456486,537.319,621.751
2333,57.43413,537.342,621.775
2334,57.411756,537.364,621.798
2335,57.389418,537.387,621.822
2336,57.367062,537.409,621.845
2337,57.344724,537.432,621.869
2338,57.322386,537.454,621.892
2339,57.300048,537.477,621.916
2340,57.277728,537.499,621.939
2341,57.255408,537.521,621.963
2342,57.233088,537.544,621.986
2343,57.210786,537.566,622.01
2344,57.188484,537.588,622.033
2345,57.166182,537.611,622.057
2346,57.143898,537.633,622.08
2347,57.121596,537.655,622.104
2348,57.09933,537.677,622.127
2349,57.077046,537.699,622.151
2350,57.05478,537.722,622.174
2351,57.032514,537.744,622.198
2352,57.010248,537.766,622.221
2353,56.988,537.788,622.244
2354,56.965752,537.81,622.268
2355,56.943504,537.832,622.291
2356,56.921274,537.854,622.315
2357,56.899044,537.876,622.338
2358,56.876814,537.898,622.361
2359,56.854602,537.92,622.385
2360,56.83239,537.942,622.408
2361,56.810178,537.964,622.431
2362,56.787966,537.985,622.455
2363,56.765772,538.007,622.478
2364,56.743578,538.029,622.501
2365,56.721402,538.051,622.524
2366,56.699208,538.073,622.548
2367,56.677032,538.094,622.571
2368,56.654874,538.116,622.594
2369,56.632698,538.138,622.618
2370,56.61054,538.159,622.641
2371,56.5884,538.181,622.664
2372,56.566242,538.203,622.687
2373,56.544102,538.224,622.71
2374,56.521962,538.246,622.734
2375,56.49984,538.267,622.757
2376,56.4777,538.289,622.78
2377,56.455596,538.31,622.803
2378,56.433474,538.332,622.826
2379,56.41137,538.353,622.85
2380,56.389266,538.375,622.873
2381,56.367162,538.396,622.896
2382,56.345076,538.418,622.919
2383,56.32299,538.439,622.942
2384,56.300904,538.46,622.965
2385,56.278836,538.481,622.988
2386,56.25675,538.503,623.012
2387,56.2347,538.524,623.035
2388,56.212632,538.545,623.058
2389,56.190582,538.566,623.081
2390,56.168532,538.588,623.104
2391,56.1465,538.609,623.127
2392,56.12445,538.63,623.15
2393,56.102418,538.651,623.173
2394,56.080404,538.672,623.196
2395,56.058372,538.693,623.219
2396,56.036358,538.714,623.242
2397,56.014362,538.735,623.265
2398,55.992348,538.756,623.288
2399,55.970352,538.777,623.311
2400,55.948356,538.798,623.334
2401,55.926378,538.819,623.357
2402,55.9044,538.84,623.38
2403,55.882422,538.861,623.403
2404,55.860444,538.882,623.426
2405,55.838484,538.903,623.449
2406,55.816524,538.923,623.471
2407,55.794564,538.944,623.494
2408,55.772622,538.965,623.517
2409,55.75068,538.986,623.54
2410,55.728738,539.007,623.563
2411,55.706814,539.027,623.586
2412,55.68489,539.048,623.609
2413,55.662966,539.069,623.632
2414,55.64106,539.089,623.654
2415,55.619154,539.11,623.677
2416,55.597248,539.13,623.7
2417,55.575342,539.151,623.723
2418,55.553454,539.171,623.746
2419,55.531566,539.192,623.768
2420,55.509696,539.212,623.791
2421,55.487808,539.233,623.814
2422,55.465938,539.253,623.837
2423,55.444086,539.274,623.859
2424,55.422216,539.294,623.882
2425,55.400364,539.315,623.905
2426,55.37853,539.335,623.928
2427,55.356678,539.355,623.95
2428,55.334844,539.376,623.973
2429,55.31301,539.396,623.996
2430,55.291194,539.416,624.018
2431,55.26936,539.436,624.041
2432,55.247562,539.457,624.064
2433,55.225746,539.477,624.086
2434,55.203948,539.497,624.109
2435,55.18215,539.517,624.132
2436,55.160352,539.537,624.154
2437,55.138572,539.557,624.177
2438,55.116792,539.577,624.2
2439,55.095012,539.597,624.222
2440,55.07325,539.618,624.245
2441,55.051488,539.638,624.267
2442,55.029726,539.658,624.29
2443,55.007964,539.678,624.312
2444,54.98622,539.697,624.335
2445,54.964476,539.717,624.358
2446,54.94275,539.737,624.38
2447,54.921024,539.757,624.403
2448,54.899298,539.777,624.425
2449,54.877572,539.797,624.448
2450,54.855864,539.817,624.47
2451,54.834156,539.837,624.493
2452,54.812448,539.856,624.515
2453,54.790758,539.876,624.537
2454,54.769068,539.896,624.56
2455,54.747378,539.916,624.582
2456,54.725706,539.935,624.605
2457,54.704034,539.955,624.627
2458,54.682362,539.975,624.65
2459,54.66069,539.994,624.672
2460,54.639036,540.014,624.694
2461,54.617382,540.033,624.717
2462,54.595746,540.053,624.739
2463,54.574092,540.072,624.762
2464,54.552474,540.092,624.784
2465,54.530838,540.111,624.806
2466,54.50922,540.131,624.829
2467,54.487602,540.15,624.851
2468,54.465984,540.17,624.873
2469,54.444384,540.189,624.896
2470,54.422784,540.209,624.918
2471,54.401184,540.228,624.94
2472,54.379584,540.247,624.962
2473,54.358002,540.267,624.985
2474,54.33642,540.286,625.007
2475,54.314856,540.305,625.029
2476,54.293292,540.325,625.051
2477,54.271728,540.344,625.074
2478,54.250164,540.363,625.096
2479,54.228618,540.382,625.118
2480,54.207072,540.401,625.14
2481,54.185526,540.421,625.162
2482,54.163998,540.44,625.185
2483,54.14247,540.459,625.207
2484,54.120942,540.478,625.229
2485,54.099432,540.497,625.251
2486,54.077922,540.516,625.273
2487,54.056412,540.535,625.295
2488,54.03492,540.554,625.318
2489,54.013428,540.573,625.34
2490,53.991936,540.592,625.362
2491,53.970444,540.611,625.384
2492,53.94897,540.63,625.406
2493,53.927496,540.649,625.428
2494,53.90604,540.668,625.45
2495,53.884584,540.687,625.472
2496,53.863128,540.705,625.494
2497,53.841672,540.724,625.516
2498,53.820234,540.743,625.538
2499,53.798796,540.762,625.56
2500,53.777358,540.781,625.582
2501,53.755938,540.799,625.604
2502,53.734518,540.818,625.626
2503,53.713098,540.837,625.648
2504,53.691678,540.856,625.67
2505,53.670276,540.874,625.692
2506,53.648892,540.893,625.714
2507,53.62749,540.912,625.736
2508,53.606106,540.93,625.758
2509,53.584722,540.949,625.78
2510,53.563338,540.967,625.802
2511,53.541972,540.986,625.824
2512,53.520606,541.004,625.846
2513,53.499258,541.023,625.867
2514,53.477892,541.041,625.889
2515,53.456544,541.06,625.911
2516,53.435214,541.078,625.933
2517,53.413866,541.097,625.955
2518,53.392536,541.115,625.977
2519,53.371224,541.134,625.999
2520,53.349894,541.152,626.02
2521,53.328582,541.17,626.042
2522,53.30727,541.189,626.064
2523,53.285976,541.207,626.086
2524,53.264682,541.225,626.108
2525,53.243388,541.244,626.129
2526,53.222094,541.262,626.151
2527,53.200818,541.28,626.173
2528,53.179542,541.298,626.195
2529,53.158284,541.317,626.216
2530,53.137026,541.335,626.238
2531,53.115768,541.353,626.26
2532,53.09451,541.371,626.281
2533,53.07327,541.389,626.303
2534,53.05203,541.407,626.325
2535,53.03079,541.425,626.346
2536,53.009568,541.444,626.368
2537,52.988346,541.462,626.39
2538,52.967124,541.48,626.411
2539,52.945902,541.498,626.433
2540,52.924698,541.516,626.455
2541,52.903512,541.534,626.476
2542,52.882308,541.552,626.498
2543,52.861122,541.57,626.52
2544,52.839936,541.588,626.541
2545,52.818768,541.605,626.563
2546,52.797582,541.623,626.584
2547,52.776432,541.641,626.606
2548,52.755264,541.659,626.627
2549,52.734114,541.677,626.649
2550,52.712964,541.695,626.67
2551,52.691814,541.713,626.692
2552,52.670682,541.73,626.713
2553,52.64955,541.748,626.735
2554,52.628418,541.766,626.756
2555,52.607304,541.784,626.778
2556,52.58619,541.801,626.799
2557,52.565076,541.819,626.821
2558,52.54398,541.837,626.842
2559,52.522884,541.854,626.864
2560,52.501788,541.872,626.885
2561,52.480692,541.89,626.907
2562,52.459614,541.907,626.928
2563,52.438536,541.925,626.949
2564,52.417476,541.943,626.971
2565,52.396416,541.96,626.992
2566,52.375356,541.978,627.014
2567,52.354296,541.995,627.035
2568,52.333254,542.013,627.056
2569,52.312212,542.03,627.078
2570,52.29117,542.048,627.099
2571,52.270146,542.065,627.12
2572,52.249122,542.083,627.142
2573,52.228116,542.1,627.163
2574,52.207092,542.117,627.184
2575,52.186086,542.135,627.206
2576,52.16508,542.152,627.227
2577,52.144092,542.17,627.248
2578,52.123104,542.187,627.269
2579,52.102116,542.204,627.291
2580,52.081146,542.222,627.312
2581,52.060176,542.239,627.333
2582,52.039206,542.256,627.354
2583,52.018236,542.273,627.376
2584,51.997284,542.291,627.397
2585,51.976332,542.308,627.418
2586,51.955398,542.325,627.439
2587,51.934464,542.342,627.46
2588,51.91353,542.359,627.482
2589,51.892596,542.377,627.503
2590,51.87168,542.394,627.524
2591,51.850764,542.411,627.545
2592,51.829866,542.428,627.566
2593,51.80895,542.445,627.587
2594,51.788052,542.462,627.608
2595,51.767172,542.479,627.63
2596,51.746274,542.496,627.651
2597,51.725394,542.513,627.672
2598,51.704532,542.53,627.693
2599,51.683652,542.547,627.714
2600,51.66279,542.564,627.735
2601,51.641928,542.581,627.756
2602,51.621084,542.598,627.777
2603,51.60024,542.615,627.798
2604,51.579396,542.632,627.819
2605,51.55857,542.649,627.84
2606,51.537744,542.666,627.861
2607,51.516918,542.683,627.882
2608,51.496092,542.7,627.903
2609,51.475284,542.717,627.924
2610,51.454476,542.734,627.945
2611,51.433686,542.75,627.966
2612,51.412878,542.767,627.987
2613,51.392088,542.784,628.008
2614,51.371316,542.801,628.029
2615,51.350544,542.818,628.05
2616,51.329772,542.834,628.071
2617,51.309,542.851,628.092
2618,51.288246,542.868,628.112
2619,51.267492,542.884,628.133
2620,51.246738,542.901,628.154
2621,51.226002,542.918,628.175
2622,51.205266,542.934,628.196
2623,51.18453,542.951,628.217
2624,51.163812,542.968,628.238
2625,51.143094,542.984,628.258
2626,51.122376,543.001,628.279
2627,51.101658,543.018,628.3
2628,51.080958,543.034,628.321
2629,51.060276,543.051,628.342
2630,51.039576,543.067,628.362
2631,51.018894,543.084,628.383
2632,50.998212,543.1,628.404
2633,50.977548,543.117,628.425
2634,50.956884,543.133,628.445
2635,50.93622,543.15,628.466
2636,50.915556,543.166,628.487
2637,50.89491,543.183,628.508
2638,50.874264,543.199,628.528
2639,50.853618,543.216,628.549
2640,50.83299,543.232,628.57
2641,50.812362,543.248,628.59
2642,50.791752,543.265,628.611
2643,50.771124,543.281,628.632
2644,50.750514,543.297,628.652
2645,50.729922,543.314,628.673
2646,50.709312,543.33,628.694
2647,50.68872,543.346,628.714
2648,50.668146,543.363,628.735
2649,50.647554,543.379,628.756
2650,50.62698,543.395,628.776
2651,50.606424,543.412,628.797
2652,50.58585,543.428,628.817
2653,50.565294,543.444,628.838
2654,50.544756,543.46,628.858
2655,50.5242,543.476,628.879
2656,50.503662,543.493,628.9
2657,50.483124,543.509,628.92
2658,50.462604,543.525,628.941
2659,50.442084,543.541,628.961
2660,50.421564,543.557,628.982
2661,50.401044,543.573,629.002
2662,50.380542,543.59,629.023
2663,50.36004,543.606,629.043
2664,50.339556,543.622,629.064
2665,50.319072,543.638,629.084
2666,50.298588,543.654,629.105
2667,50.278104,543.67,629.125
2668,50.257638,543.686,629.145
2669,50.237172,543.702,629.166
2670,50.216724,543.718,629.186
2671,50.196258,543.734,629.207
2672,50.17581,543.75,629.227
2673,50.15538,543.766,629.248
2674,50.134932,543.782,629.268
2675,50.114502,543.798,629.288
2676,50.09409,543.814,629.309
2677,50.07366,543.83,629.329
2678,50.053248,543.846,629.349
2679,50.032854,543.862,629.37
2680,50.012442,543.878,629.39
2681,49.992048,543.893,629.41
