Time (s),m (g),T Back (K),T Top (K)
921,4.8817872,876.224,889.425
922,4.8774258,876.263,889.441
923,4.8730764,876.301,889.458
924,4.8687396,876.339,889.474
925,4.8644142,876.378,889.49
926,4.8601014,876.416,889.506
927,4.8558006,876.454,889.523
928,4.8515124,876.492,889.539
929,4.8472356,876.53,889.555
930,4.8429708,876.568,889.571
931,4.8387186,876.605,889.587
932,4.8344778,876.643,889.603
933,4.830249,876.681,889.619
934,4.8260322,876.718,889.635
935,4.8218274,876.756,889.651
936,4.8176346,876.793,889.667
937,4.8134532,876.831,889.683
938,4.8092838,876.868,889.698
939,4.8051258,876.905,889.714
940,4.8009798,876.943,889.73
941,4.7968452,876.98,889.745
942,4.7927226,877.017,889.761
943,4.7886114,877.054,889.777
944,4.7845122,877.091,889.792
945,4.7804244,877.128,889.807
946,4.776348,877.164,889.823
947,4.772283,877.201,889.838
948,4.7682294,877.238,889.854
949,4.7641878,877.274,889.869
950,4.760157,877.311,889.884
951,4.7561376,877.347,889.899
952,4.7521302,877.384,889.915
953,4.7481336,877.42,889.93
954,4.7441484,877.456,889.945
955,4.7401746,877.492,889.96
956,4.7362116,877.528,889.975
957,4.73226,877.564,889.99
958,4.7283198,877.6,890.005
959,4.7243904,877.636,890.02
960,4.7204724,877.672,890.035
961,4.7165658,877.708,890.049
962,4.71267,877.744,890.064
963,4.708785,877.779,890.079
964,4.7049108,877.815,890.094
965,4.701048,877.85,890.108
966,4.697196,877.886,890.123
967,4.6933554,877.921,890.137
968,4.689525,877.957,890.152
969,4.685706,877.992,890.166
970,4.6818972,878.027,890.181
971,4.6780998,878.062,890.195
972,4.6743132,878.097,890.21
973,4.6705368,878.132,890.224
974,4.6667718,878.167,890.238
975,4.663017,878.202,890.253
976,4.659273,878.237,890.267
977,4.6555392,878.272,890.281
978,4.6518168,878.306,890.295
979,4.6481046,878.341,890.309
980,4.6444026,878.376,890.323
981,4.6407114,878.41,890.337
982,4.637031,878.445,890.351
983,4.6333608,878.479,890.365
984,4.6297014,878.513,890.379
985,4.6260516,878.547,890.393
986,4.6224132,878.582,890.407
987,4.6187844,878.616,890.421
988,4.6151664,878.65,890.434
989,4.611558,878.684,890.448
990,4.6079604,878.718,890.462
991,4.604373,878.752,890.476
992,4.6007958,878.786,890.489
993,4.5972288,878.819,890.503
994,4.593672,878.853,890.516
995,4.5901254,878.887,890.53
996,4.586589,878.92,890.543
997,4.5830628,878.954,890.557
998,4.5795462,878.987,890.57
999,4.5760398,879.021,890.583
1000,4.5725436,879.054,890.597
1001,4.569057,879.087,890.61
1002,4.5655806,879.12,890.623
1003,4.5621144,879.154,890.636
1004,4.5586578,879.187,890.65
1005,4.5552108,879.22,890.663
1006,4.551774,879.253,890.676
1007,4.5483468,879.286,890.689
1008,4.5449298,879.319,890.702
1009,4.5415224,879.351,890.715
1010,4.5381246,879.384,890.728
1011,4.5347364,879.417,890.741
1012,4.5313584,879.449,890.754
1013,4.5279894,879.482,890.767
1014,4.5246306,879.514,890.779
1015,4.5212814,879.547,890.792
1016,4.5179412,879.579,890.805
1017,4.5146112,879.612,890.818
1018,4.5112902,879.644,890.83
1019,4.5079794,879.676,890.843
1020,4.5046776,879.708,890.856
1021,4.5013854,879.74,890.868
1022,4.4981022,879.772,890.881
1023,4.4948292,879.804,890.893
1024,4.4915652,879.836,890.906
1025,4.4883102,879.868,890.918
1026,4.4850654,879.9,890.931
1027,4.481829,879.932,890.943
1028,4.4786028,879.964,890.955
1029,4.475385,879.995,890.968
1030,4.4721768,880.027,890.98
1031,4.4689782,880.058,890.992
1032,4.465788,880.09,891.004
1033,4.4626074,880.121,891.016
1034,4.4594358,880.153,891.029
1035,4.4562738,880.184,891.041
1036,4.4531202,880.215,891.053
1037,4.4499762,880.246,891.065
1038,4.4468412,880.278,891.077
1039,4.4437146,880.309,891.089
1040,4.4405976,880.34,891.101
1041,4.4374896,880.371,891.113
1042,4.43439,880.402,891.124
1043,4.4313,880.432,891.136
1044,4.4282184,880.463,891.148
1045,4.4251458,880.494,891.16
1046,4.4220822,880.525,891.172
1047,4.419027,880.555,891.183
1048,4.4159808,880.586,891.195
1049,4.4129436,880.617,891.207
1050,4.4099154,880.647,891.218
1051,4.406895,880.677,891.23
1052,4.4038842,880.708,891.241
1053,4.4008818,880.738,891.253
1054,4.3978878,880.768,891.264
1055,4.3949028,880.799,891.276
1056,4.3919262,880.829,891.287
1057,4.388958,880.859,891.299
1058,4.3859988,880.889,891.31
1059,4.383048,880.919,891.321
1060,4.3801056,880.949,891.333
1061,4.3771716,880.979,891.344
1062,4.3742466,881.009,891.355
1063,4.3713294,881.038,891.366
1064,4.3684212,881.068,891.377
1065,4.3655208,881.098,891.389
1066,4.3626294,881.128,891.4
1067,4.3597458,881.157,891.411
1068,4.3568706,881.187,891.422
1069,4.3540044,881.216,891.433
1070,4.351146,881.246,891.444
1071,4.3482954,881.275,891.455
1072,4.3454538,881.304,891.466
1073,4.34262,881.334,891.477
1074,4.3397946,881.363,891.487
1075,4.3369776,881.392,891.498
1076,4.3341684,881.421,891.509
1077,4.331367,881.45,891.52
1078,4.328574,881.479,891.531
1079,4.3257894,881.508,891.541
1080,4.3230126,881.537,891.552
1081,4.3202442,881.566,891.563
1082,4.3174836,881.595,891.573
1083,4.3147308,881.623,891.584
1084,4.3119858,881.652,891.594
1085,4.3092492,881.681,891.605
1086,4.3065204,881.709,891.615
1087,4.3037994,881.738,891.626
1088,4.3010868,881.766,891.636
1089,4.2983814,881.795,891.647
1090,4.2956844,881.823,891.657
1091,4.2929946,881.852,891.668
1092,4.2903132,881.88,891.678
1093,4.2876396,881.908,891.688
1094,4.2849732,881.936,891.698
1095,4.2823152,881.965,891.709
1096,4.2796644,881.993,891.719
1097,4.2770214,882.021,891.729
1098,4.2743862,882.049,891.739
1099,4.2717588,882.077,891.749
1100,4.2691386,882.105,891.759
1101,4.2665262,882.133,891.77
1102,4.2639216,882.16,891.78
1103,4.2613248,882.188,891.79
1104,4.2587352,882.216,891.8
1105,4.2561528,882.244,891.81
1106,4.2535782,882.271,891.819
1107,4.2510114,882.299,891.829
1108,4.2484518,882.326,891.839
1109,4.2458994,882.354,891.849
1110,4.2433548,882.381,891.859
1111,4.2408174,882.408,891.869
1112,4.2382878,882.436,891.878
1113,4.2357654,882.463,891.888
1114,4.2332502,882.49,891.898
1115,4.2307422,882.518,891.908
1116,4.2282414,882.545,891.917
1117,4.2257484,882.572,891.927
1118,4.2232626,882.599,891.936
1119,4.2207834,882.626,891.946
1120,4.218312,882.653,891.956
1121,4.2158478,882.68,891.965
1122,4.2133908,882.706,891.975
1123,4.2109404,882.733,891.984
1124,4.2084978,882.76,891.994
1125,4.2060624,882.787,892.003
1126,4.2036336,882.813,892.012
1127,4.201212,882.84,892.022
1128,4.1987976,882.867,892.031
1129,4.1963904,882.893,892.04
1130,4.1939898,882.92,892.05
1131,4.191597,882.946,892.059
1132,4.1892102,882.972,892.068
1133,4.1868312,882.999,892.077
1134,4.1844588,883.025,892.087
1135,4.182093,883.051,892.096
1136,4.1797344,883.077,892.105
1137,4.177383,883.104,892.114
1138,4.1750382,883.13,892.123
1139,4.1727006,883.156,892.132
1140,4.170369,883.182,892.141
1141,4.1680452,883.208,892.15
1142,4.1657274,883.234,892.159
1143,4.1634168,883.26,892.168
1144,4.1611128,883.285,892.177
1145,4.158816,883.311,892.186
1146,4.1565252,883.337,892.195
1147,4.1542416,883.363,892.204
1148,4.1519646,883.388,892.212
1149,4.1496942,883.414,892.221
1150,4.1474304,883.44,892.23
1151,4.1451732,883.465,892.239
1152,4.1429226,883.491,892.247
1153,4.1406786,883.516,892.256
1154,4.1384418,883.541,892.265
1155,4.136211,883.567,892.273
1156,4.1339868,883.592,892.282
1157,4.1317686,883.617,892.291
1158,4.1295576,883.642,892.299
1159,4.1273532,883.668,892.308
1160,4.1251548,883.693,892.316
1161,4.122963,883.718,892.325
1162,4.1207778,883.743,892.333
1163,4.1185986,883.768,892.342
1164,4.116426,883.793,892.35
1165,4.11426,883.818,892.359
1166,4.1121,883.842,892.367
1167,4.1099466,883.867,892.375
1168,4.1077992,883.892,892.384
1169,4.1056584,883.917,892.392
1170,4.1035242,883.941,892.4
1171,4.101396,883.966,892.409
1172,4.0992738,883.991,892.417
1173,4.0971582,884.015,892.425
1174,4.0950486,884.04,892.433
1175,4.092945,884.064,892.441
1176,4.090848,884.089,892.45
1177,4.088757,884.113,892.458
1178,4.086672,884.137,892.466
1179,4.0845936,884.162,892.474
1180,4.0825206,884.186,892.482
1181,4.0804542,884.21,892.49
1182,4.0783938,884.234,892.498
1183,4.0763394,884.258,892.506
1184,4.074291,884.282,892.514
1185,4.0722486,884.307,892.522
1186,4.0702122,884.331,892.53
1187,4.0681824,884.354,892.538
1188,4.066158,884.378,892.546
1189,4.0641396,884.402,892.553
1190,4.0621272,884.426,892.561
1191,4.0601208,884.45,892.569
1192,4.0581204,884.474,892.577
1193,4.0561254,884.497,892.585
1194,4.0541364,884.521,892.592
1195,4.052154,884.545,892.6
1196,4.050177,884.568,892.608
1197,4.0482054,884.592,892.615
1198,4.0462398,884.615,892.623
1199,4.0442802,884.639,892.631
1200,4.0423266,884.662,892.638
1201,4.0403784,884.685,892.646
1202,4.0384362,884.709,892.653
1203,4.0364994,884.732,892.661
1204,4.0345686,884.755,892.669
1205,4.0326432,884.778,892.676
1206,4.0307238,884.802,892.684
1207,4.0288104,884.825,892.691
1208,4.0269018,884.848,892.698
1209,4.0249992,884.871,892.706
1210,4.0231026,884.894,892.713
1211,4.0212114,884.917,892.721
1212,4.0193256,884.94,892.728
1213,4.0174452,884.963,892.735
1214,4.0155708,884.985,892.743
1215,4.0137018,885.008,892.75
1216,4.0118382,885.031,892.757
1217,4.00998,885.054,892.764
1218,4.0081272,885.076,892.772
1219,4.0062804,885.099,892.779
1220,4.004439,885.122,892.786
1221,4.0026024,885.144,892.793
1222,4.0007718,885.167,892.8
1223,3.9989466,885.189,892.808
1224,3.9971268,885.212,892.815
1225,3.9953124,885.234,892.822
1226,3.9935028,885.256,892.829
1227,3.9916992,885.279,892.836
1228,3.989901,885.301,892.843
1229,3.9881076,885.323,892.85
1230,3.9863196,885.345,892.857
1231,3.9845376,885.368,892.864
1232,3.9827604,885.39,892.871
1233,3.980988,885.412,892.878
1234,3.9792216,885.434,892.885
1235,3.97746,885.456,892.891
1236,3.9757038,885.478,892.898
1237,3.9739524,885.5,892.905
1238,3.972207,885.522,892.912
1239,3.9704658,885.543,892.919
1240,3.9687306,885.565,892.926
1241,3.9670002,885.587,892.932
1242,3.9652752,885.609,892.939
1243,3.963555,885.63,892.946
1244,3.9618396,885.652,892.953
1245,3.9601296,885.674,892.959
1246,3.958425,885.695,892.966
1247,3.9567252,885.717,892.973
1248,3.9550302,885.738,892.979
1249,3.9533406,885.76,892.986
1250,3.9516558,885.781,892.992
1251,3.9499764,885.803,892.999
1252,3.9483012,885.824,893.006
1253,3.9466314,885.845,893.012
1254,3.944967,885.866,893.019
1255,3.9433068,885.888,893.025
1256,3.941652,885.909,893.032
1257,3.940002,885.93,893.038
1258,3.9383568,885.951,893.045
1259,3.936717,885.972,893.051
1260,3.9350814,885.993,893.057
1261,3.9334512,886.014,893.064
1262,3.9318252,886.035,893.07
1263,3.9302046,886.056,893.077
1264,3.9285888,886.077,893.083
1265,3.9269772,886.098,893.089
1266,3.925371,886.119,893.095
1267,3.9237696,886.139,893.102
1268,3.9221724,886.16,893.108
1269,3.9205806,886.181,893.114
1270,3.918993,886.201,893.12
1271,3.9174108,886.222,893.127
1272,3.9158328,886.243,893.133
1273,3.9142596,886.263,893.139
1274,3.9126912,886.284,893.145
1275,3.911127,886.304,893.151
1276,3.9095682,886.325,893.157
1277,3.9080136,886.345,893.164
1278,3.9064632,886.365,893.17
1279,3.9049182,886.386,893.176
1280,3.9033774,886.406,893.182
1281,3.9018414,886.426,893.188
1282,3.9003096,886.447,893.194
1283,3.8987826,886.467,893.2
1284,3.8972604,886.487,893.206
1285,3.8957424,886.507,893.212
1286,3.8942292,886.527,893.218
1287,3.8927202,886.547,893.224
1288,3.891216,886.567,893.23
1289,3.889716,886.587,893.235
1290,3.8882208,886.607,893.241
1291,3.8867298,886.627,893.247
1292,3.8852436,886.647,893.253
1293,3.8837616,886.666,893.259
1294,3.8822838,886.686,893.265
1295,3.8808108,886.706,893.27
1296,3.879342,886.726,893.276
1297,3.8778774,886.745,893.282
1298,3.876417,886.765,893.288
1299,3.8749614,886.785,893.293
1300,3.87351,886.804,893.299
1301,3.8720634,886.824,893.305
1302,3.8706204,886.843,893.311
1303,3.8691822,886.863,893.316
1304,3.8677482,886.882,893.322
1305,3.8663184,886.901,893.328
1306,3.8648928,886.921,893.333
1307,3.8634714,886.94,893.339
1308,3.8620542,886.959,893.344
1309,3.8606418,886.979,893.35
1310,3.859233,886.998,893.355
1311,3.857829,887.017,893.361
1312,3.8564286,887.036,893.366
1313,3.8550324,887.055,893.372
1314,3.853641,887.074,893.377
1315,3.8522532,887.093,893.383
1316,3.8508696,887.112,893.388
1317,3.8494902,887.131,893.394
1318,3.848115,887.15,893.399
1319,3.846744,887.169,893.405
1320,3.8453772,887.188,893.41
1321,3.844014,887.207,893.415
1322,3.8426556,887.226,893.421
1323,3.8413008,887.244,893.426
1324,3.8399496,887.263,893.431
1325,3.8386032,887.282,893.437
1326,3.8372604,887.3,893.442
1327,3.8359218,887.319,893.447
1328,3.8345874,887.337,893.453
1329,3.8332566,887.356,893.458
1330,3.83193,887.375,893.463
1331,3.8306076,887.393,893.468
1332,3.8292888,887.411,893.473
1333,3.8279742,887.43,893.479
1334,3.8266632,887.448,893.484
1335,3.8253564,887.467,893.489
1336,3.8240538,887.485,893.494
1337,3.8227548,887.503,893.499
1338,3.8214594,887.521,893.504
1339,3.8201682,887.54,893.509
1340,3.8188806,887.558,893.515
1341,3.8175972,887.576,893.52
1342,3.8163174,887.594,893.525
1343,3.8150418,887.612,893.53
1344,3.8137698,887.63,893.535
1345,3.8125014,887.648,893.54
1346,3.8112372,887.666,893.545
1347,3.8099766,887.684,893.55
1348,3.8087196,887.702,893.555
1349,3.8074668,887.72,893.56
1350,3.8062176,887.737,893.565
1351,3.804972,887.755,893.57
1352,3.80373,887.773,893.574
1353,3.8024922,887.791,893.579
1354,3.801258,887.808,893.584
1355,3.8000274,887.826,893.589
1356,3.7988004,887.844,893.594
1357,3.797577,887.861,893.599
1358,3.7963572,887.879,893.604
1359,3.7951416,887.896,893.608
1360,3.793929,887.914,893.613
1361,3.7927206,887.931,893.618
1362,3.7915158,887.949,893.623
1363,3.790314,887.966,893.628
1364,3.7891164,887.983,893.632
1365,3.7879224,888.001,893.637
1366,3.786732,888.018,893.642
1367,3.7855446,888.035,893.646
1368,3.7843614,888.053,893.651
1369,3.7831818,888.07,893.656
1370,3.7820052,888.087,893.66
1371,3.7808328,888.104,893.665
1372,3.7796634,888.121,893.67
1373,3.7784976,888.138,893.674
1374,3.7773354,888.155,893.679
1375,3.7761768,888.172,893.684
1376,3.7750212,888.189,893.688
1377,3.7738698,888.206,893.693
1378,3.7727214,888.223,893.697
1379,3.7715766,888.24,893.702
1380,3.7704354,888.257,893.706
1381,3.7692972,888.273,893.711
1382,3.7681626,888.29,893.715
1383,3.7670316,888.307,893.72
1384,3.7659042,888.324,893.724
1385,3.7647798,888.34,893.729
1386,3.763659,888.357,893.733
1387,3.7625412,888.374,893.738
1388,3.761427,888.39,893.742
1389,3.7603164,888.407,893.746
1390,3.7592088,888.423,893.751
1391,3.7581048,888.44,893.755
1392,3.7570038,888.456,893.76
1393,3.7559064,888.473,893.764
1394,3.754812,888.489,893.768
1395,3.7537212,888.505,893.773
1396,3.752634,888.522,893.777
1397,3.7515492,888.538,893.781
1398,3.7504686,888.554,893.786
1399,3.7493904,888.57,893.79
1400,3.7483164,888.587,893.794
1401,3.7472448,888.603,893.798
1402,3.7461768,888.619,893.803
1403,3.7451118,888.635,893.807
1404,3.7440504,888.651,893.811
1405,3.742992,888.667,893.815
1406,3.7419366,888.683,893.819
1407,3.7408848,888.699,893.824
1408,3.739836,888.715,893.828
1409,3.7387902,888.731,893.832
1410,3.7377474,888.747,893.836
1411,3.7367082,888.763,893.84
1412,3.735672,888.778,893.844
1413,3.7346388,888.794,893.848
1414,3.7336092,888.81,893.853
1415,3.732582,888.826,893.857
1416,3.7315584,888.841,893.861
1417,3.7305378,888.857,893.865
1418,3.7295202,888.873,893.869
1419,3.7285056,888.888,893.873
1420,3.727494,888.904,893.877
1421,3.7264854,888.919,893.881
1422,3.7254804,888.935,893.885
1423,3.7244778,888.95,893.889
1424,3.7234788,888.966,893.893
1425,3.7224822,888.981,893.897
1426,3.7214892,888.996,893.901
1427,3.7204986,889.012,893.905
1428,3.7195116,889.027,893.909
1429,3.718527,889.042,893.913
1430,3.717546,889.058,893.916
1431,3.7165674,889.073,893.92
1432,3.7155924,889.088,893.924
1433,3.7146198,889.103,893.928
1434,3.7136502,889.118,893.932
1435,3.7126836,889.134,893.936
1436,3.71172,889.149,893.94
1437,3.7107594,889.164,893.944
1438,3.7098018,889.179,893.947
1439,3.7088466,889.194,893.951
1440,3.7078944,889.209,893.955
1441,3.7069452,889.224,893.959
1442,3.705999,889.238,893.963
1443,3.7050558,889.253,893.966
1444,3.7041156,889.268,893.97
1445,3.7031778,889.283,893.974
1446,3.702243,889.298,893.978
1447,3.7013106,889.312,893.981
1448,3.7003818,889.327,893.985
1449,3.6994554,889.342,893.989
1450,3.6985314,889.356,893.992
1451,3.697611,889.371,893.996
1452,3.696693,889.386,894
1453,3.6957774,889.4,894.003
1454,3.6948654,889.415,894.007
1455,3.6939558,889.429,894.011
1456,3.6930486,889.444,894.014
1457,3.6921444,889.458,894.018
1458,3.6912432,889.473,894.021
1459,3.6903444,889.487,894.025
1460,3.6894486,889.501,894.029
1461,3.6885552,889.516,894.032
1462,3.6876648,889.53,894.036
1463,3.6867768,889.544,894.039
1464,3.6858918,889.559,894.043
1465,3.6850092,889.573,894.046
1466,3.6841296,889.587,894.05
1467,3.6832524,889.601,894.053
1468,3.6823776,889.615,894.057
1469,3.6815058,889.629,894.06
1470,3.680637,889.643,894.064
1471,3.67977,889.657,894.067
1472,3.6789066,889.671,894.071
1473,3.678045,889.685,894.074
1474,3.6771864,889.699,894.078
1475,3.6763302,889.713,894.081
1476,3.675477,889.727,894.084
1477,3.6746262,889.741,894.088
1478,3.6737778,889.755,894.091
1479,3.6729324,889.769,894.095
1480,3.6720888,889.782,894.098
1481,3.6712482,889.796,894.101
1482,3.6704106,889.81,894.105
1483,3.6695748,889.824,894.108
1484,3.668742,889.837,894.111
1485,3.6679116,889.851,894.115
1486,3.6670836,889.865,894.118
1487,3.6662586,889.878,894.121
1488,3.6654354,889.892,894.125
1489,3.6646152,889.905,894.128
1490,3.6637974,889.919,894.131
1491,3.662982,889.932,894.134
1492,3.662169,889.946,894.138
1493,3.6613584,889.959,894.141
1494,3.6605508,889.972,894.144
1495,3.659745,889.986,894.147
1496,3.6589422,889.999,894.151
1497,3.6581412,890.012,894.154
1498,3.6573432,890.026,894.157
1499,3.6565476,890.039,894.16
1500,3.6557544,890.052,894.163
1501,3.654963,890.065,894.167
1502,3.6541746,890.078,894.17
1503,3.6533886,890.092,894.173
1504,3.652605,890.105,894.176
1505,3.6518238,890.118,894.179
1506,3.6510444,890.131,894.182
1507,3.650268,890.144,894.185
1508,3.649494,890.157,894.188
1509,3.6487218,890.17,894.192
1510,3.6479526,890.183,894.195
1511,3.6471852,890.196,894.198
1512,3.6464202,890.209,894.201
1513,3.6456576,890.221,894.204
1514,3.6448974,890.234,894.207
1515,3.6441396,890.247,894.21
1516,3.6433842,890.26,894.213
1517,3.6426306,890.273,894.216
1518,3.64188,890.285,894.219
1519,3.6411312,890.298,894.222
1520,3.6403848,890.311,894.225
1521,3.6396408,890.323,894.228
1522,3.6388986,890.336,894.231
1523,3.6381594,890.348,894.234
1524,3.637422,890.361,894.237
1525,3.6366864,890.374,894.24
1526,3.6359538,890.386,894.243
1527,3.635223,890.398,894.246
1528,3.6344946,890.411,894.249
1529,3.6337686,890.423,894.252
1530,3.6330444,890.436,894.255
1531,3.6323226,890.448,894.257
1532,3.6316032,890.46,894.26
1533,3.6308856,890.473,894.263
1534,3.6301704,890.485,894.266
1535,3.6294576,890.497,894.269
1536,3.6287466,890.51,894.272
1537,3.628038,890.522,894.275
1538,3.6273318,890.534,894.277
1539,3.6266274,890.546,894.28
1540,3.6259248,890.558,894.283
1541,3.6252252,890.57,894.286
1542,3.6245268,890.582,894.289
1543,3.6238314,890.594,894.292
1544,3.6231378,890.606,894.294
1545,3.622446,890.618,894.297
1546,3.6217566,890.63,894.3
1547,3.621069,890.642,894.303
1548,3.6203838,890.654,894.305
1549,3.619701,890.666,894.308
1550,3.61902,890.678,894.311
1551,3.6183408,890.69,894.314
1552,3.617664,890.702,894.316
1553,3.616989,890.714,894.319
1554,3.6163164,890.725,894.322
1555,3.6156456,890.737,894.325
1556,3.6149766,890.749,894.327
1557,3.61431,890.76,894.33
1558,3.6136452,890.772,894.333
1559,3.6129828,890.784,894.335
1560,3.6123222,890.795,894.338
1561,3.611664,890.807,894.341
1562,3.611007,890.818,894.343
1563,3.610353,890.83,894.346
1564,3.6097002,890.841,894.348
1565,3.6090498,890.853,894.351
1566,3.6084012,890.864,894.354
1567,3.6077544,890.876,894.356
1568,3.60711,890.887,894.359
1569,3.6064674,890.899,894.361
1570,3.6058266,890.91,894.364
1571,3.6051882,890.921,894.367
1572,3.604551,890.933,894.369
1573,3.6039162,890.944,894.372
1574,3.6032838,890.955,894.374
1575,3.6026526,890.966,894.377
1576,3.6020238,890.978,894.379
1577,3.6013968,890.989,894.382
1578,3.6007716,891,894.384
1579,3.6001482,891.011,894.387
1580,3.5995272,891.022,894.389
1581,3.5989074,891.033,894.392
1582,3.59829,891.044,894.394
1583,3.5976744,891.055,894.397
1584,3.5970606,891.066,894.399
1585,3.5964486,891.077,894.402
1586,3.5958384,891.088,894.404
1587,3.5952306,891.099,894.407
1588,3.594624,891.11,894.409
1589,3.5940198,891.121,894.412
1590,3.5934174,891.132,894.414
1591,3.5928162,891.143,894.417
1592,3.5922174,891.153,894.419
1593,3.5916204,891.164,894.421
1594,3.5910252,891.175,894.424
1595,3.5904318,891.186,894.426
1596,3.5898402,891.196,894.429
1597,3.5892504,891.207,894.431
1598,3.5886624,891.218,894.433
1599,3.5880762,891.228,894.436
1600,3.5874918,891.239,894.438
1601,3.5869092,891.25,894.44
1602,3.5863284,891.26,894.443
1603,3.5857494,891.271,894.445
1604,3.5851722,891.281,894.447
1605,3.5845968,891.292,894.45
1606,3.5840232,891.302,894.452
1607,3.5834508,891.313,894.454
1608,3.5828808,891.323,894.457
1609,3.582312,891.333,894.459
1610,3.5817456,891.344,894.461
1611,3.5811804,891.354,894.464
1612,3.580617,891.364,894.466
1613,3.5800554,891.375,894.468
1614,3.5794956,891.385,894.47
1615,3.5789376,891.395,894.473
1616,3.5783814,891.406,894.475
1617,3.5778264,891.416,894.477
1618,3.5772738,891.426,894.479
1619,3.5767224,891.436,894.482
1620,3.5761728,891.446,894.484
1621,3.575625,891.456,894.486
1622,3.5750784,891.466,894.488
1623,3.5745342,891.476,894.49
1624,3.5739912,891.487,894.493
1625,3.57345,891.497,894.495
1626,3.5729106,891.507,894.497
1627,3.5723724,891.517,894.499
1628,3.571836,891.526,894.501
1629,3.5713014,891.536,894.504
1630,3.5707686,891.546,894.506
1631,3.570237,891.556,894.508
1632,3.5697078,891.566,894.51
1633,3.5691792,891.576,894.512
1634,3.568653,891.586,894.514
1635,3.568128,891.595,894.516
1636,3.5676048,891.605,894.519
1637,3.5670834,891.615,894.521
1638,3.5665632,891.625,894.523
1639,3.5660448,891.634,894.525
1640,3.5655282,891.644,894.527
1641,3.5650128,891.654,894.529
1642,3.5644992,891.663,894.531
1643,3.5639868,891.673,894.533
1644,3.5634762,891.683,894.535
1645,3.5629674,891.692,894.537
1646,3.5624598,891.702,894.539
1647,3.561954,891.711,894.541
1648,3.56145,891.721,894.544
1649,3.5609472,891.73,894.546
1650,3.5604462,891.74,894.548
1651,3.5599464,891.749,894.55
1652,3.5594484,891.758,894.552
1653,3.5589516,891.768,894.554
1654,3.5584566,891.777,894.556
1655,3.5579628,891.786,894.558
1656,3.5574708,891.796,894.56
1657,3.5569806,891.805,894.562
1658,3.5564916,891.814,894.564
1659,3.5560038,891.824,894.566
1660,3.5555178,891.833,894.568
1661,3.5550336,891.842,894.57
1662,3.5545506,891.851,894.572
1663,3.5540688,891.86,894.573
1664,3.5535888,891.87,894.575
1665,3.55311,891.879,894.577
1666,3.552633,891.888,894.579
1667,3.5521572,891.897,894.581
1668,3.5516832,891.906,894.583
1669,3.5512104,891.915,894.585
1670,3.5507394,891.924,894.587
1671,3.550269,891.933,894.589
1672,3.549801,891.942,894.591
1673,3.5493342,891.951,894.593
1674,3.5488686,891.96,894.595
1675,3.5484042,891.969,894.596
1676,3.5479416,891.978,894.598
1677,3.5474802,891.986,894.6
1678,3.5470206,891.995,894.602
1679,3.5465622,892.004,894.604
1680,3.546105,892.013,894.606
1681,3.5456496,892.022,894.608
1682,3.5451954,892.03,894.61
1683,3.544743,892.039,894.611
1684,3.5442912,892.048,894.613
1685,3.5438412,892.057,894.615
1686,3.543393,892.065,894.617
1687,3.5429454,892.074,894.619
1688,3.5424996,892.082,894.62
1689,3.542055,892.091,894.622
1690,3.5416122,892.1,894.624
1691,3.54117,892.108,894.626
1692,3.5407296,892.117,894.628
1693,3.540291,892.125,894.629
1694,3.539853,892.134,894.631
1695,3.5394168,892.142,894.633
1696,3.5389818,892.151,894.635
1697,3.538548,892.159,894.637
1698,3.538116,892.168,894.638
1699,3.5376846,892.176,894.64
1700,3.537255,892.184,894.642
1701,3.5368266,892.193,894.644
1702,3.5364,892.201,894.645
1703,3.535974,892.209,894.647
1704,3.5355498,892.218,894.649
1705,3.5351268,892.226,894.65
1706,3.534705,892.234,894.652
1707,3.5342844,892.243,894.654
1708,3.533865,892.251,894.656
1709,3.5334474,892.259,894.657
1710,3.5330304,892.267,894.659
1711,3.5326152,892.275,894.661
1712,3.5322012,892.283,894.662
1713,3.5317884,892.292,894.664
1714,3.5313768,892.3,894.666
1715,3.5309664,892.308,894.667
1716,3.5305578,892.316,894.669
1717,3.5301498,892.324,894.671
1718,3.5297436,892.332,894.672
1719,3.5293386,892.34,894.674
1720,3.5289342,892.348,894.676
1721,3.5285316,892.356,894.677
1722,3.5281302,892.364,894.679
1723,3.52773,892.372,894.681
1724,3.527331,892.38,894.682
1725,3.5269332,892.387,894.684
1726,3.5265366,892.395,894.685
1727,3.5261412,892.403,894.687
1728,3.525747,892.411,894.689
1729,3.5253546,892.419,894.69
1730,3.5249628,892.427,894.692
1731,3.5245722,892.434,894.693
1732,3.5241828,892.442,894.695
1733,3.5237946,892.45,894.697
1734,3.5234082,892.457,894.698
1735,3.5230224,892.465,894.7
1736,3.5226378,892.473,894.701
1737,3.5222544,892.481,894.703
1738,3.5218722,892.488,894.705
1739,3.5214918,892.496,894.706
1740,3.521112,892.503,894.708
1741,3.5207334,892.511,894.709
1742,3.520356,892.518,894.711
1743,3.5199792,892.526,894.712
1744,3.5196042,892.534,894.714
1745,3.5192304,892.541,894.715
1746,3.5188578,892.549,894.717
1747,3.5184858,892.556,894.718
1748,3.5181156,892.563,894.72
1749,3.517746,892.571,894.721
1750,3.5173782,892.578,894.723
1751,3.517011,892.586,894.724
1752,3.516645,892.593,894.726
1753,3.5162802,892.6,894.727
1754,3.5159166,892.608,894.729
1755,3.5155542,892.615,894.73
1756,3.5151924,892.622,894.732
1757,3.5148324,892.63,894.733
