Time (s),m (g),T Back (K),T Top (K)
931,16.771038,593.225,621.371
932,16.748778,593.281,621.425
933,16.72653,593.336,621.478
934,16.704306,593.391,621.531
935,16.682094,593.447,621.585
936,16.659906,593.502,621.638
937,16.637736,593.558,621.692
938,16.615584,593.613,621.746
939,16.59345,593.669,621.799
940,16.571334,593.725,621.853
941,16.549236,593.781,621.907
942,16.527162,593.837,621.96
943,16.5051,593.893,622.014
944,16.483062,593.949,622.068
945,16.461042,594.005,622.122
946,16.43904,594.061,622.176
947,16.417062,594.118,622.23
948,16.395096,594.174,622.285
949,16.373154,594.231,622.339
950,16.35123,594.287,622.393
951,16.329324,594.344,622.447
952,16.307436,594.401,622.502
953,16.285572,594.458,622.556
954,16.26372,594.515,622.611
955,16.241892,594.572,622.665
956,16.220082,594.629,622.72
957,16.198296,594.686,622.774
958,16.176522,594.743,622.829
959,16.154772,594.801,622.884
960,16.13304,594.858,622.939
961,16.111326,594.915,622.993
962,16.08963,594.973,623.048
963,16.067958,595.031,623.103
964,16.046304,595.089,623.158
965,16.024668,595.146,623.214
966,16.00305,595.204,623.269
967,15.981456,595.262,623.324
968,15.95988,595.32,623.379
969,15.938322,595.379,623.434
970,15.916788,595.437,623.49
971,15.895272,595.495,623.545
972,15.873774,595.554,623.601
973,15.852294,595.612,623.656
974,15.830832,595.671,623.712
975,15.809394,595.73,623.768
976,15.78798,595.788,623.823
977,15.766578,595.847,623.879
978,15.7452,595.906,623.935
979,15.72384,595.965,623.991
980,15.702498,596.025,624.047
981,15.68118,596.084,624.103
982,15.65988,596.143,624.159
983,15.638604,596.203,624.215
984,15.61734,596.262,624.271
985,15.596106,596.322,624.328
986,15.574884,596.381,624.384
987,15.553686,596.441,624.44
988,15.532506,596.501,624.497
989,15.511344,596.561,624.553
990,15.490206,596.621,624.61
991,15.469086,596.681,624.666
992,15.44799,596.742,624.723
993,15.426912,596.802,624.78
994,15.405852,596.862,624.837
995,15.384816,596.923,624.893
996,15.363798,596.983,624.95
997,15.342798,597.044,625.007
998,15.321822,597.105,625.064
999,15.30087,597.166,625.121
1000,15.27993,597.227,625.179
1001,15.259014,597.288,625.236
1002,15.238122,597.349,625.293
1003,15.217248,597.41,625.35
1004,15.196392,597.472,625.408
1005,15.17556,597.533,625.465
1006,15.154746,597.595,625.523
1007,15.133956,597.657,625.58
1008,15.113184,597.718,625.638
1009,15.09243,597.78,625.696
1010,15.0717,597.842,625.753
1011,15.050994,597.904,625.811
1012,15.0303,597.966,625.869
1013,15.009636,598.029,625.927
1014,14.98899,598.091,625.985
1015,14.968362,598.153,626.043
1016,14.947758,598.216,626.101
1017,14.927172,598.279,626.159
1018,14.90661,598.341,626.218
1019,14.886066,598.404,626.276
1020,14.86554,598.467,626.334
1021,14.845044,598.53,626.393
1022,14.82456,598.593,626.451
1023,14.804106,598.657,626.51
1024,14.783664,598.72,626.568
1025,14.763252,598.784,626.627
1026,14.742852,598.847,626.686
1027,14.722482,598.911,626.744
1028,14.702124,598.975,626.803
1029,14.681796,599.038,626.862
1030,14.661486,599.102,626.921
1031,14.641194,599.166,626.98
1032,14.620926,599.231,627.039
1033,14.600682,599.295,627.099
1034,14.580456,599.359,627.158
1035,14.560248,599.424,627.217
1036,14.54007,599.488,627.276
1037,14.519904,599.553,627.336
1038,14.499768,599.618,627.395
1039,14.47965,599.683,627.455
1040,14.45955,599.748,627.514
1041,14.43948,599.813,627.574
1042,14.419422,599.878,627.634
1043,14.399394,599.944,627.694
1044,14.379384,600.009,627.753
1045,14.359392,600.075,627.813
1046,14.339424,600.14,627.873
1047,14.31948,600.206,627.933
1048,14.299554,600.272,627.994
1049,14.279658,600.338,628.054
1050,14.259774,600.404,628.114
1051,14.23992,600.47,628.174
1052,14.220078,600.537,628.235
1053,14.200266,600.603,628.295
1054,14.180472,600.67,628.356
1055,14.160702,600.736,628.416
1056,14.140956,600.803,628.477
1057,14.121228,600.87,628.537
1058,14.101524,600.937,628.598
1059,14.081844,601.004,628.659
1060,14.062182,601.071,628.72
1061,14.042544,601.138,628.781
1062,14.022924,601.206,628.842
1063,14.003334,601.273,628.903
1064,13.983762,601.341,628.964
1065,13.964214,601.409,629.025
1066,13.944684,601.477,629.086
1067,13.925178,601.545,629.148
1068,13.905696,601.613,629.209
1069,13.886238,601.681,629.271
1070,13.866798,601.75,629.332
1071,13.847382,601.818,629.394
1072,13.82799,601.887,629.455
1073,13.808622,601.955,629.517
1074,13.789272,602.024,629.579
1075,13.769946,602.093,629.641
1076,13.750644,602.162,629.703
1077,13.73136,602.231,629.765
1078,13.712106,602.301,629.827
1079,13.69287,602.37,629.889
1080,13.673658,602.439,629.951
1081,13.654464,602.509,630.013
1082,13.6353,602.579,630.075
1083,13.616154,602.649,630.138
1084,13.597032,602.719,630.2
1085,13.577934,602.789,630.263
1086,13.55886,602.859,630.325
1087,13.539804,602.929,630.388
1088,13.520778,603,630.451
1089,13.50177,603.071,630.513
1090,13.482786,603.141,630.576
1091,13.46382,603.212,630.639
1092,13.444884,603.283,630.702
1093,13.425966,603.354,630.765
1094,13.407078,603.425,630.828
1095,13.388208,603.497,630.891
1096,13.369362,603.568,630.954
1097,13.35054,603.64,631.018
1098,13.331742,603.712,631.081
1099,13.312962,603.783,631.145
1100,13.294212,603.855,631.208
1101,13.27548,603.927,631.272
1102,13.256772,604,631.335
1103,13.238094,604.072,631.399
1104,13.219434,604.145,631.463
1105,13.200798,604.217,631.526
1106,13.18218,604.29,631.59
1107,13.163592,604.363,631.654
1108,13.145028,604.436,631.718
1109,13.126488,604.509,631.782
1110,13.107966,604.582,631.846
1111,13.089474,604.655,631.911
1112,13.071,604.729,631.975
1113,13.05255,604.803,632.039
1114,13.03413,604.876,632.104
1115,13.015728,604.95,632.168
1116,12.99735,605.024,632.233
1117,12.978996,605.098,632.297
1118,12.960666,605.173,632.362
1119,12.942366,605.247,632.427
1120,12.924084,605.322,632.492
1121,12.905826,605.396,632.557
1122,12.887592,605.471,632.621
1123,12.869382,605.546,632.686
1124,12.851196,605.621,632.752
1125,12.833034,605.696,632.817
1126,12.814896,605.772,632.882
1127,12.796782,605.847,632.947
1128,12.778692,605.923,633.013
1129,12.760632,605.999,633.078
1130,12.74259,606.075,633.144
1131,12.724572,606.151,633.209
1132,12.706578,606.227,633.275
1133,12.688608,606.303,633.34
1134,12.670668,606.38,633.406
1135,12.652746,606.456,633.472
1136,12.634854,606.533,633.538
1137,12.61698,606.61,633.604
1138,12.599136,606.687,633.67
1139,12.581316,606.764,633.736
1140,12.563514,606.841,633.802
1141,12.545742,606.919,633.868
1142,12.527994,606.996,633.935
1143,12.51027,607.074,634.001
1144,12.49257,607.152,634.068
1145,12.4749,607.23,634.134
1146,12.457248,607.308,634.201
1147,12.439626,607.386,634.267
1148,12.422022,607.465,634.334
1149,12.404448,607.543,634.401
1150,12.386898,607.622,634.468
1151,12.369372,607.701,634.535
1152,12.35187,607.78,634.602
1153,12.334392,607.859,634.669
1154,12.316944,607.938,634.736
1155,12.29952,608.018,634.803
1156,12.282114,608.097,634.87
1157,12.264738,608.177,634.938
1158,12.247392,608.257,635.005
1159,12.230064,608.337,635.073
1160,12.21276,608.417,635.14
1161,12.195486,608.498,635.208
1162,12.178236,608.578,635.275
1163,12.16101,608.659,635.343
1164,12.143814,608.74,635.411
1165,12.126636,608.821,635.479
1166,12.109488,608.902,635.547
1167,12.092364,608.983,635.615
1168,12.075264,609.064,635.683
1169,12.058194,609.146,635.751
1170,12.041148,609.227,635.819
1171,12.024126,609.309,635.888
1172,12.007128,609.391,635.956
1173,11.990154,609.474,636.025
1174,11.97321,609.556,636.093
1175,11.95629,609.638,636.162
1176,11.939394,609.721,636.23
1177,11.922528,609.804,636.299
1178,11.905686,609.887,636.368
1179,11.888868,609.97,636.437
1180,11.87208,610.053,636.506
1181,11.85531,610.136,636.575
1182,11.838576,610.22,636.644
1183,11.82186,610.304,636.713
1184,11.805174,610.388,636.782
1185,11.788512,610.472,636.852
1186,11.771874,610.556,636.921
1187,11.755266,610.64,636.99
1188,11.738682,610.725,637.06
1189,11.722122,610.809,637.129
1190,11.705592,610.894,637.199
1191,11.689086,610.979,637.269
1192,11.67261,611.064,637.339
1193,11.656158,611.15,637.408
1194,11.63973,611.235,637.478
1195,11.623326,611.321,637.548
1196,11.606958,611.407,637.618
1197,11.590608,611.493,637.689
1198,11.574288,611.579,637.759
1199,11.557992,611.665,637.829
1200,11.541726,611.752,637.899
1201,11.525484,611.838,637.97
1202,11.509266,611.925,638.04
1203,11.493078,612.012,638.111
1204,11.476914,612.099,638.182
1205,11.46078,612.186,638.252
1206,11.44467,612.274,638.323
1207,11.42859,612.362,638.394
1208,11.412534,612.449,638.465
1209,11.396502,612.537,638.536
1210,11.3805,612.626,638.607
1211,11.364528,612.714,638.678
1212,11.34858,612.802,638.749
1213,11.332656,612.891,638.821
1214,11.316762,612.98,638.892
1215,11.300898,613.069,638.963
1216,11.285058,613.158,639.035
1217,11.269242,613.248,639.106
1218,11.253456,613.337,639.178
1219,11.237694,613.427,639.25
1220,11.221962,613.517,639.321
1221,11.20626,613.607,639.393
1222,11.190582,613.697,639.465
1223,11.174928,613.787,639.537
1224,11.15931,613.878,639.609
1225,11.14371,613.969,639.681
1226,11.12814,614.06,639.754
1227,11.1126,614.151,639.826
1228,11.09709,614.242,639.898
1229,11.081598,614.334,639.971
1230,11.066142,614.425,640.043
1231,11.05071,614.517,640.116
1232,11.035308,614.609,640.188
1233,11.01993,614.701,640.261
1234,11.004582,614.794,640.334
1235,10.989258,614.886,640.407
1236,10.973964,614.979,640.48
1237,10.9587,615.072,640.553
1238,10.94346,615.165,640.626
1239,10.92825,615.258,640.699
1240,10.91307,615.352,640.772
1241,10.897914,615.446,640.845
1242,10.882788,615.539,640.919
1243,10.867692,615.633,640.992
1244,10.85262,615.728,641.066
1245,10.837578,615.822,641.139
1246,10.82256,615.917,641.213
1247,10.807572,616.011,641.287
1248,10.792614,616.106,641.36
1249,10.777686,616.202,641.434
1250,10.762782,616.297,641.508
1251,10.747908,616.392,641.582
1252,10.733058,616.488,641.656
1253,10.718244,616.584,641.73
1254,10.703454,616.68,641.805
1255,10.688694,616.777,641.879
1256,10.673958,616.873,641.953
1257,10.659252,616.97,642.028
1258,10.644576,617.067,642.102
1259,10.62993,617.164,642.177
1260,10.615308,617.261,642.251
1261,10.600722,617.358,642.326
1262,10.58616,617.456,642.401
1263,10.571622,617.554,642.476
1264,10.55712,617.652,642.551
1265,10.542642,617.75,642.626
1266,10.528194,617.848,642.701
1267,10.513776,617.947,642.776
1268,10.499388,618.046,642.851
1269,10.485024,618.145,642.927
1270,10.47069,618.244,643.002
1271,10.456386,618.343,643.077
1272,10.442112,618.443,643.153
1273,10.427868,618.543,643.228
1274,10.413648,618.643,643.304
1275,10.399464,618.743,643.38
1276,10.385304,618.843,643.456
1277,10.371174,618.944,643.532
1278,10.357074,619.045,643.607
1279,10.342998,619.146,643.683
1280,10.328958,619.247,643.76
1281,10.314942,619.348,643.836
1282,10.300962,619.45,643.912
1283,10.287006,619.552,643.988
1284,10.27308,619.654,644.065
1285,10.259184,619.756,644.141
1286,10.245318,619.858,644.218
1287,10.231476,619.961,644.294
1288,10.21767,620.064,644.371
1289,10.203894,620.167,644.448
1290,10.190142,620.27,644.524
1291,10.17642,620.374,644.601
1292,10.162734,620.477,644.678
1293,10.149072,620.581,644.755
1294,10.13544,620.685,644.832
1295,10.121838,620.789,644.909
1296,10.108266,620.894,644.987
1297,10.094724,620.998,645.064
1298,10.081212,621.103,645.141
1299,10.06773,621.208,645.219
1300,10.054278,621.314,645.296
1301,10.040856,621.419,645.374
1302,10.027464,621.525,645.451
1303,10.014102,621.631,645.529
1304,10.000764,621.737,645.607
1305,9.987462,621.843,645.685
1306,9.97419,621.95,645.763
1307,9.960948,622.057,645.841
1308,9.947736,622.164,645.919
1309,9.934554,622.271,645.997
1310,9.921396,622.378,646.075
1311,9.908274,622.486,646.153
1312,9.895182,622.594,646.232
1313,9.88212,622.702,646.31
1314,9.869088,622.81,646.389
1315,9.856086,622.918,646.467
1316,9.843114,623.027,646.546
1317,9.830178,623.136,646.624
1318,9.817266,623.245,646.703
1319,9.804384,623.354,646.782
1320,9.791532,623.464,646.861
1321,9.778716,623.574,646.94
1322,9.765924,623.684,647.019
1323,9.753168,623.794,647.098
1324,9.740442,623.904,647.177
1325,9.72774,624.015,647.256
1326,9.715074,624.126,647.336
1327,9.702438,624.237,647.415
1328,9.689832,624.348,647.495
1329,9.677262,624.46,647.574
1330,9.664716,624.572,647.654
1331,9.6522,624.684,647.734
1332,9.63972,624.796,647.813
1333,9.62727,624.908,647.893
1334,9.614844,625.021,647.973
1335,9.602454,625.134,648.053
1336,9.590094,625.247,648.133
1337,9.57777,625.36,648.213
1338,9.56547,625.474,648.293
1339,9.553206,625.587,648.374
1340,9.540966,625.701,648.454
1341,9.528762,625.815,648.534
1342,9.516594,625.93,648.615
1343,9.50445,626.044,648.695
1344,9.492336,626.159,648.776
1345,9.480258,626.274,648.856
1346,9.46821,626.389,648.937
1347,9.456192,626.505,649.018
1348,9.444204,626.62,649.098
1349,9.432246,626.736,649.179
1350,9.420324,626.852,649.26
1351,9.408432,626.969,649.341
1352,9.39657,627.085,649.422
1353,9.384738,627.202,649.503
1354,9.372942,627.319,649.584
1355,9.361176,627.436,649.665
1356,9.34944,627.553,649.747
1357,9.337734,627.671,649.828
1358,9.326064,627.789,649.909
1359,9.314418,627.907,649.991
1360,9.302808,628.025,650.072
1361,9.291234,628.144,650.154
1362,9.279684,628.262,650.236
1363,9.26817,628.381,650.317
1364,9.256686,628.5,650.399
1365,9.245232,628.62,650.481
1366,9.233814,628.739,650.563
1367,9.222426,628.859,650.645
1368,9.211068,628.979,650.727
1369,9.19974,629.099,650.809
1370,9.188448,629.219,650.891
1371,9.177186,629.34,650.973
1372,9.165954,629.461,651.055
1373,9.154758,629.582,651.137
1374,9.143592,629.703,651.22
1375,9.132456,629.825,651.302
1376,9.121356,629.946,651.384
1377,9.110286,630.068,651.467
1378,9.099246,630.19,651.549
1379,9.088236,630.313,651.632
1380,9.077262,630.435,651.715
1381,9.066318,630.558,651.797
1382,9.05541,630.681,651.88
1383,9.044526,630.804,651.963
1384,9.033684,630.927,652.046
1385,9.022866,631.051,652.129
1386,9.012084,631.175,652.211
1387,9.001332,631.299,652.294
1388,8.990616,631.423,652.377
1389,8.979924,631.547,652.461
1390,8.969274,631.672,652.544
1391,8.958648,631.797,652.627
1392,8.948058,631.922,652.71
1393,8.937498,632.047,652.793
1394,8.926974,632.173,652.877
1395,8.91648,632.298,652.96
1396,8.906016,632.424,653.043
1397,8.895588,632.55,653.127
1398,8.88519,632.676,653.21
1399,8.874822,632.803,653.294
1400,8.86449,632.929,653.378
1401,8.854188,633.056,653.461
1402,8.843922,633.183,653.545
1403,8.833686,633.311,653.628
1404,8.82348,633.438,653.712
1405,8.81331,633.566,653.796
1406,8.80317,633.693,653.88
1407,8.79306,633.821,653.964
1408,8.782986,633.95,654.048
1409,8.772942,634.078,654.132
1410,8.762934,634.207,654.216
1411,8.752956,634.335,654.3
1412,8.743008,634.464,654.384
1413,8.733096,634.594,654.468
1414,8.723214,634.723,654.552
1415,8.713362,634.852,654.636
1416,8.703546,634.982,654.72
1417,8.693766,635.112,654.804
1418,8.68401,635.242,654.889
1419,8.67429,635.372,654.973
1420,8.664606,635.503,655.057
1421,8.654946,635.633,655.141
1422,8.645328,635.764,655.226
1423,8.635734,635.895,655.31
1424,8.626176,636.026,655.395
1425,8.616654,636.158,655.479
1426,8.607156,636.289,655.563
1427,8.597694,636.421,655.648
1428,8.588268,636.552,655.732
1429,8.578872,636.684,655.817
1430,8.569506,636.817,655.901
1431,8.560176,636.949,655.986
1432,8.550876,637.081,656.071
1433,8.541606,637.214,656.155
1434,8.532372,637.347,656.24
1435,8.523168,637.48,656.324
1436,8.514,637.613,656.409
1437,8.504862,637.746,656.494
1438,8.495754,637.879,656.578
1439,8.486682,638.013,656.663
1440,8.47764,638.147,656.748
1441,8.468628,638.28,656.832
1442,8.459652,638.414,656.917
1443,8.450706,638.548,657.002
1444,8.44179,638.683,657.087
1445,8.43291,638.817,657.171
1446,8.42406,638.952,657.256
1447,8.415246,639.086,657.341
1448,8.406462,639.221,657.426
1449,8.397708,639.356,657.51
1450,8.388984,639.491,657.595
1451,8.380296,639.626,657.68
1452,8.371638,639.761,657.765
1453,8.363016,639.897,657.849
1454,8.354424,640.032,657.934
1455,8.345862,640.168,658.019
1456,8.33733,640.304,658.103
1457,8.328834,640.44,658.188
1458,8.320368,640.576,658.273
1459,8.311938,640.712,658.357
1460,8.303532,640.848,658.442
1461,8.295162,640.984,658.527
1462,8.286828,641.12,658.611
1463,8.278518,641.257,658.696
1464,8.270244,641.393,658.781
1465,8.262,641.53,658.865
1466,8.253792,641.667,658.95
1467,8.245608,641.804,659.034
1468,8.23746,641.94,659.119
1469,8.229342,642.077,659.203
1470,8.22126,642.214,659.288
1471,8.213202,642.351,659.372
1472,8.20518,642.489,659.457
1473,8.197188,642.626,659.541
1474,8.189226,642.763,659.625
1475,8.1813,642.901,659.71
1476,8.173404,643.038,659.794
1477,8.165538,643.175,659.878
1478,8.157702,643.313,659.962
1479,8.149896,643.45,660.047
1480,8.14212,643.588,660.131
1481,8.13438,643.726,660.215
1482,8.12667,643.863,660.299
1483,8.11899,644.001,660.383
1484,8.11134,644.139,660.467
1485,8.10372,644.276,660.551
1486,8.09613,644.414,660.635
1487,8.08857,644.552,660.718
1488,8.081046,644.69,660.802
1489,8.073552,644.827,660.886
1490,8.066082,644.965,660.969
1491,8.058648,645.103,661.053
1492,8.051244,645.241,661.136
1493,8.04387,645.379,661.22
1494,8.036526,645.516,661.303
1495,8.029212,645.654,661.386
1496,8.021928,645.792,661.47
1497,8.014674,645.93,661.553
1498,8.00745,646.067,661.636
1499,8.000256,646.205,661.719
1500,7.993092,646.343,661.802
1501,7.985952,646.48,661.885
1502,7.978848,646.618,661.967
1503,7.971774,646.755,662.05
1504,7.96473,646.893,662.133
1505,7.957716,647.03,662.215
1506,7.950726,647.167,662.297
1507,7.943772,647.305,662.38
1508,7.936842,647.442,662.462
1509,7.929942,647.579,662.544
1510,7.923078,647.716,662.626
1511,7.916238,647.853,662.708
1512,7.909422,647.99,662.79
1513,7.902642,648.127,662.872
1514,7.895886,648.263,662.953
1515,7.889166,648.4,663.035
1516,7.88247,648.536,663.116
1517,7.875798,648.673,663.197
1518,7.869162,648.809,663.279
1519,7.86255,648.945,663.36
1520,7.855968,649.081,663.441
1521,7.849416,649.217,663.521
1522,7.842888,649.353,663.602
1523,7.83639,649.488,663.683
1524,7.829922,649.624,663.763
1525,7.823478,649.759,663.843
1526,7.817064,649.894,663.923
1527,7.810674,650.029,664.004
1528,7.80432,650.164,664.083
1529,7.797984,650.298,664.163
1530,7.791684,650.433,664.243
1531,7.785402,650.567,664.322
1532,7.779156,650.701,664.402
1533,7.772934,650.835,664.481
1534,7.766736,650.969,664.56
1535,7.760568,651.102,664.639
1536,7.754424,651.236,664.717
1537,7.74831,651.369,664.796
1538,7.74222,651.502,664.874
1539,7.736154,651.634,664.953
1540,7.730118,651.767,665.031
1541,7.724112,651.899,665.109
1542,7.718124,652.031,665.186
1543,7.712166,652.162,665.264
1544,7.706232,652.294,665.341
1545,7.700328,652.425,665.418
1546,7.694448,652.556,665.495
1547,7.688592,652.687,665.572
1548,7.68276,652.817,665.649
1549,7.676958,652.947,665.725
1550,7.671174,653.077,665.802
1551,7.66542,653.207,665.878
1552,7.65969,653.336,665.954
1553,7.65399,653.465,666.029
1554,7.648308,653.594,666.105
1555,7.64265,653.722,666.18
1556,7.637022,653.85,666.255
1557,7.631412,653.978,666.33
1558,7.625832,654.105,666.405
1559,7.62027,654.232,666.48
1560,7.614738,654.359,666.554
1561,7.609224,654.485,666.628
1562,7.60374,654.612,666.702
1563,7.598274,654.737,666.775
1564,7.592832,654.863,666.849
1565,7.58742,654.988,666.922
1566,7.582026,655.112,666.995
1567,7.57665,655.237,667.068
1568,7.571304,655.36,667.14
1569,7.565976,655.484,667.212
1570,7.560678,655.607,667.284
1571,7.555398,655.73,667.356
1572,7.550136,655.852,667.428
1573,7.544904,655.974,667.499
1574,7.53969,656.096,667.57
1575,7.534494,656.217,667.641
1576,7.529328,656.338,667.711
1577,7.52418,656.458,667.782
1578,7.51905,656.578,667.852
1579,7.513944,656.697,667.922
1580,7.508862,656.816,667.991
1581,7.503798,656.935,668.06
1582,7.498758,657.053,668.129
1583,7.493736,657.171,668.198
1584,7.488732,657.288,668.267
1585,7.483752,657.405,668.335
1586,7.478796,657.521,668.403
1587,7.473852,657.637,668.47
1588,7.468932,657.753,668.538
1589,7.464036,657.868,668.605
1590,7.459158,657.982,668.672
1591,7.454298,658.096,668.738
1592,7.449456,658.209,668.805
1593,7.444632,658.322,668.871
1594,7.439832,658.435,668.936
1595,7.43505,658.547,669.002
1596,7.430286,658.659,669.067
1597,7.42554,658.77,669.132
1598,7.420818,658.88,669.196
1599,7.416108,658.99,669.261
1600,7.411416,659.099,669.325
1601,7.406748,659.208,669.388
1602,7.402092,659.317,669.452
1603,7.39746,659.425,669.515
1604,7.39284,659.532,669.578
1605,7.388244,659.639,669.64
1606,7.38366,659.745,669.702
1607,7.3791,659.851,669.764
1608,7.374552,659.956,669.826
1609,7.370022,660.061,669.887
1610,7.365504,660.165,669.948
1611,7.36101,660.269,670.008
1612,7.356528,660.372,670.069
1613,7.35207,660.474,670.129
1614,7.347618,660.576,670.188
1615,7.34319,660.677,670.248
1616,7.338774,660.778,670.307
1617,7.334376,660.878,670.365
1618,7.329996,660.978,670.424
1619,7.325628,661.077,670.482
1620,7.321278,661.175,670.54
1621,7.31694,661.273,670.597
1622,7.31262,661.371,670.654
1623,7.308318,661.467,670.711
1624,7.304022,661.564,670.767
1625,7.29975,661.659,670.823
1626,7.29549,661.754,670.879
1627,7.291242,661.848,670.935
1628,7.287012,661.942,670.99
1629,7.282794,662.036,671.045
1630,7.278588,662.128,671.099
1631,7.2744,662.22,671.153
1632,7.270224,662.312,671.207
1633,7.266066,662.402,671.26
1634,7.261914,662.493,671.313
1635,7.25778,662.582,671.366
1636,7.253658,662.671,671.419
1637,7.249554,662.76,671.471
1638,7.245456,662.848,671.523
1639,7.241376,662.935,671.574
1640,7.237308,663.022,671.625
1641,7.233252,663.108,671.676
1642,7.229208,663.193,671.726
1643,7.225176,663.278,671.777
1644,7.221156,663.362,671.826
1645,7.217154,663.446,671.876
1646,7.213158,663.529,671.925
1647,7.209174,663.612,671.974
1648,7.205208,663.693,672.022
1649,7.201248,663.775,672.07
1650,7.1973,663.855,672.118
1651,7.193364,663.935,672.165
1652,7.18944,664.015,672.212
1653,7.185528,664.094,672.259
1654,7.181628,664.172,672.305
1655,7.17774,664.249,672.352
1656,7.173858,664.327,672.397
1657,7.169988,664.403,672.443
1658,7.16613,664.479,672.488
1659,7.162284,664.554,672.532
1660,7.15845,664.629,672.577
1661,7.154622,664.703,672.621
1662,7.150806,664.776,672.665
1663,7.147002,664.849,672.708
1664,7.143204,664.922,672.751
1665,7.139418,664.993,672.794
1666,7.135644,665.064,672.836
1667,7.131876,665.135,672.878
1668,7.12812,665.205,672.92
1669,7.12437,665.274,672.962
1670,7.120632,665.343,673.003
1671,7.116906,665.411,673.044
1672,7.113186,665.479,673.084
1673,7.109478,665.546,673.124
1674,7.105776,665.613,673.164
1675,7.102086,665.679,673.203
1676,7.098402,665.744,673.243
1677,7.094724,665.809,673.282
1678,7.091058,665.873,673.32
1679,7.087404,665.937,673.358
1680,7.083756,666,673.396
1681,7.080114,666.062,673.434
1682,7.076484,666.124,673.471
1683,7.07286,666.186,673.508
1684,7.069242,666.247,673.545
1685,7.065636,666.307,673.581
1686,7.062036,666.367,673.617
1687,7.058442,666.426,673.653
1688,7.05486,666.485,673.688
1689,7.051284,666.543,673.724
1690,7.047714,666.601,673.758
1691,7.04415,666.658,673.793
1692,7.040598,666.715,673.827
1693,7.037052,666.771,673.861
1694,7.033512,666.826,673.895
1695,7.029978,666.882,673.928
1696,7.026456,666.936,673.961
1697,7.02294,666.99,673.994
1698,7.019424,667.044,674.026
1699,7.01592,667.097,674.059
1700,7.012428,667.149,674.09
1701,7.008936,667.201,674.122
1702,7.00545,667.253,674.153
1703,7.001976,667.304,674.185
1704,6.998502,667.355,674.215
1705,6.99504,667.405,674.246
1706,6.991584,667.454,674.276
1707,6.988134,667.503,674.306
1708,6.98469,667.552,674.336
1709,6.981246,667.6,674.365
1710,6.977814,667.648,674.394
1711,6.974388,667.695,674.423
1712,6.970968,667.742,674.452
1713,6.967554,667.788,674.48
1714,6.964146,667.834,674.508
1715,6.960744,667.88,674.536
1716,6.957348,667.925,674.564
1717,6.953958,667.969,674.591
1718,6.950574,668.013,674.618
1719,6.947196,668.057,674.645
1720,6.943818,668.1,674.672
1721,6.940452,668.143,674.698
1722,6.937086,668.185,674.724
1723,6.933732,668.227,674.75
1724,6.930378,668.269,674.775
1725,6.92703,668.31,674.801
1726,6.923694,668.351,674.826
1727,6.920358,668.391,674.851
1728,6.917022,668.431,674.875
1729,6.913698,668.47,674.9
1730,6.91038,668.51,674.924
1731,6.907062,668.548,674.948
1732,6.90375,668.587,674.972
1733,6.900444,668.625,674.995
1734,6.897144,668.662,675.019
1735,6.89385,668.699,675.042
1736,6.890556,668.736,675.065
1737,6.887268,668.773,675.087
1738,6.883992,668.809,675.11
1739,6.88071,668.845,675.132
1740,6.87744,668.88,675.154
1741,6.87417,668.915,675.176
1742,6.870912,668.95,675.197
1743,6.867648,668.984,675.219
1744,6.864396,669.018,675.24
1745,6.86115,669.051,675.261
1746,6.857904,669.085,675.282
1747,6.854664,669.118,675.302
1748,6.851424,669.15,675.323
1749,6.84819,669.183,675.343
1750,6.844962,669.215,675.363
1751,6.84174,669.246,675.383
1752,6.838524,669.278,675.402
1753,6.835308,669.309,675.422
1754,6.832098,669.339,675.441
1755,6.828888,669.37,675.46
1756,6.825684,669.4,675.479
1757,6.822486,669.43,675.498
1758,6.819294,669.459,675.517
1759,6.816102,669.488,675.535
1760,6.812916,669.517,675.553
1761,6.80973,669.546,675.571
1762,6.806556,669.574,675.589
1763,6.803382,669.602,675.607
1764,6.800208,669.63,675.625
1765,6.79704,669.658,675.642
1766,6.793878,669.685,675.659
1767,6.790716,669.712,675.676
1768,6.78756,669.739,675.693
1769,6.78441,669.765,675.71
1770,6.78126,669.791,675.727
1771,6.778116,669.817,675.743
1772,6.774978,669.843,675.759
1773,6.77184,669.869,675.776
1774,6.768702,669.894,675.792
1775,6.765576,669.919,675.808
1776,6.76245,669.943,675.823
1777,6.759324,669.968,675.839
1778,6.756204,669.992,675.854
1779,6.75309,670.016,675.87
1780,6.749976,670.04,675.885
1781,6.746868,670.064,675.9
1782,6.74376,670.087,675.915
1783,6.740658,670.11,675.93
1784,6.737562,670.133,675.944
1785,6.734466,670.156,675.959
1786,6.731376,670.178,675.973
1787,6.728286,670.201,675.988
1788,6.725202,670.223,676.002
1789,6.722118,670.244,676.016
1790,6.71904,670.266,676.03
1791,6.715968,670.288,676.044
1792,6.712896,670.309,676.057
1793,6.709824,670.33,676.071
1794,6.706758,670.351,676.084
1795,6.703698,670.372,676.098
1796,6.700638,670.392,676.111
1797,6.697584,670.413,676.124
1798,6.69453,670.433,676.137
1799,6.691482,670.453,676.15
1800,6.688434,670.473,676.163
1801,6.685392,670.492,676.176
1802,6.68235,670.512,676.188
1803,6.679314,670.531,676.201
1804,6.676278,670.55,676.213
1805,6.673248,670.569,676.225
1806,6.670224,670.588,676.238
1807,6.6672,670.607,676.25
1808,6.664176,670.625,676.262
