Time (s),m (g),T Back (K),T Top (K)
931,55.808226,546.24,822.485
932,55.758168,546.337,822.559
933,55.708146,546.435,822.632
934,55.65816,546.532,822.706
935,55.60821,546.63,822.779
936,55.558296,546.727,822.852
937,55.5084,546.825,822.925
938,55.458558,546.922,822.998
939,55.408752,547.02,823.071
940,55.358964,547.117,823.144
941,55.30923,547.215,823.217
942,55.259514,547.312,823.29
943,55.209852,547.409,823.362
944,55.160208,547.506,823.435
945,55.1106,547.604,823.507
946,55.061046,547.701,823.579
947,55.01151,547.798,823.651
948,54.96201,547.895,823.723
949,54.912546,547.992,823.795
950,54.863118,548.089,823.867
951,54.813726,548.186,823.939
952,54.76437,548.283,824.011
953,54.715032,548.38,824.082
954,54.665748,548.477,824.154
955,54.616482,548.574,824.225
956,54.56727,548.671,824.296
957,54.518076,548.768,824.367
958,54.468918,548.865,824.438
959,54.419796,548.961,824.509
960,54.37071,549.058,824.58
961,54.32166,549.154,824.651
962,54.272646,549.251,824.722
963,54.223668,549.348,824.792
964,54.174708,549.444,824.863
965,54.125802,549.54,824.933
966,54.076914,549.637,825.004
967,54.028062,549.733,825.074
968,53.979246,549.829,825.144
969,53.930466,549.926,825.214
970,53.881722,550.022,825.284
971,53.833014,550.118,825.354
972,53.784324,550.214,825.424
973,53.73567,550.31,825.493
974,53.68707,550.406,825.563
975,53.638488,550.502,825.632
976,53.589942,550.598,825.702
977,53.541414,550.693,825.771
978,53.49294,550.789,825.84
979,53.444484,550.885,825.909
980,53.396064,550.98,825.978
981,53.347698,551.076,826.047
982,53.299332,551.171,826.116
983,53.25102,551.267,826.185
984,53.202744,551.362,826.254
985,53.154486,551.457,826.322
986,53.106264,551.553,826.391
987,53.058078,551.648,826.459
988,53.009928,551.743,826.527
989,52.961796,551.838,826.596
990,52.913718,551.933,826.664
991,52.865658,552.028,826.732
992,52.817634,552.122,826.8
993,52.769646,552.217,826.868
994,52.721676,552.312,826.936
995,52.67376,552.406,827.003
996,52.625862,552.501,827.071
997,52.578,552.595,827.138
998,52.530156,552.689,827.206
999,52.482366,552.784,827.273
1000,52.434594,552.878,827.34
1001,52.386858,552.972,827.408
1002,52.339158,553.066,827.475
1003,52.291476,553.16,827.542
1004,52.24383,553.253,827.609
1005,52.19622,553.347,827.675
1006,52.148646,553.441,827.742
1007,52.10109,553.534,827.809
1008,52.053588,553.628,827.875
1009,52.006104,553.721,827.942
1010,51.958638,553.815,828.008
1011,51.911226,553.908,828.075
1012,51.863832,554.001,828.141
1013,51.816474,554.094,828.207
1014,51.769134,554.187,828.273
1015,51.721848,554.28,828.339
1016,51.67458,554.372,828.405
1017,51.627348,554.465,828.471
1018,51.580134,554.557,828.536
1019,51.532956,554.65,828.602
1020,51.485814,554.742,828.668
1021,51.438708,554.834,828.733
1022,51.39162,554.926,828.799
1023,51.344568,555.018,828.864
1024,51.297552,555.11,828.929
1025,51.250554,555.202,828.994
1026,51.203592,555.294,829.059
1027,51.156666,555.385,829.124
1028,51.109758,555.477,829.189
1029,51.062886,555.568,829.254
1030,51.01605,555.66,829.319
1031,50.969232,555.751,829.383
1032,50.92245,555.842,829.448
1033,50.875704,555.933,829.513
1034,50.828976,556.023,829.577
1035,50.782302,556.114,829.641
1036,50.735628,556.205,829.706
1037,50.689008,556.295,829.77
1038,50.642406,556.385,829.834
1039,50.595822,556.476,829.898
1040,50.549292,556.566,829.962
1041,50.50278,556.656,830.026
1042,50.456286,556.745,830.089
1043,50.409828,556.835,830.153
1044,50.363406,556.925,830.217
1045,50.31702,557.014,830.28
1046,50.270652,557.104,830.344
1047,50.22432,557.193,830.407
1048,50.178006,557.282,830.47
1049,50.131728,557.371,830.534
1050,50.085468,557.46,830.597
1051,50.039262,557.548,830.66
1052,49.993056,557.637,830.723
1053,49.946904,557.725,830.786
1054,49.90077,557.814,830.849
1055,49.854672,557.902,830.911
1056,49.808592,557.99,830.974
1057,49.762548,558.078,831.037
1058,49.716522,558.166,831.099
1059,49.670532,558.253,831.162
1060,49.62456,558.341,831.224
1061,49.578642,558.428,831.286
1062,49.532724,558.515,831.349
1063,49.48686,558.602,831.411
1064,49.441014,558.689,831.473
1065,49.395186,558.776,831.535
1066,49.349394,558.863,831.597
1067,49.303638,558.949,831.659
1068,49.2579,559.035,831.72
1069,49.212198,559.122,831.782
1070,49.166514,559.208,831.844
1071,49.120866,559.294,831.905
1072,49.075236,559.379,831.967
1073,49.029642,559.465,832.028
1074,48.984084,559.55,832.089
1075,48.938544,559.636,832.151
1076,48.89304,559.721,832.212
1077,48.847554,559.806,832.273
1078,48.802104,559.891,832.334
1079,48.756672,559.975,832.395
1080,48.711276,560.06,832.456
1081,48.665898,560.144,832.517
1082,48.620556,560.229,832.577
1083,48.575232,560.313,832.638
1084,48.529944,560.397,832.699
1085,48.484692,560.48,832.759
1086,48.439458,560.564,832.82
1087,48.394242,560.648,832.88
1088,48.349062,560.731,832.94
1089,48.303918,560.814,833
1090,48.258792,560.897,833.061
1091,48.213702,560.98,833.121
1092,48.16863,561.063,833.181
1093,48.123594,561.145,833.241
1094,48.078576,561.227,833.3
1095,48.033576,561.31,833.36
1096,47.98863,561.392,833.42
1097,47.943684,561.474,833.48
1098,47.898792,561.555,833.539
1099,47.8539,561.637,833.599
1100,47.809044,561.718,833.658
1101,47.764224,561.799,833.717
1102,47.719422,561.88,833.777
1103,47.674656,561.961,833.836
1104,47.629908,562.042,833.895
1105,47.585196,562.123,833.954
1106,47.540502,562.203,834.013
1107,47.495844,562.283,834.072
1108,47.451204,562.363,834.131
1109,47.4066,562.443,834.19
1110,47.362014,562.523,834.249
1111,47.317464,562.603,834.307
1112,47.272932,562.682,834.366
1113,47.228418,562.761,834.424
1114,47.18394,562.84,834.483
1115,47.139498,562.919,834.541
1116,47.095074,562.998,834.599
1117,47.050686,563.077,834.658
1118,47.006316,563.155,834.716
1119,46.961964,563.233,834.774
1120,46.917648,563.311,834.832
1121,46.873368,563.389,834.89
1122,46.829106,563.467,834.948
1123,46.784862,563.544,835.006
1124,46.740654,563.622,835.063
1125,46.696464,563.699,835.121
1126,46.65231,563.776,835.179
1127,46.608174,563.853,835.236
1128,46.564074,563.93,835.294
1129,46.519992,564.006,835.351
1130,46.475946,564.083,835.409
1131,46.431918,564.159,835.466
1132,46.387926,564.235,835.523
1133,46.343952,564.311,835.58
1134,46.299996,564.387,835.637
1135,46.256076,564.462,835.694
1136,46.212192,564.538,835.751
1137,46.168326,564.613,835.808
1138,46.124478,564.688,835.865
1139,46.080666,564.763,835.922
1140,46.036872,564.837,835.978
1141,45.993114,564.912,836.035
1142,45.949374,564.986,836.092
1143,45.90567,565.061,836.148
1144,45.861984,565.135,836.204
1145,45.818334,565.209,836.261
1146,45.774702,565.282,836.317
1147,45.731106,565.356,836.373
1148,45.687528,565.429,836.429
1149,45.643968,565.502,836.486
1150,45.600444,565.575,836.542
1151,45.556938,565.648,836.598
1152,45.513468,565.721,836.653
1153,45.470034,565.794,836.709
1154,45.4266,565.866,836.765
1155,45.38322,565.938,836.821
1156,45.33984,566.01,836.876
1157,45.296496,566.082,836.932
1158,45.253188,566.154,836.987
1159,45.209898,566.226,837.043
1160,45.166644,566.297,837.098
1161,45.123408,566.368,837.153
1162,45.08019,566.439,837.209
1163,45.037008,566.51,837.264
1164,44.993844,566.581,837.319
1165,44.950716,566.652,837.374
1166,44.907606,566.722,837.429
1167,44.864532,566.793,837.484
1168,44.821476,566.863,837.539
1169,44.778456,566.933,837.594
1170,44.735454,567.003,837.648
1171,44.69247,567.072,837.703
1172,44.649522,567.142,837.758
1173,44.60661,567.211,837.812
1174,44.563716,567.28,837.867
1175,44.52084,567.35,837.921
1176,44.478,567.418,837.975
1177,44.435178,567.487,838.03
1178,44.392392,567.556,838.084
1179,44.349624,567.624,838.138
1180,44.306892,567.693,838.192
1181,44.264178,567.761,838.246
1182,44.2215,567.829,838.3
1183,44.17884,567.897,838.354
1184,44.136216,567.964,838.408
1185,44.09361,568.032,838.462
1186,44.051022,568.1,838.515
1187,44.00847,568.167,838.569
1188,43.965936,568.234,838.623
1189,43.923438,568.301,838.676
1190,43.880976,568.368,838.73
1191,43.838532,568.435,838.783
1192,43.796106,568.501,838.836
1193,43.753716,568.568,838.89
1194,43.711344,568.634,838.943
1195,43.669008,568.7,838.996
1196,43.62669,568.766,839.049
1197,43.58439,568.832,839.102
1198,43.542144,568.898,839.155
1199,43.499898,568.963,839.208
1200,43.457688,569.029,839.261
1201,43.415514,569.094,839.314
1202,43.373358,569.159,839.367
1203,43.33122,569.224,839.419
1204,43.289118,569.289,839.472
1205,43.247052,569.354,839.524
1206,43.205004,569.419,839.577
1207,43.162974,569.483,839.629
1208,43.12098,569.548,839.682
1209,43.079004,569.612,839.734
1210,43.037064,569.676,839.786
1211,42.99516,569.74,839.839
1212,42.953274,569.804,839.891
1213,42.911406,569.868,839.943
1214,42.869574,569.932,839.995
1215,42.82776,569.995,840.047
1216,42.785982,570.059,840.099
1217,42.744222,570.122,840.151
1218,42.702498,570.185,840.202
1219,42.660792,570.249,840.254
1220,42.619122,570.312,840.306
1221,42.57747,570.374,840.357
1222,42.535854,570.437,840.409
1223,42.494256,570.5,840.46
1224,42.452694,570.562,840.512
1225,42.41115,570.625,840.563
1226,42.369642,570.687,840.614
1227,42.328152,570.749,840.666
1228,42.286698,570.811,840.717
1229,42.245262,570.873,840.768
1230,42.203862,570.935,840.819
1231,42.16248,570.997,840.87
1232,42.121134,571.058,840.921
1233,42.079806,571.12,840.972
1234,42.038514,571.181,841.023
1235,41.99724,571.243,841.074
1236,41.956002,571.304,841.124
1237,41.914782,571.365,841.175
1238,41.873598,571.426,841.226
1239,41.83245,571.487,841.276
1240,41.791302,571.548,841.327
1241,41.750208,571.609,841.377
1242,41.709132,571.669,841.428
1243,41.668074,571.73,841.478
1244,41.627052,571.79,841.528
1245,41.586048,571.851,841.579
1246,41.54508,571.911,841.629
1247,41.504148,571.971,841.679
1248,41.463234,572.031,841.729
1249,41.422338,572.091,841.779
1250,41.381478,572.151,841.829
1251,41.340654,572.211,841.879
1252,41.299848,572.271,841.928
1253,41.259078,572.33,841.978
1254,41.218326,572.39,842.028
1255,41.177592,572.45,842.078
1256,41.136912,572.509,842.127
1257,41.096232,572.568,842.177
1258,41.055606,572.628,842.226
1259,41.01498,572.687,842.276
1260,40.974408,572.746,842.325
1261,40.933854,572.805,842.374
1262,40.893318,572.864,842.424
1263,40.852818,572.923,842.473
1264,40.812336,572.982,842.522
1265,40.77189,573.04,842.571
1266,40.73148,573.099,842.62
1267,40.691088,573.158,842.669
1268,40.650732,573.216,842.718
1269,40.610394,573.275,842.767
1270,40.570074,573.333,842.816
1271,40.529808,573.391,842.865
1272,40.48956,573.45,842.913
1273,40.44933,573.508,842.962
1274,40.409136,573.566,843.011
1275,40.36896,573.624,843.059
1276,40.32882,573.682,843.108
1277,40.288716,573.74,843.156
1278,40.24863,573.798,843.205
1279,40.20858,573.856,843.253
1280,40.168548,573.914,843.301
1281,40.128552,573.971,843.35
1282,40.088574,574.029,843.398
1283,40.048632,574.087,843.446
1284,40.008708,574.144,843.494
1285,39.96882,574.202,843.542
1286,39.928968,574.259,843.59
1287,39.889134,574.317,843.638
1288,39.849318,574.374,843.686
1289,39.809556,574.431,843.734
1290,39.769794,574.488,843.781
1291,39.730086,574.546,843.829
1292,39.690396,574.603,843.877
1293,39.650724,574.66,843.924
1294,39.611088,574.717,843.972
1295,39.571488,574.774,844.02
1296,39.531906,574.831,844.067
1297,39.49236,574.888,844.114
1298,39.452832,574.945,844.162
1299,39.41334,575.002,844.209
1300,39.373866,575.059,844.256
1301,39.334446,575.116,844.303
1302,39.295026,575.172,844.351
1303,39.255642,575.229,844.398
1304,39.216294,575.286,844.445
1305,39.176964,575.343,844.492
1306,39.13767,575.399,844.539
1307,39.098412,575.456,844.586
1308,39.059172,575.512,844.632
1309,39.01995,575.569,844.679
1310,38.980782,575.625,844.726
1311,38.941614,575.682,844.773
1312,38.9025,575.738,844.819
1313,38.863404,575.795,844.866
1314,38.824326,575.851,844.912
1315,38.785284,575.908,844.959
1316,38.746278,575.964,845.005
1317,38.70729,576.02,845.052
1318,38.668338,576.077,845.098
1319,38.629404,576.133,845.144
1320,38.590506,576.189,845.191
1321,38.551644,576.245,845.237
1322,38.5128,576.302,845.283
1323,38.473992,576.358,845.329
1324,38.435202,576.414,845.375
1325,38.396448,576.47,845.421
1326,38.35773,576.527,845.467
1327,38.31903,576.583,845.513
1328,38.280366,576.639,845.559
1329,38.24172,576.695,845.605
1330,38.20311,576.751,845.65
1331,38.164518,576.807,845.696
1332,38.125962,576.863,845.742
1333,38.087442,576.919,845.787
1334,38.04894,576.975,845.833
1335,38.010474,577.032,845.878
1336,37.972026,577.088,845.924
1337,37.933632,577.144,845.969
1338,37.895238,577.2,846.015
1339,37.85688,577.256,846.06
1340,37.818558,577.312,846.105
1341,37.780272,577.368,846.15
1342,37.742004,577.424,846.196
1343,37.703754,577.48,846.241
1344,37.66554,577.536,846.286
1345,37.627362,577.592,846.331
1346,37.589202,577.648,846.376
1347,37.551078,577.704,846.421
1348,37.51299,577.76,846.466
1349,37.47492,577.816,846.51
1350,37.436886,577.872,846.555
1351,37.39887,577.928,846.6
1352,37.36089,577.984,846.645
1353,37.322946,578.04,846.689
1354,37.28502,578.096,846.734
1355,37.24713,578.152,846.778
1356,37.209258,578.208,846.823
1357,37.171422,578.265,846.867
1358,37.133622,578.321,846.912
1359,37.09584,578.377,846.956
1360,37.058094,578.433,847.001
1361,37.020366,578.489,847.045
1362,36.982674,578.545,847.089
1363,36.945018,578.601,847.133
1364,36.90738,578.657,847.177
1365,36.86976,578.713,847.222
1366,36.832194,578.77,847.266
1367,36.794646,578.826,847.31
1368,36.757116,578.882,847.354
1369,36.71964,578.938,847.397
1370,36.682164,578.994,847.441
1371,36.644742,579.051,847.485
1372,36.607338,579.107,847.529
1373,36.569952,579.163,847.573
1374,36.53262,579.22,847.616
1375,36.495288,579.276,847.66
1376,36.45801,579.332,847.704
1377,36.42075,579.389,847.747
1378,36.383526,579.445,847.791
1379,36.34632,579.501,847.834
1380,36.30915,579.558,847.878
1381,36.271998,579.614,847.921
1382,36.234882,579.671,847.964
1383,36.197802,579.727,848.008
1384,36.16074,579.784,848.051
1385,36.123714,579.84,848.094
1386,36.086706,579.897,848.137
1387,36.049752,579.954,848.18
1388,36.012798,580.01,848.224
1389,35.975898,580.067,848.267
1390,35.938998,580.124,848.31
1391,35.902152,580.18,848.352
1392,35.865324,580.237,848.395
1393,35.828532,580.294,848.438
1394,35.791758,580.351,848.481
1395,35.75502,580.407,848.524
1396,35.718318,580.464,848.567
1397,35.681634,580.521,848.609
1398,35.644986,580.578,848.652
1399,35.608356,580.635,848.695
1400,35.571762,580.692,848.737
1401,35.535186,580.749,848.78
1402,35.498664,580.806,848.822
1403,35.462142,580.863,848.865
1404,35.425674,580.92,848.907
1405,35.389224,580.977,848.949
1406,35.352792,581.035,848.992
1407,35.316414,581.092,849.034
1408,35.280036,581.149,849.076
1409,35.243712,581.207,849.118
1410,35.207406,581.264,849.16
1411,35.171136,581.321,849.203
1412,35.134884,581.379,849.245
1413,35.098668,581.436,849.287
1414,35.06247,581.494,849.329
1415,35.026308,581.551,849.37
1416,34.990182,581.609,849.412
1417,34.954074,581.666,849.454
1418,34.918002,581.724,849.496
1419,34.881966,581.782,849.538
1420,34.845948,581.84,849.58
1421,34.809966,581.897,849.621
1422,34.774002,581.955,849.663
1423,34.738074,582.013,849.705
1424,34.702164,582.071,849.746
1425,34.66629,582.129,849.788
1426,34.630452,582.187,849.829
1427,34.59465,582.245,849.871
1428,34.558866,582.303,849.912
1429,34.5231,582.362,849.953
1430,34.48737,582.42,849.995
1431,34.451676,582.478,850.036
1432,34.416,582.536,850.077
1433,34.38036,582.595,850.118
1434,34.344756,582.653,850.16
1435,34.30917,582.712,850.201
1436,34.27362,582.77,850.242
1437,34.238088,582.829,850.283
1438,34.202592,582.887,850.324
1439,34.167132,582.946,850.365
1440,34.13169,583.005,850.406
1441,34.096284,583.064,850.447
1442,34.060914,583.122,850.488
1443,34.025562,583.181,850.528
1444,33.990228,583.24,850.569
1445,33.95493,583.299,850.61
1446,33.919668,583.358,850.651
1447,33.884442,583.417,850.691
1448,33.849234,583.477,850.732
1449,33.814044,583.536,850.772
1450,33.778908,583.595,850.813
1451,33.74379,583.654,850.854
1452,33.70869,583.714,850.894
1453,33.673626,583.773,850.934
1454,33.638598,583.833,850.975
1455,33.603588,583.892,851.015
1456,33.568614,583.952,851.055
1457,33.533658,584.012,851.096
1458,33.498756,584.071,851.136
1459,33.463854,584.131,851.176
1460,33.429006,584.191,851.216
1461,33.394158,584.251,851.257
1462,33.359364,584.311,851.297
1463,33.324588,584.371,851.337
1464,33.289848,584.431,851.377
1465,33.255126,584.491,851.417
1466,33.22044,584.552,851.457
1467,33.185772,584.612,851.497
1468,33.151158,584.672,851.536
1469,33.116544,584.733,851.576
1470,33.081984,584.793,851.616
1471,33.047424,584.854,851.656
1472,33.012918,584.914,851.696
1473,32.97843,584.975,851.735
1474,32.943978,585.036,851.775
1475,32.909544,585.097,851.815
1476,32.875146,585.158,851.854
1477,32.840766,585.219,851.894
1478,32.806422,585.28,851.933
1479,32.772114,585.341,851.973
1480,32.737824,585.402,852.012
1481,32.70357,585.463,852.051
1482,32.669352,585.524,852.091
1483,32.635152,585.586,852.13
1484,32.600988,585.647,852.169
1485,32.566842,585.709,852.209
1486,32.532732,585.77,852.248
1487,32.49864,585.832,852.287
1488,32.464584,585.894,852.326
1489,32.430564,585.956,852.365
1490,32.396562,586.018,852.405
1491,32.362596,586.079,852.444
1492,32.328666,586.142,852.483
1493,32.294754,586.204,852.522
1494,32.26086,586.266,852.56
1495,32.22702,586.328,852.599
1496,32.19318,586.39,852.638
1497,32.159394,586.453,852.677
1498,32.125626,586.515,852.716
1499,32.091876,586.578,852.755
1500,32.05818,586.641,852.793
1501,32.024502,586.703,852.832
1502,31.990842,586.766,852.871
1503,31.957218,586.829,852.909
1504,31.92363,586.892,852.948
1505,31.89006,586.955,852.987
1506,31.856526,587.018,853.025
1507,31.82301,587.081,853.064
1508,31.78953,587.144,853.102
1509,31.756068,587.208,853.141
1510,31.72266,587.271,853.179
1511,31.689252,587.335,853.217
1512,31.655898,587.398,853.256
1513,31.622562,587.462,853.294
1514,31.589244,587.526,853.332
1515,31.555962,587.59,853.37
1516,31.522716,587.654,853.409
1517,31.489488,587.718,853.447
1518,31.456296,587.782,853.485
1519,31.42314,587.846,853.523
1520,31.390002,587.91,853.561
1521,31.3569,587.975,853.599
1522,31.323816,588.039,853.637
1523,31.290768,588.104,853.675
1524,31.257738,588.168,853.713
1525,31.224744,588.233,853.751
1526,31.191786,588.298,853.789
1527,31.158846,588.363,853.827
1528,31.125942,588.428,853.865
1529,31.093056,588.493,853.902
1530,31.060206,588.558,853.94
1531,31.027392,588.623,853.978
1532,30.994596,588.688,854.016
1533,30.961836,588.754,854.053
1534,30.929094,588.819,854.091
1535,30.896388,588.885,854.128
1536,30.863718,588.951,854.166
1537,30.831066,589.016,854.203
1538,30.79845,589.082,854.241
1539,30.765852,589.148,854.278
1540,30.73329,589.214,854.316
1541,30.700746,589.28,854.353
1542,30.668256,589.347,854.391
1543,30.635766,589.413,854.428
1544,30.603312,589.479,854.465
1545,30.570894,589.546,854.503
1546,30.538512,589.613,854.54
1547,30.506148,589.679,854.577
1548,30.473802,589.746,854.614
1549,30.44151,589.813,854.651
1550,30.409218,589.88,854.689
1551,30.37698,589.947,854.726
1552,30.34476,590.014,854.763
1553,30.312558,590.082,854.8
1554,30.280392,590.149,854.837
1555,30.248262,590.217,854.874
1556,30.216168,590.284,854.911
1557,30.184074,590.352,854.948
1558,30.152034,590.42,854.984
1559,30.120012,590.488,855.021
1560,30.088026,590.556,855.058
1561,30.056058,590.624,855.095
1562,30.024126,590.692,855.132
1563,29.992212,590.761,855.168
1564,29.960334,590.829,855.205
1565,29.928492,590.898,855.242
1566,29.896668,590.966,855.278
1567,29.86488,591.035,855.315
1568,29.83311,591.104,855.352
1569,29.801376,591.173,855.388
1570,29.769678,591.242,855.425
1571,29.737998,591.311,855.461
1572,29.706354,591.38,855.498
1573,29.674728,591.45,855.534
1574,29.643138,591.519,855.571
1575,29.611584,591.589,855.607
1576,29.580048,591.659,855.643
1577,29.54853,591.729,855.68
1578,29.517066,591.799,855.716
1579,29.485602,591.869,855.752
1580,29.454192,591.939,855.789
1581,29.4228,592.009,855.825
1582,29.391444,592.079,855.861
1583,29.360106,592.15,855.897
1584,29.328804,592.221,855.933
1585,29.29752,592.291,855.969
1586,29.266272,592.362,856.006
1587,29.235042,592.433,856.042
1588,29.203866,592.504,856.078
1589,29.17269,592.576,856.114
1590,29.141568,592.647,856.15
1591,29.110464,592.718,856.186
1592,29.079378,592.79,856.221
1593,29.048328,592.862,856.257
1594,29.017314,592.933,856.293
1595,28.986318,593.005,856.329
1596,28.955358,593.077,856.365
1597,28.924416,593.15,856.401
1598,28.89351,593.222,856.436
1599,28.86264,593.294,856.472
1600,28.831788,593.367,856.508
1601,28.800972,593.439,856.544
1602,28.770174,593.512,856.579
1603,28.739412,593.585,856.615
1604,28.708686,593.658,856.65
1605,28.677978,593.731,856.686
1606,28.647306,593.805,856.722
1607,28.616652,593.878,856.757
1608,28.586034,593.952,856.793
1609,28.555452,594.025,856.828
1610,28.524888,594.099,856.864
1611,28.494342,594.173,856.899
1612,28.46385,594.247,856.934
1613,28.433376,594.321,856.97
1614,28.40292,594.395,857.005
1615,28.3725,594.47,857.04
1616,28.342116,594.544,857.076
1617,28.31175,594.619,857.111
1618,28.28142,594.694,857.146
1619,28.251108,594.769,857.182
1620,28.220832,594.844,857.217
1621,28.190592,594.919,857.252
1622,28.16037,594.995,857.287
1623,28.130184,595.07,857.322
1624,28.100016,595.146,857.357
1625,28.069884,595.222,857.392
1626,28.039788,595.298,857.427
1627,28.00971,595.374,857.462
1628,27.979668,595.45,857.497
1629,27.949644,595.526,857.532
1630,27.919656,595.603,857.567
1631,27.889704,595.679,857.602
1632,27.85977,595.756,857.637
1633,27.829854,595.833,857.672
1634,27.799992,595.91,857.707
1635,27.770148,595.987,857.742
1636,27.740322,596.065,857.777
1637,27.710532,596.142,857.811
1638,27.680778,596.22,857.846
1639,27.651042,596.297,857.881
1640,27.621342,596.375,857.916
1641,27.591678,596.453,857.95
1642,27.562032,596.532,857.985
1643,27.532404,596.61,858.02
1644,27.50283,596.689,858.054
1645,27.473274,596.767,858.089
1646,27.443736,596.846,858.123
1647,27.414234,596.925,858.158
1648,27.384768,597.004,858.193
1649,27.35532,597.083,858.227
1650,27.325908,597.163,858.262
1651,27.296514,597.242,858.296
1652,27.267156,597.322,858.33
1653,27.237834,597.402,858.365
1654,27.20853,597.482,858.399
1655,27.179262,597.562,858.434
1656,27.15003,597.643,858.468
1657,27.120816,597.723,858.502
1658,27.091638,597.804,858.537
1659,27.062478,597.885,858.571
1660,27.033354,597.966,858.605
1661,27.004248,598.047,858.64
1662,26.975178,598.128,858.674
1663,26.946144,598.21,858.708
1664,26.917128,598.291,858.742
1665,26.888148,598.373,858.776
1666,26.859204,598.455,858.811
1667,26.830278,598.537,858.845
1668,26.801388,598.62,858.879
1669,26.772516,598.702,858.913
1670,26.74368,598.785,858.947
1671,26.714862,598.868,858.981
1672,26.686098,598.951,859.015
1673,26.657334,599.034,859.049
1674,26.628624,599.117,859.083
1675,26.599932,599.201,859.117
1676,26.571258,599.284,859.151
1677,26.542638,599.368,859.185
1678,26.514018,599.452,859.219
1679,26.485452,599.537,859.253
1680,26.456904,599.621,859.286
1681,26.428374,599.706,859.32
1682,26.399898,599.79,859.354
1683,26.37144,599.875,859.388
1684,26.343,599.96,859.422
1685,26.314596,600.046,859.456
1686,26.286228,600.131,859.489
1687,26.257878,600.217,859.523
1688,26.229564,600.303,859.557
1689,26.201286,600.389,859.59
1690,26.173026,600.475,859.624
1691,26.144802,600.561,859.658
1692,26.116596,600.648,859.691
1693,26.088426,600.735,859.725
1694,26.060292,600.822,859.759
1695,26.032176,600.909,859.792
1696,26.004096,600.996,859.826
1697,25.976052,601.084,859.859
1698,25.948026,601.171,859.893
1699,25.920036,601.259,859.926
1700,25.892064,601.348,859.96
1701,25.864128,601.436,859.993
1702,25.836228,601.524,860.027
1703,25.808346,601.613,860.06
1704,25.7805,601.702,860.094
1705,25.75269,601.791,860.127
1706,25.724898,601.88,860.16
1707,25.697142,601.97,860.194
1708,25.669404,602.06,860.227
1709,25.641702,602.15,860.26
1710,25.614036,602.24,860.294
1711,25.586388,602.33,860.327
1712,25.558776,602.421,860.36
1713,25.5312,602.511,860.394
1714,25.503642,602.602,860.427
1715,25.47612,602.694,860.46
1716,25.448616,602.785,860.493
1717,25.421148,602.877,860.527
1718,25.393716,602.968,860.56
1719,25.366302,603.06,860.593
1720,25.338924,603.153,860.626
1721,25.311582,603.245,860.659
1722,25.284258,603.338,860.692
1723,25.25697,603.431,860.726
1724,25.229718,603.524,860.759
1725,25.202484,603.617,860.792
1726,25.175286,603.711,860.825
1727,25.148124,603.804,860.858
1728,25.12098,603.898,860.891
1729,25.093872,603.993,860.924
1730,25.066782,604.087,860.957
1731,25.039728,604.182,860.99
1732,25.01271,604.277,861.023
1733,24.985728,604.372,861.056
1734,24.958764,604.467,861.089
1735,24.931818,604.563,861.122
1736,24.904926,604.659,861.155
1737,24.878052,604.755,861.188
1738,24.851214,604.851,861.22
1739,24.824394,604.948,861.253
1740,24.79761,605.045,861.286
1741,24.770862,605.142,861.319
1742,24.744132,605.239,861.352
1743,24.717438,605.336,861.385
1744,24.69078,605.434,861.418
1745,24.66414,605.532,861.45
1746,24.637536,605.63,861.483
1747,24.610968,605.729,861.516
1748,24.584418,605.828,861.549
1749,24.557904,605.927,861.581
1750,24.531426,606.026,861.614
1751,24.504966,606.125,861.647
1752,24.478542,606.225,861.68
1753,24.452154,606.325,861.712
1754,24.425784,606.425,861.745
1755,24.39945,606.526,861.778
1756,24.373152,606.627,861.81
1757,24.346872,606.728,861.843
1758,24.320628,606.829,861.876
1759,24.29442,606.931,861.908
1760,24.26823,607.033,861.941
1761,24.242076,607.135,861.973
1762,24.215958,607.237,862.006
1763,24.189876,607.34,862.039
1764,24.163812,607.443,862.071
1765,24.137784,607.546,862.104
1766,24.111774,607.649,862.136
1767,24.0858,607.753,862.169
1768,24.059862,607.857,862.201
1769,24.03396,607.962,862.234
1770,24.008076,608.066,862.266
1771,23.982228,608.171,862.299
1772,23.956416,608.276,862.331
1773,23.930622,608.382,862.364
1774,23.904864,608.487,862.396
1775,23.879142,608.593,862.429
1776,23.853438,608.7,862.461
1777,23.827788,608.806,862.494
1778,23.802156,608.913,862.526
1779,23.776542,609.02,862.559
1780,23.750964,609.128,862.591
1781,23.725422,609.236,862.623
1782,23.699916,609.344,862.656
1783,23.674446,609.452,862.688
1784,23.648994,609.561,862.721
1785,23.623578,609.67,862.753
1786,23.59818,609.779,862.785
1787,23.572836,609.889,862.818
1788,23.54751,609.999,862.85
1789,23.522202,610.109,862.882
1790,23.496948,610.219,862.915
1791,23.471712,610.33,862.947
1792,23.446512,610.441,862.979
1793,23.421348,610.553,863.012
1794,23.396202,610.665,863.044
1795,23.371092,610.777,863.076
1796,23.346018,610.889,863.108
1797,23.320962,611.002,863.141
1798,23.29596,611.115,863.173
1799,23.270976,611.229,863.205
1800,23.246028,611.342,863.238
1801,23.221098,611.457,863.27
1802,23.196204,611.571,863.302
1803,23.171346,611.686,863.334
1804,23.146524,611.801,863.367
1805,23.121738,611.916,863.399
1806,23.09697,612.032,863.431
1807,23.072238,612.148,863.463
1808,23.047542,612.265,863.495
