time (s),Tp (K),m
1073.0,478.83333333335366,4.923232867611337
1074.0,479.00000000002035,4.922838763555814
1075.0,479.16666666668704,4.92244234696008
1076.0,479.3333333333537,4.922043603608866
1077.0,479.5000000000204,4.921642519212712
1078.0,479.6666666666871,4.921239079407822
1079.0,479.8333333333538,4.9208332697559065
1080.0,480.00000000002046,4.920425075744045
1081.0,480.16666666668715,4.920014482784533
1082.0,480.33333333335383,4.91960147621475
1083.0,480.5000000000205,4.91918604129702
1084.0,480.6666666666872,4.918768163218478
1085.0,480.8333333333539,4.918347827090941
1086.0,481.0000000000206,4.917925017950787
1087.0,481.16666666668726,4.917499720758827
1088.0,481.33333333335395,4.9170719204001925
1089.0,481.50000000002063,4.916641601684217
1090.0,481.6666666666873,4.916208749344332
1091.0,481.833333333354,4.915773348037953
1092.0,482.0000000000207,4.915335382346387
1093.0,482.1666666666874,4.914894836774726
1094.0,482.33333333335406,4.914451695751763
1095.0,482.50000000002075,4.914005943629894
1096.0,482.66666666668743,4.913557564685037
1097.0,482.8333333333541,4.913106543116558
1098.0,483.0000000000208,4.9126528630471835
1099.0,483.1666666666875,4.912196508522937
1100.0,483.3333333333542,4.911737463513076
1101.0,483.50000000002086,4.91127571191002
1102.0,483.66666666668755,4.910811237529305
1103.0,483.83333333335423,4.9103440241095235
1104.0,484.0000000000209,4.909874055312283
1105.0,484.1666666666876,4.909401314722163
1106.0,484.3333333333543,4.9089257858466775
1107.0,484.500000000021,4.908447452116244
1108.0,484.66666666668766,4.907966296884159
1109.0,484.83333333335435,4.907482303426579
1110.0,485.00000000002103,4.9069954549425
1111.0,485.1666666666877,4.906505734553755
1112.0,485.3333333333544,4.906013125305006
1113.0,485.5000000000211,4.9055176101637485
1114.0,485.6666666666878,4.9050191720203165
1115.0,485.83333333335446,4.904517793687901
1116.0,486.00000000002115,4.9040134579025665
1117.0,486.16666666668783,4.903506147323277
1118.0,486.3333333333545,4.902995844531931
1119.0,486.5000000000212,4.902482532033397
1120.0,486.6666666666879,4.9019661922555615
1121.0,486.8333333333546,4.901446807549377
1122.0,487.00000000002126,4.900924360188923
1123.0,487.16666666668795,4.900398832371469
1124.0,487.33333333335463,4.899870206217546
1125.0,487.5000000000213,4.899338463771026
1126.0,487.666666666688,4.898803586999206
1127.0,487.8333333333547,4.8982655577928975
1128.0,488.0000000000214,4.897724357966533
1129.0,488.16666666668806,4.897179969258266
1130.0,488.33333333335474,4.896632373330087
1131.0,488.50000000002143,4.896081551767947
1132.0,488.6666666666881,4.895527486081878
1133.0,488.8333333333548,4.894970157706146
1134.0,489.0000000000215,4.8944095479993734
1135.0,489.1666666666882,4.893845638244711
1136.0,489.33333333335486,4.893278409649985
1137.0,489.50000000002154,4.8927078433478695
1138.0,489.66666666668823,4.892133920396062
1139.0,489.8333333333549,4.891556621777468
1140.0,490.0000000000216,4.890975928400395
1141.0,490.1666666666883,4.8903918210987465
1142.0,490.333333333355,4.889804280632244
1143.0,490.50000000002166,4.889213287686632
1144.0,490.66666666668834,4.888618822873912
1145.0,490.83333333335503,4.888020866732581
1146.0,491.0000000000217,4.887419399727866
1147.0,491.1666666666884,4.88681440225199
1148.0,491.3333333333551,4.886205854624427
1149.0,491.50000000002177,4.885593737092173
1150.0,491.66666666668846,4.8849780298300365
1151.0,491.83333333335514,4.884358712940921
1152.0,492.0000000000218,4.883735766456131
1153.0,492.1666666666885,4.883109170335677
1154.0,492.3333333333552,4.882478904468605
1155.0,492.5000000000219,4.881844948673313
1156.0,492.66666666668857,4.881207282697908
1157.0,492.83333333335526,4.880565886220542
1158.0,493.00000000002194,4.879920738849782
1159.0,493.1666666666886,4.879271820124976
1160.0,493.3333333333553,4.878619109516638
1161.0,493.500000000022,4.877962586426838
1162.0,493.6666666666887,4.877302230189607
1163.0,493.83333333335537,4.876638020071348
1164.0,494.00000000002206,4.875969935271266
1165.0,494.16666666668874,4.875297954921799
1166.0,494.3333333333554,4.874622058089067
1167.0,494.5000000000221,4.87394222377333
1168.0,494.6666666666888,4.873258430909459
1169.0,494.8333333333555,4.872570658367418
1170.0,495.00000000002217,4.8718788849527535
1171.0,495.16666666668885,4.871183089407106
1172.0,495.33333333335554,4.870483250408718
1173.0,495.5000000000222,4.869779346572971
1174.0,495.6666666666889,4.86907135645292
1175.0,495.8333333333556,4.868359258539854
1176.0,496.0000000000223,4.867643031263854
1177.0,496.16666666668897,4.866922652994375
1178.0,496.33333333335565,4.866198102040836
1179.0,496.50000000002234,4.865469356653226
1180.0,496.666666666689,4.864736395022714
1181.0,496.8333333333557,4.863999195282283
1182.0,497.0000000000224,4.863257735507373
1183.0,497.1666666666891,4.862511993716533
1184.0,497.33333333335577,4.861761947872091
1185.0,497.50000000002245,4.861007575880837
1186.0,497.66666666668914,4.860248855594721
1187.0,497.8333333333558,4.859485764811553
1188.0,498.0000000000225,4.858718281275741
1189.0,498.1666666666892,4.857946382679014
1190.0,498.3333333333559,4.857170046661181
1191.0,498.50000000002257,4.856389250810895
1192.0,498.66666666668925,4.85560397266643
1193.0,498.83333333335594,4.85481418971648
1194.0,499.0000000000226,4.854019879400958
1195.0,499.1666666666893,4.85322101911183
1196.0,499.333333333356,4.852417586193946
1197.0,499.5000000000227,4.851609557945892
1198.0,499.66666666668937,4.85079691162086
1199.0,499.83333333335605,4.8499796244275295
1200.0,500.00000000002274,4.849157673530965
1201.0,500.1666666666894,4.84833103605353
1202.0,500.3333333333561,4.8474996890758115
1203.0,500.5000000000228,4.8466636096375675
1204.0,500.6666666666895,4.845822774738685
1205.0,500.83333333335617,4.844977161340155
1206.0,501.00000000002285,4.8441267463650615
1207.0,501.16666666668954,4.843271506699593
1208.0,501.3333333333562,4.84241141919406
1209.0,501.5000000000229,4.841546460663936
1210.0,501.6666666666896,4.840676607890914
1211.0,501.8333333333563,4.839801837623975
1212.0,502.00000000002296,4.83892212658048
1213.0,502.16666666668965,4.838037451447268
1214.0,502.33333333335634,4.837147788881786
1215.0,502.500000000023,4.8362531155132205
1216.0,502.6666666666897,4.835353407943651
1217.0,502.8333333333564,4.834448642749226
1218.0,503.0000000000231,4.833538796481352
1219.0,503.16666666668976,4.832623845667895
1220.0,503.33333333335645,4.831703766814405
1221.0,503.50000000002314,4.83077853640536
1222.0,503.6666666666898,4.829848130905417
1223.0,503.8333333333565,4.828912526760696
1224.0,504.0000000000232,4.827971700400064
1225.0,504.1666666666899,4.827025628236449
1226.0,504.33333333335656,4.82607428666817
1227.0,504.50000000002325,4.825117652080283
1228.0,504.66666666668993,4.824155700845938
1229.0,504.8333333333566,4.82318840932777
1230.0,505.0000000000233,4.822215753879294
1231.0,505.16666666669,4.821237710846326
1232.0,505.3333333333567,4.820254256568411
1233.0,505.50000000002336,4.81926536738029
1234.0,505.66666666669005,4.8182710196133645
1235.0,505.83333333335673,4.8172711895971885
1236.0,506.0000000000234,4.816265853660978
1237.0,506.1666666666901,4.815254988135142
1238.0,506.3333333333568,4.8142385693528285
1239.0,506.5000000000235,4.813216573651485
1240.0,506.66666666669016,4.812188977374451
1241.0,506.83333333335685,4.811155756872551
1242.0,507.00000000002353,4.810116888505721
1243.0,507.1666666666902,4.809072348644653
1244.0,507.3333333333569,4.808022113672446
1245.0,507.5000000000236,4.806966159986287
1246.0,507.6666666666903,4.805904463999148
1247.0,507.83333333335696,4.804837002141506
1248.0,508.00000000002365,4.803763750863068
1249.0,508.16666666669033,4.802684686634535
1250.0,508.333333333357,4.801599785949368
1251.0,508.5000000000237,4.800509025325583
1252.0,508.6666666666904,4.799412381307561
1253.0,508.8333333333571,4.798309830467876
1254.0,509.00000000002376,4.797201349409151
1255.0,509.16666666669045,4.796086914765914
1256.0,509.33333333335713,4.794966503206496
1257.0,509.5000000000238,4.793840091434932
1258.0,509.6666666666905,4.792707656192887
1259.0,509.8333333333572,4.791569174261602
1260.0,510.0000000000239,4.790424622463851
1261.0,510.16666666669056,4.7892739776659345
1262.0,510.33333333335725,4.7881172167796695
1263.0,510.50000000002393,4.786954316764415
1264.0,510.6666666666906,4.785785254629112
1265.0,510.8333333333573,4.784610007434336
1266.0,511.000000000024,4.78342855229438
1267.0,511.1666666666907,4.782240866379346
1268.0,511.33333333335736,4.781046926917262
1269.0,511.50000000002404,4.779846711196211
1270.0,511.66666666669073,4.778640196566487
1271.0,511.8333333333574,4.777427360442762
1272.0,512.0000000000241,4.776208180306273
1273.0,512.1666666666907,4.774982633707033
1274.0,512.3333333333574,4.773750698266054
1275.0,512.500000000024,4.772512351677589
1276.0,512.6666666666906,4.771267571711395
1277.0,512.8333333333572,4.770016336215012
1278.0,513.0000000000239,4.768758623116059
1279.0,513.1666666666905,4.767494410424553
1280.0,513.3333333333571,4.766223676235234
1281.0,513.5000000000238,4.764946398729924
1282.0,513.6666666666904,4.763662556179887
1283.0,513.833333333357,4.762372126948222
1284.0,514.0000000000236,4.761075089492255
1285.0,514.1666666666903,4.759771422365967
1286.0,514.3333333333569,4.758461104222423
1287.0,514.5000000000235,4.757144113816229
1288.0,514.6666666666902,4.755820430006
1289.0,514.8333333333568,4.754490031756841
1290.0,515.0000000000234,4.753152898142854
1291.0,515.16666666669,4.751809008349651
1292.0,515.3333333333567,4.750458341676891
1293.0,515.5000000000233,4.749100877540822
1294.0,515.6666666666899,4.74773659547685
1295.0,515.8333333333566,4.7463654751421185
1296.0,516.0000000000232,4.744987496318095
1297.0,516.1666666666898,4.74360263891319
1298.0,516.3333333333564,4.7422108829653675
1299.0,516.5000000000231,4.740812208644793
1300.0,516.6666666666897,4.739406596256474
1301.0,516.8333333333563,4.7379940262429345
1302.0,517.000000000023,4.736574479186882
1303.0,517.1666666666896,4.735147935813905
1304.0,517.3333333333562,4.733714376995175
1305.0,517.5000000000229,4.732273783750158
1306.0,517.6666666666895,4.730826137249351
1307.0,517.8333333333561,4.729371418817012
1308.0,518.0000000000227,4.727909609933915
1309.0,518.1666666666894,4.726440692240118
1310.0,518.333333333356,4.724964647537723
1311.0,518.5000000000226,4.723481457793673
1312.0,518.6666666666893,4.721991105142537
1313.0,518.8333333333559,4.7204935718893175
1314.0,519.0000000000225,4.718988840512261
1315.0,519.1666666666891,4.71747689366568
1316.0,519.3333333333558,4.715957714182783
1317.0,519.5000000000224,4.714431285078516
1318.0,519.666666666689,4.7128975895524015
1319.0,519.8333333333557,4.7113566109914
1320.0,520.0000000000223,4.709808332972765
1321.0,520.1666666666889,4.708252739266909
1322.0,520.3333333333555,4.70668981384028
1323.0,520.5000000000222,4.705119540858239
1324.0,520.6666666666888,4.7035419046879365
1325.0,520.8333333333554,4.701956889901209
1326.0,521.000000000022,4.7003644812774645
1327.0,521.1666666666887,4.698764663806582
1328.0,521.3333333333553,4.697157422691804
1329.0,521.5000000000219,4.695542743352643
1330.0,521.6666666666886,4.693920611427781
1331.0,521.8333333333552,4.692291012777971
1332.0,522.0000000000218,4.690653933488948
1333.0,522.1666666666885,4.689009359874328
1334.0,522.3333333333551,4.6873572784785145
1335.0,522.5000000000217,4.685697676079604
1336.0,522.6666666666883,4.6840305396922854
1337.0,522.833333333355,4.682355856570743
1338.0,523.0000000000216,4.680673614211549
1339.0,523.1666666666882,4.678983800356563
1340.0,523.3333333333549,4.6772864029958185
1341.0,523.5000000000215,4.675581410370407
1342.0,523.6666666666881,4.673868810975361
1343.0,523.8333333333547,4.672148593562524
1344.0,524.0000000000214,4.670420747143423
1345.0,524.166666666688,4.668685260992118
1346.0,524.3333333333546,4.666942124648063
1347.0,524.5000000000213,4.665191327918948
1348.0,524.6666666666879,4.663432860883522
1349.0,524.8333333333545,4.6616667138944266
1350.0,525.0000000000211,4.659892877580999
1351.0,525.1666666666878,4.658111342852078
1352.0,525.3333333333544,4.656322100898787
1353.0,525.500000000021,4.654525143197306
1354.0,525.6666666666877,4.652720461511635
1355.0,525.8333333333543,4.650908047896331
1356.0,526.0000000000209,4.649087894699245
1357.0,526.1666666666875,4.647259994564225
1358.0,526.3333333333542,4.645424340433814
1359.0,526.5000000000208,4.643580925551923
1360.0,526.6666666666874,4.641729743466491
1361.0,526.8333333333541,4.639870788032113
1362.0,527.0000000000207,4.6380040534126605
1363.0,527.1666666666873,4.636129534083875
1364.0,527.333333333354,4.634247224835933
1365.0,527.5000000000206,4.632357120775994
1366.0,527.6666666666872,4.6304592173307215
1367.0,527.8333333333538,4.628553510248779
1368.0,528.0000000000205,4.626639995603298
1369.0,528.1666666666871,4.624718669794319
1370.0,528.3333333333537,4.622789529551204
1371.0,528.5000000000203,4.620852571935018
1372.0,528.666666666687,4.618907794340885
1373.0,528.8333333333536,4.6169551945003064
1374.0,529.0000000000202,4.614994770483448
1375.0,529.1666666666869,4.6130265207013945
1376.0,529.3333333333535,4.611050443908375
1377.0,529.5000000000201,4.609066539203937
1378.0,529.6666666666868,4.607074806035103
1379.0,529.8333333333534,4.605075244198477
1380.0,530.00000000002,4.603067853842311
1381.0,530.1666666666866,4.601052635468542
1382.0,530.3333333333533,4.599029589934779
1383.0,530.5000000000199,4.596998718456249
1384.0,530.6666666666865,4.594960022607705
1385.0,530.8333333333532,4.592913504325281
1386.0,531.0000000000198,4.590859165908311
1387.0,531.1666666666864,4.588797010021094
1388.0,531.333333333353,4.586727039694613
1389.0,531.5000000000197,4.584649258328211
1390.0,531.6666666666863,4.582563669691207
1391.0,531.8333333333529,4.580470277924468
1392.0,532.0000000000196,4.578369087541927
1393.0,532.1666666666862,4.5762601034320465
1394.0,532.3333333333528,4.574143330859225
1395.0,532.5000000000194,4.572018775465157
1396.0,532.6666666666861,4.569886443270121
1397.0,532.8333333333527,4.567746340674226
1398.0,533.0000000000193,4.565598474458584
1399.0,533.166666666686,4.56344285178643
1400.0,533.3333333333526,4.561279480204178
1401.0,533.5000000000192,4.5591083676424144
1402.0,533.6666666666858,4.556929522416827
1403.0,533.8333333333525,4.554742953229066
1404.0,534.0000000000191,4.552548669167548
1405.0,534.1666666666857,4.550346679708171
1406.0,534.3333333333524,4.548136994714989
1407.0,534.500000000019,4.54591962444079
1408.0,534.6666666666856,4.543694579527622
1409.0,534.8333333333522,4.54146187100723
1410.0,535.0000000000189,4.539221510301435
1411.0,535.1666666666855,4.536973509222422
1412.0,535.3333333333521,4.534717879972964
1413.0,535.5000000000188,4.532454635146562
1414.0,535.6666666666854,4.53018378772751
1415.0,535.833333333352,4.527905351090871
1416.0,536.0000000000186,4.525619339002384
1417.0,536.1666666666853,4.523325765618285
1418.0,536.3333333333519,4.521024645485031
1419.0,536.5000000000185,4.518715993538963
1420.0,536.6666666666852,4.516399825105863
1421.0,536.8333333333518,4.514076155900426
1422.0,537.0000000000184,4.511745002025661
1423.0,537.166666666685,4.5094063799721775
1424.0,537.3333333333517,4.507060306617397
1425.0,537.5000000000183,4.50470679922467
1426.0,537.6666666666849,4.502345875442297
1427.0,537.8333333333516,4.499977553302456
1428.0,538.0000000000182,4.4976018512200335
1429.0,538.1666666666848,4.495218787991365
1430.0,538.3333333333514,4.492828382792869
1431.0,538.5000000000181,4.490430655179586
1432.0,538.6666666666847,4.488025625083621
1433.0,538.8333333333513,4.485613312812477
1434.0,539.000000000018,4.483193739047302
1435.0,539.1666666666846,4.480766924841004
1436.0,539.3333333333512,4.478332891616297
1437.0,539.5000000000178,4.475891661163618
1438.0,539.6666666666845,4.473443255638941
1439.0,539.8333333333511,4.470987697561491
1440.0,540.0000000000177,4.468525009811351
1441.0,540.1666666666844,4.466055215626942
1442.0,540.333333333351,4.463578338602419
1443.0,540.5000000000176,4.461094402684933
1444.0,540.6666666666843,4.458603432171797
1445.0,540.8333333333509,4.456105451707531
1446.0,541.0000000000175,4.453600486280793
1447.0,541.1666666666841,4.451088561221202
1448.0,541.3333333333508,4.448569702196037
1449.0,541.5000000000174,4.446043935206829
1450.0,541.666666666684,4.443511286585825
1451.0,541.8333333333507,4.4409717829923485
1452.0,542.0000000000173,4.438425451409028
1453.0,542.1666666666839,4.435872319137914
1454.0,542.3333333333505,4.433312413796476
1455.0,542.5000000000172,4.4307457633134755
1456.0,542.6666666666838,4.428172395924724
1457.0,542.8333333333504,4.42559234016871
1458.0,543.000000000017,4.4230056248821175
1459.0,543.1666666666837,4.4204122791952045
1460.0,543.3333333333503,4.417812332527079
1461.0,543.5000000000169,4.415205814580833
1462.0,543.6666666666836,4.4125927553385615
1463.0,543.8333333333502,4.409973185056258
1464.0,544.0000000000168,4.4073471342585835
1465.0,544.1666666666835,4.404714633733508
1466.0,544.3333333333501,4.402075714526828
1467.0,544.5000000000167,4.399430407936568
1468.0,544.6666666666833,4.396778745507238
1469.0,544.83333333335,4.3941207590239815
1470.0,545.0000000000166,4.391456480506591
1471.0,545.1666666666832,4.388785942203395
1472.0,545.3333333333499,4.386109176585025
1473.0,545.5000000000165,4.383426216338054
1474.0,545.6666666666831,4.380737094358508
1475.0,545.8333333333497,4.378041843745252
1476.0,546.0000000000164,4.375340497793251
1477.0,546.166666666683,4.372633089986707
1478.0,546.3333333333496,4.369919653992068
1479.0,546.5000000000163,4.367200223650916
1480.0,546.6666666666829,4.364474832972723
1481.0,546.8333333333495,4.361743516127493
1482.0,547.0000000000161,4.359006307438273
1483.0,547.1666666666828,4.3562632413735445
1484.0,547.3333333333494,4.353514352539485
1485.0,547.500000000016,4.3507596756721245
1486.0,547.6666666666827,4.347999245629357
1487.0,547.8333333333493,4.345233097382853
1488.0,548.0000000000159,4.342461266009839
1489.0,548.1666666666825,4.339683786684761
1490.0,548.3333333333492,4.33690069467083
1491.0,548.5000000000158,4.334112025311455
1492.0,548.6666666666824,4.331317814021553
1493.0,548.8333333333491,4.32851809627874
1494.0,549.0000000000157,4.3257129076144265
1495.0,549.1666666666823,4.3229022836047735
1496.0,549.333333333349,4.320086259861561
1497.0,549.5000000000156,4.317264872022928
1498.0,549.6666666666822,4.3144381557440195
1499.0,549.8333333333488,4.311606146687507
1500.0,550.0000000000155,4.308768880514019
1501.0,550.1666666666821,4.305926392872459
1502.0,550.3333333333487,4.303078719390221
1503.0,550.5000000000153,4.300225895663306
1504.0,550.666666666682,4.297367957246334
1505.0,550.8333333333486,4.294504939642463
1506.0,551.0000000000152,4.291636878293208
1507.0,551.1666666666819,4.288763808568171
1508.0,551.3333333333485,4.285885765754665
1509.0,551.5000000000151,4.283002785047275
1510.0,551.6666666666817,4.280114901537292
1511.0,551.8333333333484,4.2772221502021
1512.0,552.000000000015,4.274324565894453
1513.0,552.1666666666816,4.271422183331682
1514.0,552.3333333333483,4.268515037084814
1515.0,552.5000000000149,4.265603161567632
1516.0,552.6666666666815,4.262686591025637
1517.0,552.8333333333482,4.259765359524955
1518.0,553.0000000000148,4.256839500941175
1519.0,553.1666666666814,4.253909048948107
1520.0,553.333333333348,4.250974037006491
1521.0,553.5000000000147,4.248034498352639
1522.0,553.6666666666813,4.245090465987019
1523.0,553.8333333333479,4.242141972662785
1524.0,554.0000000000146,4.239189050874256
1525.0,554.1666666666812,4.23623173284534
1526.0,554.3333333333478,4.233270050517927
1527.0,554.5000000000144,4.230304035540222
1528.0,554.6666666666811,4.227333719255049
1529.0,554.8333333333477,4.224359132688119
1530.0,555.0000000000143,4.2213803065362585
1531.0,555.166666666681,4.218397271155622
1532.0,555.3333333333476,4.215410056549864
1533.0,555.5000000000142,4.212418692358299
1534.0,555.6666666666808,4.209423207844042
1535.0,555.8333333333475,4.206423631882128
1536.0,556.0000000000141,4.203419992947633
1537.0,556.1666666666807,4.200412319103774
1538.0,556.3333333333474,4.197400637990018
1539.0,556.500000000014,4.194384976810183
1540.0,556.6666666666806,4.191365362320549
1541.0,556.8333333333472,4.188341820817973
1542.0,557.0000000000139,4.185314378128028
1543.0,557.1666666666805,4.182283059593145
1544.0,557.3333333333471,4.179247890060781
1545.0,557.5000000000138,4.176208893871622
1546.0,557.6666666666804,4.173166094847801
1547.0,557.833333333347,4.170119516281162
1548.0,558.0000000000136,4.167069180921556
1549.0,558.1666666666803,4.164015110965179
1550.0,558.3333333333469,4.160957328042967
1551.0,558.5000000000135,4.1578958532090295
1552.0,558.6666666666802,4.154830706929154
1553.0,558.8333333333468,4.151761909069353
1554.0,559.0000000000134,4.148689478884501
1555.0,559.16666666668,4.145613435007019
1556.0,559.3333333333467,4.142533795435646
1557.0,559.5000000000133,4.139450577524292
1558.0,559.6666666666799,4.136363797970964
1559.0,559.8333333333466,4.133273472806799
1560.0,560.0000000000132,4.1301796173851715
1561.0,560.1666666666798,4.127082246370915
1562.0,560.3333333333464,4.123981373729643
1563.0,560.5000000000131,4.120877012717172
1564.0,560.6666666666797,4.117769175869068
1565.0,560.8333333333463,4.114657874990307
1566.0,561.000000000013,4.111543121145058
1567.0,561.1666666666796,4.108424924646594
1568.0,561.3333333333462,4.1053032950473405
1569.0,561.5000000000128,4.102178241129055
1570.0,561.6666666666795,4.099049770893158
1571.0,561.8333333333461,4.095917891551205
1572.0,562.0000000000127,4.092782609515515
1573.0,562.1666666666794,4.089643930389954
1574.0,562.333333333346,4.086501858960887
1575.0,562.5000000000126,4.083356399188291
1576.0,562.6666666666792,4.080207554197041
1577.0,562.8333333333459,4.077055326268384
1578.0,563.0000000000125,4.07389971683158
1579.0,563.1666666666791,4.070740726455737
1580.0,563.3333333333458,4.067578354841847
1581.0,563.5000000000124,4.064412600814997
1582.0,563.666666666679,4.061243462316809
1583.0,563.8333333333456,4.058070936398058
1584.0,564.0000000000123,4.054895019211527
1585.0,564.1666666666789,4.051715706005055
1586.0,564.3333333333455,4.048532991114826
1587.0,564.5000000000122,4.045346867958863
1588.0,564.6666666666788,4.042157329030768
1589.0,564.8333333333454,4.038964365893688
1590.0,565.000000000012,4.035767969174509
1591.0,565.1666666666787,4.0325681285583235
1592.0,565.3333333333453,4.029364832783106
1593.0,565.5000000000119,4.026158069634668
1594.0,565.6666666666786,4.022947825941861
1595.0,565.8333333333452,4.0197340875720275
1596.0,566.0000000000118,4.016516839426735
1597.0,566.1666666666785,4.013296065437761
1598.0,566.3333333333451,4.010071748563357
1599.0,566.5000000000117,4.006843870784788
1600.0,566.6666666666783,4.0036124131031485
1601.0,566.833333333345,4.000377355536459
1602.0,567.0000000000116,3.9971386771170585
1603.0,567.1666666666782,3.993896355889271
1604.0,567.3333333333449,3.9906503689073802
1605.0,567.5000000000115,3.9874006922338894
1606.0,567.6666666666781,3.9841473009380874
1607.0,567.8333333333447,3.980890169094915
1608.0,568.0000000000114,3.9776292697841327
1609.0,568.166666666678,3.9743645750898056
1610.0,568.3333333333446,3.97109605610009
1611.0,568.5000000000113,3.967823682907341
1612.0,568.6666666666779,3.96454742460853
1613.0,568.8333333333445,3.9612672493059846
1614.0,569.0000000000111,3.957983124108452
1615.0,569.1666666666778,3.9546950151324745
1616.0,569.3333333333444,3.9514028875041065
1617.0,569.500000000011,3.9481067053609396
1618.0,569.6666666666777,3.9448064318544738
1619.0,569.8333333333443,3.9415020291528062
1620.0,570.0000000000109,3.9381934584436573
1621.0,570.1666666666775,3.934880679937729
1622.0,570.3333333333442,3.9315636528723985
1623.0,570.5000000000108,3.9282423355157436
1624.0,570.6666666666774,3.9249166851709076
1625.0,570.8333333333441,3.9215866581808
1626.0,571.0000000000107,3.918252209933137
1627.0,571.1666666666773,3.914913294865813
1628.0,571.333333333344,3.911569866472619
1629.0,571.5000000000106,3.9082218773092974
1630.0,571.6666666666772,3.9048692789999286
1631.0,571.8333333333438,3.901512022243665
1632.0,572.0000000000105,3.898150056821799
1633.0,572.1666666666771,3.894783331605167
1634.0,572.3333333333437,3.891411794561892
1635.0,572.5000000000103,3.888035392765466
1636.0,572.666666666677,3.884654072403158
1637.0,572.8333333333436,3.881267778784767
1638.0,573.0000000000102,3.8778764563517005
1639.0,573.1666666666769,3.8744800486863866
1640.0,573.3333333333435,3.8710784985220164
1641.0,573.5000000000101,3.867671747752613
1642.0,573.6666666666767,3.8642597374434273
1643.0,573.8333333333434,3.860842407841659
1644.0,574.00000000001,3.8574196983874955
1645.0,574.1666666666766,3.853991547725471
1646.0,574.3333333333433,3.850557893716149
1647.0,574.5000000000099,3.8471186734481044
1648.0,574.6666666666765,3.8436738232502337
1649.0,574.8333333333431,3.8402232787043578
1650.0,575.0000000000098,3.8367669746581368
1651.0,575.1666666666764,3.833304845238285
1652.0,575.333333333343,3.829836823864085
1653.0,575.5000000000097,3.8263628432611894
1654.0,575.6666666666763,3.8228828354757183
1655.0,575.8333333333429,3.81939673188864
1656.0,576.0000000000095,3.815904463230436
1657.0,576.1666666666762,3.812405959596037
1658.0,576.3333333333428,3.8089011504600356
1659.0,576.5000000000094,3.8053899646921705
1660.0,576.6666666666761,3.8018723305730666
1661.0,576.8333333333427,3.7983481758102373
1662.0,577.0000000000093,3.7948174275543387
1663.0,577.166666666676,3.7912800124156742
1664.0,577.3333333333426,3.787735856480936
1665.0,577.5000000000092,3.7841848853301876
1666.0,577.6666666666758,3.7806270240540774
1667.0,577.8333333333425,3.7770621972712792
1668.0,578.0000000000091,3.773490329146144
1669.0,578.1666666666757,3.7699113434065756
1670.0,578.3333333333424,3.7663251633621075
1671.0,578.500000000009,3.7627317119221804
1672.0,578.6666666666756,3.759130911614621
1673.0,578.8333333333422,3.7555226846042986
1674.0,579.0000000000089,3.751906952711972
1675.0,579.1666666666755,3.748283637433304
1676.0,579.3333333333421,3.744652659958052
1677.0,579.5000000000088,3.7410139411894114
1678.0,579.6666666666754,3.7373674017635192
1679.0,579.833333333342,3.7337129620691014
1680.0,580.0000000000086,3.7300505422672576
1681.0,580.1666666666753,3.7263800623113874
1682.0,580.3333333333419,3.7227014419672324
1683.0,580.5000000000085,3.719014600833037
1684.0,580.6666666666752,3.715319458359831
1685.0,580.8333333333418,3.711615933871796
1686.0,581.0000000000084,3.7079039465867436
1687.0,581.166666666675,3.7041834156366753
1688.0,581.3333333333417,3.7004542600884207
1689.0,581.5000000000083,3.696716398964348
1690.0,581.6666666666749,3.6929697512631474
1691.0,581.8333333333416,3.689214235980658
1692.0,582.0000000000082,3.685449772130755
1693.0,582.1666666666748,3.681676278766275
1694.0,582.3333333333414,3.677893674999969
1695.0,582.5000000000081,3.674101880025495
1696.0,582.6666666666747,3.670300813138411
1697.0,582.8333333333413,3.6664903937571935
1698.0,583.000000000008,3.6626705414442484
1699.0,583.1666666666746,3.6588411759269244
1700.0,583.3333333333412,3.655002217118505
1701.0,583.5000000000078,3.651153585139183
1702.0,583.6666666666745,3.647295200337013
1703.0,583.8333333333411,3.6434269833088173
1704.0,584.0000000000077,3.6395488549210535
1705.0,584.1666666666744,3.6356607363306304
1706.0,584.333333333341,3.6317625490056638
1707.0,584.5000000000076,3.627854214746166
1708.0,584.6666666666742,3.6239356557046634
1709.0,584.8333333333409,3.6200067944067307
1710.0,585.0000000000075,3.6160675537714395
1711.0,585.1666666666741,3.6121178571317047
1712.0,585.3333333333408,3.6081576282545407
1713.0,585.5000000000074,3.604186791361194
1714.0,585.666666666674,3.600205271147166
1715.0,585.8333333333406,3.5962129928021183
1716.0,586.0000000000073,3.5922098820296338
1717.0,586.1666666666739,3.5881958650668566
1718.0,586.3333333333405,3.5841708687039753
1719.0,586.5000000000072,3.5801348203035674
1720.0,586.6666666666738,3.5760876478197816
1721.0,586.8333333333404,3.572029279817359
1722.0,587.000000000007,3.5679596454904914
1723.0,587.1666666666737,3.5638786746814994
1724.0,587.3333333333403,3.5597862978993327
1725.0,587.5000000000069,3.555682446337892
1726.0,587.6666666666736,3.55156705189415
1727.0,587.8333333333402,3.5474400471860843
1728.0,588.0000000000068,3.5433013655704073
1729.0,588.1666666666734,3.5391509411600888
1730.0,588.3333333333401,3.5349887088416727
1731.0,588.5000000000067,3.530814604292373
1732.0,588.6666666666733,3.526628563996951
1733.0,588.83333333334,3.522430525264375
1734.0,589.0000000000066,3.518220426244242
