Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
4354.24,660.608,1.3740,-0.9024
4360.23,661.108,1.3716,-0.9065
4366.23,661.608,1.3686,-0.9099
4372.22,662.108,1.3665,-0.9133
4378.23,662.608,1.3647,-0.9163
4384.24,663.108,1.3630,-0.9194
4390.26,663.608,1.3606,-0.9225
4396.32,664.108,1.3592,-0.9246
4402.37,664.608,1.3577,-0.9269
4408.41,665.108,1.3556,-0.9295
4414.44,665.608,1.3531,-0.9320
4420.45,666.108,1.3522,-0.9351
4426.46,666.608,1.3506,-0.9391
4432.47,667.108,1.3486,-0.9411
4438.48,667.608,1.3468,-0.9452
4444.49,668.108,1.3438,-0.9484
4450.49,668.608,1.3416,-0.9510
4456.50,669.108,1.3397,-0.9536
4462.52,669.608,1.3373,-0.9574
4468.54,670.108,1.3340,-0.9600
4474.57,670.608,1.3325,-0.9647
4480.62,671.108,1.3317,-0.9677
4486.64,671.608,1.3295,-0.9706
4492.66,672.108,1.3285,-0.9743
4498.66,672.608,1.3270,-0.9772
4504.67,673.108,1.3235,-0.9810
4510.68,673.608,1.3216,-0.9843
4516.70,674.108,1.3214,-0.9855
4522.74,674.608,1.3198,-0.9897
4528.75,675.108,1.3176,-0.9909
4534.78,675.608,1.3159,-0.9944
4540.82,676.108,1.3130,-0.9983
4546.83,676.608,1.3119,-1.0022
4552.85,677.108,1.3109,-1.0045
4558.85,677.608,1.3082,-1.0089
4564.84,678.108,1.3057,-1.0121
4570.81,678.608,1.3040,-1.0162
4576.80,679.108,1.3021,-1.0197
4582.82,679.608,1.2994,-1.0225
4588.80,680.108,1.2976,-1.0253
4594.81,680.608,1.2966,-1.0275
4600.83,681.108,1.2934,-1.0311
4606.84,681.608,1.2918,-1.0333
4612.87,682.108,1.2903,-1.0362
4618.91,682.608,1.2892,-1.0392
4624.94,683.108,1.2871,-1.0417
4630.97,683.608,1.2857,-1.0450
4637.00,684.108,1.2831,-1.0489
4643.03,684.608,1.2815,-1.0502
4649.05,685.108,1.2808,-1.0520
4655.05,685.608,1.2787,-1.0560
4661.05,686.108,1.2772,-1.0584
4667.06,686.608,1.2748,-1.0605
4673.09,687.108,1.2721,-1.0650
4679.11,687.608,1.2698,-1.0672
4685.16,688.108,1.2688,-1.0692
4691.20,688.608,1.2679,-1.0722
4697.23,689.108,1.2654,-1.0749
4703.29,689.608,1.2638,-1.0765
4709.32,690.108,1.2637,-1.0787
4715.36,690.608,1.2609,-1.0816
4721.40,691.108,1.2592,-1.0852
4727.42,691.608,1.2578,-1.0874
4733.46,692.108,1.2555,-1.0913
4739.48,692.608,1.2536,-1.0939
4745.48,693.108,1.2530,-1.0953
4751.49,693.608,1.2500,-1.0981
4757.49,694.108,1.2470,-1.1016
4763.49,694.608,1.2468,-1.1019
4769.52,695.108,1.2462,-1.1065
4775.55,695.608,1.2439,-1.1089
4781.56,696.108,1.2422,-1.1116
4787.58,696.608,1.2408,-1.1101
4793.58,697.108,1.2406,-1.1137
4799.58,697.608,1.2388,-1.1152
4805.58,698.108,1.2378,-1.1172
4811.60,698.608,1.2349,-1.1195
4817.61,699.108,1.2317,-1.1222
4823.61,699.608,1.2287,-1.1245
4829.65,700.108,1.2283,-1.1269
4835.68,700.608,1.2270,-1.1282
4841.71,701.108,1.2260,-1.1293
4847.76,701.608,1.2252,-1.1310
4853.77,702.108,1.2223,-1.1329
4859.78,702.608,1.2202,-1.1349
4865.81,703.108,1.2182,-1.1368
4871.84,703.608,1.2169,-1.1390
4877.85,704.108,1.2151,-1.1417
4883.89,704.608,1.2133,-1.1437
4889.94,705.108,1.2124,-1.1446
4895.97,705.608,1.2106,-1.1481
4902.03,706.108,1.2091,-1.1481
4908.09,706.608,1.2093,-1.1501
4914.13,707.108,1.2076,-1.1509
4920.16,707.608,1.2067,-1.1525
4926.20,708.108,1.2056,-1.1553
4932.21,708.608,1.2037,-1.1575
4938.22,709.108,1.2029,-1.1579
4944.25,709.608,1.2012,-1.1617
4950.27,710.108,1.1978,-1.1632
4956.32,710.608,1.1960,-1.1638
4962.34,711.108,1.1957,-1.1651
4968.33,711.608,1.1951,-1.1666
4974.32,712.108,1.1921,-1.1694
4980.31,712.608,1.1896,-1.1717
4986.33,713.108,1.1878,-1.1726
4992.34,713.608,1.1867,-1.1744
4998.36,714.108,1.1860,-1.1741
5004.37,714.608,1.1847,-1.1761
5010.37,715.108,1.1823,-1.1789
5016.37,715.608,1.1814,-1.1794
5022.39,716.108,1.1811,-1.1792
5028.41,716.608,1.1796,-1.1811
5034.45,717.108,1.1777,-1.1814
5040.48,717.608,1.1772,-1.1836
5046.50,718.108,1.1748,-1.1854
5052.53,718.608,1.1736,-1.1851
5058.56,719.108,1.1727,-1.1868
5064.60,719.608,1.1718,-1.1876
5070.64,720.108,1.1707,-1.1884
5076.65,720.608,1.1695,-1.1899
5082.67,721.108,1.1676,-1.1909
5088.68,721.608,1.1659,-1.1922
5094.71,722.108,1.1653,-1.1946
5100.76,722.608,1.1637,-1.1941
5106.81,723.108,1.1613,-1.1962
5112.86,723.608,1.1601,-1.1966
5118.89,724.108,1.1589,-1.1977
5124.90,724.608,1.1587,-1.2003
5130.90,725.108,1.1581,-1.2007
5136.90,725.608,1.1573,-1.2025
5142.91,726.108,1.1561,-1.2054
5148.92,726.608,1.1552,-1.2053
5154.96,727.108,1.1545,-1.2063
5161.02,727.608,1.1528,-1.2077
5167.05,728.108,1.1508,-1.2100
5173.08,728.608,1.1501,-1.2092
5179.09,729.108,1.1500,-1.2115
5185.08,729.608,1.1488,-1.2129
5191.09,730.108,1.1473,-1.2138
5197.10,730.608,1.1468,-1.2143
5203.08,731.108,1.1439,-1.2147
5209.09,731.608,1.1424,-1.2159
5215.09,732.108,1.1424,-1.2153
5221.08,732.608,1.1421,-1.2163
5227.09,733.108,1.1414,-1.2152
5233.11,733.608,1.1406,-1.2166
5239.09,734.108,1.1403,-1.2159
5245.08,734.608,1.1403,-1.2139
5251.06,735.108,1.1401,-1.2131
5257.01,735.608,1.1385,-1.1924
5262.97,736.108,1.1367,-1.1782
5268.97,736.608,1.1361,-1.1762
5274.98,737.108,1.1337,-1.1778
5281.02,737.608,1.1324,-1.1818
5287.07,738.108,1.1315,-1.1871
5293.12,738.608,1.1305,-1.1910
5299.17,739.108,1.1296,-1.1945
5305.20,739.608,1.1295,-1.1972
5311.23,740.108,1.1279,-1.2020
5317.24,740.608,1.1261,-1.2044
5323.27,741.108,1.1260,-1.2055
5329.28,741.608,1.1259,-1.2083
5335.31,742.108,1.1252,-1.2107
5341.33,742.608,1.1245,-1.2114
5347.35,743.108,1.1240,-1.2125
5353.37,743.608,1.1234,-1.2156
5359.38,744.108,1.1227,-1.2160
5365.42,744.608,1.1220,-1.2148
5371.45,745.108,1.1218,-1.2165
5377.47,745.608,1.1214,-1.2193
5383.49,746.108,1.1193,-1.2225
5389.51,746.608,1.1182,-1.2282
5395.51,747.108,1.1162,-1.2338
5401.53,747.608,1.1153,-1.2383
5407.55,748.108,1.1150,-1.2424
5413.58,748.608,1.1133,-1.2458
5419.62,749.108,1.1131,-1.2480
5425.65,749.608,1.1130,-1.2487
5431.67,750.108,1.1126,-1.2512
5437.67,750.608,1.1122,-1.2528
5443.67,751.108,1.1119,-1.2569
5449.66,751.608,1.1093,-1.2616
5455.66,752.108,1.1075,-1.2642
5461.66,752.608,1.1074,-1.2682
5467.68,753.108,1.1072,-1.2713
5473.69,753.608,1.1066,-1.2757
5479.70,754.108,1.1059,-1.2765
5485.74,754.608,1.1053,-1.2780
5491.77,755.108,1.1051,-1.2805
5497.79,755.608,1.1046,-1.2806
5503.81,756.108,1.1040,-1.2828
5509.83,756.608,1.1034,-1.2840
5515.85,757.108,1.1028,-1.2844
5521.89,757.608,1.1022,-1.2844
5527.93,758.108,1.1016,-1.2861
5533.94,758.608,1.1012,-1.2858
5539.96,759.108,1.1011,-1.2864
5545.99,759.608,1.0984,-1.2894
5552.02,760.108,1.0967,-1.2889
5558.07,760.608,1.0966,-1.2900
5564.11,761.108,1.0965,-1.2918
5570.14,761.608,1.0952,-1.2934
5576.15,762.108,1.0946,-1.2921
5582.16,762.608,1.0946,-1.2937
5588.16,763.108,1.0944,-1.2964
5594.13,763.608,1.0927,-1.2976
5600.12,764.108,1.0920,-1.3006
5606.11,764.608,1.0893,-1.3024
5612.12,765.108,1.0879,-1.3025
5618.13,765.608,1.0879,-1.3025
5624.15,766.108,1.0878,-1.3042
5630.20,766.608,1.0872,-1.3046
5636.23,767.108,1.0866,-1.3041
5642.26,767.608,1.0860,-1.3056
5648.26,768.108,1.0858,-1.3082
5654.24,768.608,1.0858,-1.3100
5660.21,769.108,1.0857,-1.3122
5666.21,769.608,1.0835,-1.3128
5672.21,770.108,1.0818,-1.3135
5678.20,770.608,1.0817,-1.3133
5684.21,771.108,1.0813,-1.3161
5690.22,771.608,1.0788,-1.3167
5696.22,772.108,1.0777,-1.3163
5702.26,772.608,1.0780,-1.3185
5708.29,773.108,1.0764,-1.3184
5714.33,773.608,1.0762,-1.3167
5720.37,774.108,1.0761,-1.3190
5726.41,774.608,1.0754,-1.3215
5732.43,775.108,1.0741,-1.3217
5738.46,775.608,1.0740,-1.3217
5744.49,776.108,1.0727,-1.3249
5750.50,776.608,1.0712,-1.3247
5756.53,777.108,1.0710,-1.3235
5762.55,777.608,1.0710,-1.3265
5768.55,778.108,1.0709,-1.3276
5774.55,778.608,1.0700,-1.3284
5780.55,779.108,1.0664,-1.3320
5786.56,779.608,1.0655,-1.3326
5792.58,780.108,1.0646,-1.3324
5798.60,780.608,1.0635,-1.3337
5804.61,781.108,1.0634,-1.3358
5810.60,781.608,1.0634,-1.3373
5816.59,782.108,1.0634,-1.3369
5822.61,782.608,1.0633,-1.3388
5828.63,783.108,1.0630,-1.3395
5834.67,783.608,1.0626,-1.3367
5840.70,784.108,1.0622,-1.3403
5846.73,784.608,1.0597,-1.3416
5852.75,785.108,1.0588,-1.3414
5858.78,785.608,1.0587,-1.3406
5864.83,786.108,1.0580,-1.3410
5870.85,786.608,1.0570,-1.3413
5876.87,787.108,1.0568,-1.3407
5882.88,787.608,1.0568,-1.3437
5888.90,788.108,1.0568,-1.3449
5894.91,788.608,1.0567,-1.3457
5900.91,789.108,1.0550,-1.3486
5906.92,789.608,1.0534,-1.3507
5912.93,790.108,1.0527,-1.3492
5918.92,790.608,1.0527,-1.3507
5924.94,791.108,1.0504,-1.3536
5930.95,791.608,1.0492,-1.3565
5936.95,792.108,1.0487,-1.3552
5942.96,792.608,1.0477,-1.3553
5948.96,793.108,1.0471,-1.3567
5954.96,793.608,1.0471,-1.3562
5960.97,794.108,1.0471,-1.3553
5966.99,794.608,1.0471,-1.3571
5973.02,795.108,1.0470,-1.3585
5979.06,795.608,1.0467,-1.3584
5985.10,796.108,1.0463,-1.3604
5991.13,796.608,1.0447,-1.3624
5997.18,797.108,1.0439,-1.3630
6003.20,797.608,1.0431,-1.3654
6009.24,798.108,1.0424,-1.3655
6015.25,798.608,1.0416,-1.3657
6021.28,799.108,1.0410,-1.3681
6027.30,799.608,1.0405,-1.3691
6033.28,800.108,1.0398,-1.3699
6039.31,800.608,1.0392,-1.3710
6045.31,801.108,1.0381,-1.3721
6051.29,801.608,1.0374,-1.3719
6057.30,802.108,1.0372,-1.3726
6063.30,802.608,1.0356,-1.3737
6069.31,803.108,1.0351,-1.3739
6075.30,803.608,1.0345,-1.3740
6081.33,804.108,1.0344,-1.3760
6087.34,804.608,1.0344,-1.3755
6093.36,805.108,1.0344,-1.3747
6099.36,805.608,1.0344,-1.3742
6105.33,806.108,1.0343,-1.3789
6111.29,806.608,1.0324,-1.3802
6117.27,807.108,1.0315,-1.3834
6123.30,807.608,1.0294,-1.3827
6129.34,808.108,1.0278,-1.3824
6135.38,808.608,1.0278,-1.3816
6141.41,809.108,1.0278,-1.3808
6147.42,809.608,1.0278,-1.3839
6153.44,810.108,1.0278,-1.3846
6159.45,810.608,1.0275,-1.3823
6165.48,811.108,1.0270,-1.3839
6171.51,811.608,1.0266,-1.3865
6177.55,812.108,1.0263,-1.3868
6183.57,812.608,1.0259,-1.3871
6189.58,813.108,1.0257,-1.3907
6195.61,813.608,1.0254,-1.3908
6201.62,814.108,1.0239,-1.3907
6207.64,814.608,1.0227,-1.3924
6213.67,815.108,1.0211,-1.3940
6219.67,815.608,1.0200,-1.3944
6225.68,816.108,1.0197,-1.3960
6231.68,816.608,1.0197,-1.3975
6237.67,817.108,1.0197,-1.3968
6243.68,817.608,1.0197,-1.3994
6249.69,818.108,1.0180,-1.4020
6255.70,818.608,1.0165,-1.4010
6261.72,819.108,1.0162,-1.4020
6267.72,819.608,1.0160,-1.4055
6273.73,820.108,1.0142,-1.4069
6279.72,820.608,1.0132,-1.4052
6285.75,821.108,1.0131,-1.4077
6291.78,821.608,1.0126,-1.4075
6297.81,822.108,1.0118,-1.4068
6303.84,822.608,1.0111,-1.4080
6309.87,823.108,1.0106,-1.4117
6315.90,823.608,1.0106,-1.4124
6321.91,824.108,1.0106,-1.4117
6327.94,824.608,1.0106,-1.4139
6333.97,825.108,1.0103,-1.4149
6339.99,825.608,1.0099,-1.4138
6346.01,826.108,1.0091,-1.4144
6352.03,826.608,1.0080,-1.4168
6358.02,827.108,1.0061,-1.4188
6364.03,827.608,1.0048,-1.4177
6370.03,828.108,1.0046,-1.4186
6376.03,828.608,1.0046,-1.4189
6382.02,829.108,1.0041,-1.4191
6388.05,829.608,1.0029,-1.4222
6394.05,830.108,1.0022,-1.4229
6400.06,830.608,1.0021,-1.4218
6406.08,831.108,1.0021,-1.4209
6412.10,831.608,1.0020,-1.4229
6418.13,832.108,1.0006,-1.4242
6424.15,832.608,1.0001,-1.4225
6430.17,833.108,1.0001,-1.4228
6436.19,833.608,0.9999,-1.4248
6442.20,834.108,0.9982,-1.4264
6448.22,834.608,0.9981,-1.4259
6454.24,835.108,0.9981,-1.4280
6460.25,835.608,0.9979,-1.4299
6466.25,836.108,0.9967,-1.4307
6472.26,836.608,0.9961,-1.4321
6478.26,837.108,0.9958,-1.4342
6484.25,837.608,0.9949,-1.4333
6490.25,838.108,0.9941,-1.4335
6496.26,838.608,0.9931,-1.4344
6502.27,839.108,0.9915,-1.4366
6508.28,839.608,0.9899,-1.4319
6514.32,840.108,0.9895,-1.4332
6520.37,840.608,0.9895,-1.4346
6526.40,841.108,0.9878,-1.4333
6532.45,841.608,0.9870,-1.4335
6538.49,842.108,0.9869,-1.4352
6544.51,842.608,0.9866,-1.4359
6550.52,843.108,0.9861,-1.4377
6556.51,843.608,0.9860,-1.4398
6562.48,844.108,0.9859,-1.4428
6568.47,844.608,0.9856,-1.4430
6574.45,845.108,0.9853,-1.4449
6580.47,845.608,0.9847,-1.4449
6586.49,846.108,0.9840,-1.4438
6592.50,846.608,0.9833,-1.4431
6598.54,847.108,0.9830,-1.4445
6604.55,847.608,0.9828,-1.4443
6610.56,848.108,0.9824,-1.4441
6616.56,848.608,0.9821,-1.4458
6622.57,849.108,0.9819,-1.4478
6628.60,849.608,0.9816,-1.4458
6634.63,850.108,0.9813,-1.4472
6640.67,850.608,0.9800,-1.4456
6646.70,851.108,0.9792,-1.4480
6652.70,851.608,0.9786,-1.4498
6658.70,852.108,0.9781,-1.4490
6664.69,852.608,0.9775,-1.4499
6670.69,853.108,0.9766,-1.4515
6676.70,853.608,0.9758,-1.4501
6682.72,854.108,0.9749,-1.4500
6688.76,854.608,0.9745,-1.4526
6694.76,855.108,0.9742,-1.4525
6700.77,855.608,0.9736,-1.4521
6706.78,856.108,0.9730,-1.4550
6712.77,856.608,0.9723,-1.4549
6718.79,857.108,0.9717,-1.4547
6724.82,857.608,0.9711,-1.4569
6730.86,858.108,0.9709,-1.4581
6736.90,858.608,0.9706,-1.4552
6742.94,859.108,0.9703,-1.4554
6748.99,859.608,0.9701,-1.4560
6755.01,860.108,0.9701,-1.4555
6761.03,860.608,0.9701,-1.4570
6767.05,861.108,0.9699,-1.4588
6773.06,861.608,0.9697,-1.4594
6779.07,862.108,0.9686,-1.4609
6785.08,862.608,0.9669,-1.4609
6791.11,863.108,0.9661,-1.4616
6797.12,863.608,0.9651,-1.4641
6803.14,864.108,0.9640,-1.4649
6809.13,864.608,0.9636,-1.4641
6815.13,865.108,0.9636,-1.4676
6821.11,865.608,0.9633,-1.4657
6827.12,866.108,0.9627,-1.4668
6833.15,866.608,0.9622,-1.4690
6839.16,867.108,0.9617,-1.4675
6845.20,867.608,0.9616,-1.4683
6851.21,868.108,0.9616,-1.4691
6857.19,868.608,0.9613,-1.4686
6863.19,869.108,0.9610,-1.4701
6869.20,869.608,0.9606,-1.4725
6875.22,870.108,0.9604,-1.4708
6881.24,870.608,0.9600,-1.4725
6887.20,871.108,0.9596,-1.4751
