Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
443.36,666.013,2.5631,-0.2775
443.92,666.513,2.5462,-0.2494
444.48,667.013,2.5292,-0.2204
445.04,667.513,2.5121,-0.1922
445.60,668.013,2.4948,-0.1622
446.16,668.513,2.4773,-0.1321
446.72,669.013,2.4598,-0.1023
447.28,669.513,2.4421,-0.0721
447.84,670.013,2.4243,-0.0417
448.41,670.513,2.4062,-0.0109
448.97,671.013,2.3880,0.0228
449.53,671.513,2.3695,0.0551
450.09,672.013,2.3508,0.0872
450.66,672.513,2.3319,0.1191
451.22,673.013,2.3128,0.1514
451.78,673.513,2.2933,0.1833
452.34,674.013,2.2735,0.2155
452.90,674.513,2.2533,0.2486
453.46,675.013,2.2326,0.2793
454.03,675.513,2.2114,0.3113
454.59,676.013,2.1896,0.3437
455.15,676.513,2.1671,0.3747
455.71,677.013,2.1439,0.4059
456.27,677.513,2.1198,0.4365
456.84,678.013,2.0951,0.4672
457.40,678.513,2.0697,0.4992
457.97,679.013,2.0438,0.5314
458.53,679.513,2.0175,0.5616
459.10,680.013,1.9912,0.5895
459.66,680.513,1.9652,0.6120
460.23,681.013,1.9398,0.6366
460.79,681.513,1.9153,0.6511
461.36,682.013,1.8917,0.6595
461.92,682.513,1.8694,0.6589
462.48,683.013,1.8483,0.6525
463.05,683.513,1.8283,0.6397
463.62,684.013,1.8095,0.6233
464.18,684.513,1.7915,0.6026
464.75,685.013,1.7742,0.5789
465.32,685.513,1.7576,0.5514
465.88,686.013,1.7415,0.5181
466.45,686.513,1.7255,0.4807
467.01,687.013,1.7096,0.4374
467.58,687.513,1.6937,0.3906
468.15,688.013,1.6778,0.3410
468.72,688.513,1.6618,0.2869
469.29,689.013,1.6459,0.2286
469.86,689.513,1.6301,0.1696
470.42,690.013,1.6144,0.1069
470.99,690.513,1.5988,0.0398
471.56,691.013,1.5834,-0.0269
472.13,691.513,1.5683,-0.0986
472.70,692.013,1.5535,-0.1694
473.26,692.513,1.5391,-0.2429
473.83,693.013,1.5252,-0.3200
474.40,693.513,1.5118,-0.3965
474.97,694.013,1.4988,-0.4738
475.53,694.513,1.4864,-0.5535
476.10,695.013,1.4746,-0.6337
476.67,695.513,1.4634,-0.7134
477.24,696.013,1.4527,-0.7930
477.81,696.513,1.4426,-0.8699
478.38,697.013,1.4331,-0.9476
478.95,697.513,1.4241,-1.0246
479.52,698.013,1.4157,-1.1014
480.09,698.513,1.4078,-1.1733
480.66,699.013,1.4005,-1.2436
481.23,699.513,1.3936,-1.3137
481.80,700.013,1.3871,-1.3816
482.37,700.513,1.3811,-1.4457
482.94,701.013,1.3755,-1.5091
483.51,701.513,1.3704,-1.5661
484.08,702.013,1.3655,-1.6221
484.65,702.513,1.3610,-1.6743
485.22,703.013,1.3568,-1.7230
485.79,703.513,1.3528,-1.7688
486.36,704.013,1.3491,-1.8108
486.93,704.513,1.3456,-1.8528
487.50,705.013,1.3422,-1.8935
488.07,705.513,1.3391,-1.9340
488.64,706.013,1.3360,-1.9740
489.21,706.513,1.3331,-2.0123
489.79,707.013,1.3302,-2.0474
490.36,707.513,1.3275,-2.0822
490.93,708.013,1.3249,-2.1146
491.50,708.513,1.3223,-2.1472
492.07,709.013,1.3198,-2.1777
492.65,709.513,1.3174,-2.2049
493.22,710.013,1.3150,-2.2329
493.80,710.513,1.3127,-2.2603
494.37,711.013,1.3104,-2.2833
494.94,711.513,1.3082,-2.3068
495.51,712.013,1.3060,-2.3304
496.09,712.513,1.3038,-2.3532
496.66,713.013,1.3017,-2.3739
497.24,713.513,1.2995,-2.3933
497.81,714.013,1.2974,-2.4121
498.39,714.513,1.2953,-2.4310
498.96,715.013,1.2932,-2.4489
499.53,715.513,1.2911,-2.4663
500.11,716.013,1.2890,-2.4823
500.68,716.513,1.2869,-2.4958
501.26,717.013,1.2848,-2.5115
501.84,717.513,1.2827,-2.5269
502.42,718.013,1.2805,-2.5406
502.99,718.513,1.2784,-2.5543
503.57,719.013,1.2763,-2.5682
504.15,719.513,1.2742,-2.5821
504.73,720.013,1.2721,-2.5961
505.31,720.513,1.2699,-2.6085
505.89,721.013,1.2678,-2.6210
506.47,721.513,1.2656,-2.6340
507.05,722.013,1.2635,-2.6455
507.63,722.513,1.2613,-2.6563
508.21,723.013,1.2592,-2.6683
508.79,723.513,1.2570,-2.6797
509.37,724.013,1.2549,-2.6914
509.95,724.513,1.2528,-2.7030
510.54,725.013,1.2507,-2.7131
511.12,725.513,1.2486,-2.7237
511.70,726.013,1.2466,-2.7353
512.28,726.513,1.2445,-2.7463
512.86,727.013,1.2425,-2.7571
513.44,727.513,1.2406,-2.7680
514.03,728.013,1.2386,-2.7781
514.61,728.513,1.2367,-2.7884
515.19,729.013,1.2348,-2.7989
515.78,729.513,1.2329,-2.8101
516.36,730.013,1.2310,-2.8191
516.95,730.513,1.2291,-2.8284
517.53,731.013,1.2273,-2.8374
518.12,731.513,1.2254,-2.8481
518.70,732.013,1.2236,-2.8584
519.29,732.513,1.2217,-2.8671
519.87,733.013,1.2199,-2.8746
520.46,733.513,1.2181,-2.8844
521.04,734.013,1.2163,-2.8943
521.62,734.513,1.2145,-2.9021
522.21,735.013,1.2127,-2.9104
522.79,735.513,1.2109,-2.9183
523.38,736.013,1.2091,-2.9277
523.97,736.513,1.2073,-2.9365
524.55,737.013,1.2056,-2.9453
525.14,737.513,1.2038,-2.9533
525.73,738.013,1.2021,-2.9608
526.32,738.513,1.2004,-2.9684
526.91,739.013,1.1987,-2.9768
527.50,739.513,1.1970,-2.9825
528.09,740.013,1.1954,-2.9909
528.68,740.513,1.1938,-2.9979
529.27,741.013,1.1923,-3.0051
529.85,741.513,1.1907,-3.0120
530.44,742.013,1.1893,-3.0187
531.03,742.513,1.1878,-3.0241
531.62,743.013,1.1864,-3.0289
532.22,743.513,1.1850,-3.0351
532.81,744.013,1.1837,-3.0406
533.40,744.513,1.1823,-3.0463
533.99,745.013,1.1810,-3.0507
534.59,745.513,1.1798,-3.0546
535.18,746.013,1.1785,-3.0599
535.78,746.513,1.1773,-3.0636
536.37,747.013,1.1761,-3.0672
536.97,747.513,1.1749,-3.0716
537.56,748.013,1.1737,-3.0755
538.15,748.513,1.1725,-3.0789
538.74,749.013,1.1714,-3.0829
539.34,749.513,1.1702,-3.0867
539.93,750.013,1.1691,-3.0896
540.52,750.513,1.1680,-3.0924
541.12,751.013,1.1670,-3.0938
541.71,751.513,1.1659,-3.0968
542.30,752.013,1.1649,-3.0997
542.90,752.513,1.1638,-3.1015
543.49,753.013,1.1628,-3.1017
544.09,753.513,1.1618,-3.1037
544.68,754.013,1.1608,-3.1054
545.28,754.513,1.1598,-3.1077
545.87,755.013,1.1588,-3.1101
546.47,755.513,1.1579,-3.1118
547.06,756.013,1.1569,-3.1125
547.66,756.513,1.1559,-3.1142
548.26,757.013,1.1549,-3.1156
548.85,757.513,1.1539,-3.1151
549.45,758.013,1.1529,-3.1165
550.05,758.513,1.1519,-3.1191
550.64,759.013,1.1509,-3.1201
551.24,759.513,1.1500,-3.1208
551.83,760.013,1.1490,-3.1206
552.43,760.513,1.1480,-3.1218
553.03,761.013,1.1470,-3.1225
553.62,761.513,1.1461,-3.1231
554.22,762.013,1.1451,-3.1236
554.81,762.513,1.1441,-3.1239
555.41,763.013,1.1432,-3.1240
556.00,763.513,1.1422,-3.1262
556.60,764.013,1.1413,-3.1253
557.20,764.513,1.1403,-3.1239
557.79,765.013,1.1393,-3.1251
558.39,765.513,1.1384,-3.1261
558.99,766.013,1.1374,-3.1268
559.59,766.513,1.1365,-3.1269
560.18,767.013,1.1355,-3.1270
560.78,767.513,1.1345,-3.1279
561.38,768.013,1.1335,-3.1295
561.98,768.513,1.1325,-3.1303
562.58,769.013,1.1315,-3.1303
563.18,769.513,1.1305,-3.1305
563.78,770.013,1.1295,-3.1310
564.37,770.513,1.1284,-3.1311
564.97,771.013,1.1274,-3.1326
565.56,771.513,1.1263,-3.1353
566.16,772.013,1.1252,-3.1376
566.76,772.513,1.1241,-3.1399
567.36,773.013,1.1230,-3.1417
567.96,773.513,1.1219,-3.1432
568.55,774.013,1.1207,-3.1447
569.15,774.513,1.1196,-3.1459
569.75,775.013,1.1184,-3.1473
570.35,775.513,1.1172,-3.1520
570.95,776.013,1.1160,-3.1565
571.55,776.513,1.1148,-3.1589
572.15,777.013,1.1135,-3.1606
572.75,777.513,1.1123,-3.1631
573.35,778.013,1.1110,-3.1657
573.95,778.513,1.1096,-3.1679
574.55,779.013,1.1083,-3.1698
575.14,779.513,1.1069,-3.1725
575.74,780.013,1.1055,-3.1755
576.34,780.513,1.1040,-3.1797
576.94,781.013,1.1026,-3.1840
577.54,781.513,1.1011,-3.1883
578.14,782.013,1.0996,-3.1919
578.73,782.513,1.0981,-3.1965
579.33,783.013,1.0967,-3.1991
579.93,783.513,1.0952,-3.2027
580.53,784.013,1.0938,-3.2060
581.13,784.513,1.0924,-3.2107
581.73,785.013,1.0910,-3.2152
582.33,785.513,1.0896,-3.2186
582.93,786.013,1.0882,-3.2236
583.53,786.513,1.0869,-3.2273
584.13,787.013,1.0856,-3.2285
584.73,787.513,1.0843,-3.2312
585.33,788.013,1.0830,-3.2353
585.93,788.513,1.0817,-3.2455
586.54,789.013,1.0804,-3.2526
587.14,789.513,1.0790,-3.2556
587.74,790.013,1.0777,-3.2594
588.34,790.513,1.0763,-3.2640
588.94,791.013,1.0748,-3.2682
589.54,791.513,1.0734,-3.2742
590.14,792.013,1.0719,-3.2774
590.74,792.513,1.0703,-3.2835
591.34,793.013,1.0688,-3.2882
591.94,793.513,1.0672,-3.2940
592.54,794.013,1.0657,-3.2986
593.14,794.513,1.0641,-3.3063
593.74,795.013,1.0625,-3.3115
594.34,795.513,1.0610,-3.3172
594.94,796.013,1.0594,-3.3214
595.54,796.513,1.0579,-3.3263
596.15,797.013,1.0564,-3.3316
596.76,797.513,1.0550,-3.3360
597.36,798.013,1.0535,-3.3400
597.96,798.513,1.0521,-3.3442
598.57,799.013,1.0506,-3.3494
599.17,799.513,1.0492,-3.3539
599.77,800.013,1.0477,-3.3585
600.37,800.513,1.0461,-3.3620
600.97,801.013,1.0445,-3.3655
601.57,801.513,1.0428,-3.3697
602.17,802.013,1.0410,-3.3749
602.77,802.513,1.0392,-3.3825
603.37,803.013,1.0372,-3.3918
603.97,803.513,1.0351,-3.4007
604.57,804.013,1.0330,-3.4103
605.17,804.513,1.0308,-3.4195
605.77,805.013,1.0286,-3.4285
606.37,805.513,1.0263,-3.4374
606.97,806.013,1.0240,-3.4432
607.57,806.513,1.0218,-3.4520
608.18,807.013,1.0195,-3.4611
608.78,807.513,1.0172,-3.4664
609.38,808.013,1.0150,-3.4740
609.99,808.513,1.0128,-3.4817
610.59,809.013,1.0106,-3.4889
611.20,809.513,1.0085,-3.4940
611.80,810.013,1.0064,-3.5004
612.40,810.513,1.0044,-3.5083
613.01,811.013,1.0025,-3.5158
613.61,811.513,1.0007,-3.5256
614.22,812.013,0.9990,-3.5315
614.82,812.513,0.9974,-3.5379
615.43,813.013,0.9959,-3.5446
616.04,813.513,0.9945,-3.5511
616.65,814.013,0.9933,-3.5577
617.25,814.513,0.9923,-3.5628
617.86,815.013,0.9915,-3.5663
618.47,815.513,0.9908,-3.5695
619.08,816.013,0.9902,-3.5737
619.69,816.513,0.9899,-3.5778
620.31,817.013,0.9896,-3.5807
620.92,817.513,0.9896,-3.5824
621.54,818.013,0.9896,-3.5828
622.16,818.513,0.9898,-3.5829
622.77,819.013,0.9901,-3.5815
623.39,819.513,0.9905,-3.5796
624.00,820.013,0.9909,-3.5786
624.62,820.513,0.9915,-3.5770
625.23,821.013,0.9921,-3.5746
625.85,821.513,0.9928,-3.5734
626.46,822.013,0.9936,-3.5723
627.08,822.513,0.9944,-3.5703
627.70,823.013,0.9953,-3.5706
628.31,823.513,0.9962,-3.5694
628.93,824.013,0.9970,-3.5685
629.54,824.513,0.9979,-3.5705
630.16,825.013,0.9988,-3.5708
630.77,825.513,0.9996,-3.5707
631.39,826.013,1.0004,-3.5713
632.00,826.513,1.0012,-3.5719
632.61,827.013,1.0019,-3.5735
633.23,827.513,1.0027,-3.5767
633.84,828.013,1.0033,-3.5805
634.45,828.513,1.0040,-3.5821
635.07,829.013,1.0046,-3.5836
635.68,829.513,1.0052,-3.5838
636.30,830.013,1.0058,-3.5817
636.91,830.513,1.0064,-3.5827
637.53,831.013,1.0070,-3.5849
638.14,831.513,1.0075,-3.5855
638.75,832.013,1.0080,-3.5870
639.37,832.513,1.0085,-3.5884
639.98,833.013,1.0090,-3.5894
640.60,833.513,1.0095,-3.5918
641.21,834.013,1.0099,-3.5962
641.83,834.513,1.0103,-3.5982
642.44,835.013,1.0107,-3.5995
643.05,835.513,1.0110,-3.6002
643.66,836.013,1.0113,-3.6031
644.27,836.513,1.0116,-3.6049
644.88,837.013,1.0119,-3.6090
645.50,837.513,1.0121,-3.6128
646.11,838.013,1.0123,-3.6164
646.72,838.513,1.0124,-3.6211
647.33,839.013,1.0125,-3.6246
647.94,839.513,1.0126,-3.6281
648.56,840.013,1.0127,-3.6372
649.17,840.513,1.0127,-3.6452
649.78,841.013,1.0127,-3.6515
650.39,841.513,1.0127,-3.6552
651.00,842.013,1.0127,-3.6584
651.61,842.513,1.0127,-3.6616
652.22,843.013,1.0127,-3.6652
652.84,843.513,1.0126,-3.6695
653.45,844.013,1.0126,-3.6740
654.06,844.513,1.0125,-3.6788
654.67,845.013,1.0124,-3.6833
655.28,845.513,1.0123,-3.6880
655.89,846.013,1.0121,-3.6925
656.50,846.513,1.0119,-3.6964
657.12,847.013,1.0117,-3.7004
657.73,847.513,1.0114,-3.7037
658.34,848.013,1.0111,-3.7080
658.95,848.513,1.0107,-3.7121
659.56,849.013,1.0102,-3.7166
660.18,849.513,1.0098,-3.7214
660.78,850.013,1.0092,-3.7265
661.40,850.513,1.0087,-3.7330
662.01,851.013,1.0080,-3.7416
662.62,851.513,1.0074,-3.7495
663.23,852.013,1.0066,-3.7567
663.84,852.513,1.0059,-3.7621
664.45,853.013,1.0051,-3.7650
665.07,853.513,1.0043,-3.7688
665.68,854.013,1.0035,-3.7732
666.29,854.513,1.0027,-3.7783
666.90,855.013,1.0018,-3.7833
667.52,855.513,1.0009,-3.7898
668.13,856.013,1.0000,-3.7937
668.74,856.513,0.9991,-3.7978
669.35,857.013,0.9981,-3.8020
669.96,857.513,0.9971,-3.8063
670.58,858.013,0.9961,-3.8117
671.19,858.513,0.9951,-3.8172
671.80,859.013,0.9940,-3.8258
672.41,859.513,0.9930,-3.8347
673.02,860.013,0.9919,-3.8430
673.63,860.513,0.9907,-3.8505
674.24,861.013,0.9895,-3.8578
674.85,861.513,0.9883,-3.8620
675.46,862.013,0.9871,-3.8666
676.08,862.513,0.9858,-3.8722
676.69,863.013,0.9844,-3.8789
677.30,863.513,0.9830,-3.8854
677.91,864.013,0.9814,-3.8920
678.52,864.513,0.9798,-3.8987
679.13,865.013,0.9781,-3.9061
679.74,865.513,0.9762,-3.9134
680.35,866.013,0.9742,-3.9240
680.97,866.513,0.9720,-3.9366
681.58,867.013,0.9697,-3.9440
682.19,867.513,0.9673,-3.9512
682.80,868.013,0.9647,-3.9609
683.41,868.513,0.9619,-3.9687
684.01,869.013,0.9590,-3.9772
684.62,869.513,0.9560,-3.9890
685.23,870.013,0.9527,-4.0014
685.84,870.513,0.9492,-4.0124
686.45,871.013,0.9455,-4.0221
687.06,871.513,0.9415,-4.0317
687.67,872.013,0.9371,-4.0393
688.27,872.513,0.9324,-4.0494
688.88,873.013,0.9276,-4.0611
