Time,Mass,HRR
326,7.837,289.3
327,7.746,286.6
328,7.655,282.2
329,7.564,280.8
330,7.474,280.5
331,7.384,280
332,7.293,279.7
333,7.203,278.4
334,7.114,278.6
335,7.025,277.3
336,6.936,276.4
337,6.847,275.9
338,6.758,274.7
339,6.67,273.2
340,6.582,273.3
341,6.494,273.1
342,6.407,273.3
343,6.321,274.2
344,6.234,274.1
345,6.148,274.2
346,6.062,272.8
347,5.978,272.5
348,5.893,270.2
349,5.809,268.3
350,5.726,267.3
351,5.643,267.3
352,5.561,266.9
353,5.48,265.8
354,5.399,266.3
355,5.319,267.5
356,5.239,267.4
357,5.161,266.4
358,5.082,266.3
359,5.005,266.9
360,4.928,265
361,4.853,265.1
362,4.778,264.8
363,4.704,262.5
364,4.631,260.1
365,4.558,259.7
366,4.486,258
367,4.415,254.1
368,4.346,250.3
369,4.277,248.1
370,4.209,245.5
371,4.142,245.5
372,4.076,243.8
373,4.01,242.3
374,3.947,241.5
375,3.883,237.7
376,3.821,236.9
377,3.76,234.2
378,3.7,235.5
379,3.641,233.3
380,3.583,232.4
381,3.525,229.1
382,3.47,228
383,3.415,223.5
384,3.361,220.8
385,3.308,215.6
386,3.256,213.3
387,3.205,211.4
388,3.156,204.8
389,3.107,203.5
390,3.059,200.8
391,3.013,196.4
392,2.967,196.3
393,2.922,194.9
394,2.878,190.1
395,2.835,189.1
396,2.793,185.2
397,2.751,184.4
398,2.711,180.6
399,2.671,178.1
400,2.632,175.5
401,2.594,173.1
402,2.557,168.3
403,2.52,165.7
404,2.484,161.7
405,2.449,157.7
406,2.414,155.6
407,2.38,151.9
408,2.347,149.3
409,2.314,147.4
410,2.281,145.6
411,2.249,141
412,2.218,138.3
413,2.187,133
414,2.157,131.3
415,2.127,125.5
416,2.098,122.3
417,2.068,118.6
418,2.04,114.9
419,2.012,111.5
420,1.984,109.5
421,1.957,104.7
422,1.93,103.8
423,1.903,100.9
424,1.877,98.6
425,1.852,96.5
426,1.826,95
427,1.802,92.7
428,1.778,92.4
429,1.754,90.3
430,1.731,89.9
431,1.709,86
432,1.687,85
433,1.665,85
434,1.644,82.8
435,1.624,81.9
436,1.604,80
437,1.584,79.4
438,1.565,79
439,1.547,75.1
440,1.529,74.8
441,1.512,73.1
442,1.495,70.9
443,1.479,68.3
444,1.463,67.8
445,1.448,65.9
446,1.433,65.1
447,1.419,64
448,1.406,63
449,1.393,61.7
450,1.38,60.7
451,1.368,60.3
452,1.357,58.6
453,1.345,56.5
454,1.335,56.6
455,1.325,55
456,1.315,52.7
457,1.305,52.5
458,1.296,48.6
459,1.288,47.8
460,1.279,46.1
461,1.272,45
462,1.264,43.3
463,1.256,42.4
464,1.249,41.9
465,1.243,39.5
466,1.236,38.1
467,1.23,36.9
468,1.224,35.8
469,1.218,34.8
470,1.212,34.3
471,1.207,33.2
472,1.202,31.6
473,1.197,31.7
474,1.192,29.4
475,1.188,29.5
476,1.183,26.7
477,1.179,26.7
478,1.174,25.6
479,1.17,24
480,1.166,23.4
481,1.162,21.8
482,1.158,20.7
483,1.154,21.3
484,1.149,19.7
485,1.145,19.7
486,1.141,17.5
487,1.137,17.5
488,1.134,17
489,1.129,17.6
490,1.126,16.5
491,1.122,16.5
492,1.118,14.3
493,1.114,14.3
494,1.11,13.8
495,1.106,13.3
496,1.102,12.7
497,1.098,11.6
498,1.094,12.2
499,1.09,11.6
500,1.085,11.7
501,1.081,11.7
502,1.076,11.1
503,1.072,10
504,1.067,10.7
505,1.062,9.5
506,1.057,9.5
507,1.052,8.4
508,1.047,7.4
509,1.042,6.8
510,1.037,8
511,1.033,6.3
512,1.027,5.1
513,1.022,6.4
514,1.017,4.7
515,1.012,5.8
516,1.007,5.2
517,1.002,4.1
518,0.996,4.8
519,0.991,3.6
520,0.986,4.8
521,0.98,3.8
522,0.974,3.2
523,0.968,3.8
524,0.962,2
525,0.956,2.7
526,0.949,2.7
527,0.942,2.2
528,0.937,2.7
529,0.931,1.6
530,0.926,1.7
531,0.922,1.1
532,0.919,1.1
533,0.915,0.6
534,0.913,1.3
535,0.907,0.7
536,0.902,1.3
537,0.897,0.7
538,0.892,0.1
539,0.887,1.4
540,0.883,0
541,0.878,0
542,0.874,0.2
543,0.869,0
544,0.865,0
545,0.86,0.3
546,0.856,0
547,0.851,0.3
548,0.847,0
549,0.844,0
550,0.842,0
551,0.843,0
552,0.848,0
553,0.861,0
554,0.887,0
555,0.933,0
556,1,0
557,1,0
558,1,0.6
559,1,0
560,1,0
561,1,1.3
562,1,0
