Time,Mass,HRR,Temperature Backing Centre
801.1,5.907142857,31.1,457.85
802.1,5.887142857,31.2,458.15
803.1,5.867142857,30.8,458.35
804.1,5.857142857,31,458.65
805.1,5.867142857,31.1,458.85
806.1,5.837142857,31.1,459.15
807.1,5.807142857,31,459.45
808.2,5.787142857,30.7,459.65
809.2,5.777142857,30.7,459.95
810.2,5.757142857,31.3,460.25
811.2,5.747142857,31.2,460.45
812.2,5.727142857,31,460.65
813.2,5.717142857,31.3,460.95
814.2,5.727142857,31,461.25
815.3,5.717142857,31.1,461.45
816.3,5.717142857,31.4,461.65
817.3,5.707142857,31.2,461.95
818.3,5.687142857,31.2,462.15
819.3,5.677142857,31.9,462.45
820.3,5.667142857,30.9,462.65
821.3,5.657142857,30.7,462.95
822.4,5.637142857,31.4,463.15
823.4,5.617142857,31.3,463.45
824.4,5.567142857,30.8,463.65
825.4,5.557142857,31.5,463.95
826.4,5.557142857,31.3,464.15
827.4,5.527142857,31.6,464.45
828.4,5.507142857,31.1,464.65
829.4,5.477142857,31.5,464.95
830.5,5.457142857,30.3,465.15
831.5,5.437142857,27.5,465.45
832.5,5.427142857,28.2,465.65
833.5,5.417142857,28.1,465.95
834.5,5.397142857,28,466.15
835.5,5.377142857,28.5,466.45
836.5,5.367142857,28.7,466.65
837.6,5.357142857,27.6,466.85
838.6,5.367142857,27.5,467.15
839.6,5.357142857,27.8,467.35
840.6,5.327142857,27.8,467.65
841.6,5.287142857,28,467.85
842.6,5.267142857,28.1,468.05
843.6,5.247142857,27.8,468.35
844.7,5.227142857,28.3,468.55
845.7,5.227142857,28.9,468.85
846.7,5.227142857,28.3,469.05
847.7,5.227142857,28.5,469.35
848.7,5.197142857,28.3,469.55
849.7,5.177142857,28.2,469.75
850.7,5.157142857,28.6,470.05
851.8,5.147142857,28.8,470.25
852.8,5.147142857,27.8,470.45
853.8,5.147142857,28.2,470.65
854.8,5.127142857,27.7,470.95
855.8,5.107142857,28.7,471.15
856.8,5.097142857,28.6,471.35
857.8,5.087142857,28.5,471.65
858.9,5.077142857,28.6,471.75
859.9,5.077142857,28.5,472.05
860.9,5.047142857,28.7,472.35
861.9,5.037142857,28.2,472.55
862.9,5.027142857,27.8,472.75
863.9,5.007142857,28.7,472.95
864.9,4.987142857,28.7,473.25
866,4.977142857,28.8,473.45
867,4.967142857,28.5,473.65
868,4.957142857,28.6,473.95
869,4.947142857,28.6,474.15
870,4.927142857,28.2,474.35
871,4.907142857,28.4,474.65
872,4.907142857,29.3,475.05
873.9,4.877142857,28.3,475.15
874.6,4.867142857,28.4,475.35
875.4,4.857142857,28.4,475.55
876.1,4.847142857,28.4,475.75
877.1,4.837142857,28,475.95
878.1,4.827142857,28,476.15
879.1,4.807142857,28.5,476.45
880.1,4.787142857,28.7,476.65
881.2,4.777142857,28.5,476.85
882.2,4.777142857,28.7,477.05
883.2,4.767142857,24.9,477.35
884.2,4.737142857,25.4,477.55
885.2,4.717142857,24.6,477.85
886.2,4.697142857,25.6,478.05
887.2,4.677142857,25.3,478.25
888.3,4.667142857,25.4,478.45
889.3,4.657142857,25.1,478.75
890.3,4.647142857,25.7,478.95
891.3,4.637142857,25.1,479.15
892.3,4.617142857,28.4,479.35
893.3,4.597142857,25.2,479.65
894.3,4.597142857,25.4,479.85
895.4,4.587142857,25.3,480.05
896.4,4.597142857,25.4,480.25
897.4,4.567142857,25.2,480.55
898.4,4.547142857,25.2,480.75
899.4,4.527142857,25.4,480.95
900.4,4.527142857,25.6,481.15
901.4,4.517142857,25.2,481.35
902.5,4.517142857,25.1,481.65
903.5,4.497142857,25,481.85
904.5,4.467142857,24.8,482.05
905.5,4.427142857,25.1,482.25
906.5,4.447142857,25.4,482.55
907.5,4.447142857,25.1,482.75
908.5,4.437142857,24.6,482.95
909.6,4.447142857,24.9,483.15
910.6,4.447142857,25.4,483.35
911.6,4.427142857,24.9,483.65
912.6,4.397142857,25.1,483.85
913.6,4.367142857,25.4,484.05
914.6,4.337142857,25.5,484.25
915.6,4.307142857,24.7,484.45
916.7,4.277142857,25.2,484.75
917.7,4.257142857,25,484.95
918.7,4.237142857,25.2,485.15
919.7,4.227142857,25.6,485.35
920.7,4.227142857,25.7,485.55
921.7,4.227142857,25.6,485.75
922.7,4.227142857,25.2,485.95
923.7,4.207142857,26,486.15
924.8,4.187142857,25.8,486.45
925.8,4.177142857,25.5,486.65
926.8,4.167142857,25.4,486.75
927.8,4.147142857,25.4,486.95
928.8,4.117142857,25.9,487.25
929.8,4.087142857,25.5,487.45
930.8,4.077142857,25.3,487.65
931.9,4.057142857,25.1,487.85
932.9,4.047142857,25.4,488.05
933.9,4.057142857,24.9,488.25
934.9,4.047142857,25.4,488.45
935.9,4.027142857,25.9,488.65
936.9,4.027142857,25.7,488.95
937.9,4.007142857,25.8,489.15
939,3.997142857,25.4,489.25
940,3.987142857,25.4,489.45
941,3.967142857,25.1,489.75
942,3.957142857,25.2,489.95
943,3.947142857,25.5,490.05
944,3.937142857,25.8,490.35
945,3.927142857,25.4,490.55
946.1,3.907142857,25.6,490.75
947.1,3.897142857,25.6,490.95
948.1,3.887142857,25.7,491.15
949.1,3.867142857,26,491.35
950.1,3.847142857,25.4,491.55
951.1,3.847142857,25.7,491.75
952.1,3.847142857,25.6,491.95
953.2,3.847142857,26.1,492.15
954.2,3.827142857,25.3,492.35
955.2,3.817142857,25.7,492.55
956.2,3.807142857,25.3,492.75
957.2,3.797142857,25.5,493.05
958.2,3.787142857,25.9,493.25
959.2,3.767142857,25.7,493.35
960.3,3.757142857,25.5,493.55
961.3,3.737142857,25.7,493.85
962.3,3.727142857,25.2,494.05
963.3,3.707142857,25.4,494.15
964.3,3.677142857,25.2,494.35
965.3,3.667142857,25.2,494.65
966.3,3.647142857,25.4,494.85
967.3,3.637142857,25.1,495.05
968.4,3.627142857,26.1,495.25
969.4,3.607142857,25.6,495.45
970.4,3.597142857,25.6,495.65
971.4,3.587142857,26,495.85
972.4,3.587142857,25.8,496.05
973.4,3.577142857,26.2,496.45
975.3,3.507142857,25.8,496.55
976,3.497142857,25.8,496.75
976.8,3.507142857,25.3,496.85
977.5,3.517142857,25.4,497.05
978.5,3.517142857,25.6,497.25
979.5,3.487142857,26,497.45
980.5,3.467142857,25.5,497.65
981.5,3.457142857,25.6,497.85
982.6,3.447142857,25.9,498.05
983.6,3.427142857,25.9,498.25
984.6,3.407142857,25.9,498.45
985.6,3.387142857,25.4,498.65
986.6,3.377142857,25.8,498.85
987.6,3.377142857,25.5,499.05
988.6,3.367142857,25.4,499.25
989.7,3.337142857,25.5,499.45
990.7,3.317142857,25.9,499.55
991.7,3.307142857,25.4,499.85
992.7,3.287142857,26.6,499.95
993.7,3.287142857,26.4,500.25
994.7,3.277142857,26.1,500.35
995.7,3.267142857,25.7,500.55
996.8,3.247142857,26.1,500.75
997.8,3.237142857,25.5,500.95
998.8,3.237142857,25.5,501.15
999.8,3.227142857,26,501.35
1000.8,3.217142857,26.5,501.55
1001.8,3.217142857,25.8,501.75
1002.8,3.197142857,25.3,501.95
1003.9,3.187142857,26.1,502.05
1004.9,3.167142857,25.4,502.25
1005.9,3.167142857,26,502.45
1006.9,3.147142857,25.9,502.65
1007.9,3.137142857,25.2,502.85
1008.9,3.117142857,25.5,503.05
1009.9,3.107142857,26,503.25
1011,3.107142857,26.7,503.45
1012,3.077142857,26.5,503.65
1013,3.057142857,26,503.85
1014,3.047142857,26,503.95
1015,3.017142857,25.9,504.15
1016,3.017142857,22.3,504.35
1017,3.017142857,22.6,504.55
1018.1,2.997142857,22.5,504.75
1019.1,2.997142857,22.4,504.95
1020.1,2.987142857,22,505.15
1021.1,2.977142857,22.6,505.35
1022.1,2.957142857,22,505.45
1023.1,2.947142857,22.5,505.65
1024.1,2.947142857,22.3,505.85
1025.1,2.937142857,22.4,506.05
1026.2,2.917142857,21.7,506.25
1027.2,2.907142857,22.1,506.45
1028.2,2.907142857,22.5,506.55
1029.2,2.897142857,22.8,506.85
1030.2,2.887142857,22.5,506.95
1031.2,2.877142857,21.8,507.15
1032.2,2.847142857,22.6,507.35
1033.3,2.837142857,22.3,507.55
1034.3,2.837142857,22.6,507.75
1035.3,2.817142857,22.5,507.95
1036.3,2.797142857,22,508.05
1037.3,2.787142857,22.3,508.25
1038.3,2.777142857,22.3,508.45
1039.3,2.777142857,22.7,508.65
1040.4,2.757142857,22.6,508.85
1041.4,2.727142857,22,508.95
1042.4,2.727142857,22.4,509.25
1043.4,2.737142857,22.8,509.35
1044.4,2.717142857,22.3,509.55
1045.4,2.697142857,22.4,509.75
1046.4,2.687142857,22.6,509.95
1047.5,2.677142857,22.3,510.15
1048.5,2.677142857,22.6,510.35
1049.5,2.677142857,22.6,510.45
1050.5,2.667142857,22.5,510.65
1051.5,2.647142857,23.5,510.85
1052.5,2.617142857,22.7,511.05
1053.5,2.607142857,22.4,511.25
1054.6,2.597142857,22.8,511.35
1055.6,2.587142857,22.8,511.55
1056.6,2.587142857,22.9,511.75
1057.6,2.577142857,23,511.95
1058.6,2.567142857,23.1,512.15
1059.6,2.557142857,22.6,512.25
1060.6,2.547142857,22.9,512.45
1061.7,2.537142857,23.4,512.65
1062.7,2.537142857,23.2,512.85
1063.7,2.527142857,19.5,512.95
1064.7,2.517142857,23.1,513.15
1065.7,2.507142857,22.8,513.35
1066.7,2.507142857,23,513.55
1067.7,2.487142857,19.1,513.65
1068.8,2.477142857,19.2,513.85
1069.8,2.457142857,18.9,514.05
1070.8,2.447142857,19.3,514.25
1071.8,2.427142857,19.2,514.45
1072.8,2.427142857,19.5,514.55
1073.8,2.417142857,19.2,514.75
1074.8,2.397142857,19,515.05
1076.7,2.367142857,19,515.25
1077.5,2.357142857,19.2,515.35
1078.2,2.347142857,19.4,515.45
1079,2.337142857,18.4,515.65
1079.9,2.327142857,19,515.85
1080.9,2.317142857,19.8,516.05
1081.9,2.307142857,19.5,516.15
1082.9,2.307142857,19.3,516.35
1084,2.297142857,18.9,516.55
1085,2.287142857,19.7,516.75
1086,2.267142857,19.6,516.85
1087,2.257142857,19.8,517.05
1088,2.257142857,19.5,517.25
1089,2.227142857,19.6,517.45
1090,2.197142857,19.7,517.55
1091.1,2.187142857,19.6,517.75
1092.1,2.167142857,19.3,517.95
1093.1,2.147142857,19.9,518.05
1094.1,2.137142857,19.5,518.25
1095.1,2.137142857,19.4,518.45
1096.1,2.127142857,19.6,518.55
1097.1,2.107142857,19.4,518.75
1098.2,2.097142857,19.8,518.95
1099.2,2.087142857,19.3,519.05
1100.2,2.087142857,19.3,519.25
1101.2,2.077142857,19.3,519.45
1102.2,2.057142857,19.6,519.65
1103.2,2.047142857,19.6,519.75
1104.2,2.027142857,19.7,519.95
1105.3,2.017142857,19.8,520.05
1106.3,2.007142857,20,520.25
1107.3,1.987142857,19.7,520.45
1108.3,1.967142857,19.5,520.65
1109.3,1.967142857,19.1,520.75
1110.3,1.957142857,19.6,520.95
1111.3,1.957142857,19.8,521.15
1112.4,1.957142857,19.2,521.25
1113.4,1.957142857,19.3,521.45
1114.4,1.947142857,20,521.55
1115.4,1.947142857,19.9,521.75
1116.4,1.947142857,19.3,521.95
1117.4,1.927142857,19.5,522.05
1118.4,1.917142857,19.4,522.25
1119.5,1.927142857,18.8,522.45
1120.5,1.917142857,15.9,522.65
1121.5,1.907142857,16.5,522.75
1122.5,1.897142857,16,522.85
1123.5,1.877142857,15.9,523.05
1124.5,1.867142857,16,523.25
1125.5,1.847142857,16.4,523.35
1126.6,1.837142857,16.3,523.55
1127.6,1.847142857,16,523.75
1128.6,1.827142857,15.9,523.85
1129.6,1.797142857,15.7,523.95
1130.6,1.777142857,15.9,524.15
1131.6,1.757142857,16,524.35
1132.6,1.747142857,16.3,524.45
1133.7,1.727142857,16.5,524.65
1134.7,1.717142857,16.5,524.85
1135.7,1.707142857,16.1,524.95
1136.7,1.687142857,16.3,525.15
1137.7,1.687142857,16.2,525.35
1138.7,1.667142857,16.1,525.45
1139.7,1.657142857,16.1,525.65
1140.7,1.657142857,16.1,525.75
1141.8,1.647142857,16,525.85
1142.8,1.647142857,16.2,526.05
1143.8,1.647142857,16.3,526.15
1144.8,1.637142857,16.4,526.35
1145.8,1.617142857,16.5,526.55
1146.8,1.597142857,15.8,526.65
1147.8,1.587142857,16.9,526.85
1148.9,1.587142857,16.1,526.95
1149.9,1.577142857,16.5,527.15
1150.9,1.557142857,16.6,527.25
1151.9,1.547142857,16.5,527.45
1152.9,1.527142857,16.5,527.55
1153.9,1.527142857,16.6,527.75
1154.9,1.517142857,16.9,527.95
1156,1.517142857,16.8,528.05
1157,1.517142857,16.9,528.15
1158,1.477142857,16.3,528.35
1159,1.457142857,16.2,528.55
1160,1.447142857,16.5,528.65
1161,1.447142857,16.5,528.75
1162,1.437142857,16.4,528.95
1163.1,1.447142857,16.5,529.15
1164.1,1.427142857,16.7,529.25
1165.1,1.427142857,16.5,529.45
1166.1,1.437142857,16.9,529.55
1167.1,1.447142857,16.7,529.65
1168.1,1.437142857,16.4,529.85
1169.1,1.407142857,16.5,530.05
1170.2,1.397142857,16.3,530.15
1171.2,1.387142857,12.8,530.25
1172.2,1.357142857,13.4,530.45
1173.2,1.337142857,13,530.55
1174.2,1.327142857,13,530.75
1175.2,1.307142857,13.3,530.85
1176.2,1.297142857,12.9,531.15
1178.3,1.287142857,13,531.35
1180,1.277142857,13.1,531.45
1180.8,1.277142857,13,531.65
1181.5,1.277142857,13.5,531.75
1182.4,1.267142857,13,531.85
1183.3,1.257142857,13.3,532.05
1184.4,1.247142857,13.2,532.15
1185.4,1.227142857,13.3,532.25
1186.4,1.217142857,12.9,532.45
1187.4,1.217142857,13.2,532.65
1188.4,1.207142857,13,532.75
1189.4,1.197142857,12.8,532.85
1190.4,1.197142857,13,533.05
1191.5,1.187142857,13.1,533.15
1192.5,1.177142857,13.3,533.35
1193.5,1.177142857,13.5,533.45
1194.5,1.167142857,13.5,533.55
1195.5,1.157142857,13.7,533.75
1196.5,1.137142857,13.4,533.95
1197.5,1.147142857,13.6,534.05
1198.5,1.127142857,13.2,534.15
1199.6,1.127142857,13.7,534.35
1200.6,1.127142857,13.5,534.45
1201.6,1.107142857,13.3,534.65
1202.6,1.087142857,13.2,534.75
1203.6,1.077142857,13.4,534.85
1204.6,1.087142857,13.8,535.05
1205.6,1.087142857,10,535.15
1206.7,1.067142857,10.3,535.25
1207.7,1.077142857,10.1,535.45
1208.7,1.077142857,10.2,535.55
1209.7,1.067142857,9.9,535.75
1210.7,1.057142857,10.1,535.85
1211.7,1.047142857,9.8,536.05
1212.7,1.037142857,10,536.15
1213.8,1.027142857,10.1,536.25
1214.8,1.007142857,10.3,536.35
1215.8,0.997142857,10,536.55
1216.8,0.977142857,10.2,536.65
1217.8,0.967142857,10,536.85
1218.8,0.957142857,10.3,536.95
1219.8,0.967142857,10.2,537.05
1220.9,0.967142857,9.9,537.25
1221.9,0.957142857,10.1,537.35
1222.9,0.957142857,9.8,537.55
1223.9,0.947142857,10.1,537.65
1224.9,0.947142857,10.5,537.75
1225.9,0.957142857,10.4,537.95
1226.9,0.947142857,10.2,538.05
1228,0.927142857,10,538.15
1229,0.917142857,10.3,538.35
1230,0.907142857,10.3,538.45
1231,0.907142857,10.5,538.55
1232,0.897142857,9.9,538.75
1233,0.897142857,10,538.85
1234,0.887142857,10.2,538.95
1235.1,0.877142857,10.5,539.15
1236.1,0.877142857,10.7,539.25
1237.1,0.887142857,10.5,539.35
1238.1,0.877142857,10.5,539.45
1239.1,0.867142857,10.4,539.65
1240.1,0.857142857,10.6,539.75
1241.1,0.837142857,10.3,539.85
1242.2,0.827142857,10.4,539.95
1243.2,0.807142857,10.4,540.15
1244.2,0.787142857,10.5,540.25
1245.2,0.787142857,10.4,540.35
1246.2,0.787142857,10.7,540.55
1247.2,0.777142857,11.1,540.65
1248.2,0.777142857,10.7,540.85
1249.3,0.787142857,10.9,540.95
1250.3,0.797142857,10.6,541.05
1251.3,0.797142857,10.6,541.25
1252.3,0.787142857,10.6,541.45
1253.3,0.787142857,10.5,541.55
1254.3,0.777142857,10.7,541.65
1255.3,0.777142857,10.8,541.75
1256.3,0.767142857,10.7,541.85
1257.4,0.747142857,10.8,542.05
1258.4,0.737142857,11,542.15
1259.4,0.727142857,11.3,542.25
1260.4,0.717142857,11.2,542.35
1261.4,0.697142857,11.2,542.55
1262.4,0.687142857,11,542.65
1263.4,0.677142857,10.8,542.75
1264.5,0.667142857,11,542.85
1265.5,0.657142857,11.3,543.05
1266.5,0.657142857,8,543.15
1267.5,0.657142857,7.8,543.25
1268.5,0.647142857,7.9,543.35
1269.5,0.637142857,7.9,543.55
1270.5,0.617142857,7.8,543.65
1271.6,0.607142857,8,543.75
1272.6,0.597142857,7.7,543.85
1273.6,0.597142857,7.5,544.05
1274.6,0.607142857,7.6,544.15
1275.6,0.607142857,7.8,544.25
1276.6,0.587142857,7.6,544.35
1277.6,0.587142857,7.9,544.55
1278.7,0.577142857,7.8,544.75
1280.5,0.557142857,7.7,544.85
1281.3,0.557142857,7.7,544.95
1282,0.557142857,8,545.05
1282.8,0.547142857,7.8,545.15
1283.7,0.547142857,7.8,545.25
1284.7,0.547142857,7.6,545.35
1285.8,0.537142857,7.6,545.55
1286.8,0.527142857,7.7,545.65
1287.8,0.527142857,7.8,545.75
1288.8,0.517142857,7.8,545.85
1289.8,0.517142857,7.7,545.95
1290.8,0.517142857,7.8,546.15
1291.8,0.507142857,7.7,546.25
1292.9,0.497142857,7.9,546.35
1293.9,0.477142857,7.8,546.45
1294.9,0.467142857,7.8,546.55
1295.9,0.457142857,7.7,546.65
1296.9,0.447142857,7.8,546.85
1297.9,0.437142857,7.7,546.95
1298.9,0.437142857,7.6,547.05
1300,0.427142857,7.7,547.15
1301,0.417142857,7.6,547.35
1302,0.407142857,7.7,547.45
1303,0.407142857,7.6,547.55
1304,0.387142857,7.7,547.75
1305,0.347142857,7.7,547.85
1306,0.337142857,7.6,547.95
1307.1,0.377142857,8.1,548.05
1308.1,0.377142857,7.9,548.25
1309.1,0.377142857,8,548.25
1310.1,0.377142857,8.2,548.45
1311.1,0.377142857,8,548.55
1312.1,0.357142857,7.9,548.65
1313.1,0.337142857,7.9,548.75
1314.1,0.337142857,7.8,548.95
1315.2,0.327142857,8,548.95
1316.2,0.327142857,7.9,549.05
1317.2,0.317142857,8.3,549.25
1318.2,0.297142857,8.2,549.35
1319.2,0.287142857,8.2,549.45
1320.2,0.267142857,8,549.55
1321.2,0.267142857,8.3,549.65
1322.3,0.267142857,8.3,549.75
1323.3,0.257142857,8.4,549.85
1324.3,0.247142857,8.1,550.05
1325.3,0.237142857,8.1,550.05
1326.3,0.247142857,8,550.15
1327.3,0.247142857,7.9,550.25
1328.3,0.247142857,8.2,550.45
1329.4,0.247142857,8.1,550.55
1330.4,0.237142857,8.3,550.65
1331.4,0.217142857,8,550.75
1332.4,0.207142857,8,550.85
1333.4,0.217142857,7.9,550.95
1334.4,0.207142857,8,551.15
1335.4,0.197142857,8,551.25
1336.5,0.197142857,7.9,551.25
1337.5,0.207142857,7.9,551.45
1338.5,0.207142857,7.8,551.55
1339.5,0.197142857,7.9,551.65
1340.5,0.207142857,4.4,551.75
1341.5,0.217142857,4.6,551.85
1342.5,0.217142857,4.3,551.95
1343.6,0.197142857,4.4,552.05
1344.6,0.197142857,4.5,552.15
1345.6,0.187142857,4.3,552.25
1346.6,0.177142857,4.4,552.35
1347.6,0.177142857,4.5,552.45
1348.6,0.177142857,4.2,552.55
1349.6,0.167142857,4.4,552.75
1350.7,0.157142857,4.5,552.75
1351.7,0.147142857,4.5,552.95
1352.7,0.137142857,4.5,553.05
1353.7,0.127142857,4.3,553.15
1354.7,0.127142857,4.4,553.25
1355.7,0.127142857,4.5,553.35
1356.7,0.117142857,4.5,553.45
1357.8,0.107142857,4.5,553.55
1358.8,0.107142857,4.7,553.65
1359.8,0.097142857,4.5,553.75
1360.8,0.097142857,4.6,553.85
1361.8,0.077142857,4.6,553.95
1362.8,0.067142857,4.7,554.05
1363.8,0.057142857,4.5,554.15
1364.9,0.047142857,4.3,554.25
