Time,Mass,Temperature
127,156.582772,634.6172251
128,156.436115,631.6154318
129,156.262443,630.7188039
130,156.092631,639.4964339
131,155.946747,639.1962292
132,155.77925,630.2126879
133,155.612525,625.6665177
134,155.421872,628.202154
135,155.265953,635.2082718
136,155.093825,624.7496856
137,154.945626,628.219327
138,154.769638,633.4031413
139,154.616035,636.1899711
140,154.44082,637.3756667
141,154.263288,641.0204778
142,154.091161,641.8879999
143,153.937557,636.5267666
144,153.752307,636.3778424
145,153.597161,637.6460429
146,153.421173,640.4245903
147,153.235152,635.8703668
148,153.059164,629.4844642
149,152.873142,633.4249022
150,152.717996,642.7647473
151,152.531974,648.1915467
152,152.329743,642.1023106
153,152.163789,634.3675271
154,151.977768,632.4147752
155,151.803324,627.1947106
156,151.614987,633.1317056
157,151.45984,638.6313585
158,151.281537,632.7125372
159,151.093972,642.7956924
160,150.917984,642.3326698
161,150.698,640.2274949
162,150.522012,642.5446955
163,150.356831,627.41451
164,150.18316,629.9161267
165,149.974753,640.1587414
166,149.826554,643.9601963
167,149.640532,642.4839527
168,149.446791,640.9402606
169,149.276207,644.3086503
170,149.060854,639.4941422
171,148.89027,636.7822329
172,148.707335,630.646664
173,148.497386,632.2693324
174,148.299014,634.7248944
175,148.106817,633.0492452
176,147.925427,637.239335
177,147.720108,641.8742475
178,147.548752,641.5590912
179,147.371221,640.8485844
180,147.185971,638.4022089
181,146.977565,638.3632538
182,146.803121,636.974695
183,146.620187,643.3985627
184,146.411009,635.2632542
185,146.214953,636.9254336
186,146.012721,642.6398216
187,145.81435,630.6500992
188,145.631416,633.9448839
189,145.400625,632.3918707
190,145.198394,642.7555784
191,145.007741,642.7223412
192,144.803966,645.0778029
193,144.607138,637.3034909
194,144.407994,637.9381929
195,144.216569,634.2209177
196,144.012795,638.7711418
197,143.783548,642.5928315
198,143.588263,642.0289633
199,143.349754,633.4054319
200,143.148295,637.4088906
201,142.919048,631.7562868
202,142.693661,635.0753985
203,142.468273,632.283075
204,142.239799,624.8961914
205,142.047602,623.9519439
206,141.839968,625.3494539
207,141.61844,634.5622453
208,141.389965,639.2099789
209,141.160718,627.1683807
210,140.923752,633.7799536
211,140.726924,641.1935193
212,140.486872,632.5235721
213,140.264572,629.817656
214,140.043816,624.4417998
215,139.804535,618.5818686
216,139.562938,621.0669638
217,139.346813,625.3940942
218,139.087463,634.3388923
219,138.854357,622.179227
220,138.614304,619.0783933
221,138.371935,617.8851632
222,138.15581,629.819946
223,137.904951,627.906782
224,137.674933,631.558174
225,137.448773,636.5783177
226,137.217983,619.7968992
227,136.983333,623.7379237
228,136.720896,615.7700994
229,136.470037,625.253306
230,136.233843,626.7287936
231,135.969862,633.6574025
232,135.708196,635.971173
233,135.452706,620.9845776
234,135.196443,616.1612869
235,134.931691,621.3415881
236,134.655359,631.6589478
237,134.381344,621.0681081
238,134.1081,625.9916019
239,133.848751,631.2925014
240,133.563929,622.4401416
241,133.312298,620.6607589
242,133.052176,624.6008923
243,132.752689,627.1683807
244,132.487164,619.572648
245,132.198483,626.1026359
246,131.894364,631.2695988
247,131.619577,626.2743399
248,131.323949,622.6930505
249,131.026777,633.7043612
250,130.711852,634.1762479
251,130.414681,622.9448197
252,130.127543,615.1227206
253,129.846581,618.9205102
254,129.548637,621.789009
255,129.269991,626.5479261
256,128.949663,623.8054484
257,128.678735,623.972545
258,128.366898,637.7331144
259,128.048113,639.6935185
260,127.769467,641.6645245
261,127.451454,639.882585
262,127.163545,645.7438262
263,126.881039,646.4121757
264,126.592358,644.8817851
265,126.314483,647.5345735
266,126.057449,641.0055803
267,125.801186,639.2729985
268,125.514821,635.9505535
269,125.272453,638.876553
270,125.003068,639.5502881
271,124.793891,628.0659157
272,124.6125,638.1077573
273,124.444231,643.400855
274,124.275963,653.1399481
275,124.131622,670.5489977
276,124.003491,698.7463112
277,123.890797,737.7480608
278,123.748772,760.4532471
279,123.667725,763.4843638
280,123.563522,782.2026891
281,123.474757,786.6473835
282,123.401429,803.8872849
283,123.348169,790.3185078
284,123.262491,802.401207
285,123.207688,805.2019214
286,123.170638,817.2799383
287,123.149798,826.5633213
288,123.092679,824.7767891
289,123.08496,838.2044065
290,123.048682,836.3945213
291,123.036332,842.3116578
292,123.022438,845.7318559
293,123.030157,846.9639045
294,123.001598,853.7348242
295,122.996195,851.3988725
296,122.982301,850.0037358
297,122.969951,853.8406416
298,122.951426,854.5290521
299,122.913604,856.1408803
