Time (s),Temperature (C),HRR (W/g)
633.5,698.784,0.000
634,699.278,0.000
634.5,699.79,0.000
635,700.3,0.000
635.5,700.791,0.000
636,701.287,0.000
636.5,701.778,0.000
637,702.297,0.000
637.5,702.827,0.000
638,703.306,0.000
638.5,703.784,0.000
