Temp,time,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity
574.8,799.3,3.7470,1.15415,0.93,0.352,3.05
574.9,799.6,3.7470,1.15483,0.93,0.352,3.05
575.0,799.8,3.7471,1.15501,0.93,0.353,3.06
575.1,800.1,3.7471,1.15485,0.93,0.353,3.05
575.2,800.4,3.7467,1.15461,0.93,0.354,3.04
575.3,800.7,3.7461,1.15463,0.93,0.355,3.03
575.4,801.0,3.7456,1.15546,0.94,0.357,3.03
575.5,801.3,3.7454,1.1574,0.94,0.358,3.04
575.6,801.5,3.7455,1.15922,0.94,0.358,3.04
575.7,801.8,3.7456,1.15943,0.94,0.358,3.04
575.8,802.1,3.7454,1.15857,0.94,0.358,3.03
575.9,802.4,3.7448,1.15809,0.93,0.357,3.03
576.0,802.7,3.7440,1.1586,0.93,0.356,3.04
576.1,802.9,3.7437,1.16006,0.94,0.356,3.06
576.2,803.2,3.7438,1.16194,0.94,0.356,3.07
576.3,803.5,3.7437,1.16322,0.94,0.355,3.08
576.4,803.8,3.7431,1.16356,0.94,0.355,3.09
576.5,804.1,3.7425,1.16374,0.94,0.355,3.09
576.6,804.3,3.7422,1.16424,0.94,0.355,3.09
576.7,804.6,3.7420,1.16466,0.94,0.356,3.08
576.8,804.9,3.7418,1.16476,0.94,0.357,3.07
576.9,805.2,3.7414,1.16517,0.94,0.357,3.06
577.0,805.5,3.7409,1.16638,0.94,0.357,3.07
577.1,805.7,3.7405,1.16758,0.94,0.358,3.07
577.2,806.0,3.7403,1.1678,0.94,0.359,3.06
577.3,806.3,3.7402,1.16742,0.94,0.358,3.06
577.4,806.6,3.7397,1.1674,0.94,0.357,3.07
577.5,806.9,3.7389,1.16785,0.94,0.358,3.07
577.6,807.1,3.7385,1.16832,0.94,0.359,3.07
577.7,807.4,3.7385,1.16872,0.94,0.359,3.07
577.8,807.7,3.7381,1.16932,0.94,0.356,3.08
577.9,808.0,3.7374,1.17008,0.94,0.354,3.09
578.0,808.3,3.7368,1.17044,0.94,0.354,3.10
578.1,808.5,3.7367,1.17028,0.94,0.355,3.09
578.2,808.8,3.7365,1.17048,0.94,0.355,3.09
578.3,809.1,3.7358,1.17154,0.94,0.355,3.10
578.4,809.4,3.7350,1.17252,0.94,0.355,3.10
578.5,809.7,3.7349,1.17253,0.94,0.357,3.09
578.6,810.0,3.7348,1.17218,0.94,0.357,3.08
578.7,810.2,3.7342,1.17234,0.94,0.357,3.09
578.8,810.5,3.7334,1.17303,0.94,0.357,3.08
578.9,810.8,3.7332,1.17393,0.94,0.357,3.09
579.0,811.1,3.7333,1.17476,0.94,0.355,3.10
579.1,811.4,3.7330,1.17528,0.94,0.354,3.12
579.2,811.6,3.7323,1.17559,0.94,0.355,3.11
579.3,811.9,3.7318,1.17605,0.94,0.356,3.10
579.4,812.2,3.7315,1.17672,0.94,0.356,3.10
579.5,812.5,3.7313,1.1773,0.94,0.354,3.12
579.6,812.8,3.7310,1.1776,0.94,0.353,3.13
579.7,813.0,3.7306,1.17777,0.94,0.355,3.13
579.8,813.3,3.7300,1.178,0.94,0.355,3.13
579.9,813.6,3.7296,1.17854,0.94,0.354,3.12
580.0,813.9,3.7296,1.1795,0.94,0.353,3.13
580.1,814.2,3.7294,1.18055,0.94,0.354,3.13
580.2,814.5,3.7286,1.18134,0.94,0.357,3.12
580.3,814.7,3.7279,1.18188,0.94,0.357,3.12
580.4,815.0,3.7277,1.1823,0.94,0.356,3.12
580.5,815.3,3.7278,1.18264,0.95,0.356,3.14
580.6,815.6,3.7276,1.18292,0.95,0.357,3.14
580.7,815.9,3.7270,1.18318,0.95,0.357,3.14
580.8,816.1,3.7265,1.1835,0.94,0.357,3.12
580.9,816.4,3.7263,1.18406,0.94,0.357,3.12
581.0,816.7,3.7262,1.18514,0.94,0.356,3.13
581.1,817.0,3.7258,1.18647,0.94,0.355,3.14
581.2,817.3,3.7254,1.18697,0.94,0.356,3.14
581.3,817.5,3.7248,1.18631,0.94,0.357,3.13
581.4,817.8,3.7243,1.18584,0.95,0.358,3.14
581.5,818.1,3.7239,1.18657,0.95,0.358,3.14
581.6,818.4,3.7233,1.18788,0.94,0.356,3.14
581.7,818.7,3.7225,1.1889,0.94,0.356,3.14
581.8,818.9,3.7218,1.18917,0.94,0.357,3.12
581.9,819.2,3.7213,1.18848,0.94,0.358,3.12
582.0,819.5,3.7210,1.18775,0.94,0.358,3.13
582.1,819.8,3.7206,1.1883,0.94,0.356,3.14
582.2,820.1,3.7200,1.18972,0.94,0.355,3.15
582.3,820.3,3.7196,1.19057,0.94,0.356,3.15
582.4,820.6,3.7192,1.19088,0.95,0.356,3.16
582.5,820.9,3.7188,1.19206,0.95,0.355,3.19
582.6,821.2,3.7184,1.19418,0.95,0.355,3.19
582.7,821.5,3.7179,1.19539,0.95,0.356,3.18
582.8,821.8,3.7176,1.19485,0.94,0.356,3.15
582.9,822.0,3.7172,1.19382,0.94,0.356,3.14
583.0,822.3,3.7167,1.19346,0.94,0.356,3.13
583.1,822.6,3.7163,1.19391,0.94,0.356,3.15
583.2,822.9,3.7159,1.19505,0.94,0.355,3.16
583.3,823.2,3.7156,1.19628,0.94,0.355,3.16
583.4,823.4,3.7150,1.19701,0.94,0.356,3.16
583.5,823.7,3.7144,1.19733,0.94,0.356,3.17
583.6,824.0,3.7140,1.19758,0.94,0.355,3.18
583.7,824.3,3.7137,1.19805,0.94,0.355,3.17
583.8,824.6,3.7133,1.19894,0.94,0.357,3.16
583.9,824.8,3.7128,1.20009,0.94,0.357,3.16
584.0,825.1,3.7124,1.20104,0.94,0.356,3.17
584.1,825.4,3.7122,1.20143,0.94,0.355,3.19
584.2,825.7,3.7117,1.20102,0.95,0.354,3.21
584.3,826.0,3.7111,1.20022,0.94,0.355,3.19
584.4,826.3,3.7106,1.20048,0.94,0.356,3.18
584.5,826.5,3.7107,1.20226,0.94,0.357,3.18
584.6,826.8,3.7107,1.20358,0.95,0.355,3.20
584.7,827.1,3.7102,1.2031,0.94,0.355,3.21
584.8,827.4,3.7096,1.2029,0.94,0.356,3.17
584.9,827.7,3.7093,1.20501,0.93,0.357,3.14
585.0,827.9,3.7092,1.20764,0.93,0.357,3.16
585.1,828.2,3.7090,1.20819,0.94,0.356,3.19
585.2,828.5,3.7086,1.2076,0.94,0.355,3.21
585.3,828.8,3.7080,1.20824,0.95,0.356,3.21
585.4,829.1,3.7075,1.20983,0.94,0.356,3.21
585.5,829.3,3.7073,1.21028,0.94,0.355,3.21
585.6,829.6,3.7072,1.20948,0.94,0.355,3.21
585.7,829.9,3.7069,1.20922,0.95,0.355,3.22
585.8,830.2,3.7061,1.21016,0.94,0.356,3.21
585.9,830.5,3.7057,1.21131,0.94,0.357,3.19
586.0,830.7,3.7056,1.21206,0.94,0.357,3.20
586.1,831.0,3.7054,1.21291,0.94,0.355,3.23
586.2,831.3,3.7044,1.21416,0.95,0.354,3.24
586.3,831.6,3.7036,1.21511,0.95,0.355,3.24
586.4,831.9,3.7033,1.2152,0.94,0.355,3.23
586.5,832.2,3.7032,1.21538,0.94,0.355,3.22
586.6,832.4,3.7024,1.2167,0.94,0.355,3.22
586.7,832.7,3.7013,1.21854,0.94,0.355,3.23
586.8,833.0,3.7010,1.21968,0.94,0.355,3.25
586.9,833.3,3.7009,1.21978,0.95,0.355,3.25
587.0,833.6,3.7004,1.21899,0.94,0.356,3.23
587.1,833.8,3.6995,1.21816,0.94,0.357,3.22
587.2,834.1,3.6991,1.21865,0.94,0.356,3.23
587.3,834.4,3.6992,1.22022,0.95,0.356,3.24
587.4,834.7,3.6991,1.2209,0.95,0.356,3.26
587.5,835.0,3.6984,1.22021,0.95,0.355,3.26
587.6,835.3,3.6978,1.22031,0.95,0.355,3.25
587.7,835.5,3.6975,1.22232,0.95,0.356,3.25
587.8,835.8,3.6972,1.22443,0.95,0.358,3.23
587.9,836.1,3.6966,1.22512,0.94,0.361,3.21
588.0,836.4,3.6960,1.22544,0.94,0.361,3.20
588.1,836.6,3.6958,1.22663,0.94,0.361,3.20
588.2,836.9,3.6956,1.22811,0.95,0.361,3.22
588.3,837.2,3.6949,1.22878,0.95,0.361,3.23
588.4,837.5,3.6941,1.22888,0.95,0.360,3.24
588.5,837.8,3.6935,1.22933,0.95,0.358,3.25
588.6,838.0,3.6932,1.2303,0.95,0.357,3.26
588.7,838.3,3.6928,1.2313,0.95,0.357,3.26
588.8,838.6,3.6921,1.23199,0.95,0.358,3.26
588.9,838.9,3.6915,1.23231,0.95,0.358,3.25
589.0,839.2,3.6911,1.2325,0.95,0.358,3.26
589.1,839.4,3.6909,1.23339,0.95,0.358,3.27
589.2,839.7,3.6906,1.23532,0.95,0.357,3.27
589.3,840.0,3.6901,1.23705,0.94,0.357,3.27
589.4,840.3,3.6895,1.23758,0.94,0.356,3.28
589.5,840.6,3.6889,1.23805,0.95,0.355,3.31
589.6,840.8,3.6886,1.23983,0.95,0.354,3.32
589.7,841.1,3.6883,1.24202,0.94,0.355,3.30
589.8,841.4,3.6879,1.24302,0.94,0.357,3.27
589.9,841.7,3.6874,1.24304,0.94,0.359,3.26
590.0,842.0,3.6870,1.24327,0.94,0.358,3.28
590.1,842.2,3.6866,1.24405,0.95,0.355,3.32
590.2,842.5,3.6861,1.24498,0.95,0.352,3.37
590.3,842.8,3.6853,1.24587,0.95,0.350,3.39
590.4,843.1,3.6848,1.24685,0.95,0.351,3.38
590.5,843.4,3.6844,1.24791,0.95,0.351,3.37
590.6,843.7,3.6840,1.2488,0.95,0.351,3.37
590.7,843.9,3.6834,1.2495,0.95,0.351,3.37
590.8,844.2,3.6829,1.25052,0.95,0.352,3.36
590.9,844.5,3.6825,1.25208,0.95,0.354,3.36
591.0,844.8,3.6822,1.25344,0.95,0.355,3.35
591.1,845.1,3.6816,1.25399,0.95,0.355,3.36
591.2,845.4,3.6810,1.25433,0.95,0.355,3.36
591.3,845.6,3.6806,1.25526,0.95,0.356,3.36
591.4,845.9,3.6800,1.25669,0.95,0.356,3.36
591.5,846.2,3.6789,1.25818,0.95,0.355,3.36
591.6,846.5,3.6777,1.25924,0.96,0.356,3.38
591.7,846.8,3.6769,1.25941,0.96,0.356,3.39
591.8,847.0,3.6766,1.25937,0.95,0.357,3.37
591.9,847.3,3.6761,1.26062,0.95,0.357,3.35
592.0,847.6,3.6754,1.26324,0.95,0.356,3.37
592.1,847.9,3.6749,1.26566,0.96,0.354,3.41
592.2,848.2,3.6745,1.26718,0.96,0.353,3.43
592.3,848.5,3.6742,1.2686,0.95,0.354,3.42
592.4,848.7,3.6737,1.27041,0.95,0.356,3.39
592.5,849.0,3.6732,1.27203,0.95,0.358,3.37
592.6,849.3,3.6729,1.27295,0.95,0.358,3.37
592.7,849.6,3.6725,1.27329,0.95,0.357,3.39
592.8,849.9,3.6720,1.27344,0.95,0.355,3.42
592.9,850.1,3.6714,1.27441,0.95,0.354,3.43
593.0,850.4,3.6709,1.2771,0.95,0.355,3.43
593.1,850.7,3.6705,1.28013,0.95,0.356,3.42
593.2,851.0,3.6699,1.28124,0.95,0.357,3.41
593.3,851.3,3.6692,1.28077,0.95,0.357,3.41
593.4,851.5,3.6685,1.28082,0.95,0.356,3.43
593.5,851.8,3.6678,1.28199,0.95,0.355,3.44
593.6,852.1,3.6673,1.28349,0.95,0.355,3.44
593.7,852.4,3.6668,1.28484,0.95,0.355,3.44
593.8,852.7,3.6661,1.28616,0.95,0.355,3.44
593.9,853.0,3.6652,1.28756,0.95,0.355,3.44
594.0,853.2,3.6643,1.2891,0.95,0.355,3.45
594.1,853.5,3.6639,1.29077,0.95,0.354,3.46
594.2,853.8,3.6636,1.29236,0.95,0.354,3.46
594.3,854.1,3.6631,1.29372,0.95,0.355,3.47
594.4,854.4,3.6625,1.29491,0.95,0.356,3.46
594.5,854.6,3.6618,1.29611,0.95,0.357,3.44
594.6,854.9,3.6612,1.2975,0.95,0.357,3.45
594.7,855.2,3.6608,1.2993,0.95,0.355,3.47
594.8,855.5,3.6604,1.30137,0.95,0.353,3.50
594.9,855.8,3.6596,1.30337,0.95,0.353,3.51
595.0,856.1,3.6587,1.3051,0.95,0.354,3.51
595.1,856.3,3.6580,1.30645,0.95,0.356,3.48
595.2,856.6,3.6577,1.30768,0.95,0.357,3.48
595.3,856.9,3.6573,1.30944,0.95,0.357,3.50
595.4,857.2,3.6567,1.31185,0.95,0.356,3.52
595.5,857.5,3.6559,1.31417,0.95,0.355,3.53
595.6,857.7,3.6552,1.31588,0.95,0.354,3.54
595.7,858.0,3.6546,1.31711,0.95,0.355,3.53
595.8,858.3,3.6542,1.31821,0.95,0.355,3.53
595.9,858.6,3.6537,1.3198,0.95,0.355,3.54
596.0,858.9,3.6529,1.32237,0.95,0.354,3.56
596.1,859.1,3.6521,1.32523,0.95,0.354,3.57
596.2,859.4,3.6516,1.32749,0.95,0.355,3.57
596.3,859.7,3.6513,1.32912,0.95,0.355,3.57
596.4,860.0,3.6509,1.33049,0.95,0.355,3.57
596.5,860.3,3.6502,1.33201,0.95,0.356,3.57
596.6,860.6,3.6493,1.33406,0.95,0.357,3.57
596.7,860.8,3.6485,1.33635,0.95,0.357,3.57
596.8,861.1,3.6479,1.33805,0.95,0.355,3.58
596.9,861.4,3.6474,1.3391,0.95,0.354,3.60
597.0,861.7,3.6467,1.34044,0.96,0.356,3.60
597.1,862.0,3.6456,1.34249,0.96,0.357,3.59
597.2,862.2,3.6448,1.34472,0.95,0.357,3.59
597.3,862.5,3.6443,1.34674,0.95,0.355,3.61
597.4,862.8,3.6440,1.34887,0.95,0.354,3.63
597.5,863.1,3.6433,1.35132,0.95,0.354,3.64
597.6,863.4,3.6424,1.35363,0.95,0.354,3.63
597.7,863.7,3.6415,1.3553,0.95,0.355,3.61
597.8,863.9,3.6407,1.35673,0.95,0.356,3.62
597.9,864.2,3.6402,1.35855,0.95,0.357,3.63
598.0,864.5,3.6396,1.36091,0.95,0.357,3.64
598.1,864.8,3.6386,1.36369,0.95,0.356,3.65
598.2,865.1,3.6374,1.36632,0.95,0.356,3.65
598.3,865.3,3.6367,1.36795,0.95,0.357,3.65
598.4,865.6,3.6363,1.36887,0.95,0.358,3.64
598.5,865.9,3.6355,1.37058,0.95,0.360,3.64
598.6,866.2,3.6343,1.37356,0.95,0.360,3.63
598.7,866.4,3.6330,1.37671,0.95,0.361,3.62
598.8,866.7,3.6322,1.37931,0.95,0.360,3.63
598.9,867.0,3.6317,1.38181,0.95,0.358,3.67
599.0,867.3,3.6312,1.38458,0.95,0.355,3.72
599.1,867.6,3.6306,1.3868,0.96,0.353,3.75
599.2,867.9,3.6295,1.38777,0.96,0.354,3.76
599.3,868.1,3.6285,1.38868,0.96,0.354,3.75
599.4,868.4,3.6279,1.39113,0.95,0.354,3.75
599.5,868.7,3.6276,1.39452,0.96,0.354,3.76
599.6,869.0,3.6270,1.39726,0.96,0.353,3.79
599.7,869.3,3.6262,1.39936,0.96,0.354,3.77
599.8,869.5,3.6253,1.40183,0.95,0.356,3.75
599.9,869.8,3.6245,1.40475,0.95,0.356,3.76
600.0,870.1,3.6239,1.40731,0.96,0.355,3.79
600.1,870.4,3.6234,1.40941,0.96,0.354,3.82
600.2,870.7,3.6226,1.412,0.96,0.353,3.83
600.3,871.0,3.6213,1.41543,0.96,0.353,3.83
600.4,871.2,3.6203,1.41879,0.96,0.353,3.83
600.5,871.5,3.6198,1.4214,0.96,0.354,3.84
600.6,871.8,3.6193,1.42361,0.96,0.353,3.86
600.7,872.1,3.6185,1.42583,0.96,0.352,3.89
600.8,872.4,3.6177,1.42815,0.96,0.351,3.91
600.9,872.7,3.6172,1.43058,0.96,0.349,3.92
601.0,872.9,3.6168,1.43323,0.96,0.349,3.94
601.1,873.2,3.6162,1.43618,0.96,0.349,3.95
601.2,873.5,3.6154,1.43915,0.96,0.351,3.93
601.3,873.8,3.6143,1.44172,0.96,0.355,3.89
601.4,874.1,3.6130,1.44408,0.95,0.356,3.86
601.5,874.4,3.6122,1.44674,0.95,0.356,3.87
601.6,874.6,3.6118,1.4497,0.95,0.355,3.89
601.7,874.9,3.6113,1.45253,0.96,0.354,3.92
601.8,875.2,3.6105,1.45535,0.96,0.354,3.94
601.9,875.5,3.6096,1.45893,0.96,0.355,3.93
602.0,875.8,3.6088,1.4632,0.96,0.355,3.93
602.1,876.1,3.6081,1.46666,0.96,0.354,3.96
602.2,876.3,3.6075,1.46864,0.96,0.353,3.97
602.3,876.6,3.6065,1.47055,0.95,0.353,3.97
602.4,876.9,3.6047,1.4736,0.95,0.354,3.97
602.5,877.2,3.6029,1.4773,0.95,0.354,3.97
602.6,877.5,3.6021,1.48089,0.95,0.354,3.98
602.7,877.7,3.6016,1.48411,0.95,0.355,3.99
602.8,878.0,3.6009,1.48696,0.95,0.356,3.99
602.9,878.3,3.5998,1.49015,0.95,0.355,4.01
603.0,878.6,3.5986,1.49452,0.95,0.353,4.03
603.1,878.9,3.5975,1.49928,0.95,0.353,4.05
603.2,879.2,3.5967,1.50275,0.95,0.354,4.05
603.3,879.4,3.5960,1.50504,0.96,0.354,4.06
603.4,879.7,3.5948,1.50776,0.96,0.354,4.07
603.5,880.0,3.5934,1.51122,0.96,0.353,4.09
603.6,880.3,3.5923,1.51417,0.96,0.353,4.12
603.7,880.6,3.5918,1.5164,0.96,0.352,4.14
603.8,880.9,3.5913,1.51954,0.96,0.352,4.15
603.9,881.1,3.5905,1.52436,0.96,0.352,4.16
604.0,881.4,3.5894,1.52938,0.96,0.353,4.16
604.1,881.7,3.5882,1.5333,0.96,0.354,4.16
604.2,882.0,3.5873,1.5362,0.96,0.355,4.16
604.3,882.3,3.5866,1.53858,0.96,0.354,4.16
604.4,882.6,3.5858,1.54148,0.96,0.354,4.17
604.5,882.8,3.5845,1.54579,0.96,0.354,4.17
604.6,883.1,3.5829,1.55064,0.96,0.354,4.19
604.7,883.4,3.5818,1.55458,0.96,0.354,4.22
604.8,883.7,3.5811,1.55792,0.96,0.354,4.23
604.9,884.0,3.5804,1.56186,0.96,0.354,4.22
605.0,884.2,3.5797,1.56643,0.96,0.355,4.23
605.1,884.5,3.5788,1.57081,0.96,0.355,4.25
605.2,884.8,3.5777,1.57468,0.96,0.355,4.25
605.3,885.1,3.5762,1.57836,0.96,0.356,4.24
605.4,885.4,3.5746,1.58205,0.96,0.357,4.24
605.5,885.7,3.5731,1.58576,0.96,0.357,4.27
605.6,885.9,3.5720,1.58954,0.96,0.356,4.29
605.7,886.2,3.5710,1.59356,0.96,0.357,4.29
605.8,886.5,3.5698,1.59794,0.96,0.357,4.30
605.9,886.8,3.5686,1.60257,0.96,0.356,4.32
606.0,887.1,3.5674,1.60729,0.96,0.356,4.34
606.1,887.3,3.5662,1.61184,0.96,0.357,4.35
606.2,887.6,3.5648,1.616,0.96,0.358,4.36
606.3,887.9,3.5635,1.62007,0.96,0.357,4.37
606.4,888.2,3.5624,1.62458,0.96,0.355,4.39
606.5,888.5,3.5616,1.62939,0.96,0.354,4.40
606.6,888.7,3.5607,1.6339,0.96,0.354,4.41
606.7,889.0,3.5597,1.63827,0.96,0.355,4.43
606.8,889.3,3.5587,1.64338,0.96,0.355,4.45
606.9,889.6,3.5577,1.64924,0.96,0.355,4.46
607.0,889.9,3.5565,1.65469,0.96,0.355,4.47
607.1,890.2,3.5550,1.65917,0.96,0.355,4.49
607.2,890.4,3.5537,1.66338,0.96,0.356,4.51
607.3,890.7,3.5526,1.66794,0.96,0.356,4.52
607.4,891.0,3.5516,1.6728,0.96,0.355,4.53
607.5,891.3,3.5504,1.67778,0.96,0.354,4.56
607.6,891.6,3.5491,1.68292,0.96,0.353,4.59
607.7,891.8,3.5477,1.68822,0.97,0.353,4.62
607.8,892.1,3.5462,1.69325,0.96,0.354,4.60
607.9,892.4,3.5446,1.69756,0.96,0.356,4.58
608.0,892.7,3.5429,1.70178,0.96,0.355,4.60
608.1,893.0,3.5416,1.70707,0.96,0.353,4.65
608.2,893.3,3.5405,1.71335,0.96,0.352,4.68
608.3,893.5,3.5395,1.71963,0.96,0.353,4.68
608.4,893.8,3.5383,1.72526,0.96,0.354,4.67
608.5,894.1,3.5370,1.72998,0.96,0.353,4.68
608.6,894.4,3.5358,1.73419,0.96,0.353,4.70
608.7,894.7,3.5344,1.73921,0.96,0.354,4.71
608.8,895.0,3.5328,1.74547,0.96,0.355,4.73
608.9,895.2,3.5313,1.75161,0.96,0.354,4.75
609.0,895.5,3.5301,1.75662,0.96,0.353,4.77
609.1,895.8,3.5290,1.76114,0.96,0.353,4.79
609.2,896.1,3.5278,1.76599,0.97,0.353,4.82
609.3,896.4,3.5265,1.77158,0.97,0.355,4.84
609.4,896.6,3.5251,1.77808,0.97,0.356,4.85
609.5,896.9,3.5235,1.78502,0.97,0.355,4.86
609.6,897.2,3.5218,1.7917,0.96,0.353,4.89
609.7,897.5,3.5201,1.7979,0.96,0.351,4.92
609.8,897.8,3.5186,1.80367,0.96,0.352,4.94
609.9,898.1,3.5175,1.80959,0.96,0.353,4.93
610.0,898.3,3.5163,1.81655,0.96,0.354,4.93
610.1,898.6,3.5150,1.82395,0.96,0.353,4.96
610.2,898.9,3.5135,1.82982,0.96,0.352,5.02
610.3,899.2,3.5121,1.83401,0.97,0.351,5.04
610.4,899.5,3.5104,1.83883,0.96,0.352,5.03
610.5,899.8,3.5087,1.8451,0.96,0.353,5.03
610.6,900.0,3.5070,1.85079,0.96,0.353,5.05
610.7,900.3,3.5056,1.85493,0.96,0.352,5.07
610.8,900.6,3.5040,1.85973,0.96,0.352,5.08
610.9,900.9,3.5024,1.86696,0.96,0.352,5.11
611.0,901.2,3.5007,1.87531,0.96,0.352,5.14
611.1,901.5,3.4992,1.88311,0.97,0.352,5.17
611.2,901.8,3.4976,1.89008,0.97,0.353,5.18
611.3,902.0,3.4958,1.8964,0.97,0.354,5.18
611.4,902.3,3.4940,1.90247,0.97,0.354,5.19
611.5,902.6,3.4925,1.90877,0.96,0.353,5.21
611.6,902.9,3.4912,1.91519,0.96,0.352,5.23
611.7,903.2,3.4898,1.92133,0.96,0.351,5.26
611.8,903.5,3.4882,1.92715,0.96,0.351,5.27
611.9,903.7,3.4866,1.93292,0.96,0.352,5.28
612.0,904.0,3.4849,1.93907,0.96,0.353,5.29
612.1,904.3,3.4830,1.94617,0.97,0.355,5.32
612.2,904.6,3.4810,1.95424,0.97,0.354,5.36
612.3,904.9,3.4792,1.96255,0.97,0.353,5.39
612.4,905.2,3.4778,1.97037,0.97,0.352,5.42
612.5,905.4,3.4765,1.97716,0.97,0.353,5.42
612.6,905.7,3.4751,1.98291,0.97,0.354,5.41
612.7,906.0,3.4735,1.98894,0.97,0.353,5.44
612.8,906.3,3.4719,1.99624,0.97,0.352,5.48
612.9,906.6,3.4701,2.00358,0.97,0.352,5.49
613.0,906.9,3.4679,2.00966,0.97,0.352,5.51
613.1,907.1,3.4655,2.01567,0.97,0.352,5.53
613.2,907.4,3.4636,2.02335,0.97,0.352,5.56
613.3,907.7,3.4619,2.03185,0.97,0.353,5.57
613.4,908.0,3.4603,2.03935,0.96,0.353,5.57
613.5,908.3,3.4586,2.04594,0.96,0.353,5.59
613.6,908.6,3.4569,2.05292,0.97,0.352,5.64
613.7,908.8,3.4550,2.06053,0.97,0.351,5.68
613.8,909.1,3.4527,2.06802,0.97,0.352,5.69
613.9,909.4,3.4503,2.07524,0.97,0.351,5.72
614.0,909.7,3.4482,2.08274,0.97,0.351,5.76
614.1,910.0,3.4466,2.0906,0.97,0.352,5.78
614.2,910.3,3.4451,2.09819,0.97,0.353,5.77
614.3,910.5,3.4433,2.10526,0.97,0.353,5.77
614.4,910.8,3.4414,2.11255,0.96,0.351,5.80
614.5,911.1,3.4394,2.12052,0.96,0.350,5.82
614.6,911.4,3.4372,2.12855,0.96,0.351,5.83
614.7,911.7,3.4348,2.13606,0.97,0.353,5.84
614.8,912.0,3.4324,2.1436,0.97,0.353,5.88
614.9,912.3,3.4306,2.15179,0.97,0.352,5.91
615.0,912.5,3.4291,2.16006,0.97,0.352,5.94
615.1,912.8,3.4277,2.16756,0.97,0.352,5.96
615.2,913.1,3.4262,2.17463,0.97,0.352,5.98
615.3,913.4,3.4246,2.18208,0.97,0.352,6.01
615.4,913.7,3.4226,2.19003,0.97,0.352,6.03
615.5,914.0,3.4203,2.19811,0.97,0.352,6.06
615.6,914.2,3.4178,2.20607,0.97,0.352,6.08
615.7,914.5,3.4156,2.21379,0.97,0.351,6.11
615.8,914.8,3.4139,2.22142,0.97,0.350,6.15
615.9,915.1,3.4121,2.22937,0.97,0.349,6.18
616.0,915.4,3.4102,2.23787,0.97,0.348,6.20
616.1,915.7,3.4081,2.24677,0.97,0.349,6.22
616.2,916.0,3.4059,2.25583,0.97,0.350,6.23
616.3,916.2,3.4035,2.26472,0.97,0.350,6.24
616.4,916.5,3.4009,2.27322,0.96,0.349,6.28
616.5,916.8,3.3985,2.28136,0.97,0.348,6.33
616.6,917.1,3.3966,2.28924,0.97,0.348,6.38
616.7,917.4,3.3948,2.29705,0.97,0.348,6.39
616.8,917.7,3.3929,2.30499,0.97,0.349,6.38
616.9,918.0,3.3908,2.31334,0.97,0.349,6.40
617.0,918.3,3.3886,2.32228,0.97,0.349,6.44
617.1,918.5,3.3862,2.33139,0.97,0.348,6.50
617.2,918.8,3.3836,2.34011,0.97,0.348,6.53
617.3,919.1,3.3809,2.34874,0.97,0.348,6.54
617.4,919.4,3.3787,2.35784,0.97,0.350,6.53
617.5,919.7,3.3769,2.36721,0.97,0.349,6.57
617.6,920.0,3.3749,2.37621,0.97,0.349,6.62
617.7,920.3,3.3727,2.38494,0.97,0.349,6.65
617.8,920.5,3.3703,2.39406,0.97,0.350,6.65
617.9,920.8,3.3679,2.40345,0.97,0.351,6.64
618.0,921.1,3.3651,2.41223,0.97,0.351,6.68
618.1,921.4,3.3621,2.42023,0.98,0.351,6.73
618.2,921.7,3.3595,2.42821,0.98,0.352,6.73
618.3,922.0,3.3574,2.43671,0.97,0.353,6.73
618.4,922.3,3.3553,2.44578,0.97,0.351,6.78
618.5,922.5,3.3531,2.45539,0.97,0.350,6.84
618.6,922.8,3.3506,2.46532,0.98,0.350,6.88
618.7,923.1,3.3480,2.47533,0.98,0.351,6.89
618.8,923.4,3.3453,2.48512,0.97,0.351,6.89
618.9,923.7,3.3422,2.49443,0.97,0.352,6.90
619.0,924.0,3.3393,2.50341,0.98,0.351,6.96
619.1,924.2,3.3370,2.51228,0.98,0.349,7.03
619.2,924.5,3.3351,2.52108,0.98,0.350,7.05
619.3,924.8,3.3330,2.52983,0.98,0.352,7.03
619.4,925.1,3.3306,2.53881,0.97,0.351,7.04
619.5,925.4,3.3281,2.54837,0.97,0.350,7.06
619.6,925.7,3.3254,2.55855,0.97,0.350,7.09
619.7,926.0,3.3224,2.56915,0.97,0.350,7.13
619.8,926.2,3.3192,2.5797,0.97,0.351,7.17
619.9,926.5,3.3165,2.58947,0.98,0.352,7.17
620.0,926.8,3.3144,2.59845,0.97,0.351,7.21
620.1,927.1,3.3123,2.60735,0.97,0.349,7.29
620.2,927.4,3.3098,2.61671,0.98,0.348,7.33
620.3,927.7,3.3071,2.62676,0.97,0.349,7.34
620.4,928.0,3.3043,2.63734,0.97,0.350,7.33
620.5,928.2,3.3012,2.64765,0.97,0.349,7.35
620.6,928.5,3.2979,2.65726,0.97,0.349,7.40
620.7,928.8,3.2948,2.66693,0.97,0.351,7.41
620.8,929.1,3.2924,2.67714,0.98,0.352,7.42
620.9,929.4,3.2902,2.68702,0.98,0.353,7.45
621.0,929.7,3.2878,2.69585,0.97,0.352,7.47
621.1,930.0,3.2852,2.70482,0.97,0.350,7.49
621.2,930.2,3.2824,2.71531,0.97,0.349,7.54
