Temp,time,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity
[K],[s],[mg],[uV/mg],[mW/uV],[K/s],[J/g/K]
705.9,1171.5,0.0045,0.15059,1.051,0.347,0.46
706.0,1171.8,0.0044,0.14842,1.052,0.348,0.45
706.1,1172.1,0.0041,0.14802,1.052,0.348,0.45
706.2,1172.4,0.0038,0.14799,1.054,0.349,0.45
706.3,1172.7,0.0034,0.14695,1.056,0.350,0.44
706.4,1173.0,0.0031,0.14542,1.057,0.350,0.44
706.5,1173.3,0.0031,0.14423,1.056,0.349,0.44
706.6,1173.6,0.0031,0.14349,1.056,0.348,0.44
706.7,1173.8,0.0031,0.1431,1.054,0.347,0.43
706.8,1174.1,0.0031,0.14276,1.053,0.347,0.43
706.9,1174.4,0.0031,0.14214,1.055,0.347,0.43
707.0,1174.7,0.0031,0.14103,1.059,0.347,0.43
707.1,1175.0,0.0031,0.13935,1.062,0.347,0.43
707.2,1175.3,0.0031,0.13762,1.061,0.347,0.42
707.3,1175.6,0.0031,0.13666,1.058,0.347,0.42
707.4,1175.9,0.0031,0.13626,1.055,0.347,0.41
707.5,1176.1,0.0031,0.13541,1.057,0.348,0.41
707.6,1176.4,0.0031,0.1338,1.057,0.348,0.41
707.7,1176.7,0.0031,0.13187,1.056,0.348,0.40
707.8,1177.0,0.0030,0.13009,1.054,0.348,0.39
707.9,1177.3,0.0027,0.129,1.054,0.348,0.39
708.0,1177.6,0.0021,0.12862,1.055,0.348,0.39
708.1,1177.9,0.0018,0.12812,1.054,0.347,0.39
708.2,1178.2,0.0018,0.12722,1.055,0.347,0.39
708.3,1178.4,0.0018,0.12678,1.053,0.348,0.38
708.4,1178.7,0.0018,0.12716,1.050,0.349,0.38
708.5,1179.0,0.0018,0.12711,1.055,0.348,0.39
708.6,1179.3,0.0021,0.12561,1.060,0.347,0.38
708.7,1179.6,0.0021,0.12336,1.059,0.347,0.38
708.8,1179.9,0.0017,0.12126,1.057,0.347,0.37
708.9,1180.2,0.0011,0.11979,1.055,0.347,0.36
709.0,1180.5,0.0009,0.11915,1.056,0.347,0.36
709.1,1180.7,0.0010,0.11868,1.058,0.348,0.36
709.2,1181.0,0.0010,0.11766,1.060,0.349,0.36
709.3,1181.3,0.0010,0.11648,1.060,0.349,0.35
709.4,1181.6,0.0013,0.11595,1.056,0.348,0.35
709.5,1181.9,0.0017,0.1157,1.056,0.348,0.35
709.6,1182.2,0.0015,0.11485,1.058,0.348,0.35
709.7,1182.5,0.0009,0.1137,1.060,0.349,0.35
709.8,1182.8,0.0005,0.11331,1.062,0.349,0.34
709.9,1183.0,0.0004,0.11342,1.062,0.348,0.35
710.0,1183.3,0.0004,0.11268,1.064,0.347,0.35
710.1,1183.6,0.0004,0.11097,1.065,0.347,0.34
710.2,1183.9,0.0004,0.10948,1.065,0.348,0.34
710.3,1184.2,0.0004,0.10869,1.065,0.348,0.33
710.4,1184.5,0.0004,0.10799,1.062,0.349,0.33
710.5,1184.8,0.0004,0.10709,1.059,0.349,0.32
710.6,1185.1,0.0004,0.10642,1.062,0.348,0.32
710.7,1185.3,0.0004,0.10611,1.067,0.348,0.33
710.8,1185.6,0.0004,0.10543,1.066,0.347,0.32
710.9,1185.9,0.0004,0.10407,1.061,0.347,0.32
711.0,1186.2,0.0004,0.10325,1.056,0.348,0.31
711.1,1186.5,0.0004,0.10388,1.055,0.349,0.31
711.2,1186.8,0.0004,0.10476,1.059,0.349,0.32
711.3,1187.1,0.0004,0.10451,1.063,0.349,0.32
711.4,1187.4,0.0004,0.1033,1.063,0.349,0.31
711.5,1187.6,0.0004,0.1018,1.061,0.348,0.31
711.6,1187.9,0.0004,0.10058,1.059,0.347,0.31
711.7,1188.2,0.0004,0.10013,1.057,0.347,0.31
711.8,1188.5,0.0004,0.10008,1.058,0.348,0.30
711.9,1188.8,0.0004,9.97E-02,1.058,0.348,0.30
712.0,1189.1,0.0004,9.90E-02,1.057,0.347,0.30
712.1,1189.4,0.0004,9.88E-02,1.060,0.346,0.30
712.2,1189.7,0.0002,9.87E-02,1.061,0.347,0.30
712.3,1189.9,-0.0002,9.80E-02,1.060,0.349,0.30
712.4,1190.2,-0.0007,9.69E-02,1.060,0.349,0.29
712.5,1190.5,-0.0010,9.66E-02,1.061,0.349,0.29
712.6,1190.8,-0.0010,9.68E-02,1.061,0.348,0.29
712.7,1191.1,-0.0009,9.62E-02,1.061,0.348,0.29
712.8,1191.4,-0.0009,9.43E-02,1.061,0.347,0.29
712.9,1191.7,-0.0009,9.35E-02,1.063,0.347,0.29
713.0,1192.0,-0.0009,9.45E-02,1.062,0.347,0.29
713.1,1192.2,-0.0009,9.50E-02,1.061,0.348,0.29
713.2,1192.5,-0.0009,9.36E-02,1.060,0.349,0.28
713.3,1192.8,-0.0009,9.23E-02,1.060,0.347,0.28
713.4,1193.1,-0.0009,9.30E-02,1.061,0.346,0.29
713.5,1193.4,-0.0009,9.41E-02,1.061,0.346,0.29
713.6,1193.7,-0.0009,9.41E-02,1.059,0.347,0.29
713.7,1194.0,-0.0009,9.34E-02,1.058,0.347,0.28
713.8,1194.3,-0.0009,9.28E-02,1.059,0.346,0.28
713.9,1194.6,-0.0009,9.23E-02,1.063,0.346,0.28
714.0,1194.8,-0.0010,9.15E-02,1.066,0.348,0.28
714.1,1195.1,-0.0012,9.09E-02,1.065,0.348,0.28
714.2,1195.4,-0.0016,9.08E-02,1.062,0.347,0.28
714.3,1195.7,-0.0021,9.07E-02,1.062,0.347,0.28
714.4,1196.0,-0.0023,8.96E-02,1.064,0.348,0.27
714.5,1196.3,-0.0023,8.83E-02,1.065,0.348,0.27
714.6,1196.6,-0.0022,8.85E-02,1.065,0.348,0.27
714.7,1196.9,-0.0022,9.00E-02,1.062,0.347,0.28
714.8,1197.1,-0.0023,9.10E-02,1.059,0.346,0.28
714.9,1197.4,-0.0023,9.09E-02,1.061,0.345,0.28
715.0,1197.7,-0.0023,9.04E-02,1.066,0.346,0.28
715.1,1198.0,-0.0023,8.97E-02,1.067,0.348,0.28
715.2,1198.3,-0.0022,8.88E-02,1.064,0.349,0.27
715.3,1198.6,-0.0022,8.80E-02,1.063,0.348,0.27
715.4,1198.9,-0.0023,8.78E-02,1.065,0.347,0.27
715.5,1199.2,-0.0026,8.81E-02,1.066,0.346,0.27
715.6,1199.4,-0.0030,8.83E-02,1.069,0.346,0.27
715.7,1199.7,-0.0033,8.81E-02,1.069,0.347,0.27
715.8,1200.0,-0.0036,8.75E-02,1.067,0.347,0.27
715.9,1200.3,-0.0036,8.70E-02,1.065,0.346,0.27
716.0,1200.6,-0.0036,8.68E-02,1.067,0.346,0.27
716.1,1200.9,-0.0035,8.73E-02,1.066,0.347,0.27
716.2,1201.2,-0.0036,8.77E-02,1.064,0.347,0.27
716.3,1201.5,-0.0036,8.78E-02,1.064,0.348,0.27
716.4,1201.8,-0.0036,8.79E-02,1.066,0.347,0.27
716.5,1202.0,-0.0035,8.86E-02,1.068,0.347,0.27
716.6,1202.3,-0.0035,8.94E-02,1.067,0.347,0.28
716.7,1202.6,-0.0037,8.92E-02,1.065,0.347,0.27
716.8,1202.9,-0.0041,8.86E-02,1.063,0.346,0.27
716.9,1203.2,-0.0045,8.87E-02,1.063,0.345,0.27
717.0,1203.5,-0.0048,8.93E-02,1.065,0.346,0.28
717.1,1203.8,-0.0049,8.95E-02,1.066,0.347,0.28
717.2,1204.1,-0.0049,8.93E-02,1.070,0.348,0.27
717.3,1204.4,-0.0049,8.90E-02,1.074,0.347,0.28
717.4,1204.6,-0.0049,8.90E-02,1.073,0.346,0.28
717.5,1204.9,-0.0049,8.92E-02,1.068,0.346,0.28
717.6,1205.2,-0.0049,8.94E-02,1.065,0.347,0.27
717.7,1205.5,-0.0049,8.98E-02,1.066,0.348,0.28
717.8,1205.8,-0.0049,9.03E-02,1.066,0.349,0.28
717.9,1206.1,-0.0049,9.05E-02,1.068,0.348,0.28
718.0,1206.4,-0.0049,9.03E-02,1.069,0.348,0.28
718.1,1206.7,-0.0049,9.00E-02,1.068,0.348,0.28
718.2,1206.9,-0.0049,8.98E-02,1.069,0.348,0.28
718.3,1207.2,-0.0049,8.97E-02,1.069,0.348,0.28
718.4,1207.5,-0.0049,8.98E-02,1.068,0.348,0.28
718.5,1207.8,-0.0049,9.03E-02,1.069,0.347,0.28
718.6,1208.1,-0.0049,9.12E-02,1.070,0.347,0.28
718.7,1208.4,-0.0049,9.20E-02,1.068,0.347,0.28
718.8,1208.7,-0.0049,9.18E-02,1.065,0.348,0.28
718.9,1209.0,-0.0049,9.11E-02,1.065,0.348,0.28
719.0,1209.2,-0.0049,9.05E-02,1.064,0.347,0.28
719.1,1209.5,-0.0049,9.05E-02,1.065,0.346,0.28
719.2,1209.8,-0.0048,9.13E-02,1.066,0.345,0.28
719.3,1210.1,-0.0046,9.20E-02,1.066,0.345,0.28
719.4,1210.4,-0.0044,9.13E-02,1.064,0.346,0.28
719.5,1210.7,-0.0042,9.02E-02,1.060,0.347,0.28
719.6,1211.0,-0.0043,9.05E-02,1.058,0.347,0.28
719.7,1211.3,-0.0047,9.20E-02,1.062,0.346,0.28
719.8,1211.6,-0.0051,9.23E-02,1.067,0.345,0.29
719.9,1211.8,-0.0054,9.13E-02,1.069,0.344,0.28
720.0,1212.1,-0.0056,9.01E-02,1.069,0.344,0.28
720.1,1212.4,-0.0056,8.97E-02,1.068,0.344,0.28
720.2,1212.7,-0.0055,9.02E-02,1.067,0.345,0.28
720.3,1213.0,-0.0055,9.13E-02,1.072,0.346,0.28
720.4,1213.3,-0.0055,9.15E-02,1.079,0.346,0.29
720.5,1213.6,-0.0055,9.07E-02,1.078,0.346,0.28
720.6,1213.9,-0.0055,9.02E-02,1.071,0.346,0.28
720.7,1214.2,-0.0055,9.06E-02,1.064,0.345,0.28
720.8,1214.5,-0.0055,9.08E-02,1.064,0.345,0.28
720.9,1214.7,-0.0055,9.01E-02,1.066,0.345,0.28
721.0,1215.0,-0.0055,8.92E-02,1.065,0.346,0.27
721.1,1215.3,-0.0055,8.87E-02,1.067,0.347,0.27
721.2,1215.6,-0.0055,8.87E-02,1.070,0.346,0.27
721.3,1215.9,-0.0055,8.94E-02,1.071,0.345,0.28
721.4,1216.2,-0.0052,8.99E-02,1.070,0.347,0.28
721.5,1216.5,-0.0047,8.95E-02,1.069,0.348,0.28
721.6,1216.8,-0.0043,8.88E-02,1.071,0.347,0.27
721.7,1217.1,-0.0041,8.85E-02,1.073,0.345,0.28
721.8,1217.3,-0.0042,8.84E-02,1.069,0.345,0.27
721.9,1217.6,-0.0042,8.78E-02,1.066,0.347,0.27
722.0,1217.9,-0.0042,8.69E-02,1.068,0.348,0.27
722.1,1218.2,-0.0042,8.59E-02,1.070,0.348,0.26
722.2,1218.5,-0.0042,8.51E-02,1.068,0.348,0.26
722.3,1218.8,-0.0042,8.48E-02,1.067,0.347,0.26
722.4,1219.1,-0.0042,8.50E-02,1.069,0.346,0.26
722.5,1219.4,-0.0042,8.51E-02,1.070,0.345,0.26
722.6,1219.7,-0.0041,8.47E-02,1.064,0.344,0.26
722.7,1219.9,-0.0044,8.37E-02,1.057,0.343,0.26
722.8,1220.2,-0.0049,8.23E-02,1.060,0.344,0.25
722.9,1220.5,-0.0054,8.09E-02,1.071,0.345,0.25
723.0,1220.8,-0.0055,7.99E-02,1.077,0.347,0.25
723.1,1221.1,-0.0055,7.87E-02,1.074,0.347,0.24
723.2,1221.4,-0.0055,7.75E-02,1.070,0.347,0.24
723.3,1221.7,-0.0055,7.64E-02,1.071,0.345,0.24
723.4,1222.0,-0.0055,7.59E-02,1.072,0.345,0.24
723.5,1222.3,-0.0055,7.54E-02,1.071,0.345,0.23
723.6,1222.6,-0.0055,7.49E-02,1.070,0.346,0.23
723.7,1222.8,-0.0055,7.40E-02,1.073,0.345,0.23
723.8,1223.1,-0.0055,7.30E-02,1.075,0.345,0.23
723.9,1223.4,-0.0055,7.23E-02,1.074,0.346,0.22
724.0,1223.7,-0.0055,7.21E-02,1.076,0.346,0.22
724.1,1224.0,-0.0055,7.10E-02,1.077,0.345,0.22
724.2,1224.3,-0.0055,6.76E-02,1.076,0.343,0.21
724.3,1224.6,-0.0055,6.46E-02,1.072,0.343,0.20
724.4,1224.9,-0.0055,6.42E-02,1.069,0.343,0.20
724.5,1225.2,-0.0055,6.51E-02,1.071,0.344,0.20
724.6,1225.5,-0.0055,6.50E-02,1.074,0.345,0.20
724.7,1225.7,-0.0055,6.35E-02,1.072,0.345,0.20
724.8,1226.0,-0.0056,6.13E-02,1.070,0.346,0.19
724.9,1226.3,-0.0058,5.93E-02,1.072,0.347,0.18
725.0,1226.6,-0.0062,5.82E-02,1.074,0.347,0.18
725.1,1226.9,-0.0067,5.72E-02,1.071,0.347,0.18
725.2,1227.2,-0.0069,5.50E-02,1.068,0.346,0.17
725.3,1227.5,-0.0069,5.22E-02,1.068,0.345,0.16
725.4,1227.8,-0.0068,5.10E-02,1.071,0.345,0.16
725.5,1228.1,-0.0068,5.11E-02,1.073,0.345,0.16
725.6,1228.3,-0.0069,5.07E-02,1.075,0.345,0.16
725.7,1228.6,-0.0069,4.95E-02,1.074,0.344,0.15
725.8,1228.9,-0.0068,4.83E-02,1.071,0.343,0.15
725.9,1229.2,-0.0068,4.74E-02,1.071,0.343,0.15
726.0,1229.5,-0.0069,4.65E-02,1.073,0.343,0.15
726.1,1229.8,-0.0069,4.55E-02,1.073,0.343,0.14
726.2,1230.1,-0.0069,4.40E-02,1.071,0.344,0.14
726.3,1230.4,-0.0069,4.24E-02,1.070,0.345,0.13
726.4,1230.7,-0.0068,4.16E-02,1.071,0.345,0.13
726.5,1231.0,-0.0068,4.19E-02,1.073,0.345,0.13
726.6,1231.3,-0.0069,4.20E-02,1.077,0.344,0.13
726.7,1231.5,-0.0069,4.13E-02,1.078,0.344,0.13
726.8,1231.8,-0.0068,4.05E-02,1.078,0.345,0.13
726.9,1232.1,-0.0068,4.01E-02,1.077,0.345,0.13
727.0,1232.4,-0.0069,3.95E-02,1.077,0.345,0.12
727.1,1232.7,-0.0071,3.84E-02,1.078,0.344,0.12
727.2,1233.0,-0.0073,3.73E-02,1.077,0.344,0.12
727.3,1233.3,-0.0074,3.71E-02,1.076,0.344,0.12
727.4,1233.6,-0.0073,3.73E-02,1.077,0.345,0.12
727.5,1233.9,-0.0072,3.72E-02,1.076,0.345,0.12
727.6,1234.2,-0.0073,3.67E-02,1.073,0.344,0.11
727.7,1234.4,-0.0075,3.55E-02,1.073,0.343,0.11
727.8,1234.7,-0.0079,3.47E-02,1.073,0.344,0.11
727.9,1235.0,-0.0083,3.49E-02,1.074,0.344,0.11
728.0,1235.3,-0.0086,3.57E-02,1.076,0.345,0.11
728.1,1235.6,-0.0087,3.56E-02,1.076,0.344,0.11
728.2,1235.9,-0.0086,3.48E-02,1.075,0.344,0.11
728.3,1236.2,-0.0086,3.43E-02,1.072,0.345,0.11
728.4,1236.5,-0.0084,3.42E-02,1.070,0.344,0.11
728.5,1236.8,-0.0079,3.42E-02,1.073,0.343,0.11
728.6,1237.1,-0.0073,3.41E-02,1.075,0.343,0.11
728.7,1237.4,-0.0070,3.40E-02,1.075,0.344,0.11
728.8,1237.6,-0.0070,3.41E-02,1.074,0.344,0.11
728.9,1237.9,-0.0072,3.44E-02,1.072,0.345,0.11
729.0,1238.2,-0.0072,3.50E-02,1.071,0.345,0.11
729.1,1238.5,-0.0069,3.56E-02,1.071,0.344,0.11
729.2,1238.8,-0.0064,3.60E-02,1.072,0.343,0.11
729.3,1239.1,-0.0060,3.58E-02,1.075,0.345,0.11
729.4,1239.4,-0.0058,3.52E-02,1.077,0.345,0.11
729.5,1239.7,-0.0058,3.56E-02,1.077,0.344,0.11
729.6,1240.0,-0.0058,3.73E-02,1.077,0.343,0.12
729.7,1240.3,-0.0058,3.86E-02,1.077,0.343,0.12
729.8,1240.6,-0.0058,3.86E-02,1.078,0.343,0.12
729.9,1240.8,-0.0058,3.85E-02,1.081,0.344,0.12
730.0,1241.1,-0.0058,3.93E-02,1.081,0.344,0.12
730.1,1241.4,-0.0058,4.02E-02,1.076,0.344,0.13
730.2,1241.7,-0.0058,4.07E-02,1.073,0.344,0.13
730.3,1242.0,-0.0058,4.11E-02,1.075,0.345,0.13
730.4,1242.3,-0.0058,4.18E-02,1.081,0.345,0.13
730.5,1242.6,-0.0058,4.24E-02,1.083,0.345,0.13
730.6,1242.9,-0.0057,4.28E-02,1.082,0.344,0.13
730.7,1243.2,-0.0058,4.30E-02,1.080,0.343,0.14
730.8,1243.5,-0.0058,4.32E-02,1.077,0.343,0.14
730.9,1243.7,-0.0058,4.35E-02,1.079,0.344,0.14
731.0,1244.0,-0.0054,4.40E-02,1.081,0.344,0.14
731.1,1244.3,-0.0049,4.46E-02,1.081,0.344,0.14
731.2,1244.6,-0.0046,4.52E-02,1.080,0.343,0.14
731.3,1244.9,-0.0045,4.57E-02,1.079,0.343,0.14
731.4,1245.2,-0.0044,4.63E-02,1.079,0.344,0.15
731.5,1245.5,-0.0044,4.68E-02,1.079,0.344,0.15
731.6,1245.8,-0.0046,4.69E-02,1.077,0.343,0.15
731.7,1246.1,-0.0050,4.71E-02,1.078,0.343,0.15
731.8,1246.4,-0.0052,4.82E-02,1.080,0.344,0.15
731.9,1246.7,-0.0051,4.98E-02,1.081,0.344,0.16
732.0,1247.0,-0.0051,5.05E-02,1.082,0.344,0.16
732.1,1247.2,-0.0051,5.04E-02,1.082,0.343,0.16
732.2,1247.5,-0.0051,5.08E-02,1.080,0.343,0.16
732.3,1247.8,-0.0051,5.19E-02,1.079,0.344,0.16
732.4,1248.1,-0.0051,5.29E-02,1.081,0.344,0.17
732.5,1248.4,-0.0051,5.35E-02,1.083,0.344,0.17
732.6,1248.7,-0.0052,5.39E-02,1.083,0.344,0.17
732.7,1249.0,-0.0055,5.45E-02,1.082,0.343,0.17
732.8,1249.3,-0.0059,5.53E-02,1.083,0.343,0.17
732.9,1249.6,-0.0062,5.63E-02,1.084,0.344,0.18
733.0,1249.9,-0.0064,5.71E-02,1.085,0.345,0.18
733.1,1250.2,-0.0065,5.74E-02,1.087,0.345,0.18
733.2,1250.4,-0.0064,5.74E-02,1.084,0.344,0.18
733.3,1250.7,-0.0064,5.74E-02,1.081,0.344,0.18
733.4,1251.0,-0.0064,5.78E-02,1.084,0.345,0.18
733.5,1251.3,-0.0064,5.87E-02,1.086,0.346,0.18
733.6,1251.6,-0.0064,5.97E-02,1.086,0.345,0.19
733.7,1251.9,-0.0064,6.04E-02,1.084,0.343,0.19
733.8,1252.2,-0.0064,6.11E-02,1.082,0.343,0.19
733.9,1252.5,-0.0067,6.22E-02,1.081,0.344,0.20
734.0,1252.8,-0.0070,6.30E-02,1.082,0.344,0.20
734.1,1253.1,-0.0071,6.32E-02,1.082,0.344,0.20
734.2,1253.3,-0.0071,6.30E-02,1.081,0.345,0.20
734.3,1253.6,-0.0071,6.27E-02,1.079,0.346,0.20
734.4,1253.9,-0.0071,6.30E-02,1.079,0.345,0.20
734.5,1254.2,-0.0071,6.45E-02,1.080,0.345,0.20
734.6,1254.5,-0.0071,6.62E-02,1.081,0.344,0.21
734.7,1254.8,-0.0071,6.67E-02,1.082,0.345,0.21
734.8,1255.1,-0.0071,6.66E-02,1.082,0.345,0.21
734.9,1255.4,-0.0071,6.81E-02,1.081,0.344,0.21
735.0,1255.7,-0.0071,7.05E-02,1.078,0.344,0.22
735.1,1256.0,-0.0071,7.16E-02,1.076,0.344,0.22
735.2,1256.2,-0.0071,7.12E-02,1.077,0.345,0.22
735.3,1256.5,-0.0071,7.09E-02,1.081,0.345,0.22
735.4,1256.8,-0.0071,7.18E-02,1.084,0.345,0.23
735.5,1257.1,-0.0071,7.38E-02,1.084,0.345,0.23
735.6,1257.4,-0.0071,7.58E-02,1.084,0.344,0.24
735.7,1257.7,-0.0071,7.54E-02,1.084,0.343,0.24
735.8,1258.0,-0.0071,7.27E-02,1.084,0.342,0.23
735.9,1258.3,-0.0071,7.19E-02,1.084,0.343,0.23
736.0,1258.6,-0.0071,7.44E-02,1.084,0.344,0.23
736.1,1258.9,-0.0071,7.74E-02,1.084,0.345,0.24
736.2,1259.2,-0.0071,7.85E-02,1.084,0.345,0.25
736.3,1259.4,-0.0071,7.83E-02,1.084,0.344,0.25
736.4,1259.7,-0.0071,7.79E-02,1.084,0.343,0.25
736.5,1260.0,-0.0071,7.79E-02,1.087,0.342,0.25
736.6,1260.3,-0.0071,7.87E-02,1.089,0.342,0.25
736.7,1260.6,-0.0071,8.00E-02,1.087,0.343,0.25
736.8,1260.9,-0.0071,8.11E-02,1.085,0.344,0.26
736.9,1261.2,-0.0071,8.16E-02,1.084,0.343,0.26
737.0,1261.5,-0.0071,8.15E-02,1.087,0.343,0.26
737.1,1261.8,-0.0071,8.11E-02,1.090,0.343,0.26
737.2,1262.1,-0.0071,8.08E-02,1.090,0.345,0.26
737.3,1262.4,-0.0071,8.10E-02,1.092,0.345,0.26
737.4,1262.6,-0.0071,8.17E-02,1.094,0.344,0.26
737.5,1262.9,-0.0071,8.26E-02,1.089,0.343,0.26
737.6,1263.2,-0.0071,8.32E-02,1.083,0.342,0.26
737.7,1263.5,-0.0071,8.33E-02,1.084,0.343,0.26
737.8,1263.8,-0.0071,8.34E-02,1.089,0.344,0.26
737.9,1264.1,-0.0071,8.33E-02,1.090,0.344,0.26
738.0,1264.4,-0.0071,8.27E-02,1.086,0.344,0.26
738.1,1264.7,-0.0071,8.22E-02,1.082,0.344,0.26
738.2,1265.0,-0.0071,8.27E-02,1.085,0.345,0.26
738.3,1265.3,-0.0071,8.41E-02,1.088,0.344,0.27
738.4,1265.6,-0.0071,8.58E-02,1.088,0.343,0.27
738.5,1265.9,-0.0071,8.70E-02,1.086,0.342,0.28
738.6,1266.1,-0.0071,8.76E-02,1.085,0.343,0.28
738.7,1266.4,-0.0071,8.78E-02,1.086,0.345,0.28
738.8,1266.7,-0.0071,8.82E-02,1.086,0.344,0.28
738.9,1267.0,-0.0071,8.89E-02,1.086,0.343,0.28
739.0,1267.3,-0.0071,8.90E-02,1.089,0.342,0.28
739.1,1267.6,-0.0071,8.84E-02,1.090,0.343,0.28
739.2,1267.9,-0.0071,8.82E-02,1.089,0.344,0.28
739.3,1268.2,-0.0071,8.89E-02,1.087,0.345,0.28
739.4,1268.5,-0.0071,8.96E-02,1.087,0.345,0.28
739.5,1268.8,-0.0072,9.01E-02,1.086,0.344,0.28
739.6,1269.1,-0.0075,9.06E-02,1.085,0.343,0.29
739.7,1269.3,-0.0078,9.14E-02,1.086,0.342,0.29
739.8,1269.6,-0.0081,9.23E-02,1.091,0.342,0.29
739.9,1269.9,-0.0081,9.30E-02,1.097,0.343,0.30
740.0,1270.2,-0.0081,9.35E-02,1.092,0.344,0.30
740.1,1270.5,-0.0081,9.39E-02,1.086,0.344,0.30
740.2,1270.8,-0.0081,9.41E-02,1.086,0.344,0.30
740.3,1271.1,-0.0080,9.40E-02,1.088,0.344,0.30
740.4,1271.4,-0.0081,9.37E-02,1.089,0.344,0.30
740.5,1271.7,-0.0082,9.33E-02,1.089,0.344,0.30
740.6,1272.0,-0.0084,9.34E-02,1.087,0.343,0.30
740.7,1272.3,-0.0084,9.44E-02,1.086,0.343,0.30
740.8,1272.5,-0.0084,9.51E-02,1.087,0.342,0.30
740.9,1272.8,-0.0084,9.42E-02,1.091,0.343,0.30
741.0,1273.1,-0.0084,9.29E-02,1.093,0.343,0.30
741.1,1273.4,-0.0084,9.31E-02,1.091,0.343,0.30
741.2,1273.7,-0.0084,9.45E-02,1.089,0.344,0.30
741.3,1274.0,-0.0084,9.53E-02,1.088,0.344,0.30
741.4,1274.3,-0.0084,9.54E-02,1.089,0.344,0.30
741.5,1274.6,-0.0084,9.49E-02,1.090,0.343,0.30
741.6,1274.9,-0.0084,9.49E-02,1.090,0.342,0.30
741.7,1275.2,-0.0082,9.62E-02,1.089,0.342,0.31
741.8,1275.5,-0.0079,9.80E-02,1.088,0.342,0.31
741.9,1275.8,-0.0077,9.80E-02,1.090,0.343,0.31
742.0,1276.0,-0.0077,9.64E-02,1.091,0.344,0.31
742.1,1276.3,-0.0078,9.57E-02,1.090,0.344,0.30
742.2,1276.6,-0.0078,9.67E-02,1.090,0.343,0.31
742.3,1276.9,-0.0077,9.77E-02,1.093,0.343,0.31
742.4,1277.2,-0.0077,9.79E-02,1.095,0.343,0.31
742.5,1277.5,-0.0077,9.75E-02,1.095,0.343,0.31
742.6,1277.8,-0.0077,9.66E-02,1.093,0.343,0.31
742.7,1278.1,-0.0077,9.57E-02,1.094,0.343,0.30
742.8,1278.4,-0.0077,9.53E-02,1.096,0.344,0.30
742.9,1278.7,-0.0077,9.59E-02,1.098,0.344,0.31
743.0,1279.0,-0.0077,9.74E-02,1.097,0.345,0.31
743.1,1279.2,-0.0077,9.83E-02,1.093,0.345,0.31
743.2,1279.5,-0.0077,9.79E-02,1.090,0.344,0.31
743.3,1279.8,-0.0077,9.75E-02,1.090,0.343,0.31
743.4,1280.1,-0.0077,9.85E-02,1.092,0.343,0.31
743.5,1280.4,-0.0077,9.94E-02,1.094,0.343,0.32
743.6,1280.7,-0.0077,9.92E-02,1.095,0.343,0.32
743.7,1281.0,-0.0077,9.89E-02,1.094,0.343,0.32
743.8,1281.3,-0.0077,9.94E-02,1.093,0.343,0.32
743.9,1281.6,-0.0077,1.00E-01,1.093,0.343,0.32
744.0,1281.9,-0.0077,9.97E-02,1.097,0.343,0.32
744.1,1282.2,-0.0077,9.92E-02,1.100,0.344,0.32
744.2,1282.4,-0.0077,9.98E-02,1.098,0.344,0.32
744.3,1282.7,-0.0077,0.10039,1.096,0.345,0.32
744.4,1283.0,-0.0077,9.98E-02,1.093,0.345,0.32
744.5,1283.3,-0.0077,9.85E-02,1.092,0.345,0.31
744.6,1283.6,-0.0077,9.81E-02,1.094,0.344,0.31
744.7,1283.9,-0.0077,9.88E-02,1.098,0.344,0.32
744.8,1284.2,-0.0077,0.1002,1.100,0.344,0.32
744.9,1284.5,-0.0077,0.10166,1.099,0.343,0.33
745.0,1284.8,-0.0077,0.10252,1.095,0.342,0.33
745.1,1285.1,-0.0077,0.10271,1.095,0.342,0.33
745.2,1285.4,-0.0077,0.10263,1.096,0.342,0.33
745.3,1285.7,-0.0077,0.1026,1.099,0.343,0.33
745.4,1285.9,-0.0077,0.10285,1.100,0.343,0.33
745.5,1286.2,-0.0077,0.10334,1.101,0.344,0.33
745.6,1286.5,-0.0077,0.10383,1.103,0.344,0.33
745.7,1286.8,-0.0077,0.10407,1.103,0.343,0.33
745.8,1287.1,-0.0077,0.1039,1.103,0.343,0.33
745.9,1287.4,-0.0077,0.10343,1.101,0.342,0.33
746.0,1287.7,-0.0077,0.10327,1.098,0.343,0.33
746.1,1288.0,-0.0077,0.10354,1.096,0.343,0.33
746.2,1288.3,-0.0077,0.1036,1.100,0.343,0.33
746.3,1288.6,-0.0077,0.10327,1.103,0.343,0.33
746.4,1288.9,-0.0077,0.10335,1.102,0.343,0.33
746.5,1289.2,-0.0077,0.10417,1.100,0.343,0.33
746.6,1289.4,-0.0077,0.10483,1.099,0.342,0.34
746.7,1289.7,-0.0077,0.10471,1.100,0.341,0.34
746.8,1290.0,-0.0077,0.10438,1.100,0.341,0.34
746.9,1290.3,-0.0077,0.10442,1.098,0.342,0.34
747.0,1290.6,-0.0077,0.10481,1.098,0.342,0.34
747.1,1290.9,-0.0077,0.10547,1.100,0.343,0.34
747.2,1291.2,-0.0077,0.10631,1.099,0.343,0.34
747.3,1291.5,-0.0077,0.1072,1.098,0.343,0.34
747.4,1291.8,-0.0077,0.10765,1.098,0.343,0.34
