Time (s),Temperature (C),HRR (W/g)
584.507,650.044,0.718
585.006,650.555,0.729
585.506,651.088,0.711
586.007,651.575,0.622
586.506,652.046,0.551
587.007,652.568,0.389
587.507,653.077,0.476
588.007,653.58,0.401
588.507,654.094,0.208
589.007,654.577,0.243
589.506,655.094,0.237
590.007,655.576,0.359
590.507,656.097,0.416
591.007,656.58,0.437
591.506,657.097,0.382
592.007,657.593,0.469
592.507,658.12,0.417
593.007,658.603,0.259
593.507,659.08,0.295
594.006,659.602,0.083
594.507,660.092,-0.024
595.008,660.585,0.001
595.508,661.092,0.008
596.007,661.566,-0.051
596.507,662.087,0.365
597.007,662.601,0.375
597.507,663.091,0.605
598.007,663.632,0.413
598.507,664.125,0.577
599.007,664.655,0.651
599.507,665.151,0.485
600.007,665.642,0.431
600.507,666.115,0.233
601.007,666.616,0.198
601.507,667.142,0.248
602.007,667.611,0.22
602.507,668.121,0.167
603.007,668.635,0.196
603.507,669.14,0.159
604.007,669.624,0.243
604.507,670.113,0.355
605.008,670.598,0.225
605.507,671.136,0.268
606.007,671.599,0.32
606.507,672.111,0.46
607.007,672.622,0.355
607.507,673.129,0.358
608.007,673.657,0.149
608.507,674.133,0.281
609.007,674.627,0.203
609.507,675.149,0.106
610.006,675.634,0.016
610.506,676.117,0.064
611.007,676.634,-0.037
611.507,677.133,0.244
612.007,677.622,0.177
612.508,678.133,0.25
613.007,678.632,0.479
613.507,679.133,0.261
614.008,679.661,0.394
614.507,680.137,0.192
615.007,680.628,0.325
615.507,681.171,0.417
616.007,681.643,0.579
616.507,682.125,0.283
617.007,682.651,0.467
617.507,683.165,0.484
618.007,683.662,0.401
618.507,684.154,0.136
619.007,684.653,0.258
619.508,685.153,0.094
620.008,685.633,-0.014
620.508,686.163,0.13
621.007,686.671,0.032
621.507,687.157,0.089
622.007,687.683,0.342
622.507,688.177,0.17
623.007,688.663,0.36
623.507,689.184,0.255
624.007,689.672,0.214
624.507,690.164,0
625.007,690.668,0
625.507,691.176,0
626.008,691.676,0
626.508,692.182,0
627.007,692.711,0
627.507,693.193,0
628.007,693.717,0
628.507,694.201,0
629.007,694.711,0
629.507,695.209,0
630.008,695.698,0
630.507,696.228,0
631.007,696.733,0
631.508,697.22,0
632.008,697.695,0
632.508,698.205,0
633.008,698.728,0
633.508,699.213,0
634.008,699.722,0
634.507,700.194,0
635.007,700.72,0
635.507,701.201,0
636.008,701.698,0
636.507,702.223,0
637.007,702.721,0
637.508,703.235,0
638.008,703.729,0
