Time (s),Temperature (C),HRR (W/g)
556.507,621.993,0.514
557.007,622.462,0.996
557.507,622.966,1.221
558.007,623.472,1.074
558.507,623.947,1.015
559.007,624.448,1.1
559.507,624.964,1.159
560.007,625.492,0.64
560.507,626.002,0.525
561.007,626.485,0.51
561.507,626.95,0.166
562.007,627.479,0.359
562.507,627.974,0.282
563.007,628.487,0.533
563.507,628.992,0.741
564.007,629.506,0.756
564.507,629.981,0.672
565.007,630.489,0.645
565.507,630.979,0.447
566.007,631.482,0.614
566.507,631.995,0.868
567.007,632.504,0.658
567.507,633.006,0.756
568.007,633.486,0.646
568.507,633.986,0.481
569.007,634.503,0.696
569.507,634.998,0.47
570.007,635.478,0.404
570.506,636.008,0.533
571.007,636.506,0.638
571.507,637.019,0.485
572.007,637.517,0.781
572.507,638,0.843
573.007,638.5,0.713
573.507,639.014,0.871
574.007,639.508,0.724
574.507,639.982,0.754
575.006,640.478,0.82
575.507,640.997,0.871
576.007,641.489,0.671
576.507,642,0.235
577.007,642.51,0.114
577.507,643.018,0.197
578.007,643.507,0.083
578.507,644.028,0.154
579.007,644.532,0.042
579.507,645.016,0.043
580.007,645.53,0.178
580.507,646.022,0.156
581.007,646.529,0.486
581.507,647.009,0.282
582.007,647.51,0.344
582.507,648.022,0.366
583.007,648.549,-0.05
