Time (s),Temperature (C),HRR (W/g)
580.007,645.535,-0.532
580.506,646.048,-0.181
581.007,646.531,-0.303
581.507,647.036,-0.276
582.007,647.539,-0.238
582.507,648.063,-0.384
583.006,648.541,-0.108
583.506,649.038,0.247
584.006,649.546,0.203
584.507,650.038,0.485
585.007,650.555,0.066
585.506,651.071,0.375
586.006,651.551,0.37
586.506,652.065,0.136
587.006,652.548,0.067
587.507,653.08,-0.335
588.007,653.562,-0.476
588.507,654.072,-0.817
589.007,654.564,-0.612
589.507,655.086,-0.84
590.007,655.604,-0.419
590.507,656.119,-0.258
591.007,656.568,0.033
591.507,657.073,0.028
592.007,657.543,-0.286
592.507,658.078,-0.077
593.007,658.602,-0.278
593.507,659.071,-0.657
594.006,659.59,-0.418
594.506,660.087,-0.614
595.007,660.595,-0.332
595.507,661.087,-0.289
596.007,661.562,-0.16
596.507,662.064,-0.369
597.007,662.602,-0.387
597.507,663.076,-0.117
598.007,663.611,-0.033
598.507,664.083,-0.325
599.007,664.603,-0.316
599.507,665.116,0.02
600.006,665.612,-0.129
600.507,666.115,-0.31
601.007,666.606,-0.584
601.507,667.078,-0.654
602.007,667.594,-0.372
602.507,668.114,-0.63
603.007,668.611,-0.417
603.507,669.11,-0.246
604.007,669.648,-0.368
604.507,670.135,-0.33
605.007,670.636,-0.618
605.507,671.147,-0.735
606.007,671.648,-0.259
606.507,672.134,-0.527
607.007,672.652,-0.365
607.508,673.142,-0.262
608.008,673.668,-0.248
608.507,674.139,0.213
609.007,674.631,0.1
609.508,675.108,-0.237
610.007,675.636,-0.411
610.508,676.141,-0.449
611.007,676.636,-0.337
611.507,677.141,-0.247
612.007,677.61,-0.19
612.507,678.124,-0.379
613.007,678.657,-0.201
613.507,679.144,0.143
614.007,679.654,-0.351
614.507,680.144,-0.393
615.007,680.634,-0.168
615.507,681.157,-0.078
616.007,681.639,-0.148
616.508,682.154,-0.01
617.007,682.639,0.113
617.507,683.145,0.169
618.007,683.652,-0.248
618.508,684.157,-0.048
619.008,684.668,-0.242
619.507,685.163,-0.044
620.007,685.641,-0.194
620.507,686.188,-0.067
621.008,686.673,0.263
621.508,687.187,0.155
622.008,687.683,0.174
622.508,688.191,-0.162
623.007,688.678,-0.332
623.507,689.228,-0.193
624.008,689.692,-0.673
624.508,690.192,0
625.008,690.694,0
625.507,691.192,0
626.007,691.702,0
626.507,692.186,0
627.007,692.729,0
627.508,693.22,0
628.008,693.739,0
628.508,694.232,0
629.008,694.705,0
629.508,695.229,0
630.007,695.726,0
630.507,696.208,0
631.007,696.716,0
631.508,697.202,0
632.007,697.716,0
632.508,698.211,0
633.008,698.711,0
633.508,699.189,0
634.008,699.74,0
634.507,700.242,0
635.007,700.744,0
635.508,701.199,0
636.008,701.733,0
636.508,702.231,0
637.008,702.738,0
637.508,703.218,0
638.008,703.754,0
