Time,Temperature,HRR
587.266,652.824,0.095
587.760,653.324,-0.169
588.264,653.824,-0.414
588.763,654.324,-0.474
589.256,654.824,-0.487
589.737,655.324,-0.408
590.221,655.824,-0.111
590.735,656.324,0.115
591.260,656.824,0.271
591.774,657.324,0.101
592.270,657.824,0.065
592.742,658.324,0.071
593.244,658.824,-0.215
593.750,659.324,-0.298
594.241,659.824,-0.267
594.740,660.324,-0.238
595.240,660.824,-0.068
595.756,661.324,0.020
596.268,661.824,-0.024
596.749,662.324,-0.132
597.241,662.824,-0.014
597.739,663.324,0.169
598.233,663.824,0.083
598.739,664.324,-0.073
599.222,664.824,0.077
599.716,665.324,0.206
600.217,665.824,0.044
600.720,666.324,-0.177
601.238,666.824,-0.366
601.745,667.324,-0.269
602.228,667.824,-0.235
602.718,668.324,-0.288
603.220,668.824,-0.092
603.706,669.324,-0.042
604.188,669.824,-0.101
604.696,670.324,-0.185
605.191,670.824,-0.407
605.684,671.324,-0.312
606.188,671.824,-0.101
606.690,672.324,-0.212
607.183,672.824,-0.072
607.681,673.324,-0.000
608.173,673.824,0.162
608.695,674.324,0.428
609.210,674.824,0.222
609.712,675.324,-0.049
610.194,675.824,-0.166
610.692,676.324,-0.148
611.193,676.824,-0.043
611.702,677.324,0.036
612.215,677.824,-0.007
612.695,678.324,-0.050
613.178,678.824,0.179
613.683,679.324,0.231
614.180,679.824,-0.102
614.691,680.324,-0.047
615.189,680.824,0.129
615.680,681.324,0.163
616.187,681.824,0.167
616.683,682.324,0.299
617.190,682.824,0.400
617.684,683.324,0.289
618.178,683.824,0.087
618.671,684.324,0.156
619.165,684.824,0.089
619.675,685.324,0.174
620.174,685.824,0.118
620.647,686.324,0.295
621.155,686.824,0.502
621.646,687.324,0.431
622.147,687.824,0.352
622.644,688.324,0.063
623.140,688.824,-0.023
623.611,689.324,-0.020
624.140,689.824,-0.222
624.639,690.324,0.274
625.138,690.824,0.274
625.636,691.324,0.275
626.133,691.824,0.275
626.634,692.324,0.276
627.104,692.824,0.276
627.608,693.324,0.277
628.094,693.824,0.277
628.605,694.324,0.278
629.122,694.824,0.278
629.603,695.324,0.279
630.109,695.824,0.279
630.621,696.324,0.280
631.118,696.824,0.280
631.626,697.324,0.281
632.116,697.824,0.281
632.621,698.324,0.282
633.126,698.824,0.282
633.631,699.324,0.283
634.091,699.824,0.283
634.589,700.324,0.284
635.095,700.824,0.284
635.625,701.324,0.285
636.099,701.824,0.285
636.600,702.324,0.286
637.098,702.824,0.286
637.607,703.324,0.287
