Time,Temperature,HRR
586.854,652.366,-0.524
587.344,652.866,-0.228
587.830,653.366,-0.036
588.329,653.866,0.342
588.829,654.366,0.517
589.320,654.866,0.586
589.821,655.366,0.423
590.320,655.866,0.278
590.818,656.366,0.040
591.312,656.866,-0.262
591.813,657.366,-0.355
592.309,657.866,-0.206
592.803,658.366,-0.110
593.286,658.866,-0.043
593.802,659.366,-0.002
594.318,659.866,0.217
594.815,660.366,0.604
595.314,660.866,0.396
595.808,661.366,0.211
596.282,661.866,0.176
596.788,662.366,0.153
597.294,662.866,0.135
597.785,663.366,-0.154
598.280,663.866,-0.226
598.797,664.366,-0.024
599.301,664.866,0.033
599.799,665.366,-0.011
600.295,665.866,-0.209
600.787,666.366,-0.409
601.281,666.866,-0.500
601.785,667.366,-0.485
602.284,667.866,-0.434
602.772,668.366,-0.302
603.257,668.866,-0.081
603.764,669.366,0.055
604.258,669.866,0.096
604.745,670.366,0.301
605.263,670.866,0.512
605.759,671.366,0.465
606.263,671.866,0.344
606.779,672.366,0.152
607.275,672.866,0.059
607.747,673.366,0.113
608.237,673.866,0.062
608.758,674.366,0.037
609.266,674.866,0.236
609.761,675.366,0.236
610.247,675.866,-0.029
610.742,676.366,-0.229
611.254,676.866,-0.265
611.747,677.366,-0.342
612.230,677.866,-0.424
612.745,678.366,-0.384
613.253,678.866,-0.212
613.741,679.366,-0.046
614.241,679.866,-0.041
614.751,680.366,0.018
615.265,680.866,0.176
615.770,681.366,0.106
616.253,681.866,0.001
616.740,682.366,0.007
617.230,682.866,0.140
617.732,683.366,0.309
618.236,683.866,0.349
618.742,684.366,0.238
619.242,684.866,0.167
619.738,685.366,0.324
620.242,685.866,0.391
620.745,686.366,0.329
621.242,686.866,0.319
621.740,687.366,0.233
622.253,687.866,0.317
622.744,688.366,0.331
623.233,688.866,0.055
623.730,689.366,-0.046
624.222,689.866,-0.273
624.716,690.366,-0.575
625.220,690.866,-0.575
625.708,691.366,-0.575
626.193,691.866,-0.574
626.710,692.366,-0.574
627.217,692.866,-0.573
627.710,693.366,-0.573
628.182,693.866,-0.573
628.687,694.366,-0.572
629.178,694.866,-0.572
629.669,695.366,-0.571
630.173,695.866,-0.571
630.676,696.366,-0.571
631.172,696.866,-0.570
631.677,697.366,-0.570
632.208,697.866,-0.569
632.706,698.366,-0.569
633.198,698.866,-0.569
633.702,699.366,-0.568
634.192,699.866,-0.568
634.681,700.366,-0.567
635.182,700.866,-0.567
635.682,701.366,-0.567
636.191,701.866,-0.566
636.694,702.366,-0.566
637.208,702.866,-0.565
637.700,703.366,-0.565
