Time,Mass,HRR
341,8.343,160.1
342,8.287,161.4
343,8.232,160.3
344,8.178,158.8
345,8.124,158.4
346,8.071,159.4
347,8.018,157.7
348,7.966,155.9
349,7.914,157.3
350,7.863,155.7
351,7.813,155.2
352,7.762,153.9
353,7.713,155.8
354,7.664,155.1
355,7.615,154.3
356,7.567,155
357,7.519,153.9
358,7.471,152.4
359,7.424,152
360,7.377,150.7
361,7.329,149.5
362,7.283,151.8
363,7.236,150.5
364,7.189,149.9
365,7.142,150
366,7.095,147.5
367,7.049,145.6
368,7.001,145.7
369,6.954,144.4
370,6.907,143.9
371,6.859,144
372,6.811,142.8
373,6.764,141.9
374,6.715,143.9
375,6.667,142.7
376,6.618,142.8
377,6.569,141.4
378,6.519,143
379,6.469,140.6
380,6.418,141.3
381,6.367,140.5
382,6.315,139
383,6.262,140.1
384,6.21,137.3
385,6.156,138
386,6.102,137.4
387,6.048,137.7
388,5.993,136.9
389,5.937,135.6
390,5.881,136.3
391,5.825,135.5
392,5.768,137
393,5.711,135.8
394,5.654,135.8
395,5.596,137
396,5.539,134.8
397,5.481,135.5
398,5.423,134.7
399,5.366,136.4
400,5.308,133.4
401,5.25,134.3
402,5.192,132.2
403,5.135,129.8
404,5.078,129
405,5.021,128.9
406,4.965,128.3
407,4.909,127.5
408,4.854,128.4
409,4.798,127.8
410,4.744,127
411,4.691,127.8
412,4.638,125.7
413,4.586,126.4
414,4.535,126
415,4.484,125.5
416,4.436,126.4
417,4.388,124.7
418,4.341,123.8
419,4.296,123
420,4.251,123.2
421,4.208,122.5
422,4.166,121.3
423,4.126,119.4
424,4.086,117.7
425,4.048,116.9
426,4.011,116.3
427,3.975,118.3
428,3.941,115.3
429,3.908,115.7
430,3.876,116.8
431,3.845,115.2
432,3.815,116.7
433,3.786,115.9
434,3.759,115.9
435,3.732,115.8
436,3.707,114
437,3.682,113.4
438,3.658,115.1
439,3.636,113.3
440,3.614,115.1
441,3.594,114.4
442,3.573,114.2
443,3.554,115.6
444,3.536,115.5
445,3.518,113.9
446,3.5,115
447,3.484,112.8
448,3.468,112.2
449,3.451,110.9
450,3.436,112.8
451,3.42,110.7
452,3.404,108.3
453,3.389,108.3
454,3.373,107.5
455,3.356,105.1
456,3.341,106.9
457,3.324,105.7
458,3.308,105.3
459,3.29,105.6
460,3.273,105.7
461,3.256,104
462,3.238,104.9
463,3.219,104.2
464,3.201,104
465,3.181,103.9
466,3.162,102.4
467,3.141,100.9
468,3.121,99.2
469,3.1,100.9
470,3.078,97.8
471,3.055,97.5
472,3.032,95.7
473,3.009,94
474,2.984,93.1
475,2.96,93.4
476,2.934,91.3
477,2.909,92
478,2.882,90.7
479,2.855,90.2
480,2.827,89.8
481,2.8,89.3
482,2.771,88.5
483,2.741,88.5
484,2.712,85.2
485,2.682,84.3
486,2.652,82.7
487,2.622,83.8
488,2.592,80.6
489,2.561,79.7
490,2.531,78.9
491,2.5,78.1
492,2.47,77
493,2.44,75.5
494,2.409,73.2
495,2.379,72.6
496,2.349,71.6
497,2.319,69.9
498,2.29,68.5
499,2.26,66.3
500,2.231,67.4
501,2.203,66.7
502,2.174,66.7
503,2.146,64.9
504,2.118,64.2
505,2.091,64.2
506,2.064,65
507,2.038,63.5
508,2.012,63.5
509,1.986,63.5
510,1.961,63.6
511,1.936,62
512,1.912,61.1
513,1.888,60.2
514,1.865,59.3
515,1.842,59.4
516,1.819,57.2
517,1.798,55.5
518,1.777,54.8
519,1.756,56.6
520,1.736,54
521,1.716,53.1
522,1.698,53.1
523,1.679,53.3
524,1.661,52.5
525,1.644,51.7
526,1.627,50.1
527,1.611,49.3
528,1.594,48.6
529,1.579,47.7
530,1.564,47.8
531,1.549,47.7
532,1.535,46
533,1.521,44.5
534,1.508,44.4
535,1.495,44.3
536,1.482,42.5
537,1.469,43.3
538,1.458,44.2
539,1.446,40.9
540,1.435,41.9
541,1.425,40.5
542,1.414,40.6
543,1.405,39.8
544,1.395,39
545,1.386,37.4
546,1.378,37.4
547,1.37,35
548,1.362,34.2
549,1.355,34.2
550,1.347,33.4
551,1.341,32.6
552,1.334,32.5
553,1.328,30.9
554,1.323,31
555,1.317,30.2
556,1.312,29.4
557,1.306,26.9
558,1.301,26.9
559,1.296,27.8
560,1.291,27
561,1.287,24.5
562,1.282,24.5
563,1.277,23
564,1.272,23
565,1.268,21.4
566,1.263,22.3
567,1.259,21.5
568,1.254,21.5
569,1.25,19.8
570,1.245,19.8
571,1.241,18.1
572,1.236,19
573,1.231,17.4
574,1.226,18.2
575,1.222,17.5
576,1.216,17.5
577,1.211,17.4
578,1.205,16.6
579,1.2,16.6
580,1.193,16.6
581,1.187,15.8
582,1.18,15.8
583,1.174,16.7
584,1.167,15.9
585,1.159,15.9
586,1.151,12.6
587,1.143,13.4
588,1.135,12.6
589,1.126,12.7
590,1.117,15.2
591,1.107,13.5
592,1.098,13.5
593,1.088,13.5
594,1.078,12.7
595,1.068,13.5
596,1.057,11.9
597,1.046,12.8
598,1.035,11.1
599,1.024,11.9
600,1.012,11.1
601,1,10.3
602,0.988,10.2
603,0.976,10.3
604,0.964,11.3
605,0.951,10.5
606,0.939,9.7
607,0.926,10.5
608,0.912,8.8
609,0.899,8.8
610,0.886,8
611,0.873,7.2
612,0.859,7.2
613,0.845,7.2
614,0.832,5.6
615,0.818,6.4
616,0.805,6.4
617,0.791,7.3
618,0.778,6.5
619,0.765,5.6
620,0.751,5.6
621,0.738,6.5
622,0.725,6.4
623,0.713,4.8
624,0.7,4
625,0.687,5.7
626,0.675,7.3
627,0.663,6.5
628,0.651,4.9
629,0.64,5.7
630,0.628,5.7
631,0.617,4.1
632,0.606,4.9
633,0.595,4.1
634,0.585,5.8
635,0.575,5.7
636,0.565,4.9
637,0.555,4.1
638,0.546,4.1
639,0.537,2.5
640,0.528,1.7
641,0.519,1.7
642,0.511,2.5
643,0.503,3.4
644,0.496,2.6
645,0.488,2.6
646,0.481,2.6
647,0.474,2.5
648,0.467,3.3
649,0.461,1.7
650,0.454,2.6
651,0.448,3.4
652,0.441,3.4
653,0.435,3.4
654,0.429,3.4
655,0.423,4.3
656,0.417,3.4
657,0.411,3.4
658,0.405,3.4
659,0.399,3.4
660,0.393,6.9
661,0.387,5.2
662,0.381,5.2
663,0.375,5.2
664,0.37,5.2
665,0.364,4.4
666,0.359,5.2
667,0.353,3.6
668,0.348,6.1
669,0.343,5.3
670,0.337,5.3
671,0.332,5.3
672,0.326,4.5
673,0.32,4.5
674,0.314,4.5
675,0.307,5.3
676,0.3,3.6
677,0.293,4.5
678,0.286,5.5
679,0.278,5.5
680,0.271,4.5
681,0.263,5.5
682,0.255,4.5
683,0.246,4.5
684,0.237,4.5
685,0.227,3.8
686,0.217,4.5
687,0.207,3.8
688,0.197,4.5
689,0.188,4.5
690,0.179,3.8
691,0.172,3.8
692,0.167,3.8
693,0.168,3.8
694,0.18,2.2
695,0.18,2.2
696,0.18,2.2
697,0.18,2.2
698,0.18,3.1
699,0.18,3.1
700,0.18,3.1
