Time,Mass,HRR
169,37.525,794.9
170,37.266,794.2
171,37.006,794.8
172,36.746,794.9
173,36.484,797.4
174,36.222,801.5
175,35.959,804.1
176,35.696,809.9
177,35.431,811.7
178,35.166,822.7
179,34.9,833
180,34.633,841.8
181,34.367,856.9
182,34.099,867.4
183,33.83,876.9
184,33.561,880.2
185,33.292,880
186,33.021,878.2
187,32.751,879.4
188,32.479,874.8
189,32.208,865
190,31.936,862.8
191,31.663,862.4
192,31.39,856.5
193,31.117,855.9
194,30.843,852.8
195,30.569,850
196,30.295,854.4
197,30.02,858.6
198,29.746,858.9
199,29.471,858.3
200,29.196,855.1
201,28.921,854.7
202,28.646,853.4
203,28.371,848.3
204,28.096,843.1
205,27.821,837.4
206,27.547,835.5
207,27.273,840.2
208,26.999,839.2
209,26.726,836.6
210,26.453,834.9
211,26.181,840.6
212,25.91,845.7
213,25.639,850
214,25.369,852.5
215,25.101,857.6
216,24.833,863.2
217,24.567,868.4
218,24.302,875.7
219,24.038,883.2
220,23.775,894.2
221,23.514,899.7
222,23.255,905.7
223,22.997,908.9
224,22.741,906.5
225,22.487,909.8
226,22.235,915.3
227,21.985,924.1
228,21.737,927.8
229,21.491,929.5
230,21.248,932.5
231,21.007,943.8
232,20.769,954.2
233,20.532,951.5
234,20.299,951.5
235,20.069,958.8
236,19.841,956.3
237,19.616,962.3
238,19.394,964.7
239,19.174,960.3
240,18.958,952.3
241,18.745,948.6
242,18.535,940.9
243,18.328,929.8
244,18.124,921
245,17.923,907.3
246,17.725,893.8
247,17.53,887.5
248,17.339,884.3
249,17.151,866.8
250,16.965,862.3
251,16.783,842.7
252,16.604,830.6
253,16.428,819.3
254,16.255,805.3
255,16.085,793.9
256,15.918,809
257,15.753,785.1
258,15.592,765.8
259,15.433,746.4
260,15.278,709.7
261,15.125,688.2
262,14.974,652
263,14.826,631.7
264,14.681,612.6
265,14.538,581.4
266,14.398,564.2
267,14.26,546.3
268,14.124,521.5
269,13.99,513.4
270,13.858,501.4
271,13.729,480
272,13.601,468.9
273,13.475,450.3
274,13.351,440.1
275,13.229,432.2
276,13.108,413.1
277,12.989,403.4
278,12.871,393.4
279,12.755,378.9
280,12.64,371.8
281,12.527,361.1
282,12.415,355.1
283,12.304,348.9
284,12.194,339
285,12.085,334
286,11.977,329.7
287,11.871,324.4
288,11.765,321
289,11.66,318.2
290,11.556,316
291,11.454,314.4
292,11.351,313.4
293,11.25,308
294,11.149,305.9
295,11.049,302.4
296,10.95,300
297,10.852,297.7
298,10.754,293.2
299,10.657,290.9
300,10.56,288.2
301,10.464,285.3
302,10.369,281.9
303,10.274,280.7
304,10.18,278.3
305,10.086,276.1
306,9.993,276.7
307,9.9,277.2
308,9.809,278.1
309,9.717,283
310,9.626,284.2
311,9.536,285.1
312,9.446,286.1
313,9.357,287.6
314,9.268,286.6
315,9.18,286.8
316,9.093,284.4
317,9.006,282.8
318,8.919,281.4
319,8.833,281
320,8.748,277.5
321,8.663,276
322,8.579,275.1
323,8.496,272
324,8.413,272.3
325,8.331,272
326,8.249,272.4
327,8.168,271.9
328,8.087,270.2
329,8.007,270.7
330,7.928,272.5
331,7.849,271.3
332,7.77,269.2
333,7.693,269.5
334,7.616,266.7
335,7.539,264.9
336,7.463,262.7
337,7.388,258.9
338,7.313,258.5
339,7.239,257.2
340,7.165,255.5
341,7.093,254.1
342,7.02,252.4
343,6.949,249.5
344,6.878,250.1
345,6.807,249.5
346,6.737,249.7
347,6.668,249.8
348,6.599,247.3
349,6.531,247
350,6.464,246.3
351,6.397,244.4
352,6.331,241.4
353,6.265,237.5
354,6.2,234.8
355,6.136,231.6
356,6.072,227.4
357,6.009,223.8
358,5.947,219.4
359,5.885,215.6
360,5.824,212
361,5.763,210.5
362,5.703,209.2
363,5.644,209.3
364,5.585,207
365,5.527,207
366,5.47,204.7
367,5.413,204.2
368,5.357,203.5
369,5.302,199.5
370,5.247,198.3
371,5.193,195.8
372,5.14,191
373,5.087,188.5
374,5.035,186.1
375,4.984,182
376,4.933,180.2
377,4.884,174.5
378,4.834,171.7
379,4.786,170.3
380,4.738,166.8
381,4.691,166.8
382,4.644,164.7
383,4.599,163.5
384,4.554,163.4
385,4.509,161.4
386,4.466,159.5
387,4.422,158.5
388,4.38,155.7
389,4.338,153.4
390,4.297,151.1
391,4.257,146.8
392,4.217,144.4
393,4.178,140.8
394,4.14,137.2
395,4.101,133.2
396,4.064,129
397,4.027,127
398,3.991,124.2
399,3.956,122.4
400,3.921,119.7
401,3.886,118.4
402,3.852,115
403,3.819,115.5
404,3.786,111.5
405,3.753,110.9
406,3.721,108.9
407,3.69,107.3
408,3.659,105.1
409,3.628,103.4
410,3.598,99.5
411,3.568,98.5
412,3.539,97.6
413,3.51,96
414,3.481,95
415,3.453,94.9
416,3.424,94.2
417,3.397,93.6
418,3.369,92.7
419,3.342,92.8
420,3.315,92.8
421,3.288,92.6
422,3.261,91.7
423,3.235,91.4
424,3.209,90.6
425,3.183,91.1
426,3.157,90.1
427,3.132,89
428,3.106,87.7
429,3.081,87.4
430,3.056,86.6
431,3.031,86.1
432,3.006,84.8
433,2.982,85.9
434,2.958,86
435,2.933,85.8
436,2.909,85.8
437,2.885,85.9
438,2.862,85.7
439,2.838,85.9
440,2.815,86.4
441,2.792,85.8
442,2.769,85.2
443,2.746,83.5
444,2.723,83.2
445,2.701,82.4
446,2.678,80.3
447,2.656,79.4
448,2.634,79.8
449,2.613,78.6
450,2.591,79
451,2.57,78.8
452,2.549,77.5
453,2.528,76.4
454,2.508,75.9
455,2.488,75.5
456,2.468,74.9
457,2.449,74.8
458,2.43,75.9
459,2.411,75.9
460,2.392,76.1
461,2.374,75.7
462,2.356,75
463,2.339,72.8
464,2.322,72.3
465,2.305,70.3
466,2.288,70.8
467,2.272,69.1
468,2.256,68.3
469,2.241,67.3
470,2.225,65.6
471,2.21,65.6
472,2.196,63.2
473,2.181,61.4
474,2.167,61.6
475,2.153,61
476,2.14,59.9
477,2.126,58.8
478,2.113,58.8
479,2.1,56.4
480,2.087,55.1
481,2.075,56.3
482,2.062,55.2
483,2.05,54.1
484,2.038,51.9
485,2.027,50.5
486,2.015,49.2
487,2.003,48
488,1.992,47.6
489,1.981,46.5
490,1.97,46.5
491,1.959,45.9
492,1.947,46.5
493,1.936,44.7
494,1.926,44.7
495,1.915,44.1
496,1.904,43
497,1.893,41.3
498,1.882,39.7
499,1.872,40.2
500,1.861,38
501,1.85,36.8
502,1.839,36.3
503,1.829,35.1
504,1.818,34
505,1.807,34.7
506,1.796,33
507,1.786,31.3
508,1.776,31.3
509,1.765,30.6
510,1.755,30.6
511,1.744,31.3
512,1.734,30.7
513,1.723,30.1
514,1.713,30.1
515,1.703,29
516,1.693,28.4
517,1.683,27.3
518,1.672,27.3
519,1.662,27.3
520,1.653,27.3
521,1.643,24.9
522,1.633,25
523,1.623,23.9
524,1.613,23.9
525,1.604,23.9
526,1.594,22.7
527,1.584,22
528,1.575,22
529,1.566,22.6
530,1.557,22
531,1.547,22.2
532,1.538,21.6
533,1.529,21.6
534,1.52,21
535,1.512,21
536,1.503,20.5
537,1.494,19.4
538,1.486,19.3
539,1.477,19.9
540,1.469,18.8
541,1.46,18.8
542,1.452,18.1
543,1.443,18.2
544,1.435,19.3
545,1.426,19.4
546,1.418,18.8
547,1.41,19.4
548,1.402,18.8
549,1.393,18.2
550,1.385,17
551,1.377,16.5
552,1.368,17
553,1.36,17
554,1.352,17
555,1.343,17.6
556,1.335,17.2
557,1.327,17.7
558,1.319,17.2
559,1.311,17.2
560,1.302,17.2
561,1.294,16.6
562,1.286,16.6
563,1.277,16.6
564,1.269,16.6
565,1.261,16.5
566,1.252,15.9
567,1.244,16
568,1.235,15.3
569,1.227,15.3
570,1.218,14.2
571,1.21,14.2
572,1.201,13.6
573,1.192,13.6
574,1.184,14.2
575,1.176,13.1
576,1.167,13.1
577,1.159,13.1
578,1.15,11.4
579,1.142,11.4
580,1.134,11.9
581,1.126,11.4
582,1.117,11.4
583,1.109,10.8
584,1.101,11.9
585,1.093,11.4
586,1.085,11.4
587,1.078,10.8
588,1.07,11.4
589,1.062,10.2
590,1.055,10.8
591,1.048,10.8
592,1.041,10.2
593,1.034,10.8
594,1.027,9.7
595,1.021,9.7
596,1.015,9.1
597,1.008,9
598,1.002,9.7
599,0.997,9.7
600,0.991,9.1
601,0.986,9.1
602,0.981,8.5
603,0.976,9.1
604,0.971,9.1
605,0.967,8.4
606,0.963,9.1
607,0.959,8.5
608,0.956,9.1
609,0.953,8
610,0.95,8
611,0.947,8
612,0.944,7.3
613,0.942,7.4
614,0.94,6.7
615,0.938,6.7
616,0.936,6.7
617,0.935,6.8
618,0.933,7.4
619,0.932,6.1
620,0.931,6.8
621,0.93,6.1
622,0.929,6.7
623,0.928,8
624,0.928,6.8
625,0.927,6.3
626,0.927,6.3
627,0.926,6.8
628,0.926,6.8
629,0.926,6.8
630,0.925,7.4
631,0.925,6.8
632,0.924,7.4
633,0.924,6.8
634,0.924,7.4
635,0.923,6.3
636,0.922,6.3
637,0.921,6.3
638,0.921,6.3
639,0.92,5.7
640,0.918,6.3
641,0.917,5.7
642,0.915,5.7
643,0.913,5.7
644,0.912,5.7
645,0.91,5.7
646,0.907,5.1
647,0.904,4.4
648,0.901,4.4
649,0.898,4.4
650,0.895,3.9
651,0.892,4.5
652,0.888,4.4
653,0.885,4.4
654,0.881,4.5
655,0.877,3.9
656,0.873,4
657,0.869,2.7
658,0.864,3.3
659,0.86,2.7
660,0.855,3.3
661,0.851,3.3
662,0.846,2.7
663,0.841,2.7
664,0.836,2.7
665,0.831,2.7
666,0.826,2.2
667,0.821,3.3
668,0.816,2.7
669,0.81,2.2
670,0.804,2.7
671,0.798,3.3
672,0.792,2.2
673,0.786,2.7
674,0.78,2.2
675,0.774,2.7
676,0.767,3.3
677,0.761,2.7
678,0.754,2.2
679,0.748,2.2
680,0.742,2.7
681,0.736,2.2
682,0.73,2.7
683,0.725,1.6
684,0.721,1.6
685,0.717,1.6
686,0.713,1.6
687,0.711,1.6
688,0.71,1.6
689,0.71,1.6
690,0.71,1.6
691,0.709,1.6
692,0.708,1
693,0.707,1
694,0.704,0.5
695,0.704,0.5
696,0.704,2.3
697,0.704,2.8
698,0.704,2.3
699,0.704,2.3
700,0.704,1
