Time,Temperature,Mass,
1493.1252,385.34,4.83E+00,
1493.25,385.44,4.83E+00,
1493.3748,385.54,4.83E+00,
1493.499,385.64,4.83E+00,
1493.6232,385.74,4.83E+00,
1493.7474,385.84,4.83E+00,
1493.8716,385.94,4.83E+00,
1493.9964,386.04,4.83E+00,
1494.12,386.14,4.83E+00,
1494.243,386.24,4.83E+00,
1494.366,386.34,4.83E+00,
1494.4902,386.44,4.83E+00,
1494.6138,386.54,4.83E+00,
1494.7374,386.64,4.83E+00,
1494.861,386.74,4.83E+00,
1494.9846,386.84,4.83E+00,
1495.1076,386.94,4.83E+00,
1495.23,387.04,4.83E+00,
1495.353,387.14,4.83E+00,
1495.4766,387.24,4.83E+00,
1495.6002,387.34,4.83E+00,
1495.7232,387.44,4.83E+00,
1495.8462,387.54,4.83E+00,
1495.9686,387.64,4.83E+00,
1496.091,387.74,4.83E+00,
1496.2134,387.84,4.83E+00,
1496.3352,387.94,4.83E+00,
1496.457,388.04,4.83E+00,
1496.5794,388.14,4.83E+00,
1496.7024,388.24,4.83E+00,
1496.8254,388.34,4.83E+00,
1496.9472,388.44,4.83E+00,
1497.069,388.54,4.83E+00,
1497.1908,388.64,4.83E+00,
1497.3132,388.74,4.83E+00,
1497.4344,388.84,4.83E+00,
1497.5562,388.94,4.83E+00,
1497.678,389.04,4.83E+00,
1497.7998,389.14,4.83E+00,
1497.9216,389.24,4.83E+00,
1498.0428,389.34,4.83E+00,
1498.1634,389.44,4.83E+00,
1498.284,389.54,4.83E+00,
1498.4058,389.64,4.83E+00,
1498.5276,389.74,4.83E+00,
1498.6488,389.84,4.83E+00,
1498.7706,389.94,4.83E+00,
1498.8924,390.04,4.83E+00,
1499.0142,390.14,4.83E+00,
1499.1354,390.24,4.83E+00,
1499.256,390.34,4.83E+00,
1499.3772,390.44,4.83E+00,
1499.4996,390.54,4.83E+00,
1499.6214,390.64,4.83E+00,
1499.7432,390.74,4.83E+00,
1499.8638,390.84,4.83E+00,
1499.9856,390.94,4.83E+00,
1500.1068,391.04,4.83E+00,
1500.2274,391.14,4.83E+00,
1500.348,391.24,4.83E+00,
1500.4692,391.34,4.83E+00,
1500.5904,391.44,4.83E+00,
1500.711,391.54,4.83E+00,
1500.8322,391.64,4.83E+00,
1500.9534,391.74,4.83E+00,
1501.074,391.84,4.83E+00,
1501.1946,391.94,4.83E+00,
1501.3152,392.04,4.83E+00,
1501.4358,392.14,4.83E+00,
1501.5558,392.24,4.83E+00,
1501.6758,392.34,4.83E+00,
1501.7958,392.44,4.83E+00,
1501.9164,392.54,4.83E+00,
1502.0358,392.64,4.83E+00,
1502.1552,392.74,4.82E+00,
1502.2752,392.84,4.83E+00,
1502.3952,392.94,4.83E+00,
1502.5152,393.04,4.83E+00,
1502.634,393.14,4.83E+00,
1502.7534,393.24,4.83E+00,
1502.8734,393.34,4.83E+00,
1502.9928,393.44,4.83E+00,
1503.1122,393.54,4.83E+00,
1503.2316,393.64,4.83E+00,
1503.351,393.74,4.82E+00,
1503.4698,393.84,4.83E+00,
1503.588,393.94,4.83E+00,
1503.7068,394.04,4.83E+00,
1503.8256,394.14,4.83E+00,
1503.9444,394.24,4.83E+00,
1504.0632,394.34,4.83E+00,
1504.1826,394.44,4.83E+00,
1504.3014,394.54,4.83E+00,
1504.4196,394.64,4.82E+00,
1504.5372,394.74,4.82E+00,
1504.6554,394.84,4.82E+00,
1504.7736,394.94,4.83E+00,
1504.8918,395.04,4.83E+00,
1505.0094,395.14,4.83E+00,
1505.1276,395.24,4.83E+00,
1505.2458,395.34,4.83E+00,
1505.3646,395.44,4.83E+00,
1505.4822,395.54,4.83E+00,
1505.5998,395.64,4.83E+00,
1505.7168,395.74,4.82E+00,
1505.8344,395.84,4.82E+00,
1505.9526,395.94,4.82E+00,
1506.0708,396.04,4.82E+00,
1506.1884,396.14,4.82E+00,
1506.3054,396.24,4.82E+00,
1506.4236,396.34,4.82E+00,
1506.5412,396.44,4.83E+00,
1506.6582,396.54,4.83E+00,
1506.7752,396.64,4.83E+00,
1506.8922,396.74,4.83E+00,
1507.0098,396.84,4.83E+00,
1507.1268,396.94,4.83E+00,
1507.2444,397.04,4.83E+00,
1507.3614,397.14,4.82E+00,
1507.479,397.24,4.82E+00,
1507.596,397.34,4.82E+00,
1507.713,397.44,4.82E+00,
1507.83,397.54,4.82E+00,
1507.947,397.64,4.82E+00,
1508.0634,397.74,4.82E+00,
1508.1804,397.84,4.82E+00,
1508.2968,397.94,4.82E+00,
1508.4138,398.04,4.82E+00,
1508.5296,398.14,4.82E+00,
1508.6454,398.24,4.82E+00,
1508.7618,398.34,4.82E+00,
1508.8788,398.44,4.82E+00,
1508.9952,398.54,4.82E+00,
1509.111,398.64,4.82E+00,
1509.2268,398.74,4.82E+00,
1509.3432,398.84,4.82E+00,
1509.459,398.94,4.82E+00,
1509.5748,399.04,4.82E+00,
1509.6906,399.14,4.82E+00,
1509.8076,399.24,4.82E+00,
1509.9234,399.34,4.82E+00,
1510.0392,399.44,4.82E+00,
1510.155,399.54,4.82E+00,
1510.2708,399.64,4.82E+00,
1510.3866,399.74,4.82E+00,
1510.5018,399.84,4.82E+00,
1510.617,399.94,4.82E+00,
1510.7322,400.04,4.82E+00,
1510.848,400.14,4.82E+00,
1510.9638,400.24,4.82E+00,
1511.079,400.34,4.82E+00,
1511.1948,400.44,4.82E+00,
1511.3106,400.54,4.82E+00,
1511.4252,400.64,4.82E+00,
1511.5398,400.74,4.82E+00,
1511.655,400.84,4.82E+00,
1511.7702,400.94,4.82E+00,
1511.886,401.04,4.82E+00,
1512.0012,401.14,4.82E+00,
1512.1164,401.24,4.82E+00,
1512.2316,401.34,4.82E+00,
1512.3462,401.44,4.82E+00,
1512.4602,401.54,4.82E+00,
1512.5742,401.64,4.82E+00,
1512.6882,401.74,4.82E+00,
1512.8028,401.84,4.82E+00,
1512.9174,401.94,4.82E+00,
1513.0314,402.04,4.82E+00,
1513.1454,402.14,4.82E+00,
1513.2594,402.24,4.82E+00,
1513.3734,402.34,4.82E+00,
1513.4874,402.44,4.82E+00,
1513.6014,402.54,4.82E+00,
1513.7154,402.64,4.82E+00,
1513.8288,402.74,4.82E+00,
1513.9428,402.84,4.82E+00,
1514.0568,402.94,4.82E+00,
1514.1708,403.04,4.82E+00,
1514.2842,403.14,4.82E+00,
1514.3982,403.24,4.82E+00,
1514.5128,403.34,4.82E+00,
1514.6262,403.44,4.82E+00,
1514.7402,403.54,4.82E+00,
1514.8542,403.64,4.82E+00,
1514.9676,403.74,4.82E+00,
1515.081,403.84,4.82E+00,
1515.195,403.94,4.82E+00,
1515.3084,404.04,4.82E+00,
1515.4218,404.14,4.82E+00,
1515.5352,404.24,4.82E+00,
1515.6498,404.34,4.82E+00,
1515.7638,404.44,4.82E+00,
1515.8772,404.54,4.82E+00,
1515.9906,404.64,4.82E+00,
1516.104,404.74,4.82E+00,
1516.2162,404.84,4.82E+00,
1516.329,404.94,4.82E+00,
1516.4418,405.04,4.82E+00,
1516.554,405.14,4.82E+00,
1516.6662,405.24,4.82E+00,
1516.779,405.34,4.82E+00,
1516.8918,405.44,4.82E+00,
1517.004,405.54,4.82E+00,
1517.1156,405.64,4.82E+00,
1517.2272,405.74,4.82E+00,
1517.3394,405.84,4.82E+00,
1517.451,405.94,4.82E+00,
1517.5632,406.04,4.82E+00,
1517.6754,406.14,4.82E+00,
1517.787,406.24,4.82E+00,
1517.8992,406.34,4.82E+00,
1518.0114,406.44,4.82E+00,
1518.123,406.54,4.82E+00,
1518.234,406.64,4.82E+00,
1518.345,406.74,4.82E+00,
1518.4566,406.84,4.82E+00,
1518.5676,406.94,4.82E+00,
1518.6792,407.04,4.82E+00,
1518.7914,407.14,4.82E+00,
1518.9036,407.24,4.82E+00,
1519.0152,407.34,4.82E+00,
1519.1268,407.44,4.82E+00,
1519.2384,407.54,4.82E+00,
1519.35,407.64,4.82E+00,
1519.461,407.74,4.82E+00,
1519.572,407.84,4.82E+00,
1519.6824,407.94,4.82E+00,
1519.794,408.04,4.82E+00,
1519.9056,408.14,4.82E+00,
1520.016,408.24,4.82E+00,
1520.1258,408.34,4.82E+00,
1520.2368,408.44,4.82E+00,
1520.3472,408.54,4.82E+00,
1520.4576,408.64,4.82E+00,
1520.5686,408.74,4.82E+00,
1520.679,408.84,4.82E+00,
1520.7894,408.94,4.82E+00,
1520.9004,409.04,4.82E+00,
1521.0108,409.14,4.82E+00,
1521.1212,409.24,4.82E+00,
1521.2316,409.34,4.82E+00,
1521.3414,409.44,4.82E+00,
1521.4518,409.54,4.82E+00,
1521.5622,409.64,4.82E+00,
1521.6726,409.74,4.82E+00,
1521.783,409.84,4.82E+00,
1521.8934,409.94,4.82E+00,
1522.0038,410.04,4.82E+00,
1522.1142,410.14,4.82E+00,
1522.2246,410.24,4.82E+00,
1522.3344,410.34,4.82E+00,
1522.4442,410.44,4.82E+00,
1522.554,410.54,4.82E+00,
1522.6644,410.64,4.82E+00,
1522.7748,410.74,4.82E+00,
1522.8852,410.84,4.82E+00,
1522.995,410.94,4.82E+00,
1523.1042,411.04,4.82E+00,
1523.214,411.14,4.82E+00,
1523.3238,411.24,4.82E+00,
1523.4342,411.34,4.82E+00,
1523.544,411.44,4.82E+00,
1523.6532,411.54,4.82E+00,
1523.763,411.64,4.82E+00,
1523.8722,411.74,4.82E+00,
1523.9808,411.84,4.82E+00,
1524.0894,411.94,4.82E+00,
1524.198,412.04,4.82E+00,
1524.3072,412.14,4.82E+00,
1524.4164,412.24,4.82E+00,
1524.525,412.34,4.82E+00,
1524.6342,412.44,4.82E+00,
1524.7428,412.54,4.82E+00,
1524.8514,412.64,4.82E+00,
1524.96,412.74,4.82E+00,
1525.0692,412.84,4.82E+00,
1525.1778,412.94,4.82E+00,
1525.2864,413.04,4.82E+00,
1525.3944,413.14,4.82E+00,
1525.503,413.24,4.82E+00,
1525.6122,413.34,4.82E+00,
1525.7202,413.44,4.82E+00,
1525.8282,413.54,4.82E+00,
1525.9362,413.64,4.82E+00,
1526.0436,413.74,4.82E+00,
1526.1522,413.84,4.82E+00,
1526.2602,413.94,4.82E+00,
1526.3688,414.04,4.82E+00,
1526.4774,414.14,4.82E+00,
1526.586,414.24,4.82E+00,
1526.694,414.34,4.82E+00,
1526.802,414.44,4.82E+00,
1526.9094,414.54,4.82E+00,
1527.0174,414.64,4.82E+00,
1527.1254,414.74,4.81E+00,
1527.2334,414.84,4.81E+00,
1527.3414,414.94,4.82E+00,
1527.45,415.04,4.82E+00,
1527.558,415.14,4.82E+00,
1527.6654,415.24,4.82E+00,
1527.7734,415.34,4.82E+00,
1527.8814,415.44,4.82E+00,
1527.99,415.54,4.82E+00,
1528.098,415.64,4.82E+00,
1528.2048,415.74,4.82E+00,
1528.3122,415.84,4.82E+00,
1528.4202,415.94,4.82E+00,
1528.5282,416.04,4.82E+00,
1528.6362,416.14,4.82E+00,
1528.7436,416.24,4.82E+00,
1528.851,416.34,4.82E+00,
1528.9584,416.44,4.82E+00,
1529.0658,416.54,4.82E+00,
1529.1732,416.64,4.82E+00,
1529.2806,416.74,4.82E+00,
1529.388,416.84,4.81E+00,
1529.496,416.94,4.81E+00,
1529.6034,417.04,4.81E+00,
1529.7108,417.14,4.81E+00,
1529.8176,417.24,4.81E+00,
1529.9244,417.34,4.81E+00,
1530.0312,417.44,4.81E+00,
1530.1374,417.54,4.81E+00,
1530.2442,417.64,4.81E+00,
1530.351,417.74,4.81E+00,
1530.4578,417.84,4.81E+00,
1530.5646,417.94,4.81E+00,
1530.6714,418.04,4.81E+00,
1530.7776,418.14,4.81E+00,
1530.8844,418.24,4.81E+00,
1530.9918,418.34,4.81E+00,
1531.098,418.44,4.81E+00,
1531.2042,418.54,4.81E+00,
1531.311,418.64,4.81E+00,
1531.4172,418.74,4.81E+00,
1531.5234,418.84,4.81E+00,
1531.6296,418.94,4.81E+00,
1531.7358,419.04,4.81E+00,
1531.842,419.14,4.81E+00,
1531.9482,419.24,4.81E+00,
1532.0538,419.34,4.81E+00,
1532.1588,419.44,4.81E+00,
1532.2644,419.54,4.81E+00,
1532.37,419.64,4.81E+00,
1532.4762,419.74,4.81E+00,
1532.5824,419.84,4.81E+00,
1532.688,419.94,4.81E+00,
1532.7942,420.04,4.81E+00,
1532.8998,420.14,4.81E+00,
1533.0054,420.24,4.81E+00,
1533.111,420.34,4.81E+00,
1533.2166,420.44,4.81E+00,
1533.3228,420.54,4.81E+00,
1533.4284,420.64,4.81E+00,
1533.5346,420.74,4.81E+00,
1533.6396,420.84,4.81E+00,
1533.7452,420.94,4.81E+00,
1533.8514,421.04,4.81E+00,
1533.957,421.14,4.81E+00,
1534.0626,421.24,4.81E+00,
1534.1682,421.34,4.81E+00,
1534.2732,421.44,4.81E+00,
1534.3782,421.54,4.81E+00,
1534.4832,421.64,4.81E+00,
1534.5888,421.74,4.81E+00,
1534.6944,421.84,4.81E+00,
1534.8,421.94,4.81E+00,
1534.9056,422.04,4.81E+00,
1535.0106,422.14,4.81E+00,
1535.1162,422.24,4.81E+00,
1535.2218,422.34,4.81E+00,
1535.3268,422.44,4.81E+00,
1535.4324,422.54,4.81E+00,
1535.5374,422.64,4.81E+00,
1535.6424,422.74,4.81E+00,
1535.7474,422.84,4.81E+00,
1535.8524,422.94,4.81E+00,
1535.9574,423.04,4.81E+00,
1536.0624,423.14,4.81E+00,
1536.1668,423.24,4.81E+00,
1536.2712,423.34,4.81E+00,
1536.375,423.44,4.81E+00,
1536.4794,423.54,4.81E+00,
1536.5838,423.64,4.81E+00,
1536.6882,423.74,4.81E+00,
1536.7932,423.84,4.81E+00,
1536.8982,423.94,4.81E+00,
1537.0032,424.04,4.81E+00,
1537.1076,424.14,4.81E+00,
1537.212,424.24,4.81E+00,
1537.3164,424.34,4.81E+00,
1537.4208,424.44,4.81E+00,
1537.5252,424.54,4.81E+00,
1537.6296,424.64,4.81E+00,
1537.734,424.74,4.80E+00,
1537.8378,424.84,4.80E+00,
1537.9428,424.94,4.81E+00,
1538.0472,425.04,4.81E+00,
1538.151,425.14,4.81E+00,
1538.2548,425.24,4.81E+00,
1538.3586,425.34,4.81E+00,
1538.463,425.44,4.81E+00,
1538.5674,425.54,4.81E+00,
1538.6706,425.64,4.81E+00,
1538.775,425.74,4.80E+00,
1538.8794,425.84,4.80E+00,
1538.9838,425.94,4.80E+00,
1539.0876,426.04,4.80E+00,
1539.1914,426.14,4.80E+00,
1539.2958,426.24,4.80E+00,
1539.399,426.34,4.80E+00,
1539.5022,426.44,4.80E+00,
1539.606,426.54,4.80E+00,
1539.7098,426.64,4.80E+00,
1539.8136,426.74,4.80E+00,
1539.9168,426.84,4.80E+00,
1540.0206,426.94,4.80E+00,
1540.1244,427.04,4.80E+00,
1540.2282,427.14,4.80E+00,
1540.3314,427.24,4.80E+00,
1540.4346,427.34,4.80E+00,
1540.5378,427.44,4.80E+00,
1540.641,427.54,4.80E+00,
1540.7448,427.64,4.80E+00,
1540.8486,427.74,4.80E+00,
1540.9524,427.84,4.80E+00,
1541.055,427.94,4.80E+00,
1541.1582,428.04,4.80E+00,
1541.2614,428.14,4.80E+00,
1541.3652,428.24,4.80E+00,
1541.4678,428.34,4.80E+00,
1541.571,428.44,4.80E+00,
1541.6742,428.54,4.80E+00,
1541.7768,428.64,4.80E+00,
1541.8788,428.74,4.80E+00,
1541.982,428.84,4.80E+00,
1542.0852,428.94,4.80E+00,
1542.1878,429.04,4.80E+00,
1542.2904,429.14,4.80E+00,
1542.393,429.24,4.80E+00,
1542.4956,429.34,4.80E+00,
1542.5988,429.44,4.80E+00,
1542.7014,429.54,4.80E+00,
1542.804,429.64,4.80E+00,
1542.9066,429.74,4.80E+00,
1543.0092,429.84,4.80E+00,
1543.1124,429.94,4.80E+00,
1543.215,430.04,4.80E+00,
1543.317,430.14,4.80E+00,
1543.419,430.24,4.80E+00,
1543.5216,430.34,4.80E+00,
1543.6248,430.44,4.80E+00,
1543.7274,430.54,4.80E+00,
1543.83,430.64,4.80E+00,
1543.9326,430.74,4.80E+00,
1544.0346,430.84,4.80E+00,
1544.1372,430.94,4.80E+00,
1544.2398,431.04,4.80E+00,
1544.3418,431.14,4.80E+00,
1544.4444,431.24,4.80E+00,
1544.5476,431.34,4.80E+00,
1544.6502,431.44,4.80E+00,
1544.7528,431.54,4.80E+00,
1544.8548,431.64,4.80E+00,
1544.9568,431.74,4.80E+00,
1545.0588,431.84,4.80E+00,
1545.1608,431.94,4.79E+00,
1545.2628,432.04,4.80E+00,
1545.3648,432.14,4.80E+00,
1545.4674,432.24,4.80E+00,
1545.5694,432.34,4.80E+00,
1545.6708,432.44,4.80E+00,
1545.7722,432.54,4.79E+00,
1545.8742,432.64,4.79E+00,
1545.9762,432.74,4.79E+00,
1546.0776,432.84,4.79E+00,
1546.179,432.94,4.79E+00,
1546.2804,433.04,4.79E+00,
1546.3818,433.14,4.79E+00,
1546.4838,433.24,4.79E+00,
1546.5852,433.34,4.79E+00,
1546.6872,433.44,4.79E+00,
1546.7886,433.54,4.79E+00,
1546.89,433.64,4.79E+00,
1546.992,433.74,4.79E+00,
1547.0934,433.84,4.79E+00,
1547.1948,433.94,4.79E+00,
1547.2956,434.04,4.79E+00,
1547.397,434.14,4.79E+00,
1547.4984,434.24,4.79E+00,
1547.6004,434.34,4.79E+00,
1547.7018,434.44,4.79E+00,
1547.8038,434.54,4.79E+00,
1547.9052,434.64,4.79E+00,
1548.0066,434.74,4.79E+00,
1548.1074,434.84,4.79E+00,
1548.2094,434.94,4.79E+00,
1548.3108,435.04,4.79E+00,
1548.4122,435.14,4.79E+00,
1548.513,435.24,4.79E+00,
1548.6138,435.34,4.79E+00,
1548.7152,435.44,4.79E+00,
1548.8166,435.54,4.79E+00,
1548.9174,435.64,4.79E+00,
1549.0182,435.74,4.79E+00,
1549.1184,435.84,4.79E+00,
1549.2198,435.94,4.79E+00,
1549.3206,436.04,4.79E+00,
1549.4214,436.14,4.79E+00,
1549.5228,436.24,4.79E+00,
1549.6236,436.34,4.79E+00,
1549.7238,436.44,4.79E+00,
1549.8246,436.54,4.79E+00,
1549.9254,436.64,4.79E+00,
1550.0262,436.74,4.79E+00,
1550.127,436.84,4.79E+00,
1550.2284,436.94,4.79E+00,
1550.3286,437.04,4.79E+00,
1550.4294,437.14,4.79E+00,
1550.5296,437.24,4.79E+00,
1550.6304,437.34,4.79E+00,
1550.7312,437.44,4.79E+00,
1550.8314,437.54,4.79E+00,
1550.9322,437.64,4.79E+00,
1551.033,437.74,4.79E+00,
1551.1338,437.84,4.79E+00,
1551.2346,437.94,4.79E+00,
1551.3354,438.04,4.79E+00,
1551.4356,438.14,4.78E+00,
1551.5364,438.24,4.78E+00,
1551.6366,438.34,4.78E+00,
1551.7374,438.44,4.78E+00,
1551.8376,438.54,4.78E+00,
1551.9384,438.64,4.78E+00,
1552.0386,438.74,4.78E+00,
1552.1394,438.84,4.78E+00,
1552.239,438.94,4.78E+00,
1552.3392,439.04,4.78E+00,
1552.44,439.14,4.78E+00,
1552.5408,439.24,4.78E+00,
1552.6416,439.34,4.78E+00,
1552.7412,439.44,4.78E+00,
1552.8414,439.54,4.78E+00,
1552.9416,439.64,4.78E+00,
1553.0418,439.74,4.78E+00,
1553.142,439.84,4.78E+00,
1553.2416,439.94,4.78E+00,
1553.3418,440.04,4.78E+00,
1553.442,440.14,4.78E+00,
1553.5416,440.24,4.78E+00,
1553.6412,440.34,4.78E+00,
1553.7408,440.44,4.78E+00,
1553.841,440.54,4.78E+00,
1553.9406,440.64,4.78E+00,
1554.0408,440.74,4.78E+00,
1554.1404,440.84,4.78E+00,
1554.24,440.94,4.78E+00,
1554.3396,441.04,4.78E+00,
1554.4392,441.14,4.78E+00,
1554.5388,441.24,4.78E+00,
1554.6384,441.34,4.78E+00,
1554.738,441.44,4.78E+00,
1554.8382,441.54,4.78E+00,
1554.9378,441.64,4.78E+00,
1555.0374,441.74,4.78E+00,
1555.137,441.84,4.78E+00,
1555.236,441.94,4.78E+00,
1555.3356,442.04,4.77E+00,
1555.4352,442.14,4.77E+00,
1555.5348,442.24,4.78E+00,
1555.6338,442.34,4.78E+00,
1555.7334,442.44,4.78E+00,
1555.833,442.54,4.78E+00,
1555.932,442.64,4.77E+00,
1556.031,442.74,4.77E+00,
1556.13,442.84,4.77E+00,
1556.229,442.94,4.77E+00,
1556.328,443.04,4.77E+00,
1556.4276,443.14,4.77E+00,
1556.5266,443.24,4.77E+00,
1556.625,443.34,4.77E+00,
1556.724,443.44,4.77E+00,
1556.8236,443.54,4.77E+00,
1556.9232,443.64,4.77E+00,
1557.0222,443.74,4.77E+00,
1557.1212,443.84,4.77E+00,
1557.2202,443.94,4.77E+00,
1557.3192,444.04,4.77E+00,
1557.4182,444.14,4.77E+00,
1557.5172,444.24,4.77E+00,
1557.6162,444.34,4.77E+00,
1557.7146,444.44,4.77E+00,
1557.8136,444.54,4.77E+00,
1557.912,444.64,4.77E+00,
1558.0104,444.74,4.77E+00,
1558.1088,444.84,4.77E+00,
1558.2072,444.94,4.77E+00,
1558.3062,445.04,4.77E+00,
1558.4052,445.14,4.77E+00,
1558.5036,445.24,4.77E+00,
1558.6026,445.34,4.76E+00,
1558.701,445.44,4.77E+00,
1558.8,445.54,4.76E+00,
1558.899,445.64,4.76E+00,
1558.9974,445.74,4.76E+00,
1559.0958,445.84,4.76E+00,
1559.1948,445.94,4.76E+00,
1559.2932,446.04,4.76E+00,
1559.3916,446.14,4.76E+00,
1559.49,446.24,4.76E+00,
1559.5884,446.34,4.76E+00,
1559.6868,446.44,4.76E+00,
1559.7852,446.54,4.76E+00,
1559.8836,446.64,4.76E+00,
1559.982,446.74,4.76E+00,
1560.0798,446.84,4.76E+00,
1560.1776,446.94,4.76E+00,
1560.2754,447.04,4.76E+00,
1560.3732,447.14,4.76E+00,
1560.4716,447.24,4.76E+00,
1560.57,447.34,4.76E+00,
1560.669,447.44,4.76E+00,
1560.7674,447.54,4.76E+00,
1560.8658,447.64,4.76E+00,
1560.963,447.74,4.76E+00,
1561.0608,447.84,4.76E+00,
1561.1586,447.94,4.76E+00,
1561.257,448.04,4.76E+00,
1561.3548,448.14,4.76E+00,
1561.4532,448.24,4.76E+00,
1561.5516,448.34,4.75E+00,
1561.65,448.44,4.75E+00,
1561.7478,448.54,4.75E+00,
1561.845,448.64,4.75E+00,
1561.9428,448.74,4.75E+00,
1562.04,448.84,4.75E+00,
1562.1372,448.94,4.75E+00,
1562.2344,449.04,4.75E+00,
1562.3322,449.14,4.75E+00,
1562.43,449.24,4.75E+00,
1562.5278,449.34,4.75E+00,
1562.6256,449.44,4.75E+00,
1562.7234,449.54,4.75E+00,
1562.8218,449.64,4.75E+00,
1562.9202,449.74,4.75E+00,
1563.0186,449.84,4.75E+00,
1563.1158,449.94,4.75E+00,
1563.2136,450.04,4.75E+00,
1563.3102,450.14,4.75E+00,
1563.408,450.24,4.75E+00,
1563.5052,450.34,4.75E+00,
1563.603,450.44,4.75E+00,
1563.7008,450.54,4.74E+00,
1563.798,450.64,4.74E+00,
1563.8952,450.74,4.74E+00,
1563.9924,450.84,4.74E+00,
1564.089,450.94,4.74E+00,
1564.1856,451.04,4.74E+00,
1564.2828,451.14,4.74E+00,
1564.38,451.24,4.74E+00,
1564.4778,451.34,4.74E+00,
1564.575,451.44,4.74E+00,
1564.6722,451.54,4.74E+00,
1564.7694,451.64,4.74E+00,
1564.8666,451.74,4.74E+00,
1564.9638,451.84,4.74E+00,
1565.061,451.94,4.74E+00,
1565.1582,452.04,4.74E+00,
1565.2548,452.14,4.74E+00,
1565.352,452.24,4.74E+00,
1565.4486,452.34,4.74E+00,
1565.5452,452.44,4.74E+00,
1565.6418,452.54,4.74E+00,
1565.7384,452.64,4.74E+00,
1565.835,452.74,4.74E+00,
1565.9322,452.84,4.73488,
1566.0288,452.94,4.73496,
1566.1254,453.04,4.73493,
1566.222,453.14,4.73436,
1566.3186,453.24,4.73398,
1566.4152,453.34,4.73413,
1566.5124,453.44,4.73392,
1566.609,453.54,4.73286,
1566.7056,453.64,4.73198,
1566.8022,453.74,4.73201,
1566.8994,453.84,4.732,
1566.996,453.94,4.73105,
1567.0926,454.04,4.73004,
1567.1892,454.14,4.72997,
1567.2852,454.24,4.73006,
1567.3818,454.34,4.72925,
1567.4778,454.44,4.72816,
1567.5744,454.54,4.72786,
1567.6704,454.64,4.72802,
1567.7664,454.74,4.72772,
1567.8624,454.84,4.72713,
1567.9578,454.94,4.72702,
1568.0538,455.04,4.72714,
1568.1498,455.14,4.72657,
1568.2458,455.24,4.72543,
1568.3424,455.34,4.72491,
1568.4384,455.44,4.72508,
1568.5338,455.54,4.72475,
1568.6298,455.64,4.72364,
1568.7252,455.74,4.72292,
1568.8212,455.84,4.72304,
1568.9166,455.94,4.7229,
1569.0126,456.04,4.72187,
1569.1086,456.14,4.72096,
1569.2046,456.24,4.72091,
1569.3006,456.34,4.721,
1569.396,456.44,4.72053,
1569.4914,456.54,4.72002,
1569.5868,456.64,4.72007,
1569.6822,456.74,4.72008,
1569.7782,456.84,4.71924,
1569.8742,456.94,4.71817,
1569.9696,457.04,4.71794,
1570.0656,457.14,4.7181,
1570.161,457.24,4.71747,
1570.257,457.34,4.71634,
1570.3524,457.44,4.7159,
1570.4484,457.54,4.71608,
1570.5438,457.64,4.71567,
1570.6392,457.74,4.71456,
1570.7346,457.84,4.71387,
1570.83,457.94,4.71396,
1570.9254,458.04,4.71393,
1571.0208,458.14,4.71337,
1571.1162,458.24,4.71298,
1571.2116,458.34,4.71312,
1571.307,458.44,4.71296,
1571.4018,458.54,4.71195,
1571.4972,458.64,4.71101,
1571.5926,458.74,4.71098,
1571.6874,458.84,4.71105,
1571.7822,458.94,4.71024,
1571.877,459.04,4.70916,
1571.9724,459.14,4.70886,
1572.0672,459.24,4.70902,
1572.1626,459.34,4.70874,
1572.258,459.44,4.70815,
1572.3534,459.54,4.70801,
1572.4482,459.64,4.70815,
1572.543,459.74,4.70764,
1572.6384,459.84,4.70652,
1572.7338,459.94,4.70591,
1572.8286,460.04,4.70607,
1572.9234,460.14,4.70585,
1573.0182,460.24,4.70477,
1573.1136,460.34,4.70394,
1573.209,460.44,4.70401,
1573.3038,460.54,4.70398,
1573.3986,460.64,4.70304,
1573.4934,460.74,4.70204,
1573.5888,460.84,4.70188,
1573.6836,460.94,4.70202,
1573.7784,461.04,4.70164,
1573.8738,461.14,4.70108,
1573.9686,461.24,4.70104,
1574.0634,461.34,4.70113,
1574.1576,461.44,4.70048,
1574.2524,461.54,4.69937,
1574.3472,461.64,4.69891,
1574.442,461.74,4.69909,
1574.5368,461.84,4.69873,
1574.6316,461.94,4.69762,
1574.7258,462.04,4.69691,
1574.8206,462.14,4.69704,
1574.9148,462.24,4.69691,
1575.009,462.34,4.69591,
1575.1038,462.44,4.69498,
1575.198,462.54,4.69492,
1575.2922,462.64,4.69502,
1575.3864,462.74,4.6945,
1575.48,462.84,4.694,
1575.5742,462.94,4.6944,
1575.6684,463.04,4.695,
1575.7626,463.14,4.69453,
1575.8568,463.24,4.69337,
1575.951,463.34,4.69289,
1576.0452,463.44,4.69308,
1576.1394,463.54,4.69271,
1576.2336,463.64,4.6916,
1576.3272,463.74,4.69091,
1576.4214,463.84,4.69104,
1576.5156,463.94,4.69091,
1576.6098,464.04,4.68991,
1576.7034,464.14,4.68898,
1576.7982,464.24,4.6889,
1576.8924,464.34,4.68901,
1576.986,464.44,4.68859,
1577.0796,464.54,4.68806,
1577.1732,464.64,4.68804,
1577.2668,464.74,4.68813,
1577.3604,464.84,4.68745,
1577.454,464.94,4.68635,
1577.5476,465.04,4.68591,
1577.6418,465.14,4.68608,
1577.736,465.24,4.68574,
