Time,Temperature,Mass,
1945.368,385.616,4.90E+00,
1945.881,385.716,4.90E+00,
1946.3928,385.816,4.90E+00,
1946.9082,385.916,4.90E+00,
1947.4224,386.016,4.90E+00,
1947.9342,386.116,4.90E+00,
1948.449,386.216,4.90E+00,
1948.9644,386.316,4.90E+00,
1949.478,386.416,4.90E+00,
1949.9934,386.516,4.90E+00,
1950.5094,386.616,4.90E+00,
1951.0242,386.716,4.90E+00,
1951.5378,386.816,4.90E+00,
1952.0496,386.916,4.90E+00,
1952.5638,387.016,4.90E+00,
1953.0804,387.116,4.90E+00,
1953.5934,387.216,4.90E+00,
1954.1082,387.316,4.90E+00,
1954.6218,387.416,4.90E+00,
1955.1354,387.516,4.90E+00,
1955.6502,387.616,4.90E+00,
1956.1644,387.716,4.90E+00,
1956.6786,387.816,4.90E+00,
1957.1946,387.916,4.90E+00,
1957.7106,388.016,4.90E+00,
1958.2272,388.116,4.90E+00,
1958.7438,388.216,4.90E+00,
1959.258,388.316,4.90E+00,
1959.771,388.416,4.90E+00,
1960.287,388.516,4.90E+00,
1960.7988,388.616,4.90E+00,
1961.3106,388.716,4.90E+00,
1961.8242,388.816,4.90E+00,
1962.3366,388.916,4.90E+00,
1962.8466,389.016,4.90E+00,
1963.3608,389.116,4.90E+00,
1963.8744,389.216,4.90E+00,
1964.388,389.316,4.90E+00,
1964.8998,389.416,4.90E+00,
1965.411,389.516,4.90E+00,
1965.921,389.616,4.90E+00,
1966.4304,389.716,4.90E+00,
1966.9404,389.816,4.90E+00,
1967.4534,389.916,4.90E+00,
1967.964,390.016,4.90E+00,
1968.474,390.116,4.90E+00,
1968.9834,390.216,4.90E+00,
1969.4922,390.316,4.90E+00,
1970.0052,390.416,4.90E+00,
1970.5176,390.516,4.90E+00,
1971.027,390.616,4.90E+00,
1971.5358,390.716,4.90E+00,
1972.0464,390.816,4.90E+00,
1972.5576,390.916,4.90E+00,
1973.0682,391.016,4.90E+00,
1973.5794,391.116,4.90E+00,
1974.0894,391.216,4.90E+00,
1974.6006,391.316,4.90E+00,
1975.1106,391.416,4.90E+00,
1975.6206,391.516,4.90E+00,
1976.1288,391.616,4.90E+00,
1976.6358,391.716,4.90E+00,
1977.1458,391.816,4.90E+00,
1977.6546,391.916,4.90E+00,
1978.1634,392.016,4.90E+00,
1978.6746,392.116,4.90E+00,
1979.1876,392.216,4.90E+00,
1979.697,392.316,4.90E+00,
1980.204,392.416,4.90E+00,
1980.714,392.516,4.90E+00,
1981.2228,392.616,4.90E+00,
1981.7316,392.716,4.90E+00,
1982.2386,392.816,4.90E+00,
1982.7462,392.916,4.90E+00,
1983.255,393.016,4.90E+00,
1983.762,393.116,4.90E+00,
1984.2702,393.216,4.90E+00,
1984.7742,393.316,4.90E+00,
1985.2806,393.416,4.90E+00,
1985.787,393.516,4.90E+00,
1986.2934,393.616,4.90E+00,
1986.8022,393.716,4.90E+00,
1987.3092,393.816,4.90E+00,
1987.8162,393.916,4.90E+00,
1988.3244,394.016,4.90E+00,
1988.8332,394.116,4.90E+00,
1989.339,394.216,4.90E+00,
1989.8454,394.316,4.90E+00,
1990.3548,394.416,4.90E+00,
1990.8606,394.516,4.90E+00,
1991.3646,394.616,4.90E+00,
1991.8674,394.716,4.90E+00,
1992.3726,394.816,4.90E+00,
1992.8784,394.916,4.89E+00,
1993.3836,395.016,4.90E+00,
1993.89,395.116,4.90E+00,
1994.394,395.216,4.90E+00,
1994.8986,395.316,4.90E+00,
1995.4014,395.416,4.90E+00,
1995.903,395.516,4.90E+00,
1996.407,395.616,4.90E+00,
1996.9104,395.716,4.90E+00,
1997.4186,395.816,4.90E+00,
1997.9238,395.916,4.90E+00,
1998.4284,396.016,4.90E+00,
1998.9324,396.116,4.90E+00,
1999.4346,396.216,4.89E+00,
1999.9398,396.316,4.89E+00,
2000.4468,396.416,4.89E+00,
2000.949,396.516,4.89E+00,
2001.4524,396.616,4.89E+00,
2001.9576,396.716,4.89E+00,
2002.4616,396.816,4.89E+00,
2002.9638,396.916,4.89E+00,
2003.4678,397.016,4.89E+00,
2003.9718,397.116,4.89E+00,
2004.477,397.216,4.89E+00,
2004.9828,397.316,4.89E+00,
2005.4868,397.416,4.89E+00,
2005.9914,397.516,4.89E+00,
2006.496,397.616,4.89E+00,
2007.0024,397.716,4.89E+00,
2007.5082,397.816,4.89E+00,
2008.0128,397.916,4.89E+00,
2008.5174,398.016,4.89E+00,
2009.0208,398.116,4.89E+00,
2009.526,398.216,4.89E+00,
2010.0294,398.316,4.89E+00,
2010.534,398.416,4.89E+00,
2011.0404,398.516,4.89E+00,
2011.545,398.616,4.89E+00,
2012.0478,398.716,4.89E+00,
2012.5488,398.816,4.89E+00,
2013.0504,398.916,4.89E+00,
2013.5538,399.016,4.89E+00,
2014.0566,399.116,4.89E+00,
2014.5594,399.216,4.89E+00,
2015.064,399.316,4.89E+00,
2015.5686,399.416,4.89E+00,
2016.0726,399.516,4.89E+00,
2016.576,399.616,4.89E+00,
2017.0788,399.716,4.89E+00,
2017.581,399.816,4.89E+00,
2018.0832,399.916,4.89E+00,
2018.5848,400.016,4.89E+00,
2019.0846,400.116,4.89E+00,
2019.5862,400.216,4.89E+00,
2020.089,400.316,4.89E+00,
2020.5906,400.416,4.89E+00,
2021.0928,400.516,4.89E+00,
2021.5956,400.616,4.89E+00,
2022.096,400.716,4.89E+00,
2022.5982,400.816,4.89E+00,
2023.0974,400.916,4.89E+00,
2023.5948,401.016,4.89E+00,
2024.0946,401.116,4.89E+00,
2024.5974,401.216,4.89E+00,
2025.0978,401.316,4.89E+00,
2025.5988,401.416,4.89E+00,
2026.0992,401.516,4.89E+00,
2026.599,401.616,4.89E+00,
2027.0982,401.716,4.89E+00,
2027.5962,401.816,4.89E+00,
2028.0966,401.916,4.89E+00,
2028.5958,402.016,4.89E+00,
2029.0956,402.116,4.89E+00,
2029.5948,402.216,4.89E+00,
2030.0934,402.316,4.89E+00,
2030.595,402.416,4.89E+00,
2031.0954,402.516,4.89E+00,
2031.5964,402.616,4.89E+00,
2032.0944,402.716,4.89E+00,
2032.593,402.816,4.89E+00,
2033.094,402.916,4.89E+00,
2033.5932,403.016,4.89E+00,
2034.0912,403.116,4.89E+00,
2034.5904,403.216,4.89E+00,
2035.0896,403.316,4.89E+00,
2035.5906,403.416,4.89E+00,
2036.094,403.516,4.89E+00,
2036.595,403.616,4.89E+00,
2037.0942,403.716,4.89E+00,
2037.5952,403.816,4.89E+00,
2038.0944,403.916,4.89E+00,
2038.593,404.016,4.89E+00,
2039.0934,404.116,4.89E+00,
2039.5932,404.216,4.89E+00,
2040.0942,404.316,4.89E+00,
2040.5922,404.416,4.89E+00,
2041.0908,404.516,4.89E+00,
2041.5912,404.616,4.89E+00,
2042.091,404.716,4.89E+00,
2042.5908,404.816,4.89E+00,
2043.0924,404.916,4.89E+00,
2043.591,405.016,4.89E+00,
2044.0896,405.116,4.89E+00,
2044.5888,405.216,4.89E+00,
2045.0862,405.316,4.89E+00,
2045.5842,405.416,4.89E+00,
2046.0834,405.516,4.89E+00,
2046.5802,405.616,4.89E+00,
2047.0788,405.716,4.89E+00,
2047.5762,405.816,4.89E+00,
2048.0712,405.916,4.89E+00,
2048.5668,406.016,4.89E+00,
2049.0636,406.116,4.89E+00,
2049.5604,406.216,4.89E+00,
2050.0554,406.316,4.89E+00,
2050.5528,406.416,4.89E+00,
2051.0514,406.516,4.89E+00,
2051.5446,406.616,4.89E+00,
2052.0414,406.716,4.89E+00,
2052.5388,406.816,4.89E+00,
2053.0344,406.916,4.89E+00,
2053.53,407.016,4.89E+00,
2054.0244,407.116,4.89E+00,
2054.5194,407.216,4.89E+00,
2055.0168,407.316,4.89E+00,
2055.5118,407.416,4.89E+00,
2056.0068,407.516,4.89E+00,
2056.5018,407.616,4.89E+00,
2056.9974,407.716,4.89E+00,
2057.493,407.816,4.89E+00,
2057.9862,407.916,4.89E+00,
2058.4776,408.016,4.89E+00,
2058.9726,408.116,4.89E+00,
2059.47,408.216,4.89E+00,
2059.9656,408.316,4.89E+00,
2060.4636,408.416,4.89E+00,
2060.9592,408.516,4.89E+00,
2061.4542,408.616,4.89E+00,
2061.9492,408.716,4.89E+00,
2062.4436,408.816,4.89E+00,
2062.9404,408.916,4.89E+00,
2063.4336,409.016,4.89E+00,
2063.9298,409.116,4.89E+00,
2064.426,409.216,4.89E+00,
2064.9192,409.316,4.89E+00,
2065.4124,409.416,4.89E+00,
2065.9092,409.516,4.89E+00,
2066.403,409.616,4.89E+00,
2066.8968,409.716,4.89E+00,
2067.3888,409.816,4.89E+00,
2067.8802,409.916,4.89E+00,
2068.374,410.016,4.89E+00,
2068.866,410.116,4.89E+00,
2069.3574,410.216,4.89E+00,
2069.85,410.316,4.89E+00,
2070.3444,410.416,4.89E+00,
2070.8406,410.516,4.89E+00,
2071.3368,410.616,4.89E+00,
2071.8312,410.716,4.89E+00,
2072.3232,410.816,4.88E+00,
2072.8158,410.916,4.89E+00,
2073.309,411.016,4.89E+00,
2073.8028,411.116,4.89E+00,
2074.2954,411.216,4.89E+00,
2074.788,411.316,4.89E+00,
2075.2806,411.416,4.89E+00,
2075.7714,411.516,4.89E+00,
2076.2646,411.616,4.89E+00,
2076.759,411.716,4.89E+00,
2077.2516,411.816,4.89E+00,
2077.7448,411.916,4.89E+00,
2078.2374,412.016,4.89E+00,
2078.7312,412.116,4.89E+00,
2079.2268,412.216,4.89E+00,
2079.7212,412.316,4.89E+00,
2080.2168,412.416,4.88E+00,
2080.7064,412.516,4.88E+00,
2081.1972,412.616,4.88E+00,
2081.694,412.716,4.88E+00,
2082.1896,412.816,4.88E+00,
2082.6804,412.916,4.88E+00,
2083.1724,413.016,4.88E+00,
2083.6662,413.116,4.88E+00,
2084.1576,413.216,4.88E+00,
2084.6478,413.316,4.88E+00,
2085.1392,413.416,4.88E+00,
2085.6294,413.516,4.88E+00,
2086.1214,413.616,4.88E+00,
2086.6134,413.716,4.88E+00,
2087.1054,413.816,4.88E+00,
2087.598,413.916,4.88E+00,
2088.0918,414.016,4.88E+00,
2088.585,414.116,4.88E+00,
2089.0752,414.216,4.88E+00,
2089.5666,414.316,4.88E+00,
2090.0604,414.416,4.88E+00,
2090.5518,414.516,4.88E+00,
2091.0402,414.616,4.88E+00,
2091.5298,414.716,4.88E+00,
2092.0176,414.816,4.88E+00,
2092.5048,414.916,4.88E+00,
2092.9968,415.016,4.88E+00,
2093.49,415.116,4.88E+00,
2093.9808,415.216,4.88E+00,
2094.4704,415.316,4.88E+00,
2094.9636,415.416,4.88E+00,
2095.4574,415.516,4.88E+00,
2095.9458,415.616,4.88E+00,
2096.4366,415.716,4.88E+00,
2096.9292,415.816,4.88E+00,
2097.4206,415.916,4.88E+00,
2097.9114,416.016,4.88E+00,
2098.4022,416.116,4.88E+00,
2098.8906,416.216,4.88E+00,
2099.379,416.316,4.88E+00,
2099.8686,416.416,4.88E+00,
2100.3582,416.516,4.88E+00,
2100.8478,416.616,4.88E+00,
2101.3374,416.716,4.88E+00,
2101.8264,416.816,4.88E+00,
2102.3148,416.916,4.88E+00,
2102.8026,417.016,4.88E+00,
2103.291,417.116,4.88E+00,
2103.7818,417.216,4.88E+00,
2104.2696,417.316,4.88E+00,
2104.7586,417.416,4.88E+00,
2105.25,417.516,4.88E+00,
2105.7396,417.616,4.88E+00,
2106.228,417.716,4.88E+00,
2106.72,417.816,4.88E+00,
2107.2084,417.916,4.88E+00,
2107.6974,418.016,4.88E+00,
2108.187,418.116,4.88E+00,
2108.6766,418.216,4.88E+00,
2109.1662,418.316,4.88E+00,
2109.6546,418.416,4.88E+00,
2110.1442,418.516,4.88E+00,
2110.6338,418.616,4.88E+00,
2111.1228,418.716,4.88E+00,
2111.6124,418.816,4.88E+00,
2112.1026,418.916,4.88E+00,
2112.5928,419.016,4.88E+00,
2113.0824,419.116,4.88E+00,
2113.572,419.216,4.88E+00,
2114.0616,419.316,4.88E+00,
2114.5524,419.416,4.88E+00,
2115.0438,419.516,4.88E+00,
2115.5352,419.616,4.88E+00,
2116.0266,419.716,4.88E+00,
2116.5174,419.816,4.88E+00,
2117.0076,419.916,4.88E+00,
2117.5002,420.016,4.88E+00,
2117.988,420.116,4.88E+00,
2118.4782,420.216,4.88E+00,
2118.9672,420.316,4.88E+00,
2119.4538,420.416,4.88E+00,
2119.9428,420.516,4.88E+00,
2120.43,420.616,4.88E+00,
2120.919,420.716,4.88E+00,
2121.408,420.816,4.88E+00,
2121.8976,420.916,4.88E+00,
2122.3884,421.016,4.88E+00,
2122.8762,421.116,4.88E+00,
2123.3646,421.216,4.88E+00,
2123.8536,421.316,4.88E+00,
2124.3438,421.416,4.87E+00,
2124.8328,421.516,4.87E+00,
2125.32,421.616,4.87E+00,
2125.8048,421.716,4.87E+00,
2126.2926,421.816,4.87E+00,
2126.7804,421.916,4.87E+00,
2127.2676,422.016,4.87E+00,
2127.7542,422.116,4.87E+00,
2128.242,422.216,4.87E+00,
2128.7298,422.316,4.87E+00,
2129.2158,422.416,4.87E+00,
2129.7024,422.516,4.87E+00,
2130.1914,422.616,4.87E+00,
2130.678,422.716,4.87E+00,
2131.1646,422.816,4.87E+00,
2131.6536,422.916,4.87E+00,
2132.1426,423.016,4.87E+00,
2132.6292,423.116,4.87E+00,
2133.1164,423.216,4.87E+00,
2133.6042,423.316,4.87E+00,
2134.0926,423.416,4.87E+00,
2134.5786,423.516,4.87E+00,
2135.0646,423.616,4.87E+00,
2135.5548,423.716,4.87E+00,
2136.0432,423.816,4.87E+00,
2136.5304,423.916,4.87E+00,
2137.0176,424.016,4.87E+00,
2137.5048,424.116,4.87E+00,
2137.9932,424.216,4.87E+00,
2138.4834,424.316,4.87E+00,
2138.9706,424.416,4.87E+00,
2139.4596,424.516,4.87E+00,
2139.9492,424.616,4.87E+00,
2140.4376,424.716,4.87E+00,
2140.9254,424.816,4.87E+00,
2141.412,424.916,4.87E+00,
2141.901,425.016,4.87E+00,
2142.3906,425.116,4.87E+00,
2142.8784,425.216,4.87E+00,
2143.3668,425.316,4.87E+00,
2143.854,425.416,4.87E+00,
2144.3412,425.516,4.87E+00,
2144.8272,425.616,4.87E+00,
2145.3168,425.716,4.87E+00,
2145.8076,425.816,4.87E+00,
2146.2948,425.916,4.87E+00,
2146.7826,426.016,4.87E+00,
2147.2722,426.116,4.87E+00,
2147.7606,426.216,4.87E+00,
2148.2472,426.316,4.87E+00,
2148.7338,426.416,4.87E+00,
2149.2192,426.516,4.87E+00,
2149.7058,426.616,4.87E+00,
2150.1942,426.716,4.87E+00,
2150.6838,426.816,4.87E+00,
2151.1728,426.916,4.87E+00,
2151.6606,427.016,4.87E+00,
2152.1484,427.116,4.87E+00,
2152.6368,427.216,4.87E+00,
2153.1258,427.316,4.87E+00,
2153.6142,427.416,4.87E+00,
2154.1032,427.516,4.87E+00,
2154.5928,427.616,4.87E+00,
2155.0824,427.716,4.87E+00,
2155.5696,427.816,4.87E+00,
2156.0568,427.916,4.87E+00,
2156.547,428.016,4.87E+00,
2157.0366,428.116,4.87E+00,
2157.5238,428.216,4.87E+00,
2158.0098,428.316,4.86E+00,
2158.4976,428.416,4.87E+00,
2158.9848,428.516,4.87E+00,
2159.472,428.616,4.87E+00,
2159.961,428.716,4.87E+00,
2160.4482,428.816,4.87E+00,
2160.9354,428.916,4.87E+00,
2161.4238,429.016,4.87E+00,
2161.9134,429.116,4.87E+00,
2162.403,429.216,4.87E+00,
2162.8902,429.316,4.86E+00,
2163.3756,429.416,4.86E+00,
2163.8616,429.516,4.86E+00,
2164.3506,429.616,4.86E+00,
2164.8372,429.716,4.86E+00,
2165.3208,429.816,4.86E+00,
2165.805,429.916,4.86E+00,
2166.2916,430.016,4.86E+00,
2166.7788,430.116,4.86E+00,
2167.266,430.216,4.86E+00,
2167.7484,430.316,4.86E+00,
2168.2356,430.416,4.86E+00,
2168.724,430.516,4.86E+00,
2169.2088,430.616,4.86E+00,
2169.6954,430.716,4.86E+00,
2170.1838,430.816,4.86E+00,
2170.6704,430.916,4.86E+00,
2171.157,431.016,4.86E+00,
2171.6454,431.116,4.86E+00,
2172.132,431.216,4.86E+00,
2172.618,431.316,4.86E+00,
2173.1058,431.416,4.86E+00,
2173.5936,431.516,4.86E+00,
2174.0808,431.616,4.86E+00,
2174.5686,431.716,4.86E+00,
2175.0552,431.816,4.86E+00,
2175.5448,431.916,4.86E+00,
2176.0332,432.016,4.86E+00,
2176.5192,432.116,4.86E+00,
2177.0058,432.216,4.86E+00,
2177.493,432.316,4.86E+00,
2177.9814,432.416,4.86E+00,
2178.4704,432.516,4.86E+00,
2178.9582,432.616,4.86E+00,
2179.4436,432.716,4.86E+00,
2179.9332,432.816,4.86E+00,
2180.4252,432.916,4.86E+00,
2180.9124,433.016,4.86E+00,
2181.399,433.116,4.86E+00,
2181.888,433.216,4.86E+00,
2182.3764,433.316,4.86E+00,
2182.8642,433.416,4.86E+00,
2183.3514,433.516,4.86E+00,
2183.8392,433.616,4.86E+00,
2184.3276,433.716,4.86E+00,
2184.816,433.816,4.86E+00,
2185.3044,433.916,4.86E+00,
2185.791,434.016,4.86E+00,
2186.2788,434.116,4.86E+00,
2186.7684,434.216,4.86E+00,
2187.2562,434.316,4.86E+00,
2187.7422,434.416,4.86E+00,
2188.227,434.516,4.86E+00,
2188.7166,434.616,4.86E+00,
2189.2074,434.716,4.86E+00,
2189.6958,434.816,4.86E+00,
2190.1848,434.916,4.86E+00,
2190.675,435.016,4.86E+00,
2191.1628,435.116,4.86E+00,
2191.6512,435.216,4.86E+00,
2192.1396,435.316,4.86E+00,
2192.6256,435.416,4.85E+00,
2193.1092,435.516,4.86E+00,
2193.6006,435.616,4.86E+00,
2194.0902,435.716,4.86E+00,
2194.5774,435.816,4.86E+00,
2195.0646,435.916,4.86E+00,
2195.5518,436.016,4.86E+00,
2196.0414,436.116,4.86E+00,
2196.531,436.216,4.85E+00,
2197.0188,436.316,4.86E+00,
2197.5078,436.416,4.85E+00,
2197.9962,436.516,4.85E+00,
2198.4846,436.616,4.85E+00,
2198.973,436.716,4.85E+00,
2199.4602,436.816,4.85E+00,
2199.9486,436.916,4.85E+00,
2200.4388,437.016,4.85E+00,
2200.9272,437.116,4.85E+00,
2201.4144,437.216,4.85E+00,
2201.9016,437.316,4.85E+00,
2202.3882,437.416,4.85E+00,
2202.8742,437.516,4.85E+00,
2203.3608,437.616,4.85E+00,
2203.8498,437.716,4.85E+00,
2204.3394,437.816,4.85E+00,
2204.8266,437.916,4.85E+00,
2205.3156,438.016,4.85E+00,
2205.8052,438.116,4.85E+00,
2206.2894,438.216,4.85E+00,
2206.7766,438.316,4.85E+00,
2207.265,438.416,4.85E+00,
2207.7552,438.516,4.85E+00,
2208.246,438.616,4.85E+00,
2208.7332,438.716,4.85E+00,
2209.2198,438.816,4.85E+00,
2209.7076,438.916,4.85E+00,
2210.1954,439.016,4.85E+00,
2210.6838,439.116,4.85E+00,
2211.1746,439.216,4.85E+00,
2211.6642,439.316,4.85E+00,
2212.1532,439.416,4.85E+00,
2212.6422,439.516,4.85E+00,
2213.1306,439.616,4.85E+00,
2213.6178,439.716,4.85E+00,
2214.105,439.816,4.85E+00,
2214.5922,439.916,4.85E+00,
2215.0812,440.016,4.85E+00,
2215.5708,440.116,4.85E+00,
2216.0592,440.216,4.84E+00,
2216.547,440.316,4.85E+00,
2217.0342,440.416,4.85E+00,
2217.5244,440.516,4.85E+00,
2218.014,440.616,4.84E+00,
2218.503,440.716,4.84E+00,
2218.9932,440.816,4.84E+00,
2219.484,440.916,4.84E+00,
2219.9724,441.016,4.84E+00,
2220.4596,441.116,4.84E+00,
2220.9468,441.216,4.84E+00,
2221.4352,441.316,4.84E+00,
2221.9218,441.416,4.84E+00,
2222.4078,441.516,4.84E+00,
2222.8974,441.616,4.84E+00,
2223.387,441.716,4.84E+00,
2223.8742,441.816,4.84E+00,
2224.3614,441.916,4.84E+00,
2224.8486,442.016,4.84E+00,
2225.3358,442.116,4.84E+00,
2225.8236,442.216,4.84E+00,
2226.3126,442.316,4.84E+00,
2226.8004,442.416,4.84E+00,
2227.2876,442.516,4.84E+00,
2227.7754,442.616,4.84E+00,
2228.2626,442.716,4.84E+00,
2228.7504,442.816,4.84E+00,
2229.2394,442.916,4.84E+00,
2229.7302,443.016,4.84E+00,
2230.2168,443.116,4.84E+00,
2230.7028,443.216,4.84E+00,
2231.19,443.316,4.84E+00,
2231.6772,443.416,4.84E+00,
2232.1632,443.516,4.84E+00,
2232.6492,443.616,4.84E+00,
2233.1388,443.716,4.84E+00,
2233.6272,443.816,4.84E+00,
2234.1138,443.916,4.84E+00,
2234.6022,444.016,4.83E+00,
2235.0918,444.116,4.83E+00,
2235.5808,444.216,4.83E+00,
2236.068,444.316,4.83E+00,
2236.554,444.416,4.83E+00,
2237.0418,444.516,4.83E+00,
2237.532,444.616,4.83E+00,
2238.0192,444.716,4.83E+00,
2238.5064,444.816,4.83E+00,
2238.9948,444.916,4.83E+00,
2239.4832,445.016,4.83E+00,
2239.9704,445.116,4.83E+00,
2240.4576,445.216,4.83E+00,
2240.946,445.316,4.83E+00,
2241.4344,445.416,4.83E+00,
2241.9204,445.516,4.83E+00,
2242.4064,445.616,4.83E+00,
2242.8954,445.716,4.83E+00,
2243.3838,445.816,4.83E+00,
2243.8704,445.916,4.83E+00,
2244.3564,446.016,4.83E+00,
2244.8436,446.116,4.83E+00,
2245.3326,446.216,4.83E+00,
2245.8198,446.316,4.83E+00,
2246.3064,446.416,4.83E+00,
2246.7954,446.516,4.83E+00,
2247.2838,446.616,4.82E+00,
2247.771,446.716,4.82E+00,
2248.2558,446.816,4.82E+00,
2248.7424,446.916,4.82E+00,
2249.2314,447.016,4.82E+00,
2249.7192,447.116,4.82E+00,
2250.2058,447.216,4.82E+00,
2250.693,447.316,4.82E+00,
2251.1838,447.416,4.82E+00,
2251.6746,447.516,4.82E+00,
2252.1642,447.616,4.82E+00,
2252.6538,447.716,4.82E+00,
2253.144,447.816,4.82E+00,
2253.6342,447.916,4.82E+00,
2254.1232,448.016,4.82E+00,
2254.6128,448.116,4.82E+00,
2255.103,448.216,4.82E+00,
2255.5914,448.316,4.82E+00,
2256.0816,448.416,4.82E+00,
2256.5736,448.516,4.82E+00,
2257.0656,448.616,4.82E+00,
2257.5576,448.716,4.82E+00,
2258.0478,448.816,4.8169,
2258.5356,448.916,4.81699,
2259.0258,449.016,4.82E+00,
2259.5148,449.116,4.81574,
2260.0044,449.216,4.81479,
2260.4964,449.316,4.81506,
2260.9878,449.416,4.81499,
2261.481,449.516,4.81496,
2261.9718,449.616,4.81523,
2262.4626,449.716,4.81387,
2262.9546,449.816,4.813,
2263.4454,449.916,4.81267,
2263.9326,450.016,4.81006,
2264.421,450.116,4.80983,
2264.9118,450.216,4.81019,
2265.4026,450.316,4.80955,
2265.8928,450.416,4.80896,
2266.3836,450.516,4.80897,
2266.8732,450.616,4.80811,
2267.3622,450.716,4.8079,
2267.8512,450.816,4.80814,
2268.342,450.916,4.80766,
2268.8334,451.016,4.80699,
2269.323,451.116,4.80704,
2269.8132,451.216,4.8054,
2270.3028,451.316,4.80481,
2270.7942,451.416,4.80507,
2271.2856,451.516,4.80496,
2271.7758,451.616,4.80502,
2272.266,451.716,4.80514,
2272.7544,451.816,4.80356,
2273.2434,451.916,4.8029,
2273.7312,452.016,4.80277,
2274.2172,452.116,4.80196,
2274.7074,452.216,4.80203,
2275.1952,452.316,4.80121,
2275.6818,452.416,4.80101,
2276.1702,452.516,4.80067,
2276.6586,452.616,4.79995,
2277.1482,452.716,4.8,
2277.6372,452.816,4.79917,
2278.125,452.916,4.79888,
2278.6128,453.016,4.79914,
2279.1012,453.116,4.79875,
2279.5908,453.216,4.79799,
2280.0804,453.316,4.7981,
2280.5688,453.416,4.79656,
2281.056,453.516,4.79581,
2281.5438,453.616,4.79602,
2282.0322,453.716,4.79605,
2282.5194,453.816,4.79606,
2283.0084,453.916,4.7944,
2283.4956,454.016,4.79383,
2283.9822,454.116,4.79401,
2284.47,454.216,4.79407,
2284.9602,454.316,4.79398,
2285.4492,454.416,4.79228,
2285.9376,454.516,4.79182,
2286.4266,454.616,4.79216,
2286.9156,454.716,4.79172,
2287.4046,454.816,4.79097,
2287.8954,454.916,4.79104,
2288.385,455.016,4.79023,
2288.8758,455.116,4.79002,
2289.3642,455.216,4.78966,
2289.8514,455.316,4.78899,
2290.3416,455.416,4.78901,
2290.8318,455.516,4.78734,
2291.322,455.616,4.78683,
2291.8104,455.716,4.78707,
2292.2988,455.816,4.78696,
2292.7884,455.916,4.78703,
2293.2762,456.016,4.78713,
2293.767,456.116,4.78552,
2294.256,456.216,4.78491,
2294.7444,456.316,4.78474,
2295.2358,456.416,4.78395,
2295.7242,456.516,4.78402,
2296.2138,456.616,4.78318,
2296.7046,456.716,4.78302,
2297.1942,456.816,4.78262,
2297.6838,456.916,4.78195,
2298.1722,457.016,4.78198,
2298.6594,457.116,4.7811,
2299.1502,457.216,4.78104,
2299.6398,457.316,4.7805,
2300.1288,457.416,4.78002,
2300.6196,457.516,4.77984,
2301.1098,457.616,4.7781,
2301.5982,457.716,4.77788,
2302.089,457.816,4.77807,
2302.5798,457.916,4.77794,
2303.0694,458.016,4.77809,
2303.559,458.116,4.77798,
2304.048,458.216,4.77628,
2304.5376,458.316,4.7758,
2305.0266,458.416,4.77621,
2305.5168,458.516,4.7756,
2306.0094,458.616,4.77511,
2306.4984,458.716,4.77691,
2306.9874,458.816,4.77634,
2307.4758,458.916,4.77596,
2307.9636,459.016,4.77569,
2308.4526,459.116,4.77495,
2308.9434,459.216,4.775,
2309.4324,459.316,4.77419,
2309.9214,459.416,4.77385,
2310.411,459.516,4.77421,
2310.9018,459.616,4.77355,
2311.3926,459.716,4.77192,
2311.8816,459.816,4.77196,
2312.3712,459.916,4.77198,
2312.859,460.016,4.77219,
2313.3456,460.116,4.7714,
2313.8334,460.216,4.76987,
2314.3236,460.316,4.76999,
2314.815,460.416,4.76998,
2315.3064,460.516,4.77021,
2315.7954,460.616,4.76921,
2316.2856,460.716,4.76784,
2316.777,460.816,4.768,
2317.2666,460.916,4.76726,
2317.7556,461.016,4.76548,
2318.2446,461.116,4.76493,
2318.7324,461.216,4.76476,
2319.2202,461.316,4.76396,
2319.7122,461.416,4.76402,
2320.2036,461.516,4.76323,
2320.6914,461.616,4.76287,
2321.1804,461.716,4.76313,
2321.6712,461.816,4.7628,
2322.162,461.916,4.762,
2322.6516,462.016,4.76212,
2323.1412,462.116,4.76067,
2323.6314,462.216,4.75978,
2324.121,462.316,4.76007,
2324.6106,462.416,4.75998,
2325.0996,462.516,4.75997,
2325.5892,462.616,4.7602,
2326.0818,462.716,4.75888,
2326.5738,462.816,4.75776,
2327.0628,462.916,4.75809,
2327.553,463.016,4.758,
2328.045,463.116,4.75711,
2328.5346,463.216,4.75704,
2329.0224,463.316,4.75656,
2329.5114,463.416,4.75595,
2330.0052,463.516,4.75595,
2330.4972,463.616,4.75507,
2330.9886,463.716,4.75491,
2331.4818,463.816,4.75514,
2331.9744,463.916,4.75463,
2332.4646,464.016,4.75394,
2332.9554,464.116,4.754,
2333.4486,464.216,4.75328,
2333.9388,464.316,4.75168,
2334.4296,464.416,4.75038,
2334.9216,464.516,4.74991,
2335.4148,464.616,4.75005,
2335.908,464.716,4.75008,
2336.4012,464.816,4.74843,
2336.8944,464.916,4.74782,
2337.39,465.016,4.74807,
2337.885,465.116,4.74796,
2338.3776,465.216,4.74802,
2338.8684,465.316,4.74814,
2339.3628,465.416,4.74654,
2339.8548,465.516,4.7459,
2340.345,465.616,4.74577,
2340.8352,465.716,4.74491,
2341.3272,465.816,4.74499,
2341.8216,465.916,4.7451,
