Time (s),Mass (g),HRR (kW/m2),TC Top (K),TC back 1 (K),TC back 2 (K)
1073,39.226843,101.3070757,1113.99,926.828,674.228
1074,39.15601,100.779158,1098.422,926.795,674.866
1075,39.111113,100.2901378,1091.983,926.77,675.074
1076,39.074889,101.9091025,1080.192,926.723,675.78
1077,38.971775,99.6779504,1098.902,926.876,676.661
1078,38.877639,98.99171126,1096.938,927.075,677.428
1079,38.794081,97.62114348,1125.033,927.248,678.023
1080,38.754944,96.58081854,1126.227,927.278,678.145
1081,38.677038,101.722304,1137.54,927.545,679.065
1082,38.613048,96.09296966,1146.222,927.852,679.797
1083,38.593647,99.66890629,1123.734,928.099,680.761
1084,38.528397,101.9113685,1130.047,928.207,681.411
1085,38.454423,100.6517977,1125.743,928.274,681.665
1086,38.404711,99.0697425,1114.682,928.489,682.504
1087,38.349102,101.2917862,1118.594,928.701,683.449
1088,38.282053,100.8028807,1125.056,928.875,684.319
1089,38.20401,104.2445449,1118.74,928.97,685.02
1090,38.1486,101.4717586,1125.012,929.007,685.211
1091,38.100226,99.98334294,1148.983,929.19,686.14
1092,38.032378,99.73010234,1129.61,929.443,687.198
1093,37.932603,99.85325124,1096.58,929.715,688.14
1094,37.850774,99.33880149,1117.115,929.904,688.787
1095,37.777774,101.9985995,1108.993,929.957,689.031
1096,37.797295,103.990379,1083.914,930.164,690.07
1097,37.754566,98.76216836,1092.214,930.297,690.981
1098,37.671257,99.71831813,1120.474,930.41,691.992
1099,37.5779,101.7098249,1126.691,930.469,692.966
1100,37.490265,100.9315826,1116.031,930.467,693.659
1101,37.423823,100.5913343,1111.939,930.465,693.94
1102,37.363074,101.4427521,1117.681,930.472,694.881
1103,37.3056,101.9435844,1149.143,930.535,695.847
1104,37.234837,106.9595646,1123.066,930.645,696.737
1105,37.19043,107.3251917,1089.522,930.705,697.443
1106,37.10367,103.7736399,1085.431,930.734,697.707
1107,37.055269,106.8940797,1082.781,930.831,698.668
1108,37.011173,104.7489914,1107.844,930.885,699.638
1109,36.938951,103.8298837,1102.945,930.898,700.388
1110,36.87989,102.0695824,1137.064,931.027,701.293
1111,36.826916,102.6827802,1141.661,931.045,701.539
1112,36.759493,104.0813029,1141.996,931.097,702.458
1113,36.684592,105.2905268,1119.915,931.126,703.485
1114,36.63665,103.9095449,1138.071,931.2,704.501
1115,36.573617,109.2789037,1118.062,931.264,705.225
1116,36.502178,107.8424552,1118.168,931.277,705.463
1117,36.409438,104.3176139,1116.562,931.288,706.58
1118,36.359903,105.4728805,1113.524,931.196,707.654
1119,36.299954,102.7580121,1121.068,931.203,708.778
1120,36.237809,105.9674072,1122.542,931.228,709.531
1121,36.177407,105.1595064,1110.996,931.317,709.854
1122,36.100621,101.010492,1093.636,931.609,710.997
1123,36.051864,100.8657807,1129.328,931.807,712.045
1124,36.005281,103.6187195,1143.231,931.933,712.969
1125,35.933159,104.7178675,1155.837,931.998,713.702
1126,35.868203,106.2129288,1152.362,932.014,713.916
1127,35.801274,106.3491008,1128.007,932.069,714.755
1128,35.715218,102.8252941,1088.541,932.12,715.773
1129,35.620189,106.0475826,1131.101,932.195,716.669
1130,35.577327,107.2464666,1141.616,932.259,717.357
1131,35.532568,107.5581157,1132.937,932.241,717.602
1132,35.460208,104.9622189,1111.561,932.222,718.462
1133,35.382887,109.3893812,1112.64,932.339,719.524
1134,35.348582,109.5036473,1099.833,932.34,720.352
1135,35.237083,110.0946398,1136.64,932.449,721.452
1136,35.18705,111.6526483,1125.042,932.515,722.145
1137,35.112665,109.1710303,1126.481,932.524,722.395
1138,35.07073,108.9214385,1130.5,932.553,723.213
1139,34.981146,106.4855016,1115.541,932.585,724.244
1140,34.952849,106.4386792,1075.356,932.671,725.067
1141,34.89502,109.901673,1094.816,932.837,725.84
1142,34.833709,108.8159933,1093.216,932.868,725.923
1143,34.763946,107.549145,1083.22,933.249,726.816
1144,34.681942,108.3371728,1107.368,933.819,727.713
1145,34.594173,105.4576192,1137.247,934.29,728.536
1146,34.560653,106.831834,1131.216,934.642,729.226
1147,34.517133,106.3999014,1131.873,934.711,729.396
1148,34.415424,103.2417584,1124.041,935.087,730.34
1149,34.339529,101.9505611,1105.13,935.387,731.237
1150,34.290081,106.9588097,1119.861,935.584,732.085
1151,34.245351,104.7332751,1117.283,935.792,732.784
1152,34.174249,104.6956106,1128.366,935.83,732.997
1153,34.095663,105.5861662,1169.915,936.017,733.937
1154,34.044513,104.4023905,1185.277,936.246,734.775
1155,33.990348,103.7202275,1182.711,936.476,735.6
1156,33.906927,104.6767865,1129.774,936.54,736.29
1157,33.828931,109.3403583,1133.23,936.549,736.493
1158,33.772503,109.0656112,1144.508,936.603,737.409
1159,33.721282,106.6285863,1147.298,936.636,738.224
1160,33.63599,104.8582837,1160.222,936.482,739.151
1161,33.554902,107.9360749,1151.969,936.394,739.874
1162,33.488909,105.0503914,1155.42,936.369,740.142
1163,33.472066,108.8879014,1155.471,936.283,741.026
1164,33.348758,110.5872588,1127.065,936.182,741.97
1165,33.279383,111.4803755,1149.029,936.136,742.807
1166,33.22965,110.2996384,1163.284,936.142,743.782
1167,33.194273,110.9164025,1167.29,936.163,744.405
1168,33.139117,112.8856945,1161.227,936.152,744.542
1169,33.087401,112.1041987,1142.462,936.114,745.307
1170,33.001149,109.9176217,1172.826,936.16,746.093
1171,32.923082,107.3980329,1164.242,936.211,746.879
1172,32.836748,107.3892392,1163.441,936.312,747.714
1173,32.768577,107.458047,1166.168,936.352,747.942
1174,32.697091,109.9850918,1175.112,936.514,748.788
1175,32.635507,108.0262048,1167.062,936.76,749.741
1176,32.586468,110.7679878,1176.642,937.012,750.622
1177,32.540118,107.1190165,1147.018,937.17,751.348
1178,32.433851,104.8463316,1143.757,937.234,751.528
1179,32.37698,105.4087392,1137.165,937.564,752.455
1180,32.336915,106.5069924,1158.14,937.888,753.284
1181,32.270871,106.9734643,1171.904,938.353,754.228
1182,32.180422,112.7783163,1149.546,938.612,754.82
1183,32.140587,111.8763281,1152.882,938.718,755.052
1184,32.084924,111.1182065,1165.106,939.103,755.913
1185,31.985087,112.3958203,1171.917,939.46,756.758
1186,31.892113,109.42317,1168.32,939.877,757.622
1187,31.888788,104.867972,1170.573,940.224,758.273
1188,31.830159,107.8596946,1165.46,940.256,758.372
1189,31.762369,108.5764503,1131.013,940.623,759.404
1190,31.697869,106.9080682,1149.733,940.968,760.232
1191,31.6076,107.8457839,1148.385,941.258,761.198
1192,31.55155,106.9691827,1176.022,941.504,761.845
1193,31.476907,106.0906546,1177.405,941.568,762.013
1194,31.394486,108.4605891,1181.293,941.947,762.996
1195,31.346906,109.7777712,1173.724,942.295,763.952
1196,31.284085,111.9960911,1175.808,942.487,764.731
1197,31.206953,109.4719992,1173.937,942.736,765.808
1198,31.167688,107.9107302,1172.032,942.798,766.461
1199,31.099114,106.7634659,1169.189,943.092,766.709
1200,31.023544,105.7549376,1177.313,943.355,767.583
1201,30.942644,105.9383924,1172.14,943.672,768.529
1202,30.881202,108.5553645,1175.279,943.978,769.376
1203,30.835422,106.0386138,1164.833,944.22,770.062
1204,30.751054,106.813795,1164.187,944.261,770.315
1205,30.676235,110.0480721,1168.34,944.415,771.223
1206,30.63965,107.5999046,1189.091,944.597,772.157
1207,30.57897,105.6484304,1186.167,944.741,772.97
1208,30.475121,109.4239444,1190.385,944.882,773.773
1209,30.406921,107.5138693,1188.838,944.95,774.023
1210,30.374217,106.6404207,1178.025,945.175,774.89
1211,30.299774,108.0405628,1146.7,945.382,775.855
1212,30.221591,103.7397466,1149.049,945.624,776.855
1213,30.150488,108.994419,1163.585,945.781,777.525
1214,30.074275,109.8644819,1164.55,945.847,777.741
1215,30.007813,107.1435943,1157.174,946.127,778.743
1216,29.950127,108.1687199,1135.977,946.336,779.659
1217,29.894705,107.7563959,1160.421,946.627,780.572
1218,29.870465,108.3524261,1161.983,946.827,781.213
1219,29.818449,110.0410965,1153.096,946.953,781.422
1220,29.699146,111.469504,1119.698,947.504,782.365
1221,29.622612,104.2833111,1109.051,948.001,783.292
1222,29.579008,105.201011,1127.079,948.593,784.353
1223,29.529749,106.5765757,1159.546,949.077,785.189
1224,29.453194,107.4836332,1159.514,949.249,785.463
1225,29.428067,104.9511341,1147.487,949.865,786.507
1226,29.360427,106.4199282,1101.979,950.391,787.676
1227,29.256184,104.6054704,1111.957,950.879,788.848
1228,29.170655,107.1918775,1111.88,951.374,789.994
1229,29.083315,105.2226787,1124.781,951.737,790.824
1230,29.059911,104.9597166,1135.837,951.899,791.1
1231,29.009287,108.8316874,1160.76,952.551,792.254
1232,28.917284,106.0850747,1122.809,953.072,793.32
1233,28.856907,107.4335387,1096.701,953.577,794.38
1234,28.796421,103.6072655,1159.331,954.083,795.263
1235,28.760822,104.6426446,1163.47,954.258,795.484
1236,28.707021,109.1690595,1178.649,955.026,796.554
1237,28.644907,110.9596333,1176.453,955.518,797.672
1238,28.577278,105.3597816,1173.016,955.864,798.757
1239,28.520001,108.3423425,1172.904,956.051,799.627
1240,28.47907,109.6459527,1172.934,956.053,799.826
1241,28.394314,108.2184072,1176.225,956.063,800.826
1242,28.328018,108.1682196,1181.996,956.03,801.901
1243,28.241896,105.9435702,1155.854,955.822,802.953
1244,28.211068,107.4705605,1157.385,955.747,803.723
1245,28.147167,109.0790946,1163.971,955.764,803.926
1246,28.060874,108.5226507,1188.408,955.882,804.973
1247,27.968625,108.0781744,1177.668,956.047,806
1248,27.926464,108.7349184,1169.829,956.074,806.931
1249,27.83663,109.8519883,1136.549,956.273,807.806
1250,27.819799,106.0787215,1135.386,956.36,808.034
1251,27.754572,106.3282895,1140.665,956.676,809.017
1252,27.678964,109.3095543,1153.802,956.782,810.038
1253,27.558559,106.1901831,1081.957,957.065,811.039
1254,27.385807,105.2805011,1157.714,957.294,811.784
1255,27.392626,107.2849666,1165.568,957.328,812.02
1256,27.420614,105.8575982,1182.951,957.448,812.865
1257,27.364785,107.6095308,1145.383,957.577,813.869
1258,27.273426,108.3961776,1155.949,957.722,814.743
1259,27.266621,102.5710605,1158.849,957.857,815.488
1260,27.226552,103.7689648,1164.731,957.884,815.639
1261,27.131001,106.5593319,1187.133,958.008,816.468
1262,27.052239,102.2542268,1172.728,958.074,817.377
1263,26.942254,105.0655293,1159.822,958.164,818.232
1264,26.849343,105.8031078,1166.929,958.245,819.058
1265,26.784169,105.3766523,1153.107,958.292,819.741
1266,26.941106,103.0470494,1153.661,958.297,819.867
1267,26.741263,103.3279497,1163.029,958.358,820.839
1268,26.692126,104.0301524,1179.283,958.447,821.634
1269,26.629195,109.5254617,1166.255,958.536,822.554
1270,26.57633,106.3789387,1143.213,958.674,823.229
1271,26.525289,102.4779597,1136.154,958.751,823.434
1272,26.478759,106.123701,1120.311,959.043,824.177
1273,26.402363,102.468994,1135.637,959.443,824.981
1274,26.355995,101.6026683,1141.789,959.96,825.788
1275,26.272485,102.2548647,1122.599,960.269,826.407
1276,26.210371,100.2412306,1122.343,960.329,826.535
1277,26.158835,101.0266264,1115.631,960.672,827.309
1278,26.088006,103.0639021,1082.481,960.952,828.131
1279,26.016128,99.08063722,1101.478,961.401,828.928
1280,25.941741,100.094327,1107.303,961.8,829.564
1281,25.89695,97.66123663,1099.314,961.929,829.735
1282,25.868197,98.94243341,1086.669,962.519,830.496
1283,25.812813,98.20710957,1141.517,963.099,831.232
1284,25.739118,96.75223535,1103.705,963.566,832.014
1285,25.704901,94.7576994,1108.215,963.959,832.568
1286,25.662095,95.00274317,1105.759,964.032,832.74
1287,25.60994,100.6877421,1101.583,964.349,833.458
1288,25.516648,99.87543167,1117.641,964.66,834.096
1289,25.455846,100.9842482,1126.462,964.988,834.847
1290,25.425905,95.10290924,1069.123,965.242,835.369
1291,25.3233,91.52804443,1066.035,965.317,835.531
1292,25.257447,94.35143403,1056.362,965.666,836.228
1293,25.227162,91.42729762,1063.049,966.057,836.84
1294,25.204591,91.20862602,1085.418,966.516,837.536
1295,25.144391,97.27322378,1037.451,966.96,838.193
1296,25.042782,97.41248521,1046.968,967.068,838.677
1297,25.011909,92.60900106,1083.423,967.512,838.836
1298,24.981491,94.50619236,1095.487,967.804,839.416
1299,24.93578,90.90494846,1087.72,968.12,840.057
1300,24.848913,91.45269391,1079.84,968.373,840.78
1301,24.772491,92.9861574,1082.007,968.575,841.293
1302,24.73966,92.61218812,1065.015,968.625,841.468
1303,24.714269,87.87652116,1044.95,968.842,842.096
1304,24.66289,89.93708815,1102.66,969.14,842.686
1305,24.570601,89.34589182,1092.783,969.461,843.282
1306,24.522939,92.47708109,1106.99,969.751,843.773
1307,24.506378,92.35643305,1104.222,969.795,843.884
1308,24.45728,92.12911817,1091.845,970.04,844.489
1309,24.424245,90.02502367,1091.329,970.305,845.12
1310,24.343479,88.62906907,1080.745,970.52,845.728
1311,24.26938,85.4261057,1050.772,970.654,846.18
1312,24.195969,84.73670044,1052.31,970.711,846.318
1313,24.145639,90.12327503,1056.286,970.972,846.933
1314,24.133709,90.57195641,1049.016,971.186,847.401
1315,24.105343,92.10734835,1083.306,971.449,848.076
1316,24.032123,87.40727524,1129.694,971.705,848.549
1317,24.001313,87.62652366,1111.038,971.743,848.66
1318,23.973898,85.93097417,1026.525,971.919,849.264
1319,23.949351,86.42511645,1038.33,972.002,849.838
1320,23.904878,84.66071355,1098.106,972.199,850.326
1321,23.856577,84.33752062,1089.509,972.437,850.785
1322,23.786628,85.74422709,1087.657,972.433,850.892
1323,23.734125,82.79884624,1073.998,972.459,851.454
1324,23.681638,86.22508146,1050.201,972.683,852.012
1325,23.641,85.10991309,1058.71,972.906,852.459
1326,23.553443,82.61206795,1084.408,973.187,852.926
1327,23.47315,81.50077574,1077.533,973.273,853.056
1328,23.43536,83.6057648,1052.884,973.572,853.548
1329,23.428971,81.47939777,1046.791,973.803,854.162
1330,23.422045,80.95163857,1085.601,974.008,854.57
1331,23.367662,81.73551586,1022.824,974.325,855.252
1332,23.32685,80.01255594,1031.577,974.587,855.706
1333,23.299841,78.54484477,1035.3,974.618,855.803
1334,23.272916,80.59906146,1048.935,974.815,856.319
1335,23.189478,78.44967085,1028.354,975.204,856.903
1336,23.145464,76.06050602,1002.362,975.609,857.411
1337,23.131385,77.84735401,1052.036,975.864,857.808
1338,23.071336,79.71482626,1045.819,975.885,857.871
1339,23.029768,76.26493657,1000.71,976.08,858.422
1340,23.002113,77.30212402,1002.783,976.328,858.89
1341,22.949043,76.8830101,1013.226,976.735,859.373
1342,22.89613,73.23265649,957.064,977.052,859.816
1343,22.881481,75.33792361,957.812,977.161,859.927
1344,22.80947,78.62572058,967.024,977.571,860.351
1345,22.797561,75.88203088,1018.683,978.102,860.919
1346,22.77613,77.55859184,978.58,978.582,861.438
1347,22.725234,72.79017384,953.51,978.867,861.873
1348,22.640219,73.48119947,952.942,978.907,861.924
1349,22.56723,74.1137446,951.065,979.284,862.39
1350,22.531468,73.63940389,952.911,979.712,862.859
1351,22.517346,72.93796898,930.549,980.123,863.368
1352,22.488828,76.86077499,980.559,980.491,863.737
1353,22.458057,75.90393592,988.398,980.622,863.852
1354,22.419034,69.88696038,1011.672,981.109,864.288
1355,22.390341,72.51501068,992.355,981.624,864.843
1356,22.335,70.70730813,988.448,981.989,865.33
1357,22.326887,70.53623796,1007.726,982.229,865.626
1358,22.289258,69.2389423,1010.907,982.279,865.727
1359,22.230173,72.55969157,1023.839,982.542,866.265
1360,22.186038,69.76986775,1017.114,982.717,866.641
1361,22.167786,71.78866898,1007.056,982.813,867.218
1362,22.162346,68.84935536,1029.187,982.902,867.591
1363,22.126211,69.51123374,1028.282,982.923,867.686
1364,22.033757,67.96899455,1022.793,983.032,868.174
1365,22.008942,66.10231143,1013.863,983.116,868.595
1366,21.974642,64.33330744,987.315,983.124,869.142
1367,21.957725,65.02770285,964.087,983.231,869.621
1368,21.901498,66.2791315,964.152,983.307,869.936
1369,21.90388,65.18419583,960.759,983.363,870.044
1370,21.867073,63.08579459,953.526,983.647,870.552
1371,21.826541,66.2492229,968.85,983.977,870.991
1372,21.805401,64.57786374,951.266,984.278,871.451
1373,21.75627,65.60137801,981.277,984.52,871.832
1374,21.739835,67.45159962,979.843,984.543,871.893
1375,21.700073,64.19599477,970.524,984.752,872.387
1376,21.635506,63.11480762,971.278,985.015,872.837
1377,21.611285,67.22915422,961.187,985.187,873.306
1378,21.587733,66.04369549,954.231,985.321,873.652
1379,21.547852,63.85448477,954.306,985.345,873.74
1380,21.525998,63.20429595,950.364,985.474,874.165
1381,21.423626,63.00572773,933.558,985.644,874.6
1382,21.394358,61.92266811,944.326,985.816,875.102
1383,21.390455,66.48817301,939.874,986.027,875.487
1384,21.340923,67.18286553,944.748,986.068,875.539
1385,21.320414,64.03411922,980.255,986.401,875.971
1386,21.240947,64.35296412,973.38,986.676,876.465
1387,21.248446,65.29517292,953.85,986.907,876.986
1388,21.232974,62.47722116,932.759,987.077,877.345
1389,21.188696,61.21156259,939.715,987.112,877.43
1390,21.142472,63.97035502,969.036,987.328,877.884
1391,21.118113,64.28964218,962.423,987.642,878.354
1392,21.104523,64.09577564,926.187,987.868,878.736
1393,21.05727,61.78538141,960.295,988.199,879.167
1394,21.024215,61.02047505,955.989,988.256,879.232
1395,21.021612,59.6109419,932.818,988.67,879.679
1396,20.980392,61.18987564,929.048,989.082,880.08
1397,20.914595,58.85620729,919.329,989.466,880.552
1398,20.902313,58.74566345,919.758,989.833,880.964
1399,20.860494,58.70380043,922.69,990.111,881.343
1400,20.851233,61.06945871,925.198,990.145,881.386
1401,20.783855,58.1823435,944.531,990.439,881.768
1402,20.759714,59.60760804,941.347,990.648,882.256
1403,20.780475,59.97233392,948.015,990.658,882.638
1404,20.768112,58.93653438,904.435,990.828,883.07
1405,20.740846,56.80359813,904.098,990.84,883.142
1406,20.722633,59.48003854,905.706,990.935,883.533
1407,20.651992,55.6905911,913.88,991.154,883.945
1408,20.621355,55.74552444,900.712,991.474,884.379
1409,20.593173,54.30731391,928.306,991.601,884.621
1410,20.571374,56.01708342,928.606,991.639,884.666
1411,20.605871,54.88561223,932.09,992,885.111
1412,20.528456,56.8394541,933.365,992.17,885.542
1413,20.479636,54.43850399,914.597,992.326,885.922
1414,20.4576,54.70705589,909.405,992.5,886.298
1415,20.449672,54.82379277,909.793,992.549,886.355
1416,20.412962,56.31218533,910.958,992.785,886.642
1417,20.380016,54.32206447,907.958,993.093,887.085
1418,20.358036,55.58007653,906.488,993.31,887.438
1419,20.336295,53.16950925,898.9,993.488,887.724
1420,20.324881,53.18492623,897.529,993.5,887.758
1421,20.315235,53.55294692,880.823,993.662,888.151
1422,20.251639,55.55773932,863.008,993.965,888.506
1423,20.222132,52.71625837,866.729,994.36,888.92
1424,20.191002,51.81624924,880.451,994.725,889.201
1425,20.12929,51.0530648,880.675,994.822,889.287
1426,20.104905,51.86213287,885.925,995.259,889.663
1427,20.120121,49.85242099,903.691,995.636,889.984
1428,20.091749,51.85804611,894.747,995.894,890.374
1429,20.097232,50.88709231,870.545,996.006,890.668
1430,20.082468,50.83035828,868.385,996.028,890.726
1431,20.044223,48.31279357,862.603,996.192,891.03
1432,20.011793,50.32498917,873.417,996.565,891.357
1433,20.00441,48.66058707,867.622,996.907,891.68
1434,19.98006,50.14493513,878.575,997.282,892.03
1435,19.919251,50.21302881,875.758,997.607,892.281
1436,19.91681,50.83992638,874.759,997.663,892.328
1437,19.913959,48.62900053,866.712,997.957,892.604
1438,19.8716,50.32477708,853.393,998.257,892.968
1439,19.845053,50.55792642,878.304,998.699,893.232
1440,19.861776,49.57590059,884.379,999.05,893.51
1441,19.855233,49.62889031,882.471,999.108,893.568
1442,19.80961,52.28157,876.884,999.359,893.864
1443,19.729098,49.36692807,888.038,999.426,894.156
1444,19.748564,47.39496994,892.078,999.637,894.514
1445,19.77181,48.66447204,882.811,999.774,894.732
1446,19.700806,50.156957,884.005,999.814,894.796
1447,19.646278,49.12591099,888.167,1000.001,895.087
1448,19.677164,48.54480329,882.451,1000.208,895.381
1449,19.658861,52.01322258,858.164,1000.411,895.698
1450,19.633448,47.71207439,861.779,1000.55,895.915
1451,19.60099,47.12002783,860.498,1000.58,895.96
1452,19.628769,48.61946458,853.917,1000.772,896.24
1453,19.609992,48.98364547,853.53,1001.005,896.531
1454,19.555238,46.42410519,860.358,1001.263,896.795
1455,19.542818,50.8198146,862.536,1001.537,897.05
1456,19.522679,49.54813356,860.885,1001.582,897.095
1457,19.520033,47.73552827,853.876,1001.837,897.359
1458,19.52137,47.75942275,860.659,1002.093,897.625
1459,19.484093,48.12903764,887.719,1002.45,897.876
1460,19.421315,45.31008718,862.854,1002.65,898.126
1461,19.384661,45.87175126,863.301,1002.684,898.156
1462,19.378651,48.43561138,870.409,1002.952,898.402
1463,19.360869,47.08886571,882.896,1003.136,898.629
1464,19.36602,46.51287498,863.919,1003.185,898.907
1465,19.333318,48.11465314,859.06,1003.256,899.09
1466,19.31041,48.09543101,860.022,1003.268,899.144
1467,19.296462,46.03044427,863.555,1003.357,899.416
1468,19.323225,45.14622261,858.606,1003.698,899.726
1469,19.29349,46.66242268,854.867,1004.023,899.933
1470,19.239772,43.9910429,845.655,1004.406,900.201
1471,19.217751,45.49876269,846.478,1004.81,900.406
1472,19.219867,45.47917061,856.036,1004.83,900.441
1473,19.142429,45.06315635,874.33,1004.973,900.696
1474,19.113618,44.68124617,883.179,1005.092,900.944
1475,19.107238,46.82046648,866.328,1005.09,901.16
1476,19.158475,45.25554552,846.291,1005.14,901.357
1477,19.113502,45.35904123,845.688,1005.159,901.382
1478,19.098428,44.91163541,842.143,1005.346,901.632
1479,19.068378,47.24335757,859.403,1005.507,901.861
1480,19.062692,43.94702269,854.812,1005.814,902.153
1481,19.000765,45.6905789,879.711,1006.102,902.314
1482,19.00013,45.62673944,877.16,1006.144,902.363
1483,18.984978,46.48513035,868.165,1006.343,902.602
1484,18.974401,44.32813146,870.664,1006.464,902.802
1485,18.949258,45.66652509,860.399,1006.566,903.023
1486,18.94913,45.95166561,872.125,1006.725,903.208
1487,18.924629,46.71846644,874.158,1006.736,903.255
1488,18.848623,45.59533671,880.829,1006.79,903.484
1489,18.865648,46.70936779,868.19,1006.869,903.725
1490,18.869821,46.01379233,874.036,1006.95,903.889
1491,18.842245,43.94139991,866.899,1007.235,904.101
1492,18.828637,43.57606558,865.487,1007.265,904.127
1493,18.82118,45.9173774,854.775,1007.505,904.335
1494,18.787004,45.52171955,854.524,1007.906,904.543
1495,18.756101,45.61962922,854.679,1008.36,904.739
1496,18.763018,47.71484844,853.502,1008.688,904.954
1497,18.728615,47.31508523,855.066,1008.741,904.98
1498,18.746192,42.40026157,863.565,1009.254,905.209
1499,18.749134,43.44102203,850.551,1009.677,905.326
1500,18.720744,44.96167929,862.741,1010.045,905.5
1501,18.675941,40.76148471,874.799,1010.392,905.709
1502,18.678907,41.52418108,873.679,1010.397,905.729
1503,18.660349,43.40549372,864.637,1010.443,905.903
1504,18.647116,42.53498747,861.067,1010.551,906.142
1505,18.637863,42.91858812,875.39,1010.792,906.307
1506,18.626107,44.91430683,889.665,1011.008,906.526
1507,18.582531,45.93666159,885.754,1011.055,906.663
1508,18.57351,42.35871986,865.455,1011.047,906.687
1509,18.54947,44.37506583,861.295,1011.036,906.889
1510,18.510922,44.57705347,866.564,1011.264,907.068
1511,18.480242,41.78144356,864.44,1011.579,907.261
1512,18.49648,41.90270024,849.649,1011.633,907.409
1513,18.481613,44.56432595,852.442,1011.659,907.451
1514,18.462368,41.0553801,866.811,1011.786,907.659
1515,18.422738,39.23112357,876.722,1011.851,907.802
1516,18.41614,43.26151857,867.057,1011.845,908.076
1517,18.409733,42.09782771,862.729,1011.839,908.206
1518,18.381028,39.86459239,861.964,1011.893,908.237
1519,18.334317,39.48102479,857.374,1012.189,908.401
1520,18.311731,41.52594221,849.605,1012.639,908.607
1521,18.32507,38.95457562,852.464,1012.947,908.78
1522,18.308211,40.67341356,853.978,1013.302,908.97
1523,18.258484,39.9354232,857.274,1013.33,908.994
1524,18.234558,39.64394055,874.046,1013.49,909.133
1525,18.245524,38.46855517,868.317,1013.616,909.296
1526,18.262153,40.90381193,873.624,1013.681,909.525
1527,18.247457,39.92181106,861.257,1013.735,909.67
1528,18.236634,40.20438343,860.442,1013.769,909.711
1529,18.225013,39.60993326,856.137,1013.957,909.912
1530,18.223205,41.79243103,852.409,1014.237,910.067
1531,18.212747,38.66663774,863.521,1014.412,910.267
1532,18.199902,40.00222975,876.947,1014.478,910.452
1533,18.207255,38.6557966,875.059,1014.469,910.472
1534,18.164827,40.49506177,865.238,1014.422,910.633
1535,18.145653,37.88039195,880.313,1014.508,910.791
1536,18.096875,40.4805211,875.974,1014.634,911.063
1537,18.09506,38.18363953,866.073,1014.852,911.17
1538,18.031533,39.2967595,865.922,1014.871,911.188
1539,18.055794,39.87352347,864.534,1015.038,911.345
1540,17.990865,39.42491825,855.373,1015.329,911.538
1541,18.006551,37.36388307,858.19,1015.508,911.716
1542,18.009619,39.54763462,863.498,1015.741,911.895
1543,17.997992,40.78812788,863.258,1015.761,911.918
1544,17.988978,38.47322769,861.424,1015.92,912.122
1545,17.970798,40.61238784,862.789,1015.944,912.269
1546,17.980398,38.4773182,866.137,1016.166,912.45
1547,17.970777,38.20213333,873.661,1016.33,912.596
1548,17.940261,37.57898544,872.513,1016.434,912.756
1549,17.910334,40.0603388,864.447,1016.44,912.789
1550,17.916756,38.12609329,863.987,1016.481,912.966
1551,17.97434,40.97230433,863.771,1016.633,913.124
1552,17.899915,37.52925584,860.986,1016.922,913.325
1553,17.858399,37.4319903,872.52,1017.084,913.469
1554,17.828564,38.2943481,872.085,1017.086,913.471
1555,17.809242,41.00996487,848.37,1017.181,913.601
1556,17.811153,37.94725505,847.643,1017.61,913.803
1557,17.82972,37.33642138,844.617,1018.197,913.965
1558,17.812952,38.19649777,849.001,1018.458,914.095
1559,17.793717,38.11641334,850.701,1018.466,914.128
1560,17.768904,38.54894866,858.673,1018.518,914.292
1561,17.748475,39.36097248,859.428,1018.689,914.437
1562,17.752088,37.00884848,853.035,1018.956,914.613
1563,17.709192,37.05477322,860.853,1019.225,914.787
1564,17.700865,36.87054535,862.542,1019.243,914.811
1565,17.67176,36.78215709,869.238,1019.302,914.927
1566,17.674123,34.627723,865.493,1019.146,915.074
1567,17.669453,37.45334065,866.726,1019.081,915.268
1568,17.658653,35.45196347,866.592,1019.222,915.398
1569,17.616331,35.45728459,868.043,1019.254,915.435
1570,17.59234,34.65615463,873.957,1019.387,915.629
1571,17.591544,37.35611705,868.18,1019.382,915.783
1572,17.629372,35.09097859,855.689,1019.563,915.934
1573,17.577667,37.39236745,866.21,1019.568,916.059
1574,17.530502,37.28967324,867.786,1019.437,916.179
1575,17.575781,35.53282609,869.183,1019.248,916.31
1576,17.535958,34.74620359,869.695,1019.148,916.369
1577,17.491748,37.84305842,862.714,1019.092,916.513
1578,17.45522,34.68622681,858.114,1019.258,916.693
1579,17.455739,35.14576966,853.557,1019.487,916.9
1580,17.458767,36.45842518,852.992,1019.513,916.925
1581,17.420385,34.68947519,858.296,1020.075,917.111
1582,17.430467,34.62804781,863.766,1020.436,917.283
1583,17.402379,38.75310205,849.182,1020.352,917.447
1584,17.381232,38.81208537,846.325,1020.454,917.617
1585,17.420499,34.86999479,846.486,1020.461,917.62
1586,17.429552,35.87869804,853.434,1020.778,917.766
1587,17.397633,35.59118953,857.822,1021.117,917.988
1588,17.370565,36.0270668,875.028,1021.397,918.199
1589,17.346883,35.64560345,884.03,1021.352,918.303
1590,17.362984,38.06270193,880.441,1021.29,918.332
1591,17.347907,36.41849291,864.503,1020.992,918.477
1592,17.330975,38.63735922,865.909,1020.829,918.641
1593,17.301267,35.66147393,854.134,1020.751,918.786
