Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
1261,715,1.7536,-0.058
1262.5,715.5,1.7508,-0.0578
1264,716,1.7477,-0.0575
1265.5,716.5,1.745,-0.0572
1267,717,1.7423,-0.057
1268.5,717.5,1.7398,-0.0568
1270,718,1.737,-0.0565
1271.5,718.5,1.734,-0.0562
1273,719,1.7314,-0.0559
1274.5,719.5,1.7296,-0.0556
1276,720,1.7268,-0.0552
1277.5,720.5,1.7239,-0.0546
1279,721,1.7214,-0.0541
1280.5,721.5,1.7186,-0.0535
1282,722,1.7161,-0.053
1283.5,722.5,1.7134,-0.0526
1285,723,1.7105,-0.0522
1286.5,723.5,1.7081,-0.0519
1288,724,1.7053,-0.0516
1289.5,724.5,1.7029,-0.0515
1291,725,1.7002,-0.0514
1292.5,725.5,1.6978,-0.0513
1294,726,1.6952,-0.0513
1295.5,726.5,1.6925,-0.0512
1297,727,1.69,-0.0512
1298.5,727.5,1.6872,-0.0512
1300,728,1.6854,-0.0512
1301.5,728.5,1.6829,-0.0511
1303,729,1.6804,-0.0511
1304.5,729.5,1.6779,-0.051
1306,730,1.6754,-0.051
1307.5,730.5,1.6729,-0.051
1309,731,1.6705,-0.051
1310.5,731.5,1.6683,-0.051
1312,732,1.6658,-0.0511
1313.5,732.5,1.6634,-0.0511
1315,733,1.6607,-0.0511
1316.5,733.5,1.6585,-0.0512
1318,734,1.6561,-0.0513
1319.5,734.5,1.654,-0.0514
1321,735,1.6516,-0.0515
1322.5,735.5,1.6489,-0.0516
1324,736,1.6467,-0.0517
1325.5,736.5,1.6442,-0.0519
1327,737,1.6429,-0.0519
1328.5,737.5,1.6405,-0.0521
1330,738,1.6384,-0.0522
1331.5,738.5,1.6362,-0.0524
1333,739,1.6338,-0.0525
1334.5,739.5,1.6317,-0.0525
1336,740,1.6297,-0.0525
1337.5,740.5,1.6273,-0.0525
1339,741,1.6252,-0.0526
1340.5,741.5,1.6232,-0.0527
1342,742,1.6212,-0.0528
1343.5,742.5,1.619,-0.0531
1345,743,1.617,-0.0533
1346.5,743.5,1.6151,-0.0534
1348,744,1.613,-0.0535
1349.5,744.5,1.611,-0.0536
1351,745,1.609,-0.0535
1352.5,745.5,1.607,-0.0532
1354,746,1.6051,-0.0528
1355.5,746.5,1.603,-0.0524
1357,747,1.6012,-0.0519
1358.5,747.5,1.5993,-0.0514
1360,748,1.5973,-0.0509
1361.5,748.5,1.5954,-0.0506
1363,749,1.5936,-0.0503
1364.5,749.5,1.5918,-0.0499
1366,750,1.5901,-0.0497
1367.5,750.5,1.5882,-0.0494
1369,751,1.5869,-0.0492
1370.5,751.5,1.585,-0.0489
1372,752,1.5832,-0.0487
1373.5,752.5,1.5814,-0.0485
1375,753,1.5797,-0.0483
1376.5,753.5,1.5779,-0.0481
1378,754,1.5762,-0.048
1379.5,754.5,1.5745,-0.0478
1381,755,1.5728,-0.0477
1382.5,755.5,1.5711,-0.0475
1384,756,1.5695,-0.0473
1385.5,756.5,1.5679,-0.0472
1387,757,1.5663,-0.0471
1388.5,757.5,1.5646,-0.047
1390,758,1.563,-0.0469
1391.5,758.5,1.5613,-0.0468
1393,759,1.5598,-0.0467
1394.5,759.5,1.5582,-0.0466
1396,760,1.5571,-0.0465
1397.5,760.5,1.5556,-0.0464
1399,761,1.554,-0.0462
1400.5,761.5,1.5526,-0.0461
1402,762,1.551,-0.0459
1403.5,762.5,1.5494,-0.0458
1405,763,1.5478,-0.0457
1406.5,763.5,1.5463,-0.0457
1408,764,1.5449,-0.0456
1409.5,764.5,1.5435,-0.0455
1411,765,1.542,-0.0454
1412.5,765.5,1.5404,-0.0452
1414,766,1.5389,-0.0451
1415.5,766.5,1.5374,-0.0449
1417,767,1.536,-0.0448
1418.5,767.5,1.5346,-0.0448
1420,768,1.5337,-0.0448
1421.5,768.5,1.5323,-0.045
1423,769,1.5308,-0.0452
1424.5,769.5,1.5293,-0.0454
1426,770,1.5279,-0.0454
1427.5,770.5,1.5266,-0.0453
1429,771,1.5253,-0.0451
1430.5,771.5,1.524,-0.0449
1432,772,1.5226,-0.0447
1433.5,772.5,1.5213,-0.0445
1435,773,1.5199,-0.0443
1436.5,773.5,1.5186,-0.0441
1438,774,1.5173,-0.044
1439.5,774.5,1.5159,-0.044
1441,775,1.5146,-0.0439
1442.5,775.5,1.5133,-0.0439
1444,776,1.5124,-0.0438
1445.5,776.5,1.5111,-0.0437
1447,777,1.5098,-0.0436
1448.5,777.5,1.5085,-0.0435
1450,778,1.5071,-0.0434
1451.5,778.5,1.5058,-0.0432
1453,779,1.5046,-0.0431
1454.5,779.5,1.5034,-0.043
1456,780,1.5021,-0.0428
1457.5,780.5,1.5009,-0.0426
1459,781,1.4996,-0.0423
1460.5,781.5,1.4983,-0.0421
1462,782,1.4971,-0.0418
1463.5,782.5,1.4959,-0.0416
1465,783,1.4946,-0.0413
1466.5,783.5,1.4933,-0.041
1468,784,1.4925,-0.0409
1469.5,784.5,1.4913,-0.0406
1471,785,1.4901,-0.0403
1472.5,785.5,1.4889,-0.04
1474,786,1.4877,-0.0397
1475.5,786.5,1.4865,-0.0393
1477,787,1.4853,-0.039
1478.5,787.5,1.4841,-0.0388
1480,788,1.4828,-0.0386
1481.5,788.5,1.4816,-0.0383
1483,789,1.4804,-0.0381
1484.5,789.5,1.4792,-0.0379
1486,790,1.4781,-0.0377
1487.5,790.5,1.4769,-0.0376
1489,791,1.4759,-0.0375
1490.5,791.5,1.4748,-0.0375
1492,792,1.4737,-0.0376
1493.5,792.5,1.4726,-0.0377
1495,793,1.4719,-0.0377
1496.7,793.5,1.4704,-0.038
1498.2,794,1.4694,-0.0382
1499.7,794.5,1.4686,-0.0384
1501.2,795,1.4675,-0.0387
1502.7,795.5,1.4664,-0.039
1504.2,796,1.4654,-0.0392
1505.7,796.5,1.4643,-0.0395
1507.2,797,1.4633,-0.0397
1508.7,797.5,1.4622,-0.04
1510.2,798,1.4611,-0.0403
1511.7,798.5,1.46,-0.0405
1513.2,799,1.4589,-0.0408
1514.7,799.5,1.4582,-0.0409
1516.2,800,1.4572,-0.0412
1517.7,800.5,1.4562,-0.0415
1519.2,801,1.4552,-0.0418
1520.7,801.5,1.4542,-0.0421
1522.2,802,1.4533,-0.0424
1523.7,802.5,1.4523,-0.0428
1525.2,803,1.4512,-0.0431
1526.7,803.5,1.4501,-0.0433
1528.2,804,1.4491,-0.0436
1529.7,804.5,1.4481,-0.0439
1531.2,805,1.447,-0.0442
1532.7,805.5,1.4465,-0.0444
1534.2,806,1.4455,-0.0446
1535.7,806.5,1.4445,-0.0448
1537.2,807,1.4436,-0.045
1538.7,807.5,1.4427,-0.0452
1540.2,808,1.4417,-0.0454
1541.7,808.5,1.4408,-0.0457
1543.2,809,1.4398,-0.046
1544.7,809.5,1.4388,-0.0462
1546.2,810,1.4379,-0.0463
1547.7,810.5,1.437,-0.0465
1549.2,811,1.436,-0.0466
1550.7,811.5,1.4351,-0.0467
1552.2,812,1.4345,-0.0468
1553.9,812.5,1.4333,-0.0468
1555.4,813,1.4325,-0.0468
1556.9,813.5,1.4319,-0.0468
1558.4,814,1.4311,-0.0467
1559.9,814.5,1.4303,-0.0466
1561.4,815,1.4295,-0.0464
1562.9,815.5,1.4286,-0.0462
1564.4,816,1.4278,-0.046
1565.9,816.5,1.4269,-0.0457
1567.4,817,1.4261,-0.0454
1568.9,817.5,1.4253,-0.045
1570.4,818,1.4246,-0.0445
1571.9,818.5,1.4238,-0.044
1573.4,819,1.423,-0.0434
1574.9,819.5,1.4223,-0.0428
1576.4,820,1.4214,-0.0421
1577.9,820.5,1.4206,-0.0414
1579.4,821,1.4198,-0.0407
1580.9,821.5,1.419,-0.0399
1582.4,822,1.4182,-0.0391
1583.9,822.5,1.4174,-0.0383
1585.4,823,1.4166,-0.0375
1586.9,823.5,1.4159,-0.0367
1588.4,824,1.4151,-0.0358
1589.9,824.5,1.4143,-0.0349
1591.4,825,1.4134,-0.0339
1592.9,825.5,1.4126,-0.0329
1594.4,826,1.4119,-0.0319
1595.9,826.5,1.4111,-0.0308
1597.4,827,1.4103,-0.0298
1598.9,827.5,1.4095,-0.0288
1600.4,828,1.4087,-0.0278
1601.9,828.5,1.408,-0.0268
1603.4,829,1.4074,-0.0262
1604.9,829.5,1.4066,-0.0252
1606.4,830,1.4058,-0.0242
1607.9,830.5,1.405,-0.0232
1609.4,831,1.4042,-0.0223
1610.9,831.5,1.4034,-0.0214
1612.4,832,1.4026,-0.0205
1613.9,832.5,1.4018,-0.0197
1615.4,833,1.401,-0.0188
1616.9,833.5,1.4002,-0.018
1618.4,834,1.3993,-0.0172
1619.9,834.5,1.3985,-0.0165
1621.4,835,1.3977,-0.0157
1622.9,835.5,1.3969,-0.015
1624.4,836,1.396,-0.0143
1625.9,836.5,1.3952,-0.0137
1627.4,837,1.3943,-0.0131
1628.9,837.5,1.3935,-0.0126
1630.4,838,1.3928,-0.0121
1631.9,838.5,1.392,-0.0117
1633.4,839,1.3912,-0.0113
1634.9,839.5,1.3904,-0.0108
1636.4,840,1.3896,-0.0104
1637.9,840.5,1.3889,-0.01
1639.4,841,1.388,-0.0096
1640.9,841.5,1.3872,-0.0092
1642.4,842,1.3863,-0.0088
1643.9,842.5,1.3855,-0.0084
1645.4,843,1.3848,-0.008
1646.9,843.5,1.3842,-0.0076
1648.4,844,1.3834,-0.0073
1649.9,844.5,1.3826,-0.0069
1651.4,845,1.3819,-0.0066
1652.9,845.5,1.3812,-0.0063
1654.4,846,1.3805,-0.006
1655.9,846.5,1.3797,-0.0056
1657.4,847,1.3789,-0.0054
1658.9,847.5,1.3782,-0.0051
1660.4,848,1.3775,-0.0049
1661.9,848.5,1.3767,-0.0047
1663.4,849,1.3759,-0.0044
1664.9,849.5,1.3754,-0.0042
1666.4,850,1.3747,-0.0039
1667.9,850.5,1.374,-0.0035
1669.4,851,1.3734,-0.0031
1670.9,851.5,1.3727,-0.0028
1672.4,852,1.372,-0.0025
1673.9,852.5,1.3713,-0.0022
1675.6,853,1.3705,-0.002
1677.3,853.5,1.3696,-0.0017
1678.8,854,1.3688,-0.0016
1680.3,854.5,1.3682,-0.0014
1681.8,855,1.3675,-0.0013
1683.3,855.5,1.3668,-0.0011
1684.8,856,1.3661,-0.0008
1686.3,856.5,1.3655,-0.0006
1687.8,857,1.3648,-0.0005
1689.3,857.5,1.364,-0.0004
1690.8,858,1.3633,-0.0002
1692.3,858.5,1.3625,-0.0001
1693.8,859,1.3618,0.0001
1695.3,859.5,1.3611,0.0003
1696.8,860,1.3604,0.0006
1698.3,860.5,1.3597,0.0009
1699.8,861,1.3589,0.0011
1701.3,861.5,1.3581,0.0013
1702.8,862,1.3573,0.0015
1704.3,862.5,1.3566,0.0019
1705.8,863,1.3559,0.0022
1707.3,863.5,1.3552,0.0026
1708.8,864,1.3545,0.0029
1710.3,864.5,1.3538,0.0032
1711.8,865,1.3531,0.0035
1713.3,865.5,1.3524,0.0037
1714.8,866,1.352,0.0039
1716.3,866.5,1.3513,0.0041
1717.8,867,1.3506,0.0043
1719.3,867.5,1.3499,0.0045
1720.8,868,1.3493,0.0047
1722.3,868.5,1.3486,0.005
1723.8,869,1.348,0.0053
1725.3,869.5,1.3473,0.0055
1726.8,870,1.3467,0.0058
1728.3,870.5,1.346,0.0061
1729.8,871,1.3453,0.0064
1731.3,871.5,1.3446,0.0066
1732.8,872,1.344,0.0069
1734.3,872.5,1.3434,0.0072
1735.8,873,1.3427,0.0074
1737.3,873.5,1.342,0.0077
1738.8,874,1.3414,0.0078
1740.3,874.5,1.3407,0.008
1741.8,875,1.34,0.0081
1743.3,875.5,1.3393,0.0083
1744.8,876,1.3384,0.0085
1746.3,876.5,1.3377,0.0087
1747.8,877,1.337,0.0088
1749.3,877.5,1.3363,0.0089
1750.8,878,1.3357,0.0091
1752.3,878.5,1.3351,0.0093
1753.8,879,1.3344,0.0094
1755.3,879.5,1.3336,0.0095
1756.8,880,1.333,0.0097
1758.3,880.5,1.3324,0.01
1759.8,881,1.3318,0.0103
1761.3,881.5,1.3312,0.0106
1762.8,882,1.3306,0.0109
1764.3,882.5,1.33,0.0112
1765.8,883,1.3294,0.0115
1767.3,883.5,1.3288,0.0118
1768.8,884,1.3282,0.012
1770.3,884.5,1.3275,0.0123
1771.8,885,1.3269,0.0125
1773.3,885.5,1.3262,0.0128
1774.8,886,1.3256,0.0131
1776.3,886.5,1.325,0.0134
1777.8,887,1.3245,0.0137
1779.3,887.5,1.3239,0.014
1780.8,888,1.3233,0.0143
1782.3,888.5,1.3228,0.0146
1783.8,889,1.3222,0.015
1785.3,889.5,1.3216,0.0154
1786.8,890,1.3211,0.0158
1788.3,890.5,1.3205,0.0162
1789.8,891,1.3199,0.0166
1791.3,891.5,1.3193,0.017
1792.8,892,1.3187,0.0174
1794.3,892.5,1.3181,0.0178
1795.8,893,1.3174,0.0181
1797.3,893.5,1.3168,0.0183
1798.8,894,1.3162,0.0186
1800.3,894.5,1.3156,0.0189
1801.8,895,1.315,0.0192
1803.3,895.5,1.3144,0.0196
1804.8,896,1.314,0.0199
1806.3,896.5,1.3135,0.0202
1807.8,897,1.3129,0.0206
1809.3,897.5,1.3124,0.0209
1810.8,898,1.3118,0.0213
1812.3,898.5,1.3113,0.0216
1813.8,899,1.3107,0.0219
1815.3,899.5,1.3101,0.0223
1816.8,900,1.3096,0.0227
1818.3,900.5,1.3091,0.023
1819.8,901,1.3085,0.0234
1821.3,901.5,1.3079,0.0237
1822.8,902,1.3072,0.024
1824.3,902.5,1.3067,0.0244
1825.8,903,1.3062,0.0247
1827.3,903.5,1.3056,0.025
1828.8,904,1.3051,0.0253
1830.3,904.5,1.3046,0.0256
1831.8,905,1.3041,0.0259
1833.3,905.5,1.3035,0.0261
1834.8,906,1.303,0.0264
1836.3,906.5,1.3027,0.0266
1837.8,907,1.3021,0.0269
1839.3,907.5,1.3016,0.0274
1840.8,908,1.3011,0.0278
1842.3,908.5,1.3006,0.0283
1843.8,909,1.3001,0.0288
1845.3,909.5,1.2996,0.0293
1846.8,910,1.2991,0.0298
1848.3,910.5,1.2987,0.0304
1849.8,911,1.2983,0.0308
1851.3,911.5,1.2978,0.0313
1852.8,912,1.2973,0.0317
1854.3,912.5,1.2968,0.0322
1855.8,913,1.2962,0.0326
1857.3,913.5,1.2957,0.033
1858.8,914,1.2952,0.0334
1860.3,914.5,1.2947,0.0337
1861.8,915,1.2942,0.0341
1863.3,915.5,1.2937,0.0345
1864.8,916,1.2932,0.0349
1866.3,916.5,1.2928,0.0353
1867.8,917,1.2923,0.0357
1869.3,917.5,1.2919,0.0361
1870.8,918,1.2915,0.0365
1872.3,918.5,1.2911,0.037
1873.8,919,1.2907,0.0373
1875.3,919.5,1.2903,0.0376
1876.8,920,1.2897,0.0378
1878.3,920.5,1.2892,0.038
1879.8,921,1.2888,0.0383
1881.3,921.5,1.2883,0.0386
1882.8,922,1.2877,0.0388
1884.3,922.5,1.2871,0.039
1885.8,923,1.2865,0.0392
1887.3,923.5,1.2861,0.0395
1888.8,924,1.2856,0.0399
1890.3,924.5,1.2853,0.0403
1891.8,925,1.2849,0.0406
1893.3,925.5,1.2844,0.041
1894.8,926,1.2839,0.0413
1896.3,926.5,1.2834,0.0415
1897.8,927,1.2831,0.0419
1899.3,927.5,1.2827,0.0423
1900.8,928,1.2824,0.0428
1902.3,928.5,1.2819,0.0433
1903.8,929,1.2815,0.0437
1905.3,929.5,1.2809,0.044
1906.8,930,1.2806,0.0442
1908.3,930.5,1.2801,0.0445
1909.8,931,1.2797,0.0447
1911.3,931.5,1.2792,0.045
1912.8,932,1.2788,0.0452
1914.3,932.5,1.2785,0.0456
1915.8,933,1.2782,0.0458
1917.3,933.5,1.2779,0.0462
1918.8,934,1.2775,0.0465
1920.3,934.5,1.2771,0.0469
1921.8,935,1.2767,0.0473
1923.3,935.5,1.2764,0.0477
1924.8,936,1.2761,0.0481
1926.3,936.5,1.2758,0.0484
1927.8,937,1.2754,0.0488
1929.3,937.5,1.275,0.0491
1930.8,938,1.2745,0.0494
1932.3,938.5,1.274,0.0497
1933.8,939,1.2737,0.05
1935.3,939.5,1.2733,0.0503
1936.8,940,1.2729,0.0506
1938.3,940.5,1.2725,0.0509
1939.8,941,1.2721,0.0511
1941.3,941.5,1.2718,0.0514
1942.8,942,1.2714,0.0516
1944.3,942.5,1.2711,0.0518
1945.8,943,1.2708,0.0519
1947.3,943.5,1.2705,0.0521
1948.8,944,1.2701,0.0522
1950.3,944.5,1.2698,0.0523
1951.8,945,1.2695,0.0524
1953.3,945.5,1.2691,0.0525
1954.8,946,1.2687,0.0526
1956.3,946.5,1.2684,0.0528
1957.8,947,1.2681,0.0529
1959.3,947.5,1.2677,0.0532
1960.8,948,1.2675,0.0534
1962.3,948.5,1.2671,0.0536
1963.8,949,1.2668,0.0537
1965.3,949.5,1.2664,0.0537
1966.8,950,1.2661,0.0537
1968.3,950.5,1.2658,0.0537
1969.8,951,1.2655,0.0538
1971.3,951.5,1.2652,0.0538
1972.8,952,1.2648,0.0539
1974.3,952.5,1.2644,0.054
1975.8,953,1.2641,0.0542
1977.3,953.5,1.2638,0.0544
1978.8,954,1.2635,0.0547
1980.3,954.5,1.2632,0.0549
1981.8,955,1.2629,0.0551
1983.3,955.5,1.2626,0.0553
1984.8,956,1.2624,0.0555
1986.3,956.5,1.2621,0.0556
1987.8,957,1.2618,0.0558
1989.3,957.5,1.2615,0.0558
1990.8,958,1.2612,0.0558
1992.3,958.5,1.2609,0.0558
1993.8,959,1.2606,0.0558
1995.3,959.5,1.2603,0.0558
1996.8,960,1.26,0.0558
1998.3,960.5,1.2596,0.0558
1999.8,961,1.2593,0.0559
2001.3,961.5,1.259,0.056
2002.8,962,1.2587,0.0562
2004.3,962.5,1.2584,0.0564
2005.8,963,1.2582,0.0565
2007.3,963.5,1.2579,0.0567
2008.8,964,1.2576,0.057
2010.3,964.5,1.2573,0.0572
2011.8,965,1.257,0.0574
2013.3,965.5,1.2567,0.0576
2014.8,966,1.2563,0.0578
2016.3,966.5,1.256,0.0579
2017.8,967,1.2558,0.058
2019.3,967.5,1.2555,0.0581
2020.8,968,1.2552,0.0581
2022.3,968.5,1.2551,0.0581
2023.8,969,1.2548,0.058
2025.3,969.5,1.2545,0.0579
2026.8,970,1.2542,0.0579
2028.3,970.5,1.2539,0.0579
2029.8,971,1.2537,0.0579
2031.3,971.5,1.2534,0.0579
2032.8,972,1.2532,0.058
2034.3,972.5,1.2528,0.0581
2035.8,973,1.2526,0.0584
2037.3,973.5,1.2524,0.0585
2038.8,974,1.2522,0.0586
2040.3,974.5,1.252,0.0586
2041.8,975,1.2516,0.0586
2043.3,975.5,1.2514,0.0586
2044.8,976,1.2511,0.0586
2046.3,976.5,1.2508,0.0586
2047.8,977,1.2505,0.0586
2049.3,977.5,1.2503,0.0586
2050.8,978,1.2501,0.0586
2052.3,978.5,1.25,0.0586
2053.8,979,1.2497,0.0587
2055.3,979.5,1.2494,0.0587
2056.8,980,1.2491,0.0586
2058.3,980.5,1.2489,0.0585
2059.8,981,1.2487,0.0584
2061.3,981.5,1.2485,0.0583
2062.8,982,1.2483,0.0584
2064.3,982.5,1.2481,0.0585
2065.8,983,1.2478,0.0586
2067.3,983.5,1.2476,0.0587
2068.8,984,1.2474,0.0589
2070.3,984.5,1.2471,0.059
2071.8,985,1.2468,0.059
2073.3,985.5,1.2465,0.059
2074.8,986,1.2463,0.0589
2076.3,986.5,1.246,0.0588
2077.8,987,1.2458,0.0588
2079.3,987.5,1.2455,0.0587
2080.8,988,1.2453,0.0587
2082.3,988.5,1.2451,0.0587
2083.8,989,1.2449,0.0587
2085.3,989.5,1.2447,0.0586
2086.8,990,1.2445,0.0585
2088.3,990.5,1.2442,0.0585
2089.8,991,1.2439,0.0586
2091.3,991.5,1.2438,0.0587
2092.8,992,1.2436,0.0588
2094.3,992.5,1.2434,0.0588
2095.8,993,1.2432,0.0589
2097.3,993.5,1.2429,0.0589
2098.8,994,1.2427,0.0588
2100.3,994.5,1.2424,0.0588
2101.8,995,1.2422,0.0586
2103.3,995.5,1.242,0.0585
2104.8,996,1.2417,0.0584
2106.3,996.5,1.2414,0.0583
2107.8,997,1.2411,0.0584
2109.3,997.5,1.2409,0.0585
2110.8,998,1.2407,0.0587
2112.3,998.5,1.2405,0.0589
2113.8,999,1.2403,0.059
2115.3,999.5,1.24,0.0591
2116.8,1000,1.2399,0.0591
2118.3,1000.5,1.2397,0.0591
2119.8,1001,1.2395,0.059
2121.3,1001.5,1.2393,0.0588
2122.8,1002,1.239,0.0588
2124.3,1002.5,1.2388,0.0587
2125.8,1003,1.2386,0.0587
2127.3,1003.5,1.2385,0.0586
2128.8,1004,1.2383,0.0585
2130.3,1004.5,1.2381,0.0584
2131.8,1005,1.2378,0.0584
2133.3,1005.5,1.2376,0.0584
2134.8,1006,1.2373,0.0584
2136.3,1006.5,1.2371,0.0584
2137.8,1007,1.2369,0.0584
2139.3,1007.5,1.2367,0.0585
2140.8,1008,1.2365,0.0586
2142.3,1008.5,1.2363,0.0586
2143.8,1009,1.2362,0.0586
2145.3,1009.5,1.236,0.0586
2146.8,1010,1.2358,0.0585
2148.3,1010.5,1.2356,0.0584
2149.8,1011,1.2353,0.0583
2151.3,1011.5,1.235,0.0584
2152.8,1012,1.2348,0.0586
2154.3,1012.5,1.2347,0.0587
2155.8,1013,1.2345,0.0587
2157.3,1013.5,1.2345,0.0587
2158.8,1014,1.2343,0.0587
2160.3,1014.5,1.2341,0.0587
2161.8,1015,1.2338,0.0588
2163.3,1015.5,1.2335,0.059
2164.8,1016,1.2332,0.0592
2166.3,1016.5,1.233,0.0594
2167.8,1017,1.2328,0.0595
2169.3,1017.5,1.2326,0.0597
2170.8,1018,1.2325,0.0598
2172.3,1018.5,1.2323,0.06
2173.8,1019,1.2321,0.0601
2175.3,1019.5,1.232,0.0603
2176.8,1020,1.2317,0.0605
2178.3,1020.5,1.2315,0.0606
2179.8,1021,1.2312,0.0606
2181.3,1021.5,1.231,0.0607
2182.8,1022,1.2306,0.0608
2184.3,1022.5,1.2304,0.061
2185.8,1023,1.2302,0.0611
2187.3,1023.5,1.2301,0.0613
2188.8,1024,1.2299,0.0615
2190.3,1024.5,1.2296,0.0617
2191.8,1025,1.2294,0.0619
2193.3,1025.5,1.2293,0.0621
2194.8,1026,1.2291,0.0622
2196.3,1026.5,1.2289,0.0623
2197.8,1027,1.2287,0.0624
2199.3,1027.5,1.2286,0.0625
2200.8,1028,1.2285,0.0627
2202.3,1028.5,1.2282,0.063
2203.8,1029,1.2281,0.0634
2205.3,1029.5,1.2279,0.0639
2206.8,1030,1.2277,0.0643
2208.3,1030.5,1.2275,0.0647
2209.8,1031,1.2272,0.065
2211.3,1031.5,1.227,0.0653
2212.8,1032,1.2267,0.0657
2214.3,1032.5,1.2265,0.0661
2215.8,1033,1.2262,0.0665
2217.3,1033.5,1.226,0.0669
2218.8,1034,1.226,0.0673
2220.3,1034.5,1.2258,0.0677
2221.8,1035,1.2256,0.0681
2223.3,1035.5,1.2254,0.0685
2224.8,1036,1.2252,0.0689
2226.3,1036.5,1.2251,0.0691
2227.8,1037,1.2249,0.0693
2229.3,1037.5,1.2247,0.0695
2230.8,1038,1.2245,0.0697
2232.3,1038.5,1.2244,0.07
2233.8,1039,1.2242,0.0702
2235.3,1039.5,1.2239,0.0706
2236.8,1040,1.2237,0.071
2238.3,1040.5,1.2235,0.0715
2239.8,1041,1.2233,0.072
2241.3,1041.5,1.2231,0.0723
2242.8,1042,1.2229,0.0728
2244.3,1042.5,1.2228,0.0732
2245.8,1043,1.2226,0.0736
2247.3,1043.5,1.2225,0.0739
2248.8,1044,1.2223,0.0743
2250.3,1044.5,1.222,0.0748
2251.8,1045,1.2218,0.0752
2253.3,1045.5,1.2216,0.0757
2254.8,1046,1.2214,0.0762
2256.3,1046.5,1.2213,0.0767
2257.8,1047,1.221,0.0773
2259.3,1047.5,1.2208,0.078
2260.8,1048,1.2205,0.0787
2262.3,1048.5,1.2203,0.0793
2263.8,1049,1.2202,0.0799
2265.3,1049.5,1.22,0.0804
2266.8,1050,1.2199,0.0809
2268.3,1050.5,1.2197,0.0813
2269.8,1051,1.2194,0.0817
2271.3,1051.5,1.2192,0.0821
2272.8,1052,1.219,0.0826
2274.3,1052.5,1.2188,0.0831
2275.8,1053,1.2186,0.0835
2277.3,1053.5,1.2184,0.0839
2278.8,1054,1.2182,0.0842
2280.3,1054.5,1.2179,0.0846
2281.8,1055,1.2176,0.0849
2283.3,1055.5,1.2174,0.0853
2284.8,1056,1.2172,0.0857
2286.3,1056.5,1.2171,0.0863
2287.8,1057,1.2171,0.0867
2289.3,1057.5,1.2169,0.0873
2290.8,1058,1.2167,0.0879
2292.3,1058.5,1.2165,0.0884
2293.8,1059,1.2163,0.089
2295.3,1059.5,1.216,0.0895
2296.8,1060,1.2159,0.0899
2298.3,1060.5,1.2157,0.0903
2299.8,1061,1.2155,0.0907
2301.3,1061.5,1.2153,0.0911
2302.8,1062,1.2151,0.0915
2304.3,1062.5,1.2148,0.0921
2305.8,1063,1.2147,0.0925
2307.3,1063.5,1.2146,0.0928
2308.8,1064,1.2145,0.0933
2310.3,1064.5,1.2144,0.0938
2311.8,1065,1.2141,0.0943
2313.3,1065.5,1.2139,0.0947
2314.8,1066,1.2137,0.095
2316.3,1066.5,1.2135,0.0953
2317.8,1067,1.2133,0.0956
2319.3,1067.5,1.2131,0.096
2320.8,1068,1.2129,0.0964
2322.3,1068.5,1.2126,0.0969
2323.8,1069,1.2124,0.0975
2325.3,1069.5,1.2123,0.0981
2326.8,1070,1.2121,0.0987
2328.3,1070.5,1.2119,0.0993
2329.8,1071,1.2117,0.0998
2331.3,1071.5,1.2116,0.1003
2332.8,1072,1.2114,0.1006
2334.3,1072.5,1.2112,0.1011
2335.8,1073,1.2111,0.1017
2337.3,1073.5,1.2108,0.1024
2338.8,1074,1.2107,0.1032
2340.3,1074.5,1.2105,0.1039
2341.8,1075,1.2103,0.1046
2343.3,1075.5,1.2102,0.105
2344.8,1076,1.21,0.1055
2346.3,1076.5,1.2098,0.106
2347.8,1077,1.2097,0.1064
2349.3,1077.5,1.2096,0.1067
2350.8,1078,1.2095,0.1069
2352.3,1078.5,1.2093,0.1071
2353.8,1079,1.2091,0.1071
2355.3,1079.5,1.2088,0.1072
2356.8,1080,1.2086,0.1074
2358.3,1080.5,1.2085,0.1075
2359.8,1081,1.2084,0.1077
2361.3,1081.5,1.2083,0.1081
2362.8,1082,1.2081,0.1085
2364.3,1082.5,1.2078,0.1091
2365.8,1083,1.2075,0.1096
2367.3,1083.5,1.2073,0.1101
2368.8,1084,1.2071,0.1104
2370.3,1084.5,1.207,0.1107
2371.8,1085,1.2068,0.1111
2373.3,1085.5,1.2066,0.1115
2374.8,1086,1.2065,0.112
2376.3,1086.5,1.2063,0.1126
2377.8,1087,1.2061,0.1132
2379.3,1087.5,1.206,0.1138
2380.8,1088,1.2057,0.1142
2382.3,1088.5,1.2055,0.1145
2383.8,1089,1.2052,0.1148
2385.3,1089.5,1.2051,0.1153
2386.8,1090,1.2051,0.1157
2388.3,1090.5,1.205,0.1164
2389.8,1091,1.2048,0.1169
2391.3,1091.5,1.2047,0.1174
2392.8,1092,1.2045,0.1178
2394.3,1092.5,1.2043,0.1183
2395.8,1093,1.2041,0.1188
2397.3,1093.5,1.2039,0.1194
2398.8,1094,1.2037,0.1198
2400.3,1094.5,1.2035,0.1202
2401.8,1095,1.2034,0.1205
2403.3,1095.5,1.2032,0.1208
2404.8,1096,1.2031,0.1212
2406.3,1096.5,1.2029,0.1217
2407.8,1097,1.2028,0.1222
2409.3,1097.5,1.2026,0.1226
