Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
2208.8,690,2.505,0.0107
2211.8,690.5,2.5012,0.0112
2214.8,691,2.4976,0.0116
2217.6,691.5,2.4938,0.012
2220.4,692,2.4906,0.0122
2223.4,692.5,2.4869,0.0125
2226.4,693,2.4832,0.0128
2229.4,693.5,2.4793,0.0132
2232.2,694,2.4756,0.0137
2235,694.5,2.4726,0.0141
2238,695,2.469,0.0146
2241,695.5,2.4653,0.0151
2244,696,2.4616,0.0156
2246.7,696.5,2.4579,0.016
2249.4,697,2.4548,0.0163
2252.4,697.5,2.4512,0.0167
2255.4,698,2.4474,0.0171
2258.4,698.5,2.4435,0.0176
2261.2,699,2.4399,0.0181
2264,699.5,2.4368,0.0185
2267,700,2.4333,0.0191
2270,700.5,2.4298,0.0196
2273,701,2.4262,0.02
2275.8,701.5,2.4224,0.0205
2278.6,702,2.4193,0.0209
2281.6,702.5,2.4155,0.0213
2284.6,703,2.4119,0.0217
2287.6,703.5,2.4083,0.0221
2290.6,704,2.4046,0.0225
2293.3,704.5,2.4012,0.0229
2296,705,2.3982,0.0232
2299,705.5,2.3946,0.0235
2302,706,2.391,0.024
2305,706.5,2.3872,0.0245
2308,707,2.3836,0.0248
2311,707.5,2.3797,0.0251
2313.8,708,2.3757,0.0253
2316.6,708.5,2.3727,0.0256
2319.6,709,2.3689,0.0258
2322.6,709.5,2.3652,0.026
2325.6,710,2.3617,0.0261
2328.6,710.5,2.3581,0.0261
2331.6,711,2.3545,0.0263
2334.6,711.5,2.3508,0.0265
2337.4,712,2.3471,0.0267
2340.2,712.5,2.3442,0.0268
2343.2,713,2.3407,0.027
2346.2,713.5,2.337,0.0271
2349.2,714,2.3334,0.0271
2352.2,714.5,2.33,0.0272
2355.2,715,2.3265,0.0272
2357.9,715.5,2.323,0.0273
2360.6,716,2.32,0.0275
2363.6,716.5,2.3165,0.0277
2366.6,717,2.3131,0.0277
2369.6,717.5,2.3097,0.0277
2372.6,718,2.3062,0.0276
2375.6,718.5,2.3028,0.0273
2378.6,719,2.2994,0.027
2381.6,719.5,2.2959,0.0268
2384.6,720,2.2926,0.0267
2387.6,720.5,2.2893,0.0267
2390.4,721,2.2861,0.0267
2393.2,721.5,2.2834,0.0268
2396.2,722,2.2802,0.0268
2399.2,722.5,2.2769,0.0268
2402.2,723,2.2735,0.0268
2405.2,723.5,2.2702,0.0268
2408.2,724,2.2671,0.0268
2411.2,724.5,2.2641,0.0269
2414.2,725,2.2609,0.0269
2417,725.5,2.2578,0.027
2419.8,726,2.2553,0.0272
2422.8,726.5,2.2521,0.0273
2425.8,727,2.249,0.0274
2428.8,727.5,2.2459,0.0276
2431.5,728,2.2429,0.0277
2434.2,728.5,2.2404,0.0278
2437.2,729,2.2375,0.0275
2440.2,729.5,2.2346,0.0265
2443.2,730,2.2317,0.0258
2446.2,730.5,2.2287,0.0257
2449,731,2.2258,0.0257
2451.8,731.5,2.2235,0.0257
2454.8,732,2.2206,0.0256
2457.8,732.5,2.2176,0.0256
2460.8,733,2.2149,0.0257
2463.8,733.5,2.2122,0.0259
2466.8,734,2.2095,0.026
2469.8,734.5,2.2068,0.0261
2472.8,735,2.2041,0.0263
2475.6,735.5,2.2015,0.0265
2478.4,736,2.1993,0.0268
2481.4,736.5,2.1967,0.0271
2484.4,737,2.1942,0.0273
2487.4,737.5,2.1916,0.0276
2490.4,738,2.1891,0.028
2493.4,738.5,2.1866,0.0282
2496.4,739,2.1841,0.0283
2499.4,739.5,2.1816,0.0286
2502.4,740,2.179,0.0289
2505.4,740.5,2.1766,0.0292
2508.4,741,2.1744,0.0295
2511.4,741.5,2.1722,0.0299
2514.4,742,2.1701,0.0301
2517.4,742.5,2.168,0.0303
2520.4,743,2.1658,0.0305
2523.4,743.5,2.1637,0.0309
2526.4,744,2.1614,0.0313
2529.1,744.5,2.1593,0.0316
2531.8,745,2.1577,0.0319
2534.8,745.5,2.1558,0.0322
2537.8,746,2.1537,0.0325
2540.8,746.5,2.1517,0.0327
2543.8,747,2.1496,0.0329
2546.8,747.5,2.1474,0.0332
2549.8,748,2.1453,0.0336
2552.8,748.5,2.1431,0.0339
2555.8,749,2.141,0.0342
2558.8,749.5,2.139,0.0345
2561.6,750,2.137,0.0348
2564.4,750.5,2.1355,0.035
2567.4,751,2.1336,0.0353
2570.4,751.5,2.1316,0.0355
2573.4,752,2.1296,0.0358
2576.4,752.5,2.1276,0.036
2579.4,753,2.1256,0.0362
2582.4,753.5,2.1237,0.0365
2585.4,754,2.1218,0.0368
2588.2,754.5,2.1199,0.037
2591,755,2.1184,0.0373
2594,755.5,2.1166,0.0375
2597,756,2.1147,0.0376
2600,756.5,2.1128,0.0378
2603,757,2.1109,0.0379
2606,757.5,2.1091,0.0381
2609,758,2.1073,0.0383
2612,758.5,2.1056,0.0385
2615,759,2.1038,0.0386
2618,759.5,2.1019,0.0387
2621,760,2.1001,0.0387
2623.7,760.5,2.0984,0.0389
2626.4,761,2.0969,0.0391
2629.4,761.5,2.095,0.0392
2632.4,762,2.0932,0.0394
2635.4,762.5,2.0915,0.0396
2638.4,763,2.09,0.0397
2641.4,763.5,2.0881,0.0399
2644.4,764,2.0863,0.0401
2647.4,764.5,2.0847,0.0402
2650.4,765,2.083,0.0404
2653.2,765.5,2.0813,0.0406
2656,766,2.0798,0.0407
2659,766.5,2.0781,0.041
2662,767,2.0765,0.0412
2665,767.5,2.0749,0.0415
2668,768,2.0732,0.0417
2671,768.5,2.0715,0.0419
2674,769,2.0699,0.0421
2677,769.5,2.0682,0.0423
2680,770,2.0667,0.0426
2683,770.5,2.0652,0.0427
2686,771,2.0635,0.0429
2689,771.5,2.0619,0.0431
2691.8,772,2.0603,0.0433
2694.6,772.5,2.059,0.0434
2697.6,773,2.0574,0.0435
2700.6,773.5,2.0557,0.0434
2703.6,774,2.0541,0.0434
2706.6,774.5,2.0524,0.0435
2709.6,775,2.0508,0.0436
2712.6,775.5,2.0493,0.0437
2715.6,776,2.0476,0.044
2718.6,776.5,2.0463,0.0443
2721.6,777,2.0449,0.0445
2724.6,777.5,2.0432,0.0449
2727.6,778,2.0417,0.0452
2730.6,778.5,2.0403,0.0454
2733.6,779,2.0388,0.0456
2736.6,779.5,2.0373,0.0457
2739.6,780,2.036,0.0458
2742.3,780.5,2.0345,0.046
2745.3,781,2.0332,0.0461
2748.6,781.5,2.0314,0.046
2751.3,782,2.03,0.046
2754,782.5,2.0288,0.0465
2757,783,2.0274,0.048
2760,783.5,2.0258,0.0494
2763,784,2.0245,0.0498
2766,784.5,2.0231,0.0497
2769,785,2.0216,0.0495
2772,785.5,2.0201,0.0492
2775,786,2.0188,0.049
2778,786.5,2.0175,0.0488
2781,787,2.016,0.0486
2784,787.5,2.0146,0.0482
2787,788,2.0131,0.0478
2790,788.5,2.0116,0.0473
2793,789,2.0101,0.0469
2796,789.5,2.0087,0.0466
2799,790,2.0073,0.0463
2801.8,790.5,2.006,0.046
2804.6,791,2.0048,0.0458
2807.6,791.5,2.0034,0.0456
2810.6,792,2.0021,0.0452
2813.6,792.5,2.0008,0.045
2816.6,793,1.9993,0.0448
2819.6,793.5,1.9979,0.0446
2822.6,794,1.9966,0.0443
2825.6,794.5,1.9953,0.044
2828.6,795,1.994,0.0438
2831.6,795.5,1.9926,0.0434
2834.6,796,1.9912,0.043
2837.6,796.5,1.9898,0.0427
2840.6,797,1.9885,0.0424
2843.4,797.5,1.9872,0.0422
2846.2,798,1.9862,0.0419
2849.2,798.5,1.9849,0.0415
2852.2,799,1.9835,0.0411
2855.2,799.5,1.9821,0.0408
2858.2,800,1.9807,0.0403
2861.2,800.5,1.9794,0.0398
2864.2,801,1.9781,0.0394
2867.2,801.5,1.9769,0.0391
2870.2,802,1.9755,0.0388
2872.9,802.5,1.9743,0.0386
2875.6,803,1.9733,0.0384
2878.6,803.5,1.9721,0.0383
2881.6,804,1.9709,0.0382
2884.6,804.5,1.9695,0.0382
2887.6,805,1.9683,0.0381
2890.6,805.5,1.9671,0.0378
2893.6,806,1.9659,0.0376
2896.6,806.5,1.9646,0.0374
2899.6,807,1.9634,0.0373
2902.6,807.5,1.9622,0.0374
2905.6,808,1.9609,0.0377
2908.6,808.5,1.9598,0.0379
2911.6,809,1.9587,0.0382
2914.4,809.5,1.9575,0.0385
2917.2,810,1.9565,0.0388
2920.2,810.5,1.9554,0.0393
2923.2,811,1.9542,0.0397
2926.2,811.5,1.953,0.0401
2929.2,812,1.9518,0.0407
2932.2,812.5,1.9506,0.0414
2935.2,813,1.9495,0.0421
2938.2,813.5,1.9484,0.043
2941.2,814,1.9473,0.0438
2944.2,814.5,1.946,0.0446
2947.2,815,1.9449,0.0454
2950,815.5,1.9437,0.0463
2952.8,816,1.9428,0.047
2955.8,816.5,1.9418,0.0478
2958.8,817,1.9406,0.0487
2961.8,817.5,1.9394,0.0495
2964.8,818,1.9383,0.0503
2967.8,818.5,1.9373,0.0512
2970.8,819,1.9361,0.052
2973.8,819.5,1.9351,0.0529
2976.8,820,1.9339,0.0537
2979.8,820.5,1.9328,0.0545
2982.8,821,1.9316,0.0554
2985.8,821.5,1.9303,0.0562
2988.8,822,1.9292,0.057
2991.8,822.5,1.9283,0.058
2994.8,823,1.9272,0.0589
2997.5,823.5,1.9261,0.0597
3000.2,824,1.9251,0.0604
3003.2,824.5,1.924,0.0612
3006.2,825,1.923,0.0622
3009.2,825.5,1.922,0.063
3012.2,826,1.9209,0.0638
3015.2,826.5,1.9198,0.0644
3018.2,827,1.9187,0.0652
3021.2,827.5,1.9175,0.0659
3024.2,828,1.9164,0.0666
3027.2,828.5,1.9154,0.0672
3030.2,829,1.9142,0.0677
3033.2,829.5,1.9131,0.0681
3036.2,830,1.9121,0.0686
3039.2,830.5,1.9109,0.0689
3042.2,831,1.9099,0.0694
3045.2,831.5,1.9088,0.0698
3048.2,832,1.9076,0.07
3051.2,832.5,1.9065,0.0703
3054.2,833,1.9054,0.0707
3057.2,833.5,1.9043,0.071
3060.2,834,1.9034,0.0712
3063.2,834.5,1.9024,0.0715
3066.2,835,1.9013,0.0717
3069.2,835.5,1.9002,0.0718
3072.2,836,1.8992,0.072
3075.2,836.5,1.8983,0.0721
3078.2,837,1.8973,0.0722
3081.2,837.5,1.8963,0.0723
3084.2,838,1.8953,0.0726
3087.2,838.5,1.8943,0.0729
3090.2,839,1.8933,0.0731
3093.2,839.5,1.8922,0.0733
3096.2,840,1.891,0.0737
3099.2,840.5,1.8899,0.0739
3102.2,841,1.8889,0.0742
3105.2,841.5,1.8877,0.0745
3108,842,1.8867,0.0748
3110.8,842.5,1.8859,0.075
3113.8,843,1.885,0.0753
3116.8,843.5,1.884,0.0756
3119.8,844,1.883,0.0758
3122.8,844.5,1.8818,0.076
3125.8,845,1.8809,0.0761
3128.8,845.5,1.8798,0.0763
3131.8,846,1.8788,0.0764
3134.8,846.5,1.8779,0.0766
3137.8,847,1.8768,0.0769
3140.8,847.5,1.8758,0.0771
3143.8,848,1.8749,0.0772
3146.8,848.5,1.874,0.0772
3149.8,849,1.8731,0.0772
3152.8,849.5,1.872,0.0772
3155.8,850,1.8709,0.0774
3158.8,850.5,1.8698,0.0776
3161.6,851,1.8687,0.0777
3164.4,851.5,1.8679,0.0779
3167.4,852,1.8671,0.0781
3170.4,852.5,1.8662,0.0782
3173.4,853,1.8652,0.0783
3176.4,853.5,1.8642,0.0784
3179.4,854,1.8631,0.0784
3182.4,854.5,1.862,0.0785
3185.4,855,1.861,0.0786
3188.4,855.5,1.8601,0.0789
3191.6,856,1.8593,0.0792
3194.8,856.5,1.8581,0.0794
3197.8,857,1.8571,0.0796
3200.8,857.5,1.8561,0.0797
3203.8,858,1.8552,0.0799
3206.8,858.5,1.8543,0.0802
3209.8,859,1.8533,0.0804
3212.8,859.5,1.8524,0.0807
3215.8,860,1.8514,0.0811
3218.8,860.5,1.8504,0.0813
3221.8,861,1.8494,0.0816
3224.8,861.5,1.8484,0.0819
3227.8,862,1.8476,0.0823
3230.8,862.5,1.8467,0.0827
3233.6,863,1.8457,0.0828
3236.4,863.5,1.8449,0.0829
3239.4,864,1.8439,0.083
3242.4,864.5,1.843,0.0832
3245.4,865,1.8421,0.0835
3248.4,865.5,1.8412,0.0837
3251.4,866,1.8404,0.084
3254.4,866.5,1.8394,0.0841
3257.4,867,1.8385,0.0842
3260.4,867.5,1.8375,0.0842
3263.4,868,1.8366,0.0844
3266.4,868.5,1.8359,0.0846
3269.4,869,1.8352,0.0846
3272.4,869.5,1.8345,0.0848
3275.4,870,1.8337,0.085
3278.1,870.5,1.8328,0.0851
3280.8,871,1.832,0.0853
3283.8,871.5,1.831,0.0854
3286.8,872,1.8302,0.0856
3289.8,872.5,1.8294,0.0858
3292.8,873,1.8285,0.0862
3295.8,873.5,1.8276,0.0866
3298.8,874,1.8268,0.0871
3302.1,874.5,1.8259,0.0874
3305.4,875,1.8249,0.0876
3308.4,875.5,1.824,0.0878
3311.4,876,1.8231,0.088
3314.4,876.5,1.8223,0.0882
3317.4,877,1.8214,0.0885
3320.4,877.5,1.8207,0.0887
3323.4,878,1.8197,0.089
3326.4,878.5,1.8188,0.0893
3329.4,879,1.8179,0.0895
3332.4,879.5,1.8171,0.0898
3335.4,880,1.8163,0.09
3338.4,880.5,1.8154,0.0903
3341.4,881,1.8146,0.0909
3344.4,881.5,1.8137,0.0913
3347.4,882,1.8128,0.0917
3350.4,882.5,1.812,0.0919
3353.4,883,1.8113,0.0921
3356.4,883.5,1.8106,0.0923
3359.4,884,1.8098,0.0924
3362.4,884.5,1.8089,0.0926
3365.6,885,1.808,0.093
3368.8,885.5,1.8071,0.0936
3371.8,886,1.8064,0.0938
3374.8,886.5,1.8057,0.0942
3377.8,887,1.805,0.0947
3380.8,887.5,1.8042,0.0952
3383.8,888,1.8033,0.0956
3386.8,888.5,1.8024,0.096
3389.8,889,1.8016,0.0964
3392.8,889.5,1.8008,0.0969
3395.8,890,1.7999,0.0973
3398.8,890.5,1.7992,0.0978
3401.8,891,1.7984,0.0984
3405,891.5,1.7976,0.0987
3408.2,892,1.7967,0.0991
3411.2,892.5,1.7959,0.0993
3414.2,893,1.7951,0.0995
3417.2,893.5,1.7943,0.0998
3420.2,894,1.7934,0.1002
3423.2,894.5,1.7927,0.1003
3426.2,895,1.7919,0.1005
3429.2,895.5,1.7913,0.1008
3432.2,896,1.7906,0.1011
3435.2,896.5,1.7899,0.1013
3438.2,897,1.7892,0.1015
3441.2,897.5,1.7886,0.1019
3444.2,898,1.788,0.1022
3447.2,898.5,1.7873,0.1027
3450,899,1.7866,0.1032
3452.8,899.5,1.7859,0.1037
3455.8,900,1.7851,0.1041
3458.8,900.5,1.7844,0.1044
3461.8,901,1.7836,0.1047
3464.8,901.5,1.7829,0.1051
3467.8,902,1.7823,0.1055
3470.8,902.5,1.7816,0.106
3473.8,903,1.7809,0.1064
3476.8,903.5,1.7803,0.1068
3479.8,904,1.7797,0.107
3482.8,904.5,1.7791,0.107
3485.8,905,1.7785,0.1073
3488.8,905.5,1.7777,0.1075
3491.8,906,1.7769,0.1076
3494.8,906.5,1.7762,0.1078
3497.8,907,1.7755,0.1081
3500.8,907.5,1.775,0.1083
3503.8,908,1.7744,0.1084
3506.8,908.5,1.7737,0.1085
3509.8,909,1.7731,0.1086
3512.8,909.5,1.7725,0.1088
3516,910,1.7718,0.1089
3519,910.5,1.771,0.1093
3522,911,1.7706,0.1098
3525.2,911.5,1.77,0.1104
3528.2,912,1.7694,0.1109
3531.2,912.5,1.7688,0.1116
3534.2,913,1.7681,0.1122
3537.2,913.5,1.7675,0.1126
3540.2,914,1.7668,0.1128
3543.2,914.5,1.7662,0.1129
3546.2,915,1.7655,0.1132
3549.2,915.5,1.765,0.1136
3552.2,916,1.7644,0.114
3555.2,916.5,1.7638,0.1143
3558.2,917,1.7632,0.1148
3561.2,917.5,1.7625,0.115
3564.2,918,1.762,0.1152
3567.2,918.5,1.7615,0.1155
3570.2,919,1.7608,0.1156
3573.2,919.5,1.7602,0.1159
3576.2,920,1.7595,0.1163
3579.2,920.5,1.759,0.1164
3582.2,921,1.7585,0.1163
3585.2,921.5,1.7579,0.1164
3588.2,922,1.7574,0.1167
3591.2,922.5,1.7568,0.1169
3594.2,923,1.7562,0.1171
3597.2,923.5,1.7556,0.1173
3600.2,924,1.7551,0.1175
3603.2,924.5,1.7546,0.1176
3606.2,925,1.7541,0.1178
3609.2,925.5,1.7536,0.118
3612.2,926,1.7531,0.1181
3615.2,926.5,1.7525,0.1182
3618.2,927,1.7521,0.1182
3621.2,927.5,1.7516,0.1181
3624.2,928,1.751,0.118
3627.2,928.5,1.7505,0.118
3630.2,929,1.7499,0.1181
3633.2,929.5,1.7495,0.1181
3636.2,930,1.7491,0.1182
3639.2,930.5,1.7487,0.1184
3642.5,931,1.7481,0.1186
3645.8,931.5,1.7474,0.1187
3648.8,932,1.7469,0.1186
3651.8,932.5,1.7464,0.1185
3654.8,933,1.7459,0.1185
3657.8,933.5,1.7454,0.1187
3660.8,934,1.745,0.1189
3663.8,934.5,1.7444,0.1192
3666.8,935,1.744,0.1196
3669.8,935.5,1.7435,0.12
3672.8,936,1.7431,0.1204
3675.8,936.5,1.7427,0.1205
3678.8,937,1.7422,0.1203
3681.8,937.5,1.7416,0.1203
3684.8,938,1.7411,0.1205
3687.8,938.5,1.7406,0.1209
3691,939,1.7403,0.1214
3694.2,939.5,1.7398,0.122
3697.2,940,1.7394,0.1222
3700.2,940.5,1.739,0.1224
3703.2,941,1.7386,0.1225
3706.2,941.5,1.7382,0.1225
3709.2,942,1.7377,0.1225
3712.2,942.5,1.7373,0.1226
3715.2,943,1.7368,0.1227
3718.4,943.5,1.7362,0.1228
3721.6,944,1.736,0.123
3724.6,944.5,1.7356,0.1232
3727.6,945,1.7351,0.1234
3730.6,945.5,1.7346,0.1236
3733.6,946,1.7342,0.1239
3736.6,946.5,1.7338,0.124
3739.6,947,1.7335,0.1241
3742.6,947.5,1.7332,0.1241
3745.6,948,1.7329,0.1241
3748.6,948.5,1.7324,0.124
3751.6,949,1.7319,0.124
3754.6,949.5,1.7315,0.124
3757.6,950,1.7311,0.1239
3760.6,950.5,1.7307,0.1238
3763.6,951,1.7304,0.1239
3766.6,951.5,1.73,0.124
3769.6,952,1.7296,0.1244
3772.6,952.5,1.7293,0.1248
3775.6,953,1.729,0.125
3778.6,953.5,1.7285,0.1252
3781.6,954,1.7281,0.1253
3784.6,954.5,1.7277,0.1254
3787.6,955,1.7273,0.1258
3790.6,955.5,1.7269,0.126
3793.9,956,1.7265,0.1261
3797.2,956.5,1.7259,0.1262
3800.2,957,1.7254,0.1264
3803.2,957.5,1.725,0.1265
3806.2,958,1.7247,0.1267
3809.2,958.5,1.7244,0.1268
3812.2,959,1.724,0.127
3815.2,959.5,1.7236,0.1271
3818.2,960,1.7233,0.1272
3821.2,960.5,1.723,0.1272
3824.2,961,1.7225,0.1273
3827.4,961.5,1.7221,0.1275
3830.9,962,1.7217,0.1276
3834.1,962.5,1.7214,0.1276
3837.4,963,1.7209,0.1276
3840.7,963.5,1.7204,0.1277
3843.9,964,1.7202,0.1278
3847.1,964.5,1.7198,0.1279
3850.1,965,1.7196,0.1278
3853.3,965.5,1.7192,0.1277
3856.5,966,1.7187,0.1278
3859.5,966.5,1.7184,0.1281
3862.5,967,1.718,0.1284
3865.8,967.5,1.7178,0.1286
3869.1,968,1.7175,0.1286
3872.1,968.5,1.7171,0.1287
3875.1,969,1.7165,0.1288
3878.1,969.5,1.7161,0.1287
3881.1,970,1.7158,0.1286
3884.1,970.5,1.7154,0.1286
3887.3,971,1.7152,0.1287
3890.5,971.5,1.7148,0.1289
3893.5,972,1.7144,0.1289
3896.5,972.5,1.7141,0.1291
3899.5,973,1.7136,0.1291
3902.5,973.5,1.7132,0.1287
3905.5,974,1.7129,0.1285
3908.7,974.5,1.7127,0.1284
3911.9,975,1.7123,0.1286
3914.9,975.5,1.712,0.1287
3917.9,976,1.7117,0.1286
3920.9,976.5,1.7113,0.1286
3923.9,977,1.711,0.1285
3926.9,977.5,1.7107,0.1284
3929.9,978,1.7103,0.1284
3933.2,978.5,1.7101,0.1284
3936.5,979,1.7096,0.1286
3939.5,979.5,1.7092,0.129
3942.5,980,1.7089,0.1293
3945.5,980.5,1.7087,0.1296
3948.5,981,1.7084,0.1298
3951.5,981.5,1.708,0.1301
3954.2,982,1.7076,0.1304
3957.2,982.5,1.7073,0.1306
3960.5,983,1.707,0.1308
3963.5,983.5,1.7068,0.1308
3966.2,984,1.7064,0.1306
3969.2,984.5,1.7061,0.1304
3972.2,985,1.7057,0.1304
3975.2,985.5,1.7055,0.1305
3978.2,986,1.7052,0.1306
3980.9,986.5,1.7049,0.1309
3983.9,987,1.7045,0.1313
3986.9,987.5,1.7041,0.1316
3989.9,988,1.7039,0.1317
3992.9,988.5,1.7038,0.1317
3995.9,989,1.7035,0.1315
3998.9,989.5,1.7031,0.1315
4001.9,990,1.7027,0.1314
4004.9,990.5,1.7024,0.1315
4007.9,991,1.7021,0.1318
4010.9,991.5,1.7017,0.1322
4013.7,992,1.7014,0.1324
4016.5,992.5,1.7012,0.1325
4019.5,993,1.7009,0.1326
4022.5,993.5,1.7005,0.1326
4025.5,994,1.7002,0.1326
4028.5,994.5,1.7,0.1327
4031.5,995,1.6996,0.1329
4034.5,995.5,1.6993,0.1332
4037.5,996,1.6989,0.1336
4040.5,996.5,1.6985,0.1342
4043.7,997,1.6982,0.1346
4046.7,997.5,1.6978,0.1351
4049.5,998,1.6976,0.1354
4052.5,998.5,1.6972,0.1356
4055.5,999,1.6969,0.1359
4058.5,999.5,1.6967,0.1364
4061.5,1000,1.6965,0.1371
4064.5,1000.5,1.6963,0.1376
4067.5,1001,1.696,0.1382
4070.5,1001.5,1.6957,0.1387
4073.5,1002,1.6953,0.139
4076.5,1002.5,1.695,0.1394
4079.5,1003,1.6946,0.14
4082.5,1003.5,1.6942,0.1407
4085.5,1004,1.6939,0.1415
4088.5,1004.5,1.6937,0.1421
4091.5,1005,1.6934,0.1425
4094.5,1005.5,1.6931,0.1426
4097.5,1006,1.6929,0.1427
4100.5,1006.5,1.6926,0.143
4103.5,1007,1.6922,0.1438
4106.5,1007.5,1.6919,0.1447
4109.5,1008,1.6917,0.1454
4112.5,1008.5,1.6914,0.1459
4115.5,1009,1.691,0.1461
4118.5,1009.5,1.6906,0.1463
4121.5,1010,1.6901,0.1467
4124.5,1010.5,1.6897,0.1472
4127.5,1011,1.6894,0.1477
4130.5,1011.5,1.6891,0.1483
4133.5,1012,1.6889,0.1486
4136.5,1012.5,1.6887,0.149
4139.5,1013,1.6885,0.1495
4142.5,1013.5,1.6881,0.15
4145.3,1014,1.6878,0.1503
4148.1,1014.5,1.6876,0.1505
4151.1,1015,1.6872,0.1508
4154.1,1015.5,1.6868,0.1511
4157.1,1016,1.6865,0.1514
4160.1,1016.5,1.6862,0.1519
4163.1,1017,1.6859,0.1523
4166.1,1017.5,1.6856,0.1526
4169.1,1018,1.6853,0.153
4172.1,1018.5,1.6849,0.1532
4175.1,1019,1.6846,0.1535
4178.1,1019.5,1.6843,0.1538
4181.1,1020,1.6839,0.154
4184.1,1020.5,1.6836,0.1541
4187.1,1021,1.6832,0.1545
4190.1,1021.5,1.683,0.1549
4193.1,1022,1.6826,0.1551
4196.1,1022.5,1.6822,0.1554
4199.1,1023,1.6817,0.1558
4202.1,1023.5,1.6816,0.156
4205.1,1024,1.6812,0.1561
4208.1,1024.5,1.6809,0.1563
4211.1,1025,1.6805,0.1566
4214.1,1025.5,1.6803,0.1567
4216.8,1026,1.6801,0.157
4219.5,1026.5,1.6799,0.1573
4222.5,1027,1.6796,0.1575
4225.8,1027.5,1.6794,0.1578
4229.1,1028,1.6791,0.1584
4232.1,1028.5,1.6787,0.1588
4235.1,1029,1.6783,0.1592
4238.1,1029.5,1.6781,0.1594
4241.3,1030,1.6778,0.1596
4244.5,1030.5,1.6775,0.1601
4247.5,1031,1.6773,0.1608
4250.5,1031.5,1.6769,0.1613
4253.5,1032,1.6765,0.1618
4256.5,1032.5,1.6762,0.1623
4259.5,1033,1.6759,0.1628
4262.3,1033.5,1.6756,0.1632
4265.1,1034,1.6753,0.1635
4268.1,1034.5,1.6749,0.164
4271.1,1035,1.6745,0.1643
4273.8,1035.5,1.6742,0.1647
4276.5,1036,1.674,0.165
4279.5,1036.5,1.6737,0.1652
4282.5,1037,1.6735,0.1655
4285.5,1037.5,1.6732,0.1657
4288.5,1038,1.6731,0.166
4291.3,1038.5,1.6727,0.1665
4294.1,1039,1.6724,0.1669
4297.1,1039.5,1.6721,0.1676
4300.1,1040,1.6719,0.1683
4303.1,1040.5,1.6715,0.169
4306.1,1041,1.6713,0.1697
4309.1,1041.5,1.6709,0.1701
4312.1,1042,1.6706,0.1704
4315.1,1042.5,1.6704,0.1706
4318.1,1043,1.67,0.1706
4320.9,1043.5,1.6697,0.1707
4323.7,1044,1.6695,0.1709
4326.7,1044.5,1.6692,0.1715
4329.7,1045,1.6689,0.1719
4332.7,1045.5,1.6685,0.1721
4335.7,1046,1.6683,0.1724
4338.7,1046.5,1.6681,0.1725
4341.7,1047,1.6678,0.1726
4344.7,1047.5,1.6675,0.1729
4347.7,1048,1.6672,0.1732
4350.7,1048.5,1.6669,0.1734
4353.7,1049,1.6666,0.1739
4356.7,1049.5,1.6662,0.1745
4359.7,1050,1.6659,0.175
4362.7,1050.5,1.6656,0.1756
4365.7,1051,1.6653,0.1761
4368.7,1051.5,1.6651,0.1765
4371.7,1052,1.6648,0.1766
4374.7,1052.5,1.6645,0.1769
4377.4,1053,1.6642,0.177
4380.1,1053.5,1.664,0.1772
4383.1,1054,1.6638,0.1775
4386.1,1054.5,1.6635,0.1779
4389.1,1055,1.6632,0.1783
4392.1,1055.5,1.663,0.1787
4395.1,1056,1.6629,0.1793
4398.1,1056.5,1.6626,0.1798
4401.1,1057,1.6623,0.18
4404.1,1057.5,1.6619,0.1805
4407.1,1058,1.6617,0.1808
4410.1,1058.5,1.6615,0.181
4413.1,1059,1.6611,0.1813
4416.1,1059.5,1.6608,0.1815
4418.9,1060,1.6606,0.1819
4421.7,1060.5,1.6604,0.1822
4424.7,1061,1.66,0.1827
4427.7,1061.5,1.6597,0.1833
4430.7,1062,1.6595,0.1838
4433.7,1062.5,1.6593,0.1844
4436.5,1063,1.6591,0.185
4439.3,1063.5,1.6588,0.1853
4442.3,1064,1.6586,0.1857
4445.3,1064.5,1.6584,0.1861
4448,1065,1.6582,0.1865
4450.7,1065.5,1.6579,0.1868
4453.7,1066,1.6576,0.1874
4456.7,1066.5,1.6573,0.188
4459.7,1067,1.6571,0.1884
4462.7,1067.5,1.6568,0.1892
4465.7,1068,1.6565,0.1901
4468.7,1068.5,1.6563,0.1908
4471.5,1069,1.656,0.1915
4474.3,1069.5,1.6558,0.1921
4477.3,1070,1.6556,0.1928
4480.3,1070.5,1.6554,0.1935
4483.3,1071,1.6551,0.1941
4486.3,1071.5,1.6549,0.1947
4489.3,1072,1.6546,0.1952
4492.3,1072.5,1.6543,0.1957
4495.1,1073,1.6541,0.1961
4497.9,1073.5,1.654,0.1966
4500.9,1074,1.6536,0.1974
4503.9,1074.5,1.6532,0.1979
4506.9,1075,1.653,0.1983
4509.9,1075.5,1.6527,0.1989
4512.9,1076,1.6525,0.1997
4515.6,1076.5,1.6522,0.2005
4518.3,1077,1.652,0.201
4521.3,1077.5,1.6519,0.2014
4524.3,1078,1.6516,0.2016
4527.3,1078.5,1.6512,0.2017
4530.3,1079,1.6508,0.2019
4533.3,1079.5,1.6505,0.2024
4536.3,1080,1.6503,0.2028
4539.1,1080.5,1.6498,0.2034
4541.9,1081,1.6497,0.2039
