Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
4497.9,1073.5,1.0832,0.1597
4500.9,1074,1.083,0.1601
4503.9,1074.5,1.0828,0.1605
4506.9,1075,1.0826,0.1609
4509.9,1075.5,1.0826,0.1616
4512.9,1076,1.0824,0.1627
4515.6,1076.5,1.0821,0.1635
4518.3,1077,1.0819,0.164
4521.3,1077.5,1.0817,0.1643
4524.3,1078,1.0814,0.1643
4527.3,1078.5,1.0813,0.1644
4530.3,1079,1.0809,0.1644
4533.3,1079.5,1.0805,0.1648
4536.3,1080,1.0802,0.1652
4539.1,1080.5,1.0799,0.1655
4541.9,1081,1.0797,0.166
4544.9,1081.5,1.0796,0.1665
4547.9,1082,1.0795,0.1669
4550.9,1082.5,1.0794,0.1673
4553.9,1083,1.0793,0.1676
4556.9,1083.5,1.0791,0.1679
4559.7,1084,1.0788,0.1684
4562.5,1084.5,1.0787,0.1688
4565.5,1085,1.0786,0.1693
4568.5,1085.5,1.0784,0.17
4571.5,1086,1.078,0.171
4574.5,1086.5,1.0777,0.1718
4577.2,1087,1.0776,0.1722
4579.9,1087.5,1.0774,0.1725
4582.9,1088,1.0771,0.1732
4585.9,1088.5,1.077,0.1739
4588.9,1089,1.0768,0.1747
4591.9,1089.5,1.0765,0.1752
4594.9,1090,1.0762,0.1758
4597.7,1090.5,1.0761,0.1763
4600.5,1091,1.076,0.1767
4603.5,1091.5,1.0758,0.1778
4606.5,1092,1.0755,0.1789
4609.5,1092.5,1.0753,0.1797
4612.5,1093,1.0752,0.1805
4615.3,1093.5,1.075,0.181
4618.1,1094,1.0747,0.1813
4621.1,1094.5,1.0743,0.1818
4624.1,1095,1.074,0.182
4627.1,1095.5,1.0738,0.1821
4630.1,1096,1.0736,0.1826
4633.1,1096.5,1.0735,0.1834
4636.1,1097,1.0732,0.1841
4638.8,1097.5,1.0731,0.1846
4641.5,1098,1.0729,0.1849
4644.5,1098.5,1.0726,0.1853
4647.5,1099,1.0723,0.186
4650.5,1099.5,1.0721,0.1868
4653.5,1100,1.0719,0.1877
4656.5,1100.5,1.0716,0.1882
4659.5,1101,1.0715,0.1887
4662.3,1101.5,1.0712,0.1891
4665.1,1102,1.0711,0.1893
4668.1,1102.5,1.071,0.1897
4671.1,1103,1.0709,0.1903
4674.1,1103.5,1.0706,0.1909
4676.9,1104,1.0704,0.1915
4679.7,1104.5,1.0702,0.1918
4682.7,1105,1.07,0.1921
4685.7,1105.5,1.0697,0.1922
4688.4,1106,1.0694,0.1925
4691.1,1106.5,1.0693,0.1929
4694.1,1107,1.0689,0.1934
4697.1,1107.5,1.0686,0.1939
4699.9,1108,1.0683,0.1942
4702.7,1108.5,1.0682,0.1944
4705.7,1109,1.0681,0.1948
4708.7,1109.5,1.0679,0.1953
4711.5,1110,1.0677,0.1955
4714.3,1110.5,1.0675,0.1959
4717.3,1111,1.0673,0.1967
4720.3,1111.5,1.0669,0.1977
4723.3,1112,1.0667,0.1986
4726,1112.5,1.0664,0.1994
4728.7,1113,1.0662,0.1999
4731.7,1113.5,1.0661,0.2004
4734.7,1114,1.0658,0.2006
4737.5,1114.5,1.0656,0.2007
4740.3,1115,1.0655,0.2009
4743.3,1115.5,1.0654,0.2014
4746.3,1116,1.0651,0.2016
4749.1,1116.5,1.0649,0.202
4751.9,1117,1.0648,0.2022
4754.9,1117.5,1.0645,0.2021
4757.9,1118,1.0641,0.2022
4760.9,1118.5,1.0639,0.2024
4763.9,1119,1.0637,0.2028
4766.9,1119.5,1.0634,0.2031
4769.6,1120,1.0632,0.2036
4772.3,1120.5,1.0629,0.2044
4775.3,1121,1.0627,0.2053
4778.3,1121.5,1.0625,0.2059
4781.3,1122,1.0622,0.2064
4784.1,1122.5,1.0618,0.2068
4786.9,1123,1.0616,0.2072
4789.9,1123.5,1.0614,0.2076
4792.9,1124,1.0612,0.2079
4795.9,1124.5,1.0609,0.2081
4798.9,1125,1.0607,0.2082
4801.7,1125.5,1.0604,0.2083
4804.5,1126,1.0604,0.2083
4807.5,1126.5,1.0601,0.2086
4810.5,1127,1.0598,0.2094
4813.5,1127.5,1.0596,0.2102
4816.2,1128,1.0594,0.211
4818.9,1128.5,1.0592,0.2115
4821.9,1129,1.0591,0.2118
4824.9,1129.5,1.0588,0.2119
4827.9,1130,1.0585,0.2122
4830.9,1130.5,1.0584,0.2124
4833.7,1131,1.0581,0.2126
4836.5,1131.5,1.0578,0.2129
4839.5,1132,1.0576,0.2131
4842.5,1132.5,1.0575,0.2133
4845.3,1133,1.0573,0.2135
4848.1,1133.5,1.0571,0.2137
4851.1,1134,1.0569,0.2141
4853.8,1134.5,1.0566,0.2146
4856.5,1135,1.0563,0.215
4859.5,1135.5,1.056,0.2153
4862.5,1136,1.0557,0.2156
4865.3,1136.5,1.0554,0.2157
4868.1,1137,1.0553,0.216
4871.1,1137.5,1.0551,0.2163
4873.9,1138,1.0547,0.2163
4876.7,1138.5,1.0545,0.2162
4879.7,1139,1.0543,0.2164
4882.7,1139.5,1.0541,0.2165
4885.7,1140,1.0538,0.2166
4888.4,1140.5,1.0536,0.2167
4891.1,1141,1.0533,0.2169
4894.1,1141.5,1.0531,0.2173
4897.1,1142,1.053,0.2177
4899.9,1142.5,1.0527,0.2181
4902.7,1143,1.0525,0.2185
4905.7,1143.5,1.0522,0.2193
4908.7,1144,1.052,0.2201
4911.5,1144.5,1.0518,0.2205
4914.3,1145,1.0515,0.2205
4917,1145.5,1.0512,0.2207
4919.7,1146,1.0509,0.2212
4922.7,1146.5,1.0506,0.2216
4925.5,1147,1.0503,0.2217
4928.3,1147.5,1.0501,0.2219
4931.3,1148,1.0497,0.2221
4934.1,1148.5,1.0495,0.2222
4936.9,1149,1.0492,0.2224
4939.6,1149.5,1.0489,0.2225
4942.3,1150,1.0488,0.2226
4945.3,1150.5,1.0486,0.2225
4948.1,1151,1.0484,0.2228
4950.9,1151.5,1.0482,0.223
4953.9,1152,1.048,0.223
4956.7,1152.5,1.0477,0.2228
4959.5,1153,1.0475,0.2228
4962.5,1153.5,1.0472,0.2229
4965.2,1154,1.047,0.2232
4967.9,1154.5,1.0468,0.2236
4970.7,1155,1.0465,0.224
4973.5,1155.5,1.0462,0.224
4976.5,1156,1.046,0.2238
4979.3,1156.5,1.0457,0.2238
4982.1,1157,1.0455,0.2238
4984.8,1157.5,1.0452,0.2238
4987.5,1158,1.045,0.224
4990.5,1158.5,1.0447,0.2244
4993.3,1159,1.0444,0.2246
4996.1,1159.5,1.0442,0.2244
4998.9,1160,1.044,0.2242
5001.7,1160.5,1.0439,0.2242
5004.7,1161,1.0436,0.2243
5007.4,1161.5,1.0433,0.2246
5010.1,1162,1.043,0.2251
5012.9,1162.5,1.0427,0.2257
5015.7,1163,1.0424,0.2257
5018.7,1163.5,1.0421,0.2256
5021.5,1164,1.0419,0.2257
5024,1164.5,1.0416,0.2258
5026.7,1165,1.0414,0.2259
5029.7,1165.5,1.0412,0.2259
5032.5,1166,1.0409,0.2259
5035.3,1166.5,1.0406,0.226
5038.3,1167,1.0404,0.2263
5041.1,1167.5,1.04,0.2267
5043.9,1168,1.0398,0.227
5046.6,1168.5,1.0395,0.2275
5049.3,1169,1.0393,0.2277
5052.1,1169.5,1.039,0.2279
5054.9,1170,1.0388,0.2283
5057.7,1170.5,1.0385,0.2284
5060.5,1171,1.0382,0.2285
5063.2,1171.5,1.038,0.2287
5065.9,1172,1.0378,0.2287
5068.7,1172.5,1.0375,0.2289
#N/A,1173,1.0371,0.2291
