Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
4414.4,689,1.2388,0.0121
4420.4,689.5,1.2358,0.0122
4426.4,690,1.2331,0.0123
4432.2,690.5,1.2305,0.0126
4438,691,1.2278,0.0129
4444,691.5,1.2252,0.0132
4449.8,692,1.2225,0.0136
4455.6,692.5,1.2199,0.0139
4461.6,693,1.2172,0.0141
4467.6,693.5,1.2145,0.0144
4473.6,694,1.2118,0.0147
4479.3,694.5,1.2091,0.015
4485,695,1.2064,0.0152
4491,695.5,1.2039,0.0155
4496.8,696,1.2013,0.0159
4502.6,696.5,1.1991,0.0161
4508.6,697,1.1964,0.0165
4514.6,697.5,1.1938,0.0167
4520.6,698,1.1911,0.0168
4526.4,698.5,1.1885,0.017
4532.2,699,1.1862,0.0172
4538.2,699.5,1.1836,0.0174
4543.9,700,1.1811,0.0175
4549.6,700.5,1.1787,0.0177
4555.6,701,1.1762,0.0177
4561.4,701.5,1.1736,0.0177
4567.2,702,1.1714,0.0177
4573.2,702.5,1.1687,0.0178
4579.2,703,1.1662,0.0179
4585.2,703.5,1.1636,0.018
4591.2,704,1.1611,0.0181
4597.2,704.5,1.1586,0.0182
4603.2,705,1.1563,0.0186
4609,705.5,1.1539,0.0188
4614.8,706,1.1517,0.0191
4620.8,706.5,1.1492,0.0192
4626.8,707,1.1469,0.0193
4632.8,707.5,1.1446,0.0195
4638.5,708,1.1424,0.0199
4644.2,708.5,1.1401,0.0202
4650.2,709,1.1377,0.0204
4656.2,709.5,1.1355,0.0206
4662.2,710,1.1331,0.0208
4668.2,710.5,1.1309,0.0209
4674.2,711,1.1286,0.0211
4680.2,711.5,1.1264,0.0215
4686,712,1.124,0.0219
4691.8,712.5,1.1221,0.0221
4697.8,713,1.1199,0.0224
4703.8,713.5,1.1178,0.0226
4709.8,714,1.1157,0.0227
4715.8,714.5,1.1135,0.0227
4721.8,715,1.1115,0.0229
4727.8,715.5,1.1095,0.023
4733.6,716,1.1072,0.0231
4739.4,716.5,1.1055,0.0233
4745.4,717,1.1033,0.0235
4751.4,717.5,1.1014,0.0244
4757.4,718,1.0994,0.0252
4763.4,718.5,1.0974,0.0253
4769.4,719,1.0953,0.0253
4775.4,719.5,1.0936,0.0255
4781.4,720,1.0917,0.0255
4787.4,720.5,1.0898,0.0256
4793.4,721,1.0878,0.0256
4799.4,721.5,1.0862,0.0258
4805.4,722,1.0841,0.0261
4811.4,722.5,1.0825,0.026
4817.4,723,1.0806,0.026
4823.1,723.5,1.0787,0.0259
4828.8,724,1.0769,0.0262
4834.8,724.5,1.0752,0.0263
4840.8,725,1.0733,0.0265
4846.8,725.5,1.0718,0.0266
4852.6,726,1.0701,0.0268
4858.6,726.5,1.0684,0.027
4864.6,727,1.0666,0.0272
4870.4,727.5,1.0652,0.0274
4876.4,728,1.0635,0.0275
4882.4,728.5,1.062,0.0274
4888.4,729,1.0601,0.0274
4894.2,729.5,1.0586,0.0276
4900,730,1.0569,0.0277
4906,730.5,1.0556,0.0277
4912,731,1.0539,0.0278
4917.7,731.5,1.0524,0.0279
4923.4,732,1.0509,0.028
4929.4,732.5,1.0494,0.0281
4935.4,733,1.0477,0.0285
4941.4,733.5,1.0461,0.0289
4947.4,734,1.0447,0.0291
4953.2,734.5,1.0432,0.0292
4959,735,1.042,0.0292
4965,735.5,1.0406,0.0293
4970.8,736,1.0392,0.0294
4976.8,736.5,1.0379,0.0298
4983,737,1.0363,0.03
4988.8,737.5,1.0349,0.0299
4994.6,738,1.0338,0.03
5000.6,738.5,1.0323,0.0303
5006.6,739,1.0308,0.0305
5012.6,739.5,1.0294,0.0308
5018.6,740,1.0278,0.0312
5024.6,740.5,1.0267,0.0314
5030.6,741,1.0253,0.0316
5036.6,741.5,1.0239,0.0317
5042.6,742,1.0226,0.032
5048.6,742.5,1.0214,0.0321
5054.6,743,1.0202,0.0323
5060.6,743.5,1.0186,0.0326
5066.6,744,1.0173,0.0327
5072.6,744.5,1.0162,0.0328
5078.6,745,1.0147,0.0329
5084.6,745.5,1.0137,0.033
5090.6,746,1.0123,0.0328
5096.6,746.5,1.0109,0.0327
5102.6,747,1.0099,0.0328
5108.6,747.5,1.0083,0.033
5114.6,748,1.0071,0.033
5120.6,748.5,1.006,0.0331
5126.3,749,1.0048,0.0333
5132.3,749.5,1.0038,0.0335
5138.3,750,1.0024,0.0337
5144,750.5,1.0013,0.0338
5150.3,751,1,0.0341
5156.3,751.5,0.9988,0.0345
5162.3,752,0.9976,0.0346
5168.6,752.5,0.9962,0.0347
5174.3,753,0.995,0.0348
5180,753.5,0.9941,0.035
5186,754,0.9928,0.0351
5192,754.5,0.9916,0.0353
5198.3,755,0.9905,0.0355
5204.6,755.5,0.9891,0.0357
5210.6,756,0.9881,0.0361
5216.6,756.5,0.9869,0.0366
5222.6,757,0.9858,0.0369
5228.6,757.5,0.9846,0.0373
5234.6,758,0.9833,0.0375
5240.6,758.5,0.9823,0.0378
5246.6,759,0.9811,0.0383
5252.6,759.5,0.9799,0.0387
5258.6,760,0.9789,0.039
5264.3,760.5,0.9778,0.0395
5270,761,0.9767,0.04
5276,761.5,0.9758,0.04
5282,762,0.9747,0.0401
5288,762.5,0.9735,0.0405
5294,763,0.9723,0.0407
5299.8,763.5,0.9713,0.0409
5305.6,764,0.9703,0.0413
5311.6,764.5,0.9691,0.0415
5317.6,765,0.9681,0.0417
5323.6,765.5,0.9669,0.0416
5329.6,766,0.9658,0.0417
5335.6,766.5,0.9648,0.0419
5341.6,767,0.9638,0.0423
5347.6,767.5,0.9627,0.0424
5353.6,768,0.9615,0.0428
5359.6,768.5,0.9604,0.0434
5365.6,769,0.9594,0.0439
5371.6,769.5,0.9584,0.0443
5377.6,770,0.9575,0.0446
5383.6,770.5,0.9565,0.0448
5389.6,771,0.9556,0.0452
5395.6,771.5,0.9546,0.0461
5401.4,772,0.9537,0.0497
5407.2,772.5,0.9529,0.0503
5413.2,773,0.952,0.0507
5419.2,773.5,0.951,0.0509
5425.2,774,0.9501,0.0509
5431.2,774.5,0.9493,0.0508
5437.2,775,0.9484,0.0507
5443.2,775.5,0.9474,0.0502
5449.2,776,0.9465,0.0502
5455.2,776.5,0.9455,0.05
5461.2,777,0.9446,0.0499
5467.2,777.5,0.9436,0.0501
5473.2,778,0.9425,0.0499
5479.2,778.5,0.9417,0.0497
5485.2,779,0.941,0.0498
5491.2,779.5,0.94,0.0498
5496.9,780,0.9391,0.0495
5502.6,780.5,0.9383,0.0495
5508.6,781,0.9373,0.0496
5514.6,781.5,0.9363,0.0493
5520.6,782,0.9357,0.0491
5526.6,782.5,0.9346,0.049
5532.6,783,0.9337,0.0488
5538.6,783.5,0.933,0.0486
5544.6,784,0.932,0.0483
5550.4,784.5,0.931,0.0479
5556.4,785,0.9302,0.0474
5562.4,785.5,0.9292,0.0469
5568.4,786,0.9286,0.0463
5574.4,786.5,0.9276,0.0458
5580.4,787,0.9268,0.0455
5586.4,787.5,0.9259,0.0451
5592.2,788,0.9252,0.0445
5598.2,788.5,0.9243,0.044
5604.2,789,0.9235,0.0436
5610.2,789.5,0.9228,0.0431
5616.2,790,0.9218,0.0427
5622.2,790.5,0.921,0.0425
5628.2,791,0.9202,0.0422
5634.2,791.5,0.9192,0.0416
5640.2,792,0.9186,0.0413
5646.2,792.5,0.9178,0.0406
5652.2,793,0.9171,0.0401
5658,793.5,0.9162,0.0397
5663.8,794,0.9155,0.0397
5669.5,794.5,0.9148,0.0392
5675.2,795,0.9141,0.039
5681.2,795.5,0.9133,0.0386
5687.2,796,0.9124,0.0383
5693,796.5,0.9115,0.0382
5699,797,0.9109,0.0382
5705,797.5,0.9101,0.0382
5710.8,798,0.9095,0.0382
5716.8,798.5,0.9087,0.0381
5722.8,799,0.9081,0.0379
5728.6,799.5,0.9072,0.0378
5734.6,800,0.9064,0.0377
5740.8,800.5,0.9057,0.0377
5746.8,801,0.9049,0.0377
5752.8,801.5,0.904,0.0381
5758.8,802,0.9034,0.0388
5764.8,802.5,0.9026,0.0393
5770.8,803,0.902,0.0397
5776.8,803.5,0.9015,0.04
5782.8,804,0.9006,0.0406
5788.8,804.5,0.8998,0.041
5794.8,805,0.8989,0.0415
5800.8,805.5,0.8984,0.0423
5806.8,806,0.8977,0.0432
5813,806.5,0.8971,0.0442
5819.2,807,0.8962,0.0451
5825.2,807.5,0.8956,0.0461
5831.2,808,0.8949,0.0471
5837.2,808.5,0.8942,0.0478
5843.2,809,0.8934,0.0485
5849.2,809.5,0.8927,0.0493
5855.2,810,0.8922,0.0502
5861.2,810.5,0.8913,0.0511
5867.2,811,0.8907,0.0523
5873.2,811.5,0.89,0.0535
5879.2,812,0.8893,0.0545
5885.2,812.5,0.8887,0.0553
5891.2,813,0.8877,0.0559
5897.2,813.5,0.887,0.0568
5903,814,0.8863,0.0579
5908.8,814.5,0.8857,0.0585
5914.8,815,0.8849,0.0594
5920.8,815.5,0.8843,0.0602
5926.8,816,0.8834,0.0607
5932.8,816.5,0.8828,0.0614
5938.8,817,0.8823,0.0622
5944.8,817.5,0.8815,0.0628
5950.8,818,0.8808,0.0635
5956.8,818.5,0.8803,0.0639
5962.8,819,0.8797,0.0643
5968.8,819.5,0.8789,0.065
5974.8,820,0.8781,0.0656
5980.8,820.5,0.8775,0.066
5986.6,821,0.8769,0.0664
5992.4,821.5,0.8763,0.0665
5998.4,822,0.8757,0.0671
6004.4,822.5,0.875,0.0674
6010.6,823,0.8743,0.0676
6016.8,823.5,0.8737,0.0676
6022.8,824,0.873,0.068
6028.8,824.5,0.8724,0.0686
6034.8,825,0.8716,0.0691
6040.8,825.5,0.871,0.0697
6046.8,826,0.8705,0.0699
6052.8,826.5,0.8699,0.0701
6058.8,827,0.8691,0.0702
6064.8,827.5,0.8685,0.0704
6070.8,828,0.8678,0.0707
6076.8,828.5,0.8672,0.0709
6082.8,829,0.8665,0.0711
6088.8,829.5,0.866,0.0713
6094.8,830,0.8653,0.0715
6100.8,830.5,0.8648,0.0715
6106.8,831,0.864,0.0717
6113,831.5,0.8634,0.072
6119.2,832,0.8627,0.0724
6125.2,832.5,0.8621,0.0727
6131.2,833,0.8614,0.073
6137.2,833.5,0.861,0.0729
6143.2,834,0.8603,0.0728
6149.5,834.5,0.8597,0.0726
6155.8,835,0.859,0.0726
6161.8,835.5,0.8583,0.0727
6167.8,836,0.8578,0.073
6173.8,836.5,0.8571,0.0733
6180,837,0.8565,0.0734
6186,837.5,0.8558,0.0738
6192,838,0.8553,0.074
6198.2,838.5,0.8546,0.0744
6204.2,839,0.8539,0.0746
6210.2,839.5,0.8534,0.0748
6216.2,840,0.8526,0.0747
6222.2,840.5,0.852,0.0748
6228.4,841,0.8515,0.0745
6234.6,841.5,0.8508,0.0744
6240.6,842,0.8502,0.0745
6246.6,842.5,0.8496,0.0746
6252.6,843,0.849,0.0749
6258.6,843.5,0.8484,0.0754
6264.6,844,0.8478,0.076
6270.6,844.5,0.8473,0.0759
6276.6,845,0.8466,0.0758
6282.6,845.5,0.846,0.076
6288.6,846,0.8453,0.0761
6294.6,846.5,0.8449,0.0765
6300.6,847,0.8444,0.0768
6306.6,847.5,0.8439,0.0771
6312.9,848,0.8433,0.0774
6318.9,848.5,0.8425,0.0776
6324.6,849,0.8421,0.0777
6330.6,849.5,0.8414,0.0777
6336.6,850,0.8407,0.0779
6342.6,850.5,0.8402,0.0783
6348.6,851,0.8394,0.0786
6354.6,851.5,0.8388,0.0789
6360.6,852,0.8384,0.079
6366.6,852.5,0.8379,0.0792
6372.9,853,0.8373,0.0795
6379.2,853.5,0.8369,0.0796
6385.2,854,0.8363,0.0797
6391.2,854.5,0.8356,0.0798
6397.2,855,0.8351,0.08
6403.2,855.5,0.8346,0.0805
6409.2,856,0.8341,0.0809
6415.4,856.5,0.8335,0.0814
6421.4,857,0.8329,0.0818
6427.4,857.5,0.8323,0.0819
6433.4,858,0.8315,0.082
6439.2,858.5,0.8311,0.0824
6445.4,859,0.8305,0.083
6451.4,859.5,0.83,0.0834
6457.2,860,0.8295,0.0836
6463.4,860.5,0.829,0.0837
6469.6,861,0.8284,0.0839
6475.6,861.5,0.8278,0.0843
6481.4,862,0.8273,0.0846
6487.2,862.5,0.8267,0.0851
6493.4,863,0.8262,0.0855
6499.6,863.5,0.8255,0.0858
6505.6,864,0.825,0.0863
6511.6,864.5,0.8245,0.0867
6517.6,865,0.824,0.0869
6523.6,865.5,0.8235,0.0873
6529.6,866,0.823,0.0877
6535.6,866.5,0.8224,0.0882
6541.6,867,0.8219,0.0886
6547.6,867.5,0.8215,0.0889
6553.8,868,0.8211,0.0893
6559.8,868.5,0.8205,0.0897
6565.6,869,0.8201,0.0903
6571.6,869.5,0.8196,0.091
6577.6,870,0.819,0.0914
6583.6,870.5,0.8185,0.0915
6589.6,871,0.818,0.0921
6595.6,871.5,0.8175,0.0925
6601.6,872,0.8169,0.0932
6607.6,872.5,0.8163,0.0939
6613.8,873,0.816,0.0943
6620,873.5,0.8153,0.0951
6626,874,0.8149,0.0957
6632,874.5,0.8144,0.096
6638,875,0.8141,0.0962
6644,875.5,0.8137,0.0966
6650,876,0.8131,0.0971
6656,876.5,0.8128,0.0975
6662.3,877,0.8123,0.0977
6668.6,877.5,0.8119,0.0983
6674.6,878,0.8115,0.0987
6680.6,878.5,0.8111,0.0994
6686.6,879,0.8105,0.0996
6692.8,879.5,0.8099,0.1001
6699,880,0.8096,0.101
6705,880.5,0.8091,0.1016
6711,881,0.8086,0.1022
6717,881.5,0.8081,0.1028
6723,882,0.8078,0.1035
6729,882.5,0.8073,0.1042
6734.8,883,0.807,0.1047
6740.6,883.5,0.8064,0.1051
6746.6,884,0.8062,0.1055
6752.6,884.5,0.8057,0.1059
6758.6,885,0.8054,0.1063
6764.6,885.5,0.8049,0.1071
6770.6,886,0.8044,0.1078
6776.6,886.5,0.804,0.1081
6782.8,887,0.8037,0.1081
6789,887.5,0.8033,0.1082
6795,888,0.8028,0.109
6801.2,888.5,0.8026,0.1096
6807.4,889,0.802,0.1101
6813.4,889.5,0.8017,0.1105
6819.4,890,0.8011,0.1111
6825.4,890.5,0.8008,0.1114
6831.7,891,0.8005,0.1117
6837.7,891.5,0.8001,0.1125
6843.7,892,0.7996,0.1128
6850,892.5,0.7993,0.1132
6856,893,0.799,0.114
6862,893.5,0.7985,0.1141
6868,894,0.7981,0.1146
6874,894.5,0.798,0.115
6880,895,0.7973,0.1154
6885.7,895.5,0.7971,0.116
6891.7,896,0.7967,0.1163
6898,896.5,0.7964,0.1167
6903.7,897,0.796,0.117
6909.4,897.5,0.7957,0.1172
6915.4,898,0.7954,0.1175
6921.7,898.5,0.7951,0.118
6928,899,0.7947,0.1188
6934,899.5,0.7946,0.1195
6940,900,0.7942,0.1196
6946,900.5,0.7939,0.1195
6952,901,0.7935,0.1202
6958,901.5,0.7932,0.1211
6964,902,0.7927,0.1214
6970.2,902.5,0.7924,0.1218
6976.4,903,0.7919,0.122
6982.4,903.5,0.7914,0.1222
6988.4,904,0.7914,0.1229
6994.4,904.5,0.791,0.1239
7000.4,905,0.7906,0.1245
7006.4,905.5,0.7903,0.1249
7012.4,906,0.7901,0.1257
7018.4,906.5,0.7898,0.1265
7024.4,907,0.7896,0.1263
7030.6,907.5,0.7892,0.1266
7036.8,908,0.7888,0.1269
7042.8,908.5,0.7887,0.1271
7049.1,909,0.7882,0.1272
7055.4,909.5,0.7878,0.1276
7061.1,910,0.7874,0.1279
7067.1,910.5,0.7871,0.128
7073.4,911,0.7867,0.1283
7079.4,911.5,0.7865,0.1287
7085.1,912,0.7862,0.1292
7090.8,912.5,0.7861,0.1292
7096.8,913,0.7857,0.1291
7103.1,913.5,0.7855,0.1298
7109.4,914,0.7852,0.1303
7115.4,914.5,0.7848,0.1311
7121.4,915,0.7846,0.1316
7127.4,915.5,0.7845,0.1318
7133.4,916,0.7842,0.1318
7139.4,916.5,0.7836,0.132
7145.4,917,0.7836,0.1324
7151.4,917.5,0.7835,0.1328
7157.6,918,0.7832,0.1329
7163.8,918.5,0.783,0.1331
7169.8,919,0.7827,0.1334
7175.8,919.5,0.7823,0.1338
7181.6,920,0.7821,0.1342
7187.4,920.5,0.7818,0.1345
7193.6,921,0.7816,0.135
7199.6,921.5,0.7814,0.135
7205.4,922,0.781,0.1352
7211.4,922.5,0.781,0.1355
7217.6,923,0.7806,0.1358
7223.6,923.5,0.7803,0.1361
7229.4,924,0.78,0.1363
7235.6,924.5,0.7798,0.1365
7241.8,925,0.7795,0.1367
7247.8,925.5,0.7793,0.1372
7253.8,926,0.779,0.1377
7259.8,926.5,0.7788,0.1379
7266,927,0.7787,0.1383
7272.2,927.5,0.7784,0.1386
7278.2,928,0.7782,0.1386
7284.2,928.5,0.7781,0.1385
7290.2,929,0.7777,0.1383
7296.5,929.5,0.7776,0.1385
7302.8,930,0.7774,0.1391
7308.8,930.5,0.7772,0.1393
7314.8,931,0.777,0.1399
7320.8,931.5,0.7767,0.1403
7326.8,932,0.7764,0.1408
7332.8,932.5,0.7762,0.1412
7338.8,933,0.7759,0.1417
7344.8,933.5,0.7758,0.1421
7350.8,934,0.7758,0.1426
7356.8,934.5,0.7755,0.1431
7362.8,935,0.7752,0.1434
7368.8,935.5,0.7751,0.1435
7374.8,936,0.7748,0.1436
7380.8,936.5,0.7747,0.1437
7387,937,0.7744,0.1435
7393,937.5,0.7742,0.1433
7399,938,0.7741,0.1435
7405.2,938.5,0.7739,0.1435
7411.2,939,0.7736,0.1435
7417.4,939.5,0.7735,0.1434
7423.6,940,0.7734,0.1437
7429.6,940.5,0.7735,0.1443
7435.9,941,0.7731,0.1445
7442.2,941.5,0.7728,0.1448
7448.4,942,0.7726,0.1454
7454.6,942.5,0.7725,0.1459
7460.6,943,0.7722,0.1463
7466.8,943.5,0.772,0.1462
7473.3,944,0.7718,0.1462
7479.6,944.5,0.7717,0.1463
7485.6,945,0.7715,0.1462
7491.6,945.5,0.7712,0.1461
7497.8,946,0.7711,0.146
7504,946.5,0.7708,0.146
7510.2,947,0.7707,0.1465
7516.4,947.5,0.7703,0.1467
7522.4,948,0.77,0.1466
7528.4,948.5,0.7699,0.1462
7534.7,949,0.7696,0.1456
7541,949.5,0.7695,0.1456
7547,950,0.7694,0.1458
7553.2,950.5,0.7693,0.1463
7559.4,951,0.7691,0.1467
7565.4,951.5,0.7687,0.1492
7571.6,952,0.7686,0.1518
7577.8,952.5,0.7686,0.1518
7583.8,953,0.7684,0.1513
7590.1,953.5,0.7683,0.1509
7596.4,954,0.7681,0.1505
7602.4,954.5,0.7679,0.1501
7608.4,955,0.7675,0.1498
7614.4,955.5,0.7674,0.1498
7620.4,956,0.7672,0.1493
7626.4,956.5,0.7672,0.1491
7632.4,957,0.767,0.1491
7638.6,957.5,0.7668,0.1492
7644.8,958,0.7666,0.1488
7650.8,958.5,0.7663,0.1484
7657,959,0.766,0.1485
7663.2,959.5,0.7659,0.1485
7669.2,960,0.7657,0.1486
7675.2,960.5,0.7655,0.149
7681.2,961,0.7653,0.1488
7687.5,961.5,0.7652,0.1488
7694,962,0.765,0.1485
7700.2,962.5,0.7648,0.1479
7706.2,963,0.7647,0.1478
7712.4,963.5,0.7645,0.1479
7718.6,964,0.7643,0.1474
7724.6,964.5,0.7642,0.147
7730.6,965,0.764,0.1472
7736.9,965.5,0.7638,0.1474
7743.2,966,0.7636,0.1478
7749.2,966.5,0.7635,0.1482
7755.2,967,0.7632,0.1481
7761.4,967.5,0.7631,0.1477
7767.6,968,0.7628,0.1477
7773.6,968.5,0.7627,0.1478
7779.6,969,0.7625,0.1478
7785.8,969.5,0.7624,0.1481
7792,970,0.7624,0.1485
7797.8,970.5,0.7622,0.1487
7803.8,971,0.762,0.1486
7810,971.5,0.7617,0.1484
7816.3,972,0.7616,0.1485
7822.6,972.5,0.7614,0.1484
7828.6,973,0.7612,0.1482
7834.6,973.5,0.7611,0.1479
7840.8,974,0.7608,0.1479
7847,974.5,0.7604,0.1478
7853,975,0.7604,0.1476
7859,975.5,0.7604,0.1478
7865.2,976,0.7601,0.1478
7871.4,976.5,0.76,0.1479
7877.7,977,0.7595,0.148
7884,977.5,0.7594,0.1488
7890,978,0.7593,0.1492
7896,978.5,0.7592,0.1491
7902.2,979,0.759,0.1487
7908.4,979.5,0.7587,0.1481
7914.4,980,0.7585,0.1484
7920.4,980.5,0.7584,0.1486
7926.4,981,0.7583,0.149
7932.4,981.5,0.7581,0.1494
7938.6,982,0.7579,0.1494
7944.8,982.5,0.7578,0.1489
7950.8,983,0.7576,0.1486
7956.8,983.5,0.7575,0.1486
7962.8,984,0.7573,0.1487
7969.1,984.5,0.7572,0.1486
7975.1,985,0.757,0.1487
7980.8,985.5,0.7568,0.149
7986.8,986,0.7567,0.1491
7992.8,986.5,0.7565,0.1497
7998.8,987,0.7564,0.1502
8004.8,987.5,0.7561,0.1504
8010.8,988,0.7558,0.1505
8016.8,988.5,0.7558,0.1502
8022.8,989,0.7556,0.1498
8028.8,989.5,0.7555,0.1497
8034.8,990,0.7552,0.1501
8040.8,990.5,0.7553,0.1505
8046.8,991,0.7551,0.151
8052.8,991.5,0.755,0.1513
8058.8,992,0.7548,0.1516
8064.8,992.5,0.7546,0.152
8070.8,993,0.7546,0.1521
8076.8,993.5,0.7542,0.1523
8083.1,994,0.7541,0.1525
8089.4,994.5,0.7539,0.1524
8095.4,995,0.7538,0.1522
8101.4,995.5,0.7535,0.1525
8107.6,996,0.7534,0.1523
8113.8,996.5,0.7532,0.1526
8119.8,997,0.7531,0.1528
8125.8,997.5,0.753,0.1532
8131.8,998,0.7529,0.1536
8137.8,998.5,0.7527,0.1539
8143.8,999,0.7527,0.1544
8149.8,999.5,0.7523,0.1547
8155.8,1000,0.7523,0.1545
8161.8,1000.5,0.7522,0.1553
8167.8,1001,0.7521,0.1559
8173.8,1001.5,0.7519,0.1561
8179.8,1002,0.7519,0.1561
8186,1002.5,0.7516,0.156
8192.2,1003,0.7515,0.1558
8198.2,1003.5,0.7514,0.1567
8204.2,1004,0.7512,0.1573
8210.2,1004.5,0.751,0.1575
8216.2,1005,0.7508,0.1579
8222.2,1005.5,0.7508,0.1586
8228.2,1006,0.7507,0.159
8234.2,1006.5,0.7505,0.1597
8240.2,1007,0.7503,0.1599
8246.5,1007.5,0.7502,0.1596
8252.5,1008,0.75,0.1597
8258.5,1008.5,0.7498,0.1604
8264.8,1009,0.7497,0.161
8270.8,1009.5,0.7493,0.161
8276.8,1010,0.7493,0.1606
8282.8,1010.5,0.7491,0.1609
8288.8,1011,0.7491,0.1611
8294.8,1011.5,0.7491,0.1613
8301,1012,0.7488,0.1615
8307.2,1012.5,0.7486,0.1616
8313,1013,0.7486,0.1617
8318.8,1013.5,0.7484,0.1621
8324.8,1014,0.7484,0.1625
8330.8,1014.5,0.7481,0.162
8336.5,1015,0.748,0.1618
8342.2,1015.5,0.7478,0.1619
8348,1016,0.7477,0.1626
8353.5,1016.5,0.7474,0.1628
8359.3,1017,0.7474,0.163
8365.3,1017.5,0.7472,0.1632
8371,1018,0.7471,0.1633
8376.7,1018.5,0.747,0.1639
8382.7,1019,0.7467,0.1646
8388.5,1019.5,0.7466,0.1653
8394.5,1020,0.7466,0.1654
8400.5,1020.5,0.7462,0.1658
8406.3,1021,0.7462,0.1667
8412.3,1021.5,0.7458,0.1674
8418.1,1022,0.7457,0.1678
8423.4,1022.5,0.7456,0.1679
8428.7,1023,0.7455,0.1679
8434.2,1023.5,0.7454,0.1674
8439.9,1024,0.7454,0.1677
8445.7,1024.5,0.7452,0.1682
8451.2,1025,0.7451,0.1686
8457,1025.5,0.7449,0.1696
8463,1026,0.7446,0.1699
8468.7,1026.5,0.7445,0.1703
8474.4,1027,0.7445,0.1703
8480.7,1027.5,0.7443,0.1707
8487,1028,0.7442,0.1715
8493,1028.5,0.7439,0.1719
8499,1029,0.7437,0.1723
8505,1029.5,0.7436,0.173
8511,1030,0.7434,0.1733
8517,1030.5,0.7434,0.174
8523,1031,0.7432,0.1747
8529,1031.5,0.743,0.1752
8535,1032,0.743,0.1759
8541,1032.5,0.7428,0.1765
8547,1033,0.7427,0.1769
8552.7,1033.5,0.7424,0.1771
8558.4,1034,0.7423,0.1769
8564.4,1034.5,0.7422,0.177
8570.7,1035,0.7422,0.1774
8576.7,1035.5,0.7421,0.1781
8582.4,1036,0.7417,0.1789
8588.4,1036.5,0.7416,0.1792
8594.4,1037,0.7415,0.1795
8600.4,1037.5,0.7414,0.1802
8606.4,1038,0.7411,0.1808
8612.4,1038.5,0.7409,0.1811
8618.4,1039,0.7409,0.1811
8624.4,1039.5,0.7407,0.1812
8630.4,1040,0.7404,0.1815
8636.4,1040.5,0.7404,0.1819
8642.4,1041,0.7401,0.1823
8648.4,1041.5,0.7401,0.1826
8654.4,1042,0.7399,0.1831
8660.4,1042.5,0.7398,0.1836
8666.4,1043,0.7396,0.1838
8672.4,1043.5,0.7396,0.1838
8678.7,1044,0.7393,0.184
8684.7,1044.5,0.7391,0.1841
8690.4,1045,0.7391,0.1843
8696.4,1045.5,0.739,0.1846
8702.2,1046,0.7386,0.185
8708.2,1046.5,0.7383,0.1851
8714.2,1047,0.7383,0.1857
8720,1047.5,0.7383,0.1863
8726,1048,0.738,0.1867
8732,1048.5,0.7378,0.1869
8738,1049,0.7377,0.1871
8744,1049.5,0.7378,0.187
8750,1050,0.7376,0.1872
8756,1050.5,0.7374,0.1874
8761.8,1051,0.7373,0.188
8767.6,1051.5,0.7373,0.1879
8773.6,1052,0.737,0.1883
8779.6,1052.5,0.737,0.1886
8785.3,1053,0.737,0.1888
8791,1053.5,0.7367,0.1891
8796.8,1054,0.7364,0.1889
8802.6,1054.5,0.7363,0.1888
8808.6,1055,0.7359,0.1892
8814.6,1055.5,0.7358,0.1898
8820.6,1056,0.7357,0.1908
8826.6,1056.5,0.7356,0.1915
8832.6,1057,0.7354,0.1924
8838.4,1057.5,0.7353,0.1933
8844.2,1058,0.7351,0.194
8850.2,1058.5,0.735,0.1939
8856.2,1059,0.7348,0.1936
8862.2,1059.5,0.7347,0.1941
8868.2,1060,0.7345,0.1944
8874.2,1060.5,0.7343,0.1946
8880.2,1061,0.7343,0.1947
8886.2,1061.5,0.7339,0.1949
8892.2,1062,0.7339,0.1954
8898.2,1062.5,0.7337,0.1959
8904.2,1063,0.7336,0.1963
8910.2,1063.5,0.7334,0.1966
8915.9,1064,0.7331,0.1969
8921.6,1064.5,0.733,0.1974
8927.4,1065,0.7329,0.1974
8933.2,1065.5,0.7328,0.1974
8939.2,1066,0.7328,0.1975
8945.2,1066.5,0.7326,0.198
8951.2,1067,0.7324,0.1984
8957.2,1067.5,0.7321,0.1987
8963,1068,0.732,0.1992
8968.8,1068.5,0.7318,0.1991
8974.5,1069,0.7317,0.1992
8980.2,1069.5,0.7314,0.1994
8986.2,1070,0.7311,0.1997
8992,1070.5,0.7309,0.1996
8998,1071,0.7308,0.1998
9004.2,1071.5,0.7307,0.2003
9010.2,1072,0.7306,0.2013
9016,1072.5,0.7301,0.2015
9021.8,1073,0.7301,0.202
9027.8,1073.5,0.7299,0.202
9033.6,1074,0.7297,0.202
9039.4,1074.5,0.7297,0.2023
9045.1,1075,0.7294,0.2025
9050.8,1075.5,0.7292,0.2027
9056.8,1076,0.729,0.2032
9062.6,1076.5,0.7288,0.2036
9068.1,1077,0.7288,0.2037
9073.9,1077.5,0.7287,0.2037
9079.9,1078,0.7284,0.2042
9085.9,1078.5,0.7282,0.205
9091.9,1079,0.7281,0.2057
9097.9,1079.5,0.7278,0.2063
9103.6,1080,0.7278,0.2063
9109.6,1080.5,0.7276,0.2065
9115.9,1081,0.7274,0.2074
9121.9,1081.5,0.727,0.2082
9127.9,1082,0.7269,0.2091
