Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
1009,67.002,66.6,383.92
1010,66.952,67.9,390.91
1011,66.912,67.1,383.65
1012,66.892,67,392.25
1013,66.852,65.6,379.69
1014,66.822,64.6,387.69
1015,66.742,65.5,389.12
1016,66.722,65.5,383.55
1017,66.702,67,386.94
1018,66.652,67.2,388.07
1019,66.612,67.3,382.26
1020,66.582,67.7,387.81
1021,66.532,67.9,385.67
1022,66.502,67.8,383.85
1023,66.422,66.8,392.29
1024,66.392,67.5,391.95
1025,66.402,67.2,384.27
1026,66.322,67.4,389.94
1027,66.312,66.5,390.23
1028,66.292,66.5,390.08
1029,66.252,67.4,393.17
1030,66.202,67.3,390.22
1031,66.172,67,391.21
1032,66.122,67.5,391.05
1033,66.092,67.7,394.66
1034,66.072,67.3,392.47
1035,66.002,67.7,390
1036,65.962,68.6,390.99
1037,65.942,68.9,395.39
1038,65.872,69.3,390.73
1039,65.842,68.9,390.72
1040,65.782,69,396.06
1041,65.752,68,393.82
1042,65.742,68.6,386.64
1043,65.691,68.3,395.66
1044,65.661,68.7,389.53
1045,65.642,68.2,393.7
1046,65.591,68.4,394.41
1047,65.552,67.9,390.46
1048,65.511,68.2,398.6
1049,65.451,67.7,390.31
1050,65.411,68.7,398.24
1051,65.381,67.9,387.7
1052,65.321,68.8,388.72
1053,65.271,68.7,394.84
1054,65.241,68.1,391.48
1055,65.191,69.2,392.37
1056,65.161,67.5,394.96
1057,65.131,67.9,392.91
1058,65.131,67.2,390.61
1059,65.091,68.5,389.17
1060,65.031,68.7,393.02
1061,64.991,68.8,390.21
1062,64.981,68.2,391.72
1063,64.901,68.1,392.42
1064,64.881,67.9,394.41
1065,64.861,67.8,399.24
1066,64.831,67.8,394.53
1067,64.811,69.6,397.58
1068,64.751,68,392.72
1069,64.701,68.4,398.63
1070,64.631,67.3,397.94
1071,64.581,66.9,397.89
1072,64.531,66.2,395.46
1073,64.521,67.7,393.62
1074,64.511,68.2,396.55
1075,64.471,67.9,398.45
1076,64.411,68.9,391.87
1077,64.351,70.2,394.19
1078,64.321,68.7,398.29
1079,64.281,69.1,393.32
1080,64.231,70.4,401.26
1081,64.191,69.1,393.92
1082,64.161,69.5,393.18
1083,64.131,71.3,395.11
1084,64.071,71.6,400.77
1085,64.021,71.2,397.73
1086,64.001,70.7,397.41
1087,63.951,71,397.14
1088,63.941,71.1,399.2
1089,63.891,70.2,396.91
1090,63.881,70.6,399.91
1091,63.801,71.3,398.3
1092,63.781,71.9,399
1093,63.741,71.1,396.81
1094,63.731,70.2,403.38
1095,63.681,70.8,399.51
1096,63.651,70.2,403.74
1097,63.611,70.9,403.27
1098,63.581,70.9,398.45
1099,63.531,71.8,399.78
1100,63.461,71.3,399.31
1101,63.431,70.7,400.62
1102,63.391,70.5,398.19
1103,63.361,71.6,403.55
1104,63.311,71.8,404.83
1105,63.261,72.7,401.8
1106,63.251,72.4,405.77
1107,63.221,71.8,406.66
1108,63.181,73.4,399.72
1109,63.121,73.8,403.85
1110,63.081,72.5,404.89
1111,63.051,73.8,406.39
1112,63.021,71.7,405.22
1113,62.981,73.5,405.67
1114,62.931,73.5,402.98
1115,62.931,72.2,408.19
1116,62.871,72.4,406.81
1117,62.831,72.8,400.9
1118,62.781,73.5,402.89
1119,62.751,73.6,402.84
1120,62.721,72.9,412.05
1121,62.621,72.9,402.27
1122,62.601,71.8,404.94
1123,62.571,71.9,400.38
1124,62.531,72.9,413.17
1125,62.511,73.2,404.87
1126,62.461,73.7,401.86
1127,62.441,72.4,408.4
1128,62.411,71.9,410.39
1129,62.341,72.5,399.53
1130,62.311,72.1,410.39
1131,62.261,71,408.59
1132,62.241,70.4,408.91
1133,62.221,71.4,402.93
1134,62.171,71.5,407.27
1135,62.141,70.7,404.62
1136,62.091,71.1,410.02
1137,62.051,71,412.61
1138,62.001,69,414.18
1139,61.991,69,416.32
1140,61.941,69.4,407.37
1141,61.861,69.4,411.64
1142,61.841,70.1,408.66
1143,61.811,70,408.61
1144,61.781,70.8,411.92
1145,61.741,71.3,412.57
1146,61.701,71.7,411.28
1147,61.651,70.2,408.81
1148,61.621,70.4,409.24
1149,61.581,70.2,409.47
1150,61.531,69.4,418.48
1151,61.501,68,416.14
1152,61.471,68.9,414.03
1153,61.401,69.4,413.77
1154,61.381,70.1,410.97
1155,61.341,68.3,412.53
1156,61.291,69.6,413.84
1157,61.231,70.3,413.35
1158,61.211,70.9,418.33
1159,61.201,70.3,414.97
1160,61.151,69.8,416.38
1161,61.111,70.4,415.31
1162,61.051,70.3,416.7
1163,61.001,70.5,421.84
1164,60.991,71.3,417.6
1165,60.941,70.2,413.38
1166,60.881,70.2,410.27
1167,60.861,70.5,417.38
1168,60.801,69.7,415.14
1169,60.771,70,412.39
1170,60.741,70,414.45
1171,60.701,70,419.2
1172,60.661,69.5,416.03
1173,60.601,69.6,415.81
1174,60.571,69.6,415.85
1175,60.541,69.1,415.87
1176,60.491,69.6,415.7
1177,60.441,70.2,420.92
1178,60.411,70,419.11
1179,60.37,69.5,418.44
1180,60.331,69.8,414.73
1181,60.301,70.1,419.75
1182,60.26,70,420.08
1183,60.21,69.4,419.83
1184,60.18,70,417.01
1185,60.15,69.2,423.23
1186,60.1,70,412.67
1187,60.07,69.5,415.98
1188,60.02,69,418.7
1189,59.99,69.1,421.89
1190,59.94,69.2,422.22
1191,59.91,68.7,419.21
1192,59.88,70.5,416.72
1193,59.84,70.9,426.38
1194,59.82,70.2,420.01
1195,59.78,69,427.07
1196,59.76,69.6,429.36
1197,59.67,69.6,420.59
1198,59.63,69.5,421.81
1199,59.58,70.9,430.87
1200,59.52,69.8,425.55
1201,59.52,70.2,421.62
1202,59.46,71.6,425.63
1203,59.44,71.4,426.55
1204,59.37,71.4,428.86
1205,59.35,71.1,424.98
1206,59.28,72,423.49
1207,59.24,73.3,427.61
1208,59.23,71.9,427.85
1209,59.21,71.5,429.31
1210,59.16,71.6,426.27
1211,59.11,71.4,420.44
1212,59.09,70.7,421.14
1213,59.04,71.6,418.05
1214,59,72,427.97
1215,58.94,71.2,425.74
1216,58.91,70.9,432.26
1217,58.86,72.1,425.79
1218,58.83,71.9,422.87
1219,58.8,71.4,423.21
1220,58.72,72.2,421.38
1221,58.69,71.6,431.59
1222,58.66,71.9,427.84
1223,58.6,72.6,431.75
1224,58.55,73.7,429.86
1225,58.55,72.7,425.26
1226,58.5,73.9,431.94
1227,58.43,73.6,424.54
1228,58.41,74,427.47
1229,58.36,71.5,430.25
1230,58.32,72.9,431.8
1231,58.28,72.3,434.02
1232,58.23,74.6,428.17
1233,58.19,73.6,428.1
1234,58.17,73.7,435.12
1235,58.13,73.6,435.64
1236,58.08,73.7,432.4
1237,58.04,73.1,435.33
1238,58.03,73.7,431.34
1239,57.96,74.5,428.12
1240,57.91,74.3,431.37
1241,57.85,75.2,436.12
1242,57.83,75.4,436.94
1243,57.79,74.5,428.29
1244,57.76,75.4,437.46
1245,57.69,76.1,437.23
1246,57.67,77.6,437.72
1247,57.62,76.8,437.67
1248,57.59,76.4,429.51
1249,57.55,76.1,434.7
1250,57.5,76.5,431.58
1251,57.45,76.2,438.55
1252,57.38,76.7,438.36
1253,57.37,75.5,439.26
1254,57.34,76.3,436.46
1255,57.28,75.5,433.21
1256,57.23,75.9,434.36
1257,57.18,75.3,438.88
1258,57.16,75.4,437.19
1259,57.1,74.5,440.09
1260,57.06,75.4,434.53
1261,57.02,74.5,440.39
1262,56.99,74.6,437
1263,56.94,76.2,439.82
1264,56.87,76.2,443.27
1265,56.82,75.5,441.84
1266,56.79,74.3,439.53
1267,56.77,75.1,433.08
1268,56.72,74.4,438.47
1269,56.66,75.2,437.32
1270,56.63,76.1,441.15
1271,56.58,75.4,439.34
1272,56.54,75.7,443.6
1273,56.46,76.7,439.34
1274,56.43,76.7,436.92
1275,56.39,77.2,439.57
1276,56.39,77.4,440.4
1277,56.29,77.2,442.66
1278,56.27,78.4,438.73
1279,56.26,77.5,443.78
1280,56.2,77.5,440.07
1281,56.18,78.1,448.62
1282,56.15,78,443.7
1283,56.09,76.9,440.51
1284,56,77,444.43
1285,55.97,76.3,446.29
1286,55.92,77.2,447.33
1287,55.88,77.7,442.77
1288,55.83,77.5,445.85
1289,55.78,76.8,442.61
1290,55.73,77.9,453.97
1291,55.7,77.2,444.99
1292,55.65,77.2,442.38
1293,55.63,76.7,445.58
1294,55.56,77.1,453.25
1295,55.54,76.8,446.61
1296,55.5,77.2,448.79
1297,55.45,79.2,448.47
1298,55.37,78,445.89
1299,55.36,78.8,450.26
1300,55.34,78.7,448.19
1301,55.26,78,449.42
1302,55.22,77.9,449.18
1303,55.17,77.9,443.66
1304,55.15,77.8,446.42
1305,55.1,78.4,450.9
1306,55.059,77.2,446.63
1307,55.029,76.1,448.42
1308,54.989,76.5,449.84
1309,54.919,76.2,451.34
1310,54.899,77.9,451.37
1311,54.829,78.3,454.44
1312,54.829,77,453.28
1313,54.749,76.6,454.68
1314,54.699,75.6,453.1
1315,54.669,76.8,452.18
1316,54.629,76.2,453.09
1317,54.569,76.5,451.16
1318,54.509,76.2,452.45
1319,54.479,77.3,453.36
1320,54.449,77.8,451.69
1321,54.389,78.6,453.86
1322,54.339,79.5,451.09
1323,54.259,78.3,457.41
1324,54.239,78.6,450.71
1325,54.199,79.1,455.62
1326,54.169,79.1,456.35
1327,54.099,80,453.16
1328,54.109,79.9,454.73
1329,54.049,79.5,457.11
1330,53.989,79.2,457.4
1331,53.929,78.4,456.46
1332,53.879,81.3,453
1333,53.839,79.7,461.35
1334,53.799,79.5,449.81
1335,53.769,80.4,455.24
1336,53.739,80.4,458.51
1337,53.699,80.1,458.19
1338,53.609,80.7,455.31
1339,53.589,79.5,457.11
1340,53.539,79.9,456.47
1341,53.499,79.3,458.85
1342,53.459,80.1,457.15
1343,53.389,82.4,457.28
1344,53.359,79.9,457.54
1345,53.309,80.2,450.97
1346,53.249,79.7,461.26
1347,53.179,79.5,463.82
1348,53.169,79.6,456.24
1349,53.129,80.1,461.66
1350,53.089,79.7,464.69
1351,53.019,79.2,457.95
1352,52.989,79.5,460.63
1353,52.949,81.2,458.76
1354,52.889,81.3,461.4
1355,52.839,81.4,457.27
1356,52.789,82.2,462.53
1357,52.729,81.5,460.78
1358,52.719,82.4,461.59
1359,52.639,82.1,463.23
1360,52.609,83.5,456.98
1361,52.549,82.9,464.22
1362,52.549,82.2,463.09
1363,52.499,83.3,462.44
1364,52.439,83.5,465.01
1365,52.399,83.4,460.81
1366,52.349,82.7,464.81
1367,52.289,84.3,463.66
1368,52.229,83.2,460.83
1369,52.209,83.1,461.76
1370,52.159,84.3,464.25
1371,52.089,83.1,467.88
1372,52.029,82.9,469.59
1373,51.989,84.2,462.75
1374,51.959,83.7,461.42
1375,51.929,84.4,465.11
1376,51.849,83.9,466.02
1377,51.789,83.1,468.75
1378,51.749,83.2,465.19
1379,51.679,83.5,469.55
1380,51.659,82.6,467.74
1381,51.579,82.4,469.57
1382,51.539,83.5,466.8
1383,51.509,81.9,469.43
1384,51.459,83.4,467.52
1385,51.389,83.1,470.1
1386,51.359,82.8,463.82
1387,51.319,83.7,464.73
1388,51.269,83.9,467.56
1389,51.249,84.1,469.9
1390,51.189,86,473.01
1391,51.179,85.5,470.56
1392,51.099,85.2,470.88
1393,51.009,85.7,472.45
1394,50.969,84.7,469.58
1395,50.939,85.1,463.96
1396,50.899,86.4,469.62
1397,50.829,86.4,472.79
1398,50.779,86.7,472.81
1399,50.729,87,472.56
1400,50.679,86.1,469.01
1401,50.619,87.1,467.57
1402,50.559,86.7,468.98
1403,50.499,86.9,474.3
1404,50.439,88.7,475.2
1405,50.399,86.1,476.07
1406,50.369,86,471.57
1407,50.349,87,471.93
1408,50.299,86.3,472.15
1409,50.249,85.6,475.33
1410,50.199,86.7,467.11
1411,50.159,86.7,479.37
1412,50.119,86.8,474.17
1413,50.039,87.5,479.46
1414,49.999,85.5,474.38
1415,49.959,85.9,471.21
1416,49.889,87.1,473.77
1417,49.868,86.8,476.54
1418,49.799,87.7,480.62
1419,49.748,87.9,474.56
1420,49.728,86.5,477.29
1421,49.668,86.8,475.95
1422,49.588,87.7,478.39
1423,49.548,88.3,473.97
1424,49.508,89.4,476.12
1425,49.428,89,475.45
1426,49.388,89,481.2
1427,49.338,90,480.36
1428,49.268,90.4,480.09
1429,49.228,89.7,484.68
1430,49.188,89.4,479.5
1431,49.118,89.1,482.66
1432,49.068,91.3,478.23
1433,49.018,88.8,481.78
1434,48.978,92.2,481.42
1435,48.938,92,478.52
1436,48.868,91.4,482.79
1437,48.828,91.5,484.37
1438,48.768,93.1,479.39
1439,48.758,92.3,478.62
1440,48.688,93.8,479.79
1441,48.648,93.9,480.77
1442,48.588,94,485.57
1443,48.548,94.2,486.06
1444,48.498,92.8,483.22
1445,48.438,94.1,480.16
1446,48.348,93.4,487.17
1447,48.318,93.2,481.78
1448,48.268,94.3,480.54
1449,48.208,93.8,492.05
1450,48.158,95.6,485.9
1451,48.098,93.5,487.55
1452,48.038,95.8,485.8
1453,48.008,94.6,492.76
1454,47.958,93.6,484.2
1455,47.878,93.8,486.53
1456,47.808,95.3,487.89
1457,47.798,95.2,488.07
1458,47.748,96.4,483.35
1459,47.678,95.3,487.6
1460,47.638,95.8,482.37
1461,47.588,94.4,485.09
1462,47.528,96.6,482.67
1463,47.478,95.7,488.25
1464,47.388,95.1,485.58
1465,47.338,94.3,486.04
1466,47.308,94.4,488.14
1467,47.278,95.2,492.22
1468,47.218,95.8,491.66
1469,47.158,96,490.28
1470,47.108,94.8,488.23
1471,47.048,95.7,493.6
1472,46.998,96.8,497.34
1473,46.918,96,487.91
1474,46.888,97.7,492.26
1475,46.808,95.6,487.25
1476,46.758,94.9,492.36
1477,46.698,98.1,492.08
1478,46.648,96.4,499.71
1479,46.588,96.5,489.61
1480,46.508,97.2,488.12
1481,46.468,99.6,493.44
1482,46.418,97.5,489.72
1483,46.378,99,490.27
1484,46.328,96.5,496.15
1485,46.268,98.1,494.87
1486,46.218,97.5,498.14
1487,46.178,100.1,498.95
1488,46.108,99,491.72
1489,46.028,100.9,493.95
1490,45.978,101.4,492.91
1491,45.948,99.9,493.11
1492,45.888,100.1,496.22
1493,45.838,100.4,499.94
1494,45.768,100.2,498.97
1495,45.738,100.4,497.96
1496,45.658,101.9,493.03
1497,45.608,100.8,496.91
1498,45.558,100.1,493.99
1499,45.498,100.2,505.33
1500,45.468,100.2,497.79
1501,45.388,101,486.44
1502,45.338,101.5,501.99
1503,45.298,100,500.39
1504,45.228,100.4,502.1
1505,45.178,100.5,497.6
1506,45.158,101.1,501.06
1507,45.098,102.4,496.79
1508,45.038,102.3,500.22
1509,44.958,101.7,499.42
1510,44.878,101.5,503.76
1511,44.848,101.9,500.33
1512,44.788,100.6,499.47
1513,44.718,102.6,508.32
1514,44.668,102.1,502.14
1515,44.608,103.9,499.63
1516,44.548,104.6,499.1
1517,44.518,103.2,501.72
1518,44.437,106.2,502.56
1519,44.387,104.9,501.45
1520,44.317,104,498.02
1521,44.267,102.5,504.67
1522,44.197,103.4,501.18
1523,44.157,103.4,504.83
1524,44.117,104.4,504.08
1525,44.047,105.1,502.96
1526,43.977,103.4,503.28
1527,43.927,103.5,504.84
1528,43.897,104.6,503.67
1529,43.807,104.5,503.59
1530,43.737,104.8,502.14
1531,43.707,105.4,507.2
1532,43.647,104.3,510.88
1533,43.547,104.1,508.16
1534,43.487,103.6,504.25
1535,43.427,104.8,500.3
1536,43.357,104.1,504.18
1537,43.307,101.9,509.08
1538,43.267,101.8,510
1539,43.227,101.2,511.61
1540,43.157,101.1,504.08
1541,43.117,100.9,511.16
1542,43.057,101.2,509.62
1543,43.017,100.6,505.22
1544,42.967,100.2,511.69
1545,42.897,101.9,508
1546,42.817,102,503.7
1547,42.767,103.3,511.39
1548,42.707,103.3,513.47
1549,42.647,104.2,505.39
1550,42.587,104.6,510.26
1551,42.527,103,511.02
1552,42.467,102.3,517.06
1553,42.417,102,510.38
1554,42.337,104.2,515.02
1555,42.267,103.8,516.29
1556,42.227,103.5,512.14
1557,42.157,102.5,509.86
1558,42.117,103.1,512.58
1559,42.047,104.3,511.06
1560,42.017,101.8,511.64
1561,41.957,102.9,513.07
1562,41.897,101.3,510.71
1563,41.817,103.2,516.79
1564,41.777,102.7,514.36
1565,41.727,101.7,516.92
1566,41.667,101.9,510.42
1567,41.617,102.1,511.64
1568,41.547,104.3,511.58
1569,41.507,105.4,518.17
1570,41.467,103.7,514.29
1571,41.407,104.2,516.14
1572,41.347,103.2,518.55
1573,41.307,103.2,520.35
1574,41.227,102,516.94
1575,41.187,102.9,516.41
1576,41.107,104.9,512.63
1577,41.027,102.7,513.82
1578,41.017,103.4,517.59
1579,40.937,104.6,517.23
1580,40.867,103.8,519.7
1581,40.797,103.6,516.64
1582,40.727,104.9,516.11
1583,40.677,103.5,516.29
1584,40.597,105,523.37
1585,40.517,103.3,518.6
1586,40.477,104.2,516.8
1587,40.397,103.7,519.14
1588,40.387,102.6,519.01
1589,40.277,101.8,518.22
1590,40.257,102.7,516.11
1591,40.217,105.6,517.6
1592,40.137,103.5,522.68
1593,40.067,103.1,518.4
1594,40.067,102.8,517.25
1595,40.017,104.4,518.89
1596,39.927,105.9,520.47
1597,39.847,108,523.16
1598,39.797,107.9,518.96
1599,39.737,105.6,521.46
1600,39.657,105.3,523.13
1601,39.597,106.1,525.88
1602,39.557,105,521
1603,39.497,106.2,526.38
1604,39.407,106.4,521.85
1605,39.377,104.6,518.54
1606,39.327,105.8,521.8
1607,39.276,104.6,519.63
1608,39.146,106.5,524.34
1609,39.116,105.9,525.06
1610,39.096,105.2,523.79
1611,39.016,104.1,519.12
1612,38.936,104.1,521.72
1613,38.856,105.4,521.96
1614,38.806,104.6,522.32
1615,38.746,102.7,520.67
1616,38.696,105.3,521.3
1617,38.676,105.8,523.23
1618,38.616,105.1,529.51
1619,38.556,105.4,525.94
1620,38.506,106.7,526.31
1621,38.396,105.3,520.62
1622,38.356,104.5,525.84
1623,38.306,105.7,528.77
1624,38.266,106.2,524.16
1625,38.196,107.8,524.7
1626,38.136,107.2,520.35
1627,38.096,106.6,527.39
1628,38.036,106.9,531.03
1629,37.996,106.4,532.56
1630,37.936,105.6,522.62
1631,37.866,106.5,524.47
1632,37.796,104.9,526.5
1633,37.726,105.5,527.86
1634,37.646,106.3,531.57
1635,37.596,105.7,531.26
1636,37.556,108.3,527.5
1637,37.506,106.1,528.38
1638,37.436,106.8,525.58
1639,37.366,105,526.55
1640,37.336,106.3,531.93
1641,37.266,105.5,529.53
1642,37.166,105.8,531.29
1643,37.136,103.7,532.61
1644,37.096,104.9,529.54
1645,37.016,106.2,530.23
1646,36.976,105.3,522.55
1647,36.936,106.5,532.44
1648,36.836,106.1,532.38
1649,36.816,106.2,538.42
1650,36.756,106,535.01
1651,36.666,106.9,532.28
1652,36.616,105.8,530.48
1653,36.566,105.6,529.08
1654,36.486,105.7,538.34
1655,36.466,106.4,535.09
1656,36.406,106.5,531.01
1657,36.356,106.9,536.75
1658,36.276,106,531.75
1659,36.236,107.3,531.78
1660,36.176,105.5,536.17
1661,36.116,105.2,529.76
1662,36.046,104.9,535.89
1663,35.966,105.2,534.58
1664,35.926,103.8,534.77
1665,35.856,104.7,527.95
1666,35.786,105,533.14
1667,35.766,105.3,533.54
1668,35.726,104.6,533.92
1669,35.666,104.4,537.48
1670,35.586,102.7,536.26
1671,35.536,101.4,533.95
1672,35.486,103.7,537.18
1673,35.436,103.8,531.28
1674,35.386,103.9,529.28
1675,35.346,104.8,540.14
1676,35.276,104.7,536.65
1677,35.206,104.6,536.06
1678,35.176,103.6,534.63
1679,35.086,103.7,542.1
1680,35.046,105,536.39
1681,34.986,103.4,532.66
1682,34.936,102.9,541.81
1683,34.906,104.6,539.75
1684,34.826,102.8,543.27
1685,34.766,102.4,542.74
1686,34.736,103.9,537.26
1687,34.666,103.3,539.18
1688,34.616,102.6,539.41
1689,34.536,102,539.8
1690,34.516,101.6,544.26
1691,34.466,101.8,536.63
1692,34.396,103.9,540.17
1693,34.346,103.3,542.31
1694,34.266,102.8,540.67
1695,34.246,102.7,538.33
1696,34.206,102.5,538.96
1697,34.136,102.9,545.26
1698,34.076,101,545.18
1699,34.026,103,537.07
1700,33.985,101.7,537.84
1701,33.895,100.8,543.16
1702,33.875,100.7,540.39
1703,33.825,101,539.82
1704,33.745,100.4,539.27
1705,33.695,98.7,540.32
1706,33.655,101,539.39
1707,33.605,100.6,541.67
1708,33.545,101.7,543.49
1709,33.445,101.5,543.37
1710,33.405,100.7,543.44
1711,33.345,101.7,543.9
1712,33.315,101.9,541.25
1713,33.235,101.5,539.03
1714,33.195,101.8,540.87
1715,33.145,102.8,542.98
1716,33.125,100.8,550.47
1717,33.085,100.9,544.18
1718,33.015,101.8,544.92
1719,32.975,100,542.85
1720,32.935,101.3,549.83
1721,32.875,101.6,541.29
1722,32.795,101.6,547.04
1723,32.765,102.1,548.97
1724,32.735,102.9,546.71
1725,32.685,102.8,544.76
1726,32.605,100.6,545.87
1727,32.555,101.9,545.38
1728,32.515,101.1,543.71
1729,32.455,101.4,548.59
1730,32.375,101.4,547.1
1731,32.325,101.4,549.88
1732,32.305,100.1,548.24
1733,32.235,99.7,545.18
1734,32.185,98.8,543.85
1735,32.165,98.5,546.05
1736,32.085,98.2,552.13
1737,32.055,99.1,544.42
1738,31.975,98.8,552.23
1739,31.915,98.7,548.15
1740,31.875,99.5,543.98
1741,31.835,99.9,547.42
1742,31.785,100.6,543.87
1743,31.695,99.3,546.92
1744,31.675,99.3,553.6
1745,31.645,99.2,549.67
1746,31.575,99.4,539.98
1747,31.505,97.1,547.51
1748,31.495,98.1,543.85
1749,31.445,97.7,544.69
1750,31.385,97.7,543.93
1751,31.335,99,545.72
1752,31.295,97.2,545.63
1753,31.265,97.6,548.46
1754,31.225,97.9,547.42
1755,31.135,97.2,547.43
1756,31.095,97.8,549.69
1757,31.035,99,548.06
1758,30.995,98.4,551.32
1759,30.935,98.2,550.42
1760,30.885,97.1,548.49
1761,30.835,98.5,553.34
1762,30.795,97.7,550.56
1763,30.715,96.1,546.38
1764,30.675,95.3,550.17
1765,30.655,95.5,553.45
1766,30.585,96.8,552.21
1767,30.535,96.3,555.74
1768,30.475,96.3,550.92
1769,30.445,96.6,548.75
1770,30.395,95.9,552.62
1771,30.345,96.4,553.99
1772,30.295,95.6,551.09
1773,30.245,95.9,548.03
1774,30.215,96.5,551.7
1775,30.155,98.3,550.66
1776,30.085,96.5,552.46
1777,30.055,94.1,554.66
1778,30.015,95.8,556.8
1779,29.955,96.3,555.26
1780,29.905,95.3,550.24
1781,29.885,95.9,552.97
1782,29.845,96.6,553.11
1783,29.805,94.3,554.43
1784,29.765,95.6,554.78
1785,29.695,95.1,550.31
1786,29.655,96.3,547.49
1787,29.625,94.2,550.11
1788,29.565,94.3,549.73
1789,29.525,93.6,552.33
1790,29.475,94.5,550.73
1791,29.445,93.1,552.33
1792,29.385,91.9,554.27
1793,29.335,94.3,557.16
1794,29.305,93.3,555.02
1795,29.255,91.3,551.33
1796,29.185,90.3,548.66
1797,29.165,91.3,555.9
1798,29.115,90.7,553.62
1799,29.055,91.8,553.06
1800,29.035,90.8,557.09
1801,28.995,88.9,556.38
1802,28.935,90.7,556.29
1803,28.925,90,557.15
1804,28.875,90.4,557.71
1805,28.825,90,553.86
1806,28.795,89.3,559.26
1807,28.734,89.8,559
1808,28.694,91,551.34
1809,28.624,88.9,555
1810,28.604,88.9,561.91
1811,28.574,89.4,553.51
1812,28.534,88.7,559.88
1813,28.474,88.8,564.11
1814,28.424,88.8,555.32
1815,28.374,89.4,563.8
1816,28.334,87.3,554.61
1817,28.304,87.8,560.53
1818,28.244,87.3,557.48
1819,28.214,88.1,560.76
1820,28.184,88.6,555.3
1821,28.134,87.3,554.7
1822,28.114,86.7,560.28
1823,28.094,86.2,562.52
1824,28.044,86.4,555.37
1825,27.994,87.3,558.44
1826,27.934,85.7,557.05
1827,27.914,85,564.43
1828,27.874,86,563.55
1829,27.844,85.1,558.65
1830,27.804,84.4,558.49
1831,27.764,82.9,562.09
1832,27.734,83.7,564.81
1833,27.674,83.4,564.74
1834,27.634,82.8,565.03
1835,27.594,83.2,556.99
1836,27.574,81.7,559.4
1837,27.544,82.1,559.28
1838,27.474,81.6,565.16
1839,27.454,82.4,559.3
1840,27.424,83.3,560.85
1841,27.394,82.3,562.1
1842,27.344,81.2,559.82
1843,27.294,82,561.04
1844,27.244,80.6,563.79
1845,27.214,81.2,561.67
1846,27.174,80.9,560.39
1847,27.134,81.1,564.85
1848,27.104,80.1,565.22
1849,27.074,80.7,565.2
1850,27.054,81.5,561.8
1851,26.964,81,565.33
1852,26.944,81.6,565.84
1853,26.934,81,563.3
1854,26.874,80.3,562.82
1855,26.824,80.2,561.21
1856,26.814,80.6,565.3
1857,26.774,79.6,566.23
1858,26.754,80,566.16
1859,26.694,78.8,564.53
1860,26.654,79,565.14
1861,26.614,78.9,566.29
1862,26.614,77.3,566.07
1863,26.544,78,564.18
1864,26.504,78.6,565.21
1865,26.474,78.6,564.39
1866,26.444,79.5,568.32
1867,26.394,78.5,569.41
1868,26.374,78.9,567.84
1869,26.304,79.2,564.84
1870,26.324,78.8,561.08
1871,26.294,78.2,562.87
1872,26.254,77.2,568.81
1873,26.254,74.9,573.01
1874,26.204,75.4,567.37
1875,26.144,75.4,563.8
1876,26.074,74,567.4
1877,26.034,74.7,572.12
1878,26.034,74.1,571.05
1879,25.974,74.1,565.12
1880,25.924,74.4,564.02
1881,25.894,74.3,569.56
1882,25.864,74.9,575.36
1883,25.824,74.4,571.27
1884,25.784,73.7,567.12
1885,25.764,73.8,566.71
1886,25.744,73.8,566.76
1887,25.694,72.9,572.89
1888,25.664,73.4,573.98
1889,25.644,72.3,572.99
1890,25.604,72.1,577.61
1891,25.594,72.5,573.59
1892,25.534,72.6,567.02
1893,25.504,73.1,571.59
1894,25.474,72.3,567.63
1895,25.444,71.8,572.07
1896,25.414,70.3,567.9
1897,25.354,70.6,573.64
1898,25.354,70,572.29
1899,25.314,71.4,573.37
1900,25.284,71.7,571.77
1901,25.244,70.9,575.85
1902,25.214,72,570.79
1903,25.204,71,573.29
1904,25.184,71.8,573.29
1905,25.134,71.4,572.83
1906,25.114,72.9,571.69
1907,25.074,73.2,580.88
1908,25.034,72.6,576.19
1909,25.034,71.8,571.1
1910,24.984,72.2,571.22
1911,24.944,70.3,577.3
1912,24.914,71,573.72
1913,24.894,70.6,573.15
1914,24.864,70.3,576.06
1915,24.834,69.4,574.08
1916,24.834,69.1,572.93
1917,24.774,69,573.85
1918,24.744,69.3,581.57
1919,24.704,69.6,575.35
1920,24.694,68.8,571.3
1921,24.684,68.9,569.54
1922,24.624,69.8,571.54
1923,24.614,68.7,567.47
1924,24.574,68.8,575.13
1925,24.534,68.3,575.4
1926,24.484,67.8,575.79
1927,24.464,68.2,575.48
1928,24.444,68.2,571.33
1929,24.414,66.7,572.39
1930,24.384,67.7,571.89
1931,24.344,66.8,572.87
1932,24.314,67.1,575.52
1933,24.284,67.9,574.77
1934,24.254,67,575.73
1935,24.224,67.6,574.37
1936,24.204,66,578.15
1937,24.184,66.2,572.42
1938,24.144,65.5,573.38
1939,24.104,64.4,576.96
1940,24.064,65.4,578.51
1941,24.054,66.4,577.64
1942,24.044,66.3,575.22
1943,24.004,66.3,577.3
1944,23.984,66.3,576.24
1945,23.944,65.1,580.19
1946,23.904,66.2,577.01
1947,23.894,65.6,580.91
1948,23.884,65.1,573.11
1949,23.844,64.2,574.03
1950,23.824,64.5,580.08
1951,23.774,63.9,576.61
1952,23.774,63.4,574.12
