Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
1010,49.808,103.8,474.77
1011,49.778,102.6,476.95
1012,49.668,104.3,482.24
1013,49.617,103.6,473.4
1014,49.517,103.1,480.91
1015,49.477,105.5,478.23
1016,49.377,107,476.21
1017,49.287,105.9,471.44
1018,49.197,105.1,476.61
1019,49.187,108.7,478.03
1020,49.127,106.7,473.86
1021,49.007,107.1,480.02
1022,48.937,107.1,476.73
1023,48.847,107.9,478.94
1024,48.817,106.2,479.63
1025,48.767,108.1,481.98
1026,48.707,109.7,481.12
1027,48.627,110.2,483.89
1028,48.537,109.8,482.03
1029,48.447,109.8,481.06
1030,48.347,111.3,481.6
1031,48.297,110.5,479.48
1032,48.257,110.5,481.32
1033,48.197,110.6,481.25
1034,48.127,110.9,479.61
1035,48.037,110.2,487.47
1036,47.977,109,487.8
1037,47.907,107.8,487.09
1038,47.787,109,495.64
1039,47.717,108.6,487.78
1040,47.647,110,487.87
1041,47.587,109.6,494.91
1042,47.517,111.1,489.33
1043,47.437,110.3,490.75
1044,47.337,110.2,491.03
1045,47.277,110.1,489.08
1046,47.237,111.4,493.72
1047,47.147,110.6,489.85
1048,47.057,108.4,492.17
1049,46.997,110.9,488.23
1050,46.887,109.9,490.63
1051,46.837,111.5,495.25
1052,46.737,110.9,487.46
1053,46.677,111.7,491.84
1054,46.567,112.2,497.77
1055,46.507,111.9,497.36
1056,46.407,112.3,492.65
1057,46.347,115.6,498.19
1058,46.267,114.5,500.06
1059,46.247,115.3,497.43
1060,46.137,114.6,496.72
1061,46.087,115,493.54
1062,46.017,111.9,501.67
1063,45.917,114.6,495.08
1064,45.887,112.2,503.66
1065,45.797,113.3,506.13
1066,45.727,113.2,502.57
1067,45.677,113.9,495.12
1068,45.587,115.3,500.64
1069,45.537,116.9,502
1070,45.447,116.5,506.02
1071,45.367,117.4,503.6
1072,45.287,117.3,504.53
1073,45.197,115.6,500.32
1074,45.077,116.2,502.43
1075,45.027,115.1,502.6
1076,44.937,117.1,501.93
1077,44.827,117.7,508.14
1078,44.707,118,506.76
1079,44.677,118.1,502.84
1080,44.587,116.3,508.63
1081,44.497,116.5,510.29
1082,44.457,115.4,507.59
1083,44.427,118,505.9
1084,44.327,118.1,506.29
1085,44.276,118.7,506.52
1086,44.146,117.5,505.49
1087,44.086,118.6,516.01
1088,43.986,119.4,515.46
1089,43.916,120.2,512.28
1090,43.846,120.6,518.03
1091,43.776,123.1,517.44
1092,43.636,120.7,511.98
1093,43.556,121.4,513.07
1094,43.446,122.4,512.18
1095,43.376,123.7,511.72
1096,43.326,124.2,517.78
1097,43.266,121.9,510.23
1098,43.206,121.2,517.19
1099,43.116,122.4,514.15
1100,43.026,122.2,521.73
1101,42.966,123.6,517.63
1102,42.866,124.3,513.77
1103,42.776,123.3,521.2
1104,42.696,122.1,521.28
1105,42.636,122.7,522.07
1106,42.536,122.8,524.17
1107,42.446,123,528.69
1108,42.356,121.9,519.44
1109,42.256,122.2,522.17
1110,42.166,122.6,521.04
1111,42.096,123.4,527.63
1112,41.996,125.3,528.32
1113,41.926,125.6,516.48
1114,41.836,126.3,522.66
1115,41.786,128.4,526.51
1116,41.706,125.8,526.43
1117,41.536,126,529.34
1118,41.526,125.5,529.62
1119,41.396,124.9,524.34
1120,41.346,127.6,534.19
1121,41.246,126.8,531.33
1122,41.186,128.6,529.41
1123,41.106,126.3,532.15
1124,41.056,124.8,528.18
1125,41.016,127,531.52
1126,40.886,126.4,527.31
1127,40.816,124.1,535.36
1128,40.746,125.6,531.31
1129,40.646,125.3,533.79
1130,40.556,127.4,529.63
1131,40.456,127.1,530.33
1132,40.346,127.1,536.59
1133,40.236,128.3,535.82
1134,40.196,128,534.32
1135,40.116,127.8,538.98
1136,40.036,128.4,534.65
1137,40.026,128.3,537.51
1138,39.936,127.8,537.29
1139,39.856,129.1,541.44
1140,39.756,127.5,538.69
1141,39.676,129.6,539.48
1142,39.596,129.1,538.09
1143,39.456,130.6,548.04
1144,39.386,127.6,535.93
1145,39.306,128.4,538.69
1146,39.246,127.1,538.64
1147,39.196,127.6,544.7
1148,39.055,127,539.49
1149,38.995,125.8,538.36
1150,38.915,127,546.27
1151,38.805,128,543.46
1152,38.715,126,546.45
1153,38.675,128.2,545.64
1154,38.585,129.4,546.19
1155,38.485,126.6,549.27
1156,38.455,128.2,546.29
1157,38.345,125.5,555.03
1158,38.265,124.7,549.13
1159,38.185,127.7,550.49
1160,38.125,126.8,551.5
1161,38.015,126.2,554.31
1162,37.955,128.9,553.3
1163,37.855,127.2,553.73
1164,37.805,129,555.75
1165,37.705,128.3,557.26
1166,37.615,127.9,554.9
1167,37.535,125.3,557.21
1168,37.475,126.9,553.89
1169,37.335,124.9,560.88
1170,37.265,126.6,552.1
1171,37.175,125.6,558.07
1172,37.125,127.1,556.83
1173,37.035,125.4,553.99
1174,36.905,126.5,558.39
1175,36.795,125.3,555.89
1176,36.755,126.6,564.27
1177,36.685,126.4,563.41
1178,36.585,125.4,559.32
1179,36.485,126,564.21
1180,36.375,125.6,569.01
1181,36.345,127.5,564.47
1182,36.285,126.1,567.68
1183,36.175,125.8,566.47
1184,36.095,126.3,560.38
1185,36.045,125.7,567.81
1186,35.925,127.5,563.78
1187,35.875,129.4,567.34
1188,35.785,126.2,563.4
1189,35.705,130.7,567.87
1190,35.655,129.1,572.12
1191,35.515,127.4,574.52
1192,35.405,127.6,568.65
1193,35.345,128,573.46
1194,35.275,130.4,571.83
1195,35.175,129,570.14
1196,35.075,129,572.77
1197,34.995,130,581.09
1198,34.915,127,579.34
1199,34.865,127.1,576.41
1200,34.775,125.9,576.65
1201,34.675,127.5,578.72
1202,34.595,128.2,584.84
1203,34.595,126.8,576.58
1204,34.495,126.4,578.94
1205,34.365,126.6,579.82
1206,34.315,129.5,584
1207,34.215,127.2,583.67
1208,34.115,128.6,574.93
1209,34.065,126.2,580.7
1210,33.975,128.3,586
1211,33.945,126.5,586.53
1212,33.835,127.3,589.24
1213,33.764,127.2,589.55
1214,33.654,125.1,583.07
1215,33.584,124.7,591.33
1216,33.514,128.9,585.3
1217,33.414,127.3,584.12
1218,33.294,127.1,595.72
1219,33.224,127.1,593.38
1220,33.154,127.7,589.87
1221,33.054,126.3,592.6
1222,32.974,128.7,593.19
1223,32.904,126.1,591.85
1224,32.814,127.1,594.46
1225,32.734,127.6,587.06
1226,32.634,128.3,591.73
1227,32.574,127.5,596.59
1228,32.524,127.5,599.83
1229,32.444,125.4,599.24
1230,32.354,124.5,597.39
1231,32.264,126.7,598.19
1232,32.144,125.9,594.32
1233,32.074,123.3,599.47
1234,32.034,126.5,602.45
1235,31.914,126.3,602.39
1236,31.824,123.1,598.4
1237,31.734,125.5,604.64
1238,31.674,127.7,603.53
1239,31.574,125.5,597.28
1240,31.534,126.5,607.73
1241,31.404,124.9,602.22
1242,31.334,125.5,605.65
1243,31.214,126.4,615.38
1244,31.104,125.3,606.05
1245,31.014,124.4,610.95
1246,30.884,124.2,609.71
1247,30.874,124,606.83
1248,30.804,122,604.59
1249,30.734,121.4,615.14
1250,30.644,123.1,605.39
1251,30.584,122.7,608.56
1252,30.484,123.9,610.14
1253,30.414,124.1,613.87
1254,30.314,125.8,616.84
1255,30.244,123.6,609.63
1256,30.144,125.2,611.31
1257,30.084,124.4,620.16
1258,30.014,125.1,615.12
1259,29.974,124.4,615.2
1260,29.874,124.2,619.95
1261,29.804,125.7,614.51
1262,29.734,122.7,619.47
1263,29.654,122.5,624.46
1264,29.584,121.6,625.1
1265,29.484,123.5,617.43
1266,29.424,122.3,626.59
1267,29.354,124.4,625.33
1268,29.314,124.6,622.95
1269,29.234,123,622.88
1270,29.184,124.8,623.43
1271,29.074,122.9,627.95
1272,29.054,121.1,623.59
1273,28.984,120.7,623.88
1274,28.904,121.8,623.46
1275,28.844,119.9,623.01
1276,28.774,119.9,622.73
1277,28.724,118.5,626.31
1278,28.654,117.5,629.71
1279,28.544,118.1,632.16
1280,28.504,115,629.68
1281,28.463,114.8,633.73
1282,28.393,113.9,632.15
1283,28.313,113.8,631.54
1284,28.263,114.3,631.17
1285,28.153,112.8,630.17
1286,28.123,110.7,629.57
1287,28.053,111.4,633.42
1288,27.983,109.6,635
1289,27.943,110.6,638.53
1290,27.903,109.6,631.54
1291,27.843,107.7,637.38
1292,27.733,105.9,632.17
1293,27.663,105.8,635.88
1294,27.623,106.7,640.05
1295,27.563,105.5,634.63
1296,27.493,103.5,640.96
1297,27.463,102.4,643.26
1298,27.363,105.7,636.81
1299,27.303,101.1,639.63
1300,27.223,100.7,636.05
1301,27.153,101.2,637.2
1302,27.103,100.4,641.95
1303,27.053,100.8,645.93
1304,26.963,99.6,641.29
1305,26.963,98.2,645.54
1306,26.923,96.2,646.11
1307,26.853,93.8,648.92
1308,26.783,93.3,652.13
1309,26.753,92.4,646.91
1310,26.703,93.2,649.32
1311,26.603,92.1,650.56
1312,26.583,92.2,646.57
1313,26.553,93.1,652.96
1314,26.483,92.9,654.41
1315,26.383,91.7,659.07
1316,26.343,91,656.16
1317,26.283,90.6,657.83
1318,26.223,90.7,659.17
1319,26.163,91.8,659.5
1320,26.093,91.5,670.42
1321,26.033,89.7,673.22
1322,25.963,89,662.72
1323,25.933,88,666.09
1324,25.903,86,662.13
1325,25.873,87,670.44
1326,25.823,86,671.19
1327,25.793,85.8,669.69
1328,25.783,84.5,669.75
1329,25.723,84.3,677.98
1330,25.693,84.9,675.82
1331,25.613,85.9,671.1
1332,25.563,84.5,673.1
1333,25.543,82.5,679.62
1334,25.503,82.2,684.39
1335,25.443,80.7,682.9
1336,25.433,81.7,682.55
1337,25.413,80.8,683.29
1338,25.343,80.4,682.76
1339,25.283,80,683.61
1340,25.253,79.6,692.42
1341,25.173,79.3,685.95
1342,25.153,78.4,683.24
1343,25.093,77.9,688.05
1344,25.033,78.5,684.66
1345,25.013,79,689
1346,25.013,77.8,688.94
1347,24.943,76.4,691.54
1348,24.953,74.6,693.62
1349,24.933,74.9,691.34
1350,24.923,73.8,685.75
1351,24.893,72.2,693.32
1352,24.853,72.5,696.31
1353,24.793,71.4,697.35
1354,24.763,68.9,693.64
1355,24.733,70,698.05
1356,24.683,68.1,692.77
1357,24.663,68.8,699.55
1358,24.623,68,698.6
1359,24.643,68.1,690.85
1360,24.633,67.5,697.7
1361,24.593,65.7,703.88
1362,24.543,66,698.9
1363,24.493,65.4,701.04
1364,24.453,64.9,703.76
1365,24.443,65.2,704.05
1366,24.423,64.7,700.71
1367,24.433,64.8,698.91
1368,24.403,62.7,691.37
1369,24.403,61.8,698.89
1370,24.363,60.6,701.43
1371,24.363,61.1,692.43
1372,24.283,60.3,700.4
1373,24.233,59.7,696.59
1374,24.203,58.9,702.8
1375,24.173,59.1,701.2
1376,24.173,59.5,707.71
1377,24.163,58.5,693.46
1378,24.143,58.2,702.01
1379,24.123,58.6,697.1
1380,24.093,57.3,694.96
1381,24.073,57.1,703.8
1382,24.053,57.9,700.26
1383,24.043,57.4,697.9
1384,24.033,57.6,703.61
1385,24.033,57.1,699.43
1386,23.993,58.2,700.04
1387,23.963,57.6,700.95
1388,23.953,58.6,701.64
1389,23.913,57,703.6
1390,23.903,56.1,698.22
1391,23.873,56.3,699.14
1392,23.863,55.7,702.12
1393,23.843,55.5,704.01
1394,23.833,55.6,700.8
1395,23.843,56.2,698.92
1396,23.793,55,703.5
1397,23.793,54.7,699.05
1398,23.793,54.8,698.15
1399,23.753,54.5,702.94
1400,23.743,54.4,702.26
1401,23.713,54.2,705.88
1402,23.673,54,701.31
1403,23.643,53.5,711.83
1404,23.613,53.7,697.56
1405,23.573,53.6,706.86
1406,23.523,53.2,705.05
1407,23.563,53.6,699.49
1408,23.523,53.1,703.27
1409,23.493,51.9,707.14
1410,23.493,52.3,703.33
1411,23.483,53,704.48
1412,23.443,52.9,708.4
1413,23.443,52,705.54
1414,23.423,51.9,701.28
1415,23.423,51.3,702.31
1416,23.413,51.4,704.65
1417,23.393,50.9,704.61
1418,23.373,50.6,707.42
1419,23.363,50.5,702.22
1420,23.343,49.9,707.57
1421,23.332,49.9,705.29
1422,23.272,49,707.59
1423,23.302,49.5,706.77
1424,23.283,50.2,705.53
1425,23.313,50.2,705.69
1426,23.283,50.8,709.4
1427,23.272,49.8,707.04
1428,23.193,49.5,709.76
1429,23.193,49,705.98
1430,23.172,49.4,711.21
1431,23.142,49.1,707.64
1432,23.092,48.6,708.78
1433,23.102,48.8,708.99
1434,23.072,48.7,707.22
1435,23.042,49,711.01
1436,22.992,48.7,709.44
1437,23.022,48.6,707.94
1438,23.012,48.7,713.01
1439,23.012,49.1,713.45
1440,22.992,48.9,710.06
1441,22.952,48.6,707.32
1442,22.922,49.8,713.48
1443,22.912,49.9,707.27
1444,22.922,49.6,709.15
1445,22.902,49.2,714.74
1446,22.852,49,712.94
1447,22.812,49.2,712.32
1448,22.792,49.6,712.96
1449,22.832,49.5,709.79
1450,22.832,49.9,715.76
1451,22.812,49.9,714.43
1452,22.772,50.3,710.59
1453,22.762,50.7,713.1
1454,22.732,50.8,709.99
1455,22.712,49,712.76
1456,22.682,49.8,712.79
1457,22.652,49.7,712.21
1458,22.622,49,708.32
1459,22.642,49.1,713.29
1460,22.652,49,712.39
1461,22.662,49.6,719.03
1462,22.612,48.9,712.1
1463,22.602,48.4,718.37
1464,22.622,49.2,719.32
1465,22.552,49.8,713.29
1466,22.572,50,709.66
1467,22.602,49.1,715.97
1468,22.492,48.8,707.55
1469,22.522,48.6,710.47
1470,22.502,49.3,713.59
1471,22.352,48.7,717.4
1472,22.482,49.3,714.18
1473,22.482,49.2,722.39
1474,22.492,49.1,720.52
1475,22.442,50.1,711.09
1476,22.392,49.7,711.49
1477,22.402,49.5,711.31
1478,22.422,49,718.35
1479,22.442,48.8,711.7
1480,22.392,49.2,718.91
1481,22.372,48.8,715.72
1482,22.342,47.9,715.75
1483,22.252,48.5,723.12
1484,22.232,47.6,722.84
1485,22.262,47.4,716.64
1486,22.262,47.5,708.38
1487,22.212,47.4,711.89
1488,22.212,47.4,715.83
1489,22.212,47,723.9
1490,22.222,47.2,712.65
1491,22.192,47.5,714.94
1492,22.152,48.3,715.14
1493,22.142,47.8,715.16
1494,22.102,47.5,714.71
1495,22.092,48,724.67
1496,22.092,47.2,715.07
1497,22.072,46.8,718.72
1498,22.092,46.2,724.41
1499,22.112,46.6,721.48
1500,22.072,46.4,716.86
1501,22.052,46.3,725.5
1502,22.022,46.2,729.35
1503,22.032,46,715.59
1504,21.992,44.7,727.65
1505,21.972,46,719.83
1506,21.922,45.6,716.83
1507,21.862,46.3,718.63
1508,21.872,45.6,720.23
1509,21.892,45.8,725.01
1510,21.882,45.9,717.15
1511,21.842,45.1,724.96
1512,21.842,45.6,721.82
1513,21.842,45.2,725
1514,21.872,44.5,724.56
1515,21.852,44.3,724.4
1516,21.822,44.6,727.54
1517,21.792,44.2,722.2
1518,21.772,43.9,725.68
1519,21.762,44.4,725.23
1520,21.732,44,716.84
1521,21.722,44.9,719.77
