Time (s),Mass (g),T Top (K),T Back (K)
996,20.8,822.3,621.1
997,20.7,822.4,621.4
998,20.7,822.4,621.6
999,20.6,822.5,621.9
1000,20.6,822.5,622.2
1001,20.5,822.5,622.5
1002,20.5,822.6,622.8
1003,20.4,822.6,623.1
1004,20.4,822.7,623.4
1005,20.3,822.7,623.6
1006,20.3,822.8,623.9
1007,20.2,822.8,624.2
1008,20.2,822.9,624.5
1009,20.1,822.9,624.8
1010,20.1,823.0,625.1
1011,20.0,823.0,625.4
1012,20.0,823.0,625.7
1013,19.9,823.1,626.0
1014,19.9,823.1,626.3
1015,19.8,823.2,626.6
1016,19.8,823.2,626.9
1017,19.7,823.3,627.2
1018,19.7,823.3,627.5
1019,19.6,823.4,627.8
1020,19.6,823.4,628.1
1021,19.5,823.5,628.4
1022,19.5,823.5,628.7
1023,19.4,823.6,629.0
1024,19.4,823.6,629.3
1025,19.3,823.6,629.6
1026,19.3,823.7,630.0
1027,19.2,823.7,630.3
1028,19.2,823.8,630.6
1029,19.1,823.8,630.9
1030,19.1,823.9,631.2
1031,19.0,823.9,631.6
1032,19.0,824.0,631.9
1033,18.9,824.0,632.2
1034,18.9,824.1,632.5
1035,18.8,824.1,632.9
1036,18.8,824.2,633.2
1037,18.7,824.2,633.5
1038,18.7,824.3,633.9
1039,18.6,824.3,634.2
1040,18.6,824.4,634.6
1041,18.5,824.4,634.9
1042,18.5,824.4,635.3
1043,18.4,824.5,635.6
1044,18.4,824.5,636.0
1045,18.3,824.6,636.3
1046,18.3,824.6,636.7
1047,18.2,824.7,637.0
1048,18.2,824.7,637.4
1049,18.1,824.8,637.8
1050,18.1,824.8,638.1
1051,18.0,824.9,638.5
1052,18.0,824.9,638.9
1053,17.9,825.0,639.3
1054,17.9,825.0,639.7
1055,17.8,825.1,640.1
1056,17.8,825.1,640.5
1057,17.7,825.2,640.9
1058,17.7,825.2,641.3
1059,17.6,825.3,641.7
1060,17.6,825.3,642.1
1061,17.5,825.4,642.5
1062,17.5,825.5,642.9
1063,17.4,825.5,643.3
1064,17.4,825.6,643.8
1065,17.3,825.6,644.2
1066,17.3,825.7,644.6
1067,17.2,825.7,645.1
1068,17.2,825.8,645.5
1069,17.1,825.8,646.0
1070,17.1,825.9,646.5
1071,17.0,825.9,646.9
1072,17.0,826.0,647.4
1073,16.9,826.1,647.9
1074,16.9,826.1,648.4
1075,16.8,826.2,648.9
1076,16.8,826.2,649.4
1077,16.7,826.3,649.9
1078,16.7,826.4,650.4
1079,16.7,826.4,650.9
1080,16.6,826.5,651.4
1081,16.6,826.5,652.0
1082,16.5,826.6,652.5
1083,16.5,826.7,653.1
1084,16.4,826.7,653.6
1085,16.4,826.8,654.2
1086,16.3,826.9,654.8
1087,16.3,826.9,655.4
1088,16.2,827.0,656.0
1089,16.2,827.1,656.6
1090,16.1,827.1,657.2
1091,16.1,827.2,657.9
1092,16.1,827.3,658.5
1093,16.0,827.4,659.2
1094,16.0,827.4,659.9
1095,15.9,827.5,660.6
1096,15.9,827.6,661.3
1097,15.8,827.7,662.0
1098,15.8,827.8,662.7
1099,15.7,827.8,663.5
1100,15.7,827.9,664.2
1101,15.7,828.0,665.0
1102,15.6,828.1,665.8
1103,15.6,828.2,666.6
1104,15.5,828.3,667.5
1105,15.5,828.4,668.4
1106,15.4,828.5,669.2
1107,15.4,828.6,670.1
1108,15.4,828.7,671.1
1109,15.3,828.8,672.1
1110,15.3,828.9,673.0
1111,15.2,829.0,674.1
1112,15.2,829.1,675.1
1113,15.2,829.2,676.2
1114,15.1,829.3,677.3
1115,15.1,829.4,678.5
1116,15.0,829.5,679.7
1117,15.0,829.7,680.9
1118,15.0,829.8,682.2
1119,14.9,829.9,683.5
1120,14.9,830.0,684.8
1121,14.9,830.2,686.3
1122,14.8,830.3,687.7
1123,14.8,830.5,689.2
1124,14.8,830.6,690.8
1125,14.7,830.8,692.5
1126,14.7,830.9,694.2
1127,14.7,831.1,695.9
1128,14.7,831.3,697.8
1129,14.6,831.4,699.7
1130,14.6,831.6,701.5
1131,14.6,831.8,703.6
1132,14.6,832.0,705.7
1133,14.5,832.2,707.8
1134,14.5,832.4,710.1
1135,14.5,832.6,712.3
1136,14.5,832.8,714.6
1137,14.5,833.0,716.9
1138,14.5,833.2,719.3
1139,14.4,833.4,721.7
1140,14.4,833.7,724.0
1141,14.4,833.9,726.3
1142,14.4,834.1,728.6
1143,14.4,834.3,730.9
1144,14.4,834.6,733.1
1145,14.4,834.8,735.3
1146,14.4,835.0,737.4
1147,14.3,835.3,739.6
1148,14.3,835.5,741.6
1149,14.3,835.7,743.6
1150,14.3,836.0,745.7
1151,14.3,836.2,747.6
1152,14.3,836.5,749.6
1153,14.3,836.7,751.6
1154,14.3,836.9,753.5
1155,14.2,837.2,755.4
1156,14.2,837.4,757.2
1157,14.2,837.7,759.1
1158,14.2,837.9,760.9
1159,14.2,838.2,762.8
1160,14.2,838.4,764.6
1161,14.2,838.7,766.4
1162,14.2,838.9,768.1
1163,14.1,839.1,769.9
1164,14.1,839.4,771.7
1165,14.1,839.6,773.4
1166,14.1,839.9,775.1
1167,14.1,840.1,776.8
1168,14.1,840.4,778.5
1169,14.1,840.6,780.1
1170,14.1,840.9,781.8
1171,14.0,841.1,783.4
1172,14.0,841.3,785.0
1173,14.0,841.6,786.6
1174,14.0,841.8,788.2
1175,14.0,842.1,789.7
1176,14.0,842.3,791.3
1177,14.0,842.5,792.8
1178,13.9,842.8,794.3
1179,13.9,843.0,795.8
1180,13.9,843.2,797.3
1181,13.9,843.5,798.7
1182,13.9,843.7,800.2
1183,13.9,843.9,801.6
1184,13.9,844.1,803.0
1185,13.8,844.4,804.4
1186,13.8,844.6,805.7
1187,13.8,844.8,807.1
1188,13.8,845.0,808.4
1189,13.8,845.3,809.7
1190,13.8,845.5,811.0
1191,13.8,845.7,812.2
1192,13.7,845.9,813.5
1193,13.7,846.1,814.7
1194,13.7,846.3,815.9
1195,13.7,846.5,817.1
1196,13.7,846.7,818.2
1197,13.7,846.9,819.4
1198,13.7,847.1,820.5
1199,13.7,847.3,821.6
1200,13.6,847.5,822.7
1201,13.6,847.7,823.7
1202,13.6,847.9,824.7
1203,13.6,848.1,825.7
1204,13.6,848.3,826.7
1205,13.6,848.5,827.7
1206,13.6,848.7,828.6
1207,13.6,848.8,829.6
1208,13.5,849.0,830.5
1209,13.5,849.2,831.3
1210,13.5,849.4,832.2
1211,13.5,849.5,833.0
1212,13.5,849.7,833.9
1213,13.5,849.9,834.7
1214,13.5,850.0,835.5
1215,13.5,850.2,836.2
1216,13.4,850.4,837.0
1217,13.4,850.5,837.7
1218,13.4,850.7,838.4
1219,13.4,850.8,839.1
1220,13.4,851.0,839.7
1221,13.4,851.1,840.4
1222,13.4,851.3,841.0
1223,13.4,851.4,841.6
1224,13.4,851.5,842.2
1225,13.4,851.7,842.8
1226,13.3,851.8,843.3
1227,13.3,851.9,843.9
1228,13.3,852.1,844.4
1229,13.3,852.2,844.9
1230,13.3,852.3,845.4
1231,13.3,852.4,845.9
1232,13.3,852.5,846.3
1233,13.3,852.6,846.8
1234,13.3,852.8,847.2
1235,13.3,852.9,847.6
1236,13.3,853.0,848.1
1237,13.2,853.1,848.5
1238,13.2,853.2,848.8
1239,13.2,853.3,849.2
1240,13.2,853.4,849.6
1241,13.2,853.5,849.9
1242,13.2,853.5,850.2
1243,13.2,853.6,850.6
1244,13.2,853.7,850.9
1245,13.2,853.8,851.1
1246,13.2,853.9,851.4
1247,13.2,854.0,851.7
1248,13.2,854.0,852.0
1249,13.2,854.1,852.2
1250,13.1,854.2,852.5
1251,13.1,854.3,852.7
1252,13.1,854.3,853.0
1253,13.1,854.4,853.2
1254,13.1,854.5,853.4
1255,13.1,854.5,853.6
1256,13.1,854.6,853.8
1257,13.1,854.6,854.0
1258,13.1,854.7,854.2
1259,13.1,854.8,854.3
1260,13.1,854.8,854.5
1261,13.1,854.9,854.7
1262,13.1,854.9,854.8
1263,13.1,855.0,855.0
1264,13.1,855.0,855.1
1265,13.1,855.1,855.2
1266,13.0,855.1,855.4
1267,13.0,855.1,855.5
1268,13.0,855.2,855.6
1269,13.0,855.2,855.7
1270,13.0,855.3,855.8
1271,13.0,855.3,855.9
1272,13.0,855.3,856.0
1273,13.0,855.4,856.1
1274,13.0,855.4,856.2
1275,13.0,855.4,856.3
1276,13.0,855.5,856.4
1277,13.0,855.5,856.5
1278,13.0,855.5,856.6
1279,13.0,855.6,856.6
1280,13.0,855.6,856.7
1281,13.0,855.6,856.8
1282,13.0,855.6,856.8
1283,13.0,855.7,856.9
1284,13.0,855.7,856.9
1285,13.0,855.7,857.0
1286,12.9,855.7,857.0
1287,12.9,855.7,857.1
1288,12.9,855.8,857.1
1289,12.9,855.8,857.2
1290,12.9,855.8,857.2
1291,12.9,855.8,857.3
1292,12.9,855.8,857.3
1293,12.9,855.8,857.3
1294,12.9,855.9,857.4
1295,12.9,855.9,857.4
1296,12.9,855.9,857.4
1297,12.9,855.9,857.4
1298,12.9,855.9,857.5
1299,12.9,855.9,857.5
1300,12.9,855.9,857.5
1301,12.9,855.9,857.5
1302,12.9,856.0,857.5
1303,12.9,856.0,857.5
1304,12.9,856.0,857.6
1305,12.9,856.0,857.6
1306,12.9,856.0,857.6
1307,12.9,856.0,857.6
1308,12.9,856.0,857.6
1309,12.9,856.0,857.6
1310,12.8,856.0,857.6
1311,12.8,856.0,857.6
1312,12.8,856.0,857.6
1313,12.8,856.0,857.6
1314,12.8,856.0,857.6
1315,12.8,856.1,857.6
1316,12.8,856.1,857.6
1317,12.8,856.1,857.6
1318,12.8,856.1,857.6
1319,12.8,856.1,857.6
1320,12.8,856.1,857.6
1321,12.8,856.1,857.6
1322,12.8,856.1,857.6
1323,12.8,856.1,857.6
1324,12.8,856.1,857.6
1325,12.8,856.1,857.6
1326,12.8,856.1,857.5
1327,12.8,856.1,857.5
1328,12.8,856.1,857.5
1329,12.8,856.1,857.5
1330,12.8,856.1,857.5
1331,12.8,856.1,857.5
1332,12.8,856.1,857.5
1333,12.8,856.1,857.5
1334,12.8,856.1,857.5
1335,12.8,856.1,857.5
1336,12.8,856.1,857.5
1337,12.8,856.1,857.5
1338,12.8,856.1,857.4
1339,12.7,856.1,857.4
1340,12.7,856.1,857.4
1341,12.7,856.1,857.4
1342,12.7,856.1,857.4
1343,12.7,856.1,857.4
1344,12.7,856.1,857.4
1345,12.7,856.1,857.4
1346,12.7,856.1,857.4
1347,12.7,856.1,857.4
1348,12.7,856.1,857.4
1349,12.7,856.1,857.3
1350,12.7,856.1,857.3
1351,12.7,856.1,857.3
1352,12.7,856.1,857.3
1353,12.7,856.1,857.3
1354,12.7,856.1,857.3
1355,12.7,856.1,857.3
1356,12.7,856.1,857.3
1357,12.7,856.1,857.3
1358,12.7,856.1,857.3
1359,12.7,856.1,857.2
1360,12.7,856.1,857.2
1361,12.7,856.1,857.2
1362,12.7,856.1,857.2
1363,12.7,856.1,857.2
1364,12.7,856.1,857.2
1365,12.7,856.1,857.2
1366,12.7,856.1,857.2
1367,12.7,856.1,857.2
1368,12.7,856.1,857.2
1369,12.7,856.1,857.2
1370,12.6,856.1,857.1
1371,12.6,856.1,857.1
1372,12.6,856.1,857.1
1373,12.6,856.1,857.1
1374,12.6,856.1,857.1
1375,12.6,856.1,857.1
1376,12.6,856.1,857.1
1377,12.6,856.1,857.1
1378,12.6,856.1,857.1
1379,12.6,856.1,857.1
1380,12.6,856.1,857.1
1381,12.6,856.1,857.0
1382,12.6,856.1,857.0
1383,12.6,856.1,857.0
1384,12.6,856.1,857.0
1385,12.6,856.1,857.0
1386,12.6,856.0,857.0
1387,12.6,856.0,857.0
1388,12.6,856.0,857.0
1389,12.6,856.0,857.0
1390,12.6,856.0,857.0
1391,12.6,856.0,857.0
1392,12.6,856.0,857.0
1393,12.6,856.0,856.9
1394,12.6,856.0,856.9
1395,12.6,856.0,856.9
1396,12.6,856.0,856.9
1397,12.6,856.0,856.9
1398,12.6,856.0,856.9
1399,12.6,856.0,856.9
1400,12.6,856.0,856.9
1401,12.6,856.0,856.9
1402,12.6,856.0,856.9
1403,12.5,856.0,856.9
1404,12.5,856.0,856.9
1405,12.5,856.0,856.9
1406,12.5,856.0,856.8
1407,12.5,856.0,856.8
1408,12.5,856.0,856.8
1409,12.5,856.0,856.8
1410,12.5,856.0,856.8
1411,12.5,856.0,856.8
1412,12.5,856.0,856.8
1413,12.5,856.0,856.8
1414,12.5,856.0,856.8
1415,12.5,856.0,856.8
1416,12.5,856.0,856.8
1417,12.5,856.0,856.8
1418,12.5,856.0,856.8
1419,12.5,856.0,856.8
1420,12.5,856.0,856.8
1421,12.5,856.0,856.7
1422,12.5,856.0,856.7
1423,12.5,856.0,856.7
1424,12.5,856.0,856.7
1425,12.5,856.0,856.7
1426,12.5,856.0,856.7
1427,12.5,856.0,856.7
1428,12.5,856.0,856.7
1429,12.5,856.0,856.7
1430,12.5,856.0,856.7
1431,12.5,856.0,856.7
1432,12.5,856.0,856.7
1433,12.5,856.0,856.7
1434,12.5,856.0,856.7
1435,12.5,856.0,856.7
1436,12.5,856.0,856.7
1437,12.4,856.0,856.6
1438,12.4,856.0,856.6
1439,12.4,856.0,856.6
1440,12.4,856.0,856.6
1441,12.4,856.0,856.6
1442,12.4,856.0,856.6
1443,12.4,856.0,856.6
1444,12.4,856.0,856.6
1445,12.4,856.0,856.6
1446,12.4,856.0,856.6
1447,12.4,856.0,856.6
1448,12.4,856.0,856.6
1449,12.4,856.0,856.6
1450,12.4,856.0,856.6
1451,12.4,856.0,856.6
1452,12.4,856.0,856.6
1453,12.4,856.0,856.6
1454,12.4,856.0,856.6
1455,12.4,856.0,856.6
1456,12.4,856.0,856.6
1457,12.4,856.0,856.5
1458,12.4,856.0,856.5
1459,12.4,856.0,856.5
1460,12.4,856.0,856.5
1461,12.4,856.0,856.5
1462,12.4,856.0,856.5
1463,12.4,856.0,856.5
1464,12.4,856.0,856.5
1465,12.4,856.0,856.5
1466,12.4,856.0,856.5
1467,12.4,856.0,856.5
1468,12.4,856.0,856.5
1469,12.4,856.0,856.5
1470,12.4,856.0,856.5
1471,12.4,856.0,856.5
1472,12.4,856.0,856.5
1473,12.3,856.0,856.5
1474,12.3,856.0,856.5
1475,12.3,856.0,856.5
1476,12.3,856.0,856.5
1477,12.3,856.0,856.5
1478,12.3,855.9,856.5
1479,12.3,855.9,856.5
1480,12.3,855.9,856.5
1481,12.3,855.9,856.4
1482,12.3,855.9,856.4
1483,12.3,855.9,856.4
1484,12.3,855.9,856.4
1485,12.3,855.9,856.4
1486,12.3,855.9,856.4
1487,12.3,855.9,856.4
1488,12.3,855.9,856.4
1489,12.3,855.9,856.4
1490,12.3,855.9,856.4
1491,12.3,855.9,856.4
1492,12.3,855.9,856.4
1493,12.3,855.9,856.4
1494,12.3,855.9,856.4
1495,12.3,855.9,856.4
1496,12.3,855.9,856.4
1497,12.3,855.9,856.4
1498,12.3,855.9,856.4
1499,12.3,855.9,856.4
1500,12.3,855.9,856.4
1501,12.3,855.9,856.4
1502,12.3,855.9,856.4
1503,12.3,855.9,856.4
1504,12.3,855.9,856.4
1505,12.3,855.9,856.4
1506,12.3,855.9,856.4
1507,12.3,855.9,856.4
1508,12.3,855.9,856.4
1509,12.3,855.9,856.4
1510,12.3,855.9,856.4
1511,12.2,855.9,856.4
1512,12.2,855.9,856.3
1513,12.2,855.9,856.3
1514,12.2,855.9,856.3
1515,12.2,855.9,856.3
1516,12.2,855.9,856.3
1517,12.2,855.9,856.3
1518,12.2,855.9,856.3
1519,12.2,855.9,856.3
1520,12.2,855.9,856.3
1521,12.2,855.9,856.3
1522,12.2,855.9,856.3
1523,12.2,855.9,856.3
1524,12.2,855.9,856.3
1525,12.2,855.9,856.3
1526,12.2,855.9,856.3
1527,12.2,855.9,856.3
1528,12.2,855.9,856.3
1529,12.2,855.9,856.3
1530,12.2,855.9,856.3
1531,12.2,855.9,856.3
1532,12.2,855.9,856.3
1533,12.2,855.9,856.3
1534,12.2,855.9,856.3
1535,12.2,855.9,856.3
1536,12.2,855.9,856.3
1537,12.2,855.9,856.3
1538,12.2,855.9,856.3
1539,12.2,855.9,856.3
1540,12.2,855.9,856.3
1541,12.2,855.9,856.3
1542,12.2,855.9,856.3
1543,12.2,855.9,856.3
1544,12.2,855.9,856.3
1545,12.2,855.9,856.3
1546,12.2,855.9,856.3
1547,12.2,855.9,856.3
1548,12.2,855.9,856.3
1549,12.2,855.9,856.3
1550,12.1,855.9,856.3
1551,12.1,855.9,856.3
1552,12.1,855.9,856.3
1553,12.1,855.9,856.3
1554,12.1,855.9,856.3
1555,12.1,855.9,856.3
1556,12.1,855.9,856.3
1557,12.1,855.9,856.2
1558,12.1,855.9,856.2
1559,12.1,855.9,856.2
1560,12.1,855.9,856.2
1561,12.1,855.9,856.2
1562,12.1,855.9,856.2
1563,12.1,855.9,856.2
1564,12.1,855.9,856.2
1565,12.1,855.9,856.2
1566,12.1,855.9,856.2
1567,12.1,855.9,856.2
1568,12.1,855.9,856.2
1569,12.1,855.9,856.2
1570,12.1,855.9,856.2
1571,12.1,855.9,856.2
1572,12.1,855.9,856.2
1573,12.1,855.9,856.2
1574,12.1,855.9,856.2
1575,12.1,855.9,856.2
1576,12.1,855.9,856.2
1577,12.1,855.9,856.2
1578,12.1,855.9,856.2
1579,12.1,855.9,856.2
1580,12.1,855.9,856.2
1581,12.1,855.9,856.2
1582,12.1,855.9,856.2
1583,12.1,855.9,856.2
1584,12.1,855.9,856.2
1585,12.1,855.9,856.2
1586,12.1,855.9,856.2
1587,12.1,855.9,856.2
1588,12.1,855.9,856.2
1589,12.1,855.9,856.2
1590,12.1,855.9,856.2
1591,12.0,855.9,856.2
1592,12.0,855.9,856.2
1593,12.0,855.9,856.2
1594,12.0,855.9,856.2
1595,12.0,855.9,856.2
1596,12.0,855.9,856.2
1597,12.0,855.9,856.2
1598,12.0,855.9,856.2
1599,12.0,855.9,856.2
1600,12.0,855.9,856.2
1601,12.0,855.9,856.2
1602,12.0,855.9,856.2
1603,12.0,855.9,856.2
1604,12.0,855.9,856.2
1605,12.0,855.9,856.2
1606,12.0,855.9,856.2
1607,12.0,855.9,856.2
1608,12.0,855.9,856.2
1609,12.0,855.9,856.2
1610,12.0,855.9,856.2
1611,12.0,855.9,856.2
1612,12.0,855.9,856.2
1613,12.0,855.9,856.2
1614,12.0,855.9,856.2
1615,12.0,855.9,856.2
1616,12.0,855.9,856.2
1617,12.0,855.9,856.2
1618,12.0,855.9,856.2
1619,12.0,855.9,856.2
1620,12.0,855.9,856.2
1621,12.0,855.9,856.2
1622,12.0,855.9,856.2
1623,12.0,855.9,856.2
1624,12.0,855.9,856.2
1625,12.0,855.9,856.2
1626,12.0,855.9,856.2
1627,12.0,855.9,856.2
1628,12.0,855.9,856.2
1629,12.0,855.9,856.2
1630,12.0,855.9,856.2
1631,12.0,855.9,856.2
1632,12.0,855.9,856.2
1633,12.0,855.9,856.1
1634,11.9,855.9,856.1
1635,11.9,855.9,856.1
1636,11.9,855.9,856.1
1637,11.9,855.9,856.1
1638,11.9,855.9,856.1
1639,11.9,855.9,856.1
1640,11.9,855.9,856.1
1641,11.9,855.9,856.1
1642,11.9,855.9,856.1
1643,11.9,855.9,856.1
1644,11.9,855.9,856.1
1645,11.9,855.9,856.1
1646,11.9,855.9,856.1
1647,11.9,855.9,856.1
1648,11.9,855.9,856.1
1649,11.9,855.9,856.1
1650,11.9,855.9,856.1
1651,11.9,855.9,856.1
1652,11.9,855.9,856.1
1653,11.9,855.9,856.1
1654,11.9,855.9,856.1
1655,11.9,855.9,856.1
1656,11.9,855.9,856.1
1657,11.9,855.9,856.1
1658,11.9,855.9,856.1
1659,11.9,855.9,856.1
1660,11.9,855.9,856.1
1661,11.9,855.9,856.1
1662,11.9,855.9,856.1
1663,11.9,855.9,856.1
1664,11.9,855.9,856.1
1665,11.9,855.9,856.1
1666,11.9,855.9,856.1
1667,11.9,855.9,856.1
1668,11.9,855.9,856.1
1669,11.9,855.9,856.1
1670,11.9,855.9,856.1
1671,11.9,855.9,856.1
1672,11.9,855.9,856.1
1673,11.9,855.9,856.1
1674,11.9,855.9,856.1
1675,11.9,855.9,856.1
1676,11.9,855.9,856.1
1677,11.9,855.9,856.1
1678,11.9,855.9,856.1
1679,11.9,855.9,856.1
1680,11.8,855.9,856.1
1681,11.8,855.9,856.1
1682,11.8,855.9,856.1
1683,11.8,855.9,856.1
1684,11.8,855.9,856.1
1685,11.8,855.9,856.1
1686,11.8,855.9,856.1
1687,11.8,855.9,856.1
1688,11.8,855.9,856.1
1689,11.8,855.9,856.1
1690,11.8,855.9,856.1
1691,11.8,855.9,856.1
1692,11.8,855.9,856.1
1693,11.8,855.9,856.1
1694,11.8,855.9,856.1
1695,11.8,855.9,856.1
1696,11.8,855.9,856.1
1697,11.8,855.9,856.1
1698,11.8,855.9,856.1
1699,11.8,855.9,856.1
1700,11.8,855.9,856.1
1701,11.8,855.9,856.1
1702,11.8,855.9,856.1
1703,11.8,855.9,856.1
1704,11.8,855.9,856.1
1705,11.8,855.9,856.1
1706,11.8,855.9,856.1
1707,11.8,855.9,856.1
1708,11.8,855.9,856.1
1709,11.8,855.9,856.1
1710,11.8,855.9,856.1
1711,11.8,855.9,856.1
1712,11.8,855.9,856.1
1713,11.8,855.9,856.1
1714,11.8,855.9,856.1
1715,11.8,855.9,856.1
1716,11.8,855.9,856.1
1717,11.8,855.9,856.1
1718,11.8,855.9,856.1
1719,11.8,855.9,856.1
1720,11.8,855.9,856.1
1721,11.8,855.9,856.1
1722,11.8,855.9,856.1
1723,11.8,855.9,856.1
1724,11.8,855.9,856.1
1725,11.8,855.9,856.1
1726,11.8,855.9,856.1
1727,11.7,855.9,856.1
1728,11.7,855.9,856.1
1729,11.7,855.9,856.1
1730,11.7,855.9,856.1
1731,11.7,855.9,856.1
1732,11.7,855.9,856.1
1733,11.7,855.9,856.1
1734,11.7,855.9,856.1
1735,11.7,855.9,856.1
1736,11.7,855.9,856.1
1737,11.7,855.9,856.1
1738,11.7,855.9,856.1
1739,11.7,855.9,856.1
1740,11.7,855.9,856.1
1741,11.7,855.9,856.1
1742,11.7,855.9,856.1
1743,11.7,855.9,856.1
1744,11.7,855.9,856.1
1745,11.7,855.9,856.1
1746,11.7,855.9,856.1
1747,11.7,855.9,856.1
1748,11.7,855.9,856.1
1749,11.7,855.9,856.1
1750,11.7,855.9,856.1
1751,11.7,855.9,856.1
1752,11.7,855.9,856.1
1753,11.7,855.9,856.1
1754,11.7,855.9,856.1
1755,11.7,855.9,856.1
1756,11.7,855.9,856.1
1757,11.7,855.9,856.1
1758,11.7,855.9,856.1
1759,11.7,855.9,856.1
1760,11.7,855.9,856.1
1761,11.7,855.9,856.1
1762,11.7,855.9,856.1
1763,11.7,855.9,856.1
1764,11.7,855.9,856.1
1765,11.7,855.9,856.1
1766,11.7,855.9,856.1
1767,11.7,855.9,856.1
1768,11.7,855.9,856.1
1769,11.7,855.9,856.1
1770,11.7,855.9,856.1
1771,11.7,855.9,856.1
1772,11.7,855.9,856.1
1773,11.7,855.9,856.1
1774,11.7,855.9,856.1
1775,11.7,855.9,856.1
1776,11.7,855.9,856.1
1777,11.7,855.9,856.1
1778,11.6,855.9,856.1
1779,11.6,855.9,856.1
1780,11.6,855.9,856.1
1781,11.6,855.9,856.1
1782,11.6,855.9,856.1
1783,11.6,855.9,856.1
1784,11.6,855.9,856.1
1785,11.6,855.9,856.1
1786,11.6,855.9,856.1
1787,11.6,855.9,856.1
1788,11.6,855.9,856.1
1789,11.6,855.9,856.1
1790,11.6,855.9,856.1
1791,11.6,855.9,856.1
1792,11.6,855.9,856.1
1793,11.6,855.9,856.1
1794,11.6,855.9,856.1
1795,11.6,855.9,856.1
1796,11.6,855.9,856.1
1797,11.6,855.9,856.1
1798,11.6,855.9,856.1
1799,11.6,855.9,856.1
1800,11.6,855.9,856.1
1801,11.6,855.9,856.1
1802,11.6,855.9,856.0
1803,11.6,855.9,856.0
1804,11.6,855.9,856.0
1805,11.6,855.9,856.0
1806,11.6,855.9,856.0
1807,11.6,855.9,856.0
1808,11.6,855.9,856.0
1809,11.6,855.9,856.0
1810,11.6,855.9,856.0
1811,11.6,855.9,856.0
1812,11.6,855.9,856.0
1813,11.6,855.9,856.0
1814,11.6,855.9,856.0
1815,11.6,855.9,856.0
1816,11.6,855.9,856.0
1817,11.6,855.9,856.0
1818,11.6,855.9,856.0
1819,11.6,855.9,856.0
1820,11.6,855.9,856.0
1821,11.6,855.9,856.0
1822,11.6,855.9,856.0
1823,11.6,855.9,856.0
1824,11.6,855.9,856.0
1825,11.6,855.9,856.0
1826,11.6,855.9,856.0
1827,11.6,855.9,856.0
1828,11.6,855.9,856.0
1829,11.6,855.9,856.0
1830,11.6,855.9,856.0
1831,11.5,855.9,856.0
1832,11.5,855.9,856.0
1833,11.5,855.9,856.0
1834,11.5,855.9,856.0
1835,11.5,855.9,856.0
1836,11.5,855.9,856.0
1837,11.5,855.9,856.0
1838,11.5,855.9,856.0
1839,11.5,855.9,856.0
1840,11.5,855.9,856.0
1841,11.5,855.9,856.0
1842,11.5,855.9,856.0
1843,11.5,855.9,856.0
1844,11.5,855.9,856.0
1845,11.5,855.9,856.0
1846,11.5,855.9,856.0
1847,11.5,855.9,856.0
1848,11.5,855.9,856.0
1849,11.5,855.9,856.0
1850,11.5,855.9,856.0
1851,11.5,855.9,856.0
1852,11.5,855.9,856.0
1853,11.5,855.9,856.0
1854,11.5,855.9,856.0
1855,11.5,855.9,856.0
1856,11.5,855.9,856.0
1857,11.5,855.9,856.0
1858,11.5,855.9,856.0
1859,11.5,855.9,856.0
1860,11.5,855.9,856.0
1861,11.5,855.9,856.0
1862,11.5,855.9,856.0
1863,11.5,855.9,856.0
1864,11.5,855.9,856.0
1865,11.5,855.9,856.0
1866,11.5,855.9,856.0
1867,11.5,855.9,856.0
1868,11.5,855.9,856.0
1869,11.5,855.9,856.0
1870,11.5,855.9,856.0
1871,11.5,855.9,856.0
1872,11.5,855.9,856.0
1873,11.5,855.9,856.0
1874,11.5,855.9,856.0
1875,11.5,855.9,856.0
1876,11.5,855.9,856.0
1877,11.5,855.9,856.0
1878,11.5,855.9,856.0
1879,11.5,855.9,856.0
1880,11.5,855.9,856.0
1881,11.5,855.9,856.0
1882,11.5,855.9,856.0
1883,11.5,855.9,856.0
1884,11.5,855.9,856.0
1885,11.5,855.9,856.0
1886,11.5,855.9,856.0
1887,11.5,855.9,856.0
1888,11.4,855.9,856.0
1889,11.4,855.9,856.0
1890,11.4,855.9,856.0
1891,11.4,855.9,856.0
1892,11.4,855.9,856.0
1893,11.4,855.9,856.0
1894,11.4,855.9,856.0
1895,11.4,855.9,856.0
1896,11.4,855.9,856.0
1897,11.4,855.9,856.0
1898,11.4,855.9,856.0
1899,11.4,855.9,856.0
1900,11.4,855.9,856.0
1901,11.4,855.9,856.0
1902,11.4,855.9,856.0
1903,11.4,855.9,856.0
1904,11.4,855.9,856.0
1905,11.4,855.9,856.0
1906,11.4,855.9,856.0
1907,11.4,855.9,856.0
1908,11.4,855.9,856.0
1909,11.4,855.9,856.0
1910,11.4,855.9,856.0
1911,11.4,855.9,856.0
1912,11.4,855.9,856.0
1913,11.4,855.9,856.0
1914,11.4,855.9,856.0
1915,11.4,855.9,856.0
1916,11.4,855.9,856.0
1917,11.4,855.9,856.0
1918,11.4,855.9,856.0
1919,11.4,855.9,856.0
1920,11.4,855.9,856.0
1921,11.4,855.9,856.0
1922,11.4,855.9,856.0
1923,11.4,855.9,856.0
1924,11.4,855.9,856.0
1925,11.4,855.9,856.0
1926,11.4,855.9,856.0
1927,11.4,855.9,856.0
