Time (s),Mass (g),T Top (K),T Back (K)
996,57.1,622.6,475.4
997,57.1,622.6,475.5
998,57.1,622.7,475.7
999,57.1,622.7,475.8
1000,57.1,622.7,475.9
1001,57.1,622.7,476.1
1002,57.1,622.7,476.2
1003,57.0,622.8,476.3
1004,57.0,622.8,476.5
1005,57.0,622.8,476.6
1006,57.0,622.8,476.7
1007,57.0,622.8,476.9
1008,57.0,622.9,477.0
1009,57.0,622.9,477.1
1010,57.0,622.9,477.3
1011,56.9,622.9,477.4
1012,56.9,622.9,477.5
1013,56.9,623.0,477.7
1014,56.9,623.0,477.8
1015,56.9,623.0,477.9
1016,56.9,623.0,478.1
1017,56.9,623.0,478.2
1018,56.8,623.1,478.3
1019,56.8,623.1,478.5
1020,56.8,623.1,478.6
1021,56.8,623.1,478.7
1022,56.8,623.1,478.9
1023,56.8,623.2,479.0
1024,56.8,623.2,479.1
1025,56.7,623.2,479.3
1026,56.7,623.2,479.4
1027,56.7,623.2,479.5
1028,56.7,623.3,479.7
1029,56.7,623.3,479.8
1030,56.7,623.3,479.9
1031,56.7,623.3,480.1
1032,56.6,623.3,480.2
1033,56.6,623.4,480.3
1034,56.6,623.4,480.5
1035,56.6,623.4,480.6
1036,56.6,623.4,480.7
1037,56.6,623.4,480.8
1038,56.6,623.5,481.0
1039,56.6,623.5,481.1
1040,56.5,623.5,481.2
1041,56.5,623.5,481.4
1042,56.5,623.5,481.5
1043,56.5,623.5,481.6
1044,56.5,623.6,481.8
1045,56.5,623.6,481.9
1046,56.5,623.6,482.0
1047,56.4,623.6,482.1
1048,56.4,623.6,482.3
1049,56.4,623.7,482.4
1050,56.4,623.7,482.5
1051,56.4,623.7,482.7
1052,56.4,623.7,482.8
1053,56.4,623.7,482.9
1054,56.3,623.8,483.0
1055,56.3,623.8,483.2
1056,56.3,623.8,483.3
1057,56.3,623.8,483.4
1058,56.3,623.8,483.6
1059,56.3,623.8,483.7
1060,56.3,623.9,483.8
1061,56.2,623.9,483.9
1062,56.2,623.9,484.1
1063,56.2,623.9,484.2
1064,56.2,623.9,484.3
1065,56.2,624.0,484.4
1066,56.2,624.0,484.6
1067,56.2,624.0,484.7
1068,56.1,624.0,484.8
1069,56.1,624.0,484.9
1070,56.1,624.1,485.1
1071,56.1,624.1,485.2
1072,56.1,624.1,485.3
1073,56.1,624.1,485.5
1074,56.1,624.1,485.6
1075,56.0,624.1,485.7
1076,56.0,624.2,485.8
1077,56.0,624.2,486.0
1078,56.0,624.2,486.1
1079,56.0,624.2,486.2
1080,56.0,624.2,486.3
1081,56.0,624.3,486.5
1082,55.9,624.3,486.6
1083,55.9,624.3,486.7
1084,55.9,624.3,486.8
1085,55.9,624.3,487.0
1086,55.9,624.3,487.1
1087,55.9,624.4,487.2
1088,55.9,624.4,487.3
1089,55.8,624.4,487.5
1090,55.8,624.4,487.6
1091,55.8,624.4,487.7
1092,55.8,624.5,487.8
1093,55.8,624.5,487.9
1094,55.8,624.5,488.1
1095,55.7,624.5,488.2
1096,55.7,624.5,488.3
1097,55.7,624.5,488.4
1098,55.7,624.6,488.6
1099,55.7,624.6,488.7
1100,55.7,624.6,488.8
1101,55.7,624.6,488.9
1102,55.6,624.6,489.1
1103,55.6,624.6,489.2
1104,55.6,624.7,489.3
1105,55.6,624.7,489.4
1106,55.6,624.7,489.5
1107,55.6,624.7,489.7
1108,55.6,624.7,489.8
1109,55.5,624.8,489.9
1110,55.5,624.8,490.0
1111,55.5,624.8,490.2
1112,55.5,624.8,490.3
1113,55.5,624.8,490.4
1114,55.5,624.8,490.5
1115,55.5,624.9,490.6
1116,55.4,624.9,490.8
1117,55.4,624.9,490.9
1118,55.4,624.9,491.0
1119,55.4,624.9,491.1
1120,55.4,624.9,491.2
1121,55.4,625.0,491.4
1122,55.3,625.0,491.5
1123,55.3,625.0,491.6
1124,55.3,625.0,491.7
1125,55.3,625.0,491.8
1126,55.3,625.0,492.0
1127,55.3,625.1,492.1
1128,55.3,625.1,492.2
1129,55.2,625.1,492.3
1130,55.2,625.1,492.4
1131,55.2,625.1,492.6
1132,55.2,625.2,492.7
1133,55.2,625.2,492.8
1134,55.2,625.2,492.9
1135,55.2,625.2,493.0
1136,55.1,625.2,493.2
1137,55.1,625.2,493.3
1138,55.1,625.3,493.4
1139,55.1,625.3,493.5
1140,55.1,625.3,493.6
1141,55.1,625.3,493.8
1142,55.0,625.3,493.9
1143,55.0,625.3,494.0
1144,55.0,625.4,494.1
1145,55.0,625.4,494.2
1146,55.0,625.4,494.3
1147,55.0,625.4,494.5
1148,55.0,625.4,494.6
1149,54.9,625.4,494.7
1150,54.9,625.5,494.8
1151,54.9,625.5,494.9
1152,54.9,625.5,495.0
1153,54.9,625.5,495.2
1154,54.9,625.5,495.3
1155,54.8,625.5,495.4
1156,54.8,625.6,495.5
1157,54.8,625.6,495.6
1158,54.8,625.6,495.8
1159,54.8,625.6,495.9
1160,54.8,625.6,496.0
1161,54.8,625.6,496.1
1162,54.7,625.7,496.2
1163,54.7,625.7,496.3
1164,54.7,625.7,496.4
1165,54.7,625.7,496.6
1166,54.7,625.7,496.7
1167,54.7,625.7,496.8
1168,54.6,625.8,496.9
1169,54.6,625.8,497.0
1170,54.6,625.8,497.1
1171,54.6,625.8,497.3
1172,54.6,625.8,497.4
1173,54.6,625.8,497.5
1174,54.6,625.9,497.6
1175,54.5,625.9,497.7
1176,54.5,625.9,497.8
1177,54.5,625.9,497.9
1178,54.5,625.9,498.1
1179,54.5,625.9,498.2
1180,54.5,626.0,498.3
1181,54.4,626.0,498.4
1182,54.4,626.0,498.5
1183,54.4,626.0,498.6
1184,54.4,626.0,498.7
1185,54.4,626.0,498.9
1186,54.4,626.1,499.0
1187,54.4,626.1,499.1
1188,54.3,626.1,499.2
1189,54.3,626.1,499.3
1190,54.3,626.1,499.4
1191,54.3,626.1,499.5
1192,54.3,626.1,499.7
1193,54.3,626.2,499.8
1194,54.2,626.2,499.9
1195,54.2,626.2,500.0
1196,54.2,626.2,500.1
1197,54.2,626.2,500.2
1198,54.2,626.2,500.3
1199,54.2,626.3,500.4
1200,54.1,626.3,500.6
1201,54.1,626.3,500.7
1202,54.1,626.3,500.8
1203,54.1,626.3,500.9
1204,54.1,626.3,501.0
1205,54.1,626.4,501.1
1206,54.1,626.4,501.2
1207,54.0,626.4,501.3
1208,54.0,626.4,501.5
1209,54.0,626.4,501.6
1210,54.0,626.4,501.7
1211,54.0,626.5,501.8
1212,54.0,626.5,501.9
1213,53.9,626.5,502.0
1214,53.9,626.5,502.1
1215,53.9,626.5,502.2
1216,53.9,626.5,502.3
1217,53.9,626.5,502.5
1218,53.9,626.6,502.6
1219,53.8,626.6,502.7
1220,53.8,626.6,502.8
1221,53.8,626.6,502.9
1222,53.8,626.6,503.0
1223,53.8,626.6,503.1
1224,53.8,626.7,503.2
1225,53.8,626.7,503.3
1226,53.7,626.7,503.5
1227,53.7,626.7,503.6
1228,53.7,626.7,503.7
1229,53.7,626.7,503.8
1230,53.7,626.8,503.9
1231,53.7,626.8,504.0
1232,53.6,626.8,504.1
1233,53.6,626.8,504.2
1234,53.6,626.8,504.3
1235,53.6,626.8,504.4
1236,53.6,626.8,504.5
1237,53.6,626.9,504.7
1238,53.5,626.9,504.8
1239,53.5,626.9,504.9
1240,53.5,626.9,505.0
1241,53.5,626.9,505.1
1242,53.5,626.9,505.2
1243,53.5,627.0,505.3
1244,53.4,627.0,505.4
1245,53.4,627.0,505.5
1246,53.4,627.0,505.6
1247,53.4,627.0,505.7
1248,53.4,627.0,505.8
1249,53.4,627.0,506.0
1250,53.3,627.1,506.1
1251,53.3,627.1,506.2
1252,53.3,627.1,506.3
1253,53.3,627.1,506.4
1254,53.3,627.1,506.5
1255,53.3,627.1,506.6
1256,53.3,627.2,506.7
1257,53.2,627.2,506.8
1258,53.2,627.2,506.9
1259,53.2,627.2,507.0
1260,53.2,627.2,507.1
1261,53.2,627.2,507.2
1262,53.2,627.2,507.4
1263,53.1,627.3,507.5
1264,53.1,627.3,507.6
1265,53.1,627.3,507.7
1266,53.1,627.3,507.8
1267,53.1,627.3,507.9
1268,53.1,627.3,508.0
1269,53.0,627.3,508.1
1270,53.0,627.4,508.2
1271,53.0,627.4,508.3
1272,53.0,627.4,508.4
1273,53.0,627.4,508.5
1274,53.0,627.4,508.6
1275,52.9,627.4,508.7
1276,52.9,627.5,508.8
1277,52.9,627.5,508.9
1278,52.9,627.5,509.0
1279,52.9,627.5,509.2
1280,52.9,627.5,509.3
1281,52.8,627.5,509.4
1282,52.8,627.5,509.5
1283,52.8,627.6,509.6
1284,52.8,627.6,509.7
1285,52.8,627.6,509.8
1286,52.8,627.6,509.9
1287,52.7,627.6,510.0
1288,52.7,627.6,510.1
1289,52.7,627.6,510.2
1290,52.7,627.7,510.3
1291,52.7,627.7,510.4
1292,52.7,627.7,510.5
1293,52.6,627.7,510.6
1294,52.6,627.7,510.7
1295,52.6,627.7,510.8
1296,52.6,627.7,510.9
1297,52.6,627.8,511.0
1298,52.6,627.8,511.1
1299,52.5,627.8,511.2
1300,52.5,627.8,511.3
1301,52.5,627.8,511.4
1302,52.5,627.8,511.6
1303,52.5,627.9,511.7
1304,52.5,627.9,511.8
1305,52.4,627.9,511.9
1306,52.4,627.9,512.0
1307,52.4,627.9,512.1
1308,52.4,627.9,512.2
1309,52.4,627.9,512.3
1310,52.4,628.0,512.4
1311,52.3,628.0,512.5
1312,52.3,628.0,512.6
1313,52.3,628.0,512.7
1314,52.3,628.0,512.8
1315,52.3,628.0,512.9
1316,52.3,628.0,513.0
1317,52.2,628.1,513.1
1318,52.2,628.1,513.2
1319,52.2,628.1,513.3
1320,52.2,628.1,513.4
1321,52.2,628.1,513.5
1322,52.2,628.1,513.6
1323,52.1,628.1,513.7
1324,52.1,628.2,513.8
1325,52.1,628.2,513.9
1326,52.1,628.2,514.0
1327,52.1,628.2,514.1
1328,52.1,628.2,514.2
1329,52.0,628.2,514.3
1330,52.0,628.2,514.4
1331,52.0,628.3,514.5
1332,52.0,628.3,514.6
1333,52.0,628.3,514.7
1334,52.0,628.3,514.8
1335,51.9,628.3,514.9
1336,51.9,628.3,515.0
1337,51.9,628.3,515.1
1338,51.9,628.4,515.2
1339,51.9,628.4,515.3
1340,51.9,628.4,515.4
1341,51.8,628.4,515.5
1342,51.8,628.4,515.6
1343,51.8,628.4,515.7
1344,51.8,628.4,515.8
1345,51.8,628.5,515.9
1346,51.8,628.5,516.0
1347,51.7,628.5,516.1
1348,51.7,628.5,516.2
1349,51.7,628.5,516.3
1350,51.7,628.5,516.4
1351,51.7,628.5,516.5
1352,51.7,628.5,516.6
1353,51.6,628.6,516.7
1354,51.6,628.6,516.8
1355,51.6,628.6,516.9
1356,51.6,628.6,517.0
1357,51.6,628.6,517.1
1358,51.6,628.6,517.2
1359,51.5,628.6,517.3
1360,51.5,628.7,517.4
1361,51.5,628.7,517.5
1362,51.5,628.7,517.6
1363,51.5,628.7,517.7
1364,51.5,628.7,517.8
1365,51.4,628.7,517.9
1366,51.4,628.7,518.0
1367,51.4,628.8,518.1
1368,51.4,628.8,518.2
1369,51.4,628.8,518.3
1370,51.4,628.8,518.4
1371,51.3,628.8,518.5
1372,51.3,628.8,518.6
1373,51.3,628.8,518.7
1374,51.3,628.9,518.8
1375,51.3,628.9,518.9
1376,51.3,628.9,519.0
1377,51.2,628.9,519.0
1378,51.2,628.9,519.1
1379,51.2,628.9,519.2
1380,51.2,628.9,519.3
1381,51.2,628.9,519.4
1382,51.2,629.0,519.5
1383,51.1,629.0,519.6
1384,51.1,629.0,519.7
1385,51.1,629.0,519.8
1386,51.1,629.0,519.9
1387,51.1,629.0,520.0
1388,51.0,629.0,520.1
1389,51.0,629.1,520.2
1390,51.0,629.1,520.3
1391,51.0,629.1,520.4
1392,51.0,629.1,520.5
1393,51.0,629.1,520.6
1394,50.9,629.1,520.7
1395,50.9,629.1,520.8
1396,50.9,629.2,520.9
1397,50.9,629.2,521.0
1398,50.9,629.2,521.1
1399,50.9,629.2,521.2
1400,50.8,629.2,521.3
1401,50.8,629.2,521.3
1402,50.8,629.2,521.4
1403,50.8,629.2,521.5
1404,50.8,629.3,521.6
1405,50.8,629.3,521.7
1406,50.7,629.3,521.8
1407,50.7,629.3,521.9
1408,50.7,629.3,522.0
1409,50.7,629.3,522.1
1410,50.7,629.3,522.2
1411,50.7,629.4,522.3
1412,50.6,629.4,522.4
1413,50.6,629.4,522.5
1414,50.6,629.4,522.6
1415,50.6,629.4,522.7
1416,50.6,629.4,522.8
1417,50.6,629.4,522.9
1418,50.5,629.4,522.9
1419,50.5,629.5,523.0
1420,50.5,629.5,523.1
1421,50.5,629.5,523.2
1422,50.5,629.5,523.3
1423,50.4,629.5,523.4
1424,50.4,629.5,523.5
1425,50.4,629.5,523.6
1426,50.4,629.6,523.7
1427,50.4,629.6,523.8
1428,50.4,629.6,523.9
1429,50.3,629.6,524.0
1430,50.3,629.6,524.1
1431,50.3,629.6,524.2
1432,50.3,629.6,524.2
1433,50.3,629.6,524.3
1434,50.3,629.7,524.4
1435,50.2,629.7,524.5
1436,50.2,629.7,524.6
1437,50.2,629.7,524.7
1438,50.2,629.7,524.8
1439,50.2,629.7,524.9
1440,50.2,629.7,525.0
1441,50.1,629.7,525.1
1442,50.1,629.8,525.2
1443,50.1,629.8,525.3
1444,50.1,629.8,525.3
1445,50.1,629.8,525.4
1446,50.1,629.8,525.5
1447,50.0,629.8,525.6
1448,50.0,629.8,525.7
1449,50.0,629.8,525.8
1450,50.0,629.9,525.9
1451,50.0,629.9,526.0
1452,49.9,629.9,526.1
1453,49.9,629.9,526.2
1454,49.9,629.9,526.3
1455,49.9,629.9,526.3
1456,49.9,629.9,526.4
1457,49.9,630.0,526.5
1458,49.8,630.0,526.6
1459,49.8,630.0,526.7
1460,49.8,630.0,526.8
1461,49.8,630.0,526.9
1462,49.8,630.0,527.0
1463,49.8,630.0,527.1
1464,49.7,630.0,527.2
1465,49.7,630.1,527.2
1466,49.7,630.1,527.3
1467,49.7,630.1,527.4
1468,49.7,630.1,527.5
1469,49.7,630.1,527.6
1470,49.6,630.1,527.7
1471,49.6,630.1,527.8
1472,49.6,630.1,527.9
1473,49.6,630.2,528.0
1474,49.6,630.2,528.0
1475,49.5,630.2,528.1
1476,49.5,630.2,528.2
1477,49.5,630.2,528.3
1478,49.5,630.2,528.4
1479,49.5,630.2,528.5
1480,49.5,630.2,528.6
1481,49.4,630.3,528.7
1482,49.4,630.3,528.8
1483,49.4,630.3,528.8
1484,49.4,630.3,528.9
1485,49.4,630.3,529.0
1486,49.4,630.3,529.1
1487,49.3,630.3,529.2
1488,49.3,630.3,529.3
1489,49.3,630.4,529.4
1490,49.3,630.4,529.5
1491,49.3,630.4,529.5
1492,49.3,630.4,529.6
1493,49.2,630.4,529.7
1494,49.2,630.4,529.8
1495,49.2,630.4,529.9
1496,49.2,630.4,530.0
1497,49.2,630.5,530.1
1498,49.1,630.5,530.2
1499,49.1,630.5,530.2
1500,49.1,630.5,530.3
1501,49.1,630.5,530.4
1502,49.1,630.5,530.5
1503,49.1,630.5,530.6
1504,49.0,630.5,530.7
1505,49.0,630.6,530.8
1506,49.0,630.6,530.8
1507,49.0,630.6,530.9
1508,49.0,630.6,531.0
1509,49.0,630.6,531.1
1510,48.9,630.6,531.2
1511,48.9,630.6,531.3
1512,48.9,630.6,531.4
1513,48.9,630.7,531.4
1514,48.9,630.7,531.5
1515,48.8,630.7,531.6
1516,48.8,630.7,531.7
1517,48.8,630.7,531.8
1518,48.8,630.7,531.9
1519,48.8,630.7,532.0
1520,48.8,630.7,532.0
1521,48.7,630.7,532.1
1522,48.7,630.8,532.2
1523,48.7,630.8,532.3
1524,48.7,630.8,532.4
1525,48.7,630.8,532.5
1526,48.7,630.8,532.6
1527,48.6,630.8,532.6
1528,48.6,630.8,532.7
1529,48.6,630.8,532.8
1530,48.6,630.9,532.9
1531,48.6,630.9,533.0
1532,48.5,630.9,533.1
1533,48.5,630.9,533.1
1534,48.5,630.9,533.2
1535,48.5,630.9,533.3
1536,48.5,630.9,533.4
1537,48.5,630.9,533.5
1538,48.4,631.0,533.6
1539,48.4,631.0,533.6
1540,48.4,631.0,533.7
1541,48.4,631.0,533.8
1542,48.4,631.0,533.9
1543,48.4,631.0,534.0
1544,48.3,631.0,534.1
1545,48.3,631.0,534.1
1546,48.3,631.0,534.2
1547,48.3,631.1,534.3
1548,48.3,631.1,534.4
1549,48.2,631.1,534.5
1550,48.2,631.1,534.6
1551,48.2,631.1,534.6
1552,48.2,631.1,534.7
1553,48.2,631.1,534.8
1554,48.2,631.1,534.9
1555,48.1,631.2,535.0
1556,48.1,631.2,535.1
1557,48.1,631.2,535.1
1558,48.1,631.2,535.2
1559,48.1,631.2,535.3
1560,48.0,631.2,535.4
1561,48.0,631.2,535.5
1562,48.0,631.2,535.5
1563,48.0,631.2,535.6
1564,48.0,631.3,535.7
1565,48.0,631.3,535.8
1566,47.9,631.3,535.9
1567,47.9,631.3,536.0
1568,47.9,631.3,536.0
1569,47.9,631.3,536.1
1570,47.9,631.3,536.2
1571,47.9,631.3,536.3
1572,47.8,631.4,536.4
1573,47.8,631.4,536.4
1574,47.8,631.4,536.5
1575,47.8,631.4,536.6
1576,47.8,631.4,536.7
1577,47.7,631.4,536.8
1578,47.7,631.4,536.8
1579,47.7,631.4,536.9
1580,47.7,631.4,537.0
1581,47.7,631.5,537.1
1582,47.7,631.5,537.2
1583,47.6,631.5,537.2
1584,47.6,631.5,537.3
1585,47.6,631.5,537.4
1586,47.6,631.5,537.5
1587,47.6,631.5,537.6
1588,47.5,631.5,537.6
1589,47.5,631.6,537.7
1590,47.5,631.6,537.8
1591,47.5,631.6,537.9
1592,47.5,631.6,538.0
1593,47.5,631.6,538.0
1594,47.4,631.6,538.1
1595,47.4,631.6,538.2
1596,47.4,631.6,538.3
1597,47.4,631.6,538.4
1598,47.4,631.7,538.4
1599,47.4,631.7,538.5
1600,47.3,631.7,538.6
1601,47.3,631.7,538.7
1602,47.3,631.7,538.8
1603,47.3,631.7,538.8
1604,47.3,631.7,538.9
1605,47.2,631.7,539.0
1606,47.2,631.7,539.1
1607,47.2,631.8,539.2
1608,47.2,631.8,539.2
1609,47.2,631.8,539.3
1610,47.2,631.8,539.4
1611,47.1,631.8,539.5
1612,47.1,631.8,539.5
1613,47.1,631.8,539.6
1614,47.1,631.8,539.7
1615,47.1,631.8,539.8
1616,47.0,631.9,539.9
1617,47.0,631.9,539.9
1618,47.0,631.9,540.0
1619,47.0,631.9,540.1
1620,47.0,631.9,540.2
1621,47.0,631.9,540.2
1622,46.9,631.9,540.3
1623,46.9,631.9,540.4
1624,46.9,631.9,540.5
1625,46.9,632.0,540.6
1626,46.9,632.0,540.6
1627,46.8,632.0,540.7
1628,46.8,632.0,540.8
1629,46.8,632.0,540.9
1630,46.8,632.0,540.9
1631,46.8,632.0,541.0
1632,46.8,632.0,541.1
1633,46.7,632.0,541.2
1634,46.7,632.1,541.2
1635,46.7,632.1,541.3
1636,46.7,632.1,541.4
1637,46.7,632.1,541.5
1638,46.6,632.1,541.5
1639,46.6,632.1,541.6
1640,46.6,632.1,541.7
1641,46.6,632.1,541.8
1642,46.6,632.1,541.8
1643,46.6,632.2,541.9
1644,46.5,632.2,542.0
1645,46.5,632.2,542.1
1646,46.5,632.2,542.2
1647,46.5,632.2,542.2
1648,46.5,632.2,542.3
1649,46.4,632.2,542.4
1650,46.4,632.2,542.5
1651,46.4,632.2,542.5
1652,46.4,632.3,542.6
1653,46.4,632.3,542.7
1654,46.4,632.3,542.8
1655,46.3,632.3,542.8
1656,46.3,632.3,542.9
1657,46.3,632.3,543.0
1658,46.3,632.3,543.1
1659,46.3,632.3,543.1
1660,46.2,632.3,543.2
1661,46.2,632.4,543.3
1662,46.2,632.4,543.4
1663,46.2,632.4,543.4
1664,46.2,632.4,543.5
1665,46.2,632.4,543.6
1666,46.1,632.4,543.6
1667,46.1,632.4,543.7
1668,46.1,632.4,543.8
1669,46.1,632.4,543.9
1670,46.1,632.5,543.9
1671,46.0,632.5,544.0
1672,46.0,632.5,544.1
1673,46.0,632.5,544.2
1674,46.0,632.5,544.2
1675,46.0,632.5,544.3
1676,45.9,632.5,544.4
1677,45.9,632.5,544.5
1678,45.9,632.5,544.5
1679,45.9,632.6,544.6
1680,45.9,632.6,544.7
1681,45.9,632.6,544.8
1682,45.8,632.6,544.8
1683,45.8,632.6,544.9
1684,45.8,632.6,545.0
1685,45.8,632.6,545.0
1686,45.8,632.6,545.1
1687,45.7,632.6,545.2
1688,45.7,632.7,545.3
1689,45.7,632.7,545.3
1690,45.7,632.7,545.4
1691,45.7,632.7,545.5
1692,45.7,632.7,545.6
1693,45.6,632.7,545.6
1694,45.6,632.7,545.7
1695,45.6,632.7,545.8
1696,45.6,632.7,545.8
1697,45.6,632.7,545.9
1698,45.5,632.8,546.0
1699,45.5,632.8,546.1
1700,45.5,632.8,546.1
1701,45.5,632.8,546.2
1702,45.5,632.8,546.3
1703,45.5,632.8,546.3
1704,45.4,632.8,546.4
1705,45.4,632.8,546.5
1706,45.4,632.8,546.6
1707,45.4,632.9,546.6
1708,45.4,632.9,546.7
1709,45.3,632.9,546.8
1710,45.3,632.9,546.8
1711,45.3,632.9,546.9
1712,45.3,632.9,547.0
1713,45.3,632.9,547.1
1714,45.2,632.9,547.1
1715,45.2,632.9,547.2
1716,45.2,632.9,547.3
1717,45.2,633.0,547.3
1718,45.2,633.0,547.4
1719,45.2,633.0,547.5
1720,45.1,633.0,547.6
1721,45.1,633.0,547.6
1722,45.1,633.0,547.7
1723,45.1,633.0,547.8
1724,45.1,633.0,547.8
1725,45.0,633.0,547.9
1726,45.0,633.1,548.0
1727,45.0,633.1,548.0
1728,45.0,633.1,548.1
1729,45.0,633.1,548.2
1730,44.9,633.1,548.3
1731,44.9,633.1,548.3
1732,44.9,633.1,548.4
1733,44.9,633.1,548.5
1734,44.9,633.1,548.5
1735,44.9,633.1,548.6
1736,44.8,633.2,548.7
1737,44.8,633.2,548.7
1738,44.8,633.2,548.8
1739,44.8,633.2,548.9
1740,44.8,633.2,549.0
1741,44.7,633.2,549.0
1742,44.7,633.2,549.1
1743,44.7,633.2,549.2
1744,44.7,633.2,549.2
1745,44.7,633.3,549.3
1746,44.6,633.3,549.4
1747,44.6,633.3,549.4
1748,44.6,633.3,549.5
1749,44.6,633.3,549.6
1750,44.6,633.3,549.6
1751,44.6,633.3,549.7
1752,44.5,633.3,549.8
1753,44.5,633.3,549.8
1754,44.5,633.3,549.9
1755,44.5,633.4,550.0
1756,44.5,633.4,550.1
1757,44.4,633.4,550.1
1758,44.4,633.4,550.2
1759,44.4,633.4,550.3
1760,44.4,633.4,550.3
1761,44.4,633.4,550.4
1762,44.3,633.4,550.5
1763,44.3,633.4,550.5
1764,44.3,633.4,550.6
1765,44.3,633.5,550.7
1766,44.3,633.5,550.7
1767,44.3,633.5,550.8
1768,44.2,633.5,550.9
1769,44.2,633.5,550.9
1770,44.2,633.5,551.0
1771,44.2,633.5,551.1
1772,44.2,633.5,551.1
1773,44.1,633.5,551.2
1774,44.1,633.6,551.3
1775,44.1,633.6,551.3
1776,44.1,633.6,551.4
1777,44.1,633.6,551.5
1778,44.0,633.6,551.5
1779,44.0,633.6,551.6
1780,44.0,633.6,551.7
1781,44.0,633.6,551.7
1782,44.0,633.6,551.8
1783,43.9,633.6,551.9
1784,43.9,633.7,551.9
1785,43.9,633.7,552.0
1786,43.9,633.7,552.1
1787,43.9,633.7,552.1
1788,43.9,633.7,552.2
1789,43.8,633.7,552.3
1790,43.8,633.7,552.3
1791,43.8,633.7,552.4
1792,43.8,633.7,552.5
1793,43.8,633.7,552.5
1794,43.7,633.8,552.6
1795,43.7,633.8,552.7
1796,43.7,633.8,552.7
1797,43.7,633.8,552.8
1798,43.7,633.8,552.9
1799,43.6,633.8,552.9
1800,43.6,633.8,553.0
1801,43.6,633.8,553.1
1802,43.6,633.8,553.1
1803,43.6,633.8,553.2
1804,43.6,633.9,553.3
1805,43.5,633.9,553.3
1806,43.5,633.9,553.4
1807,43.5,633.9,553.5
1808,43.5,633.9,553.5
1809,43.5,633.9,553.6
1810,43.4,633.9,553.7
1811,43.4,633.9,553.7
1812,43.4,633.9,553.8
1813,43.4,634.0,553.9
1814,43.4,634.0,553.9
1815,43.3,634.0,554.0
1816,43.3,634.0,554.0
1817,43.3,634.0,554.1
1818,43.3,634.0,554.2
1819,43.3,634.0,554.2
1820,43.2,634.0,554.3
1821,43.2,634.0,554.4
1822,43.2,634.0,554.4
1823,43.2,634.1,554.5
1824,43.2,634.1,554.6
1825,43.1,634.1,554.6
1826,43.1,634.1,554.7
1827,43.1,634.1,554.8
1828,43.1,634.1,554.8
1829,43.1,634.1,554.9
1830,43.1,634.1,554.9
1831,43.0,634.1,555.0
1832,43.0,634.1,555.1
1833,43.0,634.2,555.1
1834,43.0,634.2,555.2
1835,43.0,634.2,555.3
1836,42.9,634.2,555.3
1837,42.9,634.2,555.4
1838,42.9,634.2,555.5
1839,42.9,634.2,555.5
1840,42.9,634.2,555.6
1841,42.8,634.2,555.6
1842,42.8,634.2,555.7
1843,42.8,634.3,555.8
1844,42.8,634.3,555.8
1845,42.8,634.3,555.9
1846,42.7,634.3,556.0
1847,42.7,634.3,556.0
1848,42.7,634.3,556.1
1849,42.7,634.3,556.2
1850,42.7,634.3,556.2
1851,42.7,634.3,556.3
1852,42.6,634.3,556.3
1853,42.6,634.4,556.4
1854,42.6,634.4,556.5
1855,42.6,634.4,556.5
1856,42.6,634.4,556.6
1857,42.5,634.4,556.7
1858,42.5,634.4,556.7
1859,42.5,634.4,556.8
1860,42.5,634.4,556.8
1861,42.5,634.4,556.9
1862,42.4,634.4,557.0
1863,42.4,634.5,557.0
1864,42.4,634.5,557.1
1865,42.4,634.5,557.2
1866,42.4,634.5,557.2
1867,42.3,634.5,557.3
1868,42.3,634.5,557.3
1869,42.3,634.5,557.4
1870,42.3,634.5,557.5
1871,42.3,634.5,557.5
1872,42.2,634.5,557.6
1873,42.2,634.6,557.7
1874,42.2,634.6,557.7
1875,42.2,634.6,557.8
1876,42.2,634.6,557.8
1877,42.1,634.6,557.9
1878,42.1,634.6,558.0
1879,42.1,634.6,558.0
1880,42.1,634.6,558.1
1881,42.1,634.6,558.1
1882,42.1,634.6,558.2
1883,42.0,634.7,558.3
1884,42.0,634.7,558.3
1885,42.0,634.7,558.4
1886,42.0,634.7,558.5
1887,42.0,634.7,558.5
1888,41.9,634.7,558.6
1889,41.9,634.7,558.6
1890,41.9,634.7,558.7
1891,41.9,634.7,558.8
1892,41.9,634.7,558.8
1893,41.8,634.8,558.9
1894,41.8,634.8,558.9
1895,41.8,634.8,559.0
1896,41.8,634.8,559.1
1897,41.8,634.8,559.1
1898,41.7,634.8,559.2
1899,41.7,634.8,559.2
1900,41.7,634.8,559.3
1901,41.7,634.8,559.4
1902,41.7,634.8,559.4
1903,41.6,634.9,559.5
1904,41.6,634.9,559.5
1905,41.6,634.9,559.6
1906,41.6,634.9,559.7
1907,41.6,634.9,559.7
1908,41.6,634.9,559.8
1909,41.5,634.9,559.8
1910,41.5,634.9,559.9
1911,41.5,634.9,560.0
1912,41.5,634.9,560.0
1913,41.5,635.0,560.1
1914,41.4,635.0,560.1
1915,41.4,635.0,560.2
1916,41.4,635.0,560.3
1917,41.4,635.0,560.3
1918,41.4,635.0,560.4
1919,41.3,635.0,560.4
1920,41.3,635.0,560.5
1921,41.3,635.0,560.6
1922,41.3,635.0,560.6
1923,41.3,635.1,560.7
1924,41.2,635.1,560.7
1925,41.2,635.1,560.8
1926,41.2,635.1,560.9
1927,41.2,635.1,560.9
