Time,Mass (g),T Back (K),T Top (K)
977,12.5,958.9,1011.3
978,12.5,959.4,1011.3
979,12.5,959.9,1011.3
980,12.5,960.4,1011.4
981,12.5,960.9,1011.4
982,12.5,961.4,1011.4
983,12.5,961.9,1011.5
984,12.5,962.4,1011.5
985,12.5,962.9,1011.5
986,12.5,963.4,1011.6
987,12.5,963.8,1011.6
988,12.5,964.3,1011.6
989,12.5,964.8,1011.6
990,12.5,965.3,1011.7
991,12.5,965.7,1011.7
992,12.5,966.2,1011.7
993,12.5,966.6,1011.7
994,12.5,967.1,1011.8
995,12.5,967.5,1011.8
996,12.5,968.0,1011.8
997,12.5,968.4,1011.9
998,12.5,968.8,1011.9
999,12.5,969.3,1011.9
1000,12.5,969.7,1011.9
1001,12.4,970.1,1012.0
1002,12.4,970.5,1012.0
1003,12.4,971.0,1012.0
1004,12.4,971.4,1012.0
1005,12.4,971.8,1012.1
1006,12.4,972.2,1012.1
1007,12.4,972.6,1012.1
1008,12.4,973.0,1012.1
1009,12.4,973.4,1012.1
1010,12.4,973.8,1012.2
1011,12.4,974.2,1012.2
1012,12.4,974.6,1012.2
1013,12.4,974.9,1012.2
1014,12.4,975.3,1012.3
1015,12.4,975.7,1012.3
1016,12.4,976.1,1012.3
1017,12.4,976.4,1012.3
1018,12.4,976.8,1012.3
1019,12.4,977.2,1012.4
1020,12.4,977.5,1012.4
1021,12.4,977.9,1012.4
1022,12.4,978.2,1012.4
1023,12.4,978.6,1012.4
1024,12.4,978.9,1012.5
1025,12.3,979.3,1012.5
1026,12.3,979.6,1012.5
1027,12.3,980.0,1012.5
1028,12.3,980.3,1012.5
1029,12.3,980.6,1012.6
1030,12.3,981.0,1012.6
1031,12.3,981.3,1012.6
1032,12.3,981.6,1012.6
1033,12.3,981.9,1012.6
1034,12.3,982.3,1012.7
1035,12.3,982.6,1012.7
1036,12.3,982.9,1012.7
1037,12.3,983.2,1012.7
1038,12.3,983.5,1012.7
1039,12.3,983.8,1012.8
1040,12.3,984.1,1012.8
1041,12.3,984.4,1012.8
1042,12.3,984.7,1012.8
1043,12.3,985.0,1012.8
1044,12.3,985.3,1012.8
1045,12.3,985.6,1012.9
1046,12.3,985.9,1012.9
1047,12.3,986.2,1012.9
1048,12.3,986.4,1012.9
1049,12.3,986.7,1012.9
1050,12.2,987.0,1012.9
1051,12.2,987.3,1013.0
1052,12.2,987.5,1013.0
1053,12.2,987.8,1013.0
1054,12.2,988.1,1013.0
1055,12.2,988.3,1013.0
1056,12.2,988.6,1013.0
1057,12.2,988.9,1013.0
1058,12.2,989.1,1013.1
1059,12.2,989.4,1013.1
1060,12.2,989.6,1013.1
1061,12.2,989.9,1013.1
1062,12.2,990.1,1013.1
1063,12.2,990.4,1013.1
1064,12.2,990.6,1013.2
1065,12.2,990.8,1013.2
1066,12.2,991.1,1013.2
1067,12.2,991.3,1013.2
1068,12.2,991.6,1013.2
1069,12.2,991.8,1013.2
1070,12.2,992.0,1013.2
1071,12.2,992.2,1013.2
1072,12.2,992.5,1013.3
1073,12.2,992.7,1013.3
1074,12.2,992.9,1013.3
1075,12.2,993.1,1013.3
1076,12.1,993.4,1013.3
1077,12.1,993.6,1013.3
1078,12.1,993.8,1013.3
1079,12.1,994.0,1013.4
1080,12.1,994.2,1013.4
1081,12.1,994.4,1013.4
1082,12.1,994.6,1013.4
1083,12.1,994.8,1013.4
1084,12.1,995.0,1013.4
1085,12.1,995.2,1013.4
1086,12.1,995.4,1013.4
1087,12.1,995.6,1013.4
1088,12.1,995.8,1013.5
1089,12.1,996.0,1013.5
1090,12.1,996.2,1013.5
1091,12.1,996.4,1013.5
1092,12.1,996.6,1013.5
1093,12.1,996.8,1013.5
1094,12.1,996.9,1013.5
1095,12.1,997.1,1013.5
1096,12.1,997.3,1013.6
1097,12.1,997.5,1013.6
1098,12.1,997.7,1013.6
1099,12.1,997.8,1013.6
1100,12.1,998.0,1013.6
1101,12.1,998.2,1013.6
1102,12.0,998.4,1013.6
1103,12.0,998.5,1013.6
1104,12.0,998.7,1013.6
1105,12.0,998.9,1013.6
1106,12.0,999.0,1013.7
1107,12.0,999.2,1013.7
1108,12.0,999.4,1013.7
1109,12.0,999.5,1013.7
1110,12.0,999.7,1013.7
1111,12.0,999.8,1013.7
1112,12.0,1000.0,1013.7
1113,12.0,1000.1,1013.7
1114,12.0,1000.3,1013.7
1115,12.0,1000.4,1013.7
1116,12.0,1000.6,1013.7
1117,12.0,1000.7,1013.8
1118,12.0,1000.9,1013.8
1119,12.0,1001.0,1013.8
1120,12.0,1001.2,1013.8
1121,12.0,1001.3,1013.8
1122,12.0,1001.5,1013.8
1123,12.0,1001.6,1013.8
1124,12.0,1001.8,1013.8
1125,12.0,1001.9,1013.8
1126,12.0,1002.0,1013.8
1127,12.0,1002.2,1013.8
1128,12.0,1002.3,1013.8
1129,12.0,1002.4,1013.9
1130,11.9,1002.6,1013.9
1131,11.9,1002.7,1013.9
1132,11.9,1002.8,1013.9
1133,11.9,1002.9,1013.9
1134,11.9,1003.1,1013.9
1135,11.9,1003.2,1013.9
1136,11.9,1003.3,1013.9
1137,11.9,1003.4,1013.9
1138,11.9,1003.6,1013.9
1139,11.9,1003.7,1013.9
1140,11.9,1003.8,1013.9
1141,11.9,1003.9,1013.9
1142,11.9,1004.0,1014.0
1143,11.9,1004.2,1014.0
1144,11.9,1004.3,1014.0
1145,11.9,1004.4,1014.0
1146,11.9,1004.5,1014.0
1147,11.9,1004.6,1014.0
1148,11.9,1004.7,1014.0
1149,11.9,1004.8,1014.0
1150,11.9,1004.9,1014.0
1151,11.9,1005.0,1014.0
1152,11.9,1005.2,1014.0
1153,11.9,1005.3,1014.0
1154,11.9,1005.4,1014.0
1155,11.9,1005.5,1014.0
1156,11.9,1005.6,1014.0
1157,11.9,1005.7,1014.0
1158,11.8,1005.8,1014.1
1159,11.8,1005.9,1014.1
1160,11.8,1006.0,1014.1
1161,11.8,1006.1,1014.1
1162,11.8,1006.2,1014.1
1163,11.8,1006.3,1014.1
1164,11.8,1006.4,1014.1
1165,11.8,1006.4,1014.1
1166,11.8,1006.5,1014.1
1167,11.8,1006.6,1014.1
1168,11.8,1006.7,1014.1
1169,11.8,1006.8,1014.1
1170,11.8,1006.9,1014.1
1171,11.8,1007.0,1014.1
1172,11.8,1007.1,1014.1
1173,11.8,1007.2,1014.1
1174,11.8,1007.3,1014.1
1175,11.8,1007.3,1014.2
1176,11.8,1007.4,1014.2
1177,11.8,1007.5,1014.2
1178,11.8,1007.6,1014.2
1179,11.8,1007.7,1014.2
1180,11.8,1007.8,1014.2
1181,11.8,1007.8,1014.2
1182,11.8,1007.9,1014.2
1183,11.8,1008.0,1014.2
1184,11.8,1008.1,1014.2
1185,11.8,1008.1,1014.2
1186,11.8,1008.2,1014.2
1187,11.8,1008.3,1014.2
1188,11.8,1008.4,1014.2
1189,11.7,1008.5,1014.2
1190,11.7,1008.5,1014.2
1191,11.7,1008.6,1014.2
1192,11.7,1008.7,1014.2
1193,11.7,1008.7,1014.2
1194,11.7,1008.8,1014.2
1195,11.7,1008.9,1014.2
1196,11.7,1009.0,1014.2
1197,11.7,1009.0,1014.3
1198,11.7,1009.1,1014.3
1199,11.7,1009.2,1014.3
1200,11.7,1009.2,1014.3
1201,11.7,1009.3,1014.3
1202,11.7,1009.4,1014.3
1203,11.7,1009.4,1014.3
1204,11.7,1009.5,1014.3
1205,11.7,1009.5,1014.3
1206,11.7,1009.6,1014.3
1207,11.7,1009.7,1014.3
1208,11.7,1009.7,1014.3
1209,11.7,1009.8,1014.3
1210,11.7,1009.9,1014.3
1211,11.7,1009.9,1014.3
1212,11.7,1010.0,1014.3
1213,11.7,1010.0,1014.3
1214,11.7,1010.1,1014.3
1215,11.7,1010.1,1014.3
1216,11.7,1010.2,1014.3
1217,11.7,1010.3,1014.3
1218,11.7,1010.3,1014.3
1219,11.7,1010.4,1014.3
1220,11.6,1010.4,1014.3
1221,11.6,1010.5,1014.3
1222,11.6,1010.5,1014.3
1223,11.6,1010.6,1014.3
1224,11.6,1010.6,1014.3
1225,11.6,1010.7,1014.4
1226,11.6,1010.7,1014.4
1227,11.6,1010.8,1014.4
1228,11.6,1010.8,1014.4
1229,11.6,1010.9,1014.4
1230,11.6,1010.9,1014.4
1231,11.6,1011.0,1014.4
1232,11.6,1011.0,1014.4
1233,11.6,1011.1,1014.4
1234,11.6,1011.1,1014.4
1235,11.6,1011.2,1014.4
1236,11.6,1011.2,1014.4
1237,11.6,1011.3,1014.4
1238,11.6,1011.3,1014.4
1239,11.6,1011.4,1014.4
1240,11.6,1011.4,1014.4
1241,11.6,1011.5,1014.4
1242,11.6,1011.5,1014.4
1243,11.6,1011.5,1014.4
1244,11.6,1011.6,1014.4
1245,11.6,1011.6,1014.4
1246,11.6,1011.7,1014.4
1247,11.6,1011.7,1014.4
1248,11.6,1011.8,1014.4
1249,11.6,1011.8,1014.4
1250,11.6,1011.8,1014.4
1251,11.6,1011.9,1014.4
1252,11.6,1011.9,1014.4
1253,11.6,1012.0,1014.4
1254,11.5,1012.0,1014.4
1255,11.5,1012.0,1014.4
1256,11.5,1012.1,1014.4
1257,11.5,1012.1,1014.4
1258,11.5,1012.1,1014.4
1259,11.5,1012.2,1014.4
1260,11.5,1012.2,1014.4
1261,11.5,1012.3,1014.4
1262,11.5,1012.3,1014.4
1263,11.5,1012.3,1014.5
1264,11.5,1012.4,1014.5
1265,11.5,1012.4,1014.5
1266,11.5,1012.4,1014.5
1267,11.5,1012.5,1014.5
1268,11.5,1012.5,1014.5
1269,11.5,1012.5,1014.5
1270,11.5,1012.6,1014.5
1271,11.5,1012.6,1014.5
1272,11.5,1012.6,1014.5
1273,11.5,1012.7,1014.5
1274,11.5,1012.7,1014.5
1275,11.5,1012.7,1014.5
1276,11.5,1012.8,1014.5
1277,11.5,1012.8,1014.5
1278,11.5,1012.8,1014.5
1279,11.5,1012.8,1014.5
1280,11.5,1012.9,1014.5
1281,11.5,1012.9,1014.5
1282,11.5,1012.9,1014.5
1283,11.5,1013.0,1014.5
1284,11.5,1013.0,1014.5
1285,11.5,1013.0,1014.5
1286,11.5,1013.0,1014.5
1287,11.5,1013.1,1014.5
1288,11.5,1013.1,1014.5
1289,11.5,1013.1,1014.5
1290,11.4,1013.2,1014.5
1291,11.4,1013.2,1014.5
1292,11.4,1013.2,1014.5
1293,11.4,1013.2,1014.5
1294,11.4,1013.3,1014.5
1295,11.4,1013.3,1014.5
1296,11.4,1013.3,1014.5
1297,11.4,1013.3,1014.5
1298,11.4,1013.4,1014.5
1299,11.4,1013.4,1014.5
1300,11.4,1013.4,1014.5
1301,11.4,1013.4,1014.5
1302,11.4,1013.5,1014.5
1303,11.4,1013.5,1014.5
1304,11.4,1013.5,1014.5
1305,11.4,1013.5,1014.5
1306,11.4,1013.5,1014.5
1307,11.4,1013.6,1014.5
1308,11.4,1013.6,1014.5
1309,11.4,1013.6,1014.5
1310,11.4,1013.6,1014.5
1311,11.4,1013.7,1014.5
1312,11.4,1013.7,1014.5
1313,11.4,1013.7,1014.5
1314,11.4,1013.7,1014.5
1315,11.4,1013.7,1014.5
1316,11.4,1013.8,1014.5
1317,11.4,1013.8,1014.5
1318,11.4,1013.8,1014.5
1319,11.4,1013.8,1014.5
1320,11.4,1013.8,1014.5
1321,11.4,1013.9,1014.5
1322,11.4,1013.9,1014.5
1323,11.4,1013.9,1014.5
1324,11.4,1013.9,1014.5
1325,11.4,1013.9,1014.5
1326,11.4,1014.0,1014.5
1327,11.4,1014.0,1014.5
1328,11.3,1014.0,1014.6
1329,11.3,1014.0,1014.6
1330,11.3,1014.0,1014.6
1331,11.3,1014.0,1014.6
1332,11.3,1014.1,1014.6
1333,11.3,1014.1,1014.6
1334,11.3,1014.1,1014.6
1335,11.3,1014.1,1014.6
1336,11.3,1014.1,1014.6
1337,11.3,1014.1,1014.6
1338,11.3,1014.2,1014.6
1339,11.3,1014.2,1014.6
1340,11.3,1014.2,1014.6
1341,11.3,1014.2,1014.6
1342,11.3,1014.2,1014.6
1343,11.3,1014.2,1014.6
1344,11.3,1014.3,1014.6
1345,11.3,1014.3,1014.6
1346,11.3,1014.3,1014.6
1347,11.3,1014.3,1014.6
1348,11.3,1014.3,1014.6
1349,11.3,1014.3,1014.6
1350,11.3,1014.3,1014.6
1351,11.3,1014.4,1014.6
1352,11.3,1014.4,1014.6
1353,11.3,1014.4,1014.6
1354,11.3,1014.4,1014.6
1355,11.3,1014.4,1014.6
1356,11.3,1014.4,1014.6
1357,11.3,1014.4,1014.6
1358,11.3,1014.4,1014.6
1359,11.3,1014.5,1014.6
1360,11.3,1014.5,1014.6
1361,11.3,1014.5,1014.6
1362,11.3,1014.5,1014.6
1363,11.3,1014.5,1014.6
1364,11.3,1014.5,1014.6
1365,11.3,1014.5,1014.6
1366,11.3,1014.5,1014.6
1367,11.3,1014.6,1014.6
1368,11.3,1014.6,1014.6
1369,11.2,1014.6,1014.6
1370,11.2,1014.6,1014.6
1371,11.2,1014.6,1014.6
1372,11.2,1014.6,1014.6
1373,11.2,1014.6,1014.6
1374,11.2,1014.6,1014.6
1375,11.2,1014.7,1014.6
1376,11.2,1014.7,1014.6
1377,11.2,1014.7,1014.6
1378,11.2,1014.7,1014.6
1379,11.2,1014.7,1014.6
1380,11.2,1014.7,1014.6
1381,11.2,1014.7,1014.6
1382,11.2,1014.7,1014.6
1383,11.2,1014.7,1014.6
1384,11.2,1014.7,1014.6
1385,11.2,1014.8,1014.6
1386,11.2,1014.8,1014.6
1387,11.2,1014.8,1014.6
1388,11.2,1014.8,1014.6
1389,11.2,1014.8,1014.6
1390,11.2,1014.8,1014.6
1391,11.2,1014.8,1014.6
1392,11.2,1014.8,1014.6
1393,11.2,1014.8,1014.6
1394,11.2,1014.8,1014.6
1395,11.2,1014.8,1014.6
1396,11.2,1014.9,1014.6
1397,11.2,1014.9,1014.6
1398,11.2,1014.9,1014.6
1399,11.2,1014.9,1014.6
1400,11.2,1014.9,1014.6
1401,11.2,1014.9,1014.6
1402,11.2,1014.9,1014.6
1403,11.2,1014.9,1014.6
1404,11.2,1014.9,1014.6
1405,11.2,1014.9,1014.6
1406,11.2,1014.9,1014.6
1407,11.2,1014.9,1014.6
1408,11.2,1014.9,1014.6
1409,11.2,1015.0,1014.6
1410,11.2,1015.0,1014.6
1411,11.2,1015.0,1014.6
1412,11.2,1015.0,1014.6
1413,11.2,1015.0,1014.6
1414,11.1,1015.0,1014.6
1415,11.1,1015.0,1014.6
1416,11.1,1015.0,1014.6
1417,11.1,1015.0,1014.6
1418,11.1,1015.0,1014.6
1419,11.1,1015.0,1014.6
1420,11.1,1015.0,1014.6
1421,11.1,1015.0,1014.6
1422,11.1,1015.0,1014.6
1423,11.1,1015.0,1014.6
1424,11.1,1015.1,1014.6
1425,11.1,1015.1,1014.6
1426,11.1,1015.1,1014.6
1427,11.1,1015.1,1014.6
1428,11.1,1015.1,1014.6
1429,11.1,1015.1,1014.6
1430,11.1,1015.1,1014.6
1431,11.1,1015.1,1014.6
1432,11.1,1015.1,1014.6
1433,11.1,1015.1,1014.6
1434,11.1,1015.1,1014.6
1435,11.1,1015.1,1014.6
1436,11.1,1015.1,1014.6
1437,11.1,1015.1,1014.6
1438,11.1,1015.1,1014.6
1439,11.1,1015.1,1014.6
1440,11.1,1015.1,1014.6
1441,11.1,1015.1,1014.6
1442,11.1,1015.2,1014.6
1443,11.1,1015.2,1014.6
1444,11.1,1015.2,1014.6
1445,11.1,1015.2,1014.6
1446,11.1,1015.2,1014.6
1447,11.1,1015.2,1014.6
1448,11.1,1015.2,1014.6
1449,11.1,1015.2,1014.6
1450,11.1,1015.2,1014.6
1451,11.1,1015.2,1014.6
1452,11.1,1015.2,1014.6
1453,11.1,1015.2,1014.6
1454,11.1,1015.2,1014.6
1455,11.1,1015.2,1014.6
1456,11.1,1015.2,1014.6
1457,11.1,1015.2,1014.6
1458,11.1,1015.2,1014.6
1459,11.1,1015.2,1014.6
1460,11.1,1015.2,1014.6
1461,11.1,1015.2,1014.6
1462,11.1,1015.2,1014.6
1463,11.0,1015.2,1014.6
1464,11.0,1015.2,1014.6
1465,11.0,1015.3,1014.6
1466,11.0,1015.3,1014.6
1467,11.0,1015.3,1014.6
1468,11.0,1015.3,1014.6
1469,11.0,1015.3,1014.6
1470,11.0,1015.3,1014.6
1471,11.0,1015.3,1014.6
1472,11.0,1015.3,1014.6
1473,11.0,1015.3,1014.6
1474,11.0,1015.3,1014.6
1475,11.0,1015.3,1014.6
1476,11.0,1015.3,1014.6
1477,11.0,1015.3,1014.6
1478,11.0,1015.3,1014.6
1479,11.0,1015.3,1014.6
1480,11.0,1015.3,1014.6
1481,11.0,1015.3,1014.6
1482,11.0,1015.3,1014.6
1483,11.0,1015.3,1014.6
1484,11.0,1015.3,1014.6
1485,11.0,1015.3,1014.6
1486,11.0,1015.3,1014.6
1487,11.0,1015.3,1014.6
1488,11.0,1015.3,1014.6
1489,11.0,1015.3,1014.6
1490,11.0,1015.3,1014.6
1491,11.0,1015.3,1014.6
1492,11.0,1015.3,1014.6
1493,11.0,1015.3,1014.6
1494,11.0,1015.3,1014.6
1495,11.0,1015.3,1014.6
1496,11.0,1015.3,1014.6
1497,11.0,1015.3,1014.6
1498,11.0,1015.4,1014.6
1499,11.0,1015.4,1014.6
1500,11.0,1015.4,1014.6
1501,11.0,1015.4,1014.6
1502,11.0,1015.4,1014.6
1503,11.0,1015.4,1014.6
1504,11.0,1015.4,1014.6
1505,11.0,1015.4,1014.6
1506,11.0,1015.4,1014.6
1507,11.0,1015.4,1014.6
1508,11.0,1015.4,1014.6
1509,11.0,1015.4,1014.6
1510,11.0,1015.4,1014.6
1511,11.0,1015.4,1014.6
1512,11.0,1015.4,1014.6
1513,11.0,1015.4,1014.6
1514,11.0,1015.4,1014.6
1515,11.0,1015.4,1014.6
1516,10.9,1015.4,1014.6
1517,10.9,1015.4,1014.6
1518,10.9,1015.4,1014.6
1519,10.9,1015.4,1014.6
1520,10.9,1015.4,1014.6
1521,10.9,1015.4,1014.6
1522,10.9,1015.4,1014.6
1523,10.9,1015.4,1014.6
1524,10.9,1015.4,1014.6
1525,10.9,1015.4,1014.6
1526,10.9,1015.4,1014.6
1527,10.9,1015.4,1014.6
1528,10.9,1015.4,1014.6
1529,10.9,1015.4,1014.6
1530,10.9,1015.4,1014.6
1531,10.9,1015.4,1014.6
1532,10.9,1015.4,1014.6
1533,10.9,1015.4,1014.6
1534,10.9,1015.4,1014.6
1535,10.9,1015.4,1014.6
1536,10.9,1015.4,1014.6
1537,10.9,1015.4,1014.6
1538,10.9,1015.4,1014.6
1539,10.9,1015.4,1014.6
1540,10.9,1015.4,1014.6
1541,10.9,1015.4,1014.6
1542,10.9,1015.4,1014.6
1543,10.9,1015.4,1014.6
1544,10.9,1015.4,1014.6
1545,10.9,1015.4,1014.6
1546,10.9,1015.4,1014.6
1547,10.9,1015.4,1014.6
1548,10.9,1015.4,1014.6
1549,10.9,1015.4,1014.6
1550,10.9,1015.4,1014.6
1551,10.9,1015.4,1014.6
1552,10.9,1015.4,1014.6
1553,10.9,1015.4,1014.6
1554,10.9,1015.4,1014.6
1555,10.9,1015.4,1014.6
1556,10.9,1015.4,1014.6
1557,10.9,1015.4,1014.6
1558,10.9,1015.4,1014.6
1559,10.9,1015.5,1014.6
1560,10.9,1015.5,1014.6
1561,10.9,1015.5,1014.6
1562,10.9,1015.5,1014.6
1563,10.9,1015.5,1014.6
1564,10.9,1015.5,1014.6
1565,10.9,1015.5,1014.6
1566,10.9,1015.5,1014.6
1567,10.9,1015.5,1014.6
1568,10.9,1015.5,1014.6
1569,10.9,1015.5,1014.6
1570,10.9,1015.5,1014.6
1571,10.9,1015.5,1014.6
1572,10.9,1015.5,1014.6
1573,10.9,1015.5,1014.6
1574,10.9,1015.5,1014.6
1575,10.9,1015.5,1014.6
1576,10.8,1015.5,1014.6
1577,10.8,1015.5,1014.6
1578,10.8,1015.5,1014.6
1579,10.8,1015.5,1014.6
1580,10.8,1015.5,1014.6
1581,10.8,1015.5,1014.6
1582,10.8,1015.5,1014.6
1583,10.8,1015.5,1014.6
1584,10.8,1015.5,1014.6
1585,10.8,1015.5,1014.6
1586,10.8,1015.5,1014.6
1587,10.8,1015.5,1014.6
1588,10.8,1015.5,1014.6
1589,10.8,1015.5,1014.6
1590,10.8,1015.5,1014.6
1591,10.8,1015.5,1014.6
1592,10.8,1015.5,1014.6
1593,10.8,1015.5,1014.6
1594,10.8,1015.5,1014.6
1595,10.8,1015.5,1014.6
1596,10.8,1015.5,1014.6
1597,10.8,1015.5,1014.6
1598,10.8,1015.5,1014.6
1599,10.8,1015.5,1014.6
1600,10.8,1015.5,1014.6
1601,10.8,1015.5,1014.6
1602,10.8,1015.5,1014.6
1603,10.8,1015.5,1014.6
1604,10.8,1015.5,1014.6
1605,10.8,1015.5,1014.6
1606,10.8,1015.5,1014.6
1607,10.8,1015.5,1014.6
1608,10.8,1015.5,1014.6
1609,10.8,1015.5,1014.6
1610,10.8,1015.5,1014.6
1611,10.8,1015.5,1014.6
1612,10.8,1015.5,1014.6
1613,10.8,1015.5,1014.6
1614,10.8,1015.5,1014.6
1615,10.8,1015.5,1014.6
1616,10.8,1015.5,1014.6
1617,10.8,1015.5,1014.6
1618,10.8,1015.5,1014.6
1619,10.8,1015.5,1014.6
1620,10.8,1015.5,1014.6
1621,10.8,1015.5,1014.6
1622,10.8,1015.5,1014.6
1623,10.8,1015.5,1014.6
1624,10.8,1015.5,1014.6
1625,10.8,1015.5,1014.6
1626,10.8,1015.5,1014.6
1627,10.8,1015.5,1014.6
1628,10.8,1015.5,1014.6
1629,10.8,1015.5,1014.6
1630,10.8,1015.5,1014.6
1631,10.8,1015.5,1014.6
1632,10.8,1015.5,1014.6
1633,10.8,1015.5,1014.6
1634,10.8,1015.5,1014.6
1635,10.8,1015.5,1014.6
1636,10.8,1015.5,1014.6
1637,10.8,1015.5,1014.6
1638,10.8,1015.5,1014.6
1639,10.8,1015.5,1014.6
1640,10.8,1015.5,1014.6
1641,10.8,1015.5,1014.6
1642,10.8,1015.5,1014.6
1643,10.7,1015.5,1014.6
1644,10.7,1015.5,1014.6
1645,10.7,1015.5,1014.6
1646,10.7,1015.5,1014.6
1647,10.7,1015.5,1014.6
1648,10.7,1015.5,1014.6
1649,10.7,1015.5,1014.6
1650,10.7,1015.5,1014.6
1651,10.7,1015.5,1014.6
1652,10.7,1015.5,1014.6
1653,10.7,1015.5,1014.6
1654,10.7,1015.5,1014.6
1655,10.7,1015.5,1014.6
1656,10.7,1015.5,1014.6
1657,10.7,1015.5,1014.6
1658,10.7,1015.5,1014.6
1659,10.7,1015.5,1014.6
1660,10.7,1015.5,1014.6
1661,10.7,1015.5,1014.6
1662,10.7,1015.5,1014.6
1663,10.7,1015.5,1014.6
1664,10.7,1015.5,1014.6
1665,10.7,1015.5,1014.6
1666,10.7,1015.5,1014.6
1667,10.7,1015.5,1014.6
1668,10.7,1015.5,1014.6
1669,10.7,1015.5,1014.6
1670,10.7,1015.5,1014.6
1671,10.7,1015.5,1014.6
1672,10.7,1015.5,1014.6
1673,10.7,1015.5,1014.6
1674,10.7,1015.5,1014.6
1675,10.7,1015.5,1014.6
1676,10.7,1015.5,1014.6
1677,10.7,1015.5,1014.6
1678,10.7,1015.5,1014.6
1679,10.7,1015.5,1014.6
1680,10.7,1015.5,1014.6
1681,10.7,1015.5,1014.6
1682,10.7,1015.5,1014.6
1683,10.7,1015.5,1014.6
1684,10.7,1015.5,1014.6
1685,10.7,1015.5,1014.6
1686,10.7,1015.5,1014.6
1687,10.7,1015.5,1014.6
1688,10.7,1015.5,1014.6
1689,10.7,1015.5,1014.6
1690,10.7,1015.5,1014.6
1691,10.7,1015.5,1014.6
1692,10.7,1015.5,1014.6
1693,10.7,1015.5,1014.6
1694,10.7,1015.5,1014.6
1695,10.7,1015.5,1014.6
1696,10.7,1015.5,1014.6
1697,10.7,1015.5,1014.6
1698,10.7,1015.5,1014.6
1699,10.7,1015.5,1014.6
1700,10.7,1015.5,1014.6
1701,10.7,1015.5,1014.6
1702,10.7,1015.5,1014.6
1703,10.7,1015.5,1014.6
1704,10.7,1015.5,1014.6
1705,10.7,1015.5,1014.6
1706,10.7,1015.5,1014.6
1707,10.7,1015.5,1014.6
1708,10.7,1015.5,1014.6
1709,10.7,1015.5,1014.6
1710,10.7,1015.5,1014.6
1711,10.7,1015.5,1014.6
1712,10.7,1015.5,1014.6
1713,10.7,1015.5,1014.6
1714,10.7,1015.5,1014.6
1715,10.7,1015.5,1014.6
1716,10.7,1015.5,1014.6
1717,10.7,1015.5,1014.6
1718,10.7,1015.5,1014.6
1719,10.7,1015.5,1014.6
1720,10.6,1015.5,1014.6
1721,10.6,1015.5,1014.6
1722,10.6,1015.5,1014.6
1723,10.6,1015.5,1014.6
1724,10.6,1015.5,1014.6
1725,10.6,1015.5,1014.6
1726,10.6,1015.5,1014.6
1727,10.6,1015.5,1014.6
1728,10.6,1015.5,1014.6
1729,10.6,1015.5,1014.6
1730,10.6,1015.5,1014.6
1731,10.6,1015.5,1014.6
1732,10.6,1015.5,1014.6
1733,10.6,1015.5,1014.6
1734,10.6,1015.5,1014.6
1735,10.6,1015.5,1014.6
1736,10.6,1015.5,1014.6
1737,10.6,1015.5,1014.6
1738,10.6,1015.5,1014.6
1739,10.6,1015.5,1014.6
1740,10.6,1015.5,1014.6
1741,10.6,1015.5,1014.6
1742,10.6,1015.5,1014.6
1743,10.6,1015.5,1014.6
1744,10.6,1015.5,1014.6
1745,10.6,1015.5,1014.6
1746,10.6,1015.5,1014.6
1747,10.6,1015.5,1014.6
1748,10.6,1015.5,1014.6
1749,10.6,1015.5,1014.6
1750,10.6,1015.5,1014.6
1751,10.6,1015.5,1014.6
1752,10.6,1015.5,1014.6
1753,10.6,1015.5,1014.6
1754,10.6,1015.5,1014.6
1755,10.6,1015.5,1014.6
1756,10.6,1015.5,1014.6
1757,10.6,1015.5,1014.6
1758,10.6,1015.5,1014.6
1759,10.6,1015.5,1014.6
1760,10.6,1015.5,1014.6
1761,10.6,1015.5,1014.6
1762,10.6,1015.5,1014.6
1763,10.6,1015.5,1014.6
1764,10.6,1015.5,1014.6
1765,10.6,1015.5,1014.6
1766,10.6,1015.5,1014.6
1767,10.6,1015.5,1014.6
1768,10.6,1015.5,1014.6
1769,10.6,1015.5,1014.6
1770,10.6,1015.5,1014.6
1771,10.6,1015.5,1014.6
1772,10.6,1015.5,1014.6
1773,10.6,1015.5,1014.6
1774,10.6,1015.5,1014.6
1775,10.6,1015.5,1014.6
1776,10.6,1015.5,1014.6
1777,10.6,1015.5,1014.6
1778,10.6,1015.5,1014.6
1779,10.6,1015.5,1014.6
1780,10.6,1015.5,1014.6
1781,10.6,1015.5,1014.6
1782,10.6,1015.5,1014.6
1783,10.6,1015.5,1014.6
1784,10.6,1015.5,1014.6
1785,10.6,1015.5,1014.6
1786,10.6,1015.5,1014.6
1787,10.6,1015.5,1014.6
1788,10.6,1015.5,1014.6
1789,10.6,1015.5,1014.6
1790,10.6,1015.5,1014.6
1791,10.6,1015.5,1014.6
1792,10.6,1015.5,1014.6
1793,10.6,1015.5,1014.6
1794,10.6,1015.5,1014.6
1795,10.6,1015.5,1014.6
1796,10.6,1015.5,1014.6
1797,10.6,1015.5,1014.6
1798,10.6,1015.5,1014.6
1799,10.6,1015.4,1014.6
1800,10.6,1015.4,1014.6
