Time (s),Mass (g),T Top (K),T Back (K)
996,5.8,652.8,650.3
997,5.8,652.8,650.4
998,5.8,652.9,650.5
999,5.8,652.9,650.6
1000,5.8,653.0,650.7
1001,5.8,653.0,650.8
1002,5.8,653.0,650.9
1003,5.8,653.1,650.9
1004,5.8,653.1,651.0
1005,5.8,653.2,651.1
1006,5.8,653.2,651.2
1007,5.7,653.3,651.3
1008,5.7,653.3,651.4
1009,5.7,653.4,651.5
1010,5.7,653.4,651.6
1011,5.7,653.4,651.7
1012,5.7,653.5,651.8
1013,5.7,653.5,651.9
1014,5.7,653.6,651.9
1015,5.7,653.6,652.0
1016,5.7,653.7,652.1
1017,5.7,653.7,652.2
1018,5.7,653.7,652.3
1019,5.7,653.8,652.4
1020,5.7,653.8,652.5
1021,5.7,653.9,652.5
1022,5.7,653.9,652.6
1023,5.7,653.9,652.7
1024,5.7,654.0,652.8
1025,5.7,654.0,652.9
1026,5.6,654.1,653.0
1027,5.6,654.1,653.0
1028,5.6,654.1,653.1
1029,5.6,654.2,653.2
1030,5.6,654.2,653.3
1031,5.6,654.3,653.4
1032,5.6,654.3,653.4
1033,5.6,654.3,653.5
1034,5.6,654.4,653.6
1035,5.6,654.4,653.7
1036,5.6,654.5,653.7
1037,5.6,654.5,653.8
1038,5.6,654.5,653.9
1039,5.6,654.6,654.0
1040,5.6,654.6,654.0
1041,5.6,654.6,654.1
1042,5.6,654.7,654.2
1043,5.6,654.7,654.2
1044,5.6,654.7,654.3
1045,5.6,654.8,654.4
1046,5.6,654.8,654.5
1047,5.6,654.8,654.5
1048,5.6,654.9,654.6
1049,5.6,654.9,654.7
1050,5.5,654.9,654.7
1051,5.5,655.0,654.8
1052,5.5,655.0,654.9
1053,5.5,655.0,654.9
1054,5.5,655.1,655.0
1055,5.5,655.1,655.0
1056,5.5,655.1,655.1
1057,5.5,655.2,655.2
1058,5.5,655.2,655.2
1059,5.5,655.2,655.3
1060,5.5,655.3,655.4
1061,5.5,655.3,655.4
1062,5.5,655.3,655.5
1063,5.5,655.3,655.5
1064,5.5,655.4,655.6
1065,5.5,655.4,655.6
1066,5.5,655.4,655.7
1067,5.5,655.5,655.8
1068,5.5,655.5,655.8
1069,5.5,655.5,655.9
1070,5.5,655.5,655.9
1071,5.5,655.6,656.0
1072,5.5,655.6,656.0
1073,5.5,655.6,656.1
1074,5.5,655.6,656.1
1075,5.5,655.7,656.2
1076,5.5,655.7,656.2
1077,5.5,655.7,656.3
1078,5.5,655.7,656.3
1079,5.5,655.8,656.4
1080,5.5,655.8,656.4
1081,5.4,655.8,656.4
1082,5.4,655.8,656.5
1083,5.4,655.9,656.5
1084,5.4,655.9,656.6
1085,5.4,655.9,656.6
1086,5.4,655.9,656.7
1087,5.4,655.9,656.7
1088,5.4,656.0,656.7
1089,5.4,656.0,656.8
1090,5.4,656.0,656.8
1091,5.4,656.0,656.9
1092,5.4,656.0,656.9
1093,5.4,656.1,656.9
1094,5.4,656.1,657.0
1095,5.4,656.1,657.0
1096,5.4,656.1,657.1
1097,5.4,656.1,657.1
1098,5.4,656.1,657.1
1099,5.4,656.2,657.2
1100,5.4,656.2,657.2
1101,5.4,656.2,657.2
1102,5.4,656.2,657.3
1103,5.4,656.2,657.3
1104,5.4,656.2,657.3
1105,5.4,656.3,657.3
1106,5.4,656.3,657.4
1107,5.4,656.3,657.4
1108,5.4,656.3,657.4
1109,5.4,656.3,657.5
1110,5.4,656.3,657.5
1111,5.4,656.4,657.5
1112,5.4,656.4,657.5
1113,5.4,656.4,657.6
1114,5.4,656.4,657.6
1115,5.4,656.4,657.6
1116,5.4,656.4,657.6
1117,5.4,656.4,657.7
1118,5.4,656.4,657.7
1119,5.4,656.5,657.7
1120,5.4,656.5,657.7
1121,5.4,656.5,657.8
1122,5.3,656.5,657.8
1123,5.3,656.5,657.8
1124,5.3,656.5,657.8
1125,5.3,656.5,657.8
1126,5.3,656.5,657.9
1127,5.3,656.5,657.9
1128,5.3,656.6,657.9
1129,5.3,656.6,657.9
1130,5.3,656.6,657.9
1131,5.3,656.6,658.0
1132,5.3,656.6,658.0
1133,5.3,656.6,658.0
1134,5.3,656.6,658.0
1135,5.3,656.6,658.0
1136,5.3,656.6,658.0
1137,5.3,656.6,658.1
1138,5.3,656.6,658.1
1139,5.3,656.6,658.1
1140,5.3,656.7,658.1
1141,5.3,656.7,658.1
1142,5.3,656.7,658.1
1143,5.3,656.7,658.1
1144,5.3,656.7,658.2
1145,5.3,656.7,658.2
1146,5.3,656.7,658.2
1147,5.3,656.7,658.2
1148,5.3,656.7,658.2
1149,5.3,656.7,658.2
1150,5.3,656.7,658.2
1151,5.3,656.7,658.2
1152,5.3,656.7,658.2
1153,5.3,656.7,658.3
1154,5.3,656.7,658.3
1155,5.3,656.7,658.3
1156,5.3,656.7,658.3
1157,5.3,656.8,658.3
1158,5.3,656.8,658.3
1159,5.3,656.8,658.3
1160,5.3,656.8,658.3
1161,5.3,656.8,658.3
1162,5.3,656.8,658.3
1163,5.3,656.8,658.3
1164,5.3,656.8,658.3
1165,5.3,656.8,658.3
1166,5.3,656.8,658.3
1167,5.3,656.8,658.3
1168,5.3,656.8,658.3
1169,5.3,656.8,658.4
1170,5.3,656.8,658.4
1171,5.3,656.8,658.4
1172,5.3,656.8,658.4
1173,5.3,656.8,658.4
1174,5.3,656.8,658.4
1175,5.3,656.8,658.4
1176,5.3,656.8,658.4
1177,5.3,656.8,658.4
1178,5.2,656.8,658.4
1179,5.2,656.8,658.4
1180,5.2,656.8,658.4
1181,5.2,656.8,658.4
1182,5.2,656.8,658.4
1183,5.2,656.8,658.4
1184,5.2,656.8,658.4
1185,5.2,656.8,658.4
1186,5.2,656.8,658.4
1187,5.2,656.8,658.4
1188,5.2,656.8,658.4
1189,5.2,656.8,658.4
1190,5.2,656.8,658.4
1191,5.2,656.8,658.4
1192,5.2,656.8,658.4
1193,5.2,656.8,658.4
1194,5.2,656.8,658.4
1195,5.2,656.8,658.3
1196,5.2,656.8,658.3
1197,5.2,656.8,658.3
1198,5.2,656.8,658.3
1199,5.2,656.8,658.3
1200,5.2,656.8,658.3
1201,5.2,656.8,658.3
1202,5.2,656.8,658.3
1203,5.2,656.8,658.3
1204,5.2,656.8,658.3
1205,5.2,656.8,658.3
1206,5.2,656.8,658.3
1207,5.2,656.8,658.3
1208,5.2,656.8,658.3
1209,5.2,656.8,658.3
1210,5.2,656.8,658.3
1211,5.2,656.8,658.3
1212,5.2,656.8,658.3
1213,5.2,656.8,658.3
1214,5.2,656.8,658.3
1215,5.2,656.8,658.3
1216,5.2,656.8,658.3
1217,5.2,656.7,658.3
1218,5.2,656.7,658.3
1219,5.2,656.7,658.3
1220,5.2,656.7,658.2
1221,5.2,656.7,658.2
1222,5.2,656.7,658.2
1223,5.2,656.7,658.2
1224,5.2,656.7,658.2
1225,5.2,656.7,658.2
1226,5.2,656.7,658.2
1227,5.2,656.7,658.2
1228,5.2,656.7,658.2
1229,5.2,656.7,658.2
1230,5.2,656.7,658.2
1231,5.2,656.7,658.2
1232,5.2,656.7,658.2
1233,5.2,656.7,658.2
1234,5.2,656.7,658.2
1235,5.2,656.7,658.2
1236,5.2,656.7,658.2
1237,5.2,656.7,658.2
1238,5.2,656.7,658.1
1239,5.2,656.7,658.1
1240,5.2,656.7,658.1
1241,5.2,656.7,658.1
1242,5.2,656.7,658.1
1243,5.2,656.7,658.1
1244,5.2,656.7,658.1
1245,5.1,656.7,658.1
1246,5.1,656.7,658.1
1247,5.1,656.7,658.1
1248,5.1,656.7,658.1
1249,5.1,656.7,658.1
1250,5.1,656.7,658.1
1251,5.1,656.6,658.1
1252,5.1,656.6,658.1
1253,5.1,656.6,658.1
1254,5.1,656.6,658.0
1255,5.1,656.6,658.0
1256,5.1,656.6,658.0
1257,5.1,656.6,658.0
1258,5.1,656.6,658.0
1259,5.1,656.6,658.0
1260,5.1,656.6,658.0
1261,5.1,656.6,658.0
1262,5.1,656.6,658.0
1263,5.1,656.6,658.0
1264,5.1,656.6,658.0
1265,5.1,656.6,658.0
1266,5.1,656.6,658.0
1267,5.1,656.6,658.0
1268,5.1,656.6,658.0
1269,5.1,656.6,658.0
1270,5.1,656.6,657.9
1271,5.1,656.6,657.9
1272,5.1,656.6,657.9
1273,5.1,656.6,657.9
1274,5.1,656.6,657.9
1275,5.1,656.6,657.9
1276,5.1,656.6,657.9
1277,5.1,656.6,657.9
1278,5.1,656.6,657.9
1279,5.1,656.6,657.9
1280,5.1,656.5,657.9
1281,5.1,656.5,657.9
1282,5.1,656.5,657.9
1283,5.1,656.5,657.9
1284,5.1,656.5,657.9
1285,5.1,656.5,657.8
1286,5.1,656.5,657.8
1287,5.1,656.5,657.8
1288,5.1,656.5,657.8
1289,5.1,656.5,657.8
1290,5.1,656.5,657.8
1291,5.1,656.5,657.8
1292,5.1,656.5,657.8
1293,5.1,656.5,657.8
1294,5.1,656.5,657.8
1295,5.1,656.5,657.8
1296,5.1,656.5,657.8
1297,5.1,656.5,657.8
1298,5.1,656.5,657.8
1299,5.1,656.5,657.8
1300,5.1,656.5,657.8
1301,5.1,656.5,657.7
1302,5.1,656.5,657.7
1303,5.1,656.5,657.7
1304,5.1,656.5,657.7
1305,5.1,656.5,657.7
1306,5.1,656.5,657.7
1307,5.1,656.5,657.7
1308,5.1,656.5,657.7
1309,5.1,656.4,657.7
1310,5.1,656.4,657.7
1311,5.1,656.4,657.7
1312,5.1,656.4,657.7
1313,5.1,656.4,657.7
1314,5.1,656.4,657.7
1315,5.1,656.4,657.7
1316,5.1,656.4,657.6
1317,5.1,656.4,657.6
1318,5.1,656.4,657.6
1319,5.1,656.4,657.6
1320,5.1,656.4,657.6
1321,5.0,656.4,657.6
1322,5.0,656.4,657.6
1323,5.0,656.4,657.6
1324,5.0,656.4,657.6
1325,5.0,656.4,657.6
1326,5.0,656.4,657.6
1327,5.0,656.4,657.6
1328,5.0,656.4,657.6
1329,5.0,656.4,657.6
1330,5.0,656.4,657.6
1331,5.0,656.4,657.6
1332,5.0,656.4,657.6
1333,5.0,656.4,657.5
1334,5.0,656.4,657.5
1335,5.0,656.4,657.5
1336,5.0,656.4,657.5
1337,5.0,656.4,657.5
1338,5.0,656.4,657.5
1339,5.0,656.3,657.5
1340,5.0,656.3,657.5
1341,5.0,656.3,657.5
1342,5.0,656.3,657.5
1343,5.0,656.3,657.5
1344,5.0,656.3,657.5
1345,5.0,656.3,657.5
1346,5.0,656.3,657.5
1347,5.0,656.3,657.5
1348,5.0,656.3,657.5
1349,5.0,656.3,657.4
1350,5.0,656.3,657.4
1351,5.0,656.3,657.4
1352,5.0,656.3,657.4
1353,5.0,656.3,657.4
1354,5.0,656.3,657.4
1355,5.0,656.3,657.4
1356,5.0,656.3,657.4
1357,5.0,656.3,657.4
1358,5.0,656.3,657.4
1359,5.0,656.3,657.4
1360,5.0,656.3,657.4
1361,5.0,656.3,657.4
1362,5.0,656.3,657.4
1363,5.0,656.3,657.4
1364,5.0,656.3,657.4
1365,5.0,656.3,657.4
1366,5.0,656.3,657.3
1367,5.0,656.3,657.3
1368,5.0,656.3,657.3
1369,5.0,656.3,657.3
1370,5.0,656.2,657.3
1371,5.0,656.2,657.3
1372,5.0,656.2,657.3
1373,5.0,656.2,657.3
1374,5.0,656.2,657.3
1375,5.0,656.2,657.3
1376,5.0,656.2,657.3
1377,5.0,656.2,657.3
1378,5.0,656.2,657.3
1379,5.0,656.2,657.3
1380,5.0,656.2,657.3
1381,5.0,656.2,657.3
1382,5.0,656.2,657.3
1383,5.0,656.2,657.3
1384,5.0,656.2,657.2
1385,5.0,656.2,657.2
1386,5.0,656.2,657.2
1387,5.0,656.2,657.2
1388,5.0,656.2,657.2
1389,5.0,656.2,657.2
1390,5.0,656.2,657.2
1391,5.0,656.2,657.2
1392,5.0,656.2,657.2
1393,5.0,656.2,657.2
1394,5.0,656.2,657.2
1395,5.0,656.2,657.2
1396,5.0,656.2,657.2
1397,5.0,656.2,657.2
1398,5.0,656.2,657.2
1399,5.0,656.2,657.2
1400,5.0,656.2,657.2
1401,5.0,656.2,657.2
1402,5.0,656.2,657.2
1403,5.0,656.2,657.1
1404,5.0,656.1,657.1
1405,4.9,656.1,657.1
1406,4.9,656.1,657.1
1407,4.9,656.1,657.1
1408,4.9,656.1,657.1
1409,4.9,656.1,657.1
1410,4.9,656.1,657.1
1411,4.9,656.1,657.1
1412,4.9,656.1,657.1
1413,4.9,656.1,657.1
1414,4.9,656.1,657.1
1415,4.9,656.1,657.1
1416,4.9,656.1,657.1
1417,4.9,656.1,657.1
1418,4.9,656.1,657.1
1419,4.9,656.1,657.1
1420,4.9,656.1,657.1
1421,4.9,656.1,657.1
1422,4.9,656.1,657.1
1423,4.9,656.1,657.0
1424,4.9,656.1,657.0
1425,4.9,656.1,657.0
1426,4.9,656.1,657.0
1427,4.9,656.1,657.0
1428,4.9,656.1,657.0
1429,4.9,656.1,657.0
1430,4.9,656.1,657.0
1431,4.9,656.1,657.0
1432,4.9,656.1,657.0
1433,4.9,656.1,657.0
1434,4.9,656.1,657.0
1435,4.9,656.1,657.0
1436,4.9,656.1,657.0
1437,4.9,656.1,657.0
1438,4.9,656.1,657.0
1439,4.9,656.1,657.0
1440,4.9,656.0,657.0
1441,4.9,656.0,657.0
1442,4.9,656.0,657.0
1443,4.9,656.0,656.9
1444,4.9,656.0,656.9
1445,4.9,656.0,656.9
1446,4.9,656.0,656.9
1447,4.9,656.0,656.9
1448,4.9,656.0,656.9
1449,4.9,656.0,656.9
1450,4.9,656.0,656.9
1451,4.9,656.0,656.9
1452,4.9,656.0,656.9
1453,4.9,656.0,656.9
1454,4.9,656.0,656.9
1455,4.9,656.0,656.9
1456,4.9,656.0,656.9
1457,4.9,656.0,656.9
1458,4.9,656.0,656.9
1459,4.9,656.0,656.9
1460,4.9,656.0,656.9
1461,4.9,656.0,656.9
1462,4.9,656.0,656.9
1463,4.9,656.0,656.9
1464,4.9,656.0,656.8
1465,4.9,656.0,656.8
1466,4.9,656.0,656.8
1467,4.9,656.0,656.8
1468,4.9,656.0,656.8
1469,4.9,656.0,656.8
1470,4.9,656.0,656.8
1471,4.9,656.0,656.8
1472,4.9,656.0,656.8
1473,4.9,656.0,656.8
1474,4.9,656.0,656.8
1475,4.9,656.0,656.8
1476,4.9,656.0,656.8
1477,4.9,656.0,656.8
1478,4.9,656.0,656.8
1479,4.9,655.9,656.8
1480,4.9,655.9,656.8
1481,4.9,655.9,656.8
1482,4.9,655.9,656.8
1483,4.9,655.9,656.8
1484,4.9,655.9,656.8
1485,4.9,655.9,656.8
1486,4.9,655.9,656.8
1487,4.9,655.9,656.7
1488,4.9,655.9,656.7
1489,4.9,655.9,656.7
1490,4.9,655.9,656.7
1491,4.9,655.9,656.7
1492,4.9,655.9,656.7
1493,4.9,655.9,656.7
1494,4.9,655.9,656.7
1495,4.9,655.9,656.7
1496,4.9,655.9,656.7
1497,4.9,655.9,656.7
1498,4.9,655.9,656.7
1499,4.9,655.9,656.7
1500,4.8,655.9,656.7
1501,4.8,655.9,656.7
1502,4.8,655.9,656.7
1503,4.8,655.9,656.7
1504,4.8,655.9,656.7
1505,4.8,655.9,656.7
1506,4.8,655.9,656.7
1507,4.8,655.9,656.7
1508,4.8,655.9,656.7
1509,4.8,655.9,656.7
1510,4.8,655.9,656.7
1511,4.8,655.9,656.6
1512,4.8,655.9,656.6
1513,4.8,655.9,656.6
1514,4.8,655.9,656.6
1515,4.8,655.9,656.6
1516,4.8,655.9,656.6
1517,4.8,655.9,656.6
1518,4.8,655.9,656.6
1519,4.8,655.9,656.6
1520,4.8,655.9,656.6
1521,4.8,655.8,656.6
1522,4.8,655.8,656.6
1523,4.8,655.8,656.6
1524,4.8,655.8,656.6
1525,4.8,655.8,656.6
1526,4.8,655.8,656.6
1527,4.8,655.8,656.6
1528,4.8,655.8,656.6
1529,4.8,655.8,656.6
1530,4.8,655.8,656.6
1531,4.8,655.8,656.6
1532,4.8,655.8,656.6
1533,4.8,655.8,656.6
1534,4.8,655.8,656.6
1535,4.8,655.8,656.6
1536,4.8,655.8,656.5
1537,4.8,655.8,656.5
1538,4.8,655.8,656.5
1539,4.8,655.8,656.5
1540,4.8,655.8,656.5
1541,4.8,655.8,656.5
1542,4.8,655.8,656.5
1543,4.8,655.8,656.5
1544,4.8,655.8,656.5
1545,4.8,655.8,656.5
1546,4.8,655.8,656.5
1547,4.8,655.8,656.5
1548,4.8,655.8,656.5
1549,4.8,655.8,656.5
1550,4.8,655.8,656.5
1551,4.8,655.8,656.5
1552,4.8,655.8,656.5
1553,4.8,655.8,656.5
1554,4.8,655.8,656.5
1555,4.8,655.8,656.5
1556,4.8,655.8,656.5
1557,4.8,655.8,656.5
1558,4.8,655.8,656.5
1559,4.8,655.8,656.5
1560,4.8,655.8,656.5
1561,4.8,655.8,656.5
1562,4.8,655.8,656.5
1563,4.8,655.8,656.4
1564,4.8,655.8,656.4
1565,4.8,655.8,656.4
1566,4.8,655.8,656.4
1567,4.8,655.7,656.4
1568,4.8,655.7,656.4
1569,4.8,655.7,656.4
1570,4.8,655.7,656.4
1571,4.8,655.7,656.4
1572,4.8,655.7,656.4
1573,4.8,655.7,656.4
1574,4.8,655.7,656.4
1575,4.8,655.7,656.4
1576,4.8,655.7,656.4
1577,4.8,655.7,656.4
1578,4.8,655.7,656.4
1579,4.8,655.7,656.4
1580,4.8,655.7,656.4
1581,4.8,655.7,656.4
1582,4.8,655.7,656.4
1583,4.8,655.7,656.4
1584,4.8,655.7,656.4
1585,4.8,655.7,656.4
1586,4.8,655.7,656.4
1587,4.8,655.7,656.4
1588,4.8,655.7,656.4
1589,4.8,655.7,656.4
1590,4.8,655.7,656.4
1591,4.8,655.7,656.3
1592,4.8,655.7,656.3
1593,4.8,655.7,656.3
1594,4.8,655.7,656.3
1595,4.8,655.7,656.3
1596,4.8,655.7,656.3
1597,4.8,655.7,656.3
1598,4.8,655.7,656.3
1599,4.8,655.7,656.3
1600,4.8,655.7,656.3
1601,4.8,655.7,656.3
1602,4.8,655.7,656.3
1603,4.8,655.7,656.3
1604,4.8,655.7,656.3
1605,4.8,655.7,656.3
1606,4.8,655.7,656.3
1607,4.8,655.7,656.3
1608,4.7,655.7,656.3
1609,4.7,655.7,656.3
1610,4.7,655.7,656.3
1611,4.7,655.7,656.3
1612,4.7,655.7,656.3
1613,4.7,655.7,656.3
1614,4.7,655.7,656.3
1615,4.7,655.7,656.3
1616,4.7,655.7,656.3
1617,4.7,655.7,656.3
1618,4.7,655.7,656.3
1619,4.7,655.6,656.3
1620,4.7,655.6,656.3
1621,4.7,655.6,656.2
1622,4.7,655.6,656.2
1623,4.7,655.6,656.2
1624,4.7,655.6,656.2
1625,4.7,655.6,656.2
1626,4.7,655.6,656.2
1627,4.7,655.6,656.2
1628,4.7,655.6,656.2
1629,4.7,655.6,656.2
1630,4.7,655.6,656.2
1631,4.7,655.6,656.2
1632,4.7,655.6,656.2
1633,4.7,655.6,656.2
1634,4.7,655.6,656.2
1635,4.7,655.6,656.2
1636,4.7,655.6,656.2
1637,4.7,655.6,656.2
1638,4.7,655.6,656.2
1639,4.7,655.6,656.2
1640,4.7,655.6,656.2
1641,4.7,655.6,656.2
1642,4.7,655.6,656.2
1643,4.7,655.6,656.2
1644,4.7,655.6,656.2
1645,4.7,655.6,656.2
1646,4.7,655.6,656.2
1647,4.7,655.6,656.2
1648,4.7,655.6,656.2
1649,4.7,655.6,656.2
1650,4.7,655.6,656.2
1651,4.7,655.6,656.2
1652,4.7,655.6,656.2
1653,4.7,655.6,656.2
1654,4.7,655.6,656.1
1655,4.7,655.6,656.1
1656,4.7,655.6,656.1
1657,4.7,655.6,656.1
1658,4.7,655.6,656.1
1659,4.7,655.6,656.1
1660,4.7,655.6,656.1
1661,4.7,655.6,656.1
1662,4.7,655.6,656.1
1663,4.7,655.6,656.1
1664,4.7,655.6,656.1
1665,4.7,655.6,656.1
1666,4.7,655.6,656.1
1667,4.7,655.6,656.1
1668,4.7,655.6,656.1
1669,4.7,655.6,656.1
1670,4.7,655.6,656.1
1671,4.7,655.6,656.1
1672,4.7,655.6,656.1
1673,4.7,655.6,656.1
1674,4.7,655.6,656.1
1675,4.7,655.6,656.1
1676,4.7,655.5,656.1
1677,4.7,655.5,656.1
1678,4.7,655.5,656.1
1679,4.7,655.5,656.1
1680,4.7,655.5,656.1
1681,4.7,655.5,656.1
1682,4.7,655.5,656.1
1683,4.7,655.5,656.1
1684,4.7,655.5,656.1
1685,4.7,655.5,656.1
1686,4.7,655.5,656.1
1687,4.7,655.5,656.1
1688,4.7,655.5,656.1
1689,4.7,655.5,656.0
1690,4.7,655.5,656.0
1691,4.7,655.5,656.0
1692,4.7,655.5,656.0
1693,4.7,655.5,656.0
1694,4.7,655.5,656.0
1695,4.7,655.5,656.0
1696,4.7,655.5,656.0
1697,4.7,655.5,656.0
1698,4.7,655.5,656.0
1699,4.7,655.5,656.0
1700,4.7,655.5,656.0
1701,4.7,655.5,656.0
1702,4.7,655.5,656.0
1703,4.7,655.5,656.0
1704,4.7,655.5,656.0
1705,4.7,655.5,656.0
1706,4.7,655.5,656.0
1707,4.7,655.5,656.0
1708,4.7,655.5,656.0
1709,4.7,655.5,656.0
1710,4.7,655.5,656.0
1711,4.7,655.5,656.0
1712,4.7,655.5,656.0
1713,4.7,655.5,656.0
1714,4.7,655.5,656.0
1715,4.7,655.5,656.0
1716,4.7,655.5,656.0
1717,4.7,655.5,656.0
1718,4.7,655.5,656.0
1719,4.7,655.5,656.0
1720,4.7,655.5,656.0
1721,4.7,655.5,656.0
1722,4.7,655.5,656.0
1723,4.7,655.5,656.0
1724,4.7,655.5,656.0
1725,4.7,655.5,656.0
1726,4.7,655.5,656.0
1727,4.7,655.5,655.9
1728,4.7,655.5,655.9
1729,4.6,655.5,655.9
1730,4.6,655.5,655.9
1731,4.6,655.5,655.9
1732,4.6,655.5,655.9
1733,4.6,655.5,655.9
1734,4.6,655.5,655.9
1735,4.6,655.5,655.9
1736,4.6,655.5,655.9
1737,4.6,655.5,655.9
1738,4.6,655.5,655.9
1739,4.6,655.5,655.9
1740,4.6,655.5,655.9
1741,4.6,655.5,655.9
1742,4.6,655.4,655.9
1743,4.6,655.4,655.9
1744,4.6,655.4,655.9
1745,4.6,655.4,655.9
1746,4.6,655.4,655.9
1747,4.6,655.4,655.9
1748,4.6,655.4,655.9
1749,4.6,655.4,655.9
1750,4.6,655.4,655.9
1751,4.6,655.4,655.9
1752,4.6,655.4,655.9
1753,4.6,655.4,655.9
1754,4.6,655.4,655.9
1755,4.6,655.4,655.9
1756,4.6,655.4,655.9
1757,4.6,655.4,655.9
1758,4.6,655.4,655.9
1759,4.6,655.4,655.9
1760,4.6,655.4,655.9
1761,4.6,655.4,655.9
1762,4.6,655.4,655.9
1763,4.6,655.4,655.9
1764,4.6,655.4,655.9
1765,4.6,655.4,655.9
1766,4.6,655.4,655.9
1767,4.6,655.4,655.9
1768,4.6,655.4,655.9
1769,4.6,655.4,655.8
1770,4.6,655.4,655.8
1771,4.6,655.4,655.8
1772,4.6,655.4,655.8
1773,4.6,655.4,655.8
1774,4.6,655.4,655.8
1775,4.6,655.4,655.8
1776,4.6,655.4,655.8
1777,4.6,655.4,655.8
1778,4.6,655.4,655.8
1779,4.6,655.4,655.8
1780,4.6,655.4,655.8
1781,4.6,655.4,655.8
1782,4.6,655.4,655.8
1783,4.6,655.4,655.8
1784,4.6,655.4,655.8
1785,4.6,655.4,655.8
1786,4.6,655.4,655.8
1787,4.6,655.4,655.8
1788,4.6,655.4,655.8
1789,4.6,655.4,655.8
1790,4.6,655.4,655.8
1791,4.6,655.4,655.8
1792,4.6,655.4,655.8
1793,4.6,655.4,655.8
1794,4.6,655.4,655.8
1795,4.6,655.4,655.8
1796,4.6,655.4,655.8
1797,4.6,655.4,655.8
1798,4.6,655.4,655.8
1799,4.6,655.4,655.8
1800,4.6,655.4,655.8
1801,4.6,655.4,655.8
1802,4.6,655.4,655.8
1803,4.6,655.4,655.8
1804,4.6,655.4,655.8
1805,4.6,655.4,655.8
1806,4.6,655.4,655.8
1807,4.6,655.4,655.8
1808,4.6,655.4,655.8
1809,4.6,655.4,655.8
1810,4.6,655.4,655.8
1811,4.6,655.4,655.8
1812,4.6,655.4,655.8
1813,4.6,655.4,655.8
1814,4.6,655.4,655.8
1815,4.6,655.4,655.7
1816,4.6,655.4,655.7
1817,4.6,655.3,655.7
1818,4.6,655.3,655.7
1819,4.6,655.3,655.7
1820,4.6,655.3,655.7
1821,4.6,655.3,655.7
1822,4.6,655.3,655.7
1823,4.6,655.3,655.7
1824,4.6,655.3,655.7
1825,4.6,655.3,655.7
1826,4.6,655.3,655.7
1827,4.6,655.3,655.7
1828,4.6,655.3,655.7
1829,4.6,655.3,655.7
1830,4.6,655.3,655.7
1831,4.6,655.3,655.7
1832,4.6,655.3,655.7
1833,4.6,655.3,655.7
1834,4.6,655.3,655.7
1835,4.6,655.3,655.7
1836,4.6,655.3,655.7
1837,4.6,655.3,655.7
1838,4.6,655.3,655.7
1839,4.6,655.3,655.7
1840,4.6,655.3,655.7
1841,4.6,655.3,655.7
1842,4.6,655.3,655.7
1843,4.6,655.3,655.7
1844,4.6,655.3,655.7
1845,4.6,655.3,655.7
1846,4.6,655.3,655.7
1847,4.6,655.3,655.7
1848,4.6,655.3,655.7
1849,4.6,655.3,655.7
1850,4.6,655.3,655.7
1851,4.6,655.3,655.7
1852,4.6,655.3,655.7
1853,4.6,655.3,655.7
1854,4.6,655.3,655.7
1855,4.6,655.3,655.7
1856,4.6,655.3,655.7
1857,4.6,655.3,655.7
1858,4.6,655.3,655.7
1859,4.6,655.3,655.7
1860,4.6,655.3,655.7
1861,4.6,655.3,655.7
1862,4.6,655.3,655.7
1863,4.6,655.3,655.7
1864,4.6,655.3,655.7
1865,4.6,655.3,655.6
1866,4.6,655.3,655.6
1867,4.5,655.3,655.6
1868,4.5,655.3,655.6
1869,4.5,655.3,655.6
1870,4.5,655.3,655.6
1871,4.5,655.3,655.6
1872,4.5,655.3,655.6
1873,4.5,655.3,655.6
1874,4.5,655.3,655.6
1875,4.5,655.3,655.6
1876,4.5,655.3,655.6
1877,4.5,655.3,655.6
1878,4.5,655.3,655.6
1879,4.5,655.3,655.6
1880,4.5,655.3,655.6
1881,4.5,655.3,655.6
1882,4.5,655.3,655.6
1883,4.5,655.3,655.6
1884,4.5,655.3,655.6
1885,4.5,655.3,655.6
1886,4.5,655.3,655.6
1887,4.5,655.3,655.6
1888,4.5,655.3,655.6
1889,4.5,655.3,655.6
1890,4.5,655.3,655.6
1891,4.5,655.3,655.6
1892,4.5,655.3,655.6
1893,4.5,655.3,655.6
1894,4.5,655.3,655.6
1895,4.5,655.3,655.6
1896,4.5,655.3,655.6
1897,4.5,655.3,655.6
1898,4.5,655.3,655.6
1899,4.5,655.3,655.6
1900,4.5,655.3,655.6
1901,4.5,655.3,655.6
1902,4.5,655.3,655.6
1903,4.5,655.3,655.6
1904,4.5,655.3,655.6
1905,4.5,655.3,655.6
1906,4.5,655.2,655.6
1907,4.5,655.2,655.6
1908,4.5,655.2,655.6
1909,4.5,655.2,655.6
1910,4.5,655.2,655.6
1911,4.5,655.2,655.6
1912,4.5,655.2,655.6
1913,4.5,655.2,655.6
1914,4.5,655.2,655.6
1915,4.5,655.2,655.6
1916,4.5,655.2,655.6
1917,4.5,655.2,655.6
1918,4.5,655.2,655.6
1919,4.5,655.2,655.6
1920,4.5,655.2,655.6
1921,4.5,655.2,655.6
1922,4.5,655.2,655.5
1923,4.5,655.2,655.5
1924,4.5,655.2,655.5
1925,4.5,655.2,655.5
1926,4.5,655.2,655.5
1927,4.5,655.2,655.5
