Time,Mass (g),T Back (K),T Top (K)
996,31.7,549.0,833.5
997,31.7,549.3,833.5
998,31.6,549.6,833.5
999,31.6,549.9,833.5
1000,31.6,550.1,833.5
1001,31.5,550.4,833.6
1002,31.5,550.7,833.6
1003,31.4,551.0,833.6
1004,31.4,551.3,833.6
1005,31.4,551.6,833.6
1006,31.3,551.9,833.7
1007,31.3,552.2,833.7
1008,31.2,552.5,833.7
1009,31.2,552.8,833.7
1010,31.2,553.1,833.7
1011,31.1,553.4,833.7
1012,31.1,553.7,833.8
1013,31.0,554.0,833.8
1014,31.0,554.3,833.8
1015,31.0,554.6,833.8
1016,30.9,554.9,833.8
1017,30.9,555.1,833.9
1018,30.8,555.4,833.9
1019,30.8,555.7,833.9
1020,30.8,556.0,833.9
1021,30.7,556.3,833.9
1022,30.7,556.6,834.0
1023,30.6,556.9,834.0
1024,30.6,557.2,834.0
1025,30.6,557.5,834.0
1026,30.5,557.8,834.0
1027,30.5,558.1,834.1
1028,30.4,558.4,834.1
1029,30.4,558.7,834.1
1030,30.4,559.0,834.1
1031,30.3,559.2,834.1
1032,30.3,559.5,834.1
1033,30.2,559.8,834.2
1034,30.2,560.1,834.2
1035,30.2,560.4,834.2
1036,30.1,560.7,834.2
1037,30.1,561.0,834.2
1038,30.0,561.3,834.3
1039,30.0,561.6,834.3
1040,29.9,561.9,834.3
1041,29.9,562.1,834.3
1042,29.9,562.4,834.3
1043,29.8,562.7,834.4
1044,29.8,563.0,834.4
1045,29.7,563.3,834.4
1046,29.7,563.6,834.4
1047,29.7,563.9,834.4
1048,29.6,564.2,834.4
1049,29.6,564.5,834.5
1050,29.5,564.8,834.5
1051,29.5,565.0,834.5
1052,29.4,565.3,834.5
1053,29.4,565.6,834.5
1054,29.4,565.9,834.6
1055,29.3,566.2,834.6
1056,29.3,566.5,834.6
1057,29.2,566.8,834.6
1058,29.2,567.0,834.6
1059,29.1,567.3,834.6
1060,29.1,567.6,834.7
1061,29.1,567.9,834.7
1062,29.0,568.2,834.7
1063,29.0,568.5,834.7
1064,28.9,568.8,834.7
1065,28.9,569.0,834.8
1066,28.8,569.3,834.8
1067,28.8,569.6,834.8
1068,28.8,569.9,834.8
1069,28.7,570.2,834.8
1070,28.7,570.5,834.9
1071,28.6,570.7,834.9
1072,28.6,571.0,834.9
1073,28.5,571.3,834.9
1074,28.5,571.6,834.9
1075,28.5,571.9,834.9
1076,28.4,572.2,835.0
1077,28.4,572.4,835.0
1078,28.3,572.7,835.0
1079,28.3,573.0,835.0
1080,28.2,573.3,835.0
1081,28.2,573.6,835.1
1082,28.2,573.8,835.1
1083,28.1,574.1,835.1
1084,28.1,574.4,835.1
1085,28.0,574.7,835.1
1086,28.0,575.0,835.1
1087,27.9,575.2,835.2
1088,27.9,575.5,835.2
1089,27.9,575.8,835.2
1090,27.8,576.1,835.2
1091,27.8,576.3,835.2
1092,27.7,576.6,835.3
1093,27.7,576.9,835.3
1094,27.6,577.2,835.3
1095,27.6,577.4,835.3
1096,27.5,577.7,835.3
1097,27.5,578.0,835.3
1098,27.5,578.3,835.4
1099,27.4,578.5,835.4
1100,27.4,578.8,835.4
1101,27.3,579.1,835.4
1102,27.3,579.3,835.4
1103,27.2,579.6,835.4
1104,27.2,579.9,835.5
1105,27.2,580.2,835.5
1106,27.1,580.4,835.5
1107,27.1,580.7,835.5
1108,27.0,581.0,835.5
1109,27.0,581.2,835.6
1110,26.9,581.5,835.6
1111,26.9,581.8,835.6
1112,26.8,582.1,835.6
1113,26.8,582.3,835.6
1114,26.8,582.6,835.6
1115,26.7,582.9,835.7
1116,26.7,583.1,835.7
1117,26.6,583.4,835.7
1118,26.6,583.7,835.7
1119,26.5,583.9,835.7
1120,26.5,584.2,835.8
1121,26.4,584.4,835.8
1122,26.4,584.7,835.8
1123,26.4,585.0,835.8
1124,26.3,585.2,835.8
1125,26.3,585.5,835.8
1126,26.2,585.8,835.9
1127,26.2,586.0,835.9
1128,26.1,586.3,835.9
1129,26.1,586.5,835.9
1130,26.0,586.8,835.9
1131,26.0,587.1,835.9
1132,26.0,587.3,836.0
1133,25.9,587.6,836.0
1134,25.9,587.8,836.0
1135,25.8,588.1,836.0
1136,25.8,588.4,836.0
1137,25.7,588.6,836.1
1138,25.7,588.9,836.1
1139,25.6,589.1,836.1
1140,25.6,589.4,836.1
1141,25.5,589.6,836.1
1142,25.5,589.9,836.1
1143,25.5,590.2,836.2
1144,25.4,590.4,836.2
1145,25.4,590.7,836.2
1146,25.3,590.9,836.2
1147,25.3,591.2,836.2
1148,25.2,591.4,836.2
1149,25.2,591.7,836.3
1150,25.1,591.9,836.3
1151,25.1,592.2,836.3
1152,25.1,592.4,836.3
1153,25.0,592.7,836.3
1154,25.0,592.9,836.4
1155,24.9,593.2,836.4
1156,24.9,593.4,836.4
1157,24.8,593.6,836.4
1158,24.8,593.9,836.4
1159,24.7,594.1,836.4
1160,24.7,594.4,836.5
1161,24.7,594.6,836.5
1162,24.6,594.9,836.5
1163,24.6,595.1,836.5
1164,24.5,595.3,836.5
1165,24.5,595.6,836.5
1166,24.4,595.8,836.6
1167,24.4,596.1,836.6
1168,24.3,596.3,836.6
1169,24.3,596.5,836.6
1170,24.3,596.8,836.6
1171,24.2,597.0,836.6
1172,24.2,597.2,836.7
1173,24.1,597.5,836.7
1174,24.1,597.7,836.7
1175,24.0,597.9,836.7
1176,24.0,598.2,836.7
1177,23.9,598.4,836.7
1178,23.9,598.6,836.8
1179,23.9,598.9,836.8
1180,23.8,599.1,836.8
1181,23.8,599.3,836.8
1182,23.7,599.5,836.8
1183,23.7,599.8,836.9
1184,23.6,600.0,836.9
1185,23.6,600.2,836.9
1186,23.6,600.5,836.9
1187,23.5,600.7,836.9
1188,23.5,600.9,836.9
1189,23.4,601.1,837.0
1190,23.4,601.3,837.0
1191,23.3,601.6,837.0
1192,23.3,601.8,837.0
1193,23.3,602.0,837.0
1194,23.2,602.2,837.0
1195,23.2,602.4,837.1
1196,23.1,602.7,837.1
1197,23.1,602.9,837.1
1198,23.0,603.1,837.1
1199,23.0,603.3,837.1
1200,23.0,603.5,837.1
1201,22.9,603.7,837.2
1202,22.9,603.9,837.2
1203,22.8,604.2,837.2
1204,22.8,604.4,837.2
1205,22.7,604.6,837.2
1206,22.7,604.8,837.2
1207,22.7,605.0,837.3
1208,22.6,605.2,837.3
1209,22.6,605.4,837.3
1210,22.5,605.6,837.3
1211,22.5,605.8,837.3
1212,22.4,606.0,837.3
1213,22.4,606.2,837.4
1214,22.4,606.4,837.4
1215,22.3,606.6,837.4
1216,22.3,606.8,837.4
1217,22.2,607.0,837.4
1218,22.2,607.2,837.4
1219,22.1,607.4,837.5
1220,22.1,607.6,837.5
1221,22.1,607.8,837.5
1222,22.0,608.0,837.5
1223,22.0,608.2,837.5
1224,21.9,608.4,837.5
1225,21.9,608.6,837.6
1226,21.9,608.8,837.6
1227,21.8,609.0,837.6
1228,21.8,609.2,837.6
1229,21.7,609.4,837.6
1230,21.7,609.6,837.6
1231,21.7,609.8,837.7
1232,21.6,610.0,837.7
1233,21.6,610.2,837.7
1234,21.5,610.4,837.7
1235,21.5,610.6,837.7
1236,21.4,610.8,837.7
1237,21.4,611.0,837.8
1238,21.4,611.2,837.8
1239,21.3,611.4,837.8
1240,21.3,611.6,837.8
1241,21.2,611.7,837.8
1242,21.2,611.9,837.8
1243,21.2,612.1,837.9
1244,21.1,612.3,837.9
1245,21.1,612.5,837.9
1246,21.0,612.7,837.9
1247,21.0,612.9,837.9
1248,21.0,613.1,837.9
1249,20.9,613.3,838.0
1250,20.9,613.5,838.0
1251,20.8,613.7,838.0
1252,20.8,613.8,838.0
1253,20.8,614.0,838.0
1254,20.7,614.2,838.0
1255,20.7,614.4,838.1
1256,20.7,614.6,838.1
1257,20.6,614.8,838.1
1258,20.6,615.0,838.1
1259,20.5,615.2,838.1
1260,20.5,615.4,838.1
1261,20.5,615.5,838.2
1262,20.4,615.7,838.2
1263,20.4,615.9,838.2
1264,20.3,616.1,838.2
1265,20.3,616.3,838.2
1266,20.3,616.5,838.2
1267,20.2,616.7,838.3
1268,20.2,616.9,838.3
1269,20.1,617.1,838.3
1270,20.1,617.3,838.3
1271,20.1,617.5,838.3
1272,20.0,617.6,838.3
1273,20.0,617.8,838.3
1274,20.0,618.0,838.4
1275,19.9,618.2,838.4
1276,19.9,618.4,838.4
1277,19.8,618.6,838.4
1278,19.8,618.8,838.4
1279,19.8,619.0,838.4
1280,19.7,619.2,838.5
1281,19.7,619.4,838.5
1282,19.6,619.6,838.5
1283,19.6,619.8,838.5
1284,19.6,620.0,838.5
1285,19.5,620.2,838.5
1286,19.5,620.4,838.6
1287,19.5,620.6,838.6
1288,19.4,620.8,838.6
1289,19.4,621.0,838.6
1290,19.3,621.2,838.6
1291,19.3,621.4,838.6
1292,19.3,621.6,838.7
1293,19.2,621.8,838.7
1294,19.2,622.0,838.7
1295,19.2,622.2,838.7
1296,19.1,622.4,838.7
1297,19.1,622.6,838.7
1298,19.0,622.8,838.8
1299,19.0,623.0,838.8
1300,19.0,623.3,838.8
1301,18.9,623.5,838.8
1302,18.9,623.7,838.8
1303,18.9,623.9,838.8
1304,18.8,624.1,838.9
1305,18.8,624.3,838.9
1306,18.7,624.5,838.9
1307,18.7,624.8,838.9
1308,18.7,625.0,838.9
1309,18.6,625.2,838.9
1310,18.6,625.4,838.9
1311,18.6,625.6,839.0
1312,18.5,625.9,839.0
1313,18.5,626.1,839.0
1314,18.5,626.3,839.0
1315,18.4,626.5,839.0
1316,18.4,626.8,839.0
1317,18.3,627.0,839.1
1318,18.3,627.2,839.1
1319,18.3,627.5,839.1
1320,18.2,627.7,839.1
1321,18.2,627.9,839.1
1322,18.2,628.2,839.1
1323,18.1,628.4,839.2
1324,18.1,628.6,839.2
1325,18.0,628.9,839.2
1326,18.0,629.1,839.2
1327,18.0,629.4,839.2
1328,17.9,629.6,839.2
1329,17.9,629.9,839.3
1330,17.9,630.1,839.3
1331,17.8,630.4,839.3
1332,17.8,630.6,839.3
1333,17.8,630.9,839.3
1334,17.7,631.1,839.3
1335,17.7,631.4,839.4
1336,17.7,631.6,839.4
1337,17.6,631.9,839.4
1338,17.6,632.2,839.4
1339,17.5,632.4,839.4
1340,17.5,632.7,839.4
1341,17.5,633.0,839.5
1342,17.4,633.2,839.5
1343,17.4,633.5,839.5
1344,17.4,633.8,839.5
1345,17.3,634.1,839.5
1346,17.3,634.3,839.5
1347,17.3,634.6,839.6
1348,17.2,634.9,839.6
1349,17.2,635.2,839.6
1350,17.2,635.5,839.6
1351,17.1,635.8,839.6
1352,17.1,636.1,839.6
1353,17.0,636.4,839.7
1354,17.0,636.7,839.7
1355,17.0,637.0,839.7
1356,16.9,637.3,839.7
1357,16.9,637.6,839.7
1358,16.9,637.9,839.7
1359,16.8,638.2,839.8
1360,16.8,638.5,839.8
1361,16.8,638.8,839.8
1362,16.7,639.1,839.8
1363,16.7,639.5,839.8
1364,16.7,639.8,839.8
1365,16.6,640.1,839.9
1366,16.6,640.4,839.9
1367,16.6,640.8,839.9
1368,16.5,641.1,839.9
1369,16.5,641.5,839.9
1370,16.5,641.8,840.0
1371,16.4,642.2,840.0
1372,16.4,642.5,840.0
1373,16.4,642.9,840.0
1374,16.3,643.2,840.0
1375,16.3,643.6,840.0
1376,16.3,644.0,840.1
1377,16.2,644.3,840.1
1378,16.2,644.7,840.1
1379,16.2,645.1,840.1
1380,16.1,645.5,840.1
1381,16.1,645.9,840.2
1382,16.1,646.2,840.2
1383,16.0,646.6,840.2
1384,16.0,647.1,840.2
1385,16.0,647.5,840.2
1386,15.9,647.9,840.2
1387,15.9,648.3,840.3
1388,15.9,648.7,840.3
1389,15.8,649.1,840.3
1390,15.8,649.6,840.3
1391,15.8,650.0,840.3
1392,15.7,650.5,840.4
1393,15.7,650.9,840.4
1394,15.7,651.4,840.4
1395,15.6,651.8,840.4
1396,15.6,652.3,840.4
1397,15.6,652.8,840.5
1398,15.5,653.3,840.5
1399,15.5,653.8,840.5
1400,15.5,654.3,840.5
1401,15.4,654.8,840.5
1402,15.4,655.3,840.6
1403,15.4,655.8,840.6
1404,15.3,656.4,840.6
1405,15.3,656.9,840.6
1406,15.3,657.5,840.6
1407,15.2,658.0,840.7
1408,15.2,658.6,840.7
1409,15.2,659.2,840.7
1410,15.2,659.8,840.7
1411,15.1,660.4,840.8
1412,15.1,661.0,840.8
1413,15.1,661.6,840.8
1414,15.0,662.3,840.8
1415,15.0,662.9,840.8
1416,15.0,663.6,840.9
1417,15.0,664.3,840.9
1418,14.9,665.0,840.9
1419,14.9,665.7,840.9
1420,14.9,666.4,841.0
1421,14.8,667.1,841.0
1422,14.8,667.9,841.0
1423,14.8,668.7,841.0
1424,14.8,669.5,841.0
1425,14.7,670.3,841.1
1426,14.7,671.1,841.1
1427,14.7,672.0,841.1
1428,14.7,672.8,841.1
1429,14.6,673.7,841.2
1430,14.6,674.7,841.2
1431,14.6,675.6,841.2
1432,14.6,676.6,841.3
1433,14.5,677.6,841.3
1434,14.5,678.6,841.3
1435,14.5,679.7,841.3
1436,14.5,680.8,841.4
1437,14.4,681.9,841.4
1438,14.4,683.0,841.4
1439,14.4,684.2,841.4
1440,14.4,685.4,841.5
1441,14.4,686.7,841.5
1442,14.3,687.9,841.5
1443,14.3,689.3,841.6
1444,14.3,690.6,841.6
1445,14.3,692.0,841.6
1446,14.3,693.5,841.7
1447,14.2,694.9,841.7
1448,14.2,696.4,841.7
1449,14.2,698.0,841.8
1450,14.2,699.6,841.8
1451,14.2,701.2,841.8
1452,14.2,702.8,841.9
1453,14.2,704.5,841.9
1454,14.1,706.2,841.9
1455,14.1,708.0,842.0
1456,14.1,709.7,842.0
1457,14.1,711.5,842.0
1458,14.1,713.3,842.1
1459,14.1,715.0,842.1
1460,14.1,716.8,842.2
1461,14.1,718.6,842.2
1462,14.1,720.3,842.2
1463,14.1,722.1,842.3
1464,14.0,723.8,842.3
1465,14.0,725.5,842.4
1466,14.0,727.1,842.4
1467,14.0,728.8,842.5
1468,14.0,730.4,842.5
1469,14.0,732.0,842.6
1470,14.0,733.6,842.6
1471,14.0,735.1,842.7
1472,14.0,736.7,842.7
1473,14.0,738.2,842.8
1474,14.0,739.7,842.8
1475,13.9,741.2,842.9
1476,13.9,742.7,842.9
1477,13.9,744.1,843.0
1478,13.9,745.6,843.0
1479,13.9,747.0,843.1
1480,13.9,748.4,843.2
1481,13.9,749.9,843.2
1482,13.9,751.3,843.3
1483,13.9,752.7,843.4
1484,13.9,754.0,843.4
1485,13.9,755.4,843.5
1486,13.8,756.8,843.5
1487,13.8,758.2,843.6
1488,13.8,759.5,843.7
1489,13.8,760.8,843.8
1490,13.8,762.2,843.8
1491,13.8,763.5,843.9
1492,13.8,764.8,844.0
1493,13.8,766.1,844.0
1494,13.8,767.4,844.1
1495,13.8,768.7,844.2
1496,13.7,770.0,844.3
1497,13.7,771.3,844.3
1498,13.7,772.5,844.4
1499,13.7,773.8,844.5
1500,13.7,775.0,844.6
1501,13.7,776.3,844.6
1502,13.7,777.5,844.7
1503,13.7,778.7,844.8
1504,13.7,779.9,844.9
1505,13.7,781.1,845.0
1506,13.6,782.3,845.0
1507,13.6,783.5,845.1
1508,13.6,784.7,845.2
1509,13.6,785.9,845.3
1510,13.6,787.0,845.3
1511,13.6,788.2,845.4
1512,13.6,789.3,845.5
1513,13.6,790.4,845.6
1514,13.6,791.5,845.7
1515,13.5,792.6,845.7
1516,13.5,793.7,845.8
1517,13.5,794.8,845.9
1518,13.5,795.8,846.0
1519,13.5,796.9,846.1
1520,13.5,797.9,846.2
1521,13.5,799.0,846.2
1522,13.5,800.0,846.3
1523,13.5,801.0,846.4
1524,13.5,802.0,846.5
1525,13.4,803.0,846.6
1526,13.4,803.9,846.6
1527,13.4,804.9,846.7
1528,13.4,805.8,846.8
1529,13.4,806.7,846.9
1530,13.4,807.7,847.0
1531,13.4,808.6,847.0
1532,13.4,809.4,847.1
1533,13.4,810.3,847.2
1534,13.4,811.2,847.3
1535,13.3,812.0,847.4
1536,13.3,812.9,847.4
1537,13.3,813.7,847.5
1538,13.3,814.5,847.6
1539,13.3,815.3,847.7
1540,13.3,816.1,847.7
1541,13.3,816.8,847.8
1542,13.3,817.6,847.9
1543,13.3,818.3,848.0
1544,13.3,819.1,848.0
1545,13.2,819.8,848.1
1546,13.2,820.5,848.2
1547,13.2,821.2,848.3
1548,13.2,821.8,848.3
1549,13.2,822.5,848.4
1550,13.2,823.2,848.5
1551,13.2,823.8,848.6
1552,13.2,824.4,848.6
1553,13.2,825.0,848.7
1554,13.2,825.6,848.8
1555,13.2,826.2,848.8
1556,13.2,826.8,848.9
1557,13.1,827.3,849.0
1558,13.1,827.9,849.0
1559,13.1,828.4,849.1
1560,13.1,829.0,849.2
1561,13.1,829.5,849.2
1562,13.1,830.0,849.3
1563,13.1,830.5,849.4
1564,13.1,831.0,849.4
1565,13.1,831.4,849.5
1566,13.1,831.9,849.6
1567,13.1,832.3,849.6
1568,13.1,832.8,849.7
1569,13.1,833.2,849.7
1570,13.1,833.6,849.8
1571,13.0,834.0,849.9
1572,13.0,834.4,849.9
1573,13.0,834.8,850.0
1574,13.0,835.2,850.0
1575,13.0,835.6,850.1
1576,13.0,835.9,850.1
1577,13.0,836.3,850.2
1578,13.0,836.6,850.2
1579,13.0,837.0,850.3
1580,13.0,837.3,850.3
1581,13.0,837.6,850.4
1582,13.0,837.9,850.4
1583,13.0,838.2,850.5
1584,13.0,838.5,850.5
1585,13.0,838.8,850.6
1586,12.9,839.1,850.6
1587,12.9,839.4,850.7
1588,12.9,839.7,850.7
1589,12.9,839.9,850.8
1590,12.9,840.2,850.8
1591,12.9,840.4,850.9
1592,12.9,840.7,850.9
1593,12.9,840.9,850.9
1594,12.9,841.1,851.0
1595,12.9,841.4,851.0
1596,12.9,841.6,851.1
1597,12.9,841.8,851.1
1598,12.9,842.0,851.1
1599,12.9,842.2,851.2
1600,12.9,842.4,851.2
1601,12.9,842.6,851.3
1602,12.9,842.8,851.3
1603,12.9,843.0,851.3
1604,12.9,843.2,851.4
1605,12.9,843.3,851.4
1606,12.8,843.5,851.4
1607,12.8,843.7,851.5
1608,12.8,843.8,851.5
1609,12.8,844.0,851.5
1610,12.8,844.2,851.5
1611,12.8,844.3,851.6
1612,12.8,844.5,851.6
1613,12.8,844.6,851.6
1614,12.8,844.8,851.7
1615,12.8,844.9,851.7
1616,12.8,845.0,851.7
1617,12.8,845.2,851.7
1618,12.8,845.3,851.8
1619,12.8,845.4,851.8
1620,12.8,845.5,851.8
1621,12.8,845.7,851.8
1622,12.8,845.8,851.9
1623,12.8,845.9,851.9
1624,12.8,846.0,851.9
1625,12.8,846.1,851.9
1626,12.8,846.2,851.9
1627,12.8,846.3,852.0
1628,12.8,846.4,852.0
1629,12.8,846.5,852.0
1630,12.7,846.6,852.0
1631,12.7,846.7,852.1
1632,12.7,846.8,852.1
1633,12.7,846.9,852.1
1634,12.7,847.0,852.1
1635,12.7,847.1,852.1
1636,12.7,847.2,852.1
1637,12.7,847.3,852.2
1638,12.7,847.4,852.2
1639,12.7,847.5,852.2
1640,12.7,847.5,852.2
1641,12.7,847.6,852.2
1642,12.7,847.7,852.2
1643,12.7,847.8,852.3
1644,12.7,847.8,852.3
1645,12.7,847.9,852.3
1646,12.7,848.0,852.3
1647,12.7,848.1,852.3
1648,12.7,848.1,852.3
1649,12.7,848.2,852.3
1650,12.7,848.3,852.3
1651,12.7,848.3,852.4
1652,12.7,848.4,852.4
1653,12.7,848.5,852.4
1654,12.7,848.5,852.4
1655,12.7,848.6,852.4
1656,12.7,848.6,852.4
1657,12.7,848.7,852.4
1658,12.6,848.8,852.4
1659,12.6,848.8,852.5
1660,12.6,848.9,852.5
1661,12.6,848.9,852.5
1662,12.6,849.0,852.5
1663,12.6,849.0,852.5
1664,12.6,849.1,852.5
1665,12.6,849.1,852.5
1666,12.6,849.2,852.5
1667,12.6,849.2,852.5
1668,12.6,849.3,852.5
1669,12.6,849.3,852.5
1670,12.6,849.4,852.6
1671,12.6,849.4,852.6
1672,12.6,849.5,852.6
1673,12.6,849.5,852.6
1674,12.6,849.6,852.6
1675,12.6,849.6,852.6
1676,12.6,849.7,852.6
1677,12.6,849.7,852.6
1678,12.6,849.7,852.6
1679,12.6,849.8,852.6
1680,12.6,849.8,852.6
1681,12.6,849.9,852.6
1682,12.6,849.9,852.6
1683,12.6,850.0,852.7
1684,12.6,850.0,852.7
1685,12.6,850.0,852.7
1686,12.6,850.1,852.7
1687,12.6,850.1,852.7
1688,12.6,850.1,852.7
1689,12.6,850.2,852.7
1690,12.6,850.2,852.7
1691,12.5,850.3,852.7
1692,12.5,850.3,852.7
1693,12.5,850.3,852.7
1694,12.5,850.4,852.7
1695,12.5,850.4,852.7
1696,12.5,850.4,852.7
1697,12.5,850.5,852.7
1698,12.5,850.5,852.7
1699,12.5,850.5,852.7
1700,12.5,850.6,852.7
1701,12.5,850.6,852.7
1702,12.5,850.6,852.8
1703,12.5,850.6,852.8
1704,12.5,850.7,852.8
1705,12.5,850.7,852.8
1706,12.5,850.7,852.8
1707,12.5,850.8,852.8
1708,12.5,850.8,852.8
1709,12.5,850.8,852.8
1710,12.5,850.9,852.8
1711,12.5,850.9,852.8
1712,12.5,850.9,852.8
1713,12.5,850.9,852.8
1714,12.5,851.0,852.8
1715,12.5,851.0,852.8
1716,12.5,851.0,852.8
1717,12.5,851.0,852.8
1718,12.5,851.1,852.8
1719,12.5,851.1,852.8
1720,12.5,851.1,852.8
1721,12.5,851.2,852.8
1722,12.5,851.2,852.8
1723,12.5,851.2,852.8
1724,12.5,851.2,852.8
1725,12.5,851.3,852.8
1726,12.4,851.3,852.8
1727,12.4,851.3,852.8
1728,12.4,851.3,852.9
1729,12.4,851.3,852.9
1730,12.4,851.4,852.9
1731,12.4,851.4,852.9
1732,12.4,851.4,852.9
1733,12.4,851.4,852.9
1734,12.4,851.5,852.9
1735,12.4,851.5,852.9
1736,12.4,851.5,852.9
1737,12.4,851.5,852.9
1738,12.4,851.5,852.9
1739,12.4,851.6,852.9
1740,12.4,851.6,852.9
1741,12.4,851.6,852.9
1742,12.4,851.6,852.9
1743,12.4,851.7,852.9
1744,12.4,851.7,852.9
1745,12.4,851.7,852.9
1746,12.4,851.7,852.9
1747,12.4,851.7,852.9
1748,12.4,851.8,852.9
1749,12.4,851.8,852.9
1750,12.4,851.8,852.9
1751,12.4,851.8,852.9
1752,12.4,851.8,852.9
1753,12.4,851.8,852.9
1754,12.4,851.9,852.9
1755,12.4,851.9,852.9
1756,12.4,851.9,852.9
1757,12.4,851.9,852.9
1758,12.4,851.9,852.9
1759,12.4,852.0,852.9
1760,12.4,852.0,852.9
1761,12.4,852.0,852.9
1762,12.4,852.0,852.9
1763,12.4,852.0,852.9
1764,12.3,852.0,852.9
1765,12.3,852.1,852.9
1766,12.3,852.1,852.9
1767,12.3,852.1,852.9
1768,12.3,852.1,852.9
1769,12.3,852.1,852.9
1770,12.3,852.1,852.9
1771,12.3,852.2,852.9
1772,12.3,852.2,853.0
1773,12.3,852.2,853.0
1774,12.3,852.2,853.0
1775,12.3,852.2,853.0
1776,12.3,852.2,853.0
1777,12.3,852.3,853.0
1778,12.3,852.3,853.0
1779,12.3,852.3,853.0
1780,12.3,852.3,853.0
1781,12.3,852.3,853.0
1782,12.3,852.3,853.0
1783,12.3,852.3,853.0
1784,12.3,852.4,853.0
1785,12.3,852.4,853.0
1786,12.3,852.4,853.0
1787,12.3,852.4,853.0
1788,12.3,852.4,853.0
1789,12.3,852.4,853.0
1790,12.3,852.4,853.0
1791,12.3,852.5,853.0
1792,12.3,852.5,853.0
1793,12.3,852.5,853.0
1794,12.3,852.5,853.0
1795,12.3,852.5,853.0
1796,12.3,852.5,853.0
1797,12.3,852.5,853.0
1798,12.3,852.5,853.0
1799,12.3,852.6,853.0
1800,12.3,852.6,853.0
