Time,Mass (g),T Back (K),T Top (K)
996,6.7,634.4,645.3
997,6.7,634.5,645.4
998,6.7,634.6,645.4
999,6.7,634.6,645.4
1000,6.7,634.7,645.5
1001,6.6,634.8,645.5
1002,6.6,634.9,645.5
1003,6.6,635.0,645.6
1004,6.6,635.1,645.6
1005,6.6,635.2,645.6
1006,6.6,635.3,645.6
1007,6.6,635.3,645.7
1008,6.6,635.4,645.7
1009,6.6,635.5,645.7
1010,6.6,635.6,645.8
1011,6.6,635.7,645.8
1012,6.5,635.8,645.8
1013,6.5,635.9,645.9
1014,6.5,636.0,645.9
1015,6.5,636.0,645.9
1016,6.5,636.1,646.0
1017,6.5,636.2,646.0
1018,6.5,636.3,646.0
1019,6.5,636.4,646.0
1020,6.5,636.5,646.1
1021,6.5,636.6,646.1
1022,6.5,636.7,646.1
1023,6.5,636.8,646.2
1024,6.4,636.8,646.2
1025,6.4,636.9,646.2
1026,6.4,637.0,646.3
1027,6.4,637.1,646.3
1028,6.4,637.2,646.3
1029,6.4,637.3,646.4
1030,6.4,637.4,646.4
1031,6.4,637.5,646.4
1032,6.4,637.6,646.5
1033,6.4,637.7,646.5
1034,6.4,637.8,646.5
1035,6.4,637.8,646.5
1036,6.3,637.9,646.6
1037,6.3,638.0,646.6
1038,6.3,638.1,646.6
1039,6.3,638.2,646.7
1040,6.3,638.3,646.7
1041,6.3,638.4,646.7
1042,6.3,638.5,646.8
1043,6.3,638.6,646.8
1044,6.3,638.7,646.8
1045,6.3,638.7,646.9
1046,6.3,638.8,646.9
1047,6.3,638.9,646.9
1048,6.3,639.0,647.0
1049,6.2,639.1,647.0
1050,6.2,639.2,647.0
1051,6.2,639.3,647.1
1052,6.2,639.4,647.1
1053,6.2,639.5,647.1
1054,6.2,639.6,647.1
1055,6.2,639.7,647.2
1056,6.2,639.8,647.2
1057,6.2,639.8,647.2
1058,6.2,639.9,647.3
1059,6.2,640.0,647.3
1060,6.2,640.1,647.3
1061,6.2,640.2,647.4
1062,6.1,640.3,647.4
1063,6.1,640.4,647.4
1064,6.1,640.5,647.5
1065,6.1,640.6,647.5
1066,6.1,640.7,647.5
1067,6.1,640.8,647.6
1068,6.1,640.9,647.6
1069,6.1,641.0,647.6
1070,6.1,641.0,647.7
1071,6.1,641.1,647.7
1072,6.1,641.2,647.7
1073,6.1,641.3,647.7
1074,6.1,641.4,647.8
1075,6.1,641.5,647.8
1076,6.1,641.6,647.8
1077,6.0,641.7,647.9
1078,6.0,641.8,647.9
1079,6.0,641.9,647.9
1080,6.0,642.0,648.0
1081,6.0,642.1,648.0
1082,6.0,642.2,648.0
1083,6.0,642.2,648.1
1084,6.0,642.3,648.1
1085,6.0,642.4,648.1
1086,6.0,642.5,648.2
1087,6.0,642.6,648.2
1088,6.0,642.7,648.2
1089,6.0,642.8,648.3
1090,6.0,642.9,648.3
1091,6.0,643.0,648.3
1092,5.9,643.1,648.4
1093,5.9,643.2,648.4
1094,5.9,643.3,648.4
1095,5.9,643.4,648.4
1096,5.9,643.4,648.5
1097,5.9,643.5,648.5
1098,5.9,643.6,648.5
1099,5.9,643.7,648.6
1100,5.9,643.8,648.6
1101,5.9,643.9,648.6
1102,5.9,644.0,648.7
1103,5.9,644.1,648.7
1104,5.9,644.2,648.7
1105,5.9,644.3,648.8
1106,5.9,644.4,648.8
1107,5.9,644.4,648.8
1108,5.9,644.5,648.9
1109,5.8,644.6,648.9
1110,5.8,644.7,648.9
1111,5.8,644.8,648.9
1112,5.8,644.9,649.0
1113,5.8,645.0,649.0
1114,5.8,645.1,649.0
1115,5.8,645.2,649.1
1116,5.8,645.3,649.1
1117,5.8,645.4,649.1
1118,5.8,645.4,649.2
1119,5.8,645.5,649.2
1120,5.8,645.6,649.2
1121,5.8,645.7,649.3
1122,5.8,645.8,649.3
1123,5.8,645.9,649.3
1124,5.8,646.0,649.3
1125,5.8,646.1,649.4
1126,5.8,646.2,649.4
1127,5.8,646.2,649.4
1128,5.7,646.3,649.5
1129,5.7,646.4,649.5
1130,5.7,646.5,649.5
1131,5.7,646.6,649.6
1132,5.7,646.7,649.6
1133,5.7,646.8,649.6
1134,5.7,646.9,649.6
1135,5.7,646.9,649.7
1136,5.7,647.0,649.7
1137,5.7,647.1,649.7
1138,5.7,647.2,649.8
1139,5.7,647.3,649.8
1140,5.7,647.4,649.8
1141,5.7,647.5,649.9
1142,5.7,647.5,649.9
1143,5.7,647.6,649.9
1144,5.7,647.7,649.9
1145,5.7,647.8,650.0
1146,5.7,647.9,650.0
1147,5.7,648.0,650.0
1148,5.7,648.1,650.1
1149,5.7,648.1,650.1
1150,5.6,648.2,650.1
1151,5.6,648.3,650.1
1152,5.6,648.4,650.2
1153,5.6,648.5,650.2
1154,5.6,648.6,650.2
1155,5.6,648.6,650.2
1156,5.6,648.7,650.3
1157,5.6,648.8,650.3
1158,5.6,648.9,650.3
1159,5.6,649.0,650.4
1160,5.6,649.0,650.4
1161,5.6,649.1,650.4
1162,5.6,649.2,650.4
1163,5.6,649.3,650.5
1164,5.6,649.4,650.5
1165,5.6,649.4,650.5
1166,5.6,649.5,650.5
1167,5.6,649.6,650.6
1168,5.6,649.7,650.6
1169,5.6,649.7,650.6
1170,5.6,649.8,650.7
1171,5.6,649.9,650.7
1172,5.6,650.0,650.7
1173,5.6,650.1,650.7
1174,5.6,650.1,650.8
1175,5.6,650.2,650.8
1176,5.5,650.3,650.8
1177,5.5,650.4,650.8
1178,5.5,650.4,650.9
1179,5.5,650.5,650.9
1180,5.5,650.6,650.9
1181,5.5,650.6,650.9
1182,5.5,650.7,651.0
1183,5.5,650.8,651.0
1184,5.5,650.9,651.0
1185,5.5,650.9,651.0
1186,5.5,651.0,651.1
1187,5.5,651.1,651.1
1188,5.5,651.1,651.1
1189,5.5,651.2,651.1
1190,5.5,651.3,651.1
1191,5.5,651.3,651.2
1192,5.5,651.4,651.2
1193,5.5,651.5,651.2
1194,5.5,651.5,651.2
1195,5.5,651.6,651.3
1196,5.5,651.7,651.3
1197,5.5,651.7,651.3
1198,5.5,651.8,651.3
1199,5.5,651.9,651.3
1200,5.5,651.9,651.4
1201,5.5,652.0,651.4
1202,5.5,652.1,651.4
1203,5.5,652.1,651.4
1204,5.5,652.2,651.5
1205,5.5,652.2,651.5
1206,5.5,652.3,651.5
1207,5.4,652.4,651.5
1208,5.4,652.4,651.5
1209,5.4,652.5,651.6
1210,5.4,652.5,651.6
1211,5.4,652.6,651.6
1212,5.4,652.7,651.6
1213,5.4,652.7,651.6
1214,5.4,652.8,651.7
1215,5.4,652.8,651.7
1216,5.4,652.9,651.7
1217,5.4,652.9,651.7
1218,5.4,653.0,651.7
1219,5.4,653.1,651.7
1220,5.4,653.1,651.8
1221,5.4,653.2,651.8
1222,5.4,653.2,651.8
1223,5.4,653.3,651.8
1224,5.4,653.3,651.8
1225,5.4,653.4,651.9
1226,5.4,653.4,651.9
1227,5.4,653.5,651.9
1228,5.4,653.5,651.9
1229,5.4,653.6,651.9
1230,5.4,653.6,651.9
1231,5.4,653.7,652.0
1232,5.4,653.7,652.0
1233,5.4,653.8,652.0
1234,5.4,653.8,652.0
1235,5.4,653.9,652.0
1236,5.4,653.9,652.0
1237,5.4,653.9,652.0
1238,5.4,654.0,652.1
1239,5.4,654.0,652.1
1240,5.4,654.1,652.1
1241,5.4,654.1,652.1
1242,5.4,654.2,652.1
1243,5.4,654.2,652.1
1244,5.4,654.2,652.2
1245,5.4,654.3,652.2
1246,5.4,654.3,652.2
1247,5.3,654.4,652.2
1248,5.3,654.4,652.2
1249,5.3,654.4,652.2
1250,5.3,654.5,652.2
1251,5.3,654.5,652.2
1252,5.3,654.6,652.3
1253,5.3,654.6,652.3
1254,5.3,654.6,652.3
1255,5.3,654.7,652.3
1256,5.3,654.7,652.3
1257,5.3,654.7,652.3
1258,5.3,654.8,652.3
1259,5.3,654.8,652.3
1260,5.3,654.8,652.3
1261,5.3,654.9,652.4
1262,5.3,654.9,652.4
1263,5.3,654.9,652.4
1264,5.3,655.0,652.4
1265,5.3,655.0,652.4
1266,5.3,655.0,652.4
1267,5.3,655.1,652.4
1268,5.3,655.1,652.4
1269,5.3,655.1,652.4
1270,5.3,655.1,652.5
1271,5.3,655.2,652.5
1272,5.3,655.2,652.5
1273,5.3,655.2,652.5
1274,5.3,655.2,652.5
1275,5.3,655.3,652.5
1276,5.3,655.3,652.5
1277,5.3,655.3,652.5
1278,5.3,655.4,652.5
1279,5.3,655.4,652.5
1280,5.3,655.4,652.5
1281,5.3,655.4,652.5
1282,5.3,655.4,652.6
1283,5.3,655.5,652.6
1284,5.3,655.5,652.6
1285,5.3,655.5,652.6
1286,5.3,655.5,652.6
1287,5.3,655.6,652.6
1288,5.3,655.6,652.6
1289,5.3,655.6,652.6
1290,5.3,655.6,652.6
1291,5.3,655.6,652.6
1292,5.3,655.6,652.6
1293,5.3,655.7,652.6
1294,5.3,655.7,652.6
1295,5.3,655.7,652.6
1296,5.3,655.7,652.6
1297,5.3,655.7,652.6
1298,5.3,655.8,652.7
1299,5.3,655.8,652.7
1300,5.2,655.8,652.7
1301,5.2,655.8,652.7
1302,5.2,655.8,652.7
1303,5.2,655.8,652.7
1304,5.2,655.8,652.7
1305,5.2,655.9,652.7
1306,5.2,655.9,652.7
1307,5.2,655.9,652.7
1308,5.2,655.9,652.7
1309,5.2,655.9,652.7
1310,5.2,655.9,652.7
1311,5.2,655.9,652.7
1312,5.2,655.9,652.7
1313,5.2,656.0,652.7
1314,5.2,656.0,652.7
1315,5.2,656.0,652.7
1316,5.2,656.0,652.7
1317,5.2,656.0,652.7
1318,5.2,656.0,652.7
1319,5.2,656.0,652.7
1320,5.2,656.0,652.7
1321,5.2,656.0,652.7
1322,5.2,656.0,652.7
1323,5.2,656.0,652.7
1324,5.2,656.1,652.7
1325,5.2,656.1,652.7
1326,5.2,656.1,652.8
1327,5.2,656.1,652.8
1328,5.2,656.1,652.8
1329,5.2,656.1,652.8
1330,5.2,656.1,652.8
1331,5.2,656.1,652.8
1332,5.2,656.1,652.8
1333,5.2,656.1,652.8
1334,5.2,656.1,652.8
1335,5.2,656.1,652.8
1336,5.2,656.1,652.8
1337,5.2,656.1,652.8
1338,5.2,656.1,652.8
1339,5.2,656.1,652.8
1340,5.2,656.1,652.8
1341,5.2,656.1,652.8
1342,5.2,656.1,652.8
1343,5.2,656.1,652.8
1344,5.2,656.1,652.8
1345,5.2,656.2,652.8
1346,5.2,656.2,652.8
1347,5.2,656.2,652.8
1348,5.2,656.2,652.8
1349,5.2,656.2,652.8
1350,5.2,656.2,652.8
1351,5.2,656.2,652.8
1352,5.2,656.2,652.8
1353,5.2,656.2,652.8
1354,5.2,656.2,652.8
1355,5.2,656.2,652.8
1356,5.2,656.2,652.8
1357,5.2,656.2,652.8
1358,5.2,656.2,652.8
1359,5.2,656.2,652.8
1360,5.2,656.2,652.8
1361,5.2,656.2,652.8
1362,5.2,656.2,652.8
1363,5.2,656.2,652.8
1364,5.2,656.2,652.8
1365,5.2,656.2,652.8
1366,5.2,656.2,652.8
1367,5.1,656.2,652.8
1368,5.1,656.2,652.8
1369,5.1,656.2,652.8
1370,5.1,656.2,652.8
1371,5.1,656.2,652.8
1372,5.1,656.1,652.8
1373,5.1,656.1,652.8
1374,5.1,656.1,652.8
1375,5.1,656.1,652.8
1376,5.1,656.1,652.8
1377,5.1,656.1,652.8
1378,5.1,656.1,652.8
1379,5.1,656.1,652.8
1380,5.1,656.1,652.8
1381,5.1,656.1,652.7
1382,5.1,656.1,652.7
1383,5.1,656.1,652.7
1384,5.1,656.1,652.7
1385,5.1,656.1,652.7
1386,5.1,656.1,652.7
1387,5.1,656.1,652.7
1388,5.1,656.1,652.7
1389,5.1,656.1,652.7
1390,5.1,656.1,652.7
1391,5.1,656.1,652.7
1392,5.1,656.1,652.7
1393,5.1,656.1,652.7
1394,5.1,656.1,652.7
1395,5.1,656.1,652.7
1396,5.1,656.1,652.7
1397,5.1,656.1,652.7
1398,5.1,656.1,652.7
1399,5.1,656.0,652.7
1400,5.1,656.0,652.7
1401,5.1,656.0,652.7
1402,5.1,656.0,652.7
1403,5.1,656.0,652.7
1404,5.1,656.0,652.7
1405,5.1,656.0,652.7
1406,5.1,656.0,652.7
1407,5.1,656.0,652.7
1408,5.1,656.0,652.7
1409,5.1,656.0,652.7
1410,5.1,656.0,652.7
1411,5.1,656.0,652.7
1412,5.1,656.0,652.7
1413,5.1,656.0,652.7
1414,5.1,656.0,652.7
1415,5.1,656.0,652.7
1416,5.1,656.0,652.7
1417,5.1,655.9,652.7
1418,5.1,655.9,652.7
1419,5.1,655.9,652.7
1420,5.1,655.9,652.7
1421,5.1,655.9,652.7
1422,5.1,655.9,652.7
1423,5.1,655.9,652.7
1424,5.1,655.9,652.7
1425,5.1,655.9,652.7
1426,5.1,655.9,652.6
1427,5.1,655.9,652.6
1428,5.1,655.9,652.6
1429,5.1,655.9,652.6
1430,5.1,655.9,652.6
1431,5.1,655.9,652.6
1432,5.1,655.8,652.6
1433,5.1,655.8,652.6
1434,5.1,655.8,652.6
1435,5.1,655.8,652.6
1436,5.1,655.8,652.6
1437,5.1,655.8,652.6
1438,5.1,655.8,652.6
1439,5.1,655.8,652.6
1440,5.1,655.8,652.6
1441,5.1,655.8,652.6
1442,5.1,655.8,652.6
1443,5.1,655.8,652.6
1444,5.1,655.8,652.6
1445,5.1,655.8,652.6
1446,5.0,655.8,652.6
1447,5.0,655.7,652.6
1448,5.0,655.7,652.6
1449,5.0,655.7,652.6
1450,5.0,655.7,652.6
1451,5.0,655.7,652.6
1452,5.0,655.7,652.6
1453,5.0,655.7,652.6
1454,5.0,655.7,652.6
1455,5.0,655.7,652.6
1456,5.0,655.7,652.6
1457,5.0,655.7,652.6
1458,5.0,655.7,652.6
1459,5.0,655.7,652.6
1460,5.0,655.6,652.5
1461,5.0,655.6,652.5
1462,5.0,655.6,652.5
1463,5.0,655.6,652.5
1464,5.0,655.6,652.5
1465,5.0,655.6,652.5
1466,5.0,655.6,652.5
1467,5.0,655.6,652.5
1468,5.0,655.6,652.5
1469,5.0,655.6,652.5
1470,5.0,655.6,652.5
1471,5.0,655.6,652.5
1472,5.0,655.6,652.5
1473,5.0,655.6,652.5
1474,5.0,655.5,652.5
1475,5.0,655.5,652.5
1476,5.0,655.5,652.5
1477,5.0,655.5,652.5
1478,5.0,655.5,652.5
1479,5.0,655.5,652.5
1480,5.0,655.5,652.5
1481,5.0,655.5,652.5
1482,5.0,655.5,652.5
1483,5.0,655.5,652.5
1484,5.0,655.5,652.5
1485,5.0,655.5,652.5
1486,5.0,655.5,652.5
1487,5.0,655.4,652.5
1488,5.0,655.4,652.5
1489,5.0,655.4,652.5
1490,5.0,655.4,652.5
1491,5.0,655.4,652.5
1492,5.0,655.4,652.5
1493,5.0,655.4,652.4
1494,5.0,655.4,652.4
1495,5.0,655.4,652.4
1496,5.0,655.4,652.4
1497,5.0,655.4,652.4
1498,5.0,655.4,652.4
1499,5.0,655.4,652.4
1500,5.0,655.3,652.4
1501,5.0,655.3,652.4
1502,5.0,655.3,652.4
1503,5.0,655.3,652.4
1504,5.0,655.3,652.4
1505,5.0,655.3,652.4
1506,5.0,655.3,652.4
1507,5.0,655.3,652.4
1508,5.0,655.3,652.4
1509,5.0,655.3,652.4
1510,5.0,655.3,652.4
1511,5.0,655.3,652.4
1512,5.0,655.3,652.4
1513,5.0,655.2,652.4
1514,5.0,655.2,652.4
1515,5.0,655.2,652.4
1516,5.0,655.2,652.4
1517,5.0,655.2,652.4
1518,5.0,655.2,652.4
1519,5.0,655.2,652.4
1520,5.0,655.2,652.4
1521,5.0,655.2,652.4
1522,5.0,655.2,652.4
1523,5.0,655.2,652.4
1524,5.0,655.2,652.4
1525,5.0,655.2,652.4
1526,5.0,655.2,652.4
1527,5.0,655.1,652.3
1528,5.0,655.1,652.3
1529,5.0,655.1,652.3
1530,5.0,655.1,652.3
1531,5.0,655.1,652.3
1532,5.0,655.1,652.3
1533,5.0,655.1,652.3
1534,5.0,655.1,652.3
1535,5.0,655.1,652.3
1536,4.9,655.1,652.3
1537,4.9,655.1,652.3
1538,4.9,655.1,652.3
1539,4.9,655.1,652.3
1540,4.9,655.1,652.3
1541,4.9,655.0,652.3
1542,4.9,655.0,652.3
1543,4.9,655.0,652.3
1544,4.9,655.0,652.3
1545,4.9,655.0,652.3
1546,4.9,655.0,652.3
1547,4.9,655.0,652.3
1548,4.9,655.0,652.3
1549,4.9,655.0,652.3
1550,4.9,655.0,652.3
1551,4.9,655.0,652.3
1552,4.9,655.0,652.3
1553,4.9,655.0,652.3
1554,4.9,655.0,652.3
1555,4.9,654.9,652.3
1556,4.9,654.9,652.3
1557,4.9,654.9,652.3
1558,4.9,654.9,652.3
1559,4.9,654.9,652.3
1560,4.9,654.9,652.3
1561,4.9,654.9,652.2
1562,4.9,654.9,652.2
1563,4.9,654.9,652.2
1564,4.9,654.9,652.2
1565,4.9,654.9,652.2
1566,4.9,654.9,652.2
1567,4.9,654.9,652.2
1568,4.9,654.9,652.2
1569,4.9,654.8,652.2
1570,4.9,654.8,652.2
1571,4.9,654.8,652.2
1572,4.9,654.8,652.2
1573,4.9,654.8,652.2
1574,4.9,654.8,652.2
1575,4.9,654.8,652.2
1576,4.9,654.8,652.2
1577,4.9,654.8,652.2
1578,4.9,654.8,652.2
1579,4.9,654.8,652.2
1580,4.9,654.8,652.2
1581,4.9,654.8,652.2
1582,4.9,654.8,652.2
1583,4.9,654.8,652.2
1584,4.9,654.7,652.2
1585,4.9,654.7,652.2
1586,4.9,654.7,652.2
1587,4.9,654.7,652.2
1588,4.9,654.7,652.2
1589,4.9,654.7,652.2
1590,4.9,654.7,652.2
1591,4.9,654.7,652.2
1592,4.9,654.7,652.2
1593,4.9,654.7,652.2
1594,4.9,654.7,652.2
1595,4.9,654.7,652.2
1596,4.9,654.7,652.2
1597,4.9,654.7,652.2
1598,4.9,654.7,652.1
1599,4.9,654.6,652.1
1600,4.9,654.6,652.1
1601,4.9,654.6,652.1
1602,4.9,654.6,652.1
1603,4.9,654.6,652.1
1604,4.9,654.6,652.1
1605,4.9,654.6,652.1
1606,4.9,654.6,652.1
1607,4.9,654.6,652.1
1608,4.9,654.6,652.1
1609,4.9,654.6,652.1
1610,4.9,654.6,652.1
1611,4.9,654.6,652.1
1612,4.9,654.6,652.1
1613,4.9,654.6,652.1
1614,4.9,654.5,652.1
1615,4.9,654.5,652.1
1616,4.9,654.5,652.1
1617,4.9,654.5,652.1
1618,4.9,654.5,652.1
1619,4.9,654.5,652.1
1620,4.9,654.5,652.1
1621,4.9,654.5,652.1
1622,4.9,654.5,652.1
1623,4.9,654.5,652.1
1624,4.9,654.5,652.1
1625,4.9,654.5,652.1
1626,4.9,654.5,652.1
1627,4.9,654.5,652.1
1628,4.9,654.5,652.1
1629,4.9,654.5,652.1
1630,4.9,654.4,652.1
1631,4.9,654.4,652.1
1632,4.9,654.4,652.1
1633,4.9,654.4,652.1
1634,4.9,654.4,652.1
1635,4.9,654.4,652.1
1636,4.9,654.4,652.1
1637,4.8,654.4,652.1
1638,4.8,654.4,652.0
1639,4.8,654.4,652.0
1640,4.8,654.4,652.0
1641,4.8,654.4,652.0
1642,4.8,654.4,652.0
1643,4.8,654.4,652.0
1644,4.8,654.4,652.0
1645,4.8,654.4,652.0
1646,4.8,654.4,652.0
1647,4.8,654.3,652.0
1648,4.8,654.3,652.0
1649,4.8,654.3,652.0
1650,4.8,654.3,652.0
1651,4.8,654.3,652.0
1652,4.8,654.3,652.0
1653,4.8,654.3,652.0
1654,4.8,654.3,652.0
1655,4.8,654.3,652.0
1656,4.8,654.3,652.0
1657,4.8,654.3,652.0
1658,4.8,654.3,652.0
1659,4.8,654.3,652.0
1660,4.8,654.3,652.0
1661,4.8,654.3,652.0
1662,4.8,654.3,652.0
1663,4.8,654.3,652.0
1664,4.8,654.2,652.0
1665,4.8,654.2,652.0
1666,4.8,654.2,652.0
1667,4.8,654.2,652.0
1668,4.8,654.2,652.0
1669,4.8,654.2,652.0
1670,4.8,654.2,652.0
1671,4.8,654.2,652.0
1672,4.8,654.2,652.0
1673,4.8,654.2,652.0
1674,4.8,654.2,652.0
1675,4.8,654.2,652.0
1676,4.8,654.2,652.0
1677,4.8,654.2,652.0
1678,4.8,654.2,652.0
1679,4.8,654.2,652.0
1680,4.8,654.2,652.0
1681,4.8,654.2,651.9
1682,4.8,654.1,651.9
1683,4.8,654.1,651.9
1684,4.8,654.1,651.9
1685,4.8,654.1,651.9
1686,4.8,654.1,651.9
1687,4.8,654.1,651.9
1688,4.8,654.1,651.9
1689,4.8,654.1,651.9
1690,4.8,654.1,651.9
1691,4.8,654.1,651.9
1692,4.8,654.1,651.9
1693,4.8,654.1,651.9
1694,4.8,654.1,651.9
1695,4.8,654.1,651.9
1696,4.8,654.1,651.9
1697,4.8,654.1,651.9
1698,4.8,654.1,651.9
1699,4.8,654.1,651.9
1700,4.8,654.0,651.9
1701,4.8,654.0,651.9
1702,4.8,654.0,651.9
1703,4.8,654.0,651.9
1704,4.8,654.0,651.9
1705,4.8,654.0,651.9
1706,4.8,654.0,651.9
1707,4.8,654.0,651.9
1708,4.8,654.0,651.9
1709,4.8,654.0,651.9
1710,4.8,654.0,651.9
1711,4.8,654.0,651.9
1712,4.8,654.0,651.9
1713,4.8,654.0,651.9
1714,4.8,654.0,651.9
1715,4.8,654.0,651.9
1716,4.8,654.0,651.9
1717,4.8,654.0,651.9
1718,4.8,654.0,651.9
1719,4.8,653.9,651.9
1720,4.8,653.9,651.9
1721,4.8,653.9,651.9
1722,4.8,653.9,651.9
1723,4.8,653.9,651.9
1724,4.8,653.9,651.9
1725,4.8,653.9,651.9
1726,4.8,653.9,651.9
1727,4.8,653.9,651.9
1728,4.8,653.9,651.9
1729,4.8,653.9,651.8
1730,4.8,653.9,651.8
1731,4.8,653.9,651.8
1732,4.8,653.9,651.8
1733,4.8,653.9,651.8
1734,4.8,653.9,651.8
1735,4.8,653.9,651.8
1736,4.8,653.9,651.8
1737,4.8,653.9,651.8
1738,4.8,653.9,651.8
1739,4.8,653.8,651.8
1740,4.8,653.8,651.8
1741,4.8,653.8,651.8
1742,4.8,653.8,651.8
1743,4.8,653.8,651.8
1744,4.8,653.8,651.8
1745,4.8,653.8,651.8
1746,4.8,653.8,651.8
1747,4.8,653.8,651.8
1748,4.8,653.8,651.8
1749,4.8,653.8,651.8
1750,4.8,653.8,651.8
1751,4.7,653.8,651.8
1752,4.7,653.8,651.8
1753,4.7,653.8,651.8
1754,4.7,653.8,651.8
1755,4.7,653.8,651.8
1756,4.7,653.8,651.8
1757,4.7,653.8,651.8
1758,4.7,653.8,651.8
1759,4.7,653.8,651.8
1760,4.7,653.7,651.8
1761,4.7,653.7,651.8
1762,4.7,653.7,651.8
1763,4.7,653.7,651.8
1764,4.7,653.7,651.8
1765,4.7,653.7,651.8
1766,4.7,653.7,651.8
1767,4.7,653.7,651.8
1768,4.7,653.7,651.8
1769,4.7,653.7,651.8
1770,4.7,653.7,651.8
1771,4.7,653.7,651.8
1772,4.7,653.7,651.8
1773,4.7,653.7,651.8
1774,4.7,653.7,651.8
1775,4.7,653.7,651.8
1776,4.7,653.7,651.8
1777,4.7,653.7,651.8
1778,4.7,653.7,651.8
1779,4.7,653.7,651.8
1780,4.7,653.7,651.8
1781,4.7,653.7,651.8
1782,4.7,653.6,651.7
1783,4.7,653.6,651.7
1784,4.7,653.6,651.7
1785,4.7,653.6,651.7
1786,4.7,653.6,651.7
1787,4.7,653.6,651.7
1788,4.7,653.6,651.7
1789,4.7,653.6,651.7
1790,4.7,653.6,651.7
1791,4.7,653.6,651.7
1792,4.7,653.6,651.7
1793,4.7,653.6,651.7
1794,4.7,653.6,651.7
1795,4.7,653.6,651.7
1796,4.7,653.6,651.7
1797,4.7,653.6,651.7
1798,4.7,653.6,651.7
1799,4.7,653.6,651.7
1800,4.7,653.6,651.7
1801,4.7,653.6,651.7
1802,4.7,653.6,651.7
1803,4.7,653.6,651.7
1804,4.7,653.5,651.7
1805,4.7,653.5,651.7
1806,4.7,653.5,651.7
1807,4.7,653.5,651.7
1808,4.7,653.5,651.7
1809,4.7,653.5,651.7
1810,4.7,653.5,651.7
1811,4.7,653.5,651.7
1812,4.7,653.5,651.7
1813,4.7,653.5,651.7
1814,4.7,653.5,651.7
1815,4.7,653.5,651.7
1816,4.7,653.5,651.7
1817,4.7,653.5,651.7
1818,4.7,653.5,651.7
1819,4.7,653.5,651.7
1820,4.7,653.5,651.7
1821,4.7,653.5,651.7
1822,4.7,653.5,651.7
1823,4.7,653.5,651.7
1824,4.7,653.5,651.7
1825,4.7,653.5,651.7
1826,4.7,653.5,651.7
1827,4.7,653.5,651.7
1828,4.7,653.4,651.7
1829,4.7,653.4,651.7
1830,4.7,653.4,651.7
1831,4.7,653.4,651.7
1832,4.7,653.4,651.7
1833,4.7,653.4,651.7
1834,4.7,653.4,651.7
1835,4.7,653.4,651.7
1836,4.7,653.4,651.7
1837,4.7,653.4,651.7
1838,4.7,653.4,651.7
1839,4.7,653.4,651.7
1840,4.7,653.4,651.7
1841,4.7,653.4,651.6
1842,4.7,653.4,651.6
1843,4.7,653.4,651.6
1844,4.7,653.4,651.6
1845,4.7,653.4,651.6
1846,4.7,653.4,651.6
1847,4.7,653.4,651.6
1848,4.7,653.4,651.6
1849,4.7,653.4,651.6
1850,4.7,653.4,651.6
1851,4.7,653.4,651.6
1852,4.7,653.4,651.6
1853,4.7,653.3,651.6
1854,4.7,653.3,651.6
1855,4.7,653.3,651.6
1856,4.7,653.3,651.6
1857,4.7,653.3,651.6
1858,4.7,653.3,651.6
1859,4.7,653.3,651.6
1860,4.7,653.3,651.6
1861,4.7,653.3,651.6
1862,4.7,653.3,651.6
1863,4.7,653.3,651.6
1864,4.7,653.3,651.6
1865,4.7,653.3,651.6
1866,4.7,653.3,651.6
1867,4.7,653.3,651.6
1868,4.7,653.3,651.6
1869,4.7,653.3,651.6
1870,4.7,653.3,651.6
1871,4.7,653.3,651.6
1872,4.7,653.3,651.6
1873,4.7,653.3,651.6
1874,4.7,653.3,651.6
1875,4.7,653.3,651.6
1876,4.7,653.3,651.6
1877,4.7,653.3,651.6
1878,4.7,653.3,651.6
1879,4.7,653.2,651.6
1880,4.6,653.2,651.6
1881,4.6,653.2,651.6
1882,4.6,653.2,651.6
1883,4.6,653.2,651.6
1884,4.6,653.2,651.6
1885,4.6,653.2,651.6
1886,4.6,653.2,651.6
1887,4.6,653.2,651.6
1888,4.6,653.2,651.6
1889,4.6,653.2,651.6
1890,4.6,653.2,651.6
1891,4.6,653.2,651.6
1892,4.6,653.2,651.6
1893,4.6,653.2,651.6
1894,4.6,653.2,651.6
1895,4.6,653.2,651.6
1896,4.6,653.2,651.6
1897,4.6,653.2,651.6
1898,4.6,653.2,651.6
1899,4.6,653.2,651.6
1900,4.6,653.2,651.6
1901,4.6,653.2,651.6
1902,4.6,653.2,651.6
1903,4.6,653.2,651.6
1904,4.6,653.2,651.6
1905,4.6,653.2,651.6
1906,4.6,653.2,651.6
1907,4.6,653.1,651.6
1908,4.6,653.1,651.6
1909,4.6,653.1,651.5
1910,4.6,653.1,651.5
1911,4.6,653.1,651.5
1912,4.6,653.1,651.5
1913,4.6,653.1,651.5
1914,4.6,653.1,651.5
1915,4.6,653.1,651.5
1916,4.6,653.1,651.5
1917,4.6,653.1,651.5
1918,4.6,653.1,651.5
1919,4.6,653.1,651.5
1920,4.6,653.1,651.5
1921,4.6,653.1,651.5
1922,4.6,653.1,651.5
1923,4.6,653.1,651.5
1924,4.6,653.1,651.5
1925,4.6,653.1,651.5
1926,4.6,653.1,651.5
1927,4.6,653.1,651.5
