Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2,Back Surface Temperature 3
562,0.064389,14.54611673,941.9,935.3,940
563,0.074187,14.07642326,941.6,934.9,939.9
564,0.067256,13.46962786,941.5,936,939.7
565,0.074779,13.24298224,941.4,936,939.6
566,0.059142,13.25387641,941.4,933.8,939.5
567,0.064397,13.47301257,941.4,933,939.7
568,0.054294,13.75916323,941.5,934.5,939.9
569,0.059188,13.02541132,941.5,932.3,939.8
570,0.059387,12.44718214,941.5,933.1,939.6
571,0.074407,12.30474037,941.5,935,939.6
572,0.059803,12.42083739,941.6,936.4,939.6
573,0.064993,13.3195603,941.8,934.6,939.6
574,0.070952,13.06055807,942,936.1,939.4
575,0.071655,12.77119714,942,937.1,939.4
576,0.054265,12.54279566,942,934.8,939.4
577,0.061215,12.52117233,942,936.4,939.5
578,0.070719,12.62127491,942.1,938.6,939.4
579,0.054346,12.89185588,942.2,938.5,939.4
580,0.063224,13.08930572,942.2,938.7,939.5
581,0.054578,12.81371916,942.3,937.8,939.6
582,0.058947,11.97893982,942.3,936.6,939.6
583,0.071427,11.75751466,942.1,937,939.8
584,0.063118,11.8800803,942.1,937.5,940
