Time,Mass,HRR,Back Surface Temperature
202,N/A,,560.899
203,N/A,,545.103
204,N/A,,532.662
205,N/A,419.0882683,521.139
206,N/A,,508.441
207,N/A,,498.234
208,N/A,,487.152
209,N/A,,478.251
210,N/A,146.3786957,469.915
211,N/A,,462.078
212,N/A,,453.537
213,N/A,,446.668
214,N/A,,440.191
215,N/A,60.39089757,433.056
216,N/A,,427.237
217,N/A,,421.704
218,N/A,,415.597
219,N/A,,410.693
220,N/A,32.08920641,406.007
221,N/A,,400.809
222,N/A,,396.574
223,N/A,,392.505
224,N/A,,388.633
225,N/A,11.89960877,384.334
226,N/A,,380.809
227,N/A,,448.482
228,N/A,,449.315
229,N/A,,450.197
230,N/A,-0.467483154,451.081
231,N/A,,452.003
232,N/A,,452.847
233,N/A,,453.797
234,N/A,,454.744
235,N/A,-4.207931443,455.53
236,N/A,,456.446
237,N/A,,457.383
238,N/A,,458.191
239,N/A,,459.279
240,N/A,-7.258454453,460.124
241,N/A,,460.894
242,N/A,,461.695
243,N/A,,462.667
244,N/A,,463.449
245,N/A,-6.082088459,464.385
246,N/A,,465.278
247,N/A,,466.077
248,N/A,,467.075
249,N/A,,467.92
250,N/A,-7.61477255,468.715
