Time,Mass,HRR,Back Surface Temperature
150,0,399.913085,406.471
151,0,,407.391
152,0,,408.524
153,0,,409.386
154,0,,410.341
155,0,385.7016891,411.378
156,0,,412.247
157,0,,413.163
158,0,,414.112
159,0,,414.946
160,0,397.4693755,415.696
161,0,,416.377
162,0,,417.255
163,0,,417.907
164,0,,418.698
165,0,408.3833608,419.395
166,0,,420.01
167,0,,420.674
168,0,,421.314
169,0,,421.84
170,0,400.3684057,422.374
171,0,,422.71
172,0,,422.996
173,0,,423.046
174,0,,423.01
175,0,414.6350479,422.982
176,0,,422.874
177,0,,422.861
178,0,,422.859
179,0,,422.879
180,0,416.6606569,422.991
181,0,,423.085
182,0,,423.288
183,0,,423.515
184,0,,423.737
185,0,428.5778925,424.095
186,0,,424.478
187,0,,424.88
188,0,,425.362
189,0,,425.91
190,0,429.6443689,426.503
191,0,,427.079
192,0,,427.703
193,0,,428.515
194,0,,429.168
195,0,435.4419499,430.036
196,0,,430.735
197,0,,431.426
198,0,,432.206
199,0,,432.86
200,0,438.9210113,433.77
201,0,,434.482
202,0,,435.196
203,0,,436.125
204,0,,436.828
205,0,418.7503177,437.751
206,0,,438.555
207,0,,439.286
208,0,,440.151
209,0,,441.06
210,0,447.9042933,441.892
211,0,,442.764
212,0,,443.704
213,0,,444.647
214,0,,445.528
215,0,441.4618615,446.532
216,0,,447.459
217,0,,448.323
218,0,,449.42
219,0,,450.282
220,0,430.5218474,451.2
221,0,,452.194
222,0,,453.208
223,0,,454.18
224,0,,455.124
225,0,443.6194538,455.988
226,0,,457.17
227,0,,458.079
228,0,,459.042
229,0,,460.193
230,0,455.0516188,461.158
231,0,,462.158
232,0,,463.288
233,0,,464.25
234,0,,465.33
235,0,469.4250012,466.686
236,0,,468.108
237,0,,469.552
238,0,,471.932
239,0,,474.969
240,0,471.7535723,478.015
241,0,,481.297
242,0,,484.045
243,0,,486.687
244,0,,489.261
245,0,487.828592,491.843
246,0,,494.771
247,0,,497.254
248,0,,499.699
249,0,,502.409
250,0,471.8258181,504.704
251,0,,506.931
252,0,,509.064
253,0,,511.638
254,0,,513.802
255,0,494.5573309,515.956
256,0,,518.176
257,0,,520.669
258,0,,522.857
259,0,,525.073
260,0,496.7211634,527.574
261,0,,529.724
262,0,,531.791
263,0,,534.048
264,0,,535.976
265,0,525.8090645,537.817
266,0,,539.884
267,0,,541.664
268,0,,543.284
269,0,,545.153
270,0,518.3099949,546.818
271,0,,548.327
272,0,,550.162
273,0,,551.682
274,0,,553.172
275,0,531.5241789,554.933
276,0,,556.376
277,0,,557.832
278,0,,559.425
279,0,,560.807
280,0,534.195588,562.243
281,0,,563.68
282,0,,565.288
283,0,,566.693
284,0,,568.013
285,0,547.528792,569.646
286,0,,570.999
287,0,,572.335
288,0,,573.937
289,0,,575.233
290,0,559.3950935,576.526
291,0,,577.834
292,0,,579.318
293,0,,580.686
294,0,,581.937
295,0,563.0166131,583.193
296,0,,584.677
297,0,,585.778
298,0,,586.932
299,0,,587.995
300,0,587.8706671,589.153
301,0,,590.171
302,0,,591.007
303,0,,591.98
304,0,,592.802
305,0,564.6181613,593.557
306,0,,594.552
307,0,,595.36
308,0,,596.163
309,0,,597.149
310,0,574.8003944,597.941
311,0,,598.798
312,0,,599.612
313,0,,600.534
314,0,,601.368
315,0,556.3893244,602.136
316,0,,603.101
317,0,,603.904
318,0,,604.663
319,0,,605.488
320,0,556.4630181,606.387
321,0,,607.163
322,0,,607.951
323,0,,608.798
324,0,,609.6
325,0,570.2808084,610.341
326,0,,611.234
327,0,,612.088
328,0,,612.887
329,0,,613.893
330,0,573.2778644,614.731
331,0,,615.547
332,0,,616.568
333,0,,617.379
334,0,,618.237
335,0,576.3301905,619.157
336,0,,620.012
337,0,,621.105
338,0,,622.029
339,0,,622.922
340,0,587.5534505,624.081
341,0,,625.028
342,0,,626.004
343,0,,627.186
344,0,,628.157
345,0,594.2311055,629.256
346,0,,630.362
347,0,,631.656
348,0,,632.823
349,0,,633.947
350,0,587.5644224,635.29
351,0,,636.526
352,0,,637.716
353,0,,638.985
354,0,,640.471
355,0,574.8276352,641.706
356,0,,643.215
357,0,,644.572
358,0,,646.386
359,0,,648.526
360,0,573.7995127,651.158
361,0,,653.719
362,0,,656.55
363,0,,659.95
364,0,,663.08
365,0,585.2352926,666.259
366,0,,670.169
367,0,,673.675
368,0,,676.872
369,0,,681.338
370,0,587.2033006,685.208
371,0,,689.716
372,0,,694.27
373,0,,698.4
374,0,,702.474
375,0,589.0211585,705.893
376,0,,710.192
377,0,,714.719
378,0,,719.667
379,0,,725.846
380,0,594.2160699,734.856
381,0,,746.394
382,0,,759.816
383,0,,779.863
384,0,,797.299
385,0,612.5555781,814.052
386,0,,829.909
387,0,,846.891
388,0,,859.724
389,0,,873.228
390,0,597.610292,881.29
391,0,,894.314
392,0,,905.254
393,0,,913.108
394,0,,921.389
395,0,575.512266,929.671
396,0,,938.351
397,0,,948.348
398,0,,956.073
399,0,,965.466
400,0,548.9322497,972.058
401,0,,977.027
402,0,,985.743
403,0,,991.634
404,0,,993.459
405,0,533.0565609,995.172
406,0,,976.396
407,0,,943.572
408,0,,920.242
409,0,,900.466
410,0,517.787002,880.52
411,0,,865.657
412,0,,852.597
413,0,,840.916
414,0,,829.009
415,0,493.403888,820.115
416,0,,812.399
417,0,,807.78
418,0,,800.426
419,0,,793.975
420,0,441.0736781,787.266
421,0,,781.644
422,0,,776.154
423,0,,770.851
424,0,,766.55
425,0,404.000828,762.354
426,0,,758.197
427,0,,754.511
428,0,,749.749
429,0,,745.678
430,0,393.4667785,741.204
431,0,,737.196
432,0,,733.614
433,0,,730.125
434,0,,726.011
435,0,373.4481536,722.336
436,0,,718.144
437,0,,714.113
438,0,,709.564
439,0,,704.385
440,0,361.8748235,700.097
441,0,,695.893
442,0,,691.971
443,0,,687.909
444,0,,684.801
445,0,332.6296441,681.337
446,0,,677.075
447,0,,672.742
448,0,,669.565
449,0,,666.252
450,0,274.8341512,661.823
451,0,,657.7
452,0,,654.886
453,0,,651.996
454,0,,648.593
455,0,184.1334779,645.957
456,0,,642.8
457,0,,640.558
458,0,,637.818
459,0,,636.032
460,0,93.06185908,634.592
461,0,,633.043
462,0,,630.78
463,0,,628.376
464,0,,627.403
465,0,30.76401184,626.406
466,0,,625.07
467,0,,622.952
468,0,,621.156
469,0,,619.601
470,0,8.170780967,617.151
471,0,,615.836
472,0,,614.761
473,0,,613.553
474,0,,612.601
475,0,3.396285244,611.341
476,0,,610.17
477,0,,608.986
478,0,,607.379
479,0,,605.296
480,0,2.458311051,603.007
481,0,,601.81
482,0,,600.689
483,0,,599.689
484,0,,598.602
485,0,2.301085885,597.831
486,0,,596.922
487,0,,595.501
488,0,,594.259
489,0,,592.793
490,0,1.595605716,590.965
491,0,,590.133
492,0,,589.218
493,0,,588.156
494,0,,587.515
495,0,0.973704547,586.78
496,0,,586.024
497,0,,586.415
498,0,,586.512
499,0,,586.068
500,0,2.16476833,586.279
