Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,81.77,421.25,402.05,441.85
774,81.78,421.35,402.15,442.05
775,81.72,421.65,402.35,442.35
776,81.64,421.95,402.55,442.75
777,81.63,422.05,402.75,442.95
778,81.64,422.35,402.95,443.25
779,81.64,422.65,403.25,443.65
780,81.60,422.85,403.35,443.75
781,81.57,423.15,403.55,444.15
782,81.52,423.45,403.85,444.45
783,81.53,423.55,403.95,444.65
784,81.41,423.85,404.15,444.95
785,81.30,424.15,404.55,445.35
786,81.36,424.35,404.75,445.55
787,81.35,424.65,405.05,445.85
788,81.30,424.95,405.25,446.15
789,81.28,425.15,405.45,446.35
790,81.26,425.45,405.65,446.75
791,81.18,425.75,405.95,447.05
792,81.16,425.85,406.05,447.25
793,81.06,426.15,406.25,447.65
794,80.99,426.45,406.55,447.95
795,81.10,426.65,406.65,448.15
796,81.08,426.95,406.95,448.45
797,81.05,427.25,407.15,448.85
798,81.06,427.45,407.35,448.95
799,81.07,427.75,407.55,449.35
800,81.03,428.05,407.85,449.75
801,80.99,428.15,407.95,449.85
802,80.95,428.45,408.25,450.25
803,80.98,428.85,408.55,450.55
804,80.91,428.95,408.65,450.75
805,80.84,429.25,408.95,451.05
806,80.83,429.55,409.15,451.45
807,80.76,429.75,409.25,451.65
808,80.68,430.05,409.65,451.95
809,80.59,430.35,409.85,452.25
810,80.63,430.55,410.05,452.45
811,80.66,430.85,410.35,452.85
812,80.60,431.15,410.55,453.15
813,80.53,431.25,410.65,453.35
814,80.50,431.55,410.95,453.65
815,80.52,431.95,411.25,454.05
816,80.46,432.05,411.35,454.15
817,80.45,432.35,411.65,454.45
818,80.43,432.65,411.95,454.85
819,80.45,432.85,412.25,455.05
820,80.43,433.15,412.55,455.35
821,80.33,433.45,412.85,455.75
822,80.22,433.65,413.05,455.95
823,80.26,433.95,413.35,456.25
824,80.25,434.25,413.65,456.55
825,80.18,434.45,413.75,456.75
826,80.13,434.75,414.05,457.05
827,80.13,435.05,414.35,457.45
828,80.17,435.25,414.45,457.55
829,80.19,435.55,414.75,457.95
830,80.10,435.85,415.05,458.25
831,80.02,435.95,415.15,458.45
832,80.00,436.25,415.45,458.85
833,79.98,436.65,415.75,459.15
834,79.97,436.75,415.95,459.35
835,79.94,437.05,416.15,459.65
836,79.88,437.35,416.45,460.05
837,79.87,437.55,416.65,460.15
838,79.80,437.85,416.95,460.45
839,79.72,438.15,417.25,460.75
840,79.74,438.35,417.35,460.95
841,79.86,438.65,417.65,461.35
842,79.79,438.95,417.95,461.65
843,79.69,439.15,418.25,461.75
844,79.67,439.45,418.65,462.15
845,79.63,439.75,418.95,462.45
846,79.59,439.95,419.15,462.65
847,79.66,440.15,419.45,463.05
848,79.66,440.55,419.75,463.25
849,79.53,440.65,419.95,463.55
850,79.47,441.05,420.15,463.85
851,79.45,441.35,420.45,464.05
852,79.38,441.45,420.65,464.35
853,79.32,441.85,420.95,464.55
854,79.33,442.15,421.25,464.85
855,79.37,442.35,421.45,465.05
856,79.33,442.65,421.75,465.45
857,79.25,442.95,422.05,465.75
858,79.18,443.15,422.25,465.85
859,79.18,443.45,422.55,466.25
860,79.23,443.75,422.85,466.55
861,79.17,443.85,422.95,466.65
862,79.14,444.25,423.35,467.05
863,79.08,444.55,423.65,467.35
864,79.04,444.65,423.85,467.45
865,79.04,444.95,424.05,467.75
866,79.02,445.25,424.35,468.15
867,79.00,445.45,424.55,468.25
868,78.98,445.75,424.95,468.65
869,78.95,446.05,425.15,468.95
870,78.89,446.25,425.35,469.05
871,78.89,446.55,425.65,469.35
872,78.83,446.85,426.05,469.75
873,78.82,447.05,426.15,469.85
874,78.84,447.35,426.55,470.15
875,78.72,447.65,426.85,470.45
876,78.67,447.75,426.95,470.65
877,78.64,448.15,427.25,470.95
878,78.67,448.45,427.05,471.25
879,78.62,448.55,427.15,471.45
880,78.57,448.85,427.45,471.75
881,78.53,449.25,427.75,472.05
882,78.53,449.35,427.85,472.15
883,78.50,449.55,428.25,472.45
884,78.54,449.95,428.55,472.85
885,78.50,450.15,428.75,473.05
886,78.44,450.45,429.05,473.35
887,78.42,450.65,429.35,473.65
888,78.41,450.85,429.55,473.75
889,78.36,451.15,429.85,474.05
890,78.35,451.55,430.15,474.35
891,78.25,451.65,430.35,474.55
892,78.12,451.95,430.65,474.85
893,78.21,452.25,431.05,475.15
894,78.26,452.45,431.15,475.35
895,78.19,452.65,431.55,475.65
896,78.15,453.05,431.85,475.95
897,78.13,453.15,432.05,476.15
898,78.10,453.45,432.35,476.35
899,78.07,453.85,432.75,476.75
900,77.96,453.95,432.85,476.85
901,77.97,454.15,433.15,477.15
902,78.06,454.55,433.55,477.45
903,78.03,454.75,433.65,477.55
904,77.90,455.05,433.85,477.95
905,77.77,455.35,434.15,478.25
906,77.81,455.45,434.35,478.35
907,77.84,455.75,434.65,478.65
908,77.76,456.05,435.05,478.95
909,77.77,456.25,435.15,479.15
910,77.77,456.55,435.55,479.45
911,77.73,456.85,435.85,479.75
912,77.68,456.95,436.05,479.85
913,77.56,457.25,436.35,480.15
914,77.57,457.55,436.75,480.45
915,77.61,457.75,436.85,480.65
916,77.53,458.05,437.25,480.85
917,77.55,458.35,437.55,481.15
918,77.57,458.45,437.75,481.35
919,77.43,458.75,437.95,481.65
920,77.43,459.05,438.35,481.85
921,77.41,459.25,438.55,482.05
922,77.38,459.55,438.85,482.35
923,77.34,459.85,439.25,482.55
924,77.28,459.95,439.35,482.75
925,77.26,460.25,439.75,483.05
926,77.25,460.55,440.05,483.35
927,77.23,460.75,440.25,483.45
928,77.20,460.95,440.65,483.75
929,77.13,461.35,440.95,484.05
930,77.08,461.45,441.15,484.15
931,77.11,461.75,441.45,484.55
932,77.11,462.05,441.85,484.75
933,77.06,462.15,442.05,484.95
934,76.96,462.45,442.35,485.25
935,76.98,462.75,442.75,485.45
936,76.98,462.95,442.95,485.65
937,76.90,463.25,443.25,485.95
938,76.82,463.55,443.55,486.25
939,76.77,463.65,443.75,486.35
940,76.71,463.95,444.05,486.65
941,76.81,464.15,444.45,486.95
942,76.80,464.35,444.65,487.15
943,76.69,464.65,444.95,487.35
944,76.64,464.95,445.25,487.65
945,76.66,465.15,445.45,487.75
946,76.60,465.35,445.85,488.05
947,76.63,465.65,446.15,488.35
948,76.59,465.85,446.35,488.45
949,76.49,466.15,446.55,488.75
950,76.51,466.35,446.95,489.05
951,76.54,466.55,447.05,489.15
952,76.45,466.85,447.45,489.45
953,76.38,467.05,447.75,489.75
954,76.40,467.25,447.95,489.85
955,76.43,467.45,448.35,490.15
956,76.36,467.75,448.65,490.45
957,76.26,467.95,448.85,490.65
958,76.30,468.25,449.15,490.85
959,76.24,468.45,449.55,491.15
960,76.17,468.65,449.75,491.25
961,76.13,468.95,450.05,491.55
962,76.13,469.15,450.45,491.85
963,76.17,469.35,450.55,491.95
964,76.09,469.65,450.95,492.25
965,76.08,469.85,451.25,492.45
966,76.06,470.05,451.45,492.65
967,75.89,470.35,451.75,492.85
968,75.97,470.55,452.05,493.15
969,75.99,470.75,452.25,493.25
970,75.88,471.05,452.55,493.55
971,75.90,471.35,452.95,493.85
972,75.86,471.45,453.15,493.95
973,75.78,471.75,453.45,494.15
974,75.76,471.95,453.75,494.45
975,75.76,472.15,453.95,494.55
976,75.74,472.45,454.25,494.85
977,75.62,472.65,454.55,495.15
978,75.65,472.85,454.75,495.25
979,75.66,473.15,455.15,495.55
980,75.56,473.35,455.45,495.75
981,75.50,473.55,455.65,495.95
982,75.48,473.65,456.05,496.15
983,75.44,474.05,456.35,496.45
984,75.43,474.15,456.55,496.55
985,75.34,474.45,456.85,496.85
986,75.31,474.75,457.15,497.05
987,75.32,474.85,457.35,497.25
988,75.29,475.15,457.65,497.55
989,75.25,475.45,458.05,497.75
990,75.27,475.55,458.25,497.95
991,75.23,475.85,458.55,498.15
992,75.04,476.15,458.85,498.45
993,75.09,476.25,459.05,498.55
994,75.15,476.55,459.45,498.75
995,75.12,476.85,459.75,499.05
996,75.00,476.95,459.95,499.15
997,74.92,477.25,460.25,499.35
998,74.94,477.45,460.55,499.65
999,74.87,477.55,460.75,499.75
1000,74.83,477.85,461.15,500.05
1001,74.79,478.15,461.45,500.25
1002,74.81,478.25,461.65,500.45
1003,74.82,478.55,461.95,500.65
1004,74.76,478.75,462.35,500.85
1005,74.70,478.95,462.45,501.05
1006,74.65,479.15,462.75,501.25
1007,74.60,479.45,463.15,501.45
1008,74.60,479.55,463.35,501.65
1009,74.65,479.85,463.65,501.85
1010,74.58,480.15,464.05,502.15
1011,74.49,480.25,464.15,502.25
1012,74.49,480.45,464.55,502.45
1013,74.45,480.75,464.85,502.75
1014,74.43,480.95,465.05,502.85
1015,74.33,481.15,465.35,503.15
1016,74.28,481.45,465.65,503.35
1017,74.25,481.55,465.85,503.45
1018,74.19,481.85,466.25,503.75
1019,74.18,482.05,466.55,503.95
1020,74.20,482.25,466.75,504.15
1021,74.13,482.45,467.05,504.35
1022,74.09,482.75,467.35,504.65
1023,74.06,482.85,467.45,504.75
1024,74.01,483.15,467.75,504.95
1025,73.95,483.35,468.15,505.15
1026,73.87,483.45,468.35,505.35
1027,73.88,483.75,468.65,505.55
1028,73.85,484.05,469.15,505.75
1029,73.85,484.15,469.35,505.95
1030,73.78,484.35,469.65,506.15
1031,73.75,484.65,469.95,506.35
1032,73.78,484.75,470.15,506.55
1033,73.80,485.05,470.45,506.75
1034,73.76,485.25,470.75,506.95
1035,73.69,485.45,470.95,507.05
1036,73.69,485.65,471.35,507.35
1037,73.63,485.95,471.65,507.55
1038,73.59,486.05,471.85,507.65
1039,73.47,486.25,472.15,507.95
1040,73.44,486.55,472.45,508.15
1041,73.47,486.65,472.65,508.25
1042,73.43,486.95,472.95,508.55
1043,73.36,487.15,473.25,508.75
1044,73.28,487.35,473.45,508.85
1045,73.27,487.55,473.75,509.05
1046,73.26,487.85,474.05,509.25
1047,73.27,487.95,474.15,509.35
1048,73.25,488.15,474.45,509.65
1049,73.14,488.45,474.75,509.85
1050,73.09,488.55,474.95,509.95
1051,73.08,488.75,475.25,510.25
1052,73.01,489.05,475.55,510.45
1053,72.93,489.15,475.65,510.55
1054,72.99,489.35,475.95,510.75
1055,72.99,489.65,476.25,510.95
1056,72.90,489.75,476.45,511.05
1057,72.85,490.05,476.75,511.35
1058,72.83,490.25,477.05,511.55
1059,72.82,490.35,477.15,511.65
1060,72.74,490.65,477.55,511.85
1061,72.73,490.85,477.75,512.05
1062,72.72,491.05,477.95,512.15
1063,72.64,491.25,478.25,512.45
1064,72.63,491.45,478.55,512.55
1065,72.57,491.55,478.65,512.75
1066,72.57,491.85,478.95,512.95
1067,72.58,492.05,479.25,513.25
1068,72.45,492.25,479.45,513.25
1069,72.38,492.45,479.75,513.45
1070,72.35,492.65,480.05,513.65
1071,72.41,492.75,480.15,513.75
1072,72.31,493.05,480.45,514.05
1073,72.16,493.35,480.75,514.25
1074,72.22,493.35,480.85,514.35
1075,72.20,493.65,481.15,514.55
1076,72.12,493.85,481.45,514.75
1077,72.09,493.95,481.55,514.85
1078,72.09,494.25,481.85,515.15
1079,72.01,494.45,482.15,515.35
1080,71.91,494.55,482.35,515.45
1081,71.93,494.85,482.55,515.65
1082,71.93,495.05,482.95,515.85
1083,71.86,495.15,483.05,515.95
1084,71.80,495.45,483.25,516.15
1085,71.79,495.65,483.65,516.35
1086,71.78,495.75,483.75,516.45
1087,71.70,495.95,484.05,516.75
1088,71.68,496.25,484.35,516.95
1089,71.70,496.35,484.45,517.05
1090,71.68,496.65,484.75,517.25
1091,71.58,496.85,485.05,517.45
1092,71.53,496.95,485.15,517.55
1093,71.41,497.25,485.55,517.75
1094,71.42,497.45,485.75,518.05
1095,71.48,497.45,485.85,518.05
1096,71.33,497.75,486.15,518.35
1097,71.28,498.15,486.45,518.55
1098,71.35,497.95,486.55,518.65
1099,71.30,498.35,486.85,518.85
1100,71.16,498.45,487.05,519.05
1101,71.21,498.55,487.15,519.05
1102,71.15,498.95,487.45,519.25
1103,71.06,499.15,487.75,519.55
1104,71.04,499.25,487.85,519.65
1105,70.99,499.45,488.15,519.85
1106,70.91,499.65,488.45,520.05
1107,70.91,499.85,488.55,520.25
1108,70.91,500.05,488.85,520.25
1109,70.88,500.25,489.15,520.55
1110,70.87,500.35,489.25,520.65
1111,70.75,500.65,489.55,520.95
1112,70.76,500.85,489.85,521.05
1113,70.80,500.95,489.95,521.15
1114,70.66,501.15,490.25,521.35
1115,70.57,501.35,490.45,521.55
1116,70.54,501.45,490.65,521.65
1117,70.48,501.75,490.85,521.95
1118,70.42,501.95,491.25,522.15
1119,70.40,502.05,491.35,522.25
1120,70.42,502.25,491.55,522.35
1121,70.47,502.55,491.85,522.55
1122,70.32,502.65,492.05,522.75
1123,70.23,502.85,492.25,522.95
1124,70.29,503.05,492.55,523.15
1125,70.30,503.25,492.65,523.25
1126,70.26,503.45,493.05,523.45
1127,70.13,503.65,493.25,523.65
1128,70.10,503.75,493.35,523.75
1129,70.12,503.95,493.65,523.95
1130,70.02,504.25,493.85,524.15
1131,69.96,504.35,493.95,524.25
1132,69.99,504.55,494.25,524.45
1133,69.91,504.75,494.45,524.65
1134,69.85,504.95,494.65,524.75
1135,69.85,505.15,494.85,524.85
1136,69.83,505.35,495.05,525.05
1137,69.77,505.45,495.25,525.15
1138,69.67,505.65,495.55,525.45
1139,69.68,505.95,495.85,525.65
1140,69.71,506.05,495.95,525.65
1141,69.60,506.25,496.15,525.85
1142,69.54,506.45,496.45,526.05
1143,69.51,506.55,496.55,526.15
1144,69.48,506.75,496.85,526.45
1145,69.35,507.05,497.05,526.65
1146,69.41,507.15,497.25,526.75
1147,69.30,507.35,497.55,526.85
1148,69.29,507.65,497.75,527.05
1149,69.29,507.75,497.85,527.25
1150,69.24,507.95,498.15,527.45
1151,69.13,508.15,498.45,527.65
1152,69.09,508.25,498.55,527.75
1153,69.08,508.45,498.85,527.85
1154,69.13,508.75,499.05,528.05
1155,69.07,508.85,499.15,528.15
1156,69.01,509.05,499.45,528.35
1157,68.97,509.25,499.75,528.55
1158,68.86,509.35,499.85,528.65
1159,68.82,509.55,500.15,528.85
1160,68.73,509.85,500.35,529.15
1161,68.84,509.95,500.55,529.25
1162,68.80,510.15,500.75,529.45
1163,68.66,510.35,500.95,529.65
1164,68.64,510.45,501.05,529.75
1165,68.60,510.65,501.35,529.95
1166,68.61,510.95,501.65,530.05
1167,68.50,511.05,501.75,530.15
1168,68.53,511.25,502.05,530.35
1169,68.47,511.45,502.25,530.65
1170,68.35,511.55,502.35,530.65
1171,68.33,511.75,502.65,530.85
1172,68.30,512.05,502.85,531.05
1173,68.29,512.15,502.95,531.15
1174,68.28,512.35,503.25,531.35
1175,68.22,512.55,503.55,531.55
1176,68.16,512.65,503.65,531.65
1177,68.06,512.85,503.85,531.85
1178,68.09,513.05,504.15,532.05
1179,68.05,513.15,504.35,532.15
1180,67.92,513.35,504.55,532.35
1181,67.90,513.65,504.85,532.55
1182,67.92,513.65,504.95,532.65
1183,67.81,513.95,505.25,532.85
1184,67.84,514.15,505.45,533.05
1185,67.84,514.25,505.55,533.15
1186,67.72,514.45,505.75,533.35
1187,67.62,514.75,506.05,533.55
1188,67.63,514.75,506.15,533.65
1189,67.59,515.05,506.45,533.85
1190,67.46,515.25,506.75,534.15
1191,67.46,515.35,506.85,534.25
1192,67.45,515.55,507.05,534.35
1193,67.44,515.75,507.35,534.55
1194,67.39,515.85,507.45,534.65
1195,67.28,516.05,507.65,534.95
1196,67.36,516.35,507.95,535.15
1197,67.28,516.45,508.15,535.15
1198,67.16,516.65,508.35,535.35
1199,67.12,516.85,508.65,535.55
1200,67.08,516.95,508.75,535.65
1201,67.08,517.15,508.95,535.85
1202,67.05,517.35,509.25,536.15
1203,66.99,517.45,509.35,536.25
1204,66.89,517.75,509.65,536.45
1205,66.86,517.95,509.85,536.65
1206,66.81,518.05,509.95,536.75
1207,66.75,518.25,510.25,536.95
1208,66.68,518.45,510.45,537.15
1209,66.70,518.55,510.55,537.25
1210,66.73,518.75,510.85,537.45
1211,66.79,518.95,511.05,537.65
1212,66.60,519.05,511.15,537.65
1213,66.52,519.25,511.35,537.85
1214,66.47,519.45,511.65,538.05
1215,66.41,519.55,511.75,538.15
1216,66.35,519.85,512.05,538.35
1217,66.42,520.05,512.25,538.55
1218,66.35,520.15,512.35,538.65
1219,66.37,520.35,512.55,538.85
1220,66.30,520.55,512.85,539.05
1221,66.18,520.65,512.95,539.15
1222,66.13,520.85,513.25,539.35
1223,66.10,521.05,513.45,539.55
1224,66.01,521.15,513.65,539.65
1225,66.04,521.35,513.85,539.85
1226,65.98,521.55,514.05,540.05
1227,65.96,521.65,514.25,540.15
1228,65.85,521.95,514.45,540.35
1229,65.81,522.05,514.75,540.55
1230,65.78,522.25,514.75,540.65
1231,65.67,522.35,515.05,540.85
1232,65.74,522.65,515.25,541.05
1233,65.63,522.75,515.35,541.15
1234,65.59,522.95,515.65,541.35
1235,65.58,523.15,515.85,541.55
1236,65.48,523.25,516.05,541.65
1237,65.46,523.45,516.25,541.85
1238,65.43,523.65,516.45,542.05
1239,65.39,523.75,516.65,542.15
1240,65.31,523.95,516.95,542.35
1241,65.23,524.15,517.15,542.55
1242,65.22,524.25,517.25,542.65
1243,65.13,524.45,517.45,542.85
1244,65.20,524.65,517.75,543.05
1245,65.16,524.75,517.85,543.05
1246,65.04,524.95,518.15,543.25
1247,64.97,525.15,518.35,543.55
1248,64.99,525.25,518.45,543.55
1249,64.93,525.45,518.75,543.85
1250,64.87,525.65,518.95,544.05
1251,64.82,525.75,519.05,544.15
1252,64.77,526.05,519.35,544.25
1253,64.77,526.15,519.55,544.55
1254,64.68,526.35,519.65,544.65
1255,64.64,526.55,519.95,544.75
1256,64.56,526.75,520.15,544.95
1257,64.53,526.75,520.25,545.05
1258,64.52,527.05,520.45,545.25
1259,64.44,527.25,520.75,545.45
1260,64.38,527.35,520.85,545.55
1261,64.38,527.55,521.15,545.75
1262,64.37,527.75,521.35,545.95
1263,64.30,527.85,521.45,546.15
1264,64.18,528.05,521.75,546.25
1265,64.19,528.25,521.95,546.45
1266,64.10,528.35,522.05,546.55
1267,64.05,528.55,522.35,546.75
1268,64.10,528.75,522.55,546.95
1269,63.95,528.85,522.65,547.05
1270,63.90,529.05,522.95,547.25
1271,63.93,529.25,523.15,547.45
1272,63.81,529.35,523.35,547.55
1273,63.79,529.55,523.55,547.75
1274,63.82,529.75,523.85,547.95
1275,63.73,529.85,523.95,548.05
1276,63.58,530.05,524.25,548.25
1277,63.61,530.25,524.45,548.45
1278,63.58,530.35,524.55,548.55
1279,63.52,530.55,524.75,548.75
1280,63.47,530.75,525.05,548.95
1281,63.43,530.85,525.15,549.05
1282,63.39,531.05,525.35,549.25
1283,63.35,531.25,525.65,549.45
1284,63.26,531.35,525.75,549.45
1285,63.21,531.55,525.95,549.65
1286,63.16,531.75,526.25,549.85
1287,63.07,531.85,526.35,549.95
1288,63.03,532.05,526.55,550.15
1289,63.02,532.25,526.75,550.35
1290,62.97,532.35,526.95,550.45
1291,62.96,532.55,527.15,550.65
1292,62.89,532.75,527.35,550.85
1293,62.86,532.85,527.55,550.95
1294,62.80,533.05,527.75,551.15
1295,62.71,533.25,528.05,551.35
1296,62.69,533.35,528.15,551.45
1297,62.67,533.55,528.35,551.65
1298,62.61,533.75,528.65,551.75
1299,62.50,533.85,528.75,551.85
1300,62.46,534.05,529.05,552.05
1301,62.41,534.25,529.25,552.25
1302,62.37,534.35,529.35,552.35
1303,62.34,534.45,529.65,552.55
1304,62.30,534.75,529.85,552.75
1305,62.24,534.85,529.95,552.85
1306,62.23,535.05,530.25,553.05
1307,62.22,535.25,530.45,553.25
1308,62.13,535.35,530.55,553.35
1309,62.09,535.55,530.75,553.55
1310,61.99,535.75,531.05,553.75
1311,61.97,535.85,531.15,553.85
1312,61.92,536.05,531.45,554.05
1313,61.79,536.25,531.65,554.25
1314,61.82,536.35,531.75,554.35
1315,61.79,536.55,532.05,554.45
1316,61.73,536.65,532.25,554.65
1317,61.70,536.75,532.45,554.75
1318,61.61,536.95,532.65,554.95
1319,61.61,537.15,532.85,555.15
1320,61.53,537.25,533.05,555.25
1321,61.46,537.45,533.25,555.45
1322,61.43,537.65,533.45,555.65
1323,61.35,537.75,533.55,555.75
1324,61.31,537.95,533.85,555.95
1325,61.30,538.15,534.05,556.15
1326,61.26,538.25,534.25,556.25
1327,61.17,538.45,534.45,556.35
1328,61.11,538.65,534.65,556.55
1329,61.07,538.75,534.85,556.65
1330,60.97,538.95,535.05,556.85
1331,60.95,539.15,535.25,557.05
1332,60.86,539.25,535.35,557.15
1333,60.84,539.45,535.65,557.35
1334,60.82,539.75,535.85,557.45
1335,60.76,539.75,535.95,557.55
1336,60.68,539.95,536.15,557.75
1337,60.69,540.15,536.45,557.95
1338,60.62,540.25,536.55,558.05
1339,60.55,540.45,536.85,558.25
1340,60.53,540.65,537.05,558.45
1341,60.48,540.75,537.25,558.55
1342,60.41,540.95,537.45,558.65
1343,60.40,541.15,537.75,558.85
1344,60.32,541.25,537.85,558.95
1345,60.24,541.45,538.05,559.15
1346,60.24,541.65,538.35,559.35
1347,60.18,541.75,538.45,559.45
1348,60.16,541.95,538.65,559.65
1349,60.08,542.05,538.85,559.75
1350,60.00,542.15,539.05,559.85
1351,59.94,542.35,539.25,560.15
1352,59.93,542.55,539.55,560.25
1353,59.83,542.65,539.65,560.35
1354,59.78,542.85,539.85,560.45
1355,59.74,543.05,540.15,560.65
1356,59.67,543.05,540.25,560.75
1357,59.63,543.35,540.55,560.95
1358,59.63,543.55,540.85,561.25
1359,59.56,543.55,540.85,561.25
1360,59.50,543.75,541.15,561.45
1361,59.42,544.05,541.35,561.65
1362,59.39,544.15,541.45,561.65
1363,59.36,544.25,541.75,561.85
1364,59.30,544.45,541.95,562.15
1365,59.22,544.55,542.15,562.15
1366,59.20,544.75,542.35,562.35
1367,59.14,544.95,542.55,562.55
1368,59.10,545.05,542.75,562.65
1369,59.05,545.25,542.95,562.85
1370,58.92,545.45,543.15,563.05
1371,58.91,545.55,543.35,563.15
1372,58.84,545.75,543.55,563.25
1373,58.82,545.95,543.85,563.45
1374,58.73,546.05,544.05,563.55
1375,58.69,546.25,544.25,563.75
1376,58.69,546.45,544.45,563.95
1377,58.67,546.55,544.55,564.05
1378,58.58,546.65,544.85,564.15
1379,58.50,546.95,545.05,564.35
1380,58.43,547.05,545.15,564.45
1381,58.38,547.25,545.45,564.65
1382,58.31,547.45,545.75,564.85
1383,58.27,547.55,545.85,564.95
1384,58.24,547.65,546.15,565.15
1385,58.19,547.85,546.35,565.25
1386,58.15,547.95,546.45,565.35
1387,58.12,548.25,546.75,565.55
1388,58.04,548.35,546.95,565.75
1389,57.98,548.45,547.05,565.85
1390,57.92,548.65,547.35,565.95
1391,57.86,548.85,547.55,566.15
1392,57.81,548.95,547.65,566.25
1393,57.73,549.15,547.95,566.45
1394,57.72,549.35,548.15,566.65
1395,57.68,549.45,548.35,566.75
1396,57.61,549.65,548.55,566.95
1397,57.57,549.85,548.75,567.15
1398,57.51,549.95,548.95,567.15
1399,57.46,550.15,549.15,567.35
1400,57.39,550.35,549.45,567.55
1401,57.34,550.45,549.55,567.65
1402,57.28,550.65,549.85,567.85
1403,57.29,550.85,550.05,568.05
1404,57.24,550.95,550.25,568.15
1405,57.12,551.15,550.45,568.25
1406,57.14,551.35,550.75,568.45
1407,57.04,551.45,550.85,568.55
1408,57.01,551.65,551.15,568.65
1409,56.86,551.85,551.45,568.85
1410,56.84,551.85,551.55,568.95
1411,56.78,552.15,551.75,569.15
1412,56.73,552.25,552.05,569.25
1413,56.75,552.35,552.15,569.35
1414,56.65,552.55,552.45,569.55
1415,56.62,552.85,552.75,569.75
1416,56.51,552.85,552.85,569.85
1417,56.46,553.05,553.05,569.95
1418,56.42,553.25,553.35,570.15
1419,56.35,553.35,553.45,570.25
1420,56.31,553.55,553.65,570.45
1421,56.28,553.75,553.95,570.65
1422,56.22,553.85,554.05,570.75
1423,56.15,554.05,554.25,570.85
1424,56.11,554.25,554.55,571.05
1425,56.05,554.35,554.75,571.15
1426,56.01,554.55,554.95,571.25
1427,55.93,554.75,555.25,571.45
1428,55.88,554.85,555.35,571.55
1429,55.80,555.05,555.55,571.75
1430,55.76,555.25,555.85,571.85
1431,55.75,555.25,555.95,571.95
1432,55.65,555.55,556.15,572.15
1433,55.58,555.75,556.45,572.35
1434,55.54,555.75,556.55,572.45
1435,55.47,555.95,556.85,572.55
1436,55.44,556.15,557.15,572.75
1437,55.38,556.25,557.15,572.85
1438,55.37,556.45,557.45,572.95
1439,55.30,556.65,557.75,573.15
1440,55.19,556.75,557.75,573.25
1441,55.16,556.95,558.05,573.45
1442,55.08,557.15,558.25,573.65
1443,55.07,557.25,558.45,573.65
1444,55.02,557.45,558.65,573.85
1445,54.97,557.65,558.95,574.05
1446,54.91,557.75,559.05,574.15
1447,54.83,557.95,559.25,574.25
1448,54.81,558.15,559.55,574.45
1449,54.72,558.25,559.75,574.55
1450,54.67,558.45,559.95,574.65
1451,54.60,558.65,560.25,574.85
1452,54.56,558.75,560.35,574.95
1453,54.49,558.95,560.65,575.15
1454,54.47,559.15,560.85,575.25
1455,54.40,559.25,560.95,575.35
1456,54.32,559.35,561.25,575.45
1457,54.30,559.55,561.45,575.65
1458,54.26,559.65,561.55,575.75
1459,54.21,559.85,561.85,575.95
1460,54.11,560.05,562.15,576.15
1461,54.04,560.15,562.25,576.15
1462,53.98,560.35,562.45,576.35
1463,53.92,560.55,562.75,576.55
1464,53.85,560.65,562.85,576.55
1465,53.83,560.85,563.15,576.75
1466,53.72,561.05,563.35,576.95
1467,53.70,561.15,563.55,577.05
1468,53.65,561.35,563.75,577.25
1469,53.56,561.55,563.95,577.35
1470,53.50,561.65,564.15,577.45
1471,53.46,561.85,564.35,577.65
1472,53.40,562.05,564.65,577.75
1473,53.36,562.15,564.75,577.85
1474,53.25,562.35,565.05,577.95
1475,53.20,562.55,565.25,578.15
1476,53.18,562.65,565.35,578.25
1477,53.11,562.75,565.65,578.45
1478,53.07,562.95,565.85,578.55
1479,52.98,563.15,565.95,578.65
1480,52.94,563.25,566.15,578.85
1481,52.86,563.35,566.45,579.05
1482,52.83,563.35,566.55,579.05
1483,52.81,563.55,566.85,579.25
1484,52.72,563.75,567.05,579.45
1485,52.65,563.75,567.25,579.55
1486,52.59,563.95,567.45,579.65
1487,52.53,564.15,567.75,579.85
1488,52.48,564.25,567.85,579.95
1489,52.41,564.45,568.15,580.05
1490,52.38,564.65,568.35,580.25
1491,52.34,564.75,568.45,580.35
1492,52.32,564.95,568.65,580.55
1493,52.23,565.15,568.95,580.65
1494,52.16,565.25,569.05,580.75
1495,52.10,565.45,569.25,580.85
1496,52.07,565.55,569.45,581.05
1497,51.99,565.65,569.65,581.15
1498,51.95,565.85,569.85,581.35
1499,51.88,566.05,570.15,581.45
1500,51.79,566.15,570.25,581.55
1501,51.80,566.35,570.45,581.65
1502,51.71,566.45,570.65,581.85
1503,51.63,566.55,570.85,581.95
1504,51.61,566.75,571.05,582.15
1505,51.58,566.95,571.25,582.25
1506,51.52,567.05,571.35,582.35
1507,51.47,567.25,571.65,582.55
1508,51.37,567.45,571.85,582.65
1509,51.30,567.55,571.95,582.75
1510,51.26,567.65,572.15,582.85
1511,51.20,567.85,572.45,583.05
1512,51.16,567.95,572.55,583.15
1513,51.07,568.15,572.75,583.35
1514,51.01,568.35,572.95,583.45
1515,50.94,568.35,573.05,583.55
1516,50.89,568.55,573.35,583.75
1517,50.86,568.75,573.55,583.95
1518,50.81,568.85,573.75,583.95
