Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,49.91,461.95,447.55,517.25
774,49.86,462.15,447.75,517.45
775,49.81,462.45,447.95,517.85
776,49.76,462.75,448.25,518.25
777,49.72,462.95,448.35,518.45
778,49.69,463.15,448.65,518.85
779,49.63,463.55,448.85,519.15
780,49.58,463.65,448.95,519.35
781,49.53,463.95,449.25,519.75
782,49.48,464.25,449.45,520.15
783,49.43,464.45,449.65,520.35
784,49.38,464.75,449.85,520.75
785,49.34,465.05,450.15,521.05
786,49.28,465.25,450.25,521.25
787,49.24,465.55,450.55,521.65
788,49.19,465.85,450.75,522.05
789,49.14,466.05,450.95,522.25
790,49.10,466.35,451.15,522.65
791,49.05,466.65,451.45,523.05
792,49.00,466.75,451.55,523.25
793,48.95,467.15,451.85,523.65
794,48.91,467.45,452.15,523.95
795,48.86,467.65,452.25,524.15
796,48.81,467.95,452.55,524.55
797,48.76,468.25,452.75,524.95
798,48.71,468.45,452.95,525.15
799,48.66,468.75,453.15,525.55
800,48.61,469.05,453.45,525.95
801,48.56,469.25,453.55,526.15
802,48.50,469.55,453.85,526.55
803,48.46,469.85,454.15,526.95
804,48.42,470.05,454.25,527.15
805,48.36,470.35,454.55,527.55
806,48.32,470.65,454.85,527.95
807,48.27,470.85,454.95,528.15
808,48.21,471.15,455.25,528.55
809,48.16,471.55,455.55,528.95
810,48.11,471.65,455.65,529.15
811,48.07,472.05,455.95,529.55
812,48.02,472.35,456.25,529.95
813,47.97,472.55,456.45,530.15
814,47.89,472.85,456.75,530.55
815,47.86,473.25,456.95,530.95
816,47.82,473.35,457.15,531.15
817,47.77,473.75,457.45,531.55
818,47.89,474.05,457.65,531.95
819,47.81,474.25,457.85,532.15
820,47.66,474.55,458.15,532.55
821,47.58,474.95,458.45,532.95
822,47.53,475.05,458.55,533.15
823,47.49,475.45,458.85,533.55
824,47.42,475.85,459.15,533.95
825,47.38,475.95,459.35,534.15
826,47.34,476.35,459.65,534.55
827,47.29,476.65,459.85,535.05
828,47.24,476.85,460.05,535.25
829,47.17,477.15,460.35,535.55
830,47.11,477.55,460.65,536.05
831,47.09,477.75,460.75,536.25
832,47.06,478.05,461.05,536.65
833,47.01,478.45,461.35,537.05
834,46.94,478.55,461.55,537.25
835,46.90,478.95,461.85,537.65
836,46.86,479.25,462.15,538.05
837,46.80,479.45,462.25,538.25
838,46.76,479.85,462.65,538.65
839,46.71,480.15,462.95,539.05
840,46.65,480.35,463.05,539.25
841,46.60,480.65,463.35,539.65
842,46.55,481.05,463.65,540.05
843,46.49,481.25,463.85,540.25
844,46.45,481.55,464.15,540.75
845,46.40,481.95,464.45,541.15
846,46.35,482.15,464.65,541.35
847,46.30,482.45,464.95,541.75
848,46.26,482.85,465.35,542.15
849,46.21,483.05,465.45,542.35
850,46.16,483.35,465.75,542.75
851,46.11,483.75,466.15,543.15
852,46.06,483.95,466.25,543.35
853,46.01,484.25,466.65,543.85
854,45.96,484.65,466.95,544.25
855,45.92,484.85,467.15,544.45
856,45.86,485.15,467.45,544.85
857,45.80,485.55,467.75,545.25
858,45.76,485.75,467.95,545.55
859,45.71,486.05,468.25,545.95
860,45.66,486.45,468.65,546.35
861,45.61,486.65,468.85,546.55
862,45.55,486.95,469.15,546.95
863,45.50,487.35,469.45,547.35
864,45.44,487.55,469.65,547.55
865,45.40,487.85,469.95,547.95
866,45.36,488.25,470.35,548.45
867,45.31,488.45,470.45,548.65
868,45.25,488.85,470.85,549.05
869,45.20,489.15,471.15,549.45
870,45.16,489.35,471.35,549.65
871,45.11,489.75,471.65,550.15
872,45.06,490.15,472.05,550.55
873,45.00,490.25,472.25,550.75
874,44.96,490.65,472.55,551.15
875,44.92,491.05,472.95,551.55
876,44.86,491.25,473.15,551.75
877,44.81,491.55,473.45,552.25
878,44.76,491.95,473.85,552.65
879,44.70,492.15,474.05,552.85
880,44.65,492.55,474.35,553.25
881,44.59,492.85,474.75,553.65
882,44.55,493.05,474.95,553.95
883,44.49,493.45,475.25,554.35
884,44.45,493.85,475.65,554.75
885,44.40,493.95,475.75,554.95
886,44.35,494.35,476.15,555.35
887,44.30,494.75,476.55,555.75
888,44.26,494.95,476.65,555.95
889,44.20,495.35,477.05,556.35
890,44.15,495.65,477.45,556.85
891,44.10,495.85,477.65,557.05
892,44.04,496.25,477.95,557.45
893,44.00,496.65,478.35,557.85
894,43.95,496.75,478.55,558.05
895,43.90,497.15,478.95,558.45
896,43.85,497.55,479.35,558.95
897,43.80,497.65,479.55,559.15
898,43.74,498.05,479.95,559.55
899,43.69,498.45,480.35,560.05
900,43.64,498.65,480.45,560.25
901,43.58,498.95,480.85,560.65
902,43.53,499.35,481.25,561.05
903,43.49,499.55,481.45,561.35
904,43.44,499.95,481.85,561.75
905,43.39,500.35,482.25,562.15
906,43.33,500.45,482.45,562.35
907,43.27,500.85,482.85,562.75
908,43.23,501.25,483.25,563.25
909,43.18,501.45,483.45,563.45
910,43.13,501.75,483.85,563.85
911,43.07,502.15,484.25,564.25
912,43.02,502.35,484.45,564.55
913,42.97,502.75,484.85,564.95
914,42.91,503.15,485.25,565.35
915,42.87,503.35,485.45,565.55
916,42.82,503.65,485.85,566.05
917,42.77,504.05,486.35,566.45
918,42.71,504.25,486.55,566.65
919,42.66,504.65,486.95,567.05
920,42.61,505.05,487.35,567.45
921,42.55,505.25,487.55,567.75
922,42.50,505.55,487.95,568.15
923,42.45,505.95,488.35,568.55
924,42.39,506.15,488.55,568.75
925,42.35,506.55,489.05,569.15
926,42.29,506.95,489.45,569.55
927,42.24,507.15,489.65,569.75
928,42.18,507.55,490.05,570.25
929,42.13,507.95,490.45,570.55
930,42.08,508.15,490.65,570.85
931,42.04,508.45,491.15,571.25
932,41.99,508.85,491.55,571.65
933,41.94,509.05,491.75,571.85
934,41.90,509.35,492.15,572.25
935,41.83,509.75,492.65,572.65
936,41.78,509.95,492.85,572.95
937,41.73,510.35,493.25,573.35
938,41.66,510.65,493.65,573.75
939,41.61,510.85,493.95,573.95
940,41.56,511.25,494.35,574.35
941,41.51,511.65,494.75,574.75
942,41.46,511.85,494.95,575.05
943,41.41,512.25,495.45,575.35
944,41.36,512.55,495.85,575.75
945,41.30,512.75,496.05,576.05
946,41.24,513.15,496.55,576.45
947,41.19,513.55,496.95,576.85
948,41.14,513.65,497.15,577.05
949,41.08,514.05,497.65,577.45
950,41.02,514.45,498.05,577.85
951,40.98,514.65,498.25,578.05
952,40.92,515.05,498.75,578.45
953,40.87,515.45,499.15,578.85
954,40.81,515.55,499.35,579.05
955,40.77,515.95,499.85,579.55
956,40.72,516.35,500.25,579.95
957,40.67,516.55,500.45,580.15
958,40.61,516.95,500.95,580.55
959,40.56,517.25,501.35,580.95
960,40.49,517.45,501.55,581.15
961,40.44,517.85,502.05,581.55
962,40.39,518.25,502.45,581.95
963,40.34,518.45,502.65,582.25
964,40.29,518.85,503.15,582.65
965,40.24,519.25,503.65,583.05
966,40.18,519.45,503.85,583.25
967,40.13,519.85,504.25,583.65
968,40.08,520.15,504.75,584.05
969,40.02,520.35,504.95,584.35
970,39.96,520.75,505.35,584.75
971,39.91,521.15,505.85,585.05
972,39.85,521.25,506.05,585.35
973,39.80,521.65,506.55,585.65
974,39.75,522.05,506.95,586.15
975,39.69,522.25,507.25,586.35
976,39.64,522.65,507.65,586.75
977,39.59,523.05,508.15,587.15
978,39.54,523.25,508.35,587.35
979,39.48,523.55,508.75,587.75
980,39.43,523.95,509.25,588.15
981,39.37,524.15,509.45,588.35
982,39.31,524.55,509.85,588.85
983,39.26,524.95,510.25,589.25
984,39.21,525.15,510.45,589.45
985,39.16,525.55,510.95,589.85
986,39.10,525.85,511.35,590.25
987,39.04,526.05,511.65,590.45
988,38.99,526.55,512.05,590.95
989,38.93,526.85,512.55,591.35
990,38.87,527.05,512.75,591.55
991,38.83,527.45,513.15,591.95
992,38.77,527.85,513.65,592.35
993,38.72,528.05,513.85,592.55
994,38.67,528.45,514.25,592.95
995,38.62,528.85,514.75,593.45
996,38.55,529.05,514.95,593.65
997,38.49,529.45,515.35,594.05
998,38.44,529.85,515.85,594.35
999,38.39,529.95,516.05,594.65
1000,38.33,530.35,516.45,595.05
1001,38.27,530.75,516.95,595.45
1002,38.22,530.95,517.15,595.65
1003,38.17,531.35,517.55,595.95
1004,38.11,531.75,518.05,596.45
1005,38.06,531.95,518.25,596.65
1006,38.00,532.35,518.75,597.05
1007,37.94,532.75,519.15,597.45
1008,37.89,532.95,519.35,597.65
1009,37.84,533.35,519.85,598.05
1010,37.79,533.75,520.25,598.45
1011,37.73,533.95,520.45,598.65
1012,37.67,534.35,520.95,599.05
1013,37.61,534.65,521.35,599.45
1014,37.56,534.85,521.55,599.65
1015,37.50,535.25,522.05,600.05
1016,37.44,535.65,522.55,600.45
1017,37.38,535.85,522.75,600.75
1018,37.33,536.25,523.15,601.15
1019,37.28,536.65,523.65,601.55
1020,37.23,536.85,523.85,601.75
1021,37.17,537.25,524.25,602.15
1022,37.11,537.65,524.75,602.55
1023,37.06,537.85,524.95,602.75
1024,37.01,538.25,525.45,603.15
1025,36.95,538.65,525.85,603.65
1026,36.89,538.85,526.05,603.75
1027,36.83,539.25,526.55,604.15
1028,36.78,539.65,526.95,604.65
1029,36.72,539.85,527.15,604.75
1030,36.66,540.25,527.65,605.25
1031,36.60,540.65,528.05,605.55
1032,36.54,540.85,528.35,605.75
1033,36.49,541.25,528.75,606.15
1034,36.44,541.65,529.25,606.65
1035,36.38,541.85,529.45,606.85
1036,36.33,542.15,529.85,607.25
1037,36.27,542.65,530.35,607.65
1038,36.20,542.85,530.55,607.85
1039,36.15,543.15,531.05,608.25
1040,36.09,543.65,531.45,608.65
1041,36.04,543.85,531.75,608.85
1042,35.98,544.15,532.15,609.25
1043,35.93,544.65,532.65,609.65
1044,35.88,544.85,532.85,609.85
1045,35.81,545.25,533.25,610.25
1046,35.75,545.65,533.75,610.65
1047,35.70,545.85,533.95,610.85
1048,35.64,546.25,534.45,611.25
1049,35.59,546.65,534.95,611.75
1050,35.53,546.85,535.15,611.85
1051,35.47,547.25,535.55,612.35
1052,35.41,547.65,536.05,612.75
1053,35.35,547.85,536.25,612.95
1054,35.29,548.25,536.75,613.35
1055,35.24,548.65,537.15,613.75
1056,35.19,548.85,537.45,613.95
1057,35.13,549.25,537.85,614.35
1058,35.07,549.65,538.35,614.75
1059,35.01,549.85,538.55,614.95
1060,34.95,550.25,539.05,615.45
1061,34.90,550.65,539.45,615.85
1062,34.85,550.85,539.75,616.05
1063,34.78,551.25,540.15,616.45
1064,34.72,551.65,540.65,616.85
1065,34.66,551.85,540.85,617.05
1066,34.61,552.25,541.35,617.45
1067,34.55,552.75,541.85,617.85
1068,34.49,552.95,542.05,618.05
1069,34.43,553.25,542.45,618.45
1070,34.38,553.75,542.95,618.85
1071,34.32,553.95,543.15,619.05
1072,34.26,554.35,543.65,619.45
1073,34.20,554.75,544.15,619.85
1074,34.15,554.95,544.35,620.05
1075,34.09,555.35,544.85,620.45
1076,34.03,555.75,545.25,620.85
1077,33.97,555.95,545.55,621.05
1078,33.91,556.35,545.95,621.45
1079,33.85,556.85,546.45,621.85
1080,33.80,557.05,546.65,622.05
1081,33.73,557.35,547.15,622.45
1082,33.68,557.85,547.65,622.85
1083,33.63,558.05,547.95,623.05
1084,33.57,558.45,548.35,623.45
1085,33.52,558.85,548.85,623.85
1086,33.46,559.05,549.05,624.05
1087,33.40,559.45,549.55,624.45
1088,33.33,559.85,550.05,624.85
1089,33.27,560.05,550.25,625.05
1090,33.22,560.45,550.75,625.45
1091,33.17,560.85,551.25,625.95
1092,33.11,561.05,551.45,626.15
1093,33.05,561.45,551.95,626.55
1094,32.99,561.95,552.45,626.95
1095,32.93,562.15,552.65,627.15
1096,32.87,562.55,553.15,627.65
1097,32.81,562.95,553.65,627.95
1098,32.75,563.15,553.85,628.15
1099,32.69,563.55,554.35,628.65
1100,32.63,563.95,554.85,629.05
1101,32.57,564.15,555.05,629.25
1102,32.52,564.55,555.55,629.65
1103,32.46,564.95,556.05,630.05
1104,32.40,565.15,556.25,630.25
1105,32.34,565.55,556.75,630.65
1106,32.28,565.95,557.25,631.05
1107,32.23,566.15,557.45,631.25
1108,32.17,566.65,557.95,631.65
1109,32.11,567.05,558.45,632.05
1110,32.05,567.25,558.65,632.25
1111,31.98,567.65,559.15,632.75
1112,31.92,568.05,559.65,633.15
1113,31.86,568.25,559.85,633.35
1114,31.81,568.65,560.35,633.75
1115,31.75,569.05,560.85,634.25
1116,31.69,569.25,561.15,634.45
1117,31.64,569.75,561.55,634.85
1118,31.58,570.05,562.05,635.25
1119,31.51,570.35,562.35,635.45
1120,31.45,570.65,562.85,635.95
1121,31.40,571.15,563.35,636.35
1122,31.34,571.35,563.55,636.55
1123,31.28,571.75,564.05,636.95
1124,31.22,572.05,564.55,637.35
1125,31.16,572.35,564.75,637.65
1126,31.10,572.75,565.25,638.05
1127,31.05,573.15,565.75,638.45
1128,30.99,573.35,565.95,638.65
1129,30.93,573.65,566.55,639.05
1130,30.87,574.15,567.05,639.55
1131,30.81,574.35,567.25,639.75
1132,30.75,574.75,567.75,640.15
1133,30.69,575.15,568.25,640.65
1134,30.63,575.35,568.45,640.85
1135,30.58,575.75,568.95,641.35
1136,30.53,576.15,569.45,641.75
1137,30.46,576.35,569.65,642.05
1138,30.40,576.75,570.15,642.55
1139,30.34,577.15,570.65,643.05
1140,30.27,577.35,570.95,643.25
1141,30.21,577.75,571.45,643.75
1142,30.15,578.15,571.95,644.25
1143,30.09,578.35,572.15,644.55
1144,30.03,578.75,572.65,645.05
1145,29.99,579.15,573.15,645.55
1146,29.93,579.35,573.35,645.85
1147,29.86,579.75,573.85,646.45
1148,29.81,580.15,574.35,647.05
1149,29.75,580.35,574.65,647.35
1150,29.69,580.75,575.15,647.95
1151,29.62,581.15,575.55,648.55
1152,29.55,581.35,575.85,648.85
1153,29.50,581.75,576.35,649.45
1154,29.44,582.15,576.85,650.15
1155,29.38,582.35,577.05,650.45
1156,29.32,582.85,577.55,651.05
1157,29.26,583.15,578.05,651.65
1158,29.20,583.45,578.25,651.95
1159,29.14,583.85,578.75,652.65
1160,29.09,584.25,579.35,653.25
1161,29.04,584.45,579.55,653.55
1162,28.98,584.85,580.05,654.15
1163,28.92,585.25,580.55,654.85
1164,28.85,585.45,580.85,655.15
1165,28.79,585.85,581.35,655.75
1166,28.73,586.25,581.85,656.45
1167,28.67,586.45,582.05,656.75
1168,28.60,586.85,582.55,657.45
1169,28.55,587.25,583.05,658.15
1170,28.49,587.45,583.35,658.45
1171,28.43,587.85,583.85,659.15
1172,28.38,588.25,584.35,659.85
1173,28.33,588.45,584.55,660.15
1174,28.27,588.85,585.05,660.85
1175,28.20,589.25,585.55,661.65
1176,28.14,589.45,585.75,661.95
1177,28.08,589.85,586.35,662.75
1178,28.01,590.25,586.85,663.45
1179,27.95,590.45,587.05,663.85
1180,27.90,590.85,587.55,664.65
1181,27.85,591.25,588.05,665.45
1182,27.79,591.45,588.25,665.85
1183,27.73,591.85,588.75,666.65
1184,27.66,592.25,589.25,667.55
1185,27.60,592.45,589.55,667.95
1186,27.54,592.85,590.05,668.75
1187,27.49,593.25,590.55,669.65
1188,27.44,593.45,590.85,670.05
1189,27.38,593.85,591.25,670.95
1190,27.31,594.25,591.75,671.85
1191,27.25,594.45,592.05,672.25
1192,27.19,594.85,592.55,673.25
1193,27.15,595.25,593.05,674.15
1194,27.08,595.45,593.35,674.65
1195,27.02,595.85,593.85,675.55
1196,26.96,596.25,594.35,676.55
1197,26.90,596.45,594.55,676.95
1198,26.85,596.85,595.15,677.95
1199,26.80,597.25,595.65,678.95
1200,26.73,597.45,595.85,679.45
1201,26.66,597.85,596.35,680.35
1202,26.61,598.15,596.85,681.35
1203,26.55,598.35,597.15,681.75
1204,26.49,598.75,597.65,682.85
1205,26.43,599.15,598.15,683.85
1206,26.38,599.35,598.35,684.35
1207,26.32,599.75,598.85,685.45
1208,26.27,600.15,599.45,686.55
1209,26.21,600.35,599.65,687.05
1210,26.14,600.75,600.15,688.15
1211,26.09,601.15,600.65,689.35
1212,26.04,601.35,600.95,689.95
1213,25.99,601.75,601.45,691.05
1214,25.92,602.15,601.95,692.25
1215,25.86,602.35,602.15,692.85
1216,25.81,602.75,602.65,694.15
1217,25.75,603.15,603.15,695.55
1218,25.69,603.35,603.35,696.25
1219,25.63,603.65,603.85,697.65
1220,25.57,604.15,604.35,699.15
1221,25.53,604.25,604.65,699.85
1222,25.47,604.65,605.15,701.25
1223,25.42,605.15,605.65,702.65
1224,25.36,605.35,605.85,703.45
1225,25.30,605.75,606.35,704.85
1226,25.24,606.15,606.85,706.25
1227,25.19,606.35,607.15,707.05
1228,25.13,606.75,607.65,708.45
1229,25.07,607.15,608.15,709.95
1230,25.02,607.35,608.45,710.65
1231,24.96,607.75,608.95,712.15
1232,24.90,608.15,609.45,713.65
1233,24.85,608.35,609.65,714.35
1234,24.79,608.75,610.15,715.85
1235,24.75,609.15,610.65,717.25
1236,24.69,609.35,610.85,718.05
1237,24.63,609.65,611.35,719.45
1238,24.58,610.15,611.85,720.85
1239,24.52,610.35,612.15,721.55
1240,24.47,610.65,612.65,722.85
1241,24.41,611.15,613.05,724.05
1242,24.35,611.25,613.35,724.75
1243,24.30,611.65,613.85,725.85
1244,24.24,612.05,614.35,727.05
1245,24.19,612.25,614.55,727.65
1246,24.14,612.65,615.05,728.65
1247,24.09,613.05,615.55,729.65
1248,24.03,613.25,615.75,730.15
1249,23.97,613.55,616.25,731.05
1250,23.92,613.95,616.75,731.85
1251,23.87,614.15,616.95,732.25
1252,23.81,614.55,617.45,733.05
1253,23.76,614.95,617.85,733.85
1254,23.72,615.15,618.15,734.15
1255,23.66,615.45,618.65,734.85
1256,23.60,615.85,619.05,735.65
1257,23.55,616.05,619.35,735.95
1258,23.50,616.35,619.75,736.55
1259,23.44,616.75,620.25,737.15
1260,23.39,616.95,620.45,737.35
1261,23.33,617.25,620.95,737.75
1262,23.27,617.65,621.35,738.15
1263,23.22,617.85,621.65,738.35
1264,23.18,618.25,622.15,738.75
1265,23.12,618.55,622.55,739.05
1266,23.07,618.75,622.75,739.25
1267,23.01,619.15,623.25,739.45
1268,22.97,619.55,623.65,739.75
1269,22.92,619.75,623.95,739.85
1270,22.88,620.05,624.35,740.05
1271,22.82,620.45,624.85,740.25
1272,22.78,620.65,625.05,740.35
1273,22.72,621.05,625.55,740.45
1274,22.67,621.35,625.95,740.65
1275,22.62,621.55,626.15,740.65
1276,22.57,621.95,626.65,740.75
1277,22.52,622.35,627.15,740.85
1278,22.47,622.55,627.35,740.95
1279,22.42,622.85,627.75,741.05
1280,22.37,623.25,628.25,741.05
1281,22.31,623.35,628.45,741.15
1282,22.26,623.75,628.85,741.15
1283,22.20,624.15,629.35,741.15
1284,22.16,624.35,629.55,741.15
1285,22.11,624.75,630.05,741.15
1286,22.06,625.15,630.45,741.25
1287,22.01,625.25,630.75,741.25
1288,21.97,625.55,631.15,741.35
1289,21.93,625.85,631.55,741.35
1290,21.88,626.05,631.75,741.45
1291,21.84,626.35,632.25,741.45
1292,21.79,626.75,632.65,741.55
1293,21.74,626.85,632.95,741.55
1294,21.69,627.15,633.35,741.65
1295,21.65,627.55,633.75,741.75
1296,21.59,627.65,633.95,741.75
1297,21.54,628.05,634.45,741.85
1298,21.49,628.45,634.85,741.85
1299,21.45,628.65,635.05,741.95
1300,21.40,629.05,635.45,741.95
1301,21.36,629.45,635.95,742.05
1302,21.31,629.65,636.15,742.15
1303,21.27,630.15,636.55,742.35
1304,21.22,630.55,637.05,742.65
1305,21.18,630.75,637.25,742.75
1306,21.14,631.15,637.65,743.05
1307,21.10,631.55,638.15,743.45
1308,21.05,631.85,638.35,743.65
1309,21.01,632.25,638.85,744.15
1310,20.97,632.65,639.35,744.45
1311,20.92,632.75,639.55,744.55
1312,20.88,633.05,640.05,744.35
1313,20.85,633.35,640.45,744.05
1314,20.80,633.45,640.65,743.85
1315,20.76,633.75,641.15,743.65
1316,20.73,634.05,641.55,743.45
1317,20.68,634.25,641.75,743.45
1318,20.64,634.55,642.25,743.35
1319,20.61,634.85,642.75,743.35
1320,20.56,635.05,642.95,743.45
1321,20.52,635.25,643.35,743.55
1322,20.49,635.65,643.75,743.65
1323,20.46,635.75,643.95,743.75
1324,20.41,636.15,644.35,743.85
1325,20.37,636.45,644.75,744.05
1326,20.34,636.55,644.95,744.15
1327,20.30,636.85,645.35,744.35
1328,20.25,637.25,645.75,744.65
1329,20.21,637.45,645.95,744.75
1330,20.17,637.95,646.35,744.85
1331,20.13,638.35,646.75,744.95
1332,20.10,638.55,646.95,745.05
1333,20.04,638.95,647.35,745.05
1334,20.00,639.25,647.65,745.15
1335,19.97,639.45,647.85,745.15
1336,19.94,639.85,648.25,745.25
1337,19.90,640.35,648.65,745.35
1338,19.86,640.55,648.85,745.35
1339,19.83,640.95,649.25,745.45
1340,19.79,641.45,649.55,745.45
1341,19.74,641.65,649.75,745.55
1342,19.71,642.15,650.15,745.55
1343,19.68,642.55,650.55,745.65
1344,19.65,642.85,650.75,745.65
1345,19.61,643.35,651.15,745.65
1346,19.58,643.75,651.55,745.65
1347,19.55,644.05,651.75,745.65
1348,19.50,644.55,652.15,745.75
1349,19.45,645.05,652.55,745.65
1350,19.42,645.35,652.75,745.65
1351,19.40,645.85,653.25,745.55
1352,19.38,646.45,653.65,745.45
1353,19.34,646.75,653.95,745.45
1354,19.32,647.25,654.45,745.45
1355,19.31,647.85,654.95,745.45
1356,19.27,648.15,655.15,745.45
1357,19.21,648.75,655.75,745.45
1358,19.18,649.35,656.25,745.45
1359,19.16,649.65,656.55,745.45
1360,19.14,650.35,657.15,745.45
1361,19.12,651.05,657.75,745.55
1362,19.09,651.35,658.05,745.55
1363,19.06,652.15,658.65,745.65
1364,19.04,652.95,659.35,745.85
1365,19.02,653.25,659.65,745.95
1366,18.99,654.05,660.35,746.05
1367,18.95,654.95,661.15,746.25
1368,18.92,655.35,661.45,746.35
1369,18.89,656.15,662.25,746.55
1370,18.88,657.05,663.15,746.75
1371,18.87,657.55,663.65,746.85
1372,18.85,658.45,664.75,747.05
1373,18.82,659.35,665.75,747.35
1374,18.80,659.85,666.25,747.45
1375,18.77,660.85,667.35,747.75
1376,18.74,661.95,668.45,748.05
1377,18.73,662.55,669.05,748.15
1378,18.71,663.65,670.25,748.45
1379,18.68,664.85,671.45,748.85
1380,18.66,665.45,672.05,748.95
1381,18.64,666.65,673.35,749.35
1382,18.62,668.05,674.75,749.65
1383,18.59,668.65,675.35,749.85
1384,18.58,670.05,676.85,750.15
1385,18.57,671.55,678.25,750.45
1386,18.56,672.25,679.05,750.65
1387,18.54,673.75,680.65,750.95
1388,18.52,675.45,682.45,751.35
1389,18.50,676.25,683.35,751.45
1390,18.48,677.95,685.25,751.75
1391,18.46,679.65,687.25,752.05
1392,18.44,680.55,688.25,752.25
1393,18.42,682.45,690.25,752.65
1394,18.40,684.35,692.35,752.95
1395,18.38,685.35,693.35,753.15
1396,18.36,687.45,695.55,753.55
1397,18.35,689.55,697.75,753.95
1398,18.33,690.55,698.95,754.15
1399,18.32,692.75,701.25,754.55
1400,18.30,694.95,703.55,754.95
1401,18.29,696.05,704.65,755.15
1402,18.27,698.25,706.95,755.55
1403,18.25,700.55,709.15,755.95
1404,18.24,701.75,710.25,756.15
1405,18.22,704.05,712.45,756.55
1406,18.21,706.35,714.65,756.95
1407,18.20,707.45,715.75,757.15
1408,18.19,709.75,718.05,757.65
1409,18.18,712.15,720.15,758.05
1410,18.15,713.25,721.25,758.25
1411,18.14,715.45,723.45,758.65
1412,18.12,717.75,725.65,759.15
1413,18.11,718.85,726.75,759.35
1414,18.10,721.05,728.85,759.85
1415,18.08,723.15,731.05,760.25
1416,18.07,724.25,732.15,760.55
1417,18.06,726.25,734.35,761.05
1418,18.05,728.05,736.45,761.65
1419,18.04,729.05,737.55,761.85
1420,18.03,730.75,739.55,762.35
1421,18.03,732.55,741.35,762.85
1422,18.01,733.45,742.25,763.05
1423,18.00,735.05,744.05,763.45
1424,17.98,736.65,745.85,763.95
1425,17.97,737.35,746.85,764.15
1426,17.97,738.65,748.55,764.65
1427,17.96,739.85,750.15,765.15
1428,17.95,740.35,750.95,765.45
1429,17.95,741.55,752.35,765.95
1430,17.93,742.55,753.55,766.55
1431,17.92,743.05,754.15,766.85
1432,17.91,743.95,755.15,767.45
1433,17.91,744.75,755.95,767.95
1434,17.90,745.15,756.35,768.15
1435,17.88,745.85,756.95,768.55
1436,17.87,746.45,757.45,769.05
1437,17.86,746.75,757.75,769.25
1438,17.85,747.25,758.15,769.65
1439,17.84,747.75,758.55,770.15
1440,17.84,748.05,758.75,770.35
1441,17.84,748.45,759.05,770.85
1442,17.82,748.85,759.35,771.25
1443,17.81,749.05,759.45,771.45
1444,17.80,749.45,759.75,771.85
1445,17.80,749.85,760.05,772.25
1446,17.79,749.95,760.15,772.45
1447,17.78,750.25,760.45,772.85
1448,17.78,750.65,760.65,773.25
1449,17.77,750.75,760.75,773.35
1450,17.77,751.05,761.05,773.75
1451,17.77,751.35,761.25,774.05
1452,17.76,751.45,761.35,774.25
1453,17.75,751.75,761.65,774.65
1454,17.74,751.95,761.85,774.95
1455,17.74,752.05,761.95,775.15
1456,17.73,752.35,762.25,775.45
1457,17.72,752.65,762.45,775.75
1458,17.71,752.75,762.55,775.85
1459,17.71,752.95,762.75,776.15
1460,17.70,753.25,762.95,776.45
1461,17.69,753.35,763.15,776.65
1462,17.68,753.65,763.35,776.95
1463,17.68,753.85,763.55,777.15
1464,17.67,753.95,763.75,777.35
1465,17.67,754.25,763.95,777.65
1466,17.66,754.55,764.15,777.85
1467,17.66,754.55,764.25,777.95
1468,17.65,754.85,764.45,778.25
1469,17.65,755.15,764.75,778.55
1470,17.65,755.25,764.85,778.65
1471,17.63,755.45,765.05,778.85
1472,17.62,755.75,765.25,779.15
1473,17.62,755.85,765.35,779.25
1474,17.62,756.05,765.55,779.55
1475,17.61,756.35,765.85,779.75
1476,17.60,756.45,765.95,779.85
1477,17.59,756.65,766.15,780.15
1478,17.60,756.85,766.35,780.35
1479,17.60,757.05,766.45,780.45
1480,17.59,757.25,766.65,780.75
1481,17.59,757.45,766.85,780.95
1482,17.58,757.55,766.95,781.15
1483,17.57,757.85,767.15,781.35
1484,17.57,758.05,767.45,781.55
1485,17.57,758.15,767.55,781.65
1486,17.55,758.45,767.75,781.95
1487,17.55,758.65,767.95,782.15
1488,17.55,758.75,768.05,782.25
1489,17.54,758.95,768.25,782.45
1490,17.53,759.25,768.45,782.65
1491,17.52,759.35,768.55,782.75
1492,17.51,759.55,768.85,782.95
1493,17.50,759.85,768.95,783.15
1494,17.50,759.95,769.15,783.25
1495,17.50,760.15,769.35,783.45
1496,17.50,760.45,769.55,783.55
1497,17.49,760.55,769.65,783.65
1498,17.49,760.75,769.85,783.85
1499,17.48,760.95,770.05,783.95
1500,17.48,761.05,770.15,784.05
1501,17.47,761.25,770.35,784.25
1502,17.46,761.55,770.55,784.35
1503,17.46,761.65,770.65,784.45
1504,17.46,761.85,770.85,784.65
1505,17.46,762.05,771.05,784.85
1506,17.46,762.15,771.15,784.95
1507,17.45,762.45,771.35,785.15
1508,17.44,762.65,771.55,785.25
1509,17.43,762.75,771.65,785.35
1510,17.42,762.95,771.85,785.55
1511,17.42,763.25,772.05,785.65
1512,17.42,763.35,772.15,785.75
1513,17.42,763.55,772.45,785.95
1514,17.41,763.75,772.65,786.05
1515,17.41,763.95,772.75,786.15
1516,17.40,764.15,772.95,786.35
1517,17.39,764.35,773.15,786.55
1518,17.39,764.45,773.25,786.65
