Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,47.22,525.05,585.25,507.95
774,47.07,525.55,585.85,508.55
775,47.06,525.85,585.95,508.85
776,46.94,526.35,586.55,509.45
777,46.92,526.75,586.95,510.05
778,46.84,527.05,587.15,510.35
779,46.72,527.55,587.65,510.85
780,46.68,528.05,588.05,511.45
781,46.57,528.25,588.35,511.75
782,46.53,528.75,588.75,512.35
783,46.39,529.25,589.05,512.95
784,46.32,529.55,589.35,513.25
785,46.25,529.95,589.95,513.75
786,46.21,530.45,590.65,514.35
787,46.13,530.75,590.95,514.65
788,46.05,531.25,591.25,515.25
789,45.93,531.75,591.75,515.85
790,45.87,531.95,591.95,516.15
791,45.78,532.45,592.65,516.75
792,45.78,532.95,593.25,517.25
793,45.60,533.25,593.55,517.55
794,45.53,533.75,593.95,518.15
795,45.47,534.25,594.65,518.75
796,45.41,534.45,594.85,519.05
797,45.29,534.95,595.45,519.65
798,45.26,535.45,595.75,520.25
799,45.16,535.75,595.95,520.45
800,45.05,536.25,596.55,521.05
801,44.96,536.75,597.15,521.65
802,44.89,537.05,597.45,521.95
803,44.81,537.55,598.05,522.55
804,44.75,538.05,598.55,523.15
805,44.68,538.25,598.65,523.35
806,44.61,538.75,599.25,523.95
807,44.49,539.35,599.75,524.55
808,44.42,539.55,600.05,524.85
809,44.34,540.15,600.55,525.45
810,44.26,540.65,601.05,526.05
811,44.17,540.85,601.35,526.35
812,44.12,541.35,601.75,526.85
813,44.00,541.85,602.15,527.45
814,43.88,542.15,602.35,527.75
815,43.82,542.65,602.85,528.35
816,43.66,543.15,603.35,528.85
817,43.71,543.45,603.65,529.15
818,43.58,543.95,604.05,529.75
819,43.56,544.45,604.65,530.25
820,43.41,544.65,604.85,530.55
821,43.38,545.25,605.55,531.15
822,43.24,545.75,605.85,531.75
823,43.20,546.05,605.95,532.05
824,43.13,546.55,606.45,532.55
825,43.08,547.05,606.95,533.15
826,42.98,547.35,607.35,533.45
827,42.83,547.85,607.75,533.95
828,42.79,548.35,608.15,534.55
829,42.68,548.55,608.45,534.85
830,42.58,549.15,608.95,535.45
831,42.50,549.65,609.25,535.95
832,42.40,549.85,609.65,536.25
833,42.33,550.45,610.25,536.85
834,42.25,550.95,610.75,537.35
835,42.15,551.15,611.05,537.65
836,42.08,551.75,611.75,538.15
837,42.05,552.25,612.15,538.75
838,41.85,552.45,612.35,539.05
839,41.83,553.05,612.85,539.55
840,41.79,553.55,613.25,540.15
841,41.67,553.85,613.45,540.35
842,41.61,554.35,613.95,540.95
843,41.50,554.85,614.45,541.55
844,41.41,555.15,614.65,541.75
845,41.35,555.65,615.25,542.35
846,41.25,556.15,615.75,542.85
847,41.18,556.45,616.05,543.15
848,41.08,557.05,616.65,543.75
849,41.02,557.55,617.15,544.25
850,40.97,557.75,617.35,544.55
851,40.85,558.35,617.95,545.15
852,40.77,558.85,618.45,545.65
853,40.71,559.15,618.55,545.95
854,40.61,559.65,618.85,546.45
855,40.59,560.25,619.45,547.05
856,40.43,560.45,619.75,547.35
857,40.37,561.05,620.25,547.95
858,40.25,561.55,620.75,548.45
859,40.17,561.85,621.05,548.75
860,40.07,562.35,621.55,549.35
861,39.99,562.95,622.15,549.95
862,39.88,563.25,622.25,550.15
863,39.78,563.75,622.65,550.75
864,39.70,564.35,623.35,551.35
865,39.64,564.55,623.65,551.65
866,39.54,565.15,624.15,552.25
867,39.49,565.65,624.35,552.85
868,39.41,565.95,624.55,553.15
869,39.33,566.45,625.15,553.75
870,39.23,567.05,625.65,554.25
871,39.16,567.35,625.95,554.65
872,39.07,567.85,626.55,555.25
873,38.97,568.35,627.15,555.85
874,38.92,568.65,627.35,556.15
875,38.79,569.25,627.95,556.75
876,38.72,569.75,628.45,557.35
877,38.63,570.05,628.65,557.65
878,38.51,570.55,629.25,558.25
879,38.48,571.15,629.55,558.85
880,38.37,571.35,629.85,559.15
881,38.29,571.95,630.55,559.75
882,38.20,572.45,630.85,560.35
883,38.09,572.75,631.05,560.65
884,38.01,573.25,631.35,561.25
885,37.94,573.85,631.95,561.85
886,37.82,574.15,632.25,562.15
887,37.69,574.65,632.85,562.75
888,37.61,575.25,633.25,563.45
889,37.53,575.45,633.65,563.75
890,37.50,576.05,634.15,564.35
891,37.47,576.55,634.55,564.95
892,37.32,576.85,634.75,565.25
893,37.21,577.35,635.25,565.85
894,37.13,577.95,635.95,566.45
895,37.07,578.25,636.15,566.85
896,37.00,578.75,636.65,567.45
897,36.90,579.35,637.25,568.05
898,36.84,579.65,637.45,568.35
899,36.75,580.15,637.85,568.95
900,36.67,580.75,638.45,569.55
901,36.59,581.05,638.75,569.85
902,36.47,581.55,639.15,570.45
903,36.41,582.15,639.85,571.05
904,36.29,582.45,640.05,571.35
905,36.20,582.95,640.45,571.95
906,36.12,583.55,640.65,572.55
907,36.07,583.85,640.85,572.85
908,36.02,584.45,641.35,573.45
909,35.90,584.95,641.85,574.15
910,35.82,585.25,642.25,574.35
911,35.70,585.85,642.95,575.05
912,35.64,586.35,643.45,575.65
913,35.58,586.65,643.85,575.95
914,35.59,587.25,644.45,576.55
915,35.53,587.75,644.85,577.15
916,35.37,588.05,645.25,577.45
917,35.15,588.65,645.75,578.05
918,35.12,589.15,646.15,578.65
919,35.06,589.45,646.25,578.95
920,34.93,590.05,646.85,579.65
921,34.85,590.55,647.15,580.25
922,34.78,590.85,647.55,580.55
923,34.71,591.45,648.05,581.15
924,34.62,591.95,648.35,581.75
925,34.53,592.25,648.45,582.05
926,34.42,592.75,648.95,582.65
927,34.36,593.25,649.45,583.25
928,34.26,593.55,649.75,583.55
929,34.20,594.05,650.35,584.15
930,34.08,594.55,650.95,584.75
931,34.03,594.85,651.25,585.05
932,33.95,595.35,651.65,585.65
933,33.88,595.85,652.05,586.25
934,33.76,596.15,652.35,586.55
935,33.70,596.65,652.95,587.15
936,33.63,597.15,653.65,587.75
937,33.51,597.35,653.95,588.05
938,33.44,597.85,654.35,588.65
939,33.35,598.45,654.85,589.15
940,33.26,598.65,655.15,589.45
941,33.19,599.15,655.75,590.05
942,33.09,599.65,656.25,590.65
943,32.98,599.95,656.45,590.95
944,32.91,600.45,657.05,591.45
945,32.85,600.95,657.75,592.05
946,32.75,601.15,658.05,592.35
947,32.69,601.65,658.75,592.95
948,32.65,602.15,659.25,593.45
949,32.55,602.45,659.55,593.75
950,32.46,602.95,660.25,594.35
951,32.36,603.45,660.55,594.95
952,32.28,603.65,660.85,595.25
953,32.21,604.25,661.35,595.85
954,32.12,604.75,661.95,596.35
955,32.06,604.95,662.15,596.65
956,31.92,605.55,662.65,597.25
957,31.85,606.05,663.35,597.85
958,31.78,606.35,663.55,598.15
959,31.68,606.85,664.35,598.75
960,31.62,607.45,665.15,599.35
961,31.54,607.65,665.35,599.65
962,31.48,608.25,666.05,600.25
963,31.44,608.75,666.65,600.75
964,31.29,609.05,666.95,601.05
965,31.19,609.65,667.65,601.65
966,31.13,610.15,668.25,602.15
967,31.06,610.45,668.45,602.45
968,31.04,610.95,669.05,603.05
969,30.83,611.55,669.75,603.55
970,30.82,611.85,670.05,603.85
971,30.72,612.35,670.85,604.35
972,30.62,612.95,671.65,604.85
973,30.54,613.25,672.15,605.25
974,30.47,613.85,673.05,605.75
975,30.42,614.35,673.85,606.25
976,30.32,614.65,674.35,606.55
977,30.21,615.15,675.35,607.05
978,30.12,615.65,676.25,607.65
979,30.09,615.95,676.75,607.85
980,30.00,616.45,677.75,608.35
981,29.94,616.95,678.65,608.95
982,29.92,617.25,679.05,609.15
983,29.84,617.75,680.05,609.65
984,29.70,618.35,680.95,610.15
985,29.62,618.55,681.45,610.45
986,29.55,619.05,682.55,610.95
987,29.44,619.55,683.45,611.55
988,29.38,619.85,683.95,611.75
989,29.30,620.35,684.75,612.35
990,29.20,620.75,685.75,612.85
991,29.16,621.05,686.35,613.05
992,29.10,621.55,687.35,613.55
993,29.03,622.05,688.15,614.15
994,28.94,622.25,688.55,614.35
995,28.88,622.75,689.35,614.85
996,28.78,623.25,689.85,615.45
997,28.73,623.55,690.25,615.65
998,28.66,624.05,691.05,616.15
999,28.56,624.55,691.95,616.65
1000,28.49,624.75,692.35,616.95
1001,28.43,625.25,693.05,617.45
1002,28.36,625.75,693.75,617.95
1003,28.28,625.95,694.05,618.25
1004,28.20,626.55,694.55,618.75
1005,28.15,627.05,695.15,619.15
1006,28.08,627.25,695.65,619.45
1007,28.03,627.75,696.35,619.95
1008,27.93,628.25,696.95,620.45
1009,27.88,628.55,697.25,620.65
1010,27.82,629.05,697.95,621.15
1011,27.76,629.55,698.45,621.65
1012,27.69,629.75,698.75,621.95
1013,27.60,630.35,699.35,622.45
1014,27.52,630.85,699.75,622.95
1015,27.45,631.15,700.05,623.15
1016,27.36,631.65,700.65,623.75
1017,27.30,632.25,701.15,624.25
1018,27.25,632.55,701.35,624.45
1019,27.19,633.05,701.85,624.95
1020,27.11,633.55,702.45,625.45
1021,27.03,633.85,702.65,625.75
1022,26.99,634.45,703.15,626.35
1023,26.94,634.95,703.75,626.85
1024,26.86,635.25,703.95,627.05
1025,26.82,635.85,704.55,627.65
1026,26.75,636.35,705.05,628.15
1027,26.65,636.75,705.15,628.45
1028,26.56,637.35,705.55,629.05
1029,26.53,637.95,706.05,629.55
1030,26.50,638.25,706.25,629.85
1031,26.41,638.95,706.85,630.45
1032,26.38,639.65,707.35,631.05
1033,26.31,639.95,707.65,631.35
1034,26.25,640.65,708.15,631.95
1035,26.16,641.45,708.75,632.45
1036,26.10,641.85,708.95,632.75
1037,26.03,642.55,709.45,633.35
1038,25.96,643.35,709.95,634.05
1039,25.96,643.85,710.15,634.25
1040,25.88,644.65,710.55,634.85
1041,25.79,645.45,710.95,635.45
1042,25.74,645.85,711.25,635.75
1043,25.69,646.85,711.85,636.35
1044,25.61,647.95,712.65,636.95
1045,25.53,648.55,712.95,637.35
1046,25.49,649.65,713.55,637.95
1047,25.43,650.95,714.35,638.55
1048,25.38,651.85,714.55,638.95
1049,25.34,653.75,715.05,639.65
1050,25.28,655.45,715.65,640.35
1051,25.20,656.25,715.95,640.65
1052,25.17,657.75,716.55,641.35
1053,25.13,659.25,716.95,642.05
1054,25.05,660.05,717.25,642.35
1055,25.03,661.65,717.95,643.15
1056,24.96,663.25,718.65,643.95
1057,24.91,664.05,718.95,644.25
1058,24.87,665.75,719.55,645.05
1059,24.82,667.45,720.05,645.85
1060,24.74,668.35,720.35,646.25
1061,24.71,670.15,721.05,647.05
1062,24.66,672.05,721.65,647.85
1063,24.58,672.95,722.05,648.25
1064,24.54,674.95,722.85,649.15
1065,24.53,676.95,723.25,650.05
1066,24.49,677.95,723.55,650.45
1067,24.38,680.05,724.15,651.35
1068,24.35,682.15,724.85,652.25
1069,24.26,683.25,725.05,652.65
1070,24.23,685.45,725.65,653.55
1071,24.21,687.65,726.35,654.55
1072,24.20,688.75,726.55,655.05
1073,24.08,690.95,727.25,656.05
1074,24.02,693.15,727.85,657.05
1075,23.99,694.35,728.05,657.65
1076,23.96,696.45,728.65,658.65
1077,23.94,698.55,729.25,659.85
1078,23.90,699.55,729.55,660.45
1079,23.85,701.65,730.15,661.65
1080,23.81,703.75,730.75,662.85
1081,23.75,704.75,731.05,663.45
1082,23.71,706.95,731.65,664.75
1083,23.66,709.05,732.25,666.05
1084,23.61,710.15,732.55,666.85
1085,23.59,712.05,733.15,668.25
1086,23.53,713.95,733.75,669.65
1087,23.50,714.95,734.05,670.45
1088,23.49,716.85,734.75,671.85
1089,23.43,718.85,735.35,673.45
1090,23.40,719.75,735.65,674.15
1091,23.36,721.55,736.25,675.75
1092,23.29,723.15,736.85,677.45
1093,23.28,724.05,737.25,678.25
1094,23.26,726.05,737.85,680.05
1095,23.21,727.85,738.55,681.85
1096,23.16,728.85,738.85,682.85
1097,23.15,730.55,739.55,684.75
1098,23.11,732.25,740.25,686.75
1099,23.09,733.15,740.55,687.85
1100,23.06,734.75,741.15,689.85
1101,23.02,736.45,741.85,692.15
1102,23.00,737.25,742.15,693.15
1103,22.93,738.85,742.75,695.25
1104,22.89,740.55,743.45,697.75
1105,22.85,741.35,743.85,699.05
1106,22.82,743.05,744.55,701.75
1107,22.80,744.75,745.25,704.45
1108,22.76,745.55,745.55,705.85
1109,22.71,747.25,746.35,708.85
1110,22.69,748.85,746.95,711.85
1111,22.67,749.65,747.25,713.55
1112,22.67,751.35,747.95,716.85
1113,22.63,752.95,748.65,720.25
1114,22.59,753.75,748.95,722.05
1115,22.57,755.35,749.55,725.85
1116,22.55,757.05,750.15,730.15
1117,22.55,757.85,750.55,732.35
1118,22.48,759.55,751.45,736.95
1119,22.47,761.05,752.15,741.35
1120,22.45,761.85,752.55,743.55
1121,22.41,763.55,753.25,748.05
1122,22.40,765.15,754.05,752.55
1123,22.39,765.95,754.45,754.75
1124,22.38,767.65,755.15,758.75
1125,22.38,769.15,755.95,763.65
1126,22.34,769.75,756.25,765.65
1127,22.34,770.85,756.95,768.45
1128,22.29,771.85,757.45,770.25
1129,22.26,772.35,757.75,770.85
1130,22.26,773.15,758.25,772.15
1131,22.25,773.95,758.65,772.95
1132,22.20,774.35,758.95,773.25
1133,22.18,775.05,759.45,773.85
1134,22.18,775.75,759.85,774.25
1135,22.18,776.05,760.05,774.35
1136,22.16,776.75,760.45,774.65
1137,22.17,777.25,760.85,774.95
1138,22.14,777.55,761.05,775.05
1139,22.14,778.15,761.45,775.35
1140,22.12,778.75,761.95,775.75
1141,22.11,779.05,762.05,775.85
1142,22.10,779.65,762.55,776.25
1143,22.07,780.35,762.95,776.65
1144,22.07,780.55,763.05,776.85
1145,22.08,781.15,763.45,777.25
1146,22.09,781.65,763.85,777.75
1147,22.09,781.85,764.05,777.95
1148,22.06,782.35,764.45,778.35
1149,22.05,782.95,764.85,778.85
1150,22.05,783.15,765.15,779.05
1151,22.02,783.75,765.45,779.45
1152,22.00,784.25,765.85,779.85
1153,21.99,784.45,766.05,780.15
1154,21.97,784.85,766.45,780.65
1155,21.97,785.35,766.75,781.15
1156,21.96,785.55,766.95,781.35
1157,21.95,786.05,767.25,781.95
1158,21.93,786.55,767.65,782.55
1159,21.93,786.75,767.75,782.85
1160,21.94,787.35,768.05,783.45
1161,21.92,787.75,768.45,784.05
1162,21.91,788.05,768.55,784.35
1163,21.89,788.45,768.95,784.85
1164,21.89,788.85,769.25,785.45
1165,21.88,789.15,769.45,785.75
1166,21.89,789.65,769.75,786.25
1167,21.88,790.15,770.15,786.75
1168,21.84,790.35,770.25,787.05
1169,21.85,790.85,770.65,787.55
1170,21.84,791.25,770.95,788.05
1171,21.81,791.45,771.05,788.25
1172,21.79,791.85,771.45,788.75
1173,21.77,792.35,771.75,789.25
1174,21.80,792.55,771.95,789.55
1175,21.78,792.95,772.25,790.05
1176,21.77,793.45,772.55,790.55
1177,21.75,793.65,772.65,790.75
1178,21.73,794.15,773.05,791.15
1179,21.74,794.55,773.35,791.65
1180,21.71,794.75,773.45,791.85
1181,21.72,795.05,773.75,792.35
1182,21.72,795.45,774.05,792.75
1183,21.69,795.65,774.25,793.05
1184,21.71,796.05,774.55,793.45
1185,21.73,796.45,774.85,793.85
1186,21.73,796.65,774.95,794.15
1187,21.67,796.95,775.25,794.55
1188,21.67,797.35,775.55,794.95
1189,21.66,797.55,775.75,795.25
1190,21.66,797.95,776.05,795.65
1191,21.63,798.25,776.35,796.05
1192,21.66,798.45,776.55,796.25
1193,21.61,798.75,776.75,796.65
1194,21.61,799.15,777.05,797.05
1195,21.61,799.35,777.15,797.25
1196,21.59,799.65,777.35,797.65
1197,21.58,799.95,777.65,798.05
1198,21.62,800.15,777.85,798.25
1199,21.58,800.45,778.15,798.65
1200,21.58,800.75,778.35,799.15
