Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,74.27,402.35,390.05,398.05
774,74.25,402.45,390.05,398.05
775,74.23,402.55,390.15,398.15
776,74.22,402.55,390.15,398.15
777,74.20,402.65,390.25,398.25
778,74.18,402.75,390.25,398.25
779,74.15,402.85,390.35,398.35
780,74.13,402.95,390.35,398.45
781,74.10,402.95,390.35,398.55
782,74.08,403.05,390.45,398.55
783,74.06,403.15,390.55,398.65
784,74.04,403.25,390.55,398.75
785,74.02,403.35,390.65,398.85
786,74.00,403.35,390.65,398.85
787,73.97,403.45,390.75,398.95
788,73.94,403.55,390.75,398.95
789,73.92,403.65,390.85,399.05
790,73.90,403.65,390.85,399.05
791,73.88,403.75,390.95,399.15
792,73.86,403.85,390.95,399.25
793,73.84,403.95,391.05,399.25
794,73.82,404.05,391.05,399.35
795,73.80,404.15,391.15,399.45
796,73.77,404.15,391.15,399.55
797,73.75,404.25,391.25,399.55
798,73.73,404.35,391.25,399.65
799,73.71,404.35,391.35,399.75
800,73.69,404.45,391.35,399.75
801,73.67,404.55,391.45,399.85
802,73.64,404.65,391.45,399.95
803,73.62,404.75,391.55,399.95
804,73.60,404.85,391.65,400.05
805,73.58,404.85,391.65,400.15
806,73.56,404.95,391.75,400.25
807,73.55,405.05,391.75,400.35
808,73.52,405.15,391.85,400.35
809,73.50,405.25,391.85,400.45
810,73.47,405.35,391.95,400.55
811,73.45,405.35,391.95,400.55
812,73.43,405.45,392.05,400.55
813,73.42,405.55,392.05,400.65
814,73.39,405.65,392.15,400.75
815,73.37,405.75,392.15,400.85
816,73.35,405.85,392.25,400.85
817,73.33,405.85,392.25,400.95
818,73.30,405.95,392.35,401.05
819,73.28,406.05,392.35,401.05
820,73.26,406.15,392.45,401.15
821,73.24,406.25,392.45,401.25
822,73.22,406.35,392.55,401.35
823,73.19,406.35,392.55,401.35
824,73.17,406.45,392.65,401.45
825,73.15,406.55,392.65,401.55
826,73.12,406.55,392.75,401.55
827,73.10,406.65,392.75,401.65
828,73.08,406.85,392.85,401.75
829,73.06,406.85,392.85,401.75
830,73.04,406.95,392.95,401.85
831,73.02,407.05,393.05,401.95
832,73.00,407.15,393.05,401.95
833,72.97,407.25,393.15,402.05
834,72.95,407.35,393.15,402.15
835,72.93,407.35,393.25,402.15
836,72.91,407.45,393.25,402.25
837,72.89,407.55,393.35,402.35
838,72.87,407.65,393.35,402.45
839,72.85,407.75,393.45,402.55
840,72.84,407.85,393.55,402.65
841,72.82,407.95,393.55,402.65
842,72.79,408.05,393.65,402.75
843,72.77,408.15,393.65,402.85
844,72.74,408.15,393.75,402.85
845,72.73,408.25,393.75,402.95
846,72.71,408.35,393.85,403.05
847,72.69,408.45,393.85,403.15
848,72.67,408.55,393.95,403.15
849,72.65,408.65,393.95,403.25
850,72.62,408.65,394.05,403.35
851,72.60,408.85,394.05,403.45
852,72.59,408.95,394.15,403.55
853,72.57,408.95,394.15,403.55
854,72.54,409.05,394.25,403.65
855,72.51,409.15,394.35,403.75
856,72.49,409.25,394.35,403.75
857,72.47,409.35,394.45,403.85
858,72.45,409.45,394.45,403.95
859,72.43,409.45,394.55,404.05
860,72.41,409.55,394.55,404.15
861,72.39,409.75,394.65,404.25
862,72.37,409.75,394.65,404.25
863,72.36,409.85,394.75,404.35
864,72.33,409.95,394.85,404.45
865,72.31,410.05,394.85,404.45
866,72.30,410.15,394.95,404.55
867,72.27,410.25,394.95,404.65
868,72.25,410.25,395.05,404.75
869,72.23,410.35,395.05,404.85
870,72.21,410.45,395.15,404.95
871,72.19,410.55,395.15,404.95
872,72.16,410.65,395.25,405.05
873,72.14,410.75,395.35,405.15
874,72.13,410.85,395.35,405.25
875,72.10,410.95,395.45,405.25
876,72.09,411.05,395.45,405.45
877,72.06,411.05,395.55,405.45
878,72.04,411.15,395.55,405.45
879,72.02,411.25,395.65,405.55
880,72.00,411.35,395.65,405.65
881,71.97,411.45,395.75,405.75
882,71.95,411.55,395.85,405.85
883,71.92,411.55,395.85,405.85
884,71.91,411.65,395.95,405.95
885,71.89,411.85,395.95,406.05
886,71.86,411.85,396.05,406.15
887,71.84,412.05,396.05,406.25
888,71.82,412.15,396.15,406.35
889,71.80,412.15,396.25,406.35
890,71.78,412.25,396.25,406.45
891,71.76,412.35,396.35,406.55
892,71.75,412.45,396.35,406.65
893,71.72,412.55,396.45,406.75
894,71.70,412.65,396.55,406.85
895,71.68,412.75,396.55,406.85
896,71.66,412.85,396.65,406.95
897,71.64,412.95,396.65,407.05
898,71.62,413.05,396.75,407.05
899,71.60,413.15,396.75,407.15
900,71.57,413.25,396.85,407.25
901,71.55,413.25,396.85,407.35
902,71.55,413.45,396.95,407.45
903,71.53,413.55,397.05,407.55
904,71.51,413.65,397.05,407.65
905,71.50,413.75,397.15,407.75
906,71.48,413.85,397.25,407.85
907,71.45,413.85,397.25,407.85
908,71.43,413.95,397.35,407.95
909,71.41,414.05,397.45,408.05
910,71.40,414.15,397.45,408.15
911,71.36,414.25,397.55,408.25
912,71.35,414.45,397.55,408.35
913,71.33,414.45,397.65,408.35
914,71.30,414.55,397.75,408.45
915,71.28,414.65,397.75,408.55
916,71.25,414.75,397.85,408.65
917,71.24,414.85,397.85,408.65
918,71.22,414.95,397.95,408.85
919,71.20,415.05,397.95,408.85
920,71.18,415.15,398.05,408.95
921,71.17,415.25,398.15,409.05
922,71.14,415.35,398.15,409.15
923,71.12,415.45,398.25,409.25
924,71.09,415.55,398.35,409.35
925,71.07,415.65,398.35,409.35
926,71.06,415.75,398.45,409.45
927,71.04,415.85,398.55,409.55
928,71.02,415.95,398.55,409.65
929,71.00,416.05,398.65,409.75
930,70.97,416.15,398.75,409.85
931,70.95,416.25,398.75,409.85
932,70.93,416.35,398.85,409.95
933,70.91,416.45,398.85,410.05
934,70.89,416.55,398.95,410.15
935,70.87,416.65,398.95,410.25
936,70.84,416.75,399.05,410.35
937,70.83,416.85,399.15,410.35
938,70.81,416.95,399.15,410.55
939,70.80,417.15,399.25,410.65
940,70.78,417.15,399.25,410.65
941,70.76,417.25,399.35,410.75
942,70.74,417.35,399.45,410.95
943,70.73,417.45,399.45,410.95
944,70.71,417.55,399.55,411.05
945,70.68,417.75,399.65,411.25
946,70.66,417.75,399.75,411.25
947,70.64,417.95,399.75,411.35
948,70.62,418.05,399.85,411.45
949,70.60,418.15,399.85,411.45
950,70.58,418.25,399.95,411.55
951,70.55,418.35,400.05,411.75
952,70.54,418.45,400.05,411.75
953,70.53,418.55,400.15,411.85
954,70.49,418.65,400.25,411.95
955,70.46,418.75,400.35,411.95
956,70.44,418.85,400.35,412.05
957,70.42,419.05,400.45,412.25
958,70.41,419.05,400.45,412.25
959,70.39,419.15,400.55,412.35
960,70.37,419.35,400.65,412.45
961,70.36,419.35,400.65,412.55
962,70.33,419.55,400.75,412.65
963,70.31,419.65,400.85,412.75
964,70.28,419.75,400.85,412.75
965,70.26,419.85,400.95,412.95
966,70.24,419.95,401.05,412.95
967,70.23,420.05,401.05,413.05
968,70.21,420.15,401.15,413.15
969,70.19,420.35,401.25,413.25
970,70.17,420.45,401.35,413.35
971,70.14,420.55,401.35,413.45
972,70.11,420.65,401.45,413.55
973,70.10,420.75,401.45,413.65
974,70.09,420.85,401.55,413.75
975,70.07,421.05,401.65,413.85
976,70.05,421.15,401.65,413.95
977,70.02,421.25,401.75,414.05
978,70.00,421.35,401.85,414.15
979,69.98,421.45,401.85,414.15
980,69.96,421.55,401.95,414.25
981,69.94,421.65,402.05,414.45
982,69.92,421.75,402.15,414.45
983,69.90,421.95,402.15,414.55
984,69.88,422.05,402.25,414.75
985,69.86,422.15,402.35,414.75
986,69.84,422.25,402.45,414.95
987,69.83,422.45,402.55,415.05
988,69.81,422.45,402.55,415.05
989,69.79,422.65,402.65,415.15
990,69.76,422.75,402.75,415.25
991,69.74,422.85,402.75,415.35
992,69.75,422.95,402.85,415.45
993,69.76,423.15,402.95,415.55
994,69.70,423.25,402.95,415.65
995,69.67,423.35,403.05,415.75
996,69.64,423.45,403.15,415.85
997,69.62,423.55,403.25,415.85
998,69.60,423.75,403.25,416.05
999,69.58,423.85,403.35,416.15
1000,69.56,423.95,403.45,416.15
1001,69.53,424.05,403.55,416.25
1002,69.52,424.25,403.65,416.45
1003,69.50,424.25,403.65,416.45
1004,69.48,424.45,403.75,416.65
1005,69.46,424.65,403.85,416.75
1006,69.44,424.65,403.95,416.75
1007,69.43,424.85,403.95,416.95
1008,69.40,424.95,404.05,417.05
1009,69.38,425.05,404.15,417.05
1010,69.36,425.25,404.25,417.15
1011,69.34,425.35,404.35,417.35
1012,69.32,425.45,404.35,417.35
1013,69.30,425.55,404.45,417.45
1014,69.28,425.75,404.55,417.55
1015,69.26,425.85,404.65,417.65
1016,69.23,425.95,404.75,417.75
1017,69.21,426.15,404.75,417.95
1018,69.19,426.25,404.85,417.95
1019,69.17,426.35,404.95,418.15
1020,69.15,426.45,405.05,418.25
1021,69.14,426.55,405.05,418.25
1022,69.12,426.75,405.15,418.45
1023,69.10,426.85,405.25,418.55
1024,69.07,426.95,405.35,418.55
1025,69.05,427.15,405.35,418.75
1026,69.04,427.25,405.55,418.85
1027,69.03,427.35,405.55,418.85
1028,69.01,427.55,405.65,418.95
1029,68.99,427.65,405.75,419.15
1030,68.97,427.75,405.75,419.15
1031,68.94,427.95,405.85,419.35
1032,68.92,428.05,406.05,419.45
1033,68.91,428.15,406.05,419.45
1034,68.89,428.35,406.15,419.65
1035,68.86,428.45,406.25,419.75
1036,68.83,428.55,406.25,419.85
1037,68.81,428.75,406.35,419.95
1038,68.79,428.85,406.45,420.15
1039,68.77,428.95,406.55,420.15
1040,68.76,429.15,406.65,420.35
1041,68.75,429.25,406.75,420.45
1042,68.72,429.35,406.85,420.45
1043,68.70,429.55,406.95,420.65
1044,68.68,429.65,407.05,420.75
1045,68.66,429.75,407.05,420.75
1046,68.64,429.95,407.15,420.95
1047,68.62,430.05,407.25,421.05
1048,68.60,430.15,407.35,421.15
1049,68.59,430.35,407.45,421.25
1050,68.57,430.45,407.55,421.35
1051,68.54,430.55,407.55,421.45
1052,68.52,430.75,407.65,421.55
1053,68.50,430.85,407.75,421.65
1054,68.49,430.95,407.85,421.75
1055,68.46,431.15,407.95,421.95
1056,68.44,431.25,408.05,422.05
1057,68.42,431.35,408.15,422.15
1058,68.40,431.55,408.25,422.25
1059,68.38,431.75,408.35,422.35
1060,68.36,431.75,408.35,422.45
1061,68.33,431.95,408.45,422.55
1062,68.32,432.15,408.55,422.65
1063,68.30,432.25,408.65,422.75
1064,68.29,432.35,408.75,422.95
1065,68.28,432.55,408.85,423.05
1066,68.26,432.65,408.95,423.15
1067,68.23,432.85,409.05,423.25
1068,68.21,432.95,409.15,423.45
1069,68.20,433.05,409.15,423.45
1070,68.18,433.25,409.35,423.65
1071,68.15,433.35,409.45,423.75
1072,68.13,433.45,409.45,423.85
1073,68.11,433.65,409.55,423.95
1074,68.09,433.85,409.65,424.05
1075,68.08,433.85,409.75,424.15
1076,68.07,434.05,409.85,424.25
1077,68.05,434.25,409.95,424.45
1078,68.02,434.35,410.05,424.45
1079,67.99,434.55,410.15,424.65
1080,67.97,434.65,410.25,424.75
1081,67.96,434.75,410.35,424.85
1082,67.93,434.95,410.35,424.95
1083,67.91,435.05,410.45,425.05
1084,67.89,435.15,410.55,425.15
1085,67.87,435.35,410.65,425.35
1086,67.86,435.55,410.75,425.45
1087,67.84,435.55,410.85,425.55
1088,67.82,435.75,410.95,425.65
1089,67.81,435.95,411.05,425.85
1090,67.78,436.05,411.15,425.85
1091,67.76,436.25,411.25,426.05
1092,67.74,436.35,411.35,426.15
1093,67.72,436.45,411.45,426.25
1094,67.70,436.65,411.55,426.35
1095,67.69,436.85,411.65,426.55
1096,67.67,436.95,411.75,426.65
1097,67.65,437.05,411.85,426.75
1098,67.63,437.25,411.95,426.85
1099,67.61,437.35,412.05,426.95
1100,67.58,437.55,412.15,427.05
1101,67.56,437.75,412.25,427.25
1102,67.54,437.75,412.25,427.35
1103,67.53,437.95,412.35,427.45
1104,67.51,438.15,412.55,427.65
1105,67.49,438.25,412.55,427.65
1106,67.47,438.45,412.65,427.85
1107,67.45,438.55,412.85,427.95
1108,67.43,438.65,412.85,428.05
1109,67.41,438.85,413.05,428.15
1110,67.39,439.05,413.15,428.35
1111,67.36,439.15,413.15,428.45
1112,67.35,439.35,413.35,428.65
1113,67.33,439.55,413.45,428.75
1114,67.32,439.55,413.55,428.75
1115,67.30,439.75,413.65,428.95
1116,67.28,439.95,413.75,429.05
1117,67.25,440.05,413.85,429.15
1118,67.23,440.25,413.95,429.35
1119,67.22,440.35,414.05,429.45
1120,67.20,440.45,414.15,429.55
1121,67.17,440.65,414.25,429.65
1122,67.15,440.85,414.35,429.85
1123,67.13,440.95,414.45,429.95
1124,67.11,441.15,414.55,430.05
1125,67.09,441.35,414.75,430.25
1126,67.08,441.35,414.75,430.25
1127,67.06,441.55,414.95,430.45
1128,67.04,441.75,415.05,430.55
1129,67.02,441.85,415.05,430.65
1130,67.01,442.05,415.25,430.75
1131,66.99,442.15,415.35,430.95
1132,66.97,442.25,415.45,430.95
1133,66.94,442.45,415.55,431.15
1134,66.92,442.65,415.65,431.35
1135,66.89,442.75,415.75,431.35
1136,66.88,442.95,415.85,431.55
1137,66.87,443.15,416.05,431.65
1138,66.85,443.15,416.05,431.75
1139,66.83,443.35,416.15,431.95
1140,66.81,443.55,416.35,432.05
1141,66.78,443.65,416.35,432.15
1142,66.77,443.85,416.55,432.25
1143,66.75,444.05,416.65,432.45
1144,66.74,444.05,416.75,432.55
1145,66.72,444.25,416.85,432.65
1146,66.69,444.45,417.05,432.85
1147,66.67,444.55,417.05,432.95
1148,66.64,444.75,417.25,433.15
1149,66.63,444.95,417.35,433.25
1150,66.62,445.05,417.45,433.35
1151,66.60,445.25,417.55,433.45
1152,66.58,445.45,417.65,433.65
1153,66.56,445.45,417.75,433.75
1154,66.54,445.65,417.85,433.85
1155,66.52,445.85,418.05,434.05
1156,66.50,445.95,418.05,434.05
1157,66.48,446.15,418.25,434.25
1158,66.45,446.35,418.45,434.45
1159,66.44,446.45,418.45,434.45
1160,66.42,446.65,418.65,434.65
1161,66.40,446.85,418.75,434.75
1162,66.38,446.95,418.85,434.85
1163,66.36,447.05,418.95,435.05
1164,66.34,447.25,419.05,435.25
1165,66.32,447.35,419.15,435.25
1166,66.29,447.55,419.25,435.45
1167,66.27,447.75,419.45,435.65
1168,66.26,447.85,419.55,435.65
1169,66.24,448.05,419.65,435.85
1170,66.22,448.25,419.85,435.95
1171,66.20,448.35,419.95,436.05
1172,66.18,448.55,420.05,436.25
1173,66.17,448.75,420.25,436.35
1174,66.15,448.75,420.25,436.45
1175,66.13,448.95,420.45,436.65
1176,66.11,449.15,420.55,436.75
1177,66.09,449.25,420.65,436.85
1178,66.08,449.45,420.85,437.05
1179,66.05,449.65,420.95,437.25
1180,66.03,449.75,421.05,437.25
1181,66.00,449.95,421.15,437.45
1182,65.99,450.15,421.35,437.65
1183,65.97,450.25,421.45,437.65
1184,65.95,450.35,421.55,437.85
1185,65.93,450.55,421.75,438.05
1186,65.91,450.65,421.85,438.05
1187,65.89,450.85,421.95,438.25
1188,65.87,451.05,422.15,438.45
1189,65.85,451.15,422.25,438.45
1190,65.83,451.35,422.35,438.65
1191,65.81,451.55,422.55,438.85
1192,65.79,451.65,422.65,438.95
1193,65.77,451.75,422.85,439.05
1194,65.75,451.95,422.95,439.25
1195,65.73,452.05,423.05,439.25
1196,65.71,452.25,423.15,439.45
1197,65.69,452.45,423.35,439.65
1198,65.67,452.55,423.45,439.75
1199,65.65,452.75,423.65,439.85
1200,65.64,452.95,423.75,440.05
1201,65.62,453.05,423.85,440.15
1202,65.60,453.25,423.95,440.25
1203,65.58,453.35,424.15,440.45
1204,65.56,453.45,424.25,440.55
1205,65.54,453.65,424.45,440.65
1206,65.52,453.85,424.55,440.85
1207,65.50,453.95,424.65,440.95
1208,65.47,454.15,424.85,441.05
1209,65.45,454.35,425.05,441.25
1210,65.44,454.45,425.05,441.35
1211,65.42,454.65,425.25,441.55
1212,65.40,454.85,425.45,441.65
1213,65.37,454.95,425.55,441.75
1214,65.35,455.15,425.65,441.95
1215,65.35,455.35,425.85,442.15
1216,65.33,455.45,425.95,442.15
1217,65.30,455.55,426.15,442.35
1218,65.28,455.75,426.35,442.55
1219,65.26,455.85,426.35,442.65
1220,65.25,456.05,426.55,442.85
1221,65.23,456.25,426.75,442.95
1222,65.21,456.35,426.85,443.05
1223,65.19,456.55,427.05,443.15
1224,65.18,456.75,427.15,443.35
1225,65.15,456.85,427.25,443.45
1226,65.13,457.05,427.45,443.65
1227,65.11,457.25,427.65,443.75
1228,65.10,457.35,427.75,443.85
1229,65.07,457.45,427.85,444.05
1230,65.05,457.65,428.05,444.25
1231,65.03,457.75,428.15,444.25
1232,65.02,458.05,428.35,444.45
1233,65.01,458.15,428.55,444.65
1234,64.98,458.25,428.55,444.75
1235,64.96,458.45,428.75,444.95
1236,64.94,458.65,428.95,445.05
1237,64.93,458.75,429.05,445.15
1238,64.91,458.95,429.25,445.35
1239,64.88,459.15,429.45,445.45
1240,64.86,459.25,429.55,445.55
1241,64.84,459.45,429.75,445.75
1242,64.81,459.65,429.95,445.95
1243,64.80,459.75,429.95,446.05
1244,64.78,459.85,430.15,446.15
1245,64.77,460.05,430.35,446.35
1246,64.75,460.15,430.45,446.45
1247,64.72,460.35,430.65,446.55
1248,64.69,460.55,430.85,446.85
1249,64.67,460.65,430.95,446.85
1250,64.65,460.85,431.05,447.05
1251,64.64,460.95,431.25,447.25
1252,64.62,461.05,431.35,447.25
1253,64.60,461.25,431.55,447.45
1254,64.58,461.45,431.75,447.65
1255,64.57,461.55,431.85,447.75
1256,64.54,461.75,432.05,447.85
1257,64.52,461.95,432.25,448.05
1258,64.50,462.05,432.25,448.15
1259,64.49,462.25,432.45,448.35
1260,64.47,462.45,432.65,448.45
1261,64.44,462.55,432.75,448.55
1262,64.43,462.75,432.95,448.65
1263,64.41,462.85,433.15,448.95
1264,64.39,462.95,433.25,449.05
1265,64.37,463.15,433.45,449.15
1266,64.36,463.35,433.65,449.35
1267,64.34,463.45,433.75,449.45
1268,64.32,463.65,433.95,449.65
1269,64.30,463.85,434.15,449.75
1270,64.28,463.95,434.25,449.85
1271,64.26,464.15,434.45,450.05
1272,64.24,464.35,434.65,450.25
1273,64.22,464.45,434.75,450.25
1274,64.19,464.55,434.95,450.45
1275,64.17,464.75,435.15,450.65
1276,64.15,464.85,435.25,450.75
1277,64.12,465.05,435.45,450.95
1278,64.11,465.25,435.65,451.05
1279,64.10,465.35,435.75,451.25
1280,64.08,465.55,435.95,451.35
1281,64.06,465.75,436.15,451.55
1282,64.04,465.85,436.25,451.65
1283,64.02,466.05,436.45,451.85
1284,64.01,466.25,436.65,452.05
1285,63.99,466.35,436.75,452.05
1286,63.97,466.55,436.95,452.25
1287,63.94,466.65,437.15,452.45
1288,63.92,466.75,437.25,452.55
1289,63.90,466.95,437.45,452.65
1290,63.88,467.15,437.65,452.85
1291,63.86,467.25,437.75,452.95
1292,63.84,467.45,437.95,453.15
1293,63.82,467.65,438.15,453.35
1294,63.81,467.75,438.25,453.35
1295,63.79,467.95,438.45,453.55
1296,63.76,468.15,438.65,453.75
1297,63.75,468.15,438.75,453.85
1298,63.73,468.35,438.95,454.05
1299,63.71,468.55,439.15,454.25
1300,63.69,468.65,439.25,454.25
1301,63.67,468.85,439.45,454.45
1302,63.65,469.05,439.65,454.65
1303,63.63,469.15,439.75,454.75
1304,63.60,469.35,439.95,454.95
1305,63.58,469.55,440.25,455.05
1306,63.56,469.55,440.35,455.15
1307,63.54,469.75,440.55,455.35
1308,63.52,469.95,440.75,455.55
1309,63.51,470.05,440.85,455.55
1310,63.49,470.25,441.05,455.75
1311,63.47,470.45,441.25,455.95
1312,63.45,470.55,441.35,456.05
1313,63.43,470.75,441.55,456.25
1314,63.41,470.95,441.75,456.45
1315,63.39,471.05,441.85,456.45
1316,63.37,471.25,442.05,456.65
1317,63.35,471.35,442.35,456.85
1318,63.33,471.45,442.45,456.95
1319,63.31,471.65,442.65,457.15
1320,63.29,471.85,442.85,457.25
1321,63.27,471.95,442.95,457.35
1322,63.25,472.15,443.15,457.55
1323,63.23,472.25,443.35,457.75
1324,63.21,472.35,443.45,457.85
1325,63.18,472.55,443.65,457.95
1326,63.16,472.75,443.85,458.15
1327,63.14,472.85,443.95,458.25
1328,63.13,473.05,444.15,458.45
1329,63.11,473.15,444.35,458.55
1330,63.08,473.35,444.45,458.65
1331,63.06,473.45,444.65,458.85
1332,63.04,473.65,444.95,459.05
1333,63.03,473.75,445.05,459.15
1334,63.01,473.95,445.25,459.25
1335,62.99,474.15,445.45,459.45
1336,62.97,474.25,445.55,459.55
1337,62.96,474.45,445.75,459.75
1338,62.94,474.55,445.95,459.95
1339,62.91,474.65,446.05,459.95
1340,62.89,474.85,446.25,460.15
1341,62.87,475.05,446.55,460.35
1342,62.85,475.15,446.55,460.45
1343,62.84,475.35,446.85,460.65
1344,62.82,475.45,447.05,460.75
1345,62.79,475.55,447.15,460.85
1346,62.77,475.75,447.35,461.05
1347,62.75,475.95,447.55,461.25
1348,62.73,476.05,447.65,461.35
1349,62.71,476.25,447.95,461.55
1350,62.70,476.45,448.15,461.75
1351,62.68,476.55,448.25,461.85
1352,62.66,476.75,448.45,461.95
1353,62.63,476.95,448.65,462.15
1354,62.61,476.95,448.75,462.25
1355,62.59,477.15,448.95,462.45
1356,62.58,477.35,449.15,462.55
1357,62.56,477.45,449.25,462.65
1358,62.54,477.65,449.55,462.85
1359,62.53,477.85,449.75,463.05
1360,62.50,477.85,449.85,463.15
1361,62.48,478.05,450.05,463.35
1362,62.45,478.25,450.25,463.55
1363,62.43,478.35,450.35,463.55
1364,62.41,478.55,450.55,463.75
1365,62.39,478.75,450.85,463.85
1366,62.37,478.75,450.85,464.05
1367,62.37,478.95,451.15,464.15
1368,62.34,479.15,451.35,464.35
1369,62.31,479.25,451.45,464.45
1370,62.29,479.45,451.65,464.65
1371,62.26,479.65,451.85,464.75
1372,62.25,479.75,451.95,464.85
1373,62.23,479.85,452.15,465.05
1374,62.21,480.05,452.45,465.25
1375,62.19,480.15,452.55,465.35
1376,62.16,480.35,452.75,465.55
1377,62.14,480.45,452.95,465.65
1378,62.13,480.55,453.05,465.75
1379,62.10,480.75,453.25,465.95
1380,62.09,480.95,453.45,466.15
1381,62.07,481.05,453.55,466.25
1382,62.05,481.25,453.75,466.35
1383,62.03,481.35,454.05,466.55
1384,62.02,481.45,454.15,466.65
1385,62.00,481.65,454.35,466.85
1386,61.98,481.85,454.55,467.05
1387,61.96,481.95,454.65,467.15
1388,61.93,482.15,454.85,467.25
1389,61.91,482.25,455.05,467.45
1390,61.88,482.35,455.15,467.55
1391,61.87,482.55,455.45,467.75
1392,61.85,482.75,455.65,467.95
1393,61.83,482.85,455.75,467.95
1394,61.82,482.95,455.95,468.15
1395,61.79,483.15,456.15,468.35
1396,61.77,483.25,456.25,468.45
1397,61.74,483.45,456.45,468.65
1398,61.72,483.65,456.75,468.75
1399,61.71,483.65,456.85,468.85
1400,61.68,483.85,457.05,469.05
1401,61.66,484.05,457.25,469.25
1402,61.64,484.15,457.35,469.35
1403,61.61,484.35,457.55,469.45
1404,61.59,484.55,457.75,469.65
1405,61.58,484.55,457.85,469.75
1406,61.57,484.75,458.15,469.95
1407,61.54,484.95,458.35,470.15
1408,61.52,485.05,458.45,470.25
1409,61.50,485.25,458.65,470.35
1410,61.48,485.35,458.85,470.55
1411,61.46,485.45,458.95,470.65
1412,61.44,485.65,459.25,470.85
1413,61.42,485.85,459.35,471.05
1414,61.40,485.95,459.45,471.05
1415,61.38,486.05,459.75,471.25
1416,61.35,486.25,459.95,471.45
1417,61.33,486.35,460.05,471.55
1418,61.31,486.55,460.25,471.65
1419,61.30,486.75,460.45,471.85
1420,61.27,486.75,460.55,471.95
1421,61.25,486.95,460.75,472.15
1422,61.24,487.15,460.95,472.35
1423,61.21,487.25,461.05,472.45
1424,61.19,487.45,461.25,472.65
1425,61.17,487.55,461.55,472.75
1426,61.14,487.65,461.65,472.85
1427,61.12,487.85,461.85,472.95
1428,61.11,488.05,462.05,473.15
1429,61.09,488.15,462.15,473.25
1430,61.07,488.25,462.35,473.45
1431,61.05,488.45,462.55,473.65
1432,61.03,488.55,462.65,473.75
1433,61.01,488.75,462.95,473.85
1434,60.98,488.85,463.15,474.05
1435,60.97,488.95,463.25,474.15
1436,60.94,489.15,463.45,474.35
1437,60.91,489.35,463.65,474.45
1438,60.90,489.45,463.75,474.55
1439,60.88,489.55,463.95,474.75
1440,60.86,489.75,464.15,474.95
1441,60.85,489.85,464.25,474.95
1442,60.81,490.05,464.45,475.15
1443,60.79,490.15,464.65,475.35
1444,60.77,490.25,464.75,475.45
1445,60.75,490.45,464.95,475.65
1446,60.73,490.65,465.15,475.75
1447,60.71,490.75,465.35,475.85
1448,60.68,490.85,465.45,476.05
1449,60.67,491.05,465.75,476.15
1450,60.66,491.15,465.85,476.25
1451,60.63,491.35,466.05,476.45
1452,60.60,491.45,466.25,476.65
1453,60.59,491.55,466.35,476.75
1454,60.57,491.75,466.55,476.85
1455,60.55,491.85,466.75,477.05
1456,60.52,491.95,466.85,477.15
1457,60.50,492.15,467.05,477.25
1458,60.48,492.35,467.25,477.45
1459,60.46,492.45,467.35,477.55
1460,60.44,492.55,467.55,477.75
1461,60.42,492.75,467.75,477.95
1462,60.40,492.85,467.95,477.95
1463,60.38,492.95,468.05,478.15
1464,60.35,493.15,468.25,478.35
1465,60.34,493.25,468.45,478.45
1466,60.32,493.45,468.65,478.55
1467,60.30,493.65,468.85,478.75
1468,60.27,493.65,468.95,478.85
1469,60.24,493.85,469.15,479.05
1470,60.23,494.05,469.35,479.15
1471,60.21,494.15,469.45,479.25
1472,60.19,494.25,469.65,479.45
1473,60.17,494.45,469.85,479.55
1474,60.15,494.55,469.95,479.75
1475,60.12,494.75,470.15,479.85
1476,60.10,494.85,470.35,480.05
1477,60.08,494.95,470.45,480.15
1478,60.06,495.15,470.65,480.25
1479,60.04,495.35,470.85,480.45
1480,60.01,495.35,470.95,480.55
1481,59.99,495.55,471.15,480.75
1482,59.97,495.75,471.35,480.85
1483,59.95,495.85,471.45,481.05
1484,59.93,495.95,471.65,481.15
1485,59.91,496.15,471.85,481.35
1486,59.89,496.25,471.95,481.35
1487,59.86,496.35,472.15,481.55
1488,59.85,496.55,472.45,481.75
1489,59.82,496.65,472.45,481.75
1490,59.79,496.85,472.75,481.95
1491,59.76,496.95,472.95,482.15
1492,59.74,497.05,473.05,482.25
1493,59.72,497.25,473.25,482.45
1494,59.70,497.35,473.45,482.55
1495,59.69,497.45,473.55,482.65
1496,59.67,497.65,473.65,482.85
1497,59.65,497.85,473.95,482.95
1498,59.63,497.85,474.05,483.05
1499,59.61,498.05,474.25,483.25
1500,59.58,498.25,474.35,483.35
1501,59.56,498.35,474.45,483.45
1502,59.54,498.45,474.65,483.65
1503,59.51,498.65,474.85,483.75
1504,59.49,498.75,474.95,483.85
1505,59.47,498.85,475.15,484.05
1506,59.45,499.05,475.35,484.25
1507,59.43,499.15,475.45,484.25
1508,59.41,499.35,475.65,484.45
1509,59.38,499.45,475.85,484.65
1510,59.36,499.55,475.95,484.75
1511,59.34,499.75,476.15,484.95
1512,59.32,499.85,476.35,485.05
1513,59.30,499.95,476.45,485.15
1514,59.28,500.15,476.65,485.25
1515,59.26,500.35,476.85,485.45
1516,59.23,500.35,476.95,485.55
1517,59.21,500.55,477.15,485.65
1518,59.19,500.75,477.35,485.85
