Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,73.23,396.35,386.85,393.35
774,73.21,396.45,386.85,393.35
775,73.19,396.55,386.95,393.45
776,73.17,396.55,386.95,393.55
777,73.15,396.65,387.05,393.55
778,73.13,396.65,387.05,393.65
779,73.11,396.75,387.15,393.65
780,73.09,396.85,387.15,393.75
781,73.08,396.85,387.15,393.75
782,73.06,396.95,387.25,393.85
783,73.03,397.05,387.35,393.85
784,73.01,397.05,387.35,393.95
785,72.99,397.15,387.35,393.95
786,72.97,397.15,387.45,394.05
787,72.95,397.25,387.45,394.05
788,72.92,397.25,387.55,394.15
789,72.91,397.35,387.55,394.25
790,72.89,397.45,387.65,394.25
791,72.87,397.45,387.65,394.35
792,72.84,397.55,387.75,394.45
793,72.83,397.65,387.75,394.45
794,72.80,397.65,387.75,394.55
795,72.79,397.75,387.85,394.55
796,72.76,397.75,387.85,394.65
797,72.75,397.85,387.95,394.65
798,72.73,397.95,387.95,394.75
799,72.71,397.95,388.05,394.75
800,72.69,398.05,388.05,394.85
801,72.67,398.15,388.15,394.95
802,72.64,398.15,388.15,394.95
803,72.62,398.25,388.25,395.05
804,72.60,398.35,388.25,395.15
805,72.58,398.35,388.35,395.15
806,72.56,398.45,388.35,395.25
807,72.55,398.55,388.45,395.25
808,72.53,398.55,388.45,395.35
809,72.52,398.65,388.55,395.35
810,72.50,398.65,388.55,395.45
811,72.47,398.75,388.55,395.45
812,72.45,398.75,388.65,395.55
813,72.43,398.85,388.65,395.65
814,72.42,398.85,388.75,395.65
815,72.40,398.95,388.75,395.75
816,72.38,399.05,388.85,395.85
817,72.35,399.05,388.85,395.85
818,72.33,399.15,388.85,395.95
819,72.32,399.25,388.95,396.05
820,72.30,399.25,389.05,396.05
821,72.28,399.35,389.05,396.05
822,72.25,399.45,389.15,396.15
823,72.24,399.45,389.15,396.25
824,72.22,399.55,389.25,396.25
825,72.21,399.65,389.25,396.35
826,72.18,399.65,389.25,396.35
827,72.16,399.75,389.35,396.45
828,72.15,399.75,389.35,396.55
829,72.14,399.85,389.45,396.55
830,72.11,399.95,389.45,396.65
831,72.09,399.95,389.55,396.65
832,72.07,400.05,389.55,396.75
833,72.05,400.15,389.65,396.75
834,72.03,400.25,389.65,396.85
835,72.01,400.25,389.75,396.95
836,72.00,400.35,389.75,396.95
837,71.98,400.45,389.85,397.05
838,71.96,400.45,389.85,397.05
839,71.94,400.55,389.95,397.15
840,71.93,400.55,389.95,397.25
841,71.91,400.65,389.95,397.25
842,71.88,400.65,390.05,397.35
843,71.87,400.75,390.05,397.35
844,71.85,400.75,390.15,397.45
845,71.83,400.85,390.15,397.45
846,71.81,400.95,390.25,397.55
847,71.79,401.05,390.25,397.55
848,71.77,401.05,390.35,397.65
849,71.75,401.15,390.35,397.75
850,71.73,401.25,390.35,397.75
851,71.71,401.35,390.45,397.85
852,71.69,401.35,390.45,397.95
853,71.67,401.45,390.55,397.95
854,71.65,401.45,390.65,398.05
855,71.64,401.55,390.65,398.15
856,71.62,401.55,390.65,398.15
857,71.60,401.65,390.75,398.25
858,71.58,401.75,390.85,398.35
859,71.56,401.75,390.85,398.35
860,71.55,401.85,390.85,398.35
861,71.53,401.95,390.95,398.45
862,71.51,401.95,390.95,398.55
863,71.49,402.05,391.05,398.55
864,71.46,402.15,391.05,398.65
865,71.42,402.15,391.15,398.65
866,71.41,402.25,391.15,398.75
867,71.41,402.35,391.25,398.85
868,71.39,402.35,391.25,398.85
869,71.37,402.45,391.35,398.95
870,71.36,402.55,391.35,399.05
871,71.34,402.65,391.35,399.05
872,71.32,402.65,391.45,399.15
873,71.29,402.75,391.55,399.25
874,71.27,402.85,391.55,399.25
875,71.26,402.95,391.65,399.35
876,71.24,402.95,391.65,399.45
877,71.22,403.05,391.75,399.45
878,71.19,403.15,391.75,399.55
879,71.18,403.15,391.85,399.65
880,71.17,403.25,391.85,399.65
881,71.15,403.35,391.85,399.75
882,71.12,403.45,391.95,399.75
883,71.10,403.45,391.95,399.75
884,71.08,403.55,392.05,399.85
885,71.08,403.65,392.05,399.95
886,71.06,403.65,392.15,399.95
887,71.04,403.75,392.15,400.05
888,71.02,403.85,392.25,400.15
889,71.00,403.85,392.25,400.15
890,70.99,403.95,392.35,400.25
891,70.96,404.05,392.45,400.35
892,70.93,404.05,392.45,400.35
893,70.92,404.15,392.45,400.45
894,70.90,404.25,392.55,400.55
895,70.88,404.25,392.55,400.55
896,70.86,404.35,392.65,400.65
897,70.85,404.45,392.65,400.75
898,70.83,404.55,392.75,400.75
899,70.80,404.65,392.75,400.85
900,70.79,404.65,392.85,400.95
901,70.78,404.75,392.85,400.95
902,70.76,404.85,392.85,401.05
903,70.74,404.95,392.95,401.15
904,70.72,404.95,392.95,401.15
905,70.71,405.05,393.05,401.25
906,70.69,405.15,393.15,401.35
907,70.67,405.25,393.15,401.35
908,70.65,405.25,393.25,401.45
909,70.64,405.35,393.25,401.55
910,70.62,405.45,393.35,401.55
911,70.59,405.45,393.35,401.65
912,70.57,405.55,393.45,401.75
913,70.56,405.65,393.45,401.75
914,70.53,405.75,393.55,401.85
915,70.51,405.85,393.55,401.95
916,70.50,405.85,393.65,401.95
917,70.49,405.95,393.65,402.05
918,70.46,406.05,393.75,402.15
919,70.44,406.05,393.75,402.15
920,70.42,406.15,393.85,402.25
921,70.41,406.25,393.85,402.35
922,70.40,406.25,393.85,402.35
923,70.38,406.35,393.95,402.45
924,70.36,406.45,394.05,402.55
925,70.34,406.55,394.05,402.55
926,70.32,406.65,394.15,402.65
927,70.30,406.75,394.25,402.75
928,70.27,406.75,394.25,402.85
929,70.26,406.85,394.25,402.85
930,70.25,406.95,394.35,402.95
931,70.23,406.95,394.35,403.05
932,70.21,407.05,394.45,403.05
933,70.19,407.15,394.55,403.15
934,70.17,407.25,394.55,403.25
935,70.15,407.35,394.55,403.35
936,70.13,407.45,394.65,403.35
937,70.12,407.45,394.65,403.45
938,70.10,407.55,394.75,403.55
939,70.09,407.65,394.85,403.55
940,70.06,407.75,394.85,403.65
941,70.04,407.75,394.85,403.75
942,70.02,407.85,394.95,403.85
943,70.01,407.95,394.95,403.85
944,70.00,408.05,395.05,403.95
945,69.97,408.15,395.15,404.05
946,69.96,408.15,395.15,404.15
947,69.95,408.25,395.25,404.15
948,69.93,408.35,395.35,404.25
949,69.92,408.45,395.35,404.35
950,69.90,408.55,395.35,404.45
951,69.88,408.65,395.45,404.45
952,69.86,408.65,395.45,404.55
953,69.83,408.75,395.55,404.65
954,69.81,408.85,395.65,404.75
955,69.80,408.85,395.65,404.75
956,69.78,408.95,395.65,404.85
957,69.76,409.05,395.75,404.95
958,69.75,409.15,395.75,404.95
959,69.73,409.25,395.85,405.05
960,69.71,409.35,395.95,405.15
961,69.69,409.35,395.95,405.15
962,69.68,409.45,396.05,405.25
963,69.66,409.55,396.05,405.35
964,69.64,409.55,396.15,405.45
965,69.62,409.75,396.15,405.55
966,69.60,409.75,396.25,405.65
967,69.58,409.85,396.25,405.65
968,69.56,409.95,396.35,405.75
969,69.55,410.05,396.45,405.85
970,69.52,410.15,396.45,405.85
971,69.50,410.25,396.55,405.95
972,69.48,410.35,396.55,406.05
973,69.47,410.35,396.65,406.15
974,69.46,410.45,396.65,406.25
975,69.44,410.55,396.75,406.25
976,69.42,410.55,396.75,406.35
977,69.40,410.65,396.85,406.45
978,69.38,410.75,396.85,406.55
979,69.35,410.85,396.95,406.55
980,69.34,410.95,397.05,406.65
981,69.34,411.05,397.05,406.75
982,69.32,411.05,397.15,406.85
983,69.30,411.15,397.15,406.95
984,69.28,411.25,397.25,407.05
985,69.27,411.35,397.25,407.05
986,69.25,411.45,397.35,407.15
987,69.23,411.55,397.45,407.25
988,69.21,411.55,397.45,407.35
989,69.17,411.65,397.55,407.35
990,69.16,411.75,397.55,407.45
991,69.15,411.85,397.65,407.55
992,69.14,411.95,397.75,407.65
993,69.11,412.05,397.75,407.75
994,69.09,412.15,397.75,407.75
995,69.07,412.25,397.85,407.85
996,69.06,412.25,397.95,407.95
997,69.04,412.35,397.95,408.05
998,69.03,412.45,398.05,408.15
999,69.01,412.55,398.05,408.25
1000,68.99,412.65,398.15,408.25
1001,68.98,412.75,398.25,408.35
1002,68.96,412.85,398.25,408.45
1003,68.94,412.85,398.35,408.55
1004,68.92,412.95,398.35,408.65
1005,68.90,413.05,398.45,408.75
1006,68.89,413.15,398.45,408.75
1007,68.86,413.25,398.55,408.85
1008,68.85,413.35,398.65,408.95
1009,68.85,413.45,398.65,409.05
1010,68.83,413.55,398.75,409.15
1011,68.81,413.65,398.85,409.25
1012,68.79,413.65,398.85,409.25
1013,68.77,413.75,398.95,409.35
1014,68.76,413.85,398.95,409.45
1015,68.74,413.95,399.05,409.55
1016,68.72,414.05,399.05,409.65
1017,68.70,414.15,399.15,409.75
1018,68.68,414.25,399.15,409.75
1019,68.66,414.35,399.25,409.85
1020,68.65,414.45,399.35,409.95
1021,68.64,414.45,399.35,410.05
1022,68.62,414.55,399.45,410.15
1023,68.60,414.75,399.55,410.25
1024,68.59,414.75,399.55,410.35
1025,68.56,414.85,399.65,410.45
1026,68.54,414.95,399.75,410.55
1027,68.53,415.05,399.75,410.55
1028,68.51,415.15,399.85,410.65
1029,68.49,415.25,399.95,410.75
1030,68.48,415.25,399.95,410.85
1031,68.47,415.45,400.05,410.95
1032,68.44,415.55,400.05,411.05
1033,68.43,415.55,400.15,411.05
1034,68.41,415.65,400.25,411.15
1035,68.39,415.85,400.25,411.35
1036,68.37,415.85,400.35,411.35
1037,68.35,415.95,400.45,411.45
1038,68.33,416.05,400.45,411.55
1039,68.32,416.15,400.55,411.65
1040,68.30,416.25,400.55,411.75
1041,68.29,416.35,400.65,411.85
1042,68.27,416.45,400.65,411.95
1043,68.25,416.55,400.75,412.05
1044,68.23,416.65,400.85,412.15
1045,68.20,416.75,400.85,412.25
1046,68.19,416.85,400.95,412.25
1047,68.17,416.95,401.05,412.45
1048,68.15,417.05,401.05,412.45
1049,68.13,417.15,401.15,412.55
1050,68.12,417.25,401.25,412.65
1051,68.10,417.35,401.25,412.75
1052,68.08,417.45,401.35,412.85
1053,68.07,417.55,401.45,412.95
1054,68.05,417.55,401.45,412.95
1055,68.04,417.75,401.55,413.15
1056,68.01,417.85,401.65,413.25
1057,68.00,417.85,401.65,413.25
1058,67.99,418.05,401.75,413.35
1059,67.97,418.15,401.85,413.45
1060,67.94,418.15,401.85,413.55
1061,67.93,418.25,401.95,413.65
1062,67.91,418.45,402.05,413.85
1063,67.89,418.45,402.15,413.85
1064,67.87,418.55,402.15,413.95
1065,67.86,418.75,402.25,414.05
1066,67.85,418.75,402.25,414.15
1067,67.83,418.85,402.35,414.25
1068,67.81,418.95,402.45,414.35
1069,67.79,419.05,402.45,414.45
1070,67.77,419.15,402.55,414.55
1071,67.75,419.25,402.65,414.65
1072,67.73,419.35,402.75,414.75
1073,67.72,419.45,402.85,414.85
1074,67.70,419.55,402.85,414.95
1075,67.69,419.65,402.95,415.05
1076,67.67,419.75,403.05,415.15
1077,67.65,419.95,403.15,415.25
1078,67.64,419.95,403.15,415.35
1079,67.61,420.05,403.25,415.45
1080,67.59,420.25,403.35,415.55
1081,67.58,420.25,403.35,415.65
1082,67.56,420.35,403.45,415.75
1083,67.54,420.55,403.55,415.85
1084,67.52,420.55,403.55,415.95
1085,67.51,420.75,403.65,416.05
1086,67.49,420.85,403.75,416.15
1087,67.47,420.95,403.85,416.25
1088,67.46,421.05,403.95,416.35
1089,67.44,421.15,403.95,416.45
1090,67.42,421.25,404.05,416.55
1091,67.40,421.35,404.15,416.65
1092,67.39,421.45,404.25,416.75
1093,67.37,421.55,404.25,416.85
1094,67.36,421.65,404.35,416.95
1095,67.35,421.85,404.45,417.15
1096,67.32,421.85,404.45,417.15
1097,67.30,422.05,404.65,417.25
1098,67.29,422.15,404.75,417.45
1099,67.28,422.25,404.75,417.45
1100,67.26,422.35,404.85,417.55
1101,67.24,422.45,404.95,417.75
1102,67.23,422.55,404.95,417.75
1103,67.22,422.65,405.05,417.95
1104,67.19,422.85,405.15,418.05
1105,67.17,422.85,405.25,418.15
1106,67.15,422.95,405.35,418.25
1107,67.13,423.15,405.45,418.35
1108,67.12,423.25,405.45,418.45
1109,67.10,423.35,405.55,418.55
1110,67.07,423.45,405.65,418.75
1111,67.05,423.55,405.65,418.75
1112,67.04,423.65,405.75,418.85
1113,67.03,423.85,405.85,418.95
1114,67.01,423.85,405.95,419.05
1115,66.99,424.05,406.05,419.15
1116,66.97,424.15,406.15,419.35
1117,66.97,424.25,406.15,419.35
1118,66.95,424.35,406.25,419.55
1119,66.94,424.55,406.35,419.65
1120,66.92,424.55,406.45,419.75
1121,66.90,424.75,406.55,419.85
1122,66.88,424.85,406.65,419.95
1123,66.86,424.95,406.65,420.05
1124,66.85,425.05,406.75,420.15
1125,66.83,425.15,406.85,420.35
1126,66.81,425.25,406.95,420.35
1127,66.79,425.35,407.05,420.55
1128,66.78,425.55,407.15,420.65
1129,66.76,425.65,407.15,420.75
1130,66.74,425.75,407.35,420.85
1131,66.72,425.85,407.45,421.05
1132,66.70,425.95,407.45,421.05
1133,66.68,426.15,407.55,421.25
1134,66.67,426.25,407.65,421.35
1135,66.66,426.35,407.75,421.45
1136,66.64,426.45,407.85,421.55
1137,66.62,426.55,407.95,421.75
1138,66.60,426.65,408.05,421.75
1139,66.59,426.75,408.15,421.95
1140,66.57,426.95,408.25,422.05
1141,66.56,427.05,408.25,422.15
1142,66.53,427.15,408.35,422.25
1143,66.51,427.25,408.45,422.45
1144,66.48,427.35,408.55,422.55
1145,66.47,427.55,408.65,422.65
1146,66.46,427.65,408.75,422.75
1147,66.45,427.75,408.85,422.85
1148,66.42,427.85,408.95,423.05
1149,66.40,428.05,409.05,423.15
1150,66.39,428.05,409.05,423.25
1151,66.38,428.25,409.15,423.35
1152,66.37,428.35,409.25,423.45
1153,66.35,428.45,409.35,423.55
1154,66.34,428.55,409.45,423.75
1155,66.32,428.75,409.55,423.85
1156,66.30,428.85,409.65,423.95
1157,66.28,428.95,409.75,424.05
1158,66.26,429.15,409.85,424.25
1159,66.24,429.15,409.95,424.35
1160,66.21,429.35,410.05,424.45
1161,66.19,429.45,410.15,424.65
1162,66.18,429.55,410.25,424.65
1163,66.17,429.65,410.35,424.85
1164,66.16,429.85,410.45,424.95
1165,66.14,429.95,410.45,425.05
1166,66.12,430.05,410.65,425.25
1167,66.10,430.25,410.75,425.35
1168,66.09,430.35,410.75,425.45
1169,66.07,430.45,410.85,425.55
1170,66.05,430.65,411.05,425.75
1171,66.04,430.75,411.05,425.85
1172,66.02,430.85,411.15,425.95
1173,66.00,431.05,411.35,426.15
1174,65.98,431.05,411.35,426.15
1175,65.97,431.25,411.45,426.35
1176,65.95,431.35,411.65,426.45
1177,65.93,431.45,411.65,426.55
1178,65.92,431.65,411.75,426.75
1179,65.90,431.75,411.95,426.85
1180,65.89,431.85,411.95,426.95
1181,65.87,431.95,412.05,427.15
1182,65.85,432.15,412.15,427.25
1183,65.83,432.15,412.25,427.35
1184,65.82,432.35,412.45,427.55
1185,65.80,432.55,412.55,427.65
1186,65.78,432.65,412.65,427.75
1187,65.76,432.75,412.75,427.85
1188,65.75,432.95,412.85,428.05
1189,65.73,432.95,412.85,428.15
1190,65.71,433.15,413.05,428.25
1191,65.70,433.25,413.15,428.45
1192,65.68,433.35,413.25,428.55
1193,65.65,433.55,413.35,428.65
1194,65.63,433.75,413.45,428.85
1195,65.62,433.75,413.55,428.95
1196,65.61,433.95,413.65,429.05
1197,65.60,434.05,413.75,429.25
1198,65.57,434.15,413.85,429.35
1199,65.55,434.25,413.95,429.45
1200,65.53,434.45,414.05,429.65
1201,65.52,434.55,414.15,429.65
1202,65.50,434.65,414.25,429.85
1203,65.49,434.85,414.45,430.05
1204,65.48,434.95,414.45,430.05
1205,65.45,435.05,414.65,430.25
1206,65.44,435.25,414.75,430.35
1207,65.42,435.35,414.85,430.45
1208,65.41,435.45,414.95,430.65
1209,65.39,435.65,415.05,430.85
1210,65.37,435.75,415.15,430.95
1211,65.35,435.85,415.25,431.05
1212,65.34,436.05,415.35,431.25
1213,65.32,436.15,415.45,431.35
1214,65.31,436.35,415.65,431.45
1215,65.29,436.45,415.75,431.65
1216,65.27,436.55,415.85,431.75
1217,65.25,436.75,415.95,431.85
1218,65.23,436.85,416.15,432.05
1219,65.21,436.95,416.15,432.15
1220,65.20,437.15,416.35,432.25
1221,65.19,437.25,416.45,432.45
1222,65.17,437.35,416.55,432.55
1223,65.15,437.55,416.65,432.65
1224,65.13,437.65,416.85,432.85
1225,65.12,437.75,416.85,432.95
1226,65.10,437.95,417.05,433.05
1227,65.08,438.05,417.15,433.25
1228,65.06,438.15,417.25,433.35
1229,65.04,438.35,417.35,433.55
1230,65.03,438.45,417.45,433.75
1231,65.01,438.55,417.55,433.75
1232,65.00,438.75,417.75,433.95
1233,64.98,438.95,417.85,434.15
1234,64.96,438.95,417.95,434.15
1235,64.94,439.15,418.05,434.35
1236,64.93,439.35,418.25,434.55
1237,64.91,439.35,418.35,434.65
1238,64.90,439.55,418.45,434.75
1239,64.89,439.75,418.65,434.95
1240,64.87,439.85,418.65,435.05
1241,64.84,439.95,418.85,435.25
1242,64.83,440.15,418.95,435.35
1243,64.81,440.25,419.05,435.45
1244,64.78,440.35,419.15,435.65
1245,64.76,440.55,419.35,435.75
1246,64.75,440.65,419.45,435.85
1247,64.74,440.85,419.55,436.05
1248,64.72,440.95,419.75,436.25
1249,64.70,441.05,419.75,436.25
1250,64.70,441.25,419.95,436.45
1251,64.69,441.45,420.15,436.65
1252,64.67,441.45,420.25,436.65
1253,64.65,441.65,420.35,436.85
1254,64.64,441.85,420.55,437.05
1255,64.62,441.95,420.55,437.15
1256,64.59,442.05,420.75,437.25
1257,64.58,442.25,420.95,437.45
1258,64.56,442.35,420.95,437.55
1259,64.55,442.45,421.15,437.75
1260,64.53,442.65,421.25,437.85
1261,64.51,442.75,421.35,437.95
1262,64.49,442.95,421.55,438.15
1263,64.47,443.05,421.65,438.35
1264,64.45,443.15,421.75,438.45
1265,64.42,443.35,421.95,438.65
1266,64.41,443.45,422.05,438.75
1267,64.39,443.55,422.15,438.85
1268,64.38,443.75,422.35,439.05
1269,64.36,443.95,422.55,439.25
1270,64.34,444.05,422.65,439.25
1271,64.33,444.15,422.75,439.45
1272,64.32,444.35,422.95,439.65
1273,64.30,444.45,423.05,439.75
1274,64.29,444.65,423.15,439.85
1275,64.27,444.85,423.35,440.05
1276,64.25,444.85,423.45,440.15
1277,64.24,445.05,423.65,440.35
1278,64.22,445.25,423.75,440.55
1279,64.20,445.35,423.85,440.55
1280,64.18,445.45,424.05,440.75
1281,64.16,445.65,424.25,440.95
1282,64.14,445.75,424.25,441.05
1283,64.13,445.95,424.45,441.25
1284,64.11,446.05,424.65,441.45
1285,64.09,446.15,424.75,441.45
1286,64.08,446.35,424.85,441.65
1287,64.06,446.55,425.05,441.85
1288,64.04,446.55,425.15,441.95
1289,64.03,446.75,425.35,442.15
1290,64.02,446.95,425.55,442.25
1291,64.00,447.05,425.65,442.35
1292,63.97,447.25,425.75,442.55
1293,63.95,447.35,425.95,442.75
1294,63.95,447.45,426.05,442.75
1295,63.93,447.65,426.25,442.95
1296,63.91,447.85,426.45,443.15
1297,63.89,447.95,426.45,443.25
1298,63.87,448.05,426.65,443.35
1299,63.86,448.25,426.85,443.55
1300,63.85,448.35,426.95,443.65
1301,63.83,448.55,427.05,443.85
1302,63.81,448.65,427.25,444.05
1303,63.79,448.75,427.35,444.05
1304,63.78,448.95,427.55,444.25
1305,63.76,449.15,427.75,444.45
1306,63.74,449.15,427.85,444.55
1307,63.73,449.35,428.05,444.75
1308,63.71,449.55,428.15,444.85
1309,63.70,449.65,428.25,444.95
1310,63.68,449.85,428.45,445.15
1311,63.66,449.95,428.65,445.35
1312,63.64,450.05,428.75,445.45
1313,63.63,450.25,428.95,445.65
1314,63.61,450.45,429.05,445.75
1315,63.59,450.45,429.15,445.85
1316,63.58,450.65,429.35,446.05
1317,63.56,450.85,429.55,446.25
1318,63.54,450.95,429.65,446.35
1319,63.54,451.15,429.85,446.45
1320,63.52,451.25,430.05,446.65
1321,63.50,451.35,430.15,446.75
1322,63.48,451.55,430.35,446.95
1323,63.46,451.75,430.45,447.15
1324,63.44,451.75,430.55,447.25
1325,63.42,451.95,430.75,447.35
1326,63.41,452.15,430.95,447.55
1327,63.39,452.25,431.05,447.65
1328,63.38,452.45,431.25,447.85
1329,63.36,452.65,431.45,448.05
1330,63.34,452.65,431.55,448.15
1331,63.32,452.85,431.75,448.25
1332,63.31,453.05,431.95,448.45
1333,63.29,453.15,432.05,448.55
1334,63.27,453.25,432.25,448.75
1335,63.26,453.45,432.45,448.95
1336,63.24,453.55,432.45,448.95
1337,63.22,453.75,432.65,449.15
1338,63.20,453.85,432.85,449.35
1339,63.18,453.95,432.95,449.45
1340,63.17,454.15,433.15,449.65
1341,63.15,454.35,433.35,449.85
1342,63.13,454.45,433.45,449.85
1343,63.11,454.55,433.65,450.05
1344,63.10,454.75,433.85,450.25
1345,63.09,454.85,433.95,450.35
1346,63.07,455.05,434.15,450.55
1347,63.04,455.25,434.35,450.75
1348,63.03,455.25,434.45,450.75
1349,63.01,455.55,434.65,451.05
1350,63.00,455.65,434.85,451.15
1351,62.98,455.75,434.95,451.25
1352,62.95,455.95,435.15,451.45
1353,62.94,456.15,435.35,451.65
1354,62.92,456.15,435.45,451.75
1355,62.91,456.35,435.65,451.85
1356,62.90,456.55,435.85,452.05
1357,62.87,456.65,435.95,452.15
1358,62.86,456.75,436.15,452.35
1359,62.84,456.95,436.35,452.45
1360,62.83,457.05,436.45,452.55
1361,62.81,457.25,436.65,452.75
1362,62.78,457.35,436.85,452.95
1363,62.76,457.45,436.95,453.05
1364,62.75,457.65,437.15,453.15
1365,62.74,457.85,437.35,453.35
1366,62.72,457.95,437.45,453.45
1367,62.70,458.05,437.65,453.65
1368,62.68,458.25,437.85,453.85
1369,62.66,458.35,437.95,453.95
1370,62.65,458.55,438.15,454.05
1371,62.63,458.65,438.35,454.25
1372,62.61,458.75,438.45,454.35
1373,62.60,458.95,438.65,454.55
1374,62.58,459.15,438.85,454.75
1375,62.57,459.15,438.95,454.85
1376,62.57,459.35,439.15,454.95
1377,62.54,459.55,439.35,455.15
1378,62.51,459.65,439.45,455.25
1379,62.49,459.75,439.65,455.45
1380,62.47,459.95,439.85,455.65
1381,62.46,460.05,439.95,455.65
1382,62.45,460.15,440.15,455.85
1383,62.43,460.35,440.35,456.05
1384,62.40,460.45,440.45,456.15
1385,62.39,460.65,440.65,456.35
1386,62.37,460.75,440.85,456.45
1387,62.35,460.85,440.95,456.55
1388,62.33,461.05,441.15,456.75
1389,62.32,461.25,441.35,456.95
1390,62.31,461.35,441.45,457.05
1391,62.29,461.55,441.65,457.25
1392,62.27,461.65,441.85,457.35
1393,62.26,461.75,442.05,457.45
1394,62.25,461.95,442.15,457.65
1395,62.22,462.15,442.35,457.85
1396,62.20,462.15,442.55,457.95
1397,62.18,462.35,442.75,458.05
1398,62.17,462.55,442.95,458.25
1399,62.15,462.65,443.05,458.35
1400,62.14,462.75,443.25,458.55
1401,62.12,462.95,443.45,458.65
1402,62.10,463.05,443.55,458.75
1403,62.08,463.25,443.75,458.95
1404,62.06,463.35,443.95,459.15
1405,62.05,463.45,444.05,459.15
1406,62.04,463.65,444.25,459.35
1407,62.01,463.75,444.45,459.55
1408,61.99,463.85,444.55,459.65
1409,61.97,464.05,444.75,459.85
1410,61.97,464.25,444.95,459.95
1411,61.94,464.35,445.05,460.05
1412,61.93,464.45,445.25,460.25
1413,61.91,464.65,445.45,460.45
1414,61.88,464.75,445.65,460.55
1415,61.86,464.95,445.85,460.65
1416,61.86,465.05,446.05,460.85
1417,61.84,465.15,446.15,460.95
1418,61.82,465.35,446.35,461.15
1419,61.79,465.55,446.55,461.35
1420,61.78,465.55,446.65,461.35
1421,61.76,465.75,446.85,461.55
1422,61.75,465.95,447.05,461.75
1423,61.74,466.05,447.15,461.85
1424,61.73,466.15,447.35,461.95
1425,61.71,466.35,447.55,462.15
1426,61.68,466.45,447.65,462.25
1427,61.66,466.65,447.85,462.45
1428,61.65,466.75,448.05,462.65
1429,61.63,466.85,448.15,462.65
1430,61.61,467.05,448.35,462.85
1431,61.59,467.15,448.55,463.05
1432,61.57,467.25,448.65,463.15
1433,61.55,467.45,448.95,463.25
1434,61.54,467.65,449.15,463.45
1435,61.51,467.75,449.25,463.55
1436,61.50,467.85,449.45,463.75
1437,61.48,468.05,449.65,463.85
1438,61.48,468.15,449.75,463.95
1439,61.46,468.25,449.95,464.15
1440,61.44,468.45,450.15,464.35
1441,61.42,468.55,450.25,464.45
1442,61.40,468.75,450.45,464.55
1443,61.37,468.85,450.65,464.75
1444,61.36,468.95,450.75,464.85
1445,61.34,469.15,450.95,464.95
1446,61.32,469.35,451.15,465.15
1447,61.30,469.35,451.25,465.25
1448,61.30,469.55,451.55,465.45
1449,61.28,469.75,451.75,465.55
1450,61.25,469.85,451.85,465.65
1451,61.24,469.95,452.05,465.85
1452,61.22,470.15,452.25,466.05
1453,61.20,470.25,452.35,466.15
1454,61.18,470.45,452.55,466.25
1455,61.16,470.55,452.75,466.45
1456,61.13,470.65,452.85,466.55
1457,61.12,470.85,453.05,466.75
1458,61.10,470.95,453.25,466.85
1459,61.08,471.05,453.35,466.95
1460,61.07,471.25,453.55,467.15
1461,61.05,471.35,453.75,467.25
1462,61.03,471.45,453.85,467.35
1463,61.01,471.65,454.05,467.55
1464,60.99,471.75,454.25,467.75
1465,60.98,471.85,454.45,467.85
1466,60.95,472.05,454.65,467.95
1467,60.93,472.25,454.85,468.15
1468,60.91,472.25,454.95,468.25
1469,60.90,472.45,455.15,468.35
1470,60.90,472.65,455.35,468.55
1471,60.88,472.65,455.45,468.65
1472,60.86,472.85,455.65,468.85
1473,60.84,473.05,455.85,468.95
1474,60.82,473.15,455.95,469.05
1475,60.80,473.25,456.15,469.25
1476,60.78,473.45,456.35,469.35
1477,60.76,473.55,456.45,469.45
1478,60.76,473.65,456.65,469.65
1479,60.74,473.85,456.85,469.85
1480,60.71,473.95,456.95,469.85
1481,60.69,474.05,457.15,470.05
1482,60.67,474.25,457.35,470.25
1483,60.66,474.35,457.45,470.35
1484,60.64,474.55,457.75,470.55
1485,60.63,474.65,457.85,470.65
1486,60.61,474.75,457.95,470.75
1487,60.59,474.95,458.25,470.95
1488,60.56,475.05,458.45,471.05
1489,60.54,475.15,458.45,471.15
1490,60.52,475.35,458.75,471.35
1491,60.50,475.45,458.95,471.45
1492,60.48,475.55,458.95,471.55
1493,60.46,475.75,459.25,471.75
1494,60.45,475.95,459.45,471.95
1495,60.45,475.95,459.55,471.95
1496,60.43,476.15,459.75,472.15
1497,60.40,476.25,459.95,472.35
1498,60.38,476.35,460.05,472.35
1499,60.36,476.55,460.15,472.55
1500,60.34,476.65,460.35,472.75
1501,60.33,476.75,460.45,472.75
1502,60.30,476.95,460.65,472.95
1503,60.28,477.05,460.85,473.15
1504,60.27,477.15,460.95,473.25
1505,60.25,477.35,461.15,473.35
1506,60.24,477.45,461.35,473.55
1507,60.22,477.55,461.45,473.65
1508,60.20,477.75,461.65,473.75
1509,60.17,477.85,461.85,473.95
1510,60.15,477.95,461.95,474.05
1511,60.13,478.15,462.15,474.15
1512,60.12,478.25,462.35,474.35
1513,60.10,478.35,462.45,474.45
1514,60.08,478.55,462.65,474.55
1515,60.06,478.65,462.85,474.75
1516,60.04,478.75,462.95,474.85
1517,60.03,478.95,463.15,474.95
1518,60.00,479.05,463.35,475.15
