Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
1519,22.15,805.85,804.55,807.45
1520,22.14,806.05,804.55,807.55
1521,22.13,806.15,804.75,807.75
1522,22.12,806.35,804.95,807.95
1523,22.12,806.45,805.05,807.95
1524,22.12,806.55,805.25,808.15
1525,22.11,806.85,805.45,808.35
1526,22.11,806.95,805.55,808.45
1527,22.10,807.15,805.75,808.55
1528,22.10,807.35,805.95,808.75
1529,22.10,807.45,806.05,808.75
1530,22.10,807.65,806.25,808.85
1531,22.09,807.75,806.35,809.05
1532,22.07,807.85,806.45,809.15
1533,22.07,808.05,806.65,809.25
1534,22.08,808.25,806.85,809.35
1535,22.08,808.25,806.95,809.45
1536,22.08,808.45,807.05,809.65
1537,22.07,808.65,807.25,809.75
1538,22.08,808.65,807.35,809.75
1539,22.07,808.85,807.45,809.95
1540,22.07,809.05,807.65,810.05
1541,22.06,809.15,807.75,810.15
1542,22.05,809.35,807.95,810.35
1543,22.05,809.45,808.05,810.45
1544,22.05,809.55,808.15,810.55
1545,22.05,809.75,808.35,810.65
1546,22.04,809.95,808.45,810.85
1547,22.04,809.95,808.55,810.85
1548,22.04,810.15,808.75,811.05
1549,22.04,810.25,808.85,811.15
1550,22.03,810.35,808.95,811.25
1551,22.03,810.55,809.15,811.35
1552,22.02,810.75,809.25,811.55
1553,22.02,810.85,809.35,811.65
1554,22.02,810.95,809.55,811.75
1555,22.01,811.15,809.65,811.95
1556,22.00,811.25,809.75,812.05
1557,22.01,811.45,809.95,812.15
1558,22.00,811.65,810.15,812.25
1559,22.00,811.65,810.25,812.35
1560,22.00,811.85,810.35,812.45
1561,22.00,812.05,810.55,812.55
1562,21.99,812.05,810.55,812.65
1563,21.98,812.25,810.75,812.75
1564,21.99,812.45,810.95,812.95
1565,21.99,812.55,810.95,813.05
1566,21.99,812.75,811.15,813.15
1567,21.99,812.85,811.25,813.25
1568,21.99,812.95,811.35,813.35
1569,21.98,813.15,811.55,813.55
1570,21.97,813.25,811.65,813.65
1571,21.97,813.35,811.75,813.65
1572,21.97,813.55,811.95,813.85
1573,21.97,813.75,812.05,814.05
1574,21.97,813.85,812.15,814.05
1575,21.96,814.05,812.35,814.15
1576,21.96,814.15,812.45,814.35
1577,21.96,814.25,812.45,814.35
1578,21.96,814.45,812.65,814.45
1579,21.95,814.55,812.85,814.55
1580,21.94,814.55,812.85,814.65
1581,21.94,814.75,812.95,814.75
1582,21.94,814.85,813.15,814.85
1583,21.94,814.95,813.15,814.95
1584,21.93,815.05,813.35,815.05
1585,21.93,815.25,813.45,815.25
1586,21.93,815.35,813.55,815.25
1587,21.93,815.45,813.65,815.35
1588,21.93,815.55,813.85,815.55
1589,21.93,815.65,813.95,815.55
1590,21.93,815.85,814.05,815.65
1591,21.93,815.95,814.15,815.75
1592,21.93,816.05,814.25,815.85
1593,21.93,816.15,814.35,815.95
