Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
1519,56.42,472.95,480.35,515.25
1520,56.37,473.15,480.55,515.45
1521,56.32,473.35,480.75,515.65
1522,56.28,473.45,480.85,515.75
1523,56.28,473.55,481.05,515.85
1524,56.29,473.75,481.25,516.05
1525,56.26,473.85,481.35,516.15
1526,56.13,474.05,481.55,516.25
1527,56.14,474.15,481.75,516.45
1528,56.17,474.25,481.85,516.55
1529,56.14,474.45,482.05,516.75
1530,56.09,474.65,482.25,516.95
1531,56.06,474.75,482.35,516.95
1532,56.03,474.85,482.55,517.15
1533,56.04,475.05,482.75,517.35
1534,56.04,475.15,482.85,517.45
1535,56.05,475.35,483.05,517.65
1536,56.06,475.55,483.25,517.85
1537,56.01,475.55,483.35,517.95
1538,55.86,475.75,483.55,518.05
1539,55.86,475.95,483.75,518.25
1540,55.90,476.05,483.85,518.35
1541,55.88,476.15,484.05,518.45
1542,55.85,476.35,484.25,518.65
1543,55.79,476.45,484.35,518.75
1544,55.83,476.55,484.55,518.95
1545,55.74,476.75,484.75,519.15
1546,55.67,476.85,484.85,519.25
1547,55.69,477.05,485.05,519.35
1548,55.68,477.25,485.25,519.55
1549,55.62,477.25,485.35,519.65
1550,55.61,477.45,485.55,519.75
1551,55.55,477.65,485.75,519.95
1552,55.58,477.75,485.85,520.05
1553,55.57,477.85,486.05,520.25
1554,55.50,478.05,486.15,520.45
1555,55.46,478.15,486.35,520.45
1556,55.47,478.25,486.45,520.65
1557,55.45,478.45,486.65,520.85
1558,55.42,478.55,486.75,520.95
1559,55.39,478.65,486.95,521.15
1560,55.37,478.85,487.15,521.25
1561,55.32,478.95,487.25,521.35
1562,55.33,479.15,487.45,521.55
1563,55.32,479.35,487.65,521.75
1564,55.28,479.35,487.75,521.85
1565,55.22,479.55,487.95,521.95
1566,55.20,479.75,488.15,522.15
1567,55.17,479.75,488.25,522.25
1568,55.18,479.95,488.45,522.35
1569,55.16,480.15,488.65,522.55
1570,55.12,480.15,488.75,522.65
1571,55.08,480.35,488.95,522.85
1572,55.04,480.55,489.15,522.95
1573,55.04,480.65,489.25,523.05
1574,55.00,480.75,489.45,523.25
1575,54.99,480.95,489.65,523.45
1576,54.95,481.05,489.75,523.55
1577,54.92,481.25,489.95,523.65
1578,54.88,481.35,490.15,523.85
1579,54.88,481.45,490.25,523.95
1580,54.83,481.65,490.45,524.15
1581,54.83,481.75,490.55,524.25
1582,54.80,481.85,490.75,524.45
1583,54.77,482.05,490.85,524.55
1584,54.74,482.15,491.05,524.75
1585,54.72,482.25,491.15,524.85
1586,54.70,482.45,491.35,524.95
1587,54.64,482.55,491.55,525.15
1588,54.65,482.65,491.65,525.25
1589,54.62,482.85,491.85,525.45
1590,54.57,482.95,492.05,525.55
1591,54.56,483.05,492.15,525.65
1592,54.53,483.25,492.35,525.85
1593,54.49,483.35,492.55,526.05
1594,54.48,483.45,492.65,526.15
1595,54.46,483.65,492.85,526.25
1596,54.47,483.85,493.05,526.45
1597,54.44,483.85,493.15,526.55
1598,54.40,484.05,493.25,526.75
1599,54.34,484.15,493.45,526.85
1600,54.32,484.25,493.55,526.95
1601,54.31,484.45,493.75,527.15
1602,54.27,484.55,493.95,527.35
1603,54.25,484.65,494.05,527.35
1604,54.20,484.85,494.25,527.55
1605,54.18,484.95,494.45,527.75
1606,54.17,485.05,494.55,527.85
1607,54.14,485.25,494.75,527.95
1608,54.11,485.35,494.95,528.15
1609,54.07,485.45,495.05,528.25
1610,54.05,485.65,495.15,528.45
1611,54.03,485.75,495.35,528.55
1612,54.04,485.85,495.45,528.65
1613,54.00,486.05,495.65,528.85
1614,53.95,486.25,495.85,528.95
1615,53.93,486.25,495.95,529.05
1616,53.90,486.45,496.15,529.25
1617,53.89,486.55,496.35,529.45
1618,53.84,486.65,496.45,529.55
1619,53.81,486.85,496.65,529.65
1620,53.82,486.95,496.85,529.85
1621,53.78,487.05,496.95,529.95
1622,53.74,487.25,497.15,530.05
1623,53.72,487.35,497.25,530.25
1624,53.71,487.45,497.35,530.35
1625,53.68,487.55,497.55,530.45
1626,53.63,487.75,497.75,530.65
1627,53.59,487.85,497.85,530.75
1628,53.56,487.95,498.05,530.85
1629,53.56,488.05,498.25,531.05
1630,53.53,488.15,498.35,531.15
1631,53.51,488.35,498.45,531.25
1632,53.50,488.45,498.65,531.45
1633,53.49,488.55,498.75,531.55
1634,53.43,488.75,498.95,531.75
1635,53.40,488.85,499.15,531.95
1636,53.39,488.95,499.25,531.95
1637,53.36,489.05,499.45,532.15
1638,53.34,489.25,499.65,532.25
1639,53.31,489.35,499.75,532.35
1640,53.26,489.45,499.95,532.55
1641,53.25,489.65,500.15,532.65
1642,53.24,489.75,500.15,532.75
1643,53.20,489.85,500.35,532.95
1644,53.18,490.05,500.55,533.15
1645,53.17,490.15,500.65,533.15
1646,53.14,490.25,500.85,533.35
1647,53.13,490.45,501.05,533.45
1648,53.07,490.45,501.15,533.55
1649,53.04,490.65,501.25,533.75
1650,53.02,490.85,501.45,533.95
1651,53.01,490.95,501.55,534.05
1652,52.99,491.05,501.75,534.15
1653,52.93,491.25,501.95,534.35
1654,52.90,491.25,502.05,534.35
1655,52.86,491.45,502.25,534.55
1656,52.86,491.55,502.45,534.65
1657,52.83,491.65,502.55,534.75
1658,52.79,491.85,502.65,534.95
1659,52.74,491.95,502.85,535.15
1660,52.78,492.05,502.95,535.15
1661,52.75,492.15,503.15,535.35
1662,52.69,492.35,503.35,535.45
1663,52.67,492.35,503.45,535.55
1664,52.66,492.55,503.65,535.75
1665,52.60,492.75,503.85,535.95
1666,52.58,492.75,503.95,535.95
1667,52.54,492.95,504.15,536.15
1668,52.52,493.05,504.35,536.35
1669,52.52,493.15,504.35,536.35
1670,52.49,493.25,504.55,536.55
1671,52.47,493.45,504.75,536.65
1672,52.41,493.55,504.85,536.75
1673,52.39,493.65,505.05,536.95
1674,52.40,493.85,505.25,537.05
1675,52.40,493.85,505.25,537.15
1676,52.33,494.05,505.45,537.35
1677,52.26,494.25,505.65,537.55
1678,52.26,494.35,505.75,537.55
1679,52.23,494.45,505.95,537.75
1680,52.20,494.65,506.15,537.85
1681,52.17,494.75,506.25,537.95
1682,52.17,494.85,506.45,538.15
1683,52.14,494.95,506.65,538.25
1684,52.12,495.05,506.75,538.35
1685,52.06,495.15,506.95,538.55
1686,52.04,495.35,507.05,538.65
1687,52.04,495.45,507.15,538.75
1688,51.97,495.55,507.35,538.85
1689,51.94,495.75,507.55,539.05
1690,51.96,495.85,507.65,539.15
1691,51.91,495.95,507.75,539.25
1692,51.85,496.15,507.95,539.45
1693,51.84,496.15,508.05,539.55
1694,51.82,496.35,508.25,539.65
1695,51.79,496.55,508.35,539.85
1696,51.78,496.55,508.45,539.95
1697,51.76,496.75,508.65,540.05
1698,51.72,496.85,508.85,540.25
1699,51.69,496.95,508.85,540.35
1700,51.65,497.15,509.05,540.45
1701,51.60,497.25,509.25,540.65
1702,51.59,497.35,509.35,540.75
1703,51.58,497.45,509.55,540.85
1704,51.56,497.65,509.65,541.05
1705,51.54,497.65,509.85,541.05
1706,51.50,497.85,509.95,541.25
1707,51.50,498.05,510.15,541.45
1708,51.46,498.05,510.25,541.45
1709,51.43,498.25,510.45,541.65
1710,51.39,498.45,510.65,541.75
1711,51.36,498.55,510.75,541.85
1712,51.32,498.65,510.85,542.05
1713,51.27,498.85,511.05,542.15
1714,51.28,498.85,511.15,542.25
1715,51.25,499.05,511.35,542.45
1716,51.25,499.15,511.55,542.55
1717,51.21,499.25,511.55,542.65
1718,51.17,499.35,511.75,542.75
1719,51.14,499.55,511.95,542.95
1720,51.11,499.55,512.05,543.05
1721,51.08,499.75,512.25,543.15
1722,51.06,499.85,512.45,543.35
1723,51.04,499.95,512.55,543.35
1724,51.02,500.15,512.65,543.55
1725,51.01,500.25,512.85,543.65
1726,50.96,500.35,512.95,543.75
1727,50.92,500.55,513.15,543.95
1728,50.89,500.65,513.35,544.15
1729,50.89,500.75,513.45,544.15
1730,50.88,500.85,513.65,544.35
1731,50.83,501.05,513.75,544.45
1732,50.75,501.05,513.85,544.55
1733,50.76,501.25,514.05,544.65
1734,50.74,501.35,514.25,544.85
1735,50.71,501.45,514.35,544.95
1736,50.65,501.55,514.55,545.05
1737,50.65,501.75,514.65,545.25
1738,50.60,501.85,514.75,545.25
1739,50.60,501.95,514.95,545.45
1740,50.59,502.15,515.15,545.65
1741,50.54,502.25,515.25,545.65
1742,50.49,502.35,515.45,545.85
1743,50.47,502.55,515.55,545.95
1744,50.43,502.55,515.65,546.05
1745,50.40,502.75,515.85,546.25
1746,50.38,502.85,516.05,546.35
1747,50.38,502.95,516.15,546.45
1748,50.38,503.15,516.35,546.55
1749,50.34,503.25,516.45,546.75
1750,50.31,503.35,516.55,546.75
1751,50.29,503.45,516.75,546.95
1752,50.26,503.65,516.95,547.05
1753,50.23,503.65,517.05,547.15
1754,50.18,503.85,517.15,547.35
1755,50.15,504.05,517.35,547.45
1756,50.13,504.05,517.45,547.55
1757,50.10,504.25,517.65,547.65
1758,50.08,504.45,517.85,547.85
1759,50.06,504.55,517.95,547.95
1760,50.05,504.65,518.15,548.05
1761,50.01,504.75,518.25,548.25
1762,49.99,504.95,518.35,548.35
1763,49.95,505.05,518.55,548.45
1764,49.93,505.15,518.75,548.55
1765,49.89,505.25,518.85,548.65
1766,49.83,505.45,519.05,548.85
1767,49.80,505.55,519.15,548.95
1768,49.79,505.65,519.25,549.05
1769,49.75,505.75,519.45,549.15
1770,49.70,505.95,519.65,549.35
1771,49.68,506.05,519.75,549.45
1772,49.67,506.15,519.95,549.55
1773,49.64,506.35,520.15,549.65
1774,49.62,506.45,520.25,549.75
1775,49.58,506.65,520.35,549.95
1776,49.57,506.75,520.55,550.05
1777,49.53,506.85,520.65,550.15
1778,49.48,506.95,520.85,550.35
1779,49.45,507.15,521.05,550.45
1780,49.44,507.25,521.15,550.55
1781,49.44,507.35,521.25,550.65
1782,49.41,507.55,521.45,550.75
1783,49.38,507.65,521.55,550.85
1784,49.37,507.75,521.75,551.05
1785,49.32,507.85,521.85,551.15
1786,49.29,508.05,521.95,551.25
1787,49.25,508.15,522.15,551.35
1788,49.22,508.25,522.35,551.55
1789,49.20,508.35,522.45,551.65
1790,49.19,508.55,522.65,551.75
1791,49.17,508.75,522.85,551.85
1792,49.11,508.75,522.95,551.95
1793,49.10,508.95,523.05,552.15
1794,49.07,509.05,523.25,552.25
1795,49.04,509.15,523.35,552.35
1796,49.04,509.35,523.55,552.45
1797,49.01,509.45,523.65,552.65
1798,48.94,509.55,523.75,552.65
1799,48.91,509.75,523.95,552.85
1800,48.89,509.85,524.15,552.95
1801,48.86,509.95,524.25,553.05
1802,48.82,510.05,524.45,553.25
1803,48.81,510.25,524.55,553.35
1804,48.78,510.35,524.65,553.45
1805,48.76,510.45,524.85,553.55
1806,48.72,510.65,525.05,553.75
1807,48.70,510.75,525.15,553.75
1808,48.67,510.85,525.35,553.95
1809,48.65,511.05,525.55,554.05
1810,48.63,511.15,525.65,554.15
1811,48.59,511.25,525.75,554.25
1812,48.58,511.45,525.95,554.45
1813,48.57,511.55,526.05,554.45
1814,48.52,511.65,526.25,554.65
1815,48.48,511.85,526.35,554.75
1816,48.46,511.95,526.45,554.85
1817,48.41,512.05,526.65,554.95
1818,48.38,512.25,526.85,555.15
1819,48.36,512.25,526.95,555.15
1820,48.33,512.45,527.05,555.35
1821,48.30,512.55,527.25,555.45
1822,48.26,512.65,527.35,555.55
1823,48.22,512.85,527.55,555.65
1824,48.21,512.95,527.75,555.85
1825,48.22,513.05,527.85,555.95
1826,48.19,513.25,527.95,556.05
1827,48.17,513.35,528.15,556.15
1828,48.12,513.45,528.25,556.25
1829,48.07,513.65,528.45,556.35
1830,48.05,513.75,528.65,556.55
1831,48.03,513.85,528.75,556.55
1832,48.01,514.05,528.85,556.75
1833,47.97,514.15,529.05,556.85
1834,47.93,514.25,529.15,556.95
1835,47.94,514.45,529.35,557.15
1836,47.90,514.55,529.55,557.25
1837,47.84,514.65,529.65,557.25
1838,47.82,514.75,529.75,557.45
1839,47.81,514.95,529.95,557.55
1840,47.77,515.05,530.05,557.65
1841,47.76,515.15,530.25,557.75
1842,47.71,515.35,530.35,557.95
1843,47.67,515.35,530.45,557.95
1844,47.63,515.55,530.65,558.15
1845,47.61,515.75,530.85,558.25
1846,47.60,515.75,530.95,558.35
1847,47.57,515.95,531.05,558.45
1848,47.52,516.05,531.25,558.55
1849,47.51,516.15,531.35,558.65
1850,47.49,516.25,531.55,558.75
1851,47.44,516.45,531.75,558.95
1852,47.40,516.45,531.75,558.95
1853,47.38,516.65,532.05,559.15
1854,47.37,516.85,532.15,559.25
1855,47.35,516.85,532.25,559.35
1856,47.33,517.05,532.45,559.45
1857,47.27,517.25,532.65,559.65
1858,47.25,517.25,532.65,559.65
1859,47.22,517.45,532.85,559.85
1860,47.18,517.65,533.05,559.95
1861,47.15,517.65,533.15,560.05
1862,47.15,517.85,533.35,560.15
1863,47.13,517.95,533.45,560.25
1864,47.10,518.05,533.55,560.35
1865,47.06,518.15,533.75,560.45
1866,47.01,518.35,533.95,560.65
1867,46.97,518.45,534.05,560.65
1868,46.98,518.55,534.15,560.85
1869,46.94,518.75,534.35,560.95
1870,46.91,518.85,534.45,561.05
1871,46.88,518.95,534.65,561.15
1872,46.86,519.15,534.85,561.35
1873,46.84,519.15,534.95,561.35
1874,46.82,519.35,535.05,561.55
1875,46.78,519.45,535.25,561.65
1876,46.74,519.55,535.35,561.75
1877,46.69,519.75,535.55,561.85
1878,46.70,519.95,535.65,561.95
1879,46.68,520.05,535.75,562.05
1880,46.64,520.15,535.95,562.15
1881,46.60,520.25,536.15,562.35
1882,46.55,520.35,536.25,562.35
1883,46.53,520.55,536.35,562.55
1884,46.52,520.65,536.55,562.65
1885,46.51,520.75,536.65,562.75
1886,46.45,520.95,536.75,562.85
1887,46.43,521.05,536.95,562.95
1888,46.39,521.15,537.05,563.05
1889,46.36,521.35,537.25,563.15
1890,46.34,521.45,537.45,563.35
1891,46.31,521.55,537.55,563.35
1892,46.29,521.65,537.65,563.55
1893,46.28,521.85,537.85,563.65
1894,46.24,521.85,537.95,563.75
1895,46.20,522.05,538.15,563.85
1896,46.18,522.15,538.35,563.95
1897,46.16,522.25,538.35,564.05
1898,46.12,522.35,538.55,564.15
1899,46.06,522.55,538.75,564.25
1900,46.06,522.65,538.85,564.35
1901,46.02,522.85,538.95,564.45
1902,45.99,522.95,539.15,564.65
1903,45.99,523.05,539.25,564.65
1904,45.95,523.25,539.45,564.85
1905,45.93,523.35,539.65,564.95
1906,45.90,523.45,539.75,564.95
1907,45.86,523.65,539.85,565.15
1908,45.83,523.75,540.05,565.25
1909,45.80,523.85,540.15,565.35
1910,45.77,523.95,540.35,565.45
1911,45.74,524.15,540.45,565.55
1912,45.70,524.15,540.55,565.65
1913,45.68,524.35,540.75,565.75
1914,45.66,524.55,540.95,565.95
1915,45.62,524.55,540.95,565.95
1916,45.59,524.75,541.15,566.05
1917,45.59,524.85,541.35,566.25
1918,45.55,524.95,541.45,566.25
1919,45.50,525.15,541.65,566.45
1920,45.48,525.25,541.85,566.55
1921,45.46,525.35,541.85,566.65
1922,45.43,525.55,542.05,566.75
1923,45.41,525.65,542.25,566.85
1924,45.37,525.75,542.25,566.95
1925,45.37,525.85,542.55,567.05
1926,45.36,526.05,542.65,567.15
1927,45.32,526.15,542.75,567.25
1928,45.26,526.25,542.95,567.35
1929,45.23,526.45,543.05,567.45
1930,45.21,526.45,543.15,567.55
1931,45.18,526.65,543.35,567.65
1932,45.13,526.75,543.55,567.85
1933,45.12,526.85,543.65,567.85
1934,45.10,526.95,543.75,568.05
1935,45.04,527.15,543.95,568.15
1936,45.01,527.25,544.05,568.15
1937,45.00,527.35,544.25,568.35
1938,44.96,527.55,544.45,568.45
1939,44.94,527.55,544.55,568.55
1940,44.90,527.75,544.65,568.65
1941,44.87,527.85,544.85,568.75
1942,44.83,527.95,544.95,568.75
1943,44.81,528.15,545.15,568.85
1944,44.79,528.25,545.25,569.05
1945,44.77,528.35,545.35,569.05
1946,44.73,528.45,545.45,569.25
1947,44.70,528.65,545.65,569.35
1948,44.68,528.65,545.75,569.35
1949,44.65,528.85,545.95,569.45
1950,44.61,528.95,546.15,569.65
1951,44.58,529.05,546.15,569.65
1952,44.54,529.25,546.35,569.75
1953,44.53,529.35,546.55,569.85
1954,44.51,529.45,546.55,569.95
1955,44.48,529.65,546.75,570.05
1956,44.44,529.75,546.95,570.15
1957,44.43,529.85,547.05,570.25
1958,44.40,529.95,547.25,570.35
1959,44.37,530.15,547.45,570.55
1960,44.34,530.15,547.45,570.55
1961,44.29,530.35,547.65,570.75
1962,44.29,530.45,547.85,570.85
1963,44.26,530.55,547.95,570.85
1964,44.20,530.75,548.05,570.95
1965,44.17,530.95,548.25,571.15
1966,44.16,530.95,548.35,571.15
1967,44.13,531.05,548.45,571.25
1968,44.09,531.25,548.65,571.45
1969,44.06,531.25,548.75,571.45
1970,44.01,531.45,548.95,571.55
1971,43.99,531.55,549.05,571.65
1972,43.98,531.65,549.15,571.75
1973,43.96,531.85,549.35,571.85
1974,43.93,531.95,549.55,571.95
1975,43.89,532.05,549.55,572.05
1976,43.85,532.15,549.75,572.15
1977,43.83,532.25,549.95,572.25
1978,43.82,532.35,550.05,572.35
1979,43.78,532.55,550.15,572.45
1980,43.73,532.65,550.35,572.55
1981,43.72,532.75,550.45,572.65
1982,43.69,532.95,550.65,572.75
1983,43.67,533.05,550.75,572.85
1984,43.63,533.15,550.85,572.95
1985,43.60,533.25,550.95,573.05
1986,43.59,533.45,551.15,573.15
1987,43.55,533.55,551.25,573.15
1988,43.51,533.65,551.45,573.25
1989,43.49,533.85,551.55,573.35
1990,43.45,533.85,551.65,573.45
1991,43.43,534.05,551.85,573.55
1992,43.39,534.15,551.95,573.65
1993,43.35,534.25,552.05,573.75
1994,43.32,534.35,552.25,573.85
1995,43.29,534.55,552.45,573.95
1996,43.26,534.65,552.55,574.05
1997,43.22,534.75,552.65,574.15
1998,43.23,534.95,552.85,574.25
1999,43.19,534.95,552.85,574.35
2000,43.15,535.15,553.05,574.45
2001,43.13,535.25,553.25,574.55
2002,43.08,535.35,553.35,574.65
2003,43.05,535.45,553.45,574.65
2004,43.04,535.65,553.65,574.85
2005,43.00,535.75,553.75,574.85
2006,42.98,535.85,553.85,574.95
2007,42.95,536.05,554.05,575.15
2008,42.92,536.15,554.15,575.15
2009,42.91,536.25,554.25,575.25
2010,42.88,536.45,554.45,575.35
2011,42.86,536.45,554.55,575.45
2012,42.80,536.65,554.75,575.55
2013,42.77,536.75,554.85,575.65
2014,42.74,536.85,554.95,575.75
2015,42.73,536.95,555.05,575.85
2016,42.72,537.15,555.25,575.95
2017,42.68,537.25,555.35,576.05
2018,42.64,537.35,555.55,576.15
2019,42.63,537.45,555.65,576.25
2020,42.59,537.55,555.75,576.35
2021,42.54,537.75,555.85,576.35
2022,42.51,537.85,556.05,576.45
2023,42.48,537.95,556.15,576.55
2024,42.46,538.15,556.25,576.65
2025,42.43,538.25,556.45,576.75
2026,42.43,538.25,556.45,576.85
2027,42.39,538.45,556.65,576.95
2028,42.36,538.55,556.85,577.05
2029,42.33,538.65,556.95,577.05
2030,42.30,538.75,557.05,577.25
2031,42.25,538.85,557.25,577.35
2032,42.23,538.95,557.25,577.35
2033,42.20,539.05,557.45,577.45
2034,42.16,539.25,557.65,577.55
2035,42.14,539.35,557.65,577.65
2036,42.11,539.45,557.85,577.75
2037,42.08,539.55,557.95,577.85
2038,42.06,539.65,558.05,577.95
2039,42.04,539.75,558.25,577.95
2040,42.00,539.85,558.35,578.05
2041,41.94,539.95,558.45,578.15
2042,41.91,540.15,558.55,578.25
2043,41.88,540.25,558.75,578.35
2044,41.86,540.35,558.85,578.45
2045,41.83,540.45,558.95,578.55
2046,41.82,540.65,559.15,578.65
2047,41.78,540.65,559.25,578.75
2048,41.74,540.85,559.35,578.85
2049,41.69,540.95,559.45,578.95
2050,41.69,540.95,559.55,578.95
2051,41.66,541.15,559.75,579.05
2052,41.62,541.25,559.85,579.15
2053,41.58,541.35,559.95,579.25
2054,41.55,541.45,560.05,579.35
2055,41.55,541.65,560.25,579.45
2056,41.51,541.65,560.25,579.55
2057,41.48,541.85,560.45,579.65
2058,41.46,541.95,560.55,579.75
2059,41.42,542.05,560.65,579.75
2060,41.40,542.15,560.75,579.85
2061,41.35,542.35,560.95,579.95
2062,41.32,542.45,561.05,580.05
2063,41.29,542.55,561.15,580.15
2064,41.27,542.65,561.25,580.15
2065,41.25,542.75,561.35,580.25
2066,41.23,542.95,561.55,580.35
2067,41.21,543.05,561.65,580.45
2068,41.19,543.15,561.75,580.55
2069,41.15,543.35,561.95,580.65
2070,41.12,543.45,562.05,580.75
2071,41.08,543.55,562.15,580.75
2072,41.05,543.75,562.25,580.85
2073,41.00,543.85,562.45,580.95
2074,40.98,543.95,562.55,581.05
2075,40.96,544.15,562.65,581.15
2076,40.93,544.25,562.85,581.25
2077,40.89,544.35,562.85,581.25
2078,40.88,544.45,563.05,581.35
2079,40.82,544.65,563.15,581.45
2080,40.81,544.75,563.25,581.55
2081,40.79,544.85,563.45,581.55
2082,40.76,545.05,563.55,581.75
2083,40.73,545.15,563.65,581.75
2084,40.71,545.25,563.75,581.85
2085,40.68,545.45,563.85,581.95
2086,40.63,545.55,563.95,582.05
2087,40.61,545.65,564.15,582.15
2088,40.58,545.75,564.25,582.15
2089,40.55,545.85,564.35,582.25
2090,40.52,546.05,564.55,582.35
2091,40.49,546.25,564.65,582.45
2092,40.46,546.35,564.75,582.45
2093,40.45,546.45,564.85,582.55
2094,40.43,546.65,564.95,582.65
2095,40.40,546.65,565.05,582.75
2096,40.38,546.85,565.25,582.85
2097,40.32,546.95,565.35,582.85
2098,40.31,547.05,565.45,582.95
2099,40.27,547.15,565.65,583.05
2100,40.24,547.35,565.75,583.15
2101,40.23,547.45,565.85,583.15
2102,40.18,547.55,565.95,583.25
2103,40.15,547.75,566.15,583.35
2104,40.11,547.75,566.15,583.45
2105,40.08,547.95,566.35,583.55
2106,40.05,548.15,566.55,583.65
2107,40.03,548.25,566.65,583.65
2108,39.99,548.35,566.75,583.75
2109,39.97,548.45,566.95,583.85
2110,39.94,548.55,566.95,583.95
2111,39.91,548.75,567.15,583.95
2112,39.88,548.85,567.25,584.05
2113,39.85,548.95,567.35,584.15
2114,39.84,549.15,567.55,584.25
2115,39.80,549.25,567.65,584.35
2116,39.77,549.35,567.75,584.35
2117,39.74,549.55,567.95,584.45
2118,39.71,549.65,568.05,584.55
2119,39.68,549.65,568.15,584.55
2120,39.66,549.95,568.25,584.65
2121,39.61,550.05,568.45,584.75
2122,39.59,550.05,568.55,584.85
2123,39.56,550.25,568.65,584.85
2124,39.55,550.35,568.85,584.95
2125,39.52,550.45,568.85,585.05
2126,39.50,550.65,569.05,585.15
2127,39.46,550.75,569.25,585.15
2128,39.42,550.75,569.25,585.25
2129,39.39,550.95,569.45,585.35
2130,39.37,551.15,569.55,585.45
2131,39.35,551.15,569.65,585.45
2132,39.32,551.25,569.75,585.55
2133,39.29,551.45,569.95,585.65
2134,39.25,551.55,569.95,585.65
2135,39.21,551.65,570.15,585.75
2136,39.19,551.85,570.25,585.85
2137,39.16,551.95,570.35,585.95
2138,39.14,552.05,570.45,586.05
2139,39.11,552.15,570.65,586.05
2140,39.07,552.25,570.65,586.15
2141,39.04,552.45,570.85,586.25
2142,39.01,552.55,570.95,586.25
2143,38.99,552.65,571.05,586.35
2144,38.96,552.75,571.25,586.45
2145,38.94,552.95,571.35,586.55
2146,38.93,552.95,571.45,586.65
2147,38.89,553.15,571.65,586.65
2148,38.84,553.25,571.75,586.75
2149,38.80,553.35,571.85,586.85
2150,38.79,553.45,571.95,586.95
2151,38.77,553.65,572.15,587.05
2152,38.72,553.65,572.15,587.05
2153,38.71,553.85,572.35,587.15
2154,38.70,553.95,572.45,587.25
2155,38.66,554.05,572.55,587.25
2156,38.62,554.15,572.65,587.35
2157,38.59,554.25,572.85,587.45
2158,38.57,554.35,572.95,587.55
2159,38.54,554.55,573.05,587.65
2160,38.52,554.65,573.15,587.75
2161,38.50,554.75,573.25,587.75
2162,38.45,554.85,573.35,587.85
2163,38.43,555.05,573.55,587.95
2164,38.41,555.05,573.65,587.95
2165,38.36,555.15,573.75,588.05
2166,38.33,555.35,573.85,588.15
2167,38.32,555.45,573.95,588.15
2168,38.29,555.65,574.05,588.25
2169,38.28,555.85,574.25,588.35
2170,38.24,555.85,574.25,588.35
2171,38.21,556.05,574.45,588.45
2172,38.20,556.15,574.55,588.55
2173,38.15,556.25,574.65,588.65
2174,38.12,556.35,574.75,588.75
2175,38.10,556.55,574.95,588.75
2176,38.08,556.55,575.05,588.85
2177,38.05,556.75,575.15,588.95
2178,37.98,556.85,575.25,588.95
2179,37.99,556.95,575.35,589.05
2180,37.99,557.15,575.55,589.15
2181,37.95,557.25,575.65,589.25
2182,37.92,557.35,575.75,589.35
2183,37.90,557.45,575.85,589.45
2184,37.85,557.55,576.05,589.45
2185,37.82,557.65,576.05,589.55
2186,37.79,557.85,576.25,589.65
2187,37.77,557.95,576.35,589.75
2188,37.76,558.05,576.45,589.75
2189,37.73,558.15,576.55,589.85
2190,37.71,558.25,576.75,589.95
2191,37.68,558.35,576.75,589.95
2192,37.65,558.45,576.85,590.05
2193,37.61,558.55,577.05,590.15
2194,37.60,558.65,577.15,590.15
2195,37.58,558.75,577.25,590.25
2196,37.52,558.95,577.45,590.35
2197,37.49,559.05,577.45,590.35
2198,37.47,559.15,577.65,590.55
2199,37.43,559.35,577.75,590.55
2200,37.42,559.35,577.85,590.65
2201,37.39,559.45,577.95,590.75
2202,37.34,559.55,578.05,590.75
2203,37.31,559.65,578.15,590.85
2204,37.31,559.75,578.25,590.95
2205,37.27,559.95,578.35,591.05
2206,37.24,559.95,578.45,591.05
2207,37.20,560.15,578.55,591.15
2208,37.18,560.25,578.75,591.15
2209,37.16,560.35,578.75,591.25
2210,37.14,560.45,578.95,591.35
2211,37.11,560.55,579.05,591.45
2212,37.08,560.65,579.05,591.45
2213,37.04,560.75,579.25,591.55
2214,37.03,560.95,579.35,591.65
2215,37.00,560.95,579.45,591.65
2216,36.97,561.15,579.55,591.75
2217,36.94,561.25,579.65,591.85
2218,36.91,561.25,579.75,591.85
2219,36.89,561.45,579.85,591.95
2220,36.87,561.55,580.05,592.05
2221,36.86,561.65,580.05,592.15
2222,36.84,561.75,580.25,592.15
2223,36.80,561.85,580.35,592.25
2224,36.76,561.95,580.45,592.25
2225,36.73,562.05,580.55,592.35
2226,36.70,562.15,580.65,592.45
2227,36.66,562.25,580.75,592.45
2228,36.64,562.35,580.85,592.55
2229,36.62,562.45,581.05,592.65
2230,36.60,562.55,581.05,592.65
2231,36.57,562.65,581.15,592.75
2232,36.54,562.75,581.35,592.85
2233,36.51,562.85,581.35,592.85
2234,36.48,562.95,581.45,592.95
2235,36.44,563.05,581.65,593.05
2236,36.44,563.15,581.65,593.15
2237,36.41,563.25,581.85,593.25
2238,36.37,563.45,581.95,593.25
2239,36.34,563.45,581.95,593.35
2240,36.33,563.65,582.15,593.35
2241,36.30,563.75,582.25,593.45
2242,36.27,563.85,582.25,593.55
2243,36.24,563.95,582.35,593.65
2244,36.21,564.05,582.55,593.65
2245,36.19,564.15,582.55,593.75
2246,36.16,564.25,582.75,593.85
2247,36.13,564.35,582.85,593.85
2248,36.10,564.45,582.85,593.95
2249,36.09,564.55,582.95,594.05
2250,36.07,564.65,583.05,594.15
2251,36.04,564.75,583.15,594.15
2252,36.01,564.85,583.25,594.25
