Time,Mass,HRR,Back Surface Temperature 1
777,3.870300293,103.7613869,665.15
778,3.830322266,102.5712447,664.15
779,3.810302734,101.1932807,663.65
780,3.700378418,100.8307891,663.15
781,3.73034668,102.4943352,661.65
782,3.750366211,103.9229047,660.15
783,3.670349121,99.05400716,659.9
784,3.600341797,100.4384215,659.65
785,3.640380859,98.94986591,659.4
786,3.640380859,98.62833886,659.15
787,3.560424805,99.41462602,657.9
788,3.590393066,97.9184758,656.65
789,3.57043457,96.46296068,655.65
790,3.540405273,96.70342534,654.65
791,3.550415039,97.3758958,654.4
792,3.510437012,96.82221852,654.15
793,3.49041748,96.93270602,654.4
794,3.500427246,98.44545886,654.65
795,3.450439453,96.56193477,654.15
796,3.410400391,97.0955242,653.65
797,3.380432129,96.5092225,653.15
798,3.360473633,95.71792432,652.65
799,3.370422363,95.08015898,652.4
800,3.320495605,93.67050693,652.15
801,3.290466309,93.34055295,651.4
802,3.280517578,93.5369492,650.65
803,3.240478516,92.10480773,650.4
804,3.240478516,91.84303284,650.15
805,3.220458984,91.14850648,649.65
806,3.170471191,89.8139867,649.15
807,3.15057373,91.1464258,649.15
808,3.100524902,89.10371602,649.15
809,3.090576172,89.60793239,648.4
810,3.100524902,90.05895966,647.65
811,3.060546875,88.1958008,647.4
812,3.020568848,87.06352057,647.15
813,3.050537109,87.5119383,646.65
814,2.990539551,86.74474193,646.15
815,3.010559082,86.34767534,646.15
816,3.010559082,84.756305,646.15
817,2.960571289,83.46194352,646.15
818,2.960571289,82.9542767,646.15
819,2.940612793,81.13359102,646.4
820,2.900634766,82.50068318,646.65
821,2.930603027,81.11711852,646.4
822,2.870605469,81.2951175,646.15
823,2.880615234,80.56259159,646.15
824,2.870605469,80.31249477,646.15
825,2.860595703,80.60257648,646.15
826,2.830627441,78.69321648,646.15
827,2.800598145,78.91272636,646.4
828,2.710693359,79.20183705,646.65
829,2.770629883,75.79204386,646.15
830,2.740600586,77.73747875,645.65
831,2.750610352,75.52098364,645.15
832,2.700683594,75.36035886,644.65
833,2.710693359,75.13598534,644.15
834,2.670654297,74.96761841,643.65
835,2.650695801,75.73922761,643.4
836,2.660644531,76.0676558,643.15
837,2.590698242,74.96489614,642.65
838,2.600646973,75.5822875,642.15
839,2.590698242,74.02223239,642.15
840,2.620666504,74.49349489,642.15
841,2.590698242,75.01235443,641.65
842,2.600646973,74.37708591,641.15
843,2.570678711,72.99598352,640.9
844,-0.128540039,73.68334852,640.65
845,-0.178527832,73.95231943,640.4
846,2.990539551,72.71029739,640.15
847,3.31048584,73.99796568,640.15
848,3.260498047,72.99985023,640.15
849,3.220458984,71.42119841,639.9
850,3.190490723,73.21798148,639.65
851,3.220458984,71.32792477,639.15
852,3.260498047,70.85408295,638.65
853,3.220458984,72.41997716,638.65
854,3.200500488,71.66950057,638.65
855,3.190490723,71.60637159,638.15
856,3.190490723,71.54840125,637.65
857,3.190490723,72.16571023,637.4
858,3.120544434,71.94551557,637.15
859,3.130554199,72.05489761,636.65
860,3.100524902,71.45765477,636.15
861,3.130554199,70.94446534,636.15
862,3.120544434,71.2871508,636.15
863,3.040527344,70.66420648,635.4
864,3.050537109,69.83578852,634.65
865,3.070556641,69.77338795,634.4
866,3.070556641,70.30423341,634.15
867,3.020568848,69.19829193,633.4
868,2.980529785,69.37632125,632.65
869,3.000549316,67.87672909,632.65
870,2.980529785,68.12321489,632.65
871,2.97052002,67.16462045,632.65
872,2.960571289,67.36407284,632.65
873,2.950561523,67.25436557,632.15
874,2.890625,65.54146682,631.65
875,2.900634766,68.23661114,630.9
876,2.900634766,66.96310477,630.15
877,2.880615234,66.59860614,630.15
878,2.860595703,66.17998648,630.15
879,2.860595703,65.76998886,630.15
880,2.840637207,64.43700352,630.15
881,2.820617676,64.11685943,630.15
882,2.81060791,64.03642136,630.15
883,2.780639648,63.07381284,629.65
884,2.81060791,63.8716958,629.15
885,2.710693359,64.39083705,628.65
886,2.670654297,64.88546023,628.15
887,2.770629883,63.37534295,627.4
888,2.700683594,64.14012045,626.65
889,2.72064209,63.39434273,626.65
890,2.730651855,63.88140159,626.65
891,2.700683594,64.02424466,626.15
892,2.680664063,63.23790989,625.65
893,2.690673828,63.44660409,626.15
894,2.660644531,63.35760034,626.65
895,2.63067627,63.85667102,627.15
896,2.640686035,64.18409352,627.65
897,2.650695801,64.25840205,628.15
898,2.590698242,62.7651692,628.65
899,2.560668945,63.88407193,628.4
900,2.520751953,63.36546375,628.15
901,2.510742188,63.12353398,627.9
902,2.520751953,63.5320967,627.65
903,2.520751953,64.10688489,627.15
904,2.510742188,63.06434545,626.65
905,2.500732422,63.24277795,626.15
906,2.440734863,63.34141818,625.65
907,2.520751953,62.79346295,625.4
908,2.520751953,63.03048568,625.15
909,2.450744629,62.49573011,624.65
910,2.450744629,61.7225083,624.15
911,2.39074707,60.94448352,624.15
912,2.420715332,62.55385659,624.15
913,2.410705566,62.00898341,624.15
914,2.440734863,61.02887068,624.15
915,2.400756836,61.01121466,623.4
916,2.410705566,59.69547364,622.65
917,2.410705566,60.35767034,622.9
918,2.310791016,59.347105,623.15
919,2.340759277,59.15811716,623.65
920,2.320739746,58.82727886,624.15
921,2.320739746,58.64460682,624.4
922,2.270812988,58.50906375,624.65
923,2.290771484,58.7248325,623.9
924,2.280822754,58.61866261,623.15
925,2.240783691,57.59336295,623.65
926,2.260803223,57.99409261,624.15
927,2.260803223,56.77831386,624.15
928,2.240783691,56.39459,624.15
929,2.21081543,57.3619192,623.4
930,2.180786133,56.00326716,622.65
931,2.21081543,56.00654,622.4
932,2.170776367,55.70736795,622.15
933,2.21081543,55.85431182,621.65
934,2.21081543,55.8688858,621.15
935,2.190795898,54.96642375,620.65
936,2.180786133,54.29355886,620.15
937,2.150817871,54.65018966,620.15
938,2.200805664,54.00557955,620.15
939,2.150817871,53.46439534,619.65
940,2.150817871,52.97386,619.15
941,2.150817871,52.81836773,618.9
942,2.150817871,52.08451534,618.65
943,2.13079834,52.09052341,618.4
944,2.090881348,51.83741398,618.15
945,2.080871582,51.55158909,618.15
946,2.04083252,52.03431739,618.15
947,2.070861816,50.09052534,618.15
948,2.060852051,50.84233284,618.15
949,2.060852051,50.29999557,618.15
950,2.04083252,49.84208886,618.15
951,1.920837402,50.4474683,618.15
952,2.010864258,50.4054633,618.15
953,1.970825195,50.70203,618.15
954,1.950866699,50.33431057,618.15
955,1.970825195,49.2769025,617.9
956,1.950866699,49.31283432,617.65
957,1.970825195,48.37825511,617.9
958,1.920837402,47.44162125,618.15
959,1.970825195,46.76673193,618.4
960,1.920837402,47.54300557,618.65
961,1.990844727,46.99472943,618.65
962,1.970825195,45.97754477,618.65
963,1.890869141,45.43480875,618.65
964,1.890869141,46.029325,618.65
965,1.860900879,45.67208727,618.65
966,1.890869141,45.97625739,618.65
967,1.910827637,45.30316705,618.9
968,1.920837402,45.95056443,619.15
969,1.920837402,45.36420648,619.4
970,1.920837402,45.6929033,619.65
971,1.88092041,45.81980273,619.65
972,1.820922852,45.19846227,619.65
973,1.870910645,45.54469364,619.4
974,1.850891113,45.11124,619.15
975,1.870910645,44.04343261,618.65
976,1.850891113,44.10907568,618.15
977,1.88092041,44.39285455,617.9
978,1.840942383,44.57374057,617.65
979,1.780944824,45.12701034,617.65
980,1.810913086,45.83246489,617.65
981,1.810913086,45.22666932,617.15
982,1.790893555,44.71194091,616.65
983,1.780944824,44.52529818,616.15
984,1.7109375,45.12050807,615.65
985,1.750915527,44.31524716,614.9
986,1.760925293,44.88843568,614.15
987,1.770935059,45.23477989,614.15
988,1.750915527,45.20298784,614.15
989,1.750915527,44.5793325,614.65
990,1.750915527,44.84195273,615.15
991,1.740905762,45.02494989,615.4
992,1.740905762,44.82105432,615.65
993,1.700927734,44.46313602,615.4
994,1.72088623,44.87928909,615.15
995,1.730895996,44.26097875,615.4
996,1.640991211,43.52091875,615.65
997,1.651000977,43.73911943,615.65
998,1.610961914,42.49359909,615.65
999,1.640991211,43.11388193,615.4
1000,1.670959473,42.0295542,615.15
1001,1.660949707,41.01107341,614.65
1002,1.660949707,40.86144193,614.15
1003,1.680908203,39.76235386,614.15
1004,1.680908203,39.46086273,614.15
1005,1.680908203,38.63962784,613.65
1006,1.651000977,38.55970125,613.15
1007,1.640991211,37.31216523,613.15
1008,1.62097168,36.64914477,613.15
1009,1.651000977,37.35512386,612.65
1010,1.62097168,37.36804614,612.15
1011,1.630981445,36.79992932,611.4
1012,1.630981445,36.79377818,610.65
1013,1.62097168,36.5018325,610.4
1014,1.62097168,36.72346636,610.15
1015,1.62097168,35.98588602,610.4
1016,1.62097168,36.09837182,610.65
1017,1.591003418,36.10470727,610.65
1018,1.610961914,35.39915091,610.65
1019,1.531005859,34.71905966,610.4
1020,1.560974121,34.90445614,610.15
1021,1.591003418,33.89864841,609.65
1022,1.550964355,34.46826284,609.15
1023,1.550964355,34.41738648,608.65
1024,1.520996094,34.56974034,608.15
1025,1.62097168,34.41273955,609.15
1026,1.570983887,34.07779386,610.15
1027,1.520996094,34.68954784,610.15
1028,1.470947266,34.36712784,610.15
1029,1.520996094,34.22319239,609.9
1030,1.531005859,34.89890966,609.65
1031,1.550964355,35.22321966,610.65
1032,1.520996094,34.74282352,611.65
1033,1.500976563,34.26068045,612.15
1034,1.54095459,35.06644205,612.65
1035,1.531005859,34.50487307,612.65
1036,1.531005859,34.6849767,612.65
1037,1.531005859,34.68471659,612.4
1038,1.490966797,34.59054773,612.15
1039,1.490966797,34.29906591,611.9
1040,1.510986328,33.75696705,611.65
1041,1.490966797,33.80280841,611.65
1042,1.500976563,33.50535955,611.65
1043,1.480957031,33.64748739,611.65
1044,1.451049805,33.57819648,611.65
1045,1.480957031,33.61822909,611.65
1046,1.431030273,33.72462011,611.65
1047,1.480957031,33.05141705,611.15
1048,1.490966797,32.53388841,610.65
1049,1.490966797,32.28353159,610.65
1050,1.46105957,31.54841773,610.65
1051,1.470947266,31.37666091,610.15
1052,1.470947266,31.3813275,609.65
1053,1.431030273,31.28481557,609.65
1054,1.451049805,31.49869227,609.65
1055,1.451049805,30.8621342,609.65
1056,1.431030273,30.02778398,609.65
1057,1.401062012,30.38303205,609.9
1058,1.411010742,30.0257683,610.15
1059,1.441040039,30.41807739,609.65
1060,1.431030273,30.39987307,609.15
1061,1.431030273,30.1478733,609.15
1062,1.451049805,31.2797633,609.15
1063,1.371032715,29.73714307,608.65
1064,1.391052246,30.20168864,608.15
1065,1.391052246,30.00864989,608.15
1066,1.451049805,30.00087523,608.15
1067,1.431030273,30.24769261,607.65
1068,1.411010742,30.48403477,607.15
1069,1.351013184,29.28549375,607.65
1070,1.361022949,29.28299693,608.15
1071,1.371032715,28.84496989,608.15
1072,1.401062012,28.9727558,608.15
1073,1.38104248,28.6342317,608.9
1074,1.38104248,28.34610511,609.65
1075,1.38104248,28.86710818,609.65
1076,1.421020508,28.77299568,609.65
1077,1.391052246,28.69289784,609.9
1078,1.38104248,28.28011943,610.15
1079,1.361022949,28.37664864,610.15
1080,1.351013184,28.57914409,610.15
1081,1.371032715,28.26058216,610.9
1082,1.361022949,27.87763636,611.65
1083,1.351013184,28.36418591,610.65
1084,1.361022949,28.44129477,609.65
1085,1.341064453,27.97747955,609.9
1086,1.361022949,27.93727352,610.15
1087,1.331054688,27.54495148,610.4
1088,1.321044922,26.97817193,610.65
1089,1.321044922,27.14891,610.4
1090,1.321044922,26.8090942,610.15
1091,1.321044922,26.55412284,610.15
1092,1.301025391,26.76183523,610.15
1093,1.331054688,26.71598307,609.9
1094,1.331054688,27.75070455,609.65
1095,1.291015625,28.39918136,608.9
1096,1.301025391,28.45175045,608.15
1097,1.341064453,28.67320455,608.15
1098,1.281066895,28.805865,608.15
1099,1.251098633,28.86155091,608.65
1100,1.301025391,29.33503932,609.15
1101,1.321044922,28.57106818,608.65
1102,1.291015625,28.53981795,608.15
1103,1.271057129,28.42993523,607.65
1104,1.251098633,28.42742966,607.15
1105,1.271057129,29.12085273,607.65
1106,1.261047363,27.93369727,608.15
1107,1.271057129,28.17554045,608.15
1108,1.251098633,27.87441773,608.15
1109,1.211120605,27.36866477,608.15
1110,1.171081543,27.26501114,608.15
1111,1.20111084,27.82818409,608.15
1112,1.221069336,27.48685966,608.15
1113,1.271057129,27.828015,608.15
1114,1.211120605,27.47442068,608.15
1115,1.171081543,27.08684102,608.15
1116,1.131103516,27.16000511,608.15
1117,1.20111084,27.14959489,607.65
1118,1.301025391,26.87946239,607.15
1119,1.281066895,27.07835761,607.15
1120,1.261047363,26.76512545,607.15
1121,1.211120605,26.75694773,607.15
1122,1.221069336,26.68886182,607.15
