Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
244.18,571.5,80.093,20.029,100.316,17.852,,,37.405,,,,,,
244.697,572.0,80.094,20.031,100.326,17.831,,,37.836,,,,,,
245.227,572.5,80.095,20.032,100.338,17.807,,,38.333,,,,,,
245.767,573.0,80.096,20.03,100.348,17.779,,,38.902,,,,,,
246.273,573.5,80.093,20.029,100.357,17.756,,,39.383,,,,,,
246.778,574.0,80.094,20.03,100.365,17.732,,,39.864,,,,,,
247.281,574.5,80.096,20.029,100.373,17.707,,,40.362,,,,,,
247.797,575.0,80.094,20.029,100.382,17.683,,,40.832,,,,,,
248.334,575.5,80.098,20.029,100.389,17.658,,,41.341,,,,,,
248.848,576.0,80.093,20.028,100.397,17.633,,,41.858,,,,,,
249.389,576.5,80.092,20.029,100.403,17.603,,,42.481,,,,,,
249.914,577.0,80.095,20.029,100.412,17.575,,,43.06,,,,,,
250.428,577.5,80.098,20.031,100.419,17.551,,,43.536,,,,,,
250.922,578.0,80.095,20.031,100.429,17.526,,,44.059,,,,,,
251.423,578.5,80.096,20.031,100.438,17.497,,,44.658,,,,,,
251.95,579.0,80.097,20.029,100.449,17.466,,,45.306,,,,,,
252.437,579.5,80.095,20.031,100.455,17.439,,,45.866,,,,,,
252.961,580.0,80.096,20.032,100.46,17.409,,,46.479,,,,,,
253.502,580.5,80.094,20.029,100.471,17.376,,,47.175,,,,,,
254.027,581.0,80.091,20.031,100.477,17.35,,,47.704,,,,,,
254.564,581.5,80.099,20.03,100.488,17.321,,,48.289,,,,,,
255.065,582.0,80.095,20.031,100.492,17.29,,,48.95,,,,,,
255.558,582.5,80.096,20.029,100.502,17.262,,,49.531,,,,,,
256.049,583.0,80.092,20.032,100.511,17.229,,,50.228,,,,,,
256.573,583.5,80.093,20.03,100.522,17.197,,,50.888,,,,,,
257.094,584.0,80.09,20.03,100.53,17.167,,,51.531,,,,,,
257.657,584.5,80.092,20.03,100.543,17.128,,,52.328,,,,,,
258.168,585.0,80.091,20.032,100.551,17.096,,,53.012,,,,,,
258.665,585.5,80.095,20.032,100.56,17.067,,,53.613,,,,,,
259.169,586.0,80.097,20.031,100.57,17.034,,,54.314,,,,,,
259.708,586.5,80.097,20.031,100.581,17.002,,,54.984,,,,,,
260.202,587.0,80.095,20.032,100.59,16.968,,,55.691,,,,,,
260.693,587.5,80.096,20.031,100.598,16.934,,,56.415,,,,,,
261.191,588.0,80.095,20.031,100.608,16.902,,,57.089,,,,,,
261.709,588.5,80.094,20.03,100.617,16.87,,,57.779,,,,,,
262.215,589.0,80.094,20.03,100.63,16.833,,,58.553,,,,,,
262.743,589.5,80.094,20.032,100.643,16.797,,,59.348,,,,,,
263.246,590.0,80.094,20.031,100.655,16.765,,,60.039,,,,,,
263.723,590.5,80.096,20.03,100.666,16.733,,,60.696,,,,,,
264.251,591.0,80.096,20.029,100.678,16.696,,,61.483,,,,,,
264.778,591.5,80.095,20.03,100.688,16.661,,,62.246,,,,,,
265.302,592.0,80.094,20.032,100.699,16.626,,,62.982,,,,,,
265.826,592.5,80.098,20.03,100.711,16.59,,,63.758,,,,,,
266.318,593.0,80.096,20.03,100.724,16.555,,,64.493,,,,,,
266.84,593.5,80.094,20.03,100.734,16.519,,,65.26,,,,,,
267.332,594.0,80.095,20.029,100.746,16.485,,,65.987,,,,,,
267.841,594.5,80.095,20.03,100.755,16.45,,,66.713,,,,,,
268.34,595.0,80.096,20.029,100.766,16.414,,,67.48,,,,,,
268.873,595.5,80.095,20.03,100.779,16.377,,,68.28,,,,,,
269.428,596.0,80.098,20.03,100.791,16.338,,,69.101,,,,,,
269.896,596.5,80.1,20.028,100.8,16.304,,,69.841,,,,,,
270.429,597.0,80.094,20.031,100.812,16.269,,,70.599,,,,,,
270.939,597.5,80.094,20.03,100.821,16.232,,,71.398,,,,,,
271.448,598.0,80.096,20.031,100.831,16.198,,,72.12,,,,,,
271.986,598.5,80.093,20.03,100.844,16.16,,,72.952,,,,,,
272.471,599.0,80.091,20.031,100.852,16.129,,,73.594,,,,,,
272.968,599.5,80.099,20.031,100.863,16.095,,,74.342,,,,,,
273.468,600.0,80.097,20.031,100.873,16.058,,,75.126,,,,,,
273.982,600.5,80.095,20.029,100.88,16.022,,,75.91,,,,,,
274.521,601.0,80.091,20.029,100.893,15.993,,,76.516,,,,,,
275.074,601.5,80.101,20.033,100.907,15.96,,,77.224,,,,,,
275.567,602.0,80.093,20.03,100.914,15.929,,,77.849,,,,,,
276.084,602.5,80.099,20.03,100.924,15.894,,,78.596,,,,,,
276.628,603.0,80.097,20.03,100.935,15.855,,,79.414,,,,,,
277.141,603.5,80.096,20.031,100.94,15.824,,,80.092,,,,,,
277.621,604.0,80.096,20.03,100.947,15.795,,,80.712,,,,,,
278.134,604.5,80.096,20.031,100.956,15.765,,,81.347,,,,,,
278.658,605.0,80.097,20.03,100.962,15.732,,,82.028,,,,,,
279.176,605.5,80.099,20.031,100.967,15.698,,,82.741,,,,,,
279.673,606.0,80.097,20.031,100.975,15.665,,,83.446,,,,,,
280.207,606.5,80.094,20.03,100.983,15.634,,,84.091,,,,,,
280.691,607.0,80.093,20.031,100.99,15.607,,,84.682,,,,,,
281.187,607.5,80.096,20.031,100.998,15.577,,,85.309,,,,,,
281.72,608.0,80.099,20.032,101.005,15.546,,,85.968,,,,,,
282.238,608.5,80.097,20.031,101.015,15.518,,,86.565,,,,,,
282.754,609.0,80.096,20.03,101.024,15.49,,,87.126,,,,,,
283.261,609.5,80.094,20.031,101.03,15.463,,,87.684,,,,,,
283.786,610.0,80.096,20.032,101.04,15.435,,,88.281,,,,,,
284.294,610.5,80.098,20.031,101.049,15.406,,,88.894,,,,,,
284.832,611.0,80.096,20.029,101.054,15.374,,,89.551,,,,,,
285.342,611.5,80.1,20.03,101.063,15.347,,,90.104,,,,,,
285.835,612.0,80.097,20.03,101.065,15.32,,,90.668,,,,,,
286.356,612.5,80.094,20.03,101.071,15.297,,,91.146,,,,,,
286.849,613.0,80.094,20.031,101.073,15.27,,,91.686,,,,,,
287.371,613.5,80.096,20.031,101.079,15.242,,,92.275,,,,,,
287.918,614.0,80.099,20.029,101.083,15.212,,,92.915,,,,,,
288.443,614.5,80.094,20.029,101.095,15.184,,,93.479,,,,,,
288.903,615.0,80.097,20.031,101.098,15.158,,,93.994,,,,,,
289.418,615.5,80.093,20.029,101.106,15.131,,,94.543,,,,,,
289.971,616.0,80.097,20.03,101.111,15.104,,,95.101,,,,,,
290.458,616.5,80.096,20.031,101.116,15.083,,,95.567,,,,,,
290.918,617.0,80.098,20.031,101.126,15.058,,,96.066,,,,,,
291.425,617.5,80.094,20.031,101.133,15.03,,,96.652,,,,,,
291.939,618.0,80.098,20.029,101.146,15.003,,,97.169,,,,,,
292.457,618.5,80.096,20.031,101.154,14.978,,,97.681,,,,,,
293.017,619.0,80.096,20.03,101.163,14.944,,,98.405,,,,,,
293.477,619.5,80.092,20.03,101.166,14.923,,,98.823,,,,,,
293.995,620.0,80.097,20.029,101.173,14.892,,,99.466,,,,,,
294.491,620.5,80.096,20.029,101.183,14.863,,,100.07,,,,,,
295.039,621.0,80.094,20.028,101.193,14.835,,,100.651,,,,,,
295.562,621.5,80.094,20.032,101.2,14.808,,,101.173,,,,,,
296.101,622.0,80.097,20.032,101.21,14.776,,,101.873,,,,,,
296.593,622.5,80.093,20.029,101.213,14.75,,,102.435,,,,,,
297.092,623.0,80.092,20.031,101.219,14.72,,,103.055,,,,,,
297.639,623.5,80.095,20.031,101.226,14.685,,,103.803,,,,,,
298.175,624.0,80.096,20.031,101.234,14.653,,,104.47,,,,,,
298.669,624.5,80.097,20.03,101.245,14.622,,,105.155,,,,,,
299.132,625.0,80.093,20.03,101.255,14.59,,,105.827,,,,,,
299.629,625.5,80.094,20.031,101.261,14.556,,,106.55,,,,,,
300.153,626.0,80.097,20.031,101.27,14.522,,,107.298,,,,,,
300.679,626.5,80.093,20.032,101.279,14.489,,,108.012,,,,,,
301.216,627.0,80.094,20.031,101.292,14.45,,,108.841,,,,,,
301.711,627.5,80.094,20.03,101.302,14.417,,,109.563,,,,,,
302.203,628.0,80.094,20.03,101.312,14.384,,,110.254,,,,,,
302.722,628.5,80.094,20.031,101.327,14.348,,,111.043,,,,,,
303.228,629.0,80.094,20.031,101.337,14.312,,,111.836,,,,,,
303.759,629.5,80.094,20.031,101.345,14.275,,,112.644,,,,,,
304.278,630.0,80.095,20.03,101.356,14.238,,,113.442,,,,,,
304.788,630.5,80.097,20.029,101.372,14.199,,,114.302,,,,,,
305.313,631.0,80.095,20.03,101.385,14.157,,,115.228,,,,,,
305.807,631.5,80.094,20.032,101.395,14.122,,,116.009,,,,,,
306.285,632.0,80.094,20.032,101.401,14.088,,,116.764,,,,,,
306.795,632.5,80.096,20.03,101.413,14.05,,,117.633,,,,,,
307.323,633.0,80.097,20.03,101.424,14.009,,,118.596,,,,,,
307.817,633.5,80.095,20.03,101.438,13.972,,,119.409,,,,,,
308.327,634.0,80.094,20.029,101.453,13.935,,,120.261,,,,,,
308.829,634.5,80.094,20.029,101.462,13.895,,,121.18,,,,,,
309.361,635.0,80.093,20.031,101.476,13.859,,,122.004,,,,,,
309.83,635.5,80.097,20.03,101.484,13.825,,,122.812,,,,,,
310.368,636.0,80.096,20.029,101.496,13.785,,,123.734,,,,,,
310.891,636.5,80.099,20.03,101.505,13.749,,,124.573,,,,,,
311.399,637.0,80.102,20.029,101.523,13.712,,,125.45,,,,,,
311.903,637.5,80.096,20.031,101.53,13.68,,,126.216,,,,,,
312.401,638.0,80.094,20.031,101.537,13.648,,,126.968,,,,,,
312.885,638.5,80.099,20.032,101.541,13.617,,,127.713,,,,,,
313.405,639.0,80.097,20.033,101.549,13.582,,,128.565,,,,,,
313.921,639.5,80.098,20.032,101.562,13.554,,,129.273,,,,,,
314.416,640.0,80.095,20.031,101.563,13.525,,,129.986,,,,,,
314.952,640.5,80.094,20.031,101.568,13.493,,,130.764,,,,,,
315.463,641.0,80.093,20.03,101.574,13.47,,,131.363,,,,,,
315.982,641.5,80.097,20.033,101.576,13.443,,,132.044,,,,,,
316.494,642.0,80.103,20.031,101.577,13.415,,,132.728,,,,,,
317.014,642.5,80.088,20.031,101.582,13.394,,,133.317,,,,,,
317.491,643.0,80.098,20.031,101.586,13.378,,,133.734,,,,,,
318.013,643.5,80.1,20.031,101.595,13.364,,,134.165,,,,,,
318.505,644.0,80.096,20.029,101.597,13.347,,,134.611,,,,,,
318.984,644.5,80.094,20.032,101.594,13.335,,,134.964,,,,,,
319.529,645.0,80.101,20.033,101.594,13.326,,,135.289,,,,,,
320.04,645.5,80.096,20.03,101.595,13.318,,,135.582,,,,,,
320.513,646.0,80.098,20.031,101.594,13.315,,,135.744,,,,,,
321.054,646.5,80.101,20.03,101.593,13.312,,,135.929,,,,,,
321.555,647.0,80.094,20.031,101.59,13.311,,,136.055,,,,,,
322.075,647.5,80.099,20.03,101.583,13.316,,,136.072,,,,,,
322.591,648.0,80.095,20.031,101.574,13.326,,,136.025,,,,,,
323.118,648.5,80.098,20.029,101.555,13.336,,,135.923,,,,,,
323.624,649.0,80.096,20.03,101.542,13.35,,,135.736,,,,,,
324.155,649.5,80.092,20.03,101.53,13.369,,,135.458,,,,,,
324.666,650.0,80.096,20.031,101.515,13.391,,,135.128,,,,,,
325.16,650.5,80.099,20.031,101.498,13.413,,,134.778,,,,,,
325.657,651.0,80.099,20.032,101.481,13.441,,,134.307,,,,,,
326.156,651.5,80.098,20.032,101.46,13.472,,,133.775,,,,,,
326.667,652.0,80.098,20.031,101.439,13.506,,,133.15,,,,,,
327.229,652.5,80.098,20.032,101.415,13.551,,,132.323,,,,,,
327.737,653.0,80.099,20.031,101.39,13.595,,,131.473,,,,,,
328.24,653.5,80.096,20.031,101.367,13.643,,,130.548,,,,,,
328.765,654.0,80.094,20.032,101.341,13.697,,,129.519,,,,,,
329.281,654.5,80.1,20.032,101.309,13.751,,,128.447,,,,,,
329.779,655.0,80.097,20.031,101.276,13.807,,,127.336,,,,,,
330.274,655.5,80.094,20.031,101.243,13.868,,,126.126,,,,,,
330.81,656.0,80.097,20.029,101.209,13.938,,,124.701,,,,,,
331.32,656.5,80.096,20.029,101.178,14.007,,,123.274,,,,,,
331.88,657.0,80.094,20.03,101.138,14.088,,,121.611,,,,,,
332.4,657.5,80.094,20.03,101.103,14.168,,,119.971,,,,,,
332.926,658.0,80.096,20.032,101.065,14.25,,,118.238,,,,,,
333.443,658.5,80.096,20.03,101.028,14.337,,,116.411,,,,,,
333.953,659.0,80.096,20.031,100.989,14.428,,,114.504,,,,,,
334.436,659.5,80.098,20.033,100.951,14.514,,,112.627,,,,,,
335.003,660.0,80.093,20.031,100.909,14.62,,,110.391,,,,,,
335.463,660.5,80.094,20.031,100.874,14.706,,,108.515,,,,,,
335.978,661.0,80.093,20.03,100.828,14.813,,,106.213,,,,,,
336.513,661.5,80.098,20.032,100.782,14.922,,,103.883,,,,,,
337.0,662.0,80.097,20.033,100.742,15.023,,,101.691,,,,,,
337.563,662.5,80.096,20.03,100.69,15.143,,,99.086,,,,,,
338.011,663.0,80.096,20.03,100.651,15.242,,,96.922,,,,,,
338.518,663.5,80.094,20.034,100.596,15.352,,,94.515,,,,,,
339.065,664.0,80.1,20.032,100.546,15.472,,,91.901,,,,,,
339.518,664.5,80.094,20.028,100.508,15.577,,,89.606,,,,,,
340.001,665.0,80.096,20.031,100.463,15.685,,,87.257,,,,,,
340.553,665.5,80.095,20.029,100.407,15.812,,,84.482,,,,,,
341.068,666.0,80.098,20.031,100.358,15.929,,,81.91,,,,,,
341.614,666.5,80.097,20.03,100.306,16.052,,,79.231,,,,,,
342.13,667.0,80.098,20.032,100.255,16.168,,,76.682,,,,,,
342.616,667.5,80.097,20.032,100.213,16.278,,,74.266,,,,,,
343.134,668.0,80.1,20.032,100.168,16.394,,,71.731,,,,,,
343.637,668.5,80.1,20.031,100.126,16.504,,,69.349,,,,,,
344.139,669.0,80.093,20.031,100.083,16.611,,,67.035,,,,,,
344.649,669.5,80.095,20.032,100.038,16.715,,,64.793,,,,,,
345.148,670.0,80.097,20.032,100.002,16.813,,,62.669,,,,,,
345.645,670.5,80.093,20.031,99.968,16.913,,,60.474,,,,,,
346.162,671.0,80.096,20.031,99.934,17.012,,,58.313,,,,,,
346.663,671.5,80.094,20.031,99.903,17.103,,,56.335,,,,,,
347.183,672.0,80.095,20.03,99.876,17.197,,,54.306,,,,,,
347.695,672.5,80.094,20.029,99.849,17.287,,,52.344,,,,,,
348.205,673.0,80.097,20.03,99.823,17.371,,,50.529,,,,,,
348.748,673.5,80.098,20.031,99.8,17.454,,,48.727,,,,,,
349.271,674.0,80.095,20.031,99.784,17.531,,,47.03,,,,,,
349.802,674.5,80.096,20.031,99.771,17.607,,,45.353,,,,,,
350.273,675.0,80.096,20.031,99.762,17.67,,,43.979,,,,,,
350.745,675.5,80.095,20.031,99.756,17.729,,,42.69,,,,,,
351.28,676.0,80.096,20.031,99.75,17.795,,,41.248,,,,,,
351.81,676.5,80.098,20.03,99.745,17.854,,,39.942,,,,,,
352.332,677.0,80.096,20.03,99.741,17.909,,,38.731,,,,,,
352.857,677.5,80.097,20.031,99.74,17.965,,,37.502,,,,,,
353.335,678.0,80.099,20.032,99.74,18.011,,,36.493,,,,,,
353.845,678.5,80.094,20.031,99.741,18.061,,,35.393,,,,,,
354.363,679.0,80.096,20.03,99.746,18.108,,,34.383,,,,,,
354.855,679.5,80.096,20.031,99.749,18.146,,,33.529,,,,,,
355.339,680.0,80.096,20.03,99.749,18.181,,,32.739,,,,,,
355.84,680.5,80.1,20.031,99.751,18.217,,,31.966,,,,,,
356.358,681.0,80.098,20.03,99.753,18.256,,,31.122,,,,,,
356.839,681.5,80.096,20.031,99.755,18.285,,,30.475,,,,,,
357.324,682.0,80.095,20.032,99.755,18.314,,,29.822,,,,,,
357.836,682.5,80.096,20.032,99.759,18.344,,,29.168,,,,,,
358.356,683.0,80.098,20.031,99.765,18.373,,,28.54,,,,,,
358.874,683.5,80.098,20.031,99.764,18.4,,,27.967,,,,,,
359.371,684.0,80.099,20.032,99.759,18.426,,,27.397,,,,,,
359.891,684.5,80.098,20.03,99.754,18.449,,,26.883,,,,,,
360.403,685.0,80.097,20.032,99.746,18.476,,,26.321,,,,,,
360.922,685.5,80.097,20.033,99.737,18.5,,,25.787,,,,,,
361.434,686.0,80.094,20.03,99.732,18.52,,,25.354,,,,,,
361.933,686.5,80.094,20.032,99.73,18.539,,,24.943,,,,,,
362.452,687.0,80.094,20.03,99.723,18.556,,,24.589,,,,,,
362.956,687.5,80.092,20.031,99.714,18.577,,,24.121,,,,,,
363.449,688.0,80.097,20.033,99.703,18.597,,,23.691,,,,,,
363.964,688.5,80.094,20.032,99.698,18.613,,,23.362,,,,,,
364.461,689.0,80.098,20.031,99.692,18.63,,,22.991,,,,,,
365.005,689.5,80.098,20.031,99.689,18.648,,,22.603,,,,,,
365.531,690.0,80.099,20.032,99.689,18.665,,,22.245,,,,,,
366.014,690.5,80.095,20.032,99.688,18.679,,,21.931,,,,,,
366.546,691.0,80.096,20.031,99.682,18.695,,,21.616,,,,,,
367.02,691.5,80.096,20.032,99.675,18.71,,,21.304,,,,,,
367.582,692.0,80.098,20.031,99.677,18.724,,,21.012,,,,,,
368.12,692.5,80.1,20.031,99.674,18.74,,,20.702,,,,,,
368.63,693.0,80.099,20.03,99.672,18.753,,,20.428,,,,,,
369.134,693.5,80.1,20.031,99.671,18.766,,,20.156,,,,,,
369.668,694.0,80.099,20.03,99.668,18.781,,,19.867,,,,,,
370.188,694.5,80.098,20.03,99.664,18.796,,,19.546,,,,,,
370.676,695.0,80.098,20.029,99.663,18.806,,,19.357,,,,,,
371.187,695.5,80.095,20.03,99.664,18.817,,,19.13,,,,,,
371.688,696.0,80.095,20.03,99.661,18.83,,,18.848,,,,,,
372.21,696.5,80.096,20.03,99.657,18.842,,,18.6,,,,,,
372.762,697.0,80.096,20.03,99.655,18.852,,,18.397,,,,,,
373.286,697.5,80.097,20.032,99.657,18.863,,,18.169,,,,,,
373.803,698.0,80.095,20.031,99.655,18.874,,,17.935,,,,,,
374.307,698.5,80.097,20.031,99.65,18.885,,,17.681,,,,,,
374.847,699.0,80.097,20.031,99.645,18.897,,,17.415,,,,,,
375.339,699.5,80.1,20.031,99.643,18.903,,,17.279,,,,,,
375.834,700.0,80.101,20.031,99.639,18.91,,,17.111,,,,,,
376.353,700.5,80.099,20.03,99.633,18.92,,,16.89,,,,,,
376.859,701.0,80.093,20.031,99.631,18.932,,,16.622,,,,,,
377.43,701.5,80.092,20.03,99.629,18.942,,,16.374,,,,,,
377.932,702.0,80.094,20.031,99.622,18.951,,,16.162,,,,,,
378.49,702.5,80.097,20.03,99.614,18.956,,,16.02,,,,,,
379.027,703.0,80.097,20.031,99.614,18.963,,,15.811,,,,,,
379.562,703.5,80.098,20.031,99.613,18.973,,,15.592,,,,,,
380.102,704.0,80.095,20.029,99.607,18.982,,,15.368,,,,,,
380.616,704.5,80.098,20.029,99.602,18.99,,,15.179,,,,,,
381.127,705.0,80.097,20.031,99.599,18.999,,,14.986,,,,,,
381.645,705.5,80.1,20.031,99.593,19.006,,,14.811,,,,,,
382.146,706.0,80.102,20.031,99.587,19.014,,,14.652,,,,,,
382.658,706.5,80.102,20.031,99.581,19.021,,,14.526,,,,,,
383.198,707.0,80.099,20.031,99.574,19.025,,,14.429,,,,,,
383.726,707.5,80.095,20.03,99.565,19.035,,,14.213,,,,,,
384.243,708.0,80.096,20.031,99.558,19.045,,,13.996,,,,,,
384.772,708.5,80.1,20.031,99.553,19.051,,,13.832,,,,,,
385.259,709.0,80.097,20.03,99.546,19.059,,,13.642,,,,,,
385.764,709.5,80.097,20.029,99.536,19.066,,,13.454,,,,,,
386.312,710.0,80.096,20.03,99.529,19.076,,,13.213,,,,,,
386.822,710.5,80.098,20.03,99.524,19.083,,,13.023,,,,,,
387.366,711.0,80.095,20.031,99.519,19.083,,,12.951,,,,,,
387.852,711.5,80.093,20.032,99.516,19.089,,,12.795,,,,,,
388.342,712.0,80.096,20.031,99.511,19.097,,,12.578,,,,,,
388.909,712.5,80.096,20.03,99.507,19.104,,,12.407,,,,,,
389.433,713.0,80.099,20.03,99.503,19.111,,,12.223,,,,,,
389.98,713.5,80.1,20.03,99.498,19.117,,,12.079,,,,,,
390.553,714.0,80.096,20.033,99.501,19.122,,,11.966,,,,,,
391.027,714.5,80.098,20.031,99.499,19.127,,,11.831,,,,,,
391.54,715.0,80.095,20.028,99.497,19.132,,,11.711,,,,,,
392.084,715.5,80.093,20.028,99.5,19.14,,,11.532,,,,,,
392.612,716.0,80.094,20.029,99.498,19.147,,,11.371,,,,,,
393.15,716.5,80.099,20.032,99.499,19.153,,,11.237,,,,,,
393.664,717.0,80.098,20.033,99.506,19.159,,,11.101,,,,,,
394.195,717.5,80.099,20.033,99.513,19.165,,,10.958,,,,,,
394.714,718.0,80.1,20.033,99.518,19.17,,,10.852,,,,,,
395.253,718.5,80.099,20.031,99.523,19.176,,,10.713,,,,,,
395.769,719.0,80.096,20.031,99.526,19.182,,,10.578,,,,,,
396.268,719.5,80.096,20.031,99.528,19.185,,,10.528,,,,,,
396.828,720.0,80.097,20.032,99.53,19.188,,,10.444,,,,,,
397.359,720.5,80.096,20.03,99.531,19.197,,,10.248,,,,,,
397.889,721.0,80.095,20.031,99.529,19.202,,,10.146,,,,,,
398.389,721.5,80.095,20.029,99.524,19.206,,,10.025,,,,,,
398.944,722.0,80.097,20.031,99.519,19.211,,,9.933,,,,,,
399.456,722.5,80.096,20.032,99.513,19.213,,,9.875,,,,,,
399.953,723.0,80.098,20.031,99.514,19.224,,,9.636,,,,,,
400.509,723.5,80.092,20.031,99.516,19.228,,,9.542,,,,,,
400.994,724.0,80.098,20.03,99.524,19.231,,,9.444,,,,,,
401.509,724.5,80.092,20.031,99.529,19.236,,,9.316,,,,,,
402.028,725.0,80.097,20.032,99.531,19.241,,,9.208,,,,,,
402.584,725.5,80.098,20.03,99.539,19.248,,,9.065,,,,,,
403.121,726.0,80.095,20.028,99.552,19.251,,,8.983,,,,,,
403.628,726.5,80.093,20.03,99.563,19.258,,,8.839,,,,,,
404.129,727.0,80.1,20.031,99.57,19.263,,,8.716,,,,,,
404.667,727.5,80.101,20.03,99.578,19.263,,,8.741,,,,,,
405.174,728.0,80.099,20.031,99.58,19.267,,,8.635,,,,,,
405.697,728.5,80.098,20.032,99.584,19.274,,,8.464,,,,,,
406.255,729.0,80.098,20.031,99.585,19.282,,,8.303,,,,,,
406.784,729.5,80.097,20.031,99.588,19.287,,,8.193,,,,,,
407.308,730.0,80.095,20.031,99.591,19.288,,,8.143,,,,,,
407.839,730.5,80.097,20.032,99.589,19.291,,,8.064,,,,,,
408.336,731.0,80.096,20.031,99.589,19.297,,,7.937,,,,,,
408.85,731.5,80.094,20.031,99.588,19.302,,,7.8,,,,,,
409.37,732.0,80.095,20.029,99.586,19.304,,,7.753,,,,,,
409.89,732.5,80.1,20.031,99.592,19.306,,,7.686,,,,,,
410.444,733.0,80.101,20.031,99.595,19.308,,,7.655,,,,,,
410.985,733.5,80.101,20.031,99.59,19.31,,,7.581,,,,,,
411.49,734.0,80.093,20.031,99.592,19.315,,,7.459,,,,,,
412.018,734.5,80.1,20.033,99.586,19.319,,,7.36,,,,,,
412.546,735.0,80.093,20.031,99.584,19.319,,,7.384,,,,,,
413.046,735.5,80.097,20.03,99.59,19.324,,,7.235,,,,,,
413.601,736.0,80.094,20.03,99.583,19.329,,,7.144,,,,,,
414.084,736.5,80.099,20.029,99.586,19.334,,,7.023,,,,,,
414.6,737.0,80.099,20.031,99.587,19.34,,,6.894,,,,,,
415.107,737.5,80.097,20.031,99.581,19.344,,,6.798,,,,,,
415.609,738.0,80.1,20.031,99.583,19.346,,,6.783,,,,,,
416.146,738.5,80.095,20.031,99.584,19.349,,,6.716,,,,,,
416.699,739.0,80.094,20.03,99.586,19.351,,,6.667,,,,,,
417.209,739.5,80.097,20.032,99.589,19.356,,,6.559,,,,,,
417.718,740.0,80.098,20.032,99.59,19.362,,,6.433,,,,,,
418.227,740.5,80.093,20.03,99.589,19.368,,,6.288,,,,,,
418.783,741.0,80.094,20.03,99.589,19.368,,,6.272,,,,,,
419.293,741.5,80.096,20.032,99.587,19.371,,,6.23,,,,,,
419.784,742.0,80.098,20.031,99.588,19.375,,,6.146,,,,,,
420.326,742.5,80.098,20.032,99.584,19.377,,,6.084,,,,,,
420.825,743.0,80.099,20.031,99.585,19.38,,,6.013,,,,,,
421.361,743.5,80.094,20.032,99.587,19.381,,,5.99,,,,,,
421.842,744.0,80.097,20.031,99.586,19.384,,,5.89,,,,,,
422.32,744.5,80.097,20.032,99.583,19.385,,,5.867,,,,,,
422.847,745.0,80.097,20.031,99.582,19.391,,,5.75,,,,,,
423.392,745.5,80.097,20.029,99.586,19.393,,,5.714,,,,,,
423.886,746.0,80.094,20.03,99.588,19.398,,,5.607,,,,,,
424.413,746.5,80.094,20.031,99.589,19.401,,,5.541,,,,,,
424.941,747.0,80.098,20.031,99.589,19.402,,,5.528,,,,,,
425.456,747.5,80.101,20.029,99.594,19.405,,,5.45,,,,,,
425.966,748.0,80.095,20.031,99.592,19.405,,,5.427,,,,,,
426.544,748.5,80.099,20.029,99.592,19.408,,,5.359,,,,,,
427.062,749.0,80.097,20.029,99.596,19.413,,,5.247,,,,,,
427.574,749.5,80.1,20.031,99.599,19.414,,,5.206,,,,,,
428.09,750.0,80.096,20.031,99.599,19.416,,,5.155,,,,,,
428.639,750.5,80.095,20.029,99.596,19.42,,,5.068,,,,,,
429.143,751.0,80.098,20.03,99.598,19.42,,,5.045,,,,,,
429.662,751.5,80.096,20.03,99.597,19.42,,,5.019,,,,,,
430.161,752.0,80.096,20.029,99.598,19.428,,,4.84,,,,,,
430.673,752.5,80.099,20.03,99.597,19.429,,,4.794,,,,,,
431.181,753.0,80.1,20.03,99.594,19.43,,,4.762,,,,,,
431.69,753.5,80.098,20.031,99.59,19.432,,,4.719,,,,,,
432.164,754.0,80.092,20.03,99.589,19.433,,,4.697,,,,,,
432.702,754.5,80.094,20.029,99.588,19.436,,,4.646,,,,,,
433.227,755.0,80.095,20.028,99.585,19.437,,,4.606,,,,,,
433.716,755.5,80.098,20.028,99.585,19.442,,,4.489,,,,,,
434.234,756.0,80.098,20.028,99.585,19.445,,,4.405,,,,,,
434.755,756.5,80.098,20.031,99.586,19.448,,,4.336,,,,,,
435.268,757.0,80.099,20.032,99.583,19.45,,,4.311,,,,,,
435.763,757.5,80.095,20.033,99.581,19.452,,,4.289,,,,,,
436.263,758.0,80.097,20.032,99.585,19.454,,,4.238,,,,,,
436.772,758.5,80.096,20.03,99.587,19.458,,,4.15,,,,,,
437.284,759.0,80.096,20.031,99.584,19.457,,,4.136,,,,,,
437.823,759.5,80.097,20.03,99.586,19.455,,,4.173,,,,,,
438.35,760.0,80.099,20.03,99.584,19.461,,,4.061,,,,,,
438.854,760.5,80.101,20.03,99.584,19.464,,,3.962,,,,,,
439.352,761.0,80.098,20.03,99.581,19.464,,,3.953,,,,,,
439.853,761.5,80.098,20.031,99.579,19.466,,,3.91,,,,,,
440.307,762.0,80.104,20.03,99.58,19.466,,,3.886,,,,,,
440.753,762.5,80.101,20.032,99.578,19.468,,,3.827,,,,,,
441.24,763.0,80.095,20.031,99.575,19.47,,,3.757,,,,,,
441.751,763.5,80.096,20.03,99.578,19.471,,,3.712,,,,,,
