Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
195.091,602.0,80.09,20.028,101.705,12.749,,,284.522,,,,,,
195.519,602.5,80.088,20.026,101.721,12.714,,,285.73,,,,,,
195.981,603.0,80.095,20.028,101.735,12.691,,,286.483,,,,,,
196.447,603.5,80.097,20.029,101.763,12.679,,,286.785,,,,,,
196.909,604.0,80.095,20.03,101.808,12.685,,,286.408,,,,,,
197.438,604.5,80.09,20.029,101.794,12.709,,,285.335,,,,,,
197.868,605.0,80.091,20.029,101.759,12.744,,,283.854,,,,,,
198.318,605.5,80.094,20.03,101.71,12.799,,,281.669,,,,,,
198.758,606.0,80.097,20.03,101.683,12.863,,,279.15,,,,,,
199.179,606.5,80.096,20.029,101.645,12.935,,,276.299,,,,,,
199.609,607.0,80.092,20.028,101.56,13.025,,,272.816,,,,,,
200.086,607.5,80.09,20.028,101.454,13.135,,,268.531,,,,,,
200.547,608.0,80.092,20.029,101.38,13.258,,,263.804,,,,,,
200.969,608.5,80.094,20.031,101.288,13.383,,,258.987,,,,,,
201.376,609.0,80.091,20.03,101.179,13.509,,,254.143,,,,,,
201.789,609.5,80.091,20.029,101.046,13.638,,,249.176,,,,,,
202.226,610.0,80.091,20.029,100.915,13.78,,,243.716,,,,,,
202.667,610.5,80.091,20.029,100.805,13.929,,,237.998,,,,,,
203.079,611.0,80.093,20.029,100.702,14.071,,,232.58,,,,,,
203.483,611.5,80.087,20.03,100.592,14.211,,,227.19,,,,,,
203.884,612.0,80.092,20.027,100.442,14.354,,,221.71,,,,,,
204.286,612.5,80.094,20.028,100.325,14.498,,,216.164,,,,,,
204.707,613.0,80.094,20.03,100.209,14.648,,,210.402,,,,,,
205.128,613.5,80.093,20.031,100.081,14.795,,,204.768,,,,,,
205.506,614.0,80.094,20.031,99.955,14.924,,,199.792,,,,,,
205.937,614.5,80.091,20.029,99.832,15.073,,,194.081,,,,,,
206.332,615.0,80.093,20.029,99.72,15.202,,,189.141,,,,,,
206.713,615.5,80.092,20.029,99.622,15.323,,,184.48,,,,,,
207.099,616.0,80.09,20.029,99.535,15.443,,,179.855,,,,,,
207.519,616.5,80.092,20.03,99.453,15.569,,,174.999,,,,,,
207.909,617.0,80.093,20.031,99.391,15.683,,,170.673,,,,,,
208.285,617.5,80.092,20.03,99.344,15.79,,,166.594,,,,,,
208.67,618.0,80.092,20.03,99.307,15.894,,,162.564,,,,,,
209.068,618.5,80.092,20.03,99.282,15.997,,,158.579,,,,,,
209.444,619.0,80.091,20.03,99.268,16.091,,,154.969,,,,,,
209.821,619.5,80.095,20.029,99.266,16.179,,,151.537,,,,,,
210.215,620.0,80.095,20.03,99.272,16.266,,,148.122,,,,,,
210.614,620.5,80.09,20.03,99.286,16.351,,,144.779,,,,,,
210.989,621.0,80.088,20.028,99.304,16.432,,,141.63,,,,,,
211.368,621.5,80.092,20.029,99.326,16.505,,,138.747,,,,,,
211.771,622.0,80.091,20.03,99.352,16.582,,,135.726,,,,,,
212.176,622.5,80.089,20.03,99.379,16.655,,,132.789,,,,,,
212.57,623.0,80.09,20.031,99.405,16.721,,,130.086,,,,,,
212.983,623.5,80.096,20.03,99.434,16.784,,,127.55,,,,,,
213.379,624.0,80.095,20.03,99.458,16.841,,,125.216,,,,,,
213.768,624.5,80.091,20.029,99.481,16.893,,,123.067,,,,,,
214.155,625.0,80.09,20.029,99.501,16.943,,,121.078,,,,,,
214.542,625.5,80.094,20.029,99.516,16.989,,,119.216,,,,,,
214.941,626.0,80.09,20.032,99.53,17.033,,,117.39,,,,,,
215.31,626.5,80.089,20.029,99.54,17.073,,,115.783,,,,,,
215.697,627.0,80.091,20.027,99.549,17.113,,,114.155,,,,,,
216.106,627.5,80.093,20.028,99.557,17.154,,,112.511,,,,,,
216.511,628.0,80.092,20.027,99.559,17.19,,,111.007,,,,,,
216.889,628.5,80.094,20.03,99.561,17.22,,,109.771,,,,,,
217.287,629.0,80.093,20.029,99.561,17.253,,,108.484,,,,,,
217.678,629.5,80.093,20.029,99.559,17.282,,,107.287,,,,,,
218.06,630.0,80.093,20.03,99.553,17.31,,,106.169,,,,,,
218.497,630.5,80.09,20.029,99.548,17.345,,,104.784,,,,,,
218.924,631.0,80.093,20.029,99.54,17.37,,,103.707,,,,,,
219.344,631.5,80.091,20.03,99.53,17.398,,,102.564,,,,,,
219.746,632.0,80.09,20.029,99.522,17.423,,,101.559,,,,,,
220.138,632.5,80.092,20.029,99.513,17.447,,,100.604,,,,,,
220.532,633.0,80.095,20.031,99.503,17.473,,,99.564,,,,,,
220.971,633.5,80.09,20.029,99.49,17.501,,,98.416,,,,,,
221.394,634.0,80.095,20.03,99.479,17.531,,,97.253,,,,,,
221.789,634.5,80.098,20.031,99.466,17.553,,,96.355,,,,,,
222.192,635.0,80.096,20.031,99.454,17.575,,,95.479,,,,,,
222.616,635.5,80.091,20.03,99.445,17.599,,,94.57,,,,,,
223.042,636.0,80.091,20.029,99.435,17.62,,,93.753,,,,,,
223.455,636.5,80.088,20.03,99.42,17.649,,,92.616,,,,,,
223.895,637.0,80.093,20.031,99.401,17.674,,,91.62,,,,,,
224.333,637.5,80.09,20.028,99.389,17.7,,,90.611,,,,,,
224.766,638.0,80.089,20.028,99.379,17.727,,,89.546,,,,,,
225.207,638.5,80.093,20.03,99.37,17.754,,,88.494,,,,,,
225.655,639.0,80.096,20.031,99.363,17.78,,,87.466,,,,,,
226.087,639.5,80.091,20.029,99.36,17.806,,,86.439,,,,,,
226.484,640.0,80.09,20.027,99.36,17.827,,,85.58,,,,,,
226.949,640.5,80.095,20.029,99.364,17.859,,,84.323,,,,,,
227.417,641.0,80.093,20.029,99.363,17.885,,,83.243,,,,,,
227.867,641.5,80.093,20.028,99.367,17.911,,,82.185,,,,,,
228.313,642.0,80.093,20.029,99.379,17.939,,,81.063,,,,,,
228.775,642.5,80.093,20.03,99.398,17.966,,,79.971,,,,,,
229.249,643.0,80.091,20.03,99.415,17.994,,,78.793,,,,,,
229.734,643.5,80.089,20.029,99.43,18.025,,,77.54,,,,,,
230.224,644.0,80.09,20.029,99.442,18.055,,,76.265,,,,,,
230.698,644.5,80.089,20.03,99.453,18.085,,,75.028,,,,,,
231.174,645.0,80.091,20.029,99.462,18.112,,,73.912,,,,,,
231.669,645.5,80.092,20.028,99.472,18.143,,,72.705,,,,,,
232.17,646.0,80.093,20.03,99.483,18.174,,,71.435,,,,,,
232.678,646.5,80.094,20.03,99.492,18.205,,,70.161,,,,,,
233.173,647.0,80.096,20.03,99.498,18.238,,,68.839,,,,,,
233.697,647.5,80.093,20.028,99.502,18.275,,,67.406,,,,,,
234.226,648.0,80.093,20.029,99.507,18.315,,,65.878,,,,,,
234.73,648.5,80.091,20.028,99.513,18.353,,,64.445,,,,,,
235.225,649.0,80.09,20.028,99.52,18.387,,,63.187,,,,,,
235.752,649.5,80.094,20.028,99.527,18.427,,,61.732,,,,,,
236.283,650.0,80.093,20.027,99.531,18.466,,,60.245,,,,,,
236.803,650.5,80.093,20.028,99.534,18.504,,,58.82,,,,,,
237.314,651.0,80.092,20.029,99.537,18.543,,,57.388,,,,,,
237.922,651.5,80.089,20.03,99.537,18.588,,,55.731,,,,,,
238.569,652.0,80.094,20.027,99.535,18.634,,,54.057,,,,,,
239.139,652.5,80.091,20.028,99.531,18.674,,,52.589,,,,,,
239.71,653.0,80.091,20.029,99.529,18.71,,,51.229,,,,,,
240.287,653.5,80.092,20.029,99.527,18.746,,,49.836,,,,,,
240.918,654.0,80.095,20.032,99.528,18.782,,,48.43,,,,,,
241.524,654.5,80.092,20.028,99.528,18.82,,,46.913,,,,,,
242.171,655.0,80.094,20.03,99.528,18.859,,,45.361,,,,,,
242.806,655.5,80.089,20.028,99.53,18.889,,,44.115,,,,,,
243.405,656.0,80.101,20.036,99.53,18.914,,,43.101,,,,,,
244.101,656.5,80.081,20.022,99.536,18.947,,,41.737,,,,,,
244.694,657.0,80.089,20.028,99.543,18.971,,,40.755,,,,,,
245.361,657.5,80.088,20.029,99.552,18.997,,,39.705,,,,,,
246.02,658.0,80.094,20.03,99.563,19.018,,,38.855,,,,,,
246.648,658.5,80.092,20.03,99.574,19.035,,,38.093,,,,,,
247.341,659.0,80.09,20.029,99.579,19.054,,,37.32,,,,,,
247.989,659.5,80.091,20.029,99.584,19.07,,,36.645,,,,,,
248.673,660.0,80.092,20.03,99.589,19.084,,,35.998,,,,,,
249.35,660.5,80.094,20.03,99.591,19.097,,,35.392,,,,,,
249.958,661.0,80.094,20.03,99.586,19.109,,,34.859,,,,,,
250.619,661.5,80.095,20.031,99.572,19.116,,,34.464,,,,,,
251.268,662.0,80.092,20.03,99.55,19.126,,,33.966,,,,,,
251.924,662.5,80.092,20.029,99.529,19.134,,,33.55,,,,,,
252.574,663.0,80.092,20.031,99.512,19.142,,,33.176,,,,,,
253.249,663.5,80.092,20.028,99.495,19.15,,,32.76,,,,,,
253.913,664.0,80.091,20.028,99.473,19.155,,,32.469,,,,,,
254.573,664.5,80.093,20.029,99.45,19.158,,,32.252,,,,,,
255.211,665.0,80.095,20.029,99.432,19.16,,,32.056,,,,,,
255.833,665.5,80.093,20.03,99.423,19.163,,,31.861,,,,,,
256.553,666.0,80.094,20.028,99.418,19.162,,,31.749,,,,,,
257.257,666.5,80.091,20.027,99.415,19.167,,,31.24,,,,,,
257.885,667.0,80.093,20.03,99.416,19.169,,,30.286,,,,,,
258.518,667.5,80.092,20.03,99.418,19.171,,,28.827,,,,,,
259.187,668.0,80.092,20.03,99.423,19.167,,,27.735,,,,,,
259.815,668.5,80.092,20.029,99.428,19.162,,,27.17,,,,,,
260.466,669.0,80.092,20.031,99.434,19.16,,,26.761,,,,,,
261.081,669.5,80.091,20.028,99.436,19.153,,,26.74,,,,,,
261.711,670.0,80.093,20.029,99.441,19.148,,,26.646,,,,,,
262.368,670.5,80.091,20.03,99.445,19.144,,,26.836,,,,,,
263.016,671.0,80.091,20.029,99.45,19.138,,,27.781,,,,,,
263.606,671.5,80.091,20.031,99.455,19.127,,,29.305,,,,,,
264.257,672.0,80.092,20.029,99.465,19.115,,,30.85,,,,,,
264.882,672.5,80.092,20.03,99.474,19.101,,,32.163,,,,,,
265.495,673.0,80.096,20.028,99.482,19.086,,,33.468,,,,,,
266.104,673.5,80.093,20.03,99.492,19.07,,,34.785,,,,,,
266.76,674.0,80.092,20.029,99.506,19.054,,,35.909,,,,,,
267.387,674.5,80.094,20.03,99.519,19.033,,,36.761,,,,,,
267.954,675.0,80.091,20.027,99.529,19.008,,,37.478,,,,,,
268.558,675.5,80.09,20.03,99.54,18.967,,,38.602,,,,,,
269.091,676.0,80.096,20.029,99.548,18.922,,,39.868,,,,,,
269.668,676.5,80.093,20.032,99.556,18.845,,,42.2,,,,,,
270.239,677.0,80.093,20.03,99.569,18.745,,,45.337,,,,,,
270.831,677.5,80.095,20.029,99.582,18.624,,,49.185,,,,,,
271.383,678.0,80.093,20.03,99.594,18.498,,,53.36,,,,,,
271.937,678.5,80.091,20.029,99.607,18.369,,,57.888,,,,,,
272.504,679.0,80.094,20.031,99.624,18.233,,,62.928,,,,,,
272.982,679.5,80.095,20.031,99.645,18.121,,,67.241,,,,,,
273.506,680.0,80.093,20.029,99.696,18.008,,,71.761,,,,,,
273.937,680.5,80.09,20.031,99.801,17.922,,,75.168,,,,,,
274.353,681.0,80.092,20.029,99.928,17.846,,,78.26,,,,,,
274.782,681.5,80.092,20.029,100.052,17.771,,,81.301,,,,,,
275.251,682.0,80.093,20.03,100.162,17.696,,,84.318,,,,,,
275.716,682.5,80.092,20.03,100.24,17.63,,,86.943,,,,,,
276.139,683.0,80.091,20.03,100.293,17.576,,,89.146,,,,,,
276.557,683.5,80.091,20.028,100.332,17.526,,,91.21,,,,,,
277.043,684.0,80.093,20.029,100.37,17.48,,,93.083,,,,,,
277.468,684.5,80.091,20.028,100.396,17.438,,,94.779,,,,,,
277.891,685.0,80.091,20.03,100.414,17.406,,,96.095,,,,,,
278.333,685.5,80.095,20.03,100.408,17.373,,,97.451,,,,,,
278.774,686.0,80.095,20.029,100.353,17.342,,,98.688,,,,,,
279.201,686.5,80.092,20.03,100.258,17.317,,,99.762,,,,,,
279.62,687.0,80.092,20.031,100.149,17.293,,,100.745,,,,,,
280.04,687.5,80.096,20.029,100.05,17.271,,,101.698,,,,,,
280.476,688.0,80.09,20.031,99.97,17.253,,,102.532,,,,,,
280.91,688.5,80.095,20.03,99.9,17.238,,,103.221,,,,,,
281.332,689.0,80.095,20.031,99.83,17.222,,,103.915,,,,,,
281.766,689.5,80.093,20.03,99.762,17.211,,,104.445,,,,,,
282.192,690.0,80.094,20.029,99.702,17.205,,,104.774,,,,,,
282.597,690.5,80.095,20.029,99.658,17.201,,,104.983,,,,,,
282.991,691.0,80.095,20.031,99.635,17.198,,,105.128,,,,,,
283.442,691.5,80.096,20.031,99.644,17.194,,,105.316,,,,,,
283.871,692.0,80.094,20.03,99.673,17.191,,,105.507,,,,,,
284.292,692.5,80.094,20.031,99.718,17.19,,,105.591,,,,,,
284.707,693.0,80.094,20.031,99.772,17.191,,,105.567,,,,,,
285.117,693.5,80.093,20.03,99.833,17.192,,,105.483,,,,,,
285.528,694.0,80.096,20.029,99.905,17.194,,,105.388,,,,,,
285.957,694.5,80.091,20.029,99.994,17.197,,,105.201,,,,,,
286.393,695.0,80.094,20.031,100.094,17.199,,,105.036,,,,,,
286.819,695.5,80.096,20.031,100.195,17.201,,,104.904,,,,,,
287.239,696.0,80.095,20.031,100.291,17.201,,,104.871,,,,,,
287.651,696.5,80.094,20.029,100.372,17.202,,,104.854,,,,,,
288.062,697.0,80.094,20.028,100.434,17.205,,,104.77,,,,,,
288.523,697.5,80.09,20.028,100.476,17.205,,,104.794,,,,,,
288.961,698.0,80.095,20.03,100.497,17.211,,,104.591,,,,,,
289.36,698.5,80.092,20.029,100.502,17.213,,,104.535,,,,,,
289.788,699.0,80.094,20.03,100.502,17.219,,,104.358,,,,,,
290.212,699.5,80.095,20.031,100.499,17.225,,,104.154,,,,,,
290.64,700.0,80.092,20.031,100.495,17.232,,,103.98,,,,,,
291.112,700.5,80.091,20.031,100.492,17.24,,,103.794,,,,,,
291.529,701.0,80.091,20.029,100.492,17.246,,,103.65,,,,,,
291.936,701.5,80.094,20.03,100.488,17.258,,,103.244,,,,,,
292.358,702.0,80.093,20.031,100.48,17.267,,,102.935,,,,,,
292.807,702.5,80.095,20.031,100.473,17.278,,,102.584,,,,,,
293.251,703.0,80.099,20.03,100.466,17.29,,,102.2,,,,,,
293.694,703.5,80.098,20.029,100.459,17.302,,,101.819,,,,,,
294.142,704.0,80.094,20.03,100.454,17.315,,,101.416,,,,,,
294.564,704.5,80.094,20.029,100.451,17.329,,,100.956,,,,,,
294.961,705.0,80.093,20.029,100.446,17.341,,,100.524,,,,,,
295.41,705.5,80.096,20.029,100.438,17.353,,,100.008,,,,,,
295.894,706.0,80.098,20.03,100.425,17.368,,,99.316,,,,,,
296.332,706.5,80.095,20.029,100.411,17.381,,,98.673,,,,,,
296.753,707.0,80.092,20.029,100.397,17.393,,,98.149,,,,,,
297.187,707.5,80.09,20.029,100.384,17.406,,,97.653,,,,,,
297.632,708.0,80.091,20.029,100.371,17.419,,,97.17,,,,,,
298.067,708.5,80.094,20.027,100.357,17.43,,,96.804,,,,,,
298.571,709.0,80.089,20.028,100.345,17.443,,,96.302,,,,,,
298.983,709.5,80.092,20.03,100.34,17.457,,,95.755,,,,,,
299.412,710.0,80.095,20.029,100.334,17.473,,,95.102,,,,,,
299.883,710.5,80.094,20.029,100.327,17.488,,,94.552,,,,,,
300.372,711.0,80.091,20.03,100.321,17.503,,,94.091,,,,,,
300.855,711.5,80.096,20.03,100.32,17.518,,,93.68,,,,,,
301.329,712.0,80.092,20.03,100.324,17.534,,,93.282,,,,,,
301.811,712.5,80.089,20.029,100.333,17.555,,,92.607,,,,,,
302.308,713.0,80.091,20.03,100.346,17.578,,,91.847,,,,,,
302.804,713.5,80.095,20.029,100.357,17.605,,,90.94,,,,,,
303.284,714.0,80.094,20.03,100.363,17.631,,,90.095,,,,,,
303.742,714.5,80.094,20.03,100.36,17.656,,,89.347,,,,,,
304.198,715.0,80.095,20.029,100.352,17.682,,,88.516,,,,,,
304.665,715.5,80.093,20.028,100.346,17.711,,,87.564,,,,,,
305.127,716.0,80.093,20.029,100.342,17.742,,,86.438,,,,,,
305.593,716.5,80.096,20.03,100.337,17.78,,,85.025,,,,,,
306.083,717.0,80.091,20.03,100.329,17.816,,,83.618,,,,,,
306.536,717.5,80.097,20.031,100.315,17.852,,,82.21,,,,,,
306.983,718.0,80.086,20.031,100.297,17.883,,,80.959,,,,,,
307.482,718.5,80.091,20.03,100.275,17.917,,,79.546,,,,,,
307.919,719.0,80.093,20.03,100.264,17.941,,,78.424,,,,,,
308.415,719.5,80.095,20.029,100.252,17.969,,,77.128,,,,,,
308.871,720.0,80.095,20.03,100.24,17.996,,,75.916,,,,,,
309.397,720.5,80.093,20.03,100.222,18.026,,,74.57,,,,,,
309.962,721.0,80.095,20.028,100.201,18.062,,,72.999,,,,,,
310.483,721.5,80.095,20.03,100.182,18.099,,,71.462,,,,,,
311.054,722.0,80.094,20.031,100.172,18.145,,,69.637,,,,,,
311.682,722.5,80.094,20.03,100.186,18.204,,,67.369,,,,,,
312.348,723.0,80.095,20.029,100.212,18.272,,,64.911,,,,,,
312.96,723.5,80.094,20.031,100.219,18.343,,,62.349,,,,,,
313.458,724.0,80.093,20.028,100.214,18.407,,,60.156,,,,,,
314.038,724.5,80.091,20.03,100.203,18.488,,,57.306,,,,,,
314.735,725.0,80.097,20.029,100.196,18.605,,,53.169,,,,,,
315.371,725.5,80.093,20.028,100.199,18.719,,,49.164,,,,,,
315.967,726.0,80.093,20.03,100.191,18.831,,,45.227,,,,,,
316.475,726.5,80.091,20.031,100.163,18.926,,,41.793,,,,,,
316.927,727.0,80.092,20.029,100.136,19.003,,,39.008,,,,,,
317.543,727.5,80.092,20.029,100.091,19.108,,,35.107,,,,,,
319.03,728.0,80.093,20.028,100.021,19.33,,,26.517,,,,,,
320.061,728.5,80.092,20.031,99.946,19.451,,,21.727,,,,,,
320.898,729.0,80.095,20.028,99.894,19.529,,,18.623,,,,,,
321.707,729.5,80.095,20.029,99.877,19.595,,,16.001,,,,,,
322.556,730.0,80.096,20.029,99.87,19.652,,,13.711,,,,,,
323.419,730.5,80.095,20.029,99.878,19.704,,,11.645,,,,,,
324.313,731.0,80.093,20.03,99.923,19.745,,,9.933,,,,,,
325.261,731.5,80.095,20.029,99.97,19.78,,,8.541,,,,,,
326.137,732.0,80.094,20.029,100.0,19.805,,,7.513,,,,,,
326.964,732.5,80.09,20.029,100.005,19.827,,,6.61,,,,,,
327.892,733.0,80.092,20.028,99.98,19.844,,,5.866,,,,,,
328.781,733.5,80.091,20.027,99.923,19.859,,,5.279,,,,,,
329.706,734.0,80.094,20.03,99.837,19.875,,,4.643,,,,,,
330.532,734.5,80.091,20.03,99.752,19.887,,,4.119,,,,,,
331.376,735.0,80.093,20.029,99.65,19.896,,,3.779,,,,,,
332.216,735.5,80.091,20.028,99.553,19.904,,,3.489,,,,,,
333.082,736.0,80.095,20.03,99.477,19.91,,,3.195,,,,,,
333.878,736.5,80.093,20.029,99.437,19.916,,,2.91,,,,,,
334.687,737.0,80.092,20.03,99.417,19.92,,,2.786,,,,,,
335.434,737.5,80.092,20.029,99.408,19.926,,,2.571,,,,,,
336.242,738.0,80.094,20.029,99.405,19.929,,,2.487,,,,,,
337.058,738.5,80.095,20.028,99.403,19.93,,,2.489,,,,,,
337.734,739.0,80.092,20.03,99.402,19.936,,,2.294,,,,,,
338.482,739.5,80.092,20.028,99.401,19.943,,,2.103,,,,,,
339.226,740.0,80.093,20.028,99.402,19.946,,,2.0,,,,,,
339.975,740.5,80.096,20.03,99.405,19.949,,,1.871,,,,,,
340.701,741.0,80.094,20.029,99.406,19.947,,,1.95,,,,,,
341.427,741.5,80.096,20.029,99.409,19.95,,,1.791,,,,,,
342.107,742.0,80.092,20.031,99.41,19.954,,,1.639,,,,,,
342.779,742.5,80.098,20.03,99.411,19.952,,,1.703,,,,,,
343.539,743.0,80.09,20.03,99.417,19.954,,,1.639,,,,,,
344.193,743.5,80.098,20.03,99.418,19.962,,,1.335,,,,,,
344.879,744.0,80.092,20.029,99.419,19.966,,,1.165,,,,,,
345.542,744.5,80.091,20.03,99.422,19.963,,,1.257,,,,,,
346.238,745.0,80.092,20.029,99.421,19.968,,,1.097,,,,,,
346.899,745.5,80.09,20.03,99.423,19.967,,,1.157,,,,,,
347.5,746.0,80.092,20.03,99.422,19.969,,,1.113,,,,,,
348.192,746.5,80.093,20.031,99.421,19.968,,,1.09,,,,,,
348.82,747.0,80.092,20.029,99.425,19.969,,,1.015,,,,,,
349.489,747.5,80.091,20.032,99.426,19.97,,,0.956,,,,,,
350.093,748.0,80.091,20.029,99.427,19.972,,,0.871,,,,,,
350.762,748.5,80.091,20.028,99.424,19.973,,,0.821,,,,,,
351.412,749.0,80.091,20.029,99.422,19.975,,,0.729,,,,,,
351.971,749.5,80.093,20.029,99.416,19.976,,,0.71,,,,,,
352.65,750.0,80.093,20.03,99.413,19.974,,,0.776,,,,,,
353.28,750.5,80.096,20.03,99.409,19.976,,,0.71,,,,,,
353.864,751.0,80.093,20.029,99.402,19.977,,,0.642,,,,,,
354.433,751.5,80.089,20.029,99.396,19.98,,,0.555,,,,,,
355.061,752.0,80.092,20.029,99.39,19.981,,,0.515,,,,,,
355.692,752.5,80.094,20.03,99.39,19.978,,,0.666,,,,,,
356.323,753.0,80.092,20.031,99.39,19.978,,,0.62,,,,,,
356.927,753.5,80.093,20.029,99.393,19.979,,,0.596,,,,,,
357.552,754.0,80.092,20.027,99.394,19.978,,,0.629,,,,,,
358.069,754.5,80.093,20.029,99.397,19.977,,,0.653,,,,,,
358.644,755.0,80.092,20.028,99.397,19.98,,,0.554,,,,,,
359.257,755.5,80.092,20.028,99.395,19.978,,,0.612,,,,,,
359.836,756.0,80.094,20.029,99.394,19.979,,,0.567,,,,,,
360.393,756.5,80.092,20.029,99.393,19.979,,,0.606,,,,,,
360.944,757.0,80.097,20.03,99.392,19.983,,,0.467,,,,,,
361.508,757.5,80.097,20.031,99.393,19.983,,,0.423,,,,,,
362.085,758.0,80.093,20.031,99.391,19.983,,,0.425,,,,,,
362.674,758.5,80.09,20.028,99.39,19.983,,,0.433,,,,,,
363.251,759.0,80.094,20.029,99.387,19.984,,,0.397,,,,,,
363.825,759.5,80.093,20.03,99.388,19.982,,,0.501,,,,,,
