Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
198.903,599.5,80.093,20.028,100.403,16.828,,,73.238,,,,,,
199.4,600.0,80.09,20.027,100.41,16.801,,,73.931,,,,,,
199.948,600.5,80.085,20.028,100.417,16.776,,,74.529,,,,,,
200.476,601.0,80.087,20.028,100.427,16.745,,,75.312,,,,,,
201.016,601.5,80.087,20.026,100.433,16.72,,,75.933,,,,,,
201.512,602.0,80.088,20.026,100.44,16.693,,,76.597,,,,,,
202.096,602.5,80.092,20.028,100.45,16.664,,,77.342,,,,,,
202.597,603.0,80.09,20.026,100.458,16.637,,,78.025,,,,,,
203.12,603.5,80.085,20.028,100.466,16.613,,,78.602,,,,,,
203.69,604.0,80.086,20.028,100.475,16.587,,,79.199,,,,,,
204.227,604.5,80.091,20.028,100.484,16.559,,,79.819,,,,,,
204.763,605.0,80.091,20.029,100.493,16.53,,,80.484,,,,,,
205.295,605.5,80.088,20.028,100.501,16.507,,,81.037,,,,,,
205.849,606.0,80.087,20.028,100.508,16.481,,,81.685,,,,,,
206.369,606.5,80.089,20.027,100.514,16.456,,,82.313,,,,,,
206.911,607.0,80.091,20.028,100.52,16.432,,,82.904,,,,,,
207.443,607.5,80.094,20.028,100.525,16.409,,,83.495,,,,,,
207.994,608.0,80.083,20.029,100.532,16.385,,,84.056,,,,,,
208.51,608.5,80.088,20.029,100.538,16.362,,,84.673,,,,,,
209.07,609.0,80.09,20.028,100.542,16.336,,,85.389,,,,,,
209.6,609.5,80.085,20.028,100.546,16.316,,,85.941,,,,,,
210.138,610.0,80.092,20.028,100.55,16.295,,,86.468,,,,,,
210.647,610.5,80.089,20.029,100.553,16.275,,,86.975,,,,,,
211.171,611.0,80.091,20.028,100.556,16.253,,,87.471,,,,,,
211.71,611.5,80.09,20.028,100.561,16.228,,,88.082,,,,,,
212.24,612.0,80.087,20.028,100.566,16.207,,,88.589,,,,,,
212.786,612.5,80.086,20.028,100.571,16.184,,,89.16,,,,,,
213.335,613.0,80.089,20.027,100.574,16.161,,,89.715,,,,,,
213.857,613.5,80.091,20.027,100.578,16.144,,,90.13,,,,,,
214.422,614.0,80.086,20.027,100.582,16.12,,,90.71,,,,,,
214.945,614.5,80.087,20.027,100.587,16.097,,,91.274,,,,,,
215.497,615.0,80.09,20.027,100.591,16.077,,,91.729,,,,,,
216.029,615.5,80.09,20.027,100.6,16.058,,,92.178,,,,,,
216.548,616.0,80.092,20.028,100.603,16.032,,,92.855,,,,,,
217.092,616.5,80.089,20.027,100.613,16.013,,,93.293,,,,,,
217.634,617.0,80.092,20.028,100.619,15.994,,,93.737,,,,,,
218.183,617.5,80.091,20.028,100.625,15.972,,,94.281,,,,,,
218.72,618.0,80.087,20.028,100.633,15.95,,,94.815,,,,,,
219.237,618.5,80.091,20.026,100.644,15.929,,,95.327,,,,,,
219.755,619.0,80.089,20.028,100.663,15.908,,,95.829,,,,,,
220.268,619.5,80.09,20.027,100.687,15.886,,,96.355,,,,,,
220.796,620.0,80.093,20.027,100.704,15.864,,,96.881,,,,,,
221.366,620.5,80.085,20.028,100.718,15.841,,,97.442,,,,,,
221.926,621.0,80.092,20.027,100.722,15.818,,,97.977,,,,,,
222.445,621.5,80.092,20.028,100.728,15.793,,,98.582,,,,,,
222.986,622.0,80.087,20.025,100.736,15.769,,,99.166,,,,,,
223.474,622.5,80.089,20.029,100.741,15.745,,,99.753,,,,,,
223.994,623.0,80.093,20.03,100.748,15.721,,,100.352,,,,,,
224.529,623.5,80.092,20.029,100.745,15.694,,,101.025,,,,,,
225.084,624.0,80.09,20.028,100.733,15.666,,,101.694,,,,,,
225.619,624.5,80.091,20.029,100.726,15.643,,,102.258,,,,,,
226.13,625.0,80.094,20.027,100.73,15.621,,,102.786,,,,,,
226.665,625.5,80.098,20.028,100.735,15.591,,,103.55,,,,,,
227.186,626.0,80.1,20.028,100.748,15.565,,,104.21,,,,,,
227.722,626.5,80.09,20.027,100.759,15.536,,,104.936,,,,,,
228.239,627.0,80.088,20.029,100.766,15.508,,,105.652,,,,,,
228.773,627.5,80.089,20.028,100.775,15.48,,,106.349,,,,,,
229.316,628.0,80.09,20.028,100.783,15.451,,,107.088,,,,,,
229.832,628.5,80.091,20.027,100.792,15.421,,,107.847,,,,,,
230.335,629.0,80.093,20.028,100.8,15.394,,,108.554,,,,,,
230.893,629.5,80.088,20.027,100.806,15.364,,,109.325,,,,,,
231.405,630.0,80.088,20.028,100.817,15.334,,,110.101,,,,,,
231.94,630.5,80.088,20.028,100.824,15.302,,,110.926,,,,,,
232.514,631.0,80.09,20.028,100.83,15.269,,,111.826,,,,,,
232.98,631.5,80.084,20.027,100.838,15.242,,,112.499,,,,,,
233.528,632.0,80.09,20.028,100.848,15.206,,,113.438,,,,,,
234.034,632.5,80.088,20.026,100.857,15.179,,,114.171,,,,,,
234.548,633.0,80.091,20.03,100.866,15.152,,,114.876,,,,,,
235.089,633.5,80.09,20.026,100.876,15.121,,,115.705,,,,,,
235.59,634.0,80.089,20.028,100.886,15.092,,,116.484,,,,,,
236.108,634.5,80.093,20.029,100.895,15.062,,,117.3,,,,,,
236.663,635.0,80.093,20.027,100.903,15.029,,,118.176,,,,,,
237.201,635.5,80.092,20.028,100.913,14.998,,,119.008,,,,,,
237.713,636.0,80.09,20.029,100.924,14.967,,,119.85,,,,,,
238.221,636.5,80.086,20.029,100.938,14.936,,,120.674,,,,,,
238.773,637.0,80.086,20.028,100.95,14.905,,,121.513,,,,,,
239.316,637.5,80.085,20.028,100.957,14.877,,,122.303,,,,,,
239.808,638.0,80.086,20.027,100.963,14.849,,,123.108,,,,,,
240.317,638.5,80.087,20.026,100.974,14.821,,,123.871,,,,,,
240.843,639.0,80.091,20.027,100.983,14.796,,,124.569,,,,,,
241.375,639.5,80.092,20.026,100.989,14.768,,,125.356,,,,,,
241.883,640.0,80.093,20.025,100.998,14.741,,,126.148,,,,,,
242.42,640.5,80.092,20.027,101.006,14.716,,,126.879,,,,,,
242.945,641.0,80.091,20.028,101.007,14.693,,,127.544,,,,,,
243.464,641.5,80.084,20.029,101.014,14.671,,,128.212,,,,,,
243.992,642.0,80.093,20.028,101.017,14.65,,,128.829,,,,,,
244.527,642.5,80.089,20.028,101.021,14.632,,,129.371,,,,,,
245.053,643.0,80.089,20.029,101.028,14.614,,,129.94,,,,,,
245.544,643.5,80.089,20.028,101.027,14.6,,,130.387,,,,,,
246.064,644.0,80.085,20.026,101.032,14.584,,,130.91,,,,,,
246.564,644.5,80.088,20.029,101.033,14.576,,,131.208,,,,,,
247.097,645.0,80.089,20.026,101.033,14.562,,,131.671,,,,,,
247.645,645.5,80.089,20.027,101.03,14.552,,,132.064,,,,,,
248.148,646.0,80.088,20.027,101.028,14.542,,,132.443,,,,,,
248.666,646.5,80.091,20.028,101.021,14.535,,,132.731,,,,,,
249.169,647.0,80.09,20.029,101.021,14.534,,,132.904,,,,,,
249.681,647.5,80.091,20.028,101.016,14.536,,,132.98,,,,,,
250.185,648.0,80.09,20.027,101.011,14.54,,,132.997,,,,,,
250.678,648.5,80.089,20.028,101.006,14.543,,,133.051,,,,,,
251.188,649.0,80.091,20.029,101.0,14.552,,,132.982,,,,,,
251.706,649.5,80.093,20.028,100.992,14.563,,,132.837,,,,,,
252.221,650.0,80.091,20.029,100.983,14.577,,,132.625,,,,,,
252.738,650.5,80.092,20.028,100.976,14.593,,,132.352,,,,,,
253.263,651.0,80.091,20.027,100.966,14.609,,,132.044,,,,,,
253.782,651.5,80.093,20.028,100.955,14.632,,,131.595,,,,,,
254.287,652.0,80.093,20.027,100.944,14.658,,,131.047,,,,,,
254.775,652.5,80.089,20.028,100.932,14.683,,,130.534,,,,,,
255.29,653.0,80.087,20.027,100.917,14.71,,,129.953,,,,,,
255.801,653.5,80.088,20.027,100.899,14.744,,,129.221,,,,,,
256.324,654.0,80.089,20.028,100.881,14.783,,,128.35,,,,,,
256.847,654.5,80.09,20.03,100.863,14.823,,,127.428,,,,,,
257.384,655.0,80.089,20.029,100.845,14.87,,,126.328,,,,,,
257.94,655.5,80.092,20.028,100.815,14.92,,,125.139,,,,,,
258.441,656.0,80.089,20.028,100.799,14.971,,,123.911,,,,,,
258.906,656.5,80.087,20.025,100.775,15.02,,,122.718,,,,,,
259.461,657.0,80.093,20.027,100.748,15.082,,,121.24,,,,,,
259.999,657.5,80.091,20.028,100.718,15.143,,,119.728,,,,,,
260.465,658.0,80.089,20.029,100.701,15.203,,,118.246,,,,,,
260.935,658.5,80.087,20.026,100.676,15.263,,,116.736,,,,,,
261.422,659.0,80.091,20.025,100.651,15.328,,,115.088,,,,,,
261.979,659.5,80.094,20.027,100.616,15.406,,,113.103,,,,,,
262.461,660.0,80.09,20.029,100.585,15.48,,,111.222,,,,,,
262.957,660.5,80.089,20.028,100.558,15.553,,,109.387,,,,,,
263.47,661.0,80.092,20.028,100.524,15.631,,,107.425,,,,,,
263.983,661.5,80.087,20.028,100.489,15.715,,,105.308,,,,,,
264.498,662.0,80.091,20.03,100.452,15.802,,,103.075,,,,,,
264.994,662.5,80.086,20.027,100.414,15.886,,,100.904,,,,,,
265.501,663.0,80.094,20.026,100.376,15.973,,,98.655,,,,,,
266.013,663.5,80.091,20.028,100.335,16.065,,,96.254,,,,,,
266.506,664.0,80.091,20.028,100.297,16.153,,,93.994,,,,,,
266.977,664.5,80.089,20.028,100.26,16.247,,,91.537,,,,,,
267.486,665.0,80.092,20.028,100.22,16.345,,,89.031,,,,,,
267.973,665.5,80.09,20.029,100.181,16.439,,,86.589,,,,,,
268.43,666.0,80.095,20.026,100.142,16.527,,,84.246,,,,,,
268.949,666.5,80.09,20.025,100.101,16.628,,,81.598,,,,,,
269.442,667.0,80.09,20.025,100.067,16.718,,,79.24,,,,,,
269.926,667.5,80.086,20.028,100.033,16.812,,,76.848,,,,,,
270.438,668.0,80.091,20.027,99.993,16.909,,,74.322,,,,,,
270.922,668.5,80.091,20.029,99.958,17.0,,,71.964,,,,,,
271.446,669.0,80.088,20.029,99.922,17.097,,,69.479,,,,,,
271.931,669.5,80.091,20.031,99.888,17.186,,,67.174,,,,,,
272.411,670.0,80.087,20.029,99.857,17.274,,,64.936,,,,,,
272.921,670.5,80.092,20.029,99.823,17.365,,,62.582,,,,,,
273.392,671.0,80.092,20.029,99.798,17.442,,,60.619,,,,,,
273.892,671.5,80.092,20.027,99.773,17.523,,,58.528,,,,,,
274.363,672.0,80.088,20.027,99.748,17.6,,,56.561,,,,,,
274.848,672.5,80.088,20.029,99.724,17.674,,,54.654,,,,,,
275.339,673.0,80.09,20.027,99.701,17.747,,,52.779,,,,,,
275.839,673.5,80.092,20.029,99.682,17.821,,,50.879,,,,,,
276.339,674.0,80.091,20.028,99.665,17.891,,,49.081,,,,,,
276.841,674.5,80.089,20.026,99.652,17.961,,,47.289,,,,,,
277.341,675.0,80.09,20.027,99.64,18.025,,,45.604,,,,,,
277.811,675.5,80.09,20.029,99.631,18.083,,,44.113,,,,,,
278.284,676.0,80.09,20.028,99.625,18.139,,,42.673,,,,,,
278.767,676.5,80.09,20.026,99.616,18.194,,,41.233,,,,,,
279.265,677.0,80.091,20.027,99.601,18.248,,,39.83,,,,,,
279.78,677.5,80.092,20.027,99.587,18.301,,,38.413,,,,,,
280.297,678.0,80.094,20.028,99.582,18.354,,,36.993,,,,,,
280.75,678.5,80.094,20.029,99.58,18.395,,,35.903,,,,,,
281.202,679.0,80.092,20.028,99.579,18.432,,,34.906,,,,,,
281.709,679.5,80.091,20.028,99.578,18.474,,,33.803,,,,,,
282.204,680.0,80.09,20.028,99.577,18.512,,,32.809,,,,,,
282.686,680.5,80.088,20.027,99.576,18.547,,,31.908,,,,,,
283.164,681.0,80.09,20.028,99.575,18.579,,,31.076,,,,,,
283.649,681.5,80.092,20.027,99.574,18.611,,,30.256,,,,,,
284.134,682.0,80.091,20.027,99.579,18.641,,,29.497,,,,,,
284.609,682.5,80.086,20.027,99.588,18.669,,,28.79,,,,,,
285.112,683.0,80.09,20.028,99.593,18.695,,,28.181,,,,,,
285.618,683.5,80.091,20.028,99.593,18.719,,,27.59,,,,,,
286.135,684.0,80.089,20.029,99.589,18.745,,,26.965,,,,,,
286.611,684.5,80.086,20.029,99.585,18.765,,,26.443,,,,,,
287.098,685.0,80.09,20.027,99.579,18.788,,,25.832,,,,,,
287.581,685.5,80.091,20.027,99.574,18.813,,,25.2,,,,,,
288.062,686.0,80.089,20.028,99.566,18.827,,,24.836,,,,,,
288.586,686.5,80.086,20.027,99.556,18.847,,,24.322,,,,,,
289.052,687.0,80.088,20.026,99.548,18.866,,,23.858,,,,,,
289.566,687.5,80.086,20.029,99.541,18.885,,,23.368,,,,,,
290.056,688.0,80.091,20.029,99.531,18.902,,,22.938,,,,,,
290.558,688.5,80.09,20.028,99.521,18.915,,,22.607,,,,,,
291.042,689.0,80.09,20.029,99.513,18.93,,,22.217,,,,,,
291.551,689.5,80.088,20.028,99.506,18.947,,,21.817,,,,,,
292.079,690.0,80.088,20.027,99.5,18.964,,,21.375,,,,,,
292.552,690.5,80.091,20.029,99.492,18.975,,,21.102,,,,,,
293.032,691.0,80.093,20.027,99.486,18.986,,,20.86,,,,,,
293.556,691.5,80.091,20.028,99.48,18.999,,,20.506,,,,,,
294.024,692.0,80.09,20.027,99.476,19.011,,,20.239,,,,,,
294.558,692.5,80.094,20.03,99.472,19.026,,,19.844,,,,,,
295.028,693.0,80.092,20.028,99.47,19.038,,,19.569,,,,,,
295.559,693.5,80.091,20.026,99.469,19.049,,,19.278,,,,,,
296.009,694.0,80.092,20.027,99.479,19.062,,,18.92,,,,,,
296.479,694.5,80.086,20.028,99.482,19.069,,,18.77,,,,,,
296.97,695.0,80.093,20.028,99.483,19.077,,,18.586,,,,,,
297.484,695.5,80.089,20.03,99.483,19.09,,,18.254,,,,,,
297.971,696.0,80.088,20.027,99.482,19.098,,,18.028,,,,,,
298.462,696.5,80.089,20.03,99.479,19.105,,,17.803,,,,,,
298.994,697.0,80.088,20.029,99.475,19.115,,,17.554,,,,,,
299.454,697.5,80.088,20.03,99.47,19.126,,,17.229,,,,,,
299.979,698.0,80.09,20.028,99.464,19.134,,,16.992,,,,,,
300.497,698.5,80.087,20.026,99.46,19.142,,,16.778,,,,,,
301.012,699.0,80.084,20.027,99.44,19.151,,,16.506,,,,,,
301.456,699.5,80.088,20.029,99.43,19.16,,,16.26,,,,,,
301.986,700.0,80.089,20.028,99.419,19.166,,,16.095,,,,,,
302.506,700.5,80.091,20.026,99.415,19.179,,,15.737,,,,,,
302.99,701.0,80.089,20.026,99.409,19.186,,,15.551,,,,,,
303.47,701.5,80.091,20.028,99.406,19.189,,,15.454,,,,,,
304.001,702.0,80.092,20.027,99.405,19.199,,,15.156,,,,,,
304.557,702.5,80.089,20.03,99.398,19.206,,,14.973,,,,,,
305.08,703.0,80.093,20.028,99.393,19.214,,,14.739,,,,,,
305.614,703.5,80.092,20.028,99.386,19.22,,,14.565,,,,,,
306.116,704.0,80.09,20.028,99.383,19.228,,,14.344,,,,,,
306.627,704.5,80.09,20.028,99.379,19.232,,,14.224,,,,,,
307.134,705.0,80.092,20.027,99.374,19.238,,,14.033,,,,,,
307.65,705.5,80.091,20.026,99.369,19.245,,,13.825,,,,,,
308.135,706.0,80.09,20.028,99.365,19.255,,,13.55,,,,,,
308.638,706.5,80.091,20.029,99.358,19.26,,,13.379,,,,,,
309.151,707.0,80.093,20.028,99.351,19.263,,,13.275,,,,,,
309.679,707.5,80.087,20.029,99.346,19.267,,,13.147,,,,,,
310.218,708.0,80.087,20.028,99.34,19.274,,,12.955,,,,,,
310.7,708.5,80.09,20.028,99.336,19.279,,,12.78,,,,,,
311.175,709.0,80.09,20.028,99.33,19.286,,,12.607,,,,,,
311.679,709.5,80.09,20.029,99.326,19.293,,,12.43,,,,,,
312.181,710.0,80.094,20.029,99.324,19.297,,,12.318,,,,,,
312.726,710.5,80.093,20.028,99.319,19.304,,,12.11,,,,,,
313.227,711.0,80.09,20.029,99.316,19.312,,,11.907,,,,,,
313.749,711.5,80.093,20.029,99.315,19.316,,,11.806,,,,,,
314.267,712.0,80.094,20.029,99.317,19.322,,,11.674,,,,,,
314.786,712.5,80.088,20.028,99.318,19.324,,,11.617,,,,,,
315.293,713.0,80.09,20.029,99.32,19.328,,,11.534,,,,,,
315.824,713.5,80.09,20.027,99.324,19.334,,,11.364,,,,,,
316.342,714.0,80.088,20.027,99.326,19.34,,,11.184,,,,,,
316.821,714.5,80.088,20.028,99.328,19.346,,,11.017,,,,,,
317.311,715.0,80.089,20.029,99.329,19.352,,,10.829,,,,,,
317.824,715.5,80.091,20.028,99.329,19.357,,,10.695,,,,,,
318.32,716.0,80.096,20.028,99.332,19.362,,,10.564,,,,,,
318.835,716.5,80.093,20.03,99.335,19.366,,,10.441,,,,,,
319.351,717.0,80.095,20.027,99.335,19.373,,,10.234,,,,,,
319.876,717.5,80.092,20.029,99.338,19.377,,,10.123,,,,,,
320.386,718.0,80.091,20.029,99.339,19.384,,,9.908,,,,,,
320.898,718.5,80.09,20.029,99.341,19.388,,,9.775,,,,,,
321.404,719.0,80.092,20.029,99.342,19.395,,,9.587,,,,,,
321.913,719.5,80.088,20.028,99.344,19.4,,,9.427,,,,,,
322.398,720.0,80.087,20.027,99.346,19.401,,,9.383,,,,,,
322.907,720.5,80.092,20.029,99.353,19.405,,,9.261,,,,,,
323.406,721.0,80.095,20.029,99.355,19.411,,,9.11,,,,,,
323.942,721.5,80.09,20.028,99.359,19.416,,,8.938,,,,,,
324.458,722.0,80.093,20.029,99.364,19.419,,,8.86,,,,,,
324.967,722.5,80.091,20.03,99.365,19.425,,,8.711,,,,,,
325.513,723.0,80.092,20.028,99.367,19.43,,,8.519,,,,,,
326.021,723.5,80.092,20.03,99.37,19.437,,,8.333,,,,,,
326.513,724.0,80.092,20.027,99.374,19.441,,,8.22,,,,,,
327.005,724.5,80.09,20.031,99.375,19.444,,,8.147,,,,,,
327.547,725.0,80.089,20.028,99.373,19.449,,,7.986,,,,,,
328.035,725.5,80.094,20.029,99.371,19.455,,,7.816,,,,,,
328.55,726.0,80.091,20.028,99.372,19.462,,,7.611,,,,,,
329.002,726.5,80.091,20.029,99.37,19.463,,,7.57,,,,,,
329.529,727.0,80.091,20.029,99.368,19.467,,,7.475,,,,,,
329.987,727.5,80.091,20.028,99.366,19.468,,,7.419,,,,,,
330.555,728.0,80.091,20.029,99.364,19.472,,,7.31,,,,,,
331.105,728.5,80.092,20.028,99.362,19.477,,,7.191,,,,,,
331.601,729.0,80.086,20.026,99.36,19.481,,,7.043,,,,,,
332.111,729.5,80.089,20.028,99.36,19.487,,,6.88,,,,,,
332.627,730.0,80.091,20.029,99.364,19.49,,,6.797,,,,,,
333.125,730.5,80.089,20.028,99.365,19.495,,,6.663,,,,,,
333.63,731.0,80.089,20.03,99.365,19.498,,,6.583,,,,,,
334.172,731.5,80.09,20.029,99.366,19.501,,,6.484,,,,,,
334.675,732.0,80.091,20.03,99.368,19.505,,,6.362,,,,,,
335.194,732.5,80.092,20.029,99.37,19.508,,,6.26,,,,,,
335.705,733.0,80.09,20.028,99.373,19.511,,,6.149,,,,,,
336.227,733.5,80.088,20.029,99.375,19.514,,,6.072,,,,,,
336.723,734.0,80.09,20.029,99.377,19.518,,,5.966,,,,,,
337.221,734.5,80.09,20.028,99.379,19.522,,,5.85,,,,,,
337.725,735.0,80.093,20.028,99.381,19.527,,,5.7,,,,,,
338.258,735.5,80.092,20.028,99.384,19.531,,,5.605,,,,,,
338.802,736.0,80.089,20.029,99.384,19.532,,,5.547,,,,,,
339.309,736.5,80.087,20.028,99.385,19.535,,,5.451,,,,,,
339.811,737.0,80.09,20.027,99.387,19.536,,,5.403,,,,,,
340.337,737.5,80.091,20.028,99.388,19.541,,,5.274,,,,,,
340.856,738.0,80.091,20.029,99.389,19.544,,,5.169,,,,,,
341.4,738.5,80.089,20.028,99.392,19.548,,,5.074,,,,,,
341.888,739.0,80.091,20.029,99.395,19.548,,,5.071,,,,,,
342.359,739.5,80.089,20.03,99.397,19.552,,,4.975,,,,,,
342.857,740.0,80.092,20.027,99.396,19.556,,,4.849,,,,,,
343.353,740.5,80.092,20.027,99.396,19.558,,,4.794,,,,,,
343.855,741.0,80.092,20.026,99.399,19.562,,,4.691,,,,,,
344.361,741.5,80.091,20.029,99.401,19.564,,,4.626,,,,,,
344.892,742.0,80.09,20.029,99.401,19.566,,,4.541,,,,,,
345.406,742.5,80.089,20.028,99.402,19.569,,,4.447,,,,,,
345.92,743.0,80.092,20.031,99.403,19.571,,,4.416,,,,,,
346.415,743.5,80.092,20.03,99.401,19.573,,,4.32,,,,,,
346.916,744.0,80.09,20.03,99.402,19.577,,,4.205,,,,,,
347.443,744.5,80.088,20.027,99.403,19.576,,,4.241,,,,,,
347.918,745.0,80.091,20.028,99.405,19.576,,,4.244,,,,,,
348.453,745.5,80.088,20.029,99.406,19.579,,,4.15,,,,,,
348.934,746.0,80.091,20.029,99.406,19.585,,,3.978,,,,,,
349.439,746.5,80.091,20.027,99.406,19.586,,,3.952,,,,,,
349.994,747.0,80.093,20.03,99.409,19.587,,,3.938,,,,,,
350.46,747.5,80.09,20.028,99.411,19.589,,,3.866,,,,,,
351.02,748.0,80.088,20.029,99.412,19.588,,,3.875,,,,,,
351.497,748.5,80.092,20.028,99.413,19.595,,,3.705,,,,,,
351.99,749.0,80.092,20.029,99.414,19.593,,,3.718,,,,,,
352.537,749.5,80.089,20.029,99.414,19.598,,,3.592,,,,,,
353.038,750.0,80.085,20.029,99.416,19.598,,,3.569,,,,,,
353.511,750.5,80.092,20.028,99.417,19.602,,,3.453,,,,,,
354.007,751.0,80.091,20.027,99.417,19.602,,,3.444,,,,,,
354.537,751.5,80.092,20.027,99.419,19.602,,,3.437,,,,,,
355.092,752.0,80.092,20.029,99.419,19.605,,,3.337,,,,,,
355.591,752.5,80.092,20.028,99.42,19.608,,,3.248,,,,,,
356.088,753.0,80.09,20.03,99.421,19.61,,,3.186,,,,,,
356.587,753.5,80.092,20.03,99.422,19.612,,,3.146,,,,,,
357.076,754.0,80.092,20.028,99.423,19.613,,,3.133,,,,,,
357.545,754.5,80.093,20.029,99.42,19.613,,,3.111,,,,,,
358.09,755.0,80.088,20.03,99.418,19.615,,,3.055,,,,,,
358.616,755.5,80.093,20.027,99.418,19.618,,,2.977,,,,,,
359.095,756.0,80.093,20.027,99.42,19.621,,,2.907,,,,,,
359.629,756.5,80.09,20.029,99.42,19.625,,,2.791,,,,,,
360.149,757.0,80.088,20.03,99.419,19.629,,,2.683,,,,,,
360.642,757.5,80.087,20.03,99.419,19.628,,,2.676,,,,,,
361.153,758.0,80.091,20.029,99.421,19.628,,,2.684,,,,,,
361.669,758.5,80.091,20.029,99.422,19.63,,,2.617,,,,,,
362.182,759.0,80.092,20.029,99.422,19.631,,,2.574,,,,,,
362.649,759.5,80.091,20.029,99.424,19.634,,,2.513,,,,,,
363.133,760.0,80.09,20.028,99.425,19.635,,,2.484,,,,,,
363.672,760.5,80.088,20.027,99.424,19.634,,,2.483,,,,,,
364.173,761.0,80.088,20.027,99.424,19.635,,,2.443,,,,,,
364.668,761.5,80.091,20.03,99.423,19.638,,,2.37,,,,,,
365.189,762.0,80.095,20.029,99.423,19.638,,,2.342,,,,,,
365.704,762.5,80.092,20.027,99.422,19.639,,,2.331,,,,,,
366.215,763.0,80.09,20.028,99.421,19.64,,,2.288,,,,,,
366.73,763.5,80.09,20.029,99.422,19.642,,,2.204,,,,,,
367.231,764.0,80.09,20.028,99.423,19.643,,,2.179,,,,,,
367.731,764.5,80.09,20.026,99.424,19.644,,,2.152,,,,,,
368.231,765.0,80.094,20.028,99.426,19.646,,,2.114,,,,,,
368.723,765.5,80.094,20.029,99.427,19.648,,,2.049,,,,,,
369.229,766.0,80.093,20.029,99.426,19.65,,,1.976,,,,,,
369.758,766.5,80.092,20.029,99.428,19.651,,,1.956,,,,,,
370.26,767.0,80.091,20.028,99.43,19.653,,,1.897,,,,,,
370.78,767.5,80.091,20.029,99.431,19.656,,,1.82,,,,,,
371.293,768.0,80.091,20.028,99.431,19.655,,,1.803,,,,,,
371.825,768.5,80.093,20.029,99.429,19.656,,,1.781,,,,,,
372.302,769.0,80.089,20.028,99.428,19.658,,,1.703,,,,,,
372.778,769.5,80.091,20.028,99.426,19.659,,,1.657,,,,,,
373.325,770.0,80.092,20.028,99.426,19.662,,,1.598,,,,,,
373.839,770.5,80.089,20.027,99.427,19.664,,,1.537,,,,,,
374.342,771.0,80.092,20.028,99.427,19.664,,,1.536,,,,,,
374.853,771.5,80.096,20.03,99.426,19.665,,,1.494,,,,,,
375.349,772.0,80.093,20.03,99.424,19.667,,,1.444,,,,,,
375.835,772.5,80.091,20.029,99.423,19.667,,,1.461,,,,,,
376.323,773.0,80.092,20.028,99.422,19.666,,,1.471,,,,,,
376.849,773.5,80.091,20.027,99.422,19.667,,,1.428,,,,,,
377.373,774.0,80.095,20.03,99.423,19.667,,,1.433,,,,,,
377.882,774.5,80.094,20.03,99.426,19.666,,,1.449,,,,,,
378.378,775.0,80.093,20.029,99.424,19.665,,,1.481,,,,,,
378.893,775.5,80.092,20.028,99.424,19.666,,,1.461,,,,,,
379.408,776.0,80.093,20.029,99.426,19.669,,,1.349,,,,,,
379.929,776.5,80.091,20.029,99.425,19.676,,,1.159,,,,,,
380.442,777.0,80.09,20.029,99.425,19.676,,,1.158,,,,,,
380.936,777.5,80.092,20.029,99.425,19.675,,,1.157,,,,,,
381.46,778.0,80.09,20.029,99.426,19.678,,,1.095,,,,,,
382.009,778.5,80.09,20.026,99.428,19.677,,,1.095,,,,,,
382.526,779.0,80.089,20.029,99.427,19.679,,,1.071,,,,,,
383.026,779.5,80.092,20.028,99.427,19.676,,,1.132,,,,,,
383.499,780.0,80.09,20.03,99.426,19.681,,,0.997,,,,,,
383.984,780.5,80.086,20.027,99.424,19.68,,,1.017,,,,,,
384.489,781.0,80.092,20.029,99.423,19.686,,,0.852,,,,,,
385.058,781.5,80.091,20.03,99.426,19.684,,,0.923,,,,,,
385.536,782.0,80.094,20.028,99.426,19.685,,,0.887,,,,,,
386.09,782.5,80.092,20.029,99.427,19.684,,,0.912,,,,,,
386.594,783.0,80.089,20.028,99.426,19.682,,,0.938,,,,,,
387.084,783.5,80.09,20.028,99.428,19.685,,,0.865,,,,,,
387.549,784.0,80.094,20.028,99.429,19.689,,,0.751,,,,,,
388.096,784.5,80.091,20.028,99.428,19.688,,,0.781,,,,,,
388.572,785.0,80.096,20.029,99.43,19.689,,,0.735,,,,,,
389.103,785.5,80.091,20.029,99.433,19.687,,,0.781,,,,,,
389.613,786.0,80.095,20.029,99.432,19.691,,,0.673,,,,,,
390.081,786.5,80.094,20.029,99.43,19.693,,,0.588,,,,,,
390.591,787.0,80.09,20.029,99.428,19.695,,,0.528,,,,,,
391.117,787.5,80.086,20.028,99.428,19.691,,,0.632,,,,,,
391.629,788.0,80.09,20.03,99.426,19.689,,,0.695,,,,,,
392.16,788.5,80.09,20.029,99.425,19.689,,,0.695,,,,,,
392.67,789.0,80.093,20.028,99.424,19.691,,,0.633,,,,,,
393.198,789.5,80.093,20.028,99.425,19.692,,,0.609,,,,,,
393.703,790.0,80.092,20.03,99.424,19.693,,,0.579,,,,,,
394.218,790.5,80.091,20.03,99.424,19.693,,,0.572,,,,,,
394.74,791.0,80.093,20.031,99.423,19.693,,,0.555,,,,,,
395.251,791.5,80.092,20.029,99.425,19.695,,,0.485,,,,,,
