Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
191.894,619.0,80.097,20.032,99.637,19.755,,,42.981,,,,,,
192.419,619.5,80.095,20.03,99.634,19.752,,,43.462,,,,,,
192.889,620.0,80.097,20.029,99.631,19.75,,,43.833,,,,,,
193.401,620.5,80.095,20.03,99.63,19.747,,,44.272,,,,,,
193.928,621.0,80.096,20.031,99.63,19.743,,,44.866,,,,,,
194.436,621.5,80.095,20.03,99.629,19.743,,,45.139,,,,,,
194.936,622.0,80.093,20.03,99.625,19.74,,,45.618,,,,,,
195.411,622.5,80.095,20.028,99.626,19.737,,,46.421,,,,,,
195.948,623.0,80.096,20.032,99.621,19.736,,,46.596,,,,,,
196.442,623.5,80.103,20.031,99.614,19.73,,,47.612,,,,,,
196.967,624.0,80.095,20.031,99.609,19.73,,,47.603,,,,,,
197.43,624.5,80.097,20.03,99.611,19.725,,,48.476,,,,,,
197.927,625.0,80.095,20.028,99.613,19.725,,,48.505,,,,,,
198.418,625.5,80.093,20.031,99.613,19.724,,,48.689,,,,,,
198.949,626.0,80.098,20.029,99.612,19.721,,,49.061,,,,,,
199.47,626.5,80.095,20.028,99.607,19.716,,,49.912,,,,,,
199.944,627.0,80.096,20.031,99.607,19.715,,,50.07,,,,,,
200.452,627.5,80.095,20.029,99.6,19.71,,,50.819,,,,,,
200.927,628.0,80.098,20.03,99.599,19.711,,,50.666,,,,,,
201.441,628.5,80.102,20.027,99.603,19.711,,,50.707,,,,,,
201.917,629.0,80.097,20.03,99.606,19.708,,,51.091,,,,,,
202.402,629.5,80.093,20.029,99.602,19.702,,,52.388,,,,,,
202.89,630.0,80.092,20.03,99.6,19.698,,,52.994,,,,,,
203.467,630.5,80.092,20.029,99.594,19.702,,,52.227,,,,,,
203.966,631.0,80.096,20.031,99.59,19.697,,,52.885,,,,,,
204.421,631.5,80.095,20.03,99.59,19.695,,,52.965,,,,,,
204.922,632.0,80.095,20.03,99.587,19.69,,,54.102,,,,,,
205.402,632.5,80.096,20.029,99.591,19.689,,,54.196,,,,,,
205.888,633.0,80.096,20.03,99.593,19.687,,,54.55,,,,,,
206.449,633.5,80.089,20.031,99.593,19.681,,,55.533,,,,,,
206.943,634.0,80.093,20.032,99.588,19.676,,,56.199,,,,,,
207.423,634.5,80.097,20.029,99.588,19.669,,,57.41,,,,,,
207.927,635.0,80.096,20.03,99.585,19.665,,,58.193,,,,,,
208.407,635.5,80.094,20.031,99.585,19.664,,,58.283,,,,,,
208.916,636.0,80.092,20.032,99.589,19.658,,,59.393,,,,,,
209.415,636.5,80.097,20.03,99.591,19.655,,,60.021,,,,,,
209.914,637.0,80.096,20.028,99.591,19.649,,,60.841,,,,,,
210.388,637.5,80.097,20.03,99.589,19.648,,,60.755,,,,,,
210.897,638.0,80.095,20.03,99.587,19.643,,,61.266,,,,,,
211.402,638.5,80.097,20.03,99.583,19.636,,,61.945,,,,,,
211.9,639.0,80.097,20.028,99.584,19.634,,,60.219,,,,,,
212.388,639.5,80.092,20.029,99.586,19.628,,,57.87,,,,,,
212.899,640.0,80.093,20.031,99.586,19.624,,,54.682,,,,,,
213.374,640.5,80.095,20.03,99.587,19.619,,,52.866,,,,,,
213.869,641.0,80.093,20.029,99.587,19.612,,,51.869,,,,,,
214.347,641.5,80.095,20.029,99.587,19.604,,,51.682,,,,,,
214.831,642.0,80.094,20.03,99.59,19.597,,,51.771,,,,,,
215.31,642.5,80.095,20.031,99.592,19.591,,,52.0,,,,,,
215.804,643.0,80.096,20.03,99.593,19.585,,,52.609,,,,,,
216.316,643.5,80.095,20.029,99.597,19.577,,,54.236,,,,,,
216.784,644.0,80.092,20.031,99.599,19.572,,,56.409,,,,,,
217.271,644.5,80.094,20.03,99.598,19.565,,,60.515,,,,,,
217.755,645.0,80.095,20.029,99.6,19.555,,,65.789,,,,,,
218.231,645.5,80.094,20.029,99.602,19.546,,,70.696,,,,,,
218.731,646.0,80.094,20.029,99.603,19.537,,,75.194,,,,,,
219.205,646.5,80.097,20.031,99.605,19.527,,,79.293,,,,,,
219.672,647.0,80.097,20.03,99.608,19.518,,,83.13,,,,,,
220.149,647.5,80.095,20.031,99.613,19.512,,,86.244,,,,,,
220.616,648.0,80.098,20.032,99.616,19.501,,,89.956,,,,,,
221.115,648.5,80.095,20.03,99.614,19.488,,,93.289,,,,,,
221.597,649.0,80.096,20.03,99.617,19.476,,,95.254,,,,,,
222.05,649.5,80.098,20.031,99.622,19.459,,,97.928,,,,,,
222.54,650.0,80.095,20.03,99.626,19.434,,,101.013,,,,,,
223.011,650.5,80.091,20.031,99.631,19.4,,,105.578,,,,,,
223.507,651.0,80.094,20.028,99.629,19.345,,,113.369,,,,,,
224.029,651.5,80.092,20.031,99.633,19.27,,,124.643,,,,,,
224.491,652.0,80.092,20.03,99.634,19.185,,,137.812,,,,,,
224.916,652.5,80.095,20.029,99.634,19.09,,,153.115,,,,,,
225.389,653.0,80.091,20.029,99.635,18.974,,,172.183,,,,,,
225.88,653.5,80.096,20.03,99.64,18.846,,,193.891,,,,,,
226.36,654.0,80.1,20.031,99.648,18.719,,,216.163,,,,,,
226.823,654.5,80.096,20.03,99.659,18.595,,,238.528,,,,,,
227.276,655.0,80.096,20.03,99.675,18.473,,,261.068,,,,,,
227.705,655.5,80.097,20.03,99.712,18.363,,,281.685,,,,,,
228.105,656.0,80.093,20.031,99.776,18.268,,,299.649,,,,,,
228.482,656.5,80.094,20.03,99.861,18.182,,,315.916,,,,,,
228.869,657.0,80.094,20.031,99.948,18.1,,,331.729,,,,,,
229.234,657.5,80.094,20.031,100.013,18.029,,,345.236,,,,,,
229.591,658.0,80.093,20.03,100.066,17.963,,,357.599,,,,,,
229.963,658.5,80.094,20.03,100.111,17.898,,,370.033,,,,,,
230.342,659.0,80.095,20.029,100.142,17.837,,,381.647,,,,,,
230.708,659.5,80.093,20.029,100.17,17.785,,,391.371,,,,,,
231.067,660.0,80.092,20.03,100.193,17.74,,,399.737,,,,,,
231.436,660.5,80.1,20.03,100.21,17.697,,,407.701,,,,,,
231.803,661.0,80.096,20.03,100.22,17.657,,,415.505,,,,,,
232.161,661.5,80.095,20.03,100.223,17.621,,,422.384,,,,,,
232.508,662.0,80.098,20.031,100.218,17.59,,,428.204,,,,,,
232.837,662.5,80.094,20.03,100.178,17.563,,,433.169,,,,,,
233.179,663.0,80.092,20.03,100.123,17.538,,,437.914,,,,,,
233.533,663.5,80.093,20.029,100.052,17.515,,,442.469,,,,,,
233.904,664.0,80.095,20.03,99.974,17.49,,,447.281,,,,,,
234.263,664.5,80.094,20.031,99.909,17.469,,,451.242,,,,,,
234.619,665.0,80.093,20.031,99.851,17.451,,,454.698,,,,,,
234.976,665.5,80.091,20.029,99.8,17.434,,,457.738,,,,,,
235.332,666.0,80.095,20.03,99.756,17.42,,,460.4,,,,,,
235.686,666.5,80.097,20.03,99.71,17.408,,,462.813,,,,,,
236.035,667.0,80.096,20.029,99.665,17.397,,,465.013,,,,,,
236.363,667.5,80.096,20.031,99.629,17.386,,,467.055,,,,,,
236.706,668.0,80.096,20.032,99.601,17.377,,,468.885,,,,,,
237.062,668.5,80.095,20.031,99.583,17.367,,,470.644,,,,,,
237.425,669.0,80.093,20.028,99.581,17.356,,,472.797,,,,,,
237.774,669.5,80.094,20.03,99.594,17.35,,,474.123,,,,,,
238.127,670.0,80.092,20.03,99.616,17.345,,,474.954,,,,,,
238.496,670.5,80.088,20.029,99.647,17.343,,,475.261,,,,,,
238.864,671.0,80.093,20.03,99.689,17.342,,,475.442,,,,,,
239.226,671.5,80.094,20.031,99.738,17.34,,,475.766,,,,,,
239.582,672.0,80.094,20.031,99.793,17.338,,,476.191,,,,,,
239.938,672.5,80.097,20.029,99.852,17.335,,,476.671,,,,,,
240.33,673.0,80.099,20.03,99.921,17.335,,,476.371,,,,,,
240.711,673.5,80.098,20.031,99.991,17.335,,,476.223,,,,,,
241.077,674.0,80.097,20.03,100.06,17.335,,,476.004,,,,,,
241.439,674.5,80.094,20.031,100.123,17.342,,,474.66,,,,,,
241.79,675.0,80.095,20.03,100.176,17.345,,,473.885,,,,,,
242.147,675.5,80.096,20.031,100.219,17.347,,,473.279,,,,,,
242.515,676.0,80.097,20.033,100.253,17.35,,,472.759,,,,,,
242.886,676.5,80.094,20.029,100.277,17.352,,,472.425,,,,,,
243.25,677.0,80.092,20.029,100.29,17.356,,,471.655,,,,,,
243.623,677.5,80.092,20.03,100.296,17.361,,,470.753,,,,,,
244.021,678.0,80.096,20.029,100.294,17.366,,,469.991,,,,,,
244.38,678.5,80.094,20.029,100.29,17.371,,,469.27,,,,,,
244.769,679.0,80.092,20.03,100.284,17.378,,,468.359,,,,,,
245.148,679.5,80.092,20.031,100.278,17.383,,,467.688,,,,,,
245.494,680.0,80.096,20.033,100.276,17.386,,,467.465,,,,,,
245.878,680.5,80.094,20.029,100.271,17.395,,,465.951,,,,,,
246.267,681.0,80.095,20.029,100.269,17.403,,,464.76,,,,,,
246.672,681.5,80.096,20.029,100.269,17.41,,,463.597,,,,,,
247.084,682.0,80.096,20.03,100.269,17.419,,,462.29,,,,,,
247.45,682.5,80.096,20.03,100.271,17.425,,,461.146,,,,,,
247.851,683.0,80.094,20.029,100.266,17.431,,,460.053,,,,,,
248.259,683.5,80.097,20.031,100.262,17.439,,,458.571,,,,,,
248.663,684.0,80.099,20.031,100.261,17.448,,,456.708,,,,,,
249.06,684.5,80.096,20.03,100.263,17.457,,,454.612,,,,,,
249.485,685.0,80.098,20.028,100.257,17.468,,,452.386,,,,,,
249.867,685.5,80.097,20.029,100.255,17.475,,,450.832,,,,,,
250.274,686.0,80.095,20.031,100.253,17.482,,,449.123,,,,,,
250.683,686.5,80.094,20.031,100.252,17.489,,,447.459,,,,,,
251.082,687.0,80.094,20.03,100.25,17.495,,,445.945,,,,,,
251.497,687.5,80.095,20.03,100.247,17.501,,,444.384,,,,,,
251.883,688.0,80.097,20.03,100.243,17.509,,,442.563,,,,,,
252.31,688.5,80.093,20.03,100.24,17.509,,,442.2,,,,,,
252.75,689.0,80.091,20.03,100.238,17.509,,,442.126,,,,,,
253.178,689.5,80.092,20.03,100.239,17.511,,,441.791,,,,,,
253.597,690.0,80.093,20.031,100.237,17.513,,,441.617,,,,,,
254.021,690.5,80.095,20.029,100.233,17.512,,,441.97,,,,,,
254.449,691.0,80.093,20.03,100.236,17.514,,,441.771,,,,,,
254.851,691.5,80.094,20.031,100.237,17.512,,,442.354,,,,,,
255.279,692.0,80.093,20.031,100.237,17.512,,,442.76,,,,,,
255.738,692.5,80.091,20.031,100.24,17.511,,,443.317,,,,,,
256.208,693.0,80.091,20.03,100.247,17.509,,,444.115,,,,,,
256.673,693.5,80.094,20.03,100.253,17.508,,,444.906,,,,,,
257.126,694.0,80.097,20.03,100.258,17.51,,,445.205,,,,,,
257.549,694.5,80.098,20.031,100.266,17.517,,,444.127,,,,,,
258.007,695.0,80.097,20.03,100.273,17.52,,,443.841,,,,,,
258.472,695.5,80.096,20.031,100.275,17.528,,,442.539,,,,,,
258.955,696.0,80.092,20.029,100.275,17.534,,,441.349,,,,,,
259.381,696.5,80.095,20.031,100.273,17.543,,,439.823,,,,,,
259.875,697.0,80.096,20.031,100.265,17.551,,,438.342,,,,,,
260.334,697.5,80.095,20.031,100.258,17.556,,,437.346,,,,,,
260.778,698.0,80.097,20.031,100.248,17.566,,,435.577,,,,,,
261.255,698.5,80.097,20.03,100.236,17.576,,,433.564,,,,,,
261.733,699.0,80.095,20.029,100.225,17.581,,,432.367,,,,,,
262.198,699.5,80.098,20.031,100.214,17.583,,,431.678,,,,,,
262.689,700.0,80.098,20.032,100.202,17.585,,,431.136,,,,,,
263.21,700.5,80.095,20.032,100.196,17.586,,,430.697,,,,,,
263.74,701.0,80.096,20.032,100.194,17.585,,,430.778,,,,,,
264.243,701.5,80.092,20.031,100.195,17.582,,,431.246,,,,,,
264.763,702.0,80.093,20.032,100.202,17.582,,,431.021,,,,,,
265.277,702.5,80.095,20.031,100.214,17.583,,,430.48,,,,,,
265.781,703.0,80.096,20.029,100.224,17.581,,,430.251,,,,,,
266.276,703.5,80.094,20.03,100.236,17.582,,,429.273,,,,,,
266.756,704.0,80.094,20.03,100.25,17.588,,,427.88,,,,,,
267.247,704.5,80.096,20.029,100.264,17.592,,,426.91,,,,,,
267.759,705.0,80.095,20.029,100.28,17.596,,,426.114,,,,,,
268.294,705.5,80.096,20.03,100.292,17.602,,,424.749,,,,,,
268.826,706.0,80.095,20.031,100.296,17.611,,,423.032,,,,,,
269.316,706.5,80.097,20.031,100.293,17.623,,,420.736,,,,,,
269.801,707.0,80.098,20.03,100.287,17.64,,,417.462,,,,,,
270.317,707.5,80.093,20.031,100.28,17.657,,,413.833,,,,,,
270.811,708.0,80.095,20.032,100.271,17.677,,,409.893,,,,,,
271.287,708.5,80.093,20.031,100.261,17.698,,,406.102,,,,,,
271.825,709.0,80.096,20.031,100.247,17.727,,,400.684,,,,,,
272.379,709.5,80.094,20.031,100.228,17.758,,,395.024,,,,,,
272.892,710.0,80.095,20.029,100.2,17.787,,,390.05,,,,,,
273.412,710.5,80.095,20.03,100.183,17.816,,,385.343,,,,,,
273.932,711.0,80.096,20.031,100.174,17.847,,,380.348,,,,,,
274.477,711.5,80.095,20.031,100.169,17.882,,,374.818,,,,,,
275.027,712.0,80.095,20.032,100.165,17.915,,,369.518,,,,,,
275.568,712.5,80.094,20.029,100.161,17.952,,,363.71,,,,,,
276.099,713.0,80.093,20.029,100.161,17.987,,,358.666,,,,,,
276.653,713.5,80.097,20.029,100.161,18.019,,,353.645,,,,,,
277.173,714.0,80.094,20.031,100.164,18.046,,,349.237,,,,,,
277.753,714.5,80.096,20.031,100.176,18.065,,,345.925,,,,,,
278.347,715.0,80.097,20.03,100.186,18.078,,,343.402,,,,,,
278.921,715.5,80.098,20.031,100.189,18.089,,,341.162,,,,,,
279.505,716.0,80.094,20.031,100.197,18.094,,,339.623,,,,,,
280.148,716.5,80.093,20.029,100.203,18.093,,,339.144,,,,,,
280.759,717.0,80.092,20.03,100.211,18.095,,,338.565,,,,,,
281.408,717.5,80.096,20.033,100.227,18.093,,,338.017,,,,,,
282.14,718.0,80.096,20.031,100.26,18.083,,,338.163,,,,,,
282.734,718.5,80.095,20.03,100.277,18.068,,,339.669,,,,,,
283.329,719.0,80.096,20.032,100.281,18.049,,,342.541,,,,,,
283.889,719.5,80.094,20.03,100.287,18.024,,,347.178,,,,,,
284.459,720.0,80.095,20.029,100.287,18.003,,,350.918,,,,,,
285.073,720.5,80.094,20.03,100.288,17.98,,,355.563,,,,,,
285.736,721.0,80.093,20.029,100.295,17.959,,,359.575,,,,,,
286.339,721.5,80.096,20.031,100.305,17.947,,,361.901,,,,,,
286.913,722.0,80.096,20.032,100.31,17.943,,,363.225,,,,,,
287.473,722.5,80.094,20.029,100.305,17.943,,,364.391,,,,,,
287.983,723.0,80.09,20.031,100.305,17.95,,,363.994,,,,,,
288.513,723.5,80.098,20.03,100.295,17.961,,,362.354,,,,,,
289.018,724.0,80.098,20.029,100.28,17.973,,,360.202,,,,,,
289.525,724.5,80.1,20.032,100.256,17.993,,,356.546,,,,,,
290.101,725.0,80.095,20.029,100.228,18.014,,,352.828,,,,,,
290.637,725.5,80.094,20.03,100.198,18.039,,,348.991,,,,,,
291.187,726.0,80.094,20.031,100.161,18.064,,,345.417,,,,,,
291.737,726.5,80.095,20.031,100.118,18.09,,,342.148,,,,,,
292.291,727.0,80.097,20.032,100.08,18.12,,,337.448,,,,,,
292.865,727.5,80.1,20.031,100.049,18.15,,,332.227,,,,,,
293.405,728.0,80.099,20.031,100.032,18.178,,,327.425,,,,,,
293.976,728.5,80.094,20.032,100.023,18.205,,,323.049,,,,,,
294.539,729.0,80.094,20.028,100.03,18.228,,,319.495,,,,,,
295.069,729.5,80.096,20.03,100.04,18.247,,,316.554,,,,,,
295.571,730.0,80.095,20.03,100.055,18.267,,,312.875,,,,,,
296.169,730.5,80.094,20.031,100.071,18.293,,,307.562,,,,,,
296.752,731.0,80.094,20.032,100.082,18.323,,,301.779,,,,,,
297.548,731.5,80.094,20.031,100.115,18.366,,,293.71,,,,,,
298.401,732.0,80.096,20.031,100.183,18.415,,,283.824,,,,,,
299.138,732.5,80.099,20.032,100.219,18.454,,,275.636,,,,,,
299.856,733.0,80.096,20.03,100.233,18.491,,,267.57,,,,,,
300.547,733.5,80.098,20.028,100.233,18.517,,,262.611,,,,,,
301.231,734.0,80.095,20.031,100.225,18.544,,,258.179,,,,,,
301.92,734.5,80.094,20.028,100.221,18.576,,,253.145,,,,,,
302.494,735.0,80.099,20.031,100.216,18.614,,,247.243,,,,,,
303.144,735.5,80.097,20.029,100.186,18.675,,,237.498,,,,,,
303.777,736.0,80.094,20.028,100.147,18.751,,,225.027,,,,,,
304.379,736.5,80.095,20.03,100.127,18.838,,,210.477,,,,,,
304.849,737.0,80.095,20.03,100.121,18.91,,,198.283,,,,,,
305.284,737.5,80.096,20.029,100.119,18.978,,,186.361,,,,,,
305.782,738.0,80.095,20.031,100.112,19.053,,,172.871,,,,,,
306.64,738.5,80.096,20.031,100.085,19.175,,,150.475,,,,,,
308.862,739.0,80.095,20.031,99.957,19.435,,,101.83,,,,,,
309.847,739.5,80.095,20.029,99.925,19.521,,,85.453,,,,,,
310.758,740.0,80.095,20.03,99.883,19.584,,,73.356,,,,,,
311.659,740.5,80.095,20.03,99.871,19.635,,,63.608,,,,,,
312.65,741.0,80.096,20.03,99.888,19.682,,,54.517,,,,,,
313.605,741.5,80.094,20.031,99.891,19.722,,,46.697,,,,,,
314.554,742.0,80.097,20.031,99.913,19.752,,,41.116,,,,,,
315.461,742.5,80.095,20.029,99.949,19.776,,,36.321,,,,,,
316.333,743.0,80.094,20.03,99.97,19.795,,,32.89,,,,,,
317.241,743.5,80.097,20.03,99.946,19.813,,,29.181,,,,,,
318.185,744.0,80.097,20.031,99.903,19.829,,,26.152,,,,,,
319.08,744.5,80.101,20.03,99.831,19.838,,,24.291,,,,,,
320.016,745.0,80.092,20.03,99.75,19.849,,,22.169,,,,,,
320.847,745.5,80.098,20.03,99.675,19.858,,,20.355,,,,,,
321.734,746.0,80.093,20.03,99.628,19.865,,,19.124,,,,,,
322.634,746.5,80.1,20.032,99.61,19.872,,,17.796,,,,,,
323.493,747.0,80.1,20.032,99.604,19.88,,,16.226,,,,,,
324.281,747.5,80.093,20.029,99.604,19.883,,,15.708,,,,,,
325.109,748.0,80.096,20.031,99.599,19.884,,,15.253,,,,,,
325.878,748.5,80.095,20.03,99.603,19.888,,,14.688,,,,,,
326.636,749.0,80.094,20.029,99.609,19.888,,,14.726,,,,,,
327.431,749.5,80.094,20.029,99.61,19.89,,,14.389,,,,,,
328.263,750.0,80.097,20.029,99.616,19.895,,,13.405,,,,,,
329.034,750.5,80.091,20.03,99.618,19.895,,,13.36,,,,,,
329.829,751.0,80.096,20.032,99.623,19.899,,,12.636,,,,,,
330.616,751.5,80.095,20.03,99.625,19.899,,,12.912,,,,,,
331.323,752.0,80.094,20.029,99.628,19.9,,,12.508,,,,,,
332.077,752.5,80.098,20.031,99.628,19.903,,,11.863,,,,,,
332.755,753.0,80.094,20.031,99.63,19.902,,,12.072,,,,,,
333.446,753.5,80.096,20.03,99.632,19.906,,,11.122,,,,,,
334.212,754.0,80.097,20.03,99.633,19.909,,,10.551,,,,,,
334.894,754.5,80.095,20.031,99.638,19.907,,,10.646,,,,,,
335.65,755.0,80.094,20.031,99.639,19.91,,,10.229,,,,,,
336.299,755.5,80.093,20.03,99.636,19.908,,,10.485,,,,,,
336.999,756.0,80.096,20.029,99.638,19.908,,,10.771,,,,,,
337.673,756.5,80.097,20.03,99.638,19.907,,,10.967,,,,,,
338.348,757.0,80.098,20.03,99.638,19.909,,,10.659,,,,,,
338.956,757.5,80.094,20.029,99.639,19.909,,,10.671,,,,,,
339.625,758.0,80.096,20.032,99.639,19.912,,,10.326,,,,,,
340.301,758.5,80.094,20.031,99.64,19.911,,,10.52,,,,,,
340.985,759.0,80.095,20.029,99.64,19.912,,,10.391,,,,,,
341.66,759.5,80.098,20.031,99.643,19.911,,,10.706,,,,,,
342.298,760.0,80.093,20.03,99.64,19.912,,,10.685,,,,,,
342.929,760.5,80.1,20.031,99.638,19.914,,,10.45,,,,,,
343.546,761.0,80.097,20.03,99.638,19.91,,,11.2,,,,,,
344.196,761.5,80.096,20.032,99.637,19.914,,,10.508,,,,,,
344.821,762.0,80.097,20.031,99.638,19.914,,,10.531,,,,,,
345.43,762.5,80.092,20.031,99.635,19.915,,,10.47,,,,,,
346.015,763.0,80.1,20.032,99.634,19.91,,,11.442,,,,,,
346.666,763.5,80.098,20.03,99.632,19.915,,,10.588,,,,,,
347.259,764.0,80.098,20.029,99.634,19.917,,,10.069,,,,,,
347.829,764.5,80.096,20.029,99.637,19.918,,,10.017,,,,,,
348.463,765.0,80.094,20.028,99.638,19.922,,,9.492,,,,,,
349.084,765.5,80.095,20.031,99.639,19.92,,,9.839,,,,,,
349.628,766.0,80.097,20.03,99.641,19.923,,,9.384,,,,,,
350.232,766.5,80.096,20.031,99.642,19.925,,,8.985,,,,,,
350.825,767.0,80.096,20.032,99.647,19.926,,,8.823,,,,,,
351.432,767.5,80.097,20.03,99.646,19.929,,,8.399,,,,,,
351.988,768.0,80.094,20.029,99.647,19.924,,,9.178,,,,,,
352.569,768.5,80.096,20.032,99.645,19.925,,,9.122,,,,,,
353.209,769.0,80.093,20.031,99.641,19.924,,,9.336,,,,,,
353.771,769.5,80.093,20.03,99.64,19.925,,,9.199,,,,,,
354.347,770.0,80.094,20.03,99.639,19.927,,,8.594,,,,,,
354.966,770.5,80.097,20.032,99.635,19.927,,,8.747,,,,,,
355.475,771.0,80.095,20.028,99.633,19.926,,,8.857,,,,,,
356.052,771.5,80.095,20.032,99.629,19.925,,,9.111,,,,,,
356.625,772.0,80.097,20.031,99.628,19.926,,,9.012,,,,,,
357.209,772.5,80.098,20.032,99.625,19.929,,,8.544,,,,,,
357.787,773.0,80.097,20.032,99.621,19.93,,,8.221,,,,,,
358.349,773.5,80.098,20.03,99.618,19.932,,,7.749,,,,,,
358.915,774.0,80.093,20.031,99.619,19.934,,,7.408,,,,,,
359.519,774.5,80.102,20.029,99.614,19.932,,,7.829,,,,,,
360.036,775.0,80.096,20.032,99.616,19.933,,,7.371,,,,,,
360.582,775.5,80.1,20.031,99.612,19.938,,,6.624,,,,,,
361.16,776.0,80.099,20.031,99.609,19.94,,,6.127,,,,,,
361.708,776.5,80.094,20.031,99.608,19.937,,,6.565,,,,,,
362.263,777.0,80.092,20.03,99.608,19.937,,,6.494,,,,,,
362.798,777.5,80.095,20.029,99.609,19.936,,,6.514,,,,,,
363.341,778.0,80.098,20.03,99.608,19.938,,,6.12,,,,,,
363.879,778.5,80.095,20.03,99.602,19.938,,,6.027,,,,,,
364.471,779.0,80.095,20.033,99.598,19.938,,,5.989,,,,,,
364.996,779.5,80.092,20.031,99.597,19.938,,,6.055,,,,,,
365.555,780.0,80.096,20.03,99.598,19.939,,,5.734,,,,,,
366.063,780.5,80.099,20.029,99.596,19.94,,,5.617,,,,,,
366.587,781.0,80.096,20.032,99.593,19.938,,,5.894,,,,,,
367.159,781.5,80.096,20.03,99.592,19.938,,,5.651,,,,,,
367.722,782.0,80.097,20.031,99.594,19.937,,,5.708,,,,,,
368.232,782.5,80.093,20.031,99.594,19.938,,,5.591,,,,,,
368.767,783.0,80.096,20.029,99.591,19.94,,,5.159,,,,,,
369.342,783.5,80.097,20.03,99.591,19.938,,,5.234,,,,,,
369.911,784.0,80.096,20.029,99.591,19.936,,,5.623,,,,,,
370.475,784.5,80.095,20.033,99.592,19.937,,,5.389,,,,,,
371.023,785.0,80.096,20.029,99.59,19.938,,,5.098,,,,,,
371.54,785.5,80.091,20.031,99.591,19.94,,,4.562,,,,,,
372.113,786.0,80.101,20.03,99.591,19.945,,,3.886,,,,,,
372.626,786.5,80.095,20.03,99.588,19.941,,,4.694,,,,,,
373.114,787.0,80.096,20.03,99.584,19.941,,,4.742,,,,,,
373.677,787.5,80.094,20.031,99.587,19.94,,,4.768,,,,,,
374.204,788.0,80.095,20.031,99.592,19.942,,,4.484,,,,,,
374.711,788.5,80.095,20.03,99.592,19.945,,,3.816,,,,,,
375.242,789.0,80.094,20.031,99.591,19.947,,,3.361,,,,,,
375.769,789.5,80.097,20.031,99.593,19.945,,,3.745,,,,,,
376.332,790.0,80.097,20.031,99.595,19.945,,,3.783,,,,,,
376.856,790.5,80.097,20.031,99.595,19.946,,,3.563,,,,,,
377.399,791.0,80.097,20.032,99.596,19.946,,,3.364,,,,,,
377.954,791.5,80.093,20.029,99.599,19.946,,,3.23,,,,,,
378.501,792.0,80.099,20.03,99.601,19.945,,,3.577,,,,,,
379.057,792.5,80.096,20.033,99.602,19.942,,,4.099,,,,,,
379.551,793.0,80.094,20.031,99.603,19.943,,,3.851,,,,,,
380.097,793.5,80.095,20.029,99.607,19.944,,,3.752,,,,,,
380.672,794.0,80.097,20.03,99.605,19.946,,,3.463,,,,,,
381.211,794.5,80.097,20.031,99.607,19.945,,,3.673,,,,,,
381.735,795.0,80.095,20.032,99.608,19.946,,,3.529,,,,,,
382.276,795.5,80.097,20.031,99.608,19.946,,,3.503,,,,,,
382.79,796.0,80.096,20.03,99.612,19.944,,,4.049,,,,,,
383.349,796.5,80.097,20.032,99.617,19.944,,,4.07,,,,,,
383.918,797.0,80.095,20.031,99.62,19.942,,,4.19,,,,,,
384.444,797.5,80.095,20.031,99.617,19.944,,,3.861,,,,,,
384.972,798.0,80.098,20.032,99.62,19.945,,,3.747,,,,,,
385.5,798.5,80.095,20.032,99.626,19.948,,,3.146,,,,,,
386.022,799.0,80.099,20.031,99.627,19.946,,,3.319,,,,,,
386.554,799.5,80.097,20.031,99.626,19.946,,,3.367,,,,,,
387.086,800.0,80.1,20.032,99.63,19.945,,,3.532,,,,,,
387.584,800.5,80.094,20.031,99.631,19.945,,,3.386,,,,,,
388.16,801.0,80.097,20.03,99.628,19.947,,,3.072,,,,,,
388.669,801.5,80.098,20.029,99.626,19.949,,,2.819,,,,,,
389.172,802.0,80.096,20.029,99.629,19.945,,,3.494,,,,,,
389.688,802.5,80.095,20.03,99.632,19.946,,,3.441,,,,,,
390.243,803.0,80.095,20.031,99.627,19.947,,,3.152,,,,,,
390.775,803.5,80.095,20.03,99.627,19.944,,,3.555,,,,,,
391.282,804.0,80.099,20.03,99.63,19.945,,,3.489,,,,,,
391.81,804.5,80.096,20.03,99.632,19.945,,,3.705,,,,,,
392.328,805.0,80.095,20.029,99.633,19.944,,,3.81,,,,,,
392.871,805.5,80.099,20.032,99.631,19.944,,,3.981,,,,,,
393.412,806.0,80.091,20.03,99.635,19.947,,,3.352,,,,,,
393.927,806.5,80.093,20.032,99.637,19.945,,,3.669,,,,,,
394.498,807.0,80.091,20.033,99.635,19.942,,,4.47,,,,,,
395.023,807.5,80.097,20.032,99.636,19.947,,,3.805,,,,,,
395.55,808.0,80.096,20.031,99.637,19.946,,,4.166,,,,,,
396.042,808.5,80.093,20.032,99.634,19.944,,,4.713,,,,,,
396.558,809.0,80.091,20.03,99.632,19.942,,,5.058,,,,,,
397.108,809.5,80.095,20.033,99.632,19.943,,,4.885,,,,,,
397.61,810.0,80.092,20.031,99.631,19.943,,,4.839,,,,,,
398.157,810.5,80.094,20.032,99.631,19.943,,,4.988,,,,,,
398.702,811.0,80.097,20.029,99.628,19.943,,,5.189,,,,,,
