Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
400.95,795.0,80.095,20.031,99.629,20.024,,,1.438,,,,,,
401.483,795.5,80.101,20.033,99.631,20.023,,,1.692,,,,,,
402.02,796.0,80.097,20.031,99.636,20.027,,,1.193,,,,,,
402.489,796.5,80.102,20.034,99.634,20.026,,,1.341,,,,,,
403.019,797.0,80.095,20.031,99.638,20.027,,,1.242,,,,,,
403.519,797.5,80.098,20.03,99.642,20.027,,,1.231,,,,,,
404.05,798.0,80.096,20.032,99.642,20.027,,,1.208,,,,,,
404.57,798.5,80.099,20.032,99.646,20.029,,,1.143,,,,,,
405.115,799.0,80.096,20.032,99.643,20.027,,,1.485,,,,,,
405.614,799.5,80.098,20.034,99.643,20.028,,,1.345,,,,,,
406.122,800.0,80.096,20.032,99.647,20.026,,,1.549,,,,,,
406.65,800.5,80.097,20.031,99.644,20.027,,,1.354,,,,,,
407.133,801.0,80.098,20.032,99.644,20.024,,,1.803,,,,,,
407.615,801.5,80.094,20.031,99.648,20.026,,,1.618,,,,,,
408.136,802.0,80.095,20.032,99.648,20.026,,,1.546,,,,,,
408.682,802.5,80.096,20.031,99.649,20.025,,,1.657,,,,,,
409.171,803.0,80.096,20.031,99.65,20.027,,,1.518,,,,,,
409.686,803.5,80.099,20.033,99.649,20.028,,,1.37,,,,,,
410.179,804.0,80.097,20.033,99.651,20.028,,,1.367,,,,,,
410.655,804.5,80.097,20.032,99.651,20.029,,,1.39,,,,,,
411.185,805.0,80.097,20.032,99.648,20.028,,,1.525,,,,,,
411.683,805.5,80.096,20.03,99.651,20.029,,,1.468,,,,,,
412.169,806.0,80.098,20.031,99.653,20.029,,,1.523,,,,,,
412.676,806.5,80.094,20.032,99.653,20.027,,,1.878,,,,,,
413.177,807.0,80.094,20.032,99.655,20.027,,,2.013,,,,,,
413.668,807.5,80.097,20.031,99.656,20.03,,,1.629,,,,,,
414.153,808.0,80.097,20.032,99.653,20.033,,,1.289,,,,,,
414.66,808.5,80.098,20.031,99.655,20.029,,,1.877,,,,,,
415.151,809.0,80.097,20.031,99.657,20.029,,,1.754,,,,,,
415.635,809.5,80.095,20.03,99.66,20.028,,,1.771,,,,,,
416.103,810.0,80.094,20.031,99.662,20.028,,,1.802,,,,,,
416.661,810.5,80.095,20.031,99.662,20.027,,,1.88,,,,,,
417.195,811.0,80.095,20.032,99.659,20.027,,,1.966,,,,,,
417.692,811.5,80.095,20.031,99.656,20.026,,,2.112,,,,,,
418.164,812.0,80.097,20.03,99.654,20.027,,,1.949,,,,,,
418.666,812.5,80.097,20.03,99.653,20.027,,,1.998,,,,,,
419.16,813.0,80.099,20.032,99.655,20.026,,,2.174,,,,,,
419.643,813.5,80.097,20.032,99.655,20.026,,,2.165,,,,,,
420.118,814.0,80.099,20.032,99.651,20.026,,,2.407,,,,,,
420.609,814.5,80.097,20.03,99.646,20.028,,,2.162,,,,,,
421.133,815.0,80.094,20.032,99.644,20.028,,,2.116,,,,,,
421.624,815.5,80.091,20.032,99.644,20.029,,,2.101,,,,,,
422.146,816.0,80.095,20.03,99.644,20.029,,,2.176,,,,,,
422.636,816.5,80.096,20.031,99.648,20.03,,,1.927,,,,,,
423.137,817.0,80.099,20.03,99.646,20.032,,,1.711,,,,,,
423.652,817.5,80.093,20.032,99.643,20.031,,,1.845,,,,,,
424.128,818.0,80.094,20.032,99.644,20.031,,,1.945,,,,,,
424.588,818.5,80.094,20.031,99.643,20.032,,,1.843,,,,,,
425.12,819.0,80.1,20.032,99.643,20.032,,,1.951,,,,,,
425.596,819.5,80.093,20.032,99.643,20.03,,,2.146,,,,,,
426.055,820.0,80.096,20.03,99.642,20.029,,,2.218,,,,,,
426.589,820.5,80.1,20.032,99.638,20.033,,,1.603,,,,,,
427.032,821.0,80.099,20.032,99.633,20.03,,,1.973,,,,,,
427.555,821.5,80.102,20.031,99.629,20.033,,,1.766,,,,,,
428.01,822.0,80.092,20.031,99.628,20.034,,,1.697,,,,,,
428.488,822.5,80.094,20.033,99.628,20.031,,,1.987,,,,,,
429.015,823.0,80.1,20.029,99.627,20.034,,,1.553,,,,,,
429.53,823.5,80.094,20.029,99.62,20.031,,,1.943,,,,,,
430.014,824.0,80.098,20.032,99.618,20.032,,,1.874,,,,,,
430.555,824.5,80.094,20.032,99.614,20.027,,,2.622,,,,,,
431.003,825.0,80.095,20.03,99.619,20.031,,,1.991,,,,,,
431.495,825.5,80.097,20.032,99.623,20.027,,,2.545,,,,,,
431.976,826.0,80.098,20.032,99.623,20.03,,,2.201,,,,,,
432.491,826.5,80.098,20.032,99.621,20.03,,,2.018,,,,,,
432.974,827.0,80.094,20.034,99.622,20.032,,,1.615,,,,,,
433.466,827.5,80.098,20.032,99.619,20.029,,,1.993,,,,,,
434.019,828.0,80.094,20.031,99.618,20.034,,,1.34,,,,,,
434.452,828.5,80.098,20.034,99.618,20.032,,,1.436,,,,,,
434.955,829.0,80.098,20.031,99.618,20.033,,,1.377,,,,,,
435.45,829.5,80.099,20.032,99.62,20.038,,,0.669,,,,,,
435.959,830.0,80.095,20.033,99.614,20.033,,,1.291,,,,,,
436.455,830.5,80.095,20.032,99.608,20.035,,,1.023,,,,,,
436.928,831.0,80.098,20.03,99.607,20.034,,,1.063,,,,,,
437.463,831.5,80.098,20.033,99.605,20.035,,,1.018,,,,,,
437.957,832.0,80.098,20.033,99.601,20.035,,,1.081,,,,,,
438.436,832.5,80.095,20.032,99.604,20.038,,,0.557,,,,,,
438.93,833.0,80.095,20.032,99.602,20.039,,,0.458,,,,,,
439.402,833.5,80.097,20.033,99.603,20.036,,,1.009,,,,,,
439.903,834.0,80.097,20.033,99.601,20.039,,,0.575,,,,,,
440.384,834.5,80.099,20.034,99.599,20.039,,,0.463,,,,,,
440.876,835.0,80.098,20.032,99.597,20.039,,,0.426,,,,,,
441.417,835.5,80.102,20.031,99.599,20.037,,,0.534,,,,,,
441.914,836.0,80.096,20.032,99.599,20.037,,,0.528,,,,,,
442.393,836.5,80.098,20.031,99.601,20.039,,,0.262,,,,,,
442.874,837.0,80.097,20.032,99.603,20.037,,,0.497,,,,,,
443.363,837.5,80.1,20.031,99.598,20.037,,,0.343,,,,,,
443.85,838.0,80.099,20.03,99.595,20.038,,,0.29,,,,,,
444.359,838.5,80.099,20.031,99.595,20.038,,,0.214,,,,,,
444.903,839.0,80.097,20.032,99.598,20.039,,,0.055,,,,,,
445.374,839.5,80.095,20.031,99.599,20.04,,,-0.27,,,,,,
445.86,840.0,80.096,20.032,99.598,20.04,,,-0.277,,,,,,
446.388,840.5,80.096,20.032,99.595,20.038,,,0.054,,,,,,
446.942,841.0,80.096,20.033,99.596,20.038,,,0.131,,,,,,
447.434,841.5,80.099,20.033,99.595,20.041,,,-0.285,,,,,,
447.93,842.0,80.099,20.032,99.594,20.036,,,0.311,,,,,,
